log_id,channel,lag_s,n,correlation
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,-0.24,1256,-0.019805687176896174
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,-0.24,1256,-0.06921642029357727
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,-0.24,1256,-0.2692977598206823
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,-0.22,852,0.38227980065648415
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,-0.22,852,-0.24746055832979838
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,-0.22,852,-0.1747981129126803
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,-0.2,861,0.5551059812201902
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,-0.2,861,-0.2480848629094294
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,-0.2,861,0.07225122105120095
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,-0.18,913,0.5361206200254497
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,-0.18,913,-0.2983892944952797
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,-0.18,913,0.18086647468075706
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,-0.16,959,0.37963736865629166
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,-0.16,959,-0.20814580223234247
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,-0.16,959,0.25751147328513047
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,-0.14,993,0.20020606532194998
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,-0.14,993,-0.10953299915636325
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,-0.14,993,0.303174676260958
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,-0.12,1053,0.10656655158311125
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,-0.12,1053,-0.016536388206708157
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,-0.12,1053,0.2582388790072714
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,-0.1,1086,-0.023957843831279337
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,-0.1,1086,0.15686073977148085
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,-0.1,1086,0.11160766286500344
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,-0.08,1138,-0.2807592391024956
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,-0.08,1138,0.2942762811711779
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,-0.08,1138,-0.044965023866536856
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,-0.06,1162,-0.5275035697604639
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,-0.06,1162,0.34982031809293407
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,-0.06,1162,-0.21190453245340118
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,-0.04,1218,-0.7427384369290375
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,-0.04,1218,0.3937692746078418
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,-0.04,1218,-0.3657420943604538
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,-0.02,1279,-0.7357925982286531
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,-0.02,1279,0.4282131656703501
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,-0.02,1279,-0.5144736479786721
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.0,1228,-0.4945977419832044
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.0,1228,0.1907263030053404
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.0,1228,-0.5441872190183794
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.02,1260,-0.008482192436530096
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.02,1260,-0.09184000829589134
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.02,1260,-0.458988047270116
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.04,1212,0.3895672303852851
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.04,1212,-0.26074798357440954
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.04,1212,-0.2881831442019113
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.06,1168,0.6748755555032243
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.06,1168,-0.3626510247708819
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.06,1168,-0.11973169154747305
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.08,1121,0.6771697357467783
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.08,1121,-0.45186620370502273
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.08,1121,0.049749988213769136
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.1,1087,0.5272876642703564
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.1,1087,-0.3623098265246319
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.1,1087,0.25408561786104605
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.12,1036,0.29339314376609943
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.12,1036,-0.2006972127987253
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.12,1036,0.2813877817699382
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.14,990,0.15915251557348362
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.14,990,-0.11230266327207492
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.14,990,0.2526353751762568
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.16,956,0.03303259692027526
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.16,956,0.032953824733027264
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.16,956,0.20763564450577196
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.18,896,-0.11362998090953291
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.18,896,0.13806752530592095
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.18,896,0.17177104257559453
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.2,866,-0.3037409102251297
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.2,866,0.18611072785376007
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.2,866,0.047652564615214825
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.22,829,-0.47919863443944855
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.22,829,0.28888698234413834
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.22,829,-0.011003085445772052
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.24,1273,-0.5022365512751847
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.24,1273,0.27407285285705896
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.24,1273,-0.13806861746253365
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.26,982,-0.25667491914418383
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.26,982,0.08268797547154993
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.26,982,-0.13103474888751443
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.28,863,0.14408332715531597
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.28,863,-0.1208616098221893
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.28,863,-0.08557223435966996
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.3,895,0.4032422800396756
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.3,895,-0.1518253345501689
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.3,895,-0.002600906903787314
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.32,950,0.5724174127072623
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.32,950,-0.1759407212011708
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.32,950,0.1159018301938559
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.34,996,0.5840413964845698
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.34,996,-0.2389422255309347
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.34,996,0.23242001318784794
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.36,1027,0.4539385504199607
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.36,1027,-0.21841522433459234
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.36,1027,0.28439068720900723
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.38,1087,0.2299682759853952
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.38,1087,-0.10159253931035687
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.38,1087,0.316937676627022
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.4,1120,0.011644765572937619
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.4,1120,0.018787937377556775
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.4,1120,0.2449397761788183
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.42,1174,-0.18690968979946138
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.42,1174,0.05476552208703028
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.42,1174,0.18189329844121865
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.44,1178,-0.37576807210872404
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.44,1178,0.04882700097254417
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.44,1178,0.09444045398215768
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.46,1252,-0.5140439291999599
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.46,1252,0.1830894770107874
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.46,1252,-0.01977970641643459
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.48,1316,-0.5276824392298147
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.48,1316,0.1998027512754217
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.48,1316,-0.09006667633210735
9.12数据/log_10_2026-9-12-06-13-40.ulg,common,0.5,1230,-0.40487539736562805
9.12数据/log_10_2026-9-12-06-13-40.ulg,differential,0.5,1230,0.10507948585853351
9.12数据/log_10_2026-9-12-06-13-40.ulg,rudder,0.5,1230,-0.11296611589016038
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,-0.5,1176,-0.2666478375993379
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,-0.5,1176,0.07629225330358791
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,-0.5,1176,-0.22328003129975005
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,-0.48,1214,-0.05432775674428688
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,-0.48,1214,0.04267072812132882
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,-0.48,1214,-0.15411558025785013
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,-0.46,1188,0.19784906450906367
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,-0.46,1188,-0.05328530189029132
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,-0.46,1188,-0.04234639177124825
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,-0.44,1100,0.39319182392748325
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,-0.44,1100,-0.07218672272398913
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,-0.44,1100,0.08044799654941977
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,-0.42,1091,0.522100541024397
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,-0.42,1091,-0.11357807261248057
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,-0.42,1091,0.2056716511585036
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,-0.4,1058,0.4951399191731442
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,-0.4,1058,-0.1228334141134469
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,-0.4,1058,0.309554741835918
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,-0.38,1000,0.35245905704704833
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,-0.38,1000,-0.08324445143272433
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,-0.38,1000,0.354598171471543
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,-0.36,976,0.12413294521434419
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,-0.36,976,-0.06381562386357338
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,-0.36,976,0.34032054873692474
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,-0.34,920,-0.15871635447447824
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,-0.34,920,0.058520514274518015
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,-0.34,920,0.2093745304297274
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,-0.32,880,-0.42296239110470296
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,-0.32,880,0.1955141905887002
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,-0.32,880,0.03194212764473696
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,-0.3,846,-0.5635174006257876
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,-0.3,846,0.16579224142635116
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,-0.3,846,-0.1255142338682884
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,-0.28,791,-0.5596379514228395
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,-0.28,791,0.1288418008546
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,-0.28,791,-0.25044842425237224
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,-0.26,798,-0.41608703405134545
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,-0.26,798,0.1475670149945673
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,-0.26,798,-0.3211008347723546
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,-0.24,1015,-0.10042751414458968
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,-0.24,1015,-0.016529275847375312
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,-0.24,1015,-0.32304397075326297
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,-0.22,798,0.2213742683529935
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,-0.22,798,-0.18302342389529178
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,-0.22,798,-0.19249540768469667
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,-0.2,813,0.42626548985419654
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,-0.2,813,-0.24374622643442023
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,-0.2,813,-0.004901747612754519
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,-0.18,870,0.46783479323296684
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,-0.18,870,-0.186726148016931
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,-0.18,870,0.14306955066360794
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,-0.16,895,0.42524199391681566
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,-0.16,895,-0.20556567529921166
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,-0.16,895,0.26071307142060696
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,-0.14,951,0.34115367249359213
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,-0.14,951,-0.12446317545508581
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,-0.14,951,0.36536924629582446
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,-0.12,992,0.20218755633566995
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,-0.12,992,-0.06617218122594956
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,-0.12,992,0.30776692355733726
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,-0.1,1025,-0.014711325634435524
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,-0.1,1025,0.17211546763827495
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,-0.1,1025,0.19509992742423532
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,-0.08,1080,-0.2852980193313053
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,-0.08,1080,0.28100214593761896
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,-0.08,1080,0.018499792255555193
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,-0.06,1094,-0.5668873425893906
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,-0.06,1094,0.33434763786007704
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,-0.06,1094,-0.16298660663060027
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,-0.04,1163,-0.7603132217181027
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,-0.04,1163,0.3827981663267467
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,-0.04,1163,-0.3372520476662174
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,-0.02,1205,-0.7393055514918423
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,-0.02,1205,0.3992117175765181
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,-0.02,1205,-0.4766511851000506
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.0,1168,-0.4575806560989578
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.0,1168,0.15098791897229163
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.0,1168,-0.5218491304978774
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.02,1180,-0.0007774573360635438
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.02,1180,-0.140642842626005
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.02,1180,-0.3952674952024268
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.04,1154,0.44325279382970534
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.04,1154,-0.3114046006822479
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.04,1154,-0.23777145288082896
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.06,1083,0.7169022753255871
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.06,1083,-0.39625685141983874
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.06,1083,-0.07788922173344727
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.08,1055,0.7316609580819943
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.08,1055,-0.44538861981188427
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.08,1055,0.09342635755540286
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.1,1025,0.5765573524923743
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.1,1025,-0.37675848318370003
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.1,1025,0.2561433833242224
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.12,968,0.3440861593739401
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.12,968,-0.20670752200506828
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.12,968,0.24814463421173413
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.14,942,0.08665620056439197
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.14,942,-0.09527370667001245
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.14,942,0.1914640974657421
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.16,887,-0.131909743365681
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.16,887,0.0811951458508868
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.16,887,0.13270898798526595
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.18,844,-0.3330155925842745
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.18,844,0.20072592222424873
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.18,844,0.08014391547032582
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.2,813,-0.4924949125342277
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.2,813,0.23764193168199138
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.2,813,-0.03660650929233024
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.22,784,-0.5485019849833166
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.22,784,0.28915878631127995
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.22,784,-0.15106618029612612
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.24,1180,-0.4451941177741051
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.24,1180,0.23450790620206563
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.24,1180,-0.2553235651550426
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.26,867,-0.17450908781294605
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.26,867,0.017087564628382144
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.26,867,-0.2028603704927626
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.28,815,0.19083125202357334
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.28,815,-0.10382307226228572
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.28,815,-0.0856275509782484
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.3,847,0.46815051586501255
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.3,847,-0.1058607249745783
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.3,847,0.03179582061899307
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.32,904,0.6175651868357859
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.32,904,-0.20466758578605637
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.32,904,0.16764548262617285
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.34,929,0.552670883455303
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.34,929,-0.20725045337896872
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.34,929,0.26063860265208555
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.36,985,0.40483353179280196
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.36,985,-0.11274099335849413
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.36,985,0.279477516367141
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.38,1021,0.13905377959231222
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.38,1021,-0.025116757243738453
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.38,1021,0.27812921840302646
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.4,1058,-0.1230368575344831
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.4,1058,0.017324075889606876
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.4,1058,0.22356500413331326
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.42,1115,-0.33765309736527854
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.42,1115,0.06725597711352597
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.42,1115,0.12600486159678698
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.44,1111,-0.49125909159666487
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.44,1111,0.13088033678581368
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.44,1111,0.04836374708755352
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.46,1196,-0.531319405906407
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.46,1196,0.1388807542325231
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.46,1196,-0.018511555561632306
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.48,1238,-0.4108029771602376
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.48,1238,0.07456230409097776
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.48,1238,-0.0681761490706256
9.12数据/log_11_2026-9-12-06-21-12.ulg,common,0.5,1174,-0.1901501795826435
9.12数据/log_11_2026-9-12-06-21-12.ulg,differential,0.5,1174,0.0170966534585055
9.12数据/log_11_2026-9-12-06-21-12.ulg,rudder,0.5,1174,-0.07395599757050776
9.12数据/log_12_2026-9-12-06-29-44.ulg,common,-0.5,1110,-0.33854143496617345
9.12数据/log_12_2026-9-12-06-29-44.ulg,differential,-0.5,1110,0.10107582691094545
9.12数据/log_12_2026-9-12-06-29-44.ulg,rudder,-0.5,1110,-0.12182593913644899
9.12数据/log_12_2026-9-12-06-29-44.ulg,common,-0.48,1176,-0.171449413296327
9.12数据/log_12_2026-9-12-06-29-44.ulg,differential,-0.48,1176,0.09332696826069806
9.12数据/log_12_2026-9-12-06-29-44.ulg,rudder,-0.48,1176,-0.12372058005523777
9.12数据/log_12_2026-9-12-06-29-44.ulg,common,-0.46,1128,0.07364913875345122
9.12数据/log_12_2026-9-12-06-29-44.ulg,differential,-0.46,1128,-0.02507179272648825
9.12数据/log_12_2026-9-12-06-29-44.ulg,rudder,-0.46,1128,-0.0778327502009474
9.12数据/log_12_2026-9-12-06-29-44.ulg,common,-0.44,1059,0.3084464158737394
9.12数据/log_12_2026-9-12-06-29-44.ulg,differential,-0.44,1059,-0.11655351763528321
9.12数据/log_12_2026-9-12-06-29-44.ulg,rudder,-0.44,1059,0.009335977598394659
9.12数据/log_12_2026-9-12-06-29-44.ulg,common,-0.42,1060,0.4276671918316291
9.12数据/log_12_2026-9-12-06-29-44.ulg,differential,-0.42,1060,-0.16378283727102183
9.12数据/log_12_2026-9-12-06-29-44.ulg,rudder,-0.42,1060,0.06388235191177474
9.12数据/log_12_2026-9-12-06-29-44.ulg,common,-0.4,1006,0.4849450787944911
9.12数据/log_12_2026-9-12-06-29-44.ulg,differential,-0.4,1006,-0.2023827774815577
9.12数据/log_12_2026-9-12-06-29-44.ulg,rudder,-0.4,1006,0.18361035144237364
9.12数据/log_12_2026-9-12-06-29-44.ulg,common,-0.38,969,0.3924039734361071
9.12数据/log_12_2026-9-12-06-29-44.ulg,differential,-0.38,969,-0.1632072299963124
9.12数据/log_12_2026-9-12-06-29-44.ulg,rudder,-0.38,969,0.23078796363218562
9.12数据/log_12_2026-9-12-06-29-44.ulg,common,-0.36,928,0.25409587726830707
9.12数据/log_12_2026-9-12-06-29-44.ulg,differential,-0.36,928,-0.09145492959858054
9.12数据/log_12_2026-9-12-06-29-44.ulg,rudder,-0.36,928,0.2688838414584961
9.12数据/log_12_2026-9-12-06-29-44.ulg,common,-0.34,889,0.019721448999108823
9.12数据/log_12_2026-9-12-06-29-44.ulg,differential,-0.34,889,0.03364640376584878
9.12数据/log_12_2026-9-12-06-29-44.ulg,rudder,-0.34,889,0.19503777072305542
9.12数据/log_12_2026-9-12-06-29-44.ulg,common,-0.32,858,-0.22944757235198723
9.12数据/log_12_2026-9-12-06-29-44.ulg,differential,-0.32,858,0.14451818507277747
9.12数据/log_12_2026-9-12-06-29-44.ulg,rudder,-0.32,858,0.13822954628023015
9.12数据/log_12_2026-9-12-06-29-44.ulg,common,-0.3,805,-0.4618938362816707
9.12数据/log_12_2026-9-12-06-29-44.ulg,differential,-0.3,805,0.24717299271972798
9.12数据/log_12_2026-9-12-06-29-44.ulg,rudder,-0.3,805,0.039840409572661266
