cohort,log_id,horizon_s,metric,K25,K50,paired_error_delta,absolute_gain
Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.2,body_rate_rmse_rad_s,0.5855489065454585,0.6398803964280289,-0.054331489882570305,0.054331489882570305
Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.2,position_rmse_m,0.04407688778613208,0.041728184838131954,0.002348702948000124,-0.002348702948000124
Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.2,velocity_rmse_m_s,0.17024063333983078,0.16858650619656912,0.0016541271432616578,-0.0016541271432616578
Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.5,attitude_error_deg,4.0931301115214955,3.940775887403644,0.1523542241178517,-0.1523542241178517
Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.5,body_rate_rmse_rad_s,0.6825667904643707,0.735020774731724,-0.05245398426735326,0.05245398426735326
Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.5,position_rmse_m,0.1381937102886568,0.12381534776599001,0.014378362522666777,-0.014378362522666777
Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.5,velocity_rmse_m_s,0.332026175726726,0.3152499269190296,0.016776248807696403,-0.016776248807696403
Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,1.0,attitude_error_deg,6.697730323384596,6.152202768112596,0.5455275552720007,-0.5455275552720007
Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,1.0,body_rate_rmse_rad_s,0.6485376763725578,0.6469968339283044,0.001540842444253343,-0.001540842444253343
Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,1.0,position_rmse_m,0.3934526982468353,0.34662178284000084,0.046830915406834484,-0.046830915406834484
Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,1.0,velocity_rmse_m_s,0.7029852667466997,0.677955563336566,0.025029703410133664,-0.025029703410133664
Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.1,attitude_error_deg,1.3457178931522293,1.462726746768211,-0.11700885361598168,0.11700885361598168
Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.1,body_rate_rmse_rad_s,0.5008590342160649,0.5489067561859595,-0.0480477219698946,0.0480477219698946
Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.1,position_rmse_m,0.021012442092266517,0.020686862338894624,0.0003255797533718921,-0.0003255797533718921
Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.1,velocity_rmse_m_s,0.11350153289699189,0.12507289601136032,-0.011571363114368433,0.011571363114368433
Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.2,attitude_error_deg,2.081281363491724,2.259835870322635,-0.17855450683091112,0.17855450683091112
Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.2,body_rate_rmse_rad_s,0.5241418690599912,0.5738898662056798,-0.04974799714568867,0.04974799714568867
Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.2,position_rmse_m,0.03966129073749049,0.03792149958314372,0.001739791154346769,-0.001739791154346769
Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.2,velocity_rmse_m_s,0.16786058931338255,0.18957680650641195,-0.021716217193029408,0.021716217193029408
Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.5,attitude_error_deg,4.405577436390505,4.29289163110116,0.11268580528934535,-0.11268580528934535
Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.5,body_rate_rmse_rad_s,0.6030316638242185,0.6445604939357663,-0.04152883011154784,0.04152883011154784
Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.5,position_rmse_m,0.12173456258458337,0.11162295516044797,0.010111607424135402,-0.010111607424135402
Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.5,velocity_rmse_m_s,0.40570499084969863,0.4048324615311015,0.0008725293185971594,-0.0008725293185971594
Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,1.0,attitude_error_deg,7.795176188607734,7.1104171370643705,0.6847590515433639,-0.6847590515433639
Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,1.0,body_rate_rmse_rad_s,0.6318203035237463,0.6449746464145933,-0.013154342890847048,0.013154342890847048
Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,1.0,position_rmse_m,0.38331176605905654,0.3464386324113465,0.036873133647710055,-0.036873133647710055
Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,1.0,velocity_rmse_m_s,0.7706562120976977,0.7118572185384533,0.05879899355924445,-0.05879899355924445
Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.1,attitude_error_deg,1.1799152811970768,1.291000282529368,-0.11108500133229127,0.11108500133229127
Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.1,body_rate_rmse_rad_s,0.49059772499552534,0.5416021435245373,-0.05100441852901194,0.05100441852901194
Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.1,position_rmse_m,0.022226068266850776,0.02215786703876191,6.820122808886414e-05,-6.820122808886414e-05
Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.1,velocity_rmse_m_s,0.25853104404540306,0.2738186567101327,-0.015287612664729666,0.015287612664729666
Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.2,attitude_error_deg,1.8037875120664115,1.9779506917619765,-0.17416317969556494,0.17416317969556494
Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.2,body_rate_rmse_rad_s,0.5803621060258347,0.6346961174415477,-0.054334011415713035,0.054334011415713035
Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.2,position_rmse_m,0.043360366163320674,0.04406454878399649,-0.0007041826206758139,0.0007041826206758139
Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.2,velocity_rmse_m_s,0.19093488050453833,0.2213064673098476,-0.03037158680530927,0.03037158680530927
Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.5,attitude_error_deg,3.718367616593177,3.562972486091406,0.15539513050177112,-0.15539513050177112
Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.5,body_rate_rmse_rad_s,0.5594880816221015,0.5939658247298668,-0.0344777431077653,0.0344777431077653
Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.5,position_rmse_m,0.11113670907017799,0.11141899516365204,-0.00028228609347405453,0.00028228609347405453
Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.5,velocity_rmse_m_s,0.323832902566117,0.30707059815374155,0.016762304412375473,-0.016762304412375473
Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1.0,attitude_error_deg,5.862345784043559,5.3257235820953674,0.5366222019481919,-0.5366222019481919
Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1.0,body_rate_rmse_rad_s,0.6288230444217245,0.6263464709848083,0.0024765734369162073,-0.0024765734369162073
Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1.0,position_rmse_m,0.35883168420326483,0.3211646201156508,0.037667064087614055,-0.037667064087614055
Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1.0,velocity_rmse_m_s,0.6677281310371711,0.5608005396348958,0.10692759140227526,-0.10692759140227526
Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.1,attitude_error_deg,1.16959173913885,1.2360253149034588,-0.06643357576460884,0.06643357576460884
Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.1,body_rate_rmse_rad_s,0.5112009535224429,0.5357063569881588,-0.024505403465715947,0.024505403465715947
Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.1,position_rmse_m,0.059318868761734866,0.05922050702252627,9.836173920859531e-05,-9.836173920859531e-05
Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.1,velocity_rmse_m_s,0.10694364389583201,0.10407378192771612,0.0028698619681158943,-0.0028698619681158943
Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.2,attitude_error_deg,1.6771924750099592,1.7866406761137374,-0.10944820110377829,0.10944820110377829
Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.2,body_rate_rmse_rad_s,0.5887980973877119,0.6089893123127833,-0.020191214925071366,0.020191214925071366
Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.2,position_rmse_m,0.10703345611630954,0.10656039576748612,0.00047306034882342585,-0.00047306034882342585
Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.2,velocity_rmse_m_s,0.1347827666057784,0.13070696077921248,0.004075805826565915,-0.004075805826565915
Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.5,attitude_error_deg,3.241327681878998,3.0496964815195153,0.19163120035948245,-0.19163120035948245
Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.5,body_rate_rmse_rad_s,0.5900746874365435,0.616397713786365,-0.026323026349821532,0.026323026349821532
Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.5,position_rmse_m,0.23666181771648645,0.23267280226728773,0.003989015449198718,-0.003989015449198718
Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.5,velocity_rmse_m_s,0.28248267276253464,0.265145113297465,0.017337559465069652,-0.017337559465069652
Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,1.0,attitude_error_deg,5.619133692642412,5.311861528679414,0.30727216396299717,-0.30727216396299717
Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,1.0,body_rate_rmse_rad_s,0.5989276734324671,0.6128957713210301,-0.013968097888563014,0.013968097888563014
Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,1.0,position_rmse_m,0.48262208083591634,0.4541912982087701,0.028430782627146267,-0.028430782627146267
Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,1.0,velocity_rmse_m_s,0.5930582004261794,0.536939139815784,0.0561190606103954,-0.0561190606103954
Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.1,attitude_error_deg,1.2029356997714957,1.2321510217916056,-0.029215322020109902,0.029215322020109902
Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.1,body_rate_rmse_rad_s,0.5478275121476344,0.5508170570214812,-0.002989544873846839,0.002989544873846839
Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.1,position_rmse_m,0.08505395629792994,0.08525487090093113,-0.00020091460300118713,0.00020091460300118713
Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.1,velocity_rmse_m_s,0.1150078400643616,0.11960657244490958,-0.004598732380547976,0.004598732380547976
Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.2,attitude_error_deg,1.696918037430665,1.720671769985052,-0.023753732554387064,0.023753732554387064
Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.2,body_rate_rmse_rad_s,0.5692079858812519,0.6033976094760898,-0.034189623594837903,0.034189623594837903
Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.2,position_rmse_m,0.16529667779948376,0.16564934620797167,-0.0003526684084879106,0.0003526684084879106
Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.2,velocity_rmse_m_s,0.16639276756615728,0.17553591516189268,-0.009143147595735396,0.009143147595735396
Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.5,attitude_error_deg,3.2779158659425263,3.1346443718830233,0.143271494059503,-0.143271494059503
Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.5,body_rate_rmse_rad_s,0.5658168526359764,0.6019657087070084,-0.03614885607103202,0.03614885607103202
Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.5,position_rmse_m,0.4184812845786298,0.4205407669404366,-0.0020594823618067526,0.0020594823618067526
Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.5,velocity_rmse_m_s,0.29718292290071197,0.2920449382243319,0.005137984676380047,-0.005137984676380047
Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,1.0,attitude_error_deg,5.60065289011418,5.266556932170269,0.33409595794391045,-0.33409595794391045
Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,1.0,body_rate_rmse_rad_s,0.6392310296823008,0.633253042429814,0.005977987252486883,-0.005977987252486883
Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,1.0,position_rmse_m,0.8461247396405502,0.8531957509670741,-0.007071011326523879,0.007071011326523879
Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,1.0,velocity_rmse_m_s,0.6173207874791965,0.5882432278332012,0.029077559645995343,-0.029077559645995343
Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.1,attitude_error_deg,1.318825882623684,1.3070567358026302,0.0117691468210539,-0.0117691468210539
Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.1,body_rate_rmse_rad_s,0.6073217196699537,0.6098720749211647,-0.002550355251210945,0.002550355251210945
Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.1,position_rmse_m,0.03933518494550702,0.038992972352205856,0.0003422125933011666,-0.0003422125933011666
Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.1,velocity_rmse_m_s,0.09984154453660697,0.10503895904964038,-0.005197414513033405,0.005197414513033405
Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.2,attitude_error_deg,1.8084922116684317,1.8067647710965542,0.0017274405718774588,-0.0017274405718774588
Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.2,body_rate_rmse_rad_s,0.558223516068452,0.5576262606972998,0.0005972553711521833,-0.0005972553711521833
Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.2,position_rmse_m,0.07064705605016627,0.06931421954244989,0.0013328365077163867,-0.0013328365077163867
Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.2,velocity_rmse_m_s,0.13252059092991225,0.14289652085459414,-0.010375929924681893,0.010375929924681893
Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.5,attitude_error_deg,3.1707514451143552,3.08060739191453,0.09014405319982544,-0.09014405319982544
Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.5,body_rate_rmse_rad_s,0.5845935410224516,0.6000562151677936,-0.01546267414534197,0.01546267414534197
Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.5,position_rmse_m,0.20003431192219956,0.1979915008980961,0.002042811024103447,-0.002042811024103447
Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.5,velocity_rmse_m_s,0.3928774893946318,0.4477852960935173,-0.05490780669888551,0.05490780669888551
Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,1.0,attitude_error_deg,5.925227855577429,5.608213311385988,0.3170145441914407,-0.3170145441914407
Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,1.0,body_rate_rmse_rad_s,0.5957111967337282,0.5763296151998033,0.019381581533924885,-0.019381581533924885
Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,1.0,position_rmse_m,0.4659364357194566,0.465840878948867,9.555677058958878e-05,-9.555677058958878e-05
Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,1.0,velocity_rmse_m_s,0.5573137014153106,0.5154574127220282,0.041856288693282395,-0.041856288693282395
Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.1,attitude_error_deg,1.325692326886377,1.3618913948712208,-0.03619906798484385,0.03619906798484385
Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.1,body_rate_rmse_rad_s,0.5626073201520588,0.5670779292137019,-0.004470609061643094,0.004470609061643094
Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.1,position_rmse_m,0.12779160356875022,0.12783380325071783,-4.219968196761403e-05,4.219968196761403e-05
Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.1,velocity_rmse_m_s,0.11431995595399425,0.12145311250139079,-0.007133156547396546,0.007133156547396546
Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.2,attitude_error_deg,1.8760522598198832,1.960112543653379,-0.08406028383349584,0.08406028383349584
Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.2,body_rate_rmse_rad_s,0.5417725581432346,0.5655801007348461,-0.023807542591611552,0.023807542591611552
Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.2,position_rmse_m,0.26545656605239615,0.26542823442210883,2.833163028731489e-05,-2.833163028731489e-05
Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.2,velocity_rmse_m_s,0.1723821665079146,0.17604021748872,-0.003658050980805405,0.003658050980805405
Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.5,attitude_error_deg,3.65776742315324,3.6093629874053756,0.04840443574786457,-0.04840443574786457
Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.5,body_rate_rmse_rad_s,0.5808595180871586,0.5889797934704938,-0.008120275383335152,0.008120275383335152
Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.5,position_rmse_m,0.6683571823725462,0.6696790766623061,-0.0013218942897599284,0.0013218942897599284
Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.5,velocity_rmse_m_s,0.3616712063399808,0.36480034206098017,-0.0031291357209993764,0.0031291357209993764
Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,1.0,attitude_error_deg,6.032739884017402,5.734815168535669,0.2979247154817326,-0.2979247154817326
Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,1.0,body_rate_rmse_rad_s,0.6694927407207008,0.6619082503133152,0.0075844904073855135,-0.0075844904073855135
Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,1.0,position_rmse_m,1.3857761033340579,1.3913742057338172,-0.0055981023997593304,0.0055981023997593304
Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,1.0,velocity_rmse_m_s,0.7070531964284473,0.6859332584153778,0.02111993801306955,-0.02111993801306955
