partition,channel,flight_id,window_id,origin_timestamp_us,end_us,sign,persistence,first_mean_departure,late_mean_departure,late_same_sign_fraction,prehistory_rms_departure,prehistory_stable,holds_and_others_quiet_to_1s,both_flags,initial_speed,initial_rate_p,initial_rate_q,initial_rate_r,frequency_hz,actual_horizon_s
train,rudder,2026.9.6/log_20_2026-9-6-18-58-10.ulg,train:2026.9.6/log_20_2026-9-6-18-58-10.ulg:6:1445,153384394,154382453.0,-1.0,0.8965836998412181,-0.028211947083473205,-0.04025835901498795,1.0,0.021812633310050924,False,False,False,5.7884373047817546,0.1327158659696579,-0.29061758518218994,0.3063252866268158,3.098881959915161,0.9980589999999999
train,rudder,2026.9.6/log_28_2026-9-6-07-01-38.ulg,train:2026.9.6/log_28_2026-9-6-07-01-38.ulg:0:1415,446860263,447858314.0,-1.0,0.90498901873033,-0.026348832100629806,-0.025504631474614143,1.0,0.016232216988348792,False,False,False,7.992218742074259,0.32939890027046204,-0.5122689008712769,0.05685083568096161,4.021134853363037,0.9980509999999999
train,rudder,9.11数据/log_13_2026-9-11-18-28-08.ulg,train:9.11数据/log_13_2026-9-11-18-28-08.ulg:4:885,105428744,106426705.0,-1.0,0.8383566705000584,-0.02741377770085819,-0.02415308218449354,0.88,0.05024578180637352,False,False,False,6.8316680766511615,-0.43961143493652344,-0.7641070485115051,-0.2626388370990753,3.754533052444458,0.9979610000000004
train,rudder,9.11数据/log_14_2026-9-11-18-34-58.ulg,train:9.11数据/log_14_2026-9-11-18-34-58.ulg:0:545,159430338,160435773.0,1.0,0.8459384596275468,0.024168806886300444,0.018678995613008738,0.88,0.01188095846436588,True,True,True,6.618983297111482,0.9691411256790161,0.053394511342048645,-0.0841980054974556,4.410356044769287,1.005435
train,rudder,9.11数据/log_15_2026-9-11-18-40-48.ulg,train:9.11数据/log_15_2026-9-11-18-40-48.ulg:0:1215,139848287,140846253.0,-1.0,0.8493641979025478,-0.04911506116390228,-0.05965446352958679,1.0,0.051308856506649896,False,False,False,8.702956495309383,-0.3711286783218384,-0.003360297065228224,0.4224107563495636,3.794266700744629,0.9979659999999999
train,rudder,9.12数据/log_10_2026-9-12-06-13-40.ulg,train:9.12数据/log_10_2026-9-12-06-13-40.ulg:0:465,263237790,264233281.0,-1.0,0.9070914121573792,-0.028229936361312866,-0.024206384122371673,0.84,0.037793890581846686,False,False,False,5.823590962772778,-0.614387571811676,0.29443201422691345,0.0844210535287857,4.244339466094971,0.9954909999999999
train,rudder,9.12数据/log_10_2026-9-12-06-13-40.ulg,train:9.12数据/log_10_2026-9-12-06-13-40.ulg:1:155,282417779,283413266.0,-1.0,0.8385507312076533,-0.045370243191719055,-0.015569193065166473,0.76,0.026870852834989786,False,False,False,7.425125487055726,0.3838462233543396,0.1747640073299408,-0.30673614144325256,4.387687683105469,0.9954870000000003
train,rudder,9.12数据/log_10_2026-9-12-06-13-40.ulg,train:9.12数据/log_10_2026-9-12-06-13-40.ulg:1:215,283610445,284615707.0,-1.0,0.9095495048859912,-0.035998463332653045,-0.03422607883810997,1.0,0.040982117346803085,False,False,False,7.179797835648857,-0.7500587701797485,-0.35413408279418945,-0.2403034120798111,4.329051971435547,1.0052619999999999
train,rudder,9.12数据/log_11_2026-9-12-06-21-12.ulg,train:9.12数据/log_11_2026-9-12-06-21-12.ulg:2:1295,211062885,212058215.0,-1.0,0.8939366840873778,-0.028422738909721374,-0.04408593237400055,1.0,0.006122490189083751,True,False,False,6.712601749322511,-0.17257004976272583,0.13942578434944153,-0.059052351862192154,3.7191336154937744,0.9953300000000002
train,rudder,9.12数据/log_11_2026-9-12-06-21-12.ulg,train:9.12数据/log_11_2026-9-12-06-21-12.ulg:2:1435,213861825,214867078.0,1.0,0.9204666879546488,0.02784012258052826,0.028114712834358214,1.0,0.013578706775996274,True,False,False,6.494337018247119,0.4901297092437744,-0.8158077001571655,-0.00851399265229702,2.7733638286590576,1.005253
train,rudder,9.12数据/log_3_2026-9-12-18-40-02.ulg,train:9.12数据/log_3_2026-9-12-18-40-02.ulg:2:125,145295862,146300999.0,1.0,0.902439862840163,0.047675218768417835,0.056228237096220254,1.0,0.012811098088587656,True,False,False,7.839149254775468,0.2323841005563736,-0.02078239433467388,0.5201745629310608,3.6936306953430176,1.005137
train,rudder,9.12数据/log_7_2026-9-12-05-49-02.ulg,train:9.12数据/log_7_2026-9-12-05-49-02.ulg:2:225,237097275,238095174.0,1.0,0.8130073147308169,0.024311353117227555,0.05458103314042091,1.0,0.010732201077593715,True,False,False,9.935321236489317,-0.4645448625087738,-0.8449010252952576,-0.31999385356903076,4.108519554138184,0.9978989999999999
train,rudder,9.12数据/log_8_2026-9-12-05-55-30.ulg,train:9.12数据/log_8_2026-9-12-05-55-30.ulg:2:155,62341015,63338890.0,1.0,0.8942375221591887,0.02955786689068191,0.05724458890035748,1.0,0.014040925207985742,True,False,False,7.877542666540789,1.0065617561340332,0.08027566969394684,0.4842964708805084,3.677142381668091,0.9978750000000001
train,rudder,9.12数据/log_9_2026-9-12-06-03-32.ulg,train:9.12数据/log_9_2026-9-12-06-03-32.ulg:6:1445,250991110,251998929.0,1.0,0.8431475831486218,0.03198776125907898,-0.009838172793388366,0.36,0.060430361395181646,False,False,False,7.5782718624514205,0.7440600991249084,-0.2718598246574402,-0.3921353816986084,3.5942840576171875,1.0078189999999996
train,rudder,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:2:115,223932054,224930013.0,1.0,0.9033257259853132,0.03081041365861893,0.047331736981868745,1.0,0.018557412049156664,False,False,False,8.324669149310418,0.3150201737880707,0.3704606592655182,0.7201398611068726,3.7813587188720703,0.9979590000000003
train,rudder,9.14数据/log_12_2026-9-14-18-20-30.ulg,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:375,221099898,222097912.0,-1.0,0.8342521166787676,-0.028888640999794005,-0.045986163020133974,1.0,0.022822238910323665,False,False,False,6.864135581910168,-0.8704752922058105,-0.09626897424459457,-0.38978344202041626,3.363257646560669,0.9980140000000002
train,rudder,9.14数据/log_13_2026-9-14-18-28-32.ulg,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:135,144472595,145470626.0,1.0,0.9039190608096344,0.029675917141139506,0.05446430198964663,1.0,0.00857561372480644,True,False,False,6.1210568263013965,-0.5937708020210266,-0.959428071975708,-0.299542635679245,3.5936989784240723,0.998031
train,rudder,9.14数据/log_13_2026-9-14-18-28-32.ulg,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:1395,169673289,170671312.0,1.0,0.8483393930951905,0.04191546350717545,0.12578009575605392,1.0,0.007182706918473483,True,False,False,10.811744943963266,-0.5978099703788757,-1.3308429718017578,-0.09688013046979904,4.5617356300354,0.9980229999999999
train,rudder,9.14数据/log_13_2026-9-14-18-28-32.ulg,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:3:715,304606801,305614808.0,1.0,0.8815778397646433,0.027874639630317687,0.05137922346591949,1.0,0.027639680308959736,False,False,False,9.4901636140626,0.4017030596733093,1.2266019582748413,0.5436526536941528,4.17687463760376,1.008007
train,rudder,9.14数据/log_13_2026-9-14-18-28-32.ulg,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:3:895,308209672,309207706.0,1.0,0.8413194775092934,0.03805833503603935,0.0401845683157444,1.0,0.028416667122338552,False,False,False,9.606018875560363,0.0651136264204979,0.013276291079819202,0.4824591875076294,3.744462490081787,0.9980340000000002
train,rudder,9.15数据/log_13_2026-9-15-18-10-58.ulg,train:9.15数据/log_13_2026-9-15-18-10-58.ulg:0:175,92360895,93358781.0,-1.0,0.8816036779638622,-0.03035803509876132,-0.049215560274460585,1.0,0.06263690551617214,False,True,False,6.511963320814521,-0.6901007294654846,-0.9881687760353088,-0.6170209050178528,4.559118270874023,0.9978859999999999
train,rudder,9.15数据/log_14_2026-9-15-18-17-26.ulg,train:9.15数据/log_14_2026-9-15-18-17-26.ulg:2:405,192090506,193098559.0,1.0,0.9235691995039366,0.03325242817401886,0.042574549913406375,1.0,0.006007244727864239,True,False,False,7.1804248157742725,0.33487454056739807,0.27851903438568115,0.03497827425599098,3.3293302059173584,1.008053
train,rudder,9.15数据/log_15_2026-9-15-18-23-44.ulg,train:9.15数据/log_15_2026-9-15-18-23-44.ulg:0:165,70164036,71162041.0,-1.0,0.9146805292623466,-0.03868068075273186,-0.053619053587317465,1.0,0.05377877728780092,False,False,False,7.627121279160604,-0.7050032019615173,-1.2545045614242554,-0.23250380158424377,4.620329856872559,0.9980050000000001
train,rudder,9.16数据/log_1_2026-9-16-18-02-34.ulg,train:9.16数据/log_1_2026-9-16-18-02-34.ulg:5:45,182835757,183833848.0,1.0,0.8856340423063065,0.03716292858123779,0.0641180220246315,1.0,0.0318089614938827,False,True,False,7.570927657801603,0.2536705732345581,-0.5410656929016113,0.47497013211250305,3.789062023162842,0.9980910000000002
train,rudder,9.16数据/log_2_2026-9-16-18-08-46.ulg,train:9.16数据/log_2_2026-9-16-18-08-46.ulg:2:115,199180480,200188473.0,1.0,0.9100501109054292,0.027052127495408057,0.005796317830681801,0.52,0.02805456597418896,False,False,False,6.651177492092512,0.06807629764080048,0.7443317174911499,0.5552042722702026,3.7405507564544678,1.0079930000000001
train,rudder,9.16数据/log_2_2026-9-16-18-08-46.ulg,train:9.16数据/log_2_2026-9-16-18-08-46.ulg:2:695,210787516,211785485.0,1.0,0.8450296623756601,0.024381369650363922,0.016910123601555825,0.96,0.01679819164083373,False,False,False,9.063891860335808,0.22980156540870667,-0.11917625367641449,0.7641686201095581,3.0617523193359375,0.9979689999999997
train,rudder,9.18数据/log_0_2026-9-18-18-15-06.ulg,train:9.18数据/log_0_2026-9-18-18-15-06.ulg:0:135,164036605,165044414.0,-1.0,0.8343439694969903,-0.0336343580391258,-0.03350810460746288,1.0,0.06391628538800655,False,False,False,5.527132607062965,-0.5483503341674805,-0.6040279865264893,0.3466028571128845,4.094132900238037,1.0078090000000004
train,rudder,9.18数据/log_0_2026-9-18-18-15-06.ulg,train:9.18数据/log_0_2026-9-18-18-15-06.ulg:0:685,175043127,176041073.0,-1.0,0.9334715240300692,-0.038699843387585135,-0.08493741765618325,1.0,0.053938068725074284,False,False,False,7.113709348269094,-1.0141547918319702,-0.9397966861724854,0.2039416879415512,3.733412265777588,0.9979460000000003
train,rudder,9.18数据/log_1_2026-9-18-18-23-36.ulg,train:9.18数据/log_1_2026-9-18-18-23-36.ulg:2:95,225809964,226815210.0,-1.0,0.8585800310945718,-0.037888549864292145,-0.09489541485905648,1.0,0.02349965192339794,False,False,False,9.227738348443008,-0.2587355971336365,-0.5422891974449158,0.5767064690589905,3.2338240146636963,1.0052459999999999
train,rudder,9.18数据/log_1_2026-9-18-18-23-36.ulg,train:9.18数据/log_1_2026-9-18-18-23-36.ulg:2:705,238011160,239016624.0,-1.0,0.9156913556652596,-0.03465325653553009,-0.07538087606430054,1.0,0.012548942127658096,True,False,False,5.204704157933302,0.05927206203341484,-0.767935574054718,-0.24659840762615204,3.123457193374634,1.0054639999999997
