channel,kind,window_id,opposite_window_id,distance,delta_speed,delta_frequency
rudder,cross_flight,train:9.12数据/log_11_2026-9-12-06-21-12.ulg:2:1295,train:9.15数据/log_14_2026-9-15-18-17-26.ulg:2:405,0.7967784157849128,-0.4678230664517615,0.389803409576416
rudder,cross_flight,train:9.12数据/log_11_2026-9-12-06-21-12.ulg:2:1435,train:9.18数据/log_1_2026-9-18-18-23-36.ulg:2:705,0.8648194550309596,1.2896328603138167,-0.35009336471557617
rudder,cross_flight,train:9.12数据/log_3_2026-9-12-18-40-02.ulg:2:125,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:6:1385,0.6300762213946619,0.39358466546761584,-0.14870595932006836
rudder,cross_flight,train:9.12数据/log_7_2026-9-12-05-49-02.ulg:2:225,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:2:995,1.1710722940246254,4.500409193777851,0.11862444877624512
rudder,cross_flight,train:9.12数据/log_8_2026-9-12-05-55-30.ulg:2:155,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:6:1385,0.8857176221455378,0.43197807723293646,-0.16519427299499512
rudder,cross_flight,train:9.12数据/log_9_2026-9-12-06-03-32.ulg:6:1445,train:9.12数据/log_10_2026-9-12-06-13-40.ulg:1:155,1.1201564258700398,0.15314637539569453,-0.7934036254882812
rudder,cross_flight,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:2:115,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:0:2445,1.0007753600872058,0.42865838729113204,-0.052817344665527344
rudder,cross_flight,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:375,train:9.15数据/log_14_2026-9-15-18-17-26.ulg:2:405,1.0602032668848524,-0.31628923386410435,0.03392744064331055
rudder,cross_flight,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:135,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:2:995,0.9916808786716256,0.6861447835899304,-0.3961961269378662
rudder,cross_flight,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:1:1395,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:2:995,1.1720298937003097,5.3768329012518,0.5718405246734619
rudder,cross_flight,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:3:715,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:6:1385,1.184556718529665,2.0445990247547483,0.33453798294067383
rudder,cross_flight,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:3:895,train:9.11数据/log_15_2026-9-11-18-40-48.ulg:0:1215,0.9935480380351659,0.9030623802509794,-0.0498042106628418
rudder,cross_flight,train:9.15数据/log_13_2026-9-15-18-10-58.ulg:0:175,train:2026.9.6/log_20_2026-9-6-18-58-10.ulg:0:735,0.9865854132611946,-0.5102013810597885,0.6277475357055664
rudder,cross_flight,train:9.15数据/log_14_2026-9-15-18-17-26.ulg:2:405,train:9.12数据/log_11_2026-9-12-06-21-12.ulg:2:1295,0.7967784157849128,0.4678230664517615,-0.389803409576416
rudder,cross_flight,train:9.15数据/log_15_2026-9-15-18-23-44.ulg:0:165,train:2026.9.6/log_20_2026-9-6-18-58-10.ulg:0:735,1.2038480590147738,0.6049565772862939,0.6889591217041016
rudder,cross_flight,train:9.16数据/log_1_2026-9-16-18-02-34.ulg:5:45,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:6:1385,0.7043636104521664,0.12536306849375034,-0.05327463150024414
rudder,cross_flight,train:9.16数据/log_2_2026-9-16-18-08-46.ulg:2:115,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:0:2445,0.6169328050086778,-1.2448332699267741,-0.09362530708312988
rudder,cross_flight,train:9.16数据/log_2_2026-9-16-18-08-46.ulg:2:695,train:9.18数据/log_1_2026-9-18-18-23-36.ulg:2:95,0.7059726999689848,-0.16384648810720037,-0.1720716953277588
rudder,cross_flight,train:9.18数据/log_0_2026-9-18-18-15-06.ulg:0:135,train:2026.9.6/log_20_2026-9-6-18-58-10.ulg:0:735,1.4392669419141866,-1.4950320948113447,0.16276216506958008
rudder,cross_flight,train:9.18数据/log_0_2026-9-18-18-15-06.ulg:0:685,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:3:895,1.579032940700696,-2.492309527291269,-0.011050224304199219
rudder,cross_flight,train:9.18数据/log_1_2026-9-18-18-23-36.ulg:2:95,train:9.16数据/log_2_2026-9-16-18-08-46.ulg:2:695,0.7059726999689848,0.16384648810720037,0.1720716953277588
rudder,cross_flight,train:9.18数据/log_1_2026-9-18-18-23-36.ulg:2:705,train:9.15数据/log_14_2026-9-15-18-17-26.ulg:2:405,0.8237157113383189,-1.97572065784097,-0.2058730125427246
