channel,flight_id,window_id,sign,interval,axis,delta_rate,sign_aligned_delta_rate
common,9.12数据/log_7_2026-9-12-05-49-02.ulg,train:9.12数据/log_7_2026-9-12-05-49-02.ulg:2:975,1.0,endpoint_500ms,q,-0.4695944041013718,-0.4695944041013718
common,9.12数据/log_7_2026-9-12-05-49-02.ulg,train:9.12数据/log_7_2026-9-12-05-49-02.ulg:2:975,1.0,endpoint_500ms,r,-0.1711469292640686,-0.1711469292640686
common,9.12数据/log_8_2026-9-12-05-55-30.ulg,train:9.12数据/log_8_2026-9-12-05-55-30.ulg:5:675,1.0,endpoint_500ms,p,-0.149798184633255,-0.149798184633255
common,9.12数据/log_8_2026-9-12-05-55-30.ulg,train:9.12数据/log_8_2026-9-12-05-55-30.ulg:5:675,1.0,endpoint_500ms,q,-0.34464477747678757,-0.34464477747678757
common,9.12数据/log_8_2026-9-12-05-55-30.ulg,train:9.12数据/log_8_2026-9-12-05-55-30.ulg:5:675,1.0,endpoint_500ms,r,-0.07698286324739456,-0.07698286324739456
common,9.12数据/log_9_2026-9-12-06-03-32.ulg,train:9.12数据/log_9_2026-9-12-06-03-32.ulg:0:375,1.0,endpoint_500ms,p,0.8833145350217819,0.8833145350217819
common,9.12数据/log_9_2026-9-12-06-03-32.ulg,train:9.12数据/log_9_2026-9-12-06-03-32.ulg:0:375,1.0,endpoint_500ms,q,0.5300052538514137,0.5300052538514137
common,9.12数据/log_9_2026-9-12-06-03-32.ulg,train:9.12数据/log_9_2026-9-12-06-03-32.ulg:0:375,1.0,endpoint_500ms,r,-0.027359411120414734,-0.027359411120414734
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:0:505,-1.0,endpoint_500ms,p,0.09943181276321411,-0.09943181276321411
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:0:505,-1.0,endpoint_500ms,q,0.44350428879261017,-0.44350428879261017
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:0:505,-1.0,endpoint_500ms,r,0.3385033905506134,-0.3385033905506134
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:1:485,1.0,endpoint_500ms,p,-0.7389335855841637,-0.7389335855841637
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:1:485,1.0,endpoint_500ms,q,-0.6063083056360483,-0.6063083056360483
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:1:485,1.0,endpoint_500ms,r,-0.02352829836308956,-0.02352829836308956
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:1:695,1.0,endpoint_500ms,p,-0.11572112143039703,-0.11572112143039703
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:1:695,1.0,endpoint_500ms,q,0.05196601152420044,0.05196601152420044
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:1:695,1.0,endpoint_500ms,r,-0.0130184143781662,-0.0130184143781662
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:1:1965,1.0,endpoint_500ms,p,-0.8224440068006514,-0.8224440068006514
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:1:1965,1.0,endpoint_500ms,q,0.19459027051925662,0.19459027051925662
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:1:1965,1.0,endpoint_500ms,r,0.0976197123527527,0.0976197123527527
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:2:65,1.0,endpoint_500ms,p,-0.3787791430950165,-0.3787791430950165
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:2:65,1.0,endpoint_500ms,q,-0.12967610359191895,-0.12967610359191895
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:2:65,1.0,endpoint_500ms,r,0.2903553284704685,0.2903553284704685
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:2:925,-1.0,endpoint_500ms,p,0.6858075261116028,-0.6858075261116028
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:2:925,-1.0,endpoint_500ms,q,0.38412850350141525,-0.38412850350141525
common,9.13数据/log_1_2026-9-13-06-11-06.ulg,train:9.13数据/log_1_2026-9-13-06-11-06.ulg:2:925,-1.0,endpoint_500ms,r,0.1625495832413435,-0.1625495832413435
common,9.13数据/log_2_2026-9-13-06-20-06.ulg,train:9.13数据/log_2_2026-9-13-06-20-06.ulg:0:305,-1.0,endpoint_500ms,p,-0.40362301468849177,0.40362301468849177
common,9.13数据/log_2_2026-9-13-06-20-06.ulg,train:9.13数据/log_2_2026-9-13-06-20-06.ulg:0:305,-1.0,endpoint_500ms,q,1.6940172910690308,-1.6940172910690308
common,9.13数据/log_2_2026-9-13-06-20-06.ulg,train:9.13数据/log_2_2026-9-13-06-20-06.ulg:0:305,-1.0,endpoint_500ms,r,0.3114168532192707,-0.3114168532192707
common,9.13数据/log_2_2026-9-13-06-20-06.ulg,train:9.13数据/log_2_2026-9-13-06-20-06.ulg:2:55,1.0,endpoint_500ms,p,0.6832141131162643,0.6832141131162643
common,9.13数据/log_2_2026-9-13-06-20-06.ulg,train:9.13数据/log_2_2026-9-13-06-20-06.ulg:2:55,1.0,endpoint_500ms,q,-0.034906864166259766,-0.034906864166259766
common,9.13数据/log_2_2026-9-13-06-20-06.ulg,train:9.13数据/log_2_2026-9-13-06-20-06.ulg:2:55,1.0,endpoint_500ms,r,0.20479780761525035,0.20479780761525035
common,9.13数据/log_2_2026-9-13-06-20-06.ulg,train:9.13数据/log_2_2026-9-13-06-20-06.ulg:2:445,1.0,endpoint_500ms,p,-0.9720771610736847,-0.9720771610736847
common,9.13数据/log_2_2026-9-13-06-20-06.ulg,train:9.13数据/log_2_2026-9-13-06-20-06.ulg:2:445,1.0,endpoint_500ms,q,-0.802585482597351,-0.802585482597351
common,9.13数据/log_2_2026-9-13-06-20-06.ulg,train:9.13数据/log_2_2026-9-13-06-20-06.ulg:2:445,1.0,endpoint_500ms,r,-0.2763868644833565,-0.2763868644833565
common,9.13数据/log_2_2026-9-13-06-20-06.ulg,train:9.13数据/log_2_2026-9-13-06-20-06.ulg:2:1135,1.0,endpoint_500ms,p,1.018163949251175,1.018163949251175
common,9.13数据/log_2_2026-9-13-06-20-06.ulg,train:9.13数据/log_2_2026-9-13-06-20-06.ulg:2:1135,1.0,endpoint_500ms,q,-0.774223268032074,-0.774223268032074
common,9.13数据/log_2_2026-9-13-06-20-06.ulg,train:9.13数据/log_2_2026-9-13-06-20-06.ulg:2:1135,1.0,endpoint_500ms,r,0.28924667090177536,0.28924667090177536
common,9.13数据/log_4_2026-9-13-06-36-26.ulg,train:9.13数据/log_4_2026-9-13-06-36-26.ulg:1:2305,1.0,endpoint_500ms,p,0.27662503719329834,0.27662503719329834
common,9.13数据/log_4_2026-9-13-06-36-26.ulg,train:9.13数据/log_4_2026-9-13-06-36-26.ulg:1:2305,1.0,endpoint_500ms,q,-0.09987187385559082,-0.09987187385559082
common,9.13数据/log_4_2026-9-13-06-36-26.ulg,train:9.13数据/log_4_2026-9-13-06-36-26.ulg:1:2305,1.0,endpoint_500ms,r,0.043789394199848175,0.043789394199848175
common,9.13数据/log_7_2026-9-13-18-12-52.ulg,train:9.13数据/log_7_2026-9-13-18-12-52.ulg:4:465,-1.0,endpoint_500ms,p,0.25660401582717896,-0.25660401582717896
common,9.13数据/log_7_2026-9-13-18-12-52.ulg,train:9.13数据/log_7_2026-9-13-18-12-52.ulg:4:465,-1.0,endpoint_500ms,q,0.3636170029640198,-0.3636170029640198
common,9.13数据/log_7_2026-9-13-18-12-52.ulg,train:9.13数据/log_7_2026-9-13-18-12-52.ulg:4:465,-1.0,endpoint_500ms,r,-0.2533733546733856,0.2533733546733856
common,9.14数据/log_12_2026-9-14-18-20-30.ulg,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:1155,1.0,endpoint_500ms,p,2.012875556945801,2.012875556945801
common,9.14数据/log_12_2026-9-14-18-20-30.ulg,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:1155,1.0,endpoint_500ms,q,-0.7922358512878418,-0.7922358512878418
common,9.14数据/log_12_2026-9-14-18-20-30.ulg,train:9.14数据/log_12_2026-9-14-18-20-30.ulg:2:1155,1.0,endpoint_500ms,r,0.12498383410274982,0.12498383410274982
common,9.14数据/log_13_2026-9-14-18-28-32.ulg,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:3:185,-1.0,endpoint_500ms,p,1.0612177457660437,-1.0612177457660437
common,9.14数据/log_13_2026-9-14-18-28-32.ulg,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:3:185,-1.0,endpoint_500ms,q,0.3712821789085865,-0.3712821789085865
common,9.14数据/log_13_2026-9-14-18-28-32.ulg,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:3:185,-1.0,endpoint_500ms,r,0.422080934047699,-0.422080934047699
common,9.14数据/log_13_2026-9-14-18-28-32.ulg,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:3:945,1.0,endpoint_500ms,p,-0.08441874384880066,-0.08441874384880066
common,9.14数据/log_13_2026-9-14-18-28-32.ulg,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:3:945,1.0,endpoint_500ms,q,0.3700106143951416,0.3700106143951416
common,9.14数据/log_13_2026-9-14-18-28-32.ulg,train:9.14数据/log_13_2026-9-14-18-28-32.ulg:3:945,1.0,endpoint_500ms,r,-0.10082709789276123,-0.10082709789276123
common,9.15数据/log_11_2026-9-15-17-51-56.ulg,train:9.15数据/log_11_2026-9-15-17-51-56.ulg:0:145,-1.0,endpoint_500ms,p,-0.33105237130075693,0.33105237130075693
common,9.15数据/log_11_2026-9-15-17-51-56.ulg,train:9.15数据/log_11_2026-9-15-17-51-56.ulg:0:145,-1.0,endpoint_500ms,q,0.3708668351173401,-0.3708668351173401
common,9.15数据/log_11_2026-9-15-17-51-56.ulg,train:9.15数据/log_11_2026-9-15-17-51-56.ulg:0:145,-1.0,endpoint_500ms,r,0.02046886831521988,-0.02046886831521988
common,9.15数据/log_11_2026-9-15-17-51-56.ulg,train:9.15数据/log_11_2026-9-15-17-51-56.ulg:2:675,1.0,endpoint_500ms,p,-0.11586505174636841,-0.11586505174636841
common,9.15数据/log_11_2026-9-15-17-51-56.ulg,train:9.15数据/log_11_2026-9-15-17-51-56.ulg:2:675,1.0,endpoint_500ms,q,0.1714329719543457,0.1714329719543457
common,9.15数据/log_11_2026-9-15-17-51-56.ulg,train:9.15数据/log_11_2026-9-15-17-51-56.ulg:2:675,1.0,endpoint_500ms,r,-0.21874186024069786,-0.21874186024069786
common,9.15数据/log_12_2026-9-15-18-03-58.ulg,train:9.15数据/log_12_2026-9-15-18-03-58.ulg:0:165,-1.0,endpoint_500ms,p,1.002921849489212,-1.002921849489212
common,9.15数据/log_12_2026-9-15-18-03-58.ulg,train:9.15数据/log_12_2026-9-15-18-03-58.ulg:0:165,-1.0,endpoint_500ms,q,1.816537320613861,-1.816537320613861
common,9.15数据/log_12_2026-9-15-18-03-58.ulg,train:9.15数据/log_12_2026-9-15-18-03-58.ulg:0:165,-1.0,endpoint_500ms,r,0.8692121505737305,-0.8692121505737305
common,9.15数据/log_12_2026-9-15-18-03-58.ulg,train:9.15数据/log_12_2026-9-15-18-03-58.ulg:0:1145,1.0,endpoint_500ms,p,0.01984935998916626,0.01984935998916626
common,9.15数据/log_12_2026-9-15-18-03-58.ulg,train:9.15数据/log_12_2026-9-15-18-03-58.ulg:0:1145,1.0,endpoint_500ms,q,0.21497857570648193,0.21497857570648193
common,9.15数据/log_12_2026-9-15-18-03-58.ulg,train:9.15数据/log_12_2026-9-15-18-03-58.ulg:0:1145,1.0,endpoint_500ms,r,0.44285675883293146,0.44285675883293146
common,9.15数据/log_12_2026-9-15-18-03-58.ulg,train:9.15数据/log_12_2026-9-15-18-03-58.ulg:2:555,1.0,endpoint_500ms,p,0.10298595996573567,0.10298595996573567
common,9.15数据/log_12_2026-9-15-18-03-58.ulg,train:9.15数据/log_12_2026-9-15-18-03-58.ulg:2:555,1.0,endpoint_500ms,q,1.2143957493826747,1.2143957493826747
common,9.15数据/log_12_2026-9-15-18-03-58.ulg,train:9.15数据/log_12_2026-9-15-18-03-58.ulg:2:555,1.0,endpoint_500ms,r,0.07104595005512238,0.07104595005512238
common,9.15数据/log_12_2026-9-15-18-03-58.ulg,train:9.15数据/log_12_2026-9-15-18-03-58.ulg:2:625,1.0,endpoint_500ms,p,0.6332985907793045,0.6332985907793045
common,9.15数据/log_12_2026-9-15-18-03-58.ulg,train:9.15数据/log_12_2026-9-15-18-03-58.ulg:2:625,1.0,endpoint_500ms,q,0.5701495707035065,0.5701495707035065
common,9.15数据/log_12_2026-9-15-18-03-58.ulg,train:9.15数据/log_12_2026-9-15-18-03-58.ulg:2:625,1.0,endpoint_500ms,r,-0.05704582016915083,-0.05704582016915083
common,9.15数据/log_13_2026-9-15-18-10-58.ulg,train:9.15数据/log_13_2026-9-15-18-10-58.ulg:2:405,-1.0,endpoint_500ms,p,0.3536110110580921,-0.3536110110580921
common,9.15数据/log_13_2026-9-15-18-10-58.ulg,train:9.15数据/log_13_2026-9-15-18-10-58.ulg:2:405,-1.0,endpoint_500ms,q,0.1911168098449707,-0.1911168098449707
common,9.15数据/log_13_2026-9-15-18-10-58.ulg,train:9.15数据/log_13_2026-9-15-18-10-58.ulg:2:405,-1.0,endpoint_500ms,r,0.009793665260076523,-0.009793665260076523
common,9.15数据/log_13_2026-9-15-18-10-58.ulg,train:9.15数据/log_13_2026-9-15-18-10-58.ulg:2:1615,1.0,endpoint_500ms,p,0.06172365462407469,0.06172365462407469
common,9.15数据/log_13_2026-9-15-18-10-58.ulg,train:9.15数据/log_13_2026-9-15-18-10-58.ulg:2:1615,1.0,endpoint_500ms,q,-0.38967384956777096,-0.38967384956777096
common,9.15数据/log_13_2026-9-15-18-10-58.ulg,train:9.15数据/log_13_2026-9-15-18-10-58.ulg:2:1615,1.0,endpoint_500ms,r,0.028235688805580143,0.028235688805580143
common,9.15数据/log_14_2026-9-15-18-17-26.ulg,train:9.15数据/log_14_2026-9-15-18-17-26.ulg:0:615,-1.0,endpoint_500ms,p,0.2097420021891594,-0.2097420021891594
common,9.15数据/log_14_2026-9-15-18-17-26.ulg,train:9.15数据/log_14_2026-9-15-18-17-26.ulg:0:615,-1.0,endpoint_500ms,q,0.9811389148235321,-0.9811389148235321
common,9.15数据/log_14_2026-9-15-18-17-26.ulg,train:9.15数据/log_14_2026-9-15-18-17-26.ulg:0:615,-1.0,endpoint_500ms,r,0.23568246886134148,-0.23568246886134148
common,9.15数据/log_14_2026-9-15-18-17-26.ulg,train:9.15数据/log_14_2026-9-15-18-17-26.ulg:2:505,1.0,endpoint_500ms,p,-0.12050377577543259,-0.12050377577543259
common,9.15数据/log_14_2026-9-15-18-17-26.ulg,train:9.15数据/log_14_2026-9-15-18-17-26.ulg:2:505,1.0,endpoint_500ms,q,0.22645570337772367,0.22645570337772367
common,9.15数据/log_14_2026-9-15-18-17-26.ulg,train:9.15数据/log_14_2026-9-15-18-17-26.ulg:2:505,1.0,endpoint_500ms,r,0.23233821988105777,0.23233821988105777
common,9.15数据/log_14_2026-9-15-18-17-26.ulg,train:9.15数据/log_14_2026-9-15-18-17-26.ulg:2:1255,1.0,endpoint_500ms,p,0.7944098711013794,0.7944098711013794
common,9.15数据/log_14_2026-9-15-18-17-26.ulg,train:9.15数据/log_14_2026-9-15-18-17-26.ulg:2:1255,1.0,endpoint_500ms,q,-0.8417222648859024,-0.8417222648859024
common,9.15数据/log_14_2026-9-15-18-17-26.ulg,train:9.15数据/log_14_2026-9-15-18-17-26.ulg:2:1255,1.0,endpoint_500ms,r,-0.07564306259155273,-0.07564306259155273
common,9.15数据/log_15_2026-9-15-18-23-44.ulg,train:9.15数据/log_15_2026-9-15-18-23-44.ulg:2:1075,1.0,endpoint_500ms,p,0.29957351461052895,0.29957351461052895
common,9.15数据/log_15_2026-9-15-18-23-44.ulg,train:9.15数据/log_15_2026-9-15-18-23-44.ulg:2:1075,1.0,endpoint_500ms,q,-0.5745075717568398,-0.5745075717568398
common,9.15数据/log_15_2026-9-15-18-23-44.ulg,train:9.15数据/log_15_2026-9-15-18-23-44.ulg:2:1075,1.0,endpoint_500ms,r,0.3748556450009346,0.3748556450009346
common,9.16数据/log_1_2026-9-16-18-02-34.ulg,train:9.16数据/log_1_2026-9-16-18-02-34.ulg:5:595,-1.0,endpoint_500ms,p,0.11401017010211945,-0.11401017010211945
common,9.16数据/log_1_2026-9-16-18-02-34.ulg,train:9.16数据/log_1_2026-9-16-18-02-34.ulg:5:595,-1.0,endpoint_500ms,q,-0.594176173210144,0.594176173210144
common,9.16数据/log_1_2026-9-16-18-02-34.ulg,train:9.16数据/log_1_2026-9-16-18-02-34.ulg:5:595,-1.0,endpoint_500ms,r,0.08262215368449688,-0.08262215368449688
common,9.16数据/log_2_2026-9-16-18-08-46.ulg,train:9.16数据/log_2_2026-9-16-18-08-46.ulg:0:125,-1.0,endpoint_500ms,p,-0.20136846601963043,0.20136846601963043
common,9.16数据/log_2_2026-9-16-18-08-46.ulg,train:9.16数据/log_2_2026-9-16-18-08-46.ulg:0:125,-1.0,endpoint_500ms,q,1.8813613653182981,-1.8813613653182981
common,9.16数据/log_2_2026-9-16-18-08-46.ulg,train:9.16数据/log_2_2026-9-16-18-08-46.ulg:0:125,-1.0,endpoint_500ms,r,0.08642391487956047,-0.08642391487956047
common,9.16数据/log_2_2026-9-16-18-08-46.ulg,train:9.16数据/log_2_2026-9-16-18-08-46.ulg:2:505,-1.0,endpoint_500ms,p,0.040184445679187775,-0.040184445679187775
common,9.16数据/log_2_2026-9-16-18-08-46.ulg,train:9.16数据/log_2_2026-9-16-18-08-46.ulg:2:505,-1.0,endpoint_500ms,q,0.8070778846740722,-0.8070778846740722
common,9.16数据/log_2_2026-9-16-18-08-46.ulg,train:9.16数据/log_2_2026-9-16-18-08-46.ulg:2:505,-1.0,endpoint_500ms,r,-0.031216502189636227,0.031216502189636227
common,9.16数据/log_2_2026-9-16-18-08-46.ulg,train:9.16数据/log_2_2026-9-16-18-08-46.ulg:2:1335,-1.0,endpoint_500ms,p,-0.3070078641176224,0.3070078641176224
common,9.16数据/log_2_2026-9-16-18-08-46.ulg,train:9.16数据/log_2_2026-9-16-18-08-46.ulg:2:1335,-1.0,endpoint_500ms,q,-0.5634001195430756,0.5634001195430756
common,9.16数据/log_2_2026-9-16-18-08-46.ulg,train:9.16数据/log_2_2026-9-16-18-08-46.ulg:2:1335,-1.0,endpoint_500ms,r,0.3338209856301546,-0.3338209856301546
common,9.16数据/log_4_2026-9-16-18-20-50.ulg,train:9.16数据/log_4_2026-9-16-18-20-50.ulg:0:135,-1.0,endpoint_500ms,p,1.4028008580207825,-1.4028008580207825
common,9.16数据/log_4_2026-9-16-18-20-50.ulg,train:9.16数据/log_4_2026-9-16-18-20-50.ulg:0:135,-1.0,endpoint_500ms,q,1.363989382982254,-1.363989382982254
common,9.16数据/log_4_2026-9-16-18-20-50.ulg,train:9.16数据/log_4_2026-9-16-18-20-50.ulg:0:135,-1.0,endpoint_500ms,r,0.23485879227519035,-0.23485879227519035
common,9.16数据/log_5_2026-9-16-18-26-48.ulg,train:9.16数据/log_5_2026-9-16-18-26-48.ulg:1:415,1.0,endpoint_500ms,p,0.48010891675949097,0.48010891675949097
common,9.16数据/log_5_2026-9-16-18-26-48.ulg,train:9.16数据/log_5_2026-9-16-18-26-48.ulg:1:415,1.0,endpoint_500ms,q,0.0032262802124023433,0.0032262802124023433
common,9.16数据/log_5_2026-9-16-18-26-48.ulg,train:9.16数据/log_5_2026-9-16-18-26-48.ulg:1:415,1.0,endpoint_500ms,r,-0.1832200549542904,-0.1832200549542904
common,9.16数据/log_5_2026-9-16-18-26-48.ulg,train:9.16数据/log_5_2026-9-16-18-26-48.ulg:2:265,1.0,endpoint_500ms,p,0.8033778667449952,0.8033778667449952
common,9.16数据/log_5_2026-9-16-18-26-48.ulg,train:9.16数据/log_5_2026-9-16-18-26-48.ulg:2:265,1.0,endpoint_500ms,q,-0.767549104988575,-0.767549104988575
common,9.16数据/log_5_2026-9-16-18-26-48.ulg,train:9.16数据/log_5_2026-9-16-18-26-48.ulg:2:265,1.0,endpoint_500ms,r,0.6131655275821686,0.6131655275821686
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:0:835,1.0,endpoint_1s,p,-0.2716265320777893,-0.2716265320777893
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:0:835,1.0,endpoint_1s,q,0.7299590036273003,0.7299590036273003
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:0:835,1.0,endpoint_1s,r,0.12965827248990536,0.12965827248990536
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:0:895,-1.0,endpoint_1s,p,0.4695349428802728,-0.4695349428802728
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:0:895,-1.0,endpoint_1s,q,-0.11884824931621552,0.11884824931621552
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:0:895,-1.0,endpoint_1s,r,0.19847592525184157,-0.19847592525184157
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:0:1045,-1.0,endpoint_1s,p,0.30536429584026337,-0.30536429584026337
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:0:1045,-1.0,endpoint_1s,q,-0.0475422739982605,0.0475422739982605
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:0:1045,-1.0,endpoint_1s,r,0.2507731206715107,-0.2507731206715107
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:0:1115,-1.0,endpoint_1s,p,-0.30025884695351124,0.30025884695351124
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:0:1115,-1.0,endpoint_1s,q,-0.09720495343208313,0.09720495343208313
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:0:1115,-1.0,endpoint_1s,r,0.10631832480430603,-0.10631832480430603
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:0:2195,1.0,endpoint_1s,p,-0.22612109780311587,-0.22612109780311587
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:0:2195,1.0,endpoint_1s,q,0.7390217483043671,0.7390217483043671
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:0:2195,1.0,endpoint_1s,r,-0.006322083994746207,-0.006322083994746207
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:2:95,-1.0,endpoint_1s,p,-0.6324992254376411,0.6324992254376411
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:2:95,-1.0,endpoint_1s,q,0.026582449674606323,-0.026582449674606323
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:2:95,-1.0,endpoint_1s,r,0.30991095304489136,-0.30991095304489136
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:2:885,-1.0,endpoint_1s,p,-0.36849135160446167,0.36849135160446167
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:2:885,-1.0,endpoint_1s,q,0.15012940764427185,-0.15012940764427185
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:2:885,-1.0,endpoint_1s,r,-0.16636502742767334,0.16636502742767334
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:2:1985,1.0,endpoint_1s,p,0.5746650621294975,0.5746650621294975
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:2:1985,1.0,endpoint_1s,q,-0.6288771480321884,-0.6288771480321884
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:2:1985,1.0,endpoint_1s,r,0.17559251561760902,0.17559251561760902
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:4:1295,1.0,endpoint_1s,p,0.3114738166332245,0.3114738166332245
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:4:1295,1.0,endpoint_1s,q,0.26833462715148926,0.26833462715148926
common,2026.9.6/log_17_2026-9-6-18-34-06.ulg,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:4:1295,1.0,endpoint_1s,r,-0.5464630126953125,-0.5464630126953125
common,2026.9.6/log_18_2026-9-6-18-46-20.ulg,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:0:845,1.0,endpoint_1s,p,0.04877042770385742,0.04877042770385742
common,2026.9.6/log_18_2026-9-6-18-46-20.ulg,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:0:845,1.0,endpoint_1s,q,-0.2425776943564415,-0.2425776943564415
common,2026.9.6/log_18_2026-9-6-18-46-20.ulg,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:0:845,1.0,endpoint_1s,r,0.060967534780502326,0.060967534780502326
common,2026.9.6/log_18_2026-9-6-18-46-20.ulg,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:6:1775,1.0,endpoint_1s,p,-0.3224566616117954,-0.3224566616117954
common,2026.9.6/log_18_2026-9-6-18-46-20.ulg,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:6:1775,1.0,endpoint_1s,q,-0.6897662170231342,-0.6897662170231342
common,2026.9.6/log_18_2026-9-6-18-46-20.ulg,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:6:1775,1.0,endpoint_1s,r,0.10699853114783764,0.10699853114783764
common,2026.9.6/log_18_2026-9-6-18-46-20.ulg,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:6:1875,-1.0,endpoint_1s,p,0.050680071115493774,-0.050680071115493774
