channel,flight_id,interval,axis,n,sign_aligned_mean
rudder,9.12数据/log_3_2026-9-12-18-40-02.ulg,endpoint_100ms,r,1,-0.18444359302520752
rudder,9.12数据/log_3_2026-9-12-18-40-02.ulg,endpoint_1s,p,1,0.43152473866939545
rudder,9.12数据/log_3_2026-9-12-18-40-02.ulg,endpoint_1s,q,1,0.5353823732584715
rudder,9.12数据/log_3_2026-9-12-18-40-02.ulg,endpoint_1s,r,1,0.270302414894104
rudder,9.12数据/log_3_2026-9-12-18-40-02.ulg,endpoint_200ms,p,1,0.3270339220762253
rudder,9.12数据/log_3_2026-9-12-18-40-02.ulg,endpoint_200ms,q,1,0.6040445398539305
rudder,9.12数据/log_3_2026-9-12-18-40-02.ulg,endpoint_200ms,r,1,-0.0008360743522644043
rudder,9.12数据/log_3_2026-9-12-18-40-02.ulg,endpoint_500ms,p,1,0.002526000142097473
rudder,9.12数据/log_3_2026-9-12-18-40-02.ulg,endpoint_500ms,q,1,0.06983033008873463
rudder,9.12数据/log_3_2026-9-12-18-40-02.ulg,endpoint_500ms,r,1,0.01734018325805664
rudder,9.12数据/log_3_2026-9-12-18-40-02.ulg,late_1s,p,1,-0.15721860575775598
rudder,9.12数据/log_3_2026-9-12-18-40-02.ulg,late_1s,q,1,0.2982464137818232
rudder,9.12数据/log_3_2026-9-12-18-40-02.ulg,late_1s,r,1,0.2117310960252746
rudder,9.12数据/log_3_2026-9-12-18-40-02.ulg,late_500ms,p,1,-0.13986496147357513
rudder,9.12数据/log_3_2026-9-12-18-40-02.ulg,late_500ms,q,1,-0.007961884275443108
rudder,9.12数据/log_3_2026-9-12-18-40-02.ulg,late_500ms,r,1,-0.1877002845157208
rudder,9.12数据/log_7_2026-9-12-05-49-02.ulg,early_100ms,p,1,0.5565069794289648
rudder,9.12数据/log_7_2026-9-12-05-49-02.ulg,early_100ms,q,1,0.8394491854002127
rudder,9.12数据/log_7_2026-9-12-05-49-02.ulg,early_100ms,r,1,0.08826868836914689
rudder,9.12数据/log_7_2026-9-12-05-49-02.ulg,endpoint_100ms,p,1,-0.7800767719745635
rudder,9.12数据/log_7_2026-9-12-05-49-02.ulg,endpoint_100ms,q,1,0.8425836635287851
rudder,9.12数据/log_7_2026-9-12-05-49-02.ulg,endpoint_100ms,r,1,0.15439651906490326
rudder,9.12数据/log_7_2026-9-12-05-49-02.ulg,endpoint_1s,p,1,1.106423407793045
rudder,9.12数据/log_7_2026-9-12-05-49-02.ulg,endpoint_1s,q,1,0.5021712183952332
rudder,9.12数据/log_7_2026-9-12-05-49-02.ulg,endpoint_1s,r,1,-0.207008957862854
rudder,9.12数据/log_7_2026-9-12-05-49-02.ulg,endpoint_200ms,p,1,-0.786628395318985
rudder,9.12数据/log_7_2026-9-12-05-49-02.ulg,endpoint_200ms,q,1,0.11340057849884033
rudder,9.12数据/log_7_2026-9-12-05-49-02.ulg,endpoint_200ms,r,1,-0.2874012589454651
rudder,9.12数据/log_7_2026-9-12-05-49-02.ulg,endpoint_500ms,p,1,0.2789525091648102
rudder,9.12数据/log_7_2026-9-12-05-49-02.ulg,endpoint_500ms,q,1,0.2905023694038391
rudder,9.12数据/log_7_2026-9-12-05-49-02.ulg,endpoint_500ms,r,1,-0.34691470861434937
rudder,9.12数据/log_7_2026-9-12-05-49-02.ulg,late_1s,p,1,0.4818634716110093
rudder,9.12数据/log_7_2026-9-12-05-49-02.ulg,late_1s,q,1,0.9178337299252002
rudder,9.12数据/log_7_2026-9-12-05-49-02.ulg,late_1s,r,1,-0.10830609403907564
rudder,9.12数据/log_7_2026-9-12-05-49-02.ulg,late_500ms,p,1,0.28949042861025387
rudder,9.12数据/log_7_2026-9-12-05-49-02.ulg,late_500ms,q,1,0.8982406462195661
rudder,9.12数据/log_7_2026-9-12-05-49-02.ulg,late_500ms,r,1,-0.32615866247738917
rudder,9.12数据/log_8_2026-9-12-05-55-30.ulg,early_100ms,p,1,-0.5609084572827712
rudder,9.12数据/log_8_2026-9-12-05-55-30.ulg,early_100ms,q,1,0.43749746702724124
rudder,9.12数据/log_8_2026-9-12-05-55-30.ulg,early_100ms,r,1,-0.37688396088977366
rudder,9.12数据/log_8_2026-9-12-05-55-30.ulg,endpoint_100ms,p,1,-0.11890661716461182
rudder,9.12数据/log_8_2026-9-12-05-55-30.ulg,endpoint_100ms,q,1,0.6085071414709091
rudder,9.12数据/log_8_2026-9-12-05-55-30.ulg,endpoint_100ms,r,1,-0.48966298205778
rudder,9.12数据/log_8_2026-9-12-05-55-30.ulg,endpoint_1s,p,1,-0.22954022884368896
rudder,9.12数据/log_8_2026-9-12-05-55-30.ulg,endpoint_1s,q,1,-0.33464352786540985
rudder,9.12数据/log_8_2026-9-12-05-55-30.ulg,endpoint_1s,r,1,-0.16375690698623657
rudder,9.12数据/log_8_2026-9-12-05-55-30.ulg,endpoint_200ms,p,1,-1.9593124389648435
rudder,9.12数据/log_8_2026-9-12-05-55-30.ulg,endpoint_200ms,q,1,-0.37272171676158905
rudder,9.12数据/log_8_2026-9-12-05-55-30.ulg,endpoint_200ms,r,1,-0.2609159052371979
rudder,9.12数据/log_8_2026-9-12-05-55-30.ulg,endpoint_500ms,p,1,-1.033457750454545
rudder,9.12数据/log_8_2026-9-12-05-55-30.ulg,endpoint_500ms,q,1,0.08574114739894867
rudder,9.12数据/log_8_2026-9-12-05-55-30.ulg,endpoint_500ms,r,1,0.0538080632686615
rudder,9.12数据/log_8_2026-9-12-05-55-30.ulg,late_1s,p,1,-0.6467265505370936
rudder,9.12数据/log_8_2026-9-12-05-55-30.ulg,late_1s,q,1,0.1517822753771779
rudder,9.12数据/log_8_2026-9-12-05-55-30.ulg,late_1s,r,1,-0.1705997441464458
rudder,9.12数据/log_8_2026-9-12-05-55-30.ulg,late_500ms,p,1,-1.0042903108472547
rudder,9.12数据/log_8_2026-9-12-05-55-30.ulg,late_500ms,q,1,-0.016627697407401533
rudder,9.12数据/log_8_2026-9-12-05-55-30.ulg,late_500ms,r,1,-0.20533501252056083
rudder,9.12数据/log_9_2026-9-12-06-03-32.ulg,early_100ms,p,1,-0.7478443527726234
rudder,9.12数据/log_9_2026-9-12-06-03-32.ulg,early_100ms,q,1,0.4826756637845733
rudder,9.12数据/log_9_2026-9-12-06-03-32.ulg,early_100ms,r,1,-0.3600476428314693
rudder,9.12数据/log_9_2026-9-12-06-03-32.ulg,endpoint_100ms,p,1,-1.2135868072509766
rudder,9.12数据/log_9_2026-9-12-06-03-32.ulg,endpoint_100ms,q,1,-0.131981760263443
rudder,9.12数据/log_9_2026-9-12-06-03-32.ulg,endpoint_100ms,r,1,-0.3597763776779175
rudder,9.12数据/log_9_2026-9-12-06-03-32.ulg,endpoint_1s,p,1,1.0482273697853088
rudder,9.12数据/log_9_2026-9-12-06-03-32.ulg,endpoint_1s,q,1,1.0757731795310974
rudder,9.12数据/log_9_2026-9-12-06-03-32.ulg,endpoint_1s,r,1,0.01804184913635254
rudder,9.12数据/log_9_2026-9-12-06-03-32.ulg,endpoint_200ms,p,1,-0.995518684387207
rudder,9.12数据/log_9_2026-9-12-06-03-32.ulg,endpoint_200ms,q,1,0.6850778758525848
rudder,9.12数据/log_9_2026-9-12-06-03-32.ulg,endpoint_200ms,r,1,-0.008796662092208862
rudder,9.12数据/log_9_2026-9-12-06-03-32.ulg,endpoint_500ms,p,1,1.371504008769989
rudder,9.12数据/log_9_2026-9-12-06-03-32.ulg,endpoint_500ms,q,1,0.32586120441555977
rudder,9.12数据/log_9_2026-9-12-06-03-32.ulg,endpoint_500ms,r,1,0.6086607277393341
rudder,9.12数据/log_9_2026-9-12-06-03-32.ulg,late_1s,p,1,-0.9183273365593508
rudder,9.12数据/log_9_2026-9-12-06-03-32.ulg,late_1s,q,1,0.826548291081453
rudder,9.12数据/log_9_2026-9-12-06-03-32.ulg,late_1s,r,1,-0.3288945967749049
rudder,9.12数据/log_9_2026-9-12-06-03-32.ulg,late_500ms,p,1,-0.40156162313071175
rudder,9.12数据/log_9_2026-9-12-06-03-32.ulg,late_500ms,q,1,0.4140490818682277
rudder,9.12数据/log_9_2026-9-12-06-03-32.ulg,late_500ms,r,1,0.25795464231856735
rudder,9.13数据/log_1_2026-9-13-06-11-06.ulg,early_100ms,p,1,-0.4234753511027427
rudder,9.13数据/log_1_2026-9-13-06-11-06.ulg,early_100ms,q,1,0.07306346310903092
rudder,9.13数据/log_1_2026-9-13-06-11-06.ulg,early_100ms,r,1,-0.15657555572665052
rudder,9.13数据/log_1_2026-9-13-06-11-06.ulg,endpoint_100ms,p,1,-0.7935340404510498
rudder,9.13数据/log_1_2026-9-13-06-11-06.ulg,endpoint_100ms,q,1,0.7010396420955658
rudder,9.13数据/log_1_2026-9-13-06-11-06.ulg,endpoint_100ms,r,1,-0.23829734325408936
rudder,9.13数据/log_1_2026-9-13-06-11-06.ulg,endpoint_1s,p,1,-0.4429907351732254
rudder,9.13数据/log_1_2026-9-13-06-11-06.ulg,endpoint_1s,q,1,0.37127968668937683
rudder,9.13数据/log_1_2026-9-13-06-11-06.ulg,endpoint_1s,r,1,-0.42963457107543945
rudder,9.13数据/log_1_2026-9-13-06-11-06.ulg,endpoint_200ms,p,1,0.04241684079170227
rudder,9.13数据/log_1_2026-9-13-06-11-06.ulg,endpoint_200ms,q,1,-0.7407065629959106
rudder,9.13数据/log_1_2026-9-13-06-11-06.ulg,endpoint_200ms,r,1,-0.2130598425865173
rudder,9.13数据/log_1_2026-9-13-06-11-06.ulg,endpoint_500ms,p,1,-0.10194312036037444
rudder,9.13数据/log_1_2026-9-13-06-11-06.ulg,endpoint_500ms,q,1,-0.933072417974472
rudder,9.13数据/log_1_2026-9-13-06-11-06.ulg,endpoint_500ms,r,1,-0.19511288404464722
rudder,9.13数据/log_1_2026-9-13-06-11-06.ulg,late_1s,p,1,-0.20090762395536843
rudder,9.13数据/log_1_2026-9-13-06-11-06.ulg,late_1s,q,1,0.1445160668811871
rudder,9.13数据/log_1_2026-9-13-06-11-06.ulg,late_1s,r,1,-0.31569251891728256
rudder,9.13数据/log_1_2026-9-13-06-11-06.ulg,late_500ms,p,1,-0.3707827564706646
rudder,9.13数据/log_1_2026-9-13-06-11-06.ulg,late_500ms,q,1,-0.16336070224330113
rudder,9.13数据/log_1_2026-9-13-06-11-06.ulg,late_500ms,r,1,-0.19175354928837973
rudder,9.14数据/log_12_2026-9-14-18-20-30.ulg,early_100ms,p,1,-0.9893627848477069
rudder,9.14数据/log_12_2026-9-14-18-20-30.ulg,early_100ms,q,1,-0.06144921680108249
rudder,9.14数据/log_12_2026-9-14-18-20-30.ulg,early_100ms,r,1,-0.1974302268817774
rudder,9.14数据/log_12_2026-9-14-18-20-30.ulg,endpoint_100ms,p,1,-0.7748842760920525
rudder,9.14数据/log_12_2026-9-14-18-20-30.ulg,endpoint_100ms,q,1,0.5030765905976295
rudder,9.14数据/log_12_2026-9-14-18-20-30.ulg,endpoint_100ms,r,1,-0.2981242835521698
rudder,9.14数据/log_12_2026-9-14-18-20-30.ulg,endpoint_1s,p,1,-2.061025381088257
rudder,9.14数据/log_12_2026-9-14-18-20-30.ulg,endpoint_1s,q,1,0.050156183540821075
rudder,9.14数据/log_12_2026-9-14-18-20-30.ulg,endpoint_1s,r,1,-0.2656290605664253
rudder,9.14数据/log_12_2026-9-14-18-20-30.ulg,endpoint_200ms,p,1,-1.2449879050254822
rudder,9.14数据/log_12_2026-9-14-18-20-30.ulg,endpoint_200ms,q,1,-0.6000892743468285
rudder,9.14数据/log_12_2026-9-14-18-20-30.ulg,endpoint_200ms,r,1,-0.4568573236465454
rudder,9.14数据/log_12_2026-9-14-18-20-30.ulg,endpoint_500ms,p,1,-0.1877637505531311
rudder,9.14数据/log_12_2026-9-14-18-20-30.ulg,endpoint_500ms,q,1,-0.25371701270341873
rudder,9.14数据/log_12_2026-9-14-18-20-30.ulg,endpoint_500ms,r,1,-0.8106629252433776
rudder,9.14数据/log_12_2026-9-14-18-20-30.ulg,late_1s,p,1,-1.046657451780096
rudder,9.14数据/log_12_2026-9-14-18-20-30.ulg,late_1s,q,1,-0.20749153501830409
rudder,9.14数据/log_12_2026-9-14-18-20-30.ulg,late_1s,r,1,-0.1616887761051099
rudder,9.14数据/log_12_2026-9-14-18-20-30.ulg,late_500ms,p,1,-0.49231164933694144
rudder,9.14数据/log_12_2026-9-14-18-20-30.ulg,late_500ms,q,1,0.08116896555804656
rudder,9.14数据/log_12_2026-9-14-18-20-30.ulg,late_500ms,r,1,-0.7719318976967975
rudder,9.14数据/log_13_2026-9-14-18-28-32.ulg,early_100ms,p,4,0.7015501155942226
rudder,9.14数据/log_13_2026-9-14-18-28-32.ulg,early_100ms,q,4,0.42658318064801126
rudder,9.14数据/log_13_2026-9-14-18-28-32.ulg,early_100ms,r,4,-0.035416620122584536
rudder,9.14数据/log_13_2026-9-14-18-28-32.ulg,endpoint_100ms,p,4,0.22215032577514648
rudder,9.14数据/log_13_2026-9-14-18-28-32.ulg,endpoint_100ms,q,4,0.5699662349652499
rudder,9.14数据/log_13_2026-9-14-18-28-32.ulg,endpoint_100ms,r,4,-0.06484586466103792
rudder,9.14数据/log_13_2026-9-14-18-28-32.ulg,endpoint_1s,p,4,0.35723684169352055
rudder,9.14数据/log_13_2026-9-14-18-28-32.ulg,endpoint_1s,q,4,0.7592104717623442
rudder,9.14数据/log_13_2026-9-14-18-28-32.ulg,endpoint_1s,r,4,0.003527330234646797
rudder,9.14数据/log_13_2026-9-14-18-28-32.ulg,endpoint_200ms,p,4,-0.3338942052796483
rudder,9.14数据/log_13_2026-9-14-18-28-32.ulg,endpoint_200ms,q,4,0.09813164616934955
rudder,9.14数据/log_13_2026-9-14-18-28-32.ulg,endpoint_200ms,r,4,-0.25034297443926334
rudder,9.14数据/log_13_2026-9-14-18-28-32.ulg,endpoint_500ms,p,4,0.5399200413376093
rudder,9.14数据/log_13_2026-9-14-18-28-32.ulg,endpoint_500ms,q,4,0.6568511638324708
rudder,9.14数据/log_13_2026-9-14-18-28-32.ulg,endpoint_500ms,r,4,-0.23279828764498234
rudder,9.14数据/log_13_2026-9-14-18-28-32.ulg,late_1s,p,4,0.24109331077444912
rudder,9.14数据/log_13_2026-9-14-18-28-32.ulg,late_1s,q,4,0.4260814561812507
rudder,9.14数据/log_13_2026-9-14-18-28-32.ulg,late_1s,r,4,-0.04122141047439824
rudder,9.14数据/log_13_2026-9-14-18-28-32.ulg,late_500ms,p,4,0.07579801083052654
rudder,9.14数据/log_13_2026-9-14-18-28-32.ulg,late_500ms,q,4,0.47138897511680083
rudder,9.14数据/log_13_2026-9-14-18-28-32.ulg,late_500ms,r,4,-0.3056491149826853
rudder,9.15数据/log_13_2026-9-15-18-10-58.ulg,early_100ms,p,1,-0.8005723075370285
rudder,9.15数据/log_13_2026-9-15-18-10-58.ulg,early_100ms,q,1,-0.9879724473969942
rudder,9.15数据/log_13_2026-9-15-18-10-58.ulg,early_100ms,r,1,-0.10358225324544681
rudder,9.15数据/log_13_2026-9-15-18-10-58.ulg,endpoint_100ms,p,1,-1.1306220591068268
rudder,9.15数据/log_13_2026-9-15-18-10-58.ulg,endpoint_100ms,q,1,-1.7128876447677615
rudder,9.15数据/log_13_2026-9-15-18-10-58.ulg,endpoint_100ms,r,1,-0.1590542197227478
rudder,9.15数据/log_13_2026-9-15-18-10-58.ulg,endpoint_1s,p,1,-1.2454339861869812
rudder,9.15数据/log_13_2026-9-15-18-10-58.ulg,endpoint_1s,q,1,-1.0679111406207085
rudder,9.15数据/log_13_2026-9-15-18-10-58.ulg,endpoint_1s,r,1,-0.635145565494895
rudder,9.15数据/log_13_2026-9-15-18-10-58.ulg,endpoint_200ms,p,1,-0.5593579262495041
rudder,9.15数据/log_13_2026-9-15-18-10-58.ulg,endpoint_200ms,q,1,-0.7128517329692841
rudder,9.15数据/log_13_2026-9-15-18-10-58.ulg,endpoint_200ms,r,1,-0.18661394715309143
rudder,9.15数据/log_13_2026-9-15-18-10-58.ulg,endpoint_500ms,p,1,-1.0319062769412994
rudder,9.15数据/log_13_2026-9-15-18-10-58.ulg,endpoint_500ms,q,1,-0.7467597424983978
rudder,9.15数据/log_13_2026-9-15-18-10-58.ulg,endpoint_500ms,r,1,-0.793456420302391
rudder,9.15数据/log_13_2026-9-15-18-10-58.ulg,late_1s,p,1,-0.6200429392007657
rudder,9.15数据/log_13_2026-9-15-18-10-58.ulg,late_1s,q,1,-1.0847875783088905
rudder,9.15数据/log_13_2026-9-15-18-10-58.ulg,late_1s,r,1,-0.5247643700433242
rudder,9.15数据/log_13_2026-9-15-18-10-58.ulg,late_500ms,p,1,-0.5480502002237583
rudder,9.15数据/log_13_2026-9-15-18-10-58.ulg,late_500ms,q,1,-0.8032738748792344
rudder,9.15数据/log_13_2026-9-15-18-10-58.ulg,late_500ms,r,1,-0.6723940774367371
rudder,9.15数据/log_14_2026-9-15-18-17-26.ulg,early_100ms,p,1,0.32526008950920116
rudder,9.15数据/log_14_2026-9-15-18-17-26.ulg,early_100ms,q,1,-0.515506825197729
rudder,9.15数据/log_14_2026-9-15-18-17-26.ulg,early_100ms,r,1,-0.005523655081996304
rudder,9.15数据/log_14_2026-9-15-18-17-26.ulg,endpoint_100ms,p,1,0.04062768816947937
rudder,9.15数据/log_14_2026-9-15-18-17-26.ulg,endpoint_100ms,q,1,-0.3762635514140129
rudder,9.15数据/log_14_2026-9-15-18-17-26.ulg,endpoint_100ms,r,1,-0.055349439382553094
rudder,9.15数据/log_14_2026-9-15-18-17-26.ulg,endpoint_1s,p,1,-0.08962170779705048
rudder,9.15数据/log_14_2026-9-15-18-17-26.ulg,endpoint_1s,q,1,-0.04259251058101654
rudder,9.15数据/log_14_2026-9-15-18-17-26.ulg,endpoint_1s,r,1,0.44917571172118187
rudder,9.15数据/log_14_2026-9-15-18-17-26.ulg,endpoint_200ms,p,1,-0.06156793236732483
rudder,9.15数据/log_14_2026-9-15-18-17-26.ulg,endpoint_200ms,q,1,-0.21493528783321383
rudder,9.15数据/log_14_2026-9-15-18-17-26.ulg,endpoint_200ms,r,1,-0.054253444075584405
rudder,9.15数据/log_14_2026-9-15-18-17-26.ulg,endpoint_500ms,p,1,-0.21211745589971545
rudder,9.15数据/log_14_2026-9-15-18-17-26.ulg,endpoint_500ms,q,1,0.419897198677063
rudder,9.15数据/log_14_2026-9-15-18-17-26.ulg,endpoint_500ms,r,1,0.036780472844839096
rudder,9.15数据/log_14_2026-9-15-18-17-26.ulg,late_1s,p,1,-0.37581153921804117
rudder,9.15数据/log_14_2026-9-15-18-17-26.ulg,late_1s,q,1,-0.5254624456415858
rudder,9.15数据/log_14_2026-9-15-18-17-26.ulg,late_1s,r,1,0.2989918786730685
rudder,9.15数据/log_14_2026-9-15-18-17-26.ulg,late_500ms,p,1,-0.18804724710479911
rudder,9.15数据/log_14_2026-9-15-18-17-26.ulg,late_500ms,q,1,0.09599021150509496
rudder,9.15数据/log_14_2026-9-15-18-17-26.ulg,late_500ms,r,1,0.1295937660536367
rudder,9.15数据/log_15_2026-9-15-18-23-44.ulg,early_100ms,p,1,-0.743450096513731
rudder,9.15数据/log_15_2026-9-15-18-23-44.ulg,early_100ms,q,1,-1.33387417534112
rudder,9.15数据/log_15_2026-9-15-18-23-44.ulg,early_100ms,r,1,-0.12426258649344647
rudder,9.15数据/log_15_2026-9-15-18-23-44.ulg,endpoint_100ms,p,1,-0.6466221064329147
rudder,9.15数据/log_15_2026-9-15-18-23-44.ulg,endpoint_100ms,q,1,-1.4233593493700027
rudder,9.15数据/log_15_2026-9-15-18-23-44.ulg,endpoint_100ms,r,1,-0.23834713827818632
rudder,9.15数据/log_15_2026-9-15-18-23-44.ulg,endpoint_1s,p,1,-0.38892823457717896
rudder,9.15数据/log_15_2026-9-15-18-23-44.ulg,endpoint_1s,q,1,-2.112421154975891
rudder,9.15数据/log_15_2026-9-15-18-23-44.ulg,endpoint_1s,r,1,-0.11650966852903366
rudder,9.15数据/log_15_2026-9-15-18-23-44.ulg,endpoint_200ms,p,1,-0.8389848619699478
rudder,9.15数据/log_15_2026-9-15-18-23-44.ulg,endpoint_200ms,q,1,-0.28963059186935425
rudder,9.15数据/log_15_2026-9-15-18-23-44.ulg,endpoint_200ms,r,1,-0.28497831523418427
rudder,9.15数据/log_15_2026-9-15-18-23-44.ulg,endpoint_500ms,p,1,-1.3546648621559143
rudder,9.15数据/log_15_2026-9-15-18-23-44.ulg,endpoint_500ms,q,1,-1.9972638487815857
rudder,9.15数据/log_15_2026-9-15-18-23-44.ulg,endpoint_500ms,r,1,-0.4125218093395233
rudder,9.15数据/log_15_2026-9-15-18-23-44.ulg,late_1s,p,1,-0.7002172743424432
rudder,9.15数据/log_15_2026-9-15-18-23-44.ulg,late_1s,q,1,-1.3628059595920483
rudder,9.15数据/log_15_2026-9-15-18-23-44.ulg,late_1s,r,1,-0.14821105439145596
rudder,9.15数据/log_15_2026-9-15-18-23-44.ulg,late_500ms,p,1,-0.5510831986024428
rudder,9.15数据/log_15_2026-9-15-18-23-44.ulg,late_500ms,q,1,-1.1575675991671526
rudder,9.15数据/log_15_2026-9-15-18-23-44.ulg,late_500ms,r,1,-0.43333924768103865
rudder,9.16数据/log_1_2026-9-16-18-02-34.ulg,early_100ms,p,1,0.44503410798642173
rudder,9.16数据/log_1_2026-9-16-18-02-34.ulg,early_100ms,q,1,0.6246995825197278
rudder,9.16数据/log_1_2026-9-16-18-02-34.ulg,early_100ms,r,1,0.07885386616403772
rudder,9.16数据/log_1_2026-9-16-18-02-34.ulg,endpoint_100ms,p,1,0.6612997055053711
rudder,9.16数据/log_1_2026-9-16-18-02-34.ulg,endpoint_100ms,q,1,0.25571209192276
rudder,9.16数据/log_1_2026-9-16-18-02-34.ulg,endpoint_100ms,r,1,0.05984339118003845
rudder,9.16数据/log_1_2026-9-16-18-02-34.ulg,endpoint_1s,p,1,0.35191601514816284
rudder,9.16数据/log_1_2026-9-16-18-02-34.ulg,endpoint_1s,q,1,0.8034300208091736
rudder,9.16数据/log_1_2026-9-16-18-02-34.ulg,endpoint_1s,r,1,-0.11891719698905943
rudder,9.16数据/log_1_2026-9-16-18-02-34.ulg,endpoint_200ms,p,1,-0.9351334571838379
rudder,9.16数据/log_1_2026-9-16-18-02-34.ulg,endpoint_200ms,q,1,0.43493763357400894
rudder,9.16数据/log_1_2026-9-16-18-02-34.ulg,endpoint_200ms,r,1,-0.3740290701389313
rudder,9.16数据/log_1_2026-9-16-18-02-34.ulg,endpoint_500ms,p,1,-0.873519778251648
rudder,9.16数据/log_1_2026-9-16-18-02-34.ulg,endpoint_500ms,q,1,0.1470426619052887
rudder,9.16数据/log_1_2026-9-16-18-02-34.ulg,endpoint_500ms,r,1,-0.4167932979762555
rudder,9.16数据/log_1_2026-9-16-18-02-34.ulg,late_1s,p,1,-0.2958202321936167
rudder,9.16数据/log_1_2026-9-16-18-02-34.ulg,late_1s,q,1,0.6980362388541624
rudder,9.16数据/log_1_2026-9-16-18-02-34.ulg,late_1s,r,1,-0.2720502448364025
rudder,9.16数据/log_1_2026-9-16-18-02-34.ulg,late_500ms,p,1,-0.40633455828156273
rudder,9.16数据/log_1_2026-9-16-18-02-34.ulg,late_500ms,q,1,0.8567137283211774
rudder,9.16数据/log_1_2026-9-16-18-02-34.ulg,late_500ms,r,1,-0.2779165155160822
rudder,9.16数据/log_2_2026-9-16-18-08-46.ulg,early_100ms,p,2,-0.2736610189345829
rudder,9.16数据/log_2_2026-9-16-18-08-46.ulg,early_100ms,q,2,0.24520756184747944
rudder,9.16数据/log_2_2026-9-16-18-08-46.ulg,early_100ms,r,2,-0.16719432091111908
rudder,9.16数据/log_2_2026-9-16-18-08-46.ulg,endpoint_100ms,p,2,-0.33350757136940956
rudder,9.16数据/log_2_2026-9-16-18-08-46.ulg,endpoint_100ms,q,2,0.5051065012812614
rudder,9.16数据/log_2_2026-9-16-18-08-46.ulg,endpoint_100ms,r,2,-0.19494056701660156
rudder,9.16数据/log_2_2026-9-16-18-08-46.ulg,endpoint_1s,p,2,-0.2436107099056244
rudder,9.16数据/log_2_2026-9-16-18-08-46.ulg,endpoint_1s,q,2,0.49885945767164225
rudder,9.16数据/log_2_2026-9-16-18-08-46.ulg,endpoint_1s,r,2,0.024449855089187622
rudder,9.16数据/log_2_2026-9-16-18-08-46.ulg,endpoint_200ms,p,2,-0.24963473714888096
rudder,9.16数据/log_2_2026-9-16-18-08-46.ulg,endpoint_200ms,q,2,-0.35348377376794815
rudder,9.16数据/log_2_2026-9-16-18-08-46.ulg,endpoint_200ms,r,2,-0.216550812125206
rudder,9.16数据/log_2_2026-9-16-18-08-46.ulg,endpoint_500ms,p,2,-0.1758271277649328
rudder,9.16数据/log_2_2026-9-16-18-08-46.ulg,endpoint_500ms,q,2,-0.441664706915617
rudder,9.16数据/log_2_2026-9-16-18-08-46.ulg,endpoint_500ms,r,2,-0.15201354026794434
rudder,9.16数据/log_2_2026-9-16-18-08-46.ulg,late_1s,p,2,-0.31658334391110077
rudder,9.16数据/log_2_2026-9-16-18-08-46.ulg,late_1s,q,2,0.17982726753723363
rudder,9.16数据/log_2_2026-9-16-18-08-46.ulg,late_1s,r,2,0.0061610368702870715
rudder,9.16数据/log_2_2026-9-16-18-08-46.ulg,late_500ms,p,2,-0.24890118708075787
rudder,9.16数据/log_2_2026-9-16-18-08-46.ulg,late_500ms,q,2,-0.09449151688814336
rudder,9.16数据/log_2_2026-9-16-18-08-46.ulg,late_500ms,r,2,-0.21969378445799548
rudder,9.18数据/log_0_2026-9-18-18-15-06.ulg,early_100ms,p,2,-0.1931761634319844
rudder,9.18数据/log_0_2026-9-18-18-15-06.ulg,early_100ms,q,2,-0.7710613362143672
rudder,9.18数据/log_0_2026-9-18-18-15-06.ulg,early_100ms,r,2,-0.2223364275942165
rudder,9.18数据/log_0_2026-9-18-18-15-06.ulg,endpoint_100ms,p,2,-0.6543848514556885
rudder,9.18数据/log_0_2026-9-18-18-15-06.ulg,endpoint_100ms,q,2,-0.8988077938556671
rudder,9.18数据/log_0_2026-9-18-18-15-06.ulg,endpoint_100ms,r,2,-0.34118378907442093
rudder,9.18数据/log_0_2026-9-18-18-15-06.ulg,endpoint_1s,p,2,-0.9984583333134651
rudder,9.18数据/log_0_2026-9-18-18-15-06.ulg,endpoint_1s,q,2,-0.6562476381659508
rudder,9.18数据/log_0_2026-9-18-18-15-06.ulg,endpoint_1s,r,2,0.04221155494451523
rudder,9.18数据/log_0_2026-9-18-18-15-06.ulg,endpoint_200ms,p,2,-0.5654664188623428
rudder,9.18数据/log_0_2026-9-18-18-15-06.ulg,endpoint_200ms,q,2,-0.8131361752748489
rudder,9.18数据/log_0_2026-9-18-18-15-06.ulg,endpoint_200ms,r,2,-0.13769476860761642
rudder,9.18数据/log_0_2026-9-18-18-15-06.ulg,endpoint_500ms,p,2,-0.3258354067802429
rudder,9.18数据/log_0_2026-9-18-18-15-06.ulg,endpoint_500ms,q,2,-0.6374882105737925
rudder,9.18数据/log_0_2026-9-18-18-15-06.ulg,endpoint_500ms,r,2,-0.04328401386737825
rudder,9.18数据/log_0_2026-9-18-18-15-06.ulg,late_1s,p,2,-0.6492426094397298
rudder,9.18数据/log_0_2026-9-18-18-15-06.ulg,late_1s,q,2,-0.8425928670676645
rudder,9.18数据/log_0_2026-9-18-18-15-06.ulg,late_1s,r,2,-0.08426243572568287
rudder,9.18数据/log_0_2026-9-18-18-15-06.ulg,late_500ms,p,2,-0.45596469601375683
rudder,9.18数据/log_0_2026-9-18-18-15-06.ulg,late_500ms,q,2,-0.8569694823920567
rudder,9.18数据/log_0_2026-9-18-18-15-06.ulg,late_500ms,r,2,-0.13953940481496094
