experiment,step,horizon_s,actual_time_s,log_id,metric,rmse,median,p95
S0,249,4.98,4.979652517647059,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,velocity_m_s,4.821861428275487,3.703667776058485,9.214803604776357
S0,249,4.98,4.980047386363637,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,velocity_m_s,4.818964128539936,3.3162237537744987,9.61049389871485
S0,249,4.98,4.980064349999999,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,velocity_m_s,6.52444522627941,4.673871834870088,12.128868056406858
S0,249,4.98,4.979943455172414,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,attitude_deg,42.04071294139849,25.30627125814503,80.0965216485297
S0,249,4.98,4.980282111111111,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,attitude_deg,40.1389017565552,26.071001897301965,84.37819901357956
S0,249,4.98,4.979652517647059,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,attitude_deg,44.07579436434381,30.005494543552583,80.3107157374225
S0,249,4.98,4.980047386363637,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,attitude_deg,42.44376681691549,28.76768418761604,83.53389660464809
S0,249,4.98,4.980064349999999,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,attitude_deg,58.15416665643527,41.85047136896011,114.45870801768363
S0,249,4.98,4.979943455172414,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,body_rate_rad_s,0.7314475551550086,0.5920252998867571,1.196523529092055
S0,249,4.98,4.980282111111111,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,body_rate_rad_s,0.7182616520430706,0.6490673841960988,1.1691128898381236
S0,249,4.98,4.979652517647059,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,body_rate_rad_s,0.7500313300152346,0.6474766012527371,1.242266531728795
S0,249,4.98,4.980047386363637,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,body_rate_rad_s,0.8014954121022256,0.7112483757964868,1.3632877848451377
S0,249,4.98,4.980064349999999,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,body_rate_rad_s,0.8733729593588735,0.7447918720597515,1.4638586632211077
S0,249,4.98,4.979943455172414,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,frequency_hz,0.221511348561717,0.1808381080627441,0.3796711921691894
S0,249,4.98,4.980282111111111,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,frequency_hz,0.192992012721871,0.1442532539367675,0.3534990787506103
S0,249,4.98,4.979652517647059,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,frequency_hz,0.2005558909355068,0.1338977813720703,0.3801678419113157
S0,249,4.98,4.980047386363637,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,frequency_hz,0.204100152161359,0.1553223133087158,0.3809787750244141
S0,249,4.98,4.980064349999999,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,frequency_hz,0.2153951057352278,0.1614806652069091,0.3892802715301512
S0,249,4.98,4.979943455172414,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,phase_rad,1.6972157648625532,1.3285450304085202,2.994501308151844
S0,249,4.98,4.980282111111111,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,phase_rad,1.4501768920091282,1.075008410909888,2.767345717041515
S0,249,4.98,4.979652517647059,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,phase_rad,1.591335959482945,1.326933570324556,2.798709086548555
S0,249,4.98,4.980047386363637,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,phase_rad,1.5993337560212684,1.2373857861109023,2.9421065538907443
S0,249,4.98,4.980064349999999,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,phase_rad,1.7800908104453022,1.501191476786314,2.87357937071252
S0,250,5.0,5.000039634482759,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,position_m,11.485007912310897,7.855970237771579,21.205585107774507
S0,250,5.0,5.000142977777777,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,position_m,10.061223337590716,8.116053440774625,17.586447819282892
S0,250,5.0,5.0000816352941175,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,position_m,10.79039787951286,7.59746635420441,19.45184036627897
S0,250,5.0,5.000006818181818,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,position_m,11.443157154882249,7.907853430745357,22.03801132990208
S0,250,5.0,4.999881978571429,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,position_m,15.256513831605478,11.793188962166957,26.9332030303849
S0,250,5.0,5.000039634482759,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,velocity_m_s,4.611034726645429,3.1394401854139216,9.820643318552566
S0,250,5.0,5.000142977777777,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,velocity_m_s,4.439716575281962,3.4089492803394017,9.105321392337602
S0,250,5.0,5.0000816352941175,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,velocity_m_s,4.840220692830138,3.642068376840679,9.241010775230627
S0,250,5.0,5.000006818181818,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,velocity_m_s,4.827658662795925,3.301350449595573,9.619053723710168
S0,250,5.0,4.999881978571429,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,velocity_m_s,6.538912574675011,4.744760728739456,12.262774177230636
S0,250,5.0,5.000039634482759,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,attitude_deg,42.16760943152582,25.090574587856462,80.35745161129576
S0,250,5.0,5.000142977777777,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,attitude_deg,40.298590333664535,25.72177597061971,84.49054611110604
S0,250,5.0,5.0000816352941175,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,attitude_deg,44.253367919873206,30.054035485454804,80.47963571203802
S0,250,5.0,5.000006818181818,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,attitude_deg,42.549511664078864,28.93629943325733,83.62938025892353
S0,250,5.0,4.999881978571429,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,attitude_deg,58.38971902431847,42.07918983215272,114.73205844384655
S0,250,5.0,5.000039634482759,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,body_rate_rad_s,0.7632212654253552,0.7074037850717062,1.2074916319437257
S0,250,5.0,5.000142977777777,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,body_rate_rad_s,0.701580195267938,0.6730036739944959,1.0811126837953842
S0,250,5.0,5.0000816352941175,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,body_rate_rad_s,0.7637642557118272,0.6530088880083958,1.2983380699160303
S0,250,5.0,5.000006818181818,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,body_rate_rad_s,0.7792778282967497,0.6982920842796951,1.2937223682680363
S0,250,5.0,4.999881978571429,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,body_rate_rad_s,0.9315501580415328,0.8119120006142417,1.5879315082449377
S0,250,5.0,5.000039634482759,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,frequency_hz,0.2040002162082149,0.1589088439941406,0.3981434345245361
S0,250,5.0,5.000142977777777,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,frequency_hz,0.1877461271652092,0.1528973579406738,0.3594536066055298
S0,250,5.0,5.0000816352941175,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,frequency_hz,0.1992784399522035,0.1336759328842163,0.386151528358459
S0,250,5.0,5.000006818181818,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,frequency_hz,0.2102251733525131,0.1451336145401001,0.3908061146736145
S0,250,5.0,4.999881978571429,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,frequency_hz,0.2069546493703916,0.1388378143310547,0.368742167949676
S0,250,5.0,5.000039634482759,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,phase_rad,1.7000632226079553,1.355158466773844,2.998071803636367
S0,250,5.0,5.000142977777777,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,phase_rad,1.4514729851535642,1.0686541780352885,2.832658480705499
S0,250,5.0,5.0000816352941175,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,phase_rad,1.5955847256335984,1.359478041423813,2.810524388128851
S0,250,5.0,5.000006818181818,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,phase_rad,1.5953284144130362,1.2402031747724005,2.941604379717308
S0,250,5.0,4.999881978571429,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,phase_rad,1.787198001411073,1.5292450919898783,2.908865788288824
R1,1,0.02,0.0198209655172413,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,position_m,0.0076799407931067,0.0041643361582137,0.0181059126360998
R1,1,0.02,0.0202991777777777,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,position_m,0.0049262081141294,0.0035880310234435,0.0078627148165843
R1,1,0.02,0.0196660294117647,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,position_m,0.007213028850906,0.0039439494412719,0.0160915208046001
R1,1,0.02,0.0202619848484848,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,position_m,0.0070211037926886,0.0039811339913557,0.0160415788522271
R1,1,0.02,0.02003135,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,position_m,0.007928678197041,0.0059509165420622,0.0134990062475325
R1,1,0.02,0.0198209655172413,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,velocity_m_s,0.2112340515371368,0.161220736378386,0.3776476484309385
R1,1,0.02,0.0202991777777777,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,velocity_m_s,0.2072722563961818,0.1429385746930081,0.4015010447711454
R1,1,0.02,0.0196660294117647,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,velocity_m_s,0.1844344199519832,0.1361207549193266,0.3431779657946843
R1,1,0.02,0.0202619848484848,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,velocity_m_s,0.2050713922956895,0.1629631521595818,0.3524522350185607
R1,1,0.02,0.02003135,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,velocity_m_s,0.2067432525439901,0.1573970683597265,0.3633918121755527
R1,1,0.02,0.0198209655172413,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,attitude_deg,0.5190006877769078,0.3531342694125114,0.9880771170088516
R1,1,0.02,0.0202991777777777,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,attitude_deg,0.5520265246588536,0.358351992967775,1.0353129489823736
R1,1,0.02,0.0196660294117647,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,attitude_deg,0.5508338791215492,0.3789663277216084,1.0595373431137247
R1,1,0.02,0.0202619848484848,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,attitude_deg,0.5748339132803282,0.3627138170237278,1.170298230058426
R1,1,0.02,0.02003135,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,attitude_deg,0.5892027191897765,0.3397061700197451,1.1759160910218416
R1,1,0.02,0.0198209655172413,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,body_rate_rad_s,0.5240161981527082,0.4038367841270474,0.988454199434636
R1,1,0.02,0.0202991777777777,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,body_rate_rad_s,0.4881275659842852,0.4199141023064753,0.8723829173119463
R1,1,0.02,0.0196660294117647,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,body_rate_rad_s,0.5080128271531392,0.429842333160385,0.8588217576658476
R1,1,0.02,0.0202619848484848,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,body_rate_rad_s,0.5846049197012653,0.4415174022083489,1.027448877595112
R1,1,0.02,0.02003135,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,body_rate_rad_s,0.5689537880707253,0.4466236902498652,1.0220894598564052
R1,1,0.02,0.0198209655172413,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,frequency_hz,0.1085022825890621,0.0920562744140625,0.1828750133514404
R1,1,0.02,0.0202991777777777,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,frequency_hz,0.113278635161122,0.0964336395263671,0.1823319911956786
R1,1,0.02,0.0196660294117647,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,frequency_hz,0.106298139048814,0.0933161973953247,0.1797817468643188
R1,1,0.02,0.0202619848484848,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,frequency_hz,0.1082639192997687,0.0910643339157104,0.188793134689331
R1,1,0.02,0.02003135,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,frequency_hz,0.1073455330008658,0.0985150337219238,0.1767493486404419
R1,1,0.02,0.0198209655172413,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,phase_rad,0.0439318028559775,0.034532651945291,0.0676781996282087
R1,1,0.02,0.0202991777777777,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,phase_rad,0.054605814427195,0.0363886238255588,0.0878882732038931
R1,1,0.02,0.0196660294117647,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,phase_rad,0.0384755423500187,0.0350263612081249,0.0610667814145326
R1,1,0.02,0.0202619848484848,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,phase_rad,0.0423261623410953,0.0311118126237239,0.0687986029723859
R1,1,0.02,0.02003135,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,phase_rad,0.0391739991473162,0.0354617763536602,0.0600534880249355
R1,2,0.04,0.0401924620689655,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,position_m,0.0137516309043149,0.0112000396852347,0.0233578622298302
R1,2,0.04,0.0401601999999999,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,position_m,0.0103591680325401,0.007266107389452,0.0177497915294537
R1,2,0.04,0.0400951176470588,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,position_m,0.0120557024974558,0.0100013672337769,0.0192450051319227
R1,2,0.04,0.0399947196969697,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,position_m,0.0119225510586979,0.0098792650493318,0.0202502490590897
R1,2,0.04,0.0400627999999999,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,position_m,0.014665572644775,0.012214900645586,0.024417774286425
R1,2,0.04,0.0401924620689655,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,velocity_m_s,0.3948739370701933,0.2818867587023934,0.6658971430135479
R1,2,0.04,0.0401601999999999,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,velocity_m_s,0.3746837143151692,0.3020530801092321,0.6650875536438802
R1,2,0.04,0.0400951176470588,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,velocity_m_s,0.3591279210008101,0.2637849909702866,0.6403048976980192
R1,2,0.04,0.0399947196969697,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,velocity_m_s,0.3781598701136051,0.3040232250257299,0.6888346906500245
R1,2,0.04,0.0400627999999999,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,velocity_m_s,0.3883808247378255,0.2865257022590461,0.742007645635886
R1,2,0.04,0.0401924620689655,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,attitude_deg,1.0593362736849217,0.8242711184184676,1.878038358389837
R1,2,0.04,0.0401601999999999,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,attitude_deg,0.9553746380362004,0.7760675463487686,1.607177914476445
R1,2,0.04,0.0400951176470588,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,attitude_deg,0.9904160720968944,0.8745420306070012,1.6728544149927245
R1,2,0.04,0.0399947196969697,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,attitude_deg,1.1078661851881018,0.7799435924185094,2.019389761105792
R1,2,0.04,0.0400627999999999,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,attitude_deg,1.1086591504104086,0.8093172581564219,2.0080329529897423
R1,2,0.04,0.0401924620689655,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,body_rate_rad_s,0.6952766569392669,0.5953007866433092,1.2326231357389572
R1,2,0.04,0.0401601999999999,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,body_rate_rad_s,0.6086335646212218,0.5477901173678864,0.9682398732243512
R1,2,0.04,0.0400951176470588,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,body_rate_rad_s,0.6367625758332419,0.5464354149510633,1.054507237717616
R1,2,0.04,0.0399947196969697,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,body_rate_rad_s,0.6642280192059634,0.5788151603326765,1.0795723216290465
R1,2,0.04,0.0400627999999999,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,body_rate_rad_s,0.7364673859480299,0.6309236985101639,1.242039933295031
R1,2,0.04,0.0401924620689655,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,frequency_hz,0.19331489350644,0.1692776679992675,0.3252270698547362
R1,2,0.04,0.0401601999999999,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,frequency_hz,0.1889422525286992,0.1701440811157226,0.3072810649871826
R1,2,0.04,0.0400951176470588,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,frequency_hz,0.1822917291252912,0.1577672958374023,0.3044637918472288
R1,2,0.04,0.0399947196969697,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,frequency_hz,0.1802712921733325,0.1533372402191162,0.3035220861434936
R1,2,0.04,0.0400627999999999,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,frequency_hz,0.1893262780184241,0.1744153499603271,0.3075317144393921
R1,2,0.04,0.0401924620689655,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,phase_rad,0.0892873128740347,0.0739612775286886,0.1521076660067933
R1,2,0.04,0.0401601999999999,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,phase_rad,0.0978327652354714,0.0763993555172817,0.144807701816152
R1,2,0.04,0.0400951176470588,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,phase_rad,0.0797726195292027,0.070767977539873,0.1292622230498592
R1,2,0.04,0.0399947196969697,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,phase_rad,0.0799247589330589,0.0630715304322073,0.1341317757852902
R1,2,0.04,0.0400627999999999,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,phase_rad,0.083649604117621,0.0773240995944419,0.1330635377004004
R1,3,0.06,0.0600822758620689,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,position_m,0.0209955328883238,0.0191963822751264,0.0360482377781769
R1,3,0.06,0.0600943111111111,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,position_m,0.0179084538434431,0.0141466448557403,0.0301015095518584
R1,3,0.06,0.0600546,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,position_m,0.0188775114138635,0.0164825434740227,0.0308978187645307
R1,3,0.06,0.0601053863636363,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,position_m,0.0186872859687683,0.0163442374600633,0.0295401804126807
R1,3,0.06,0.0599517857142857,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,position_m,0.0219687886202129,0.0194606833671211,0.0353173511228287
R1,3,0.06,0.0600822758620689,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,velocity_m_s,0.5360391264270554,0.3973627764677294,0.9668159162758015
R1,3,0.06,0.0600943111111111,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,velocity_m_s,0.5100366346270456,0.4104419576189692,0.8636775726820883
R1,3,0.06,0.0600546,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,velocity_m_s,0.514369781078516,0.3942489071462595,0.9366293357855482
R1,3,0.06,0.0601053863636363,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,velocity_m_s,0.5090825662205193,0.4165462607926777,0.908823523182431
R1,3,0.06,0.0599517857142857,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,velocity_m_s,0.5334212511339247,0.3963158020115338,1.0019211292938477
R1,3,0.06,0.0600822758620689,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,attitude_deg,1.631293201333068,1.3260833699839765,2.8910244736270974
R1,3,0.06,0.0600943111111111,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,attitude_deg,1.5014229672709911,1.283520340470373,2.3649925336477287
R1,3,0.06,0.0600546,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,attitude_deg,1.53239902769519,1.3545080210299971,2.477893555750785
R1,3,0.06,0.0601053863636363,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,attitude_deg,1.6996399424002664,1.3047583610650726,2.9730102718413964
R1,3,0.06,0.0599517857142857,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,attitude_deg,1.7805884255574955,1.421617865240338,3.0939166343462032
R1,3,0.06,0.0600822758620689,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,body_rate_rad_s,0.7088855056994917,0.622842088868788,1.2809639134536672
R1,3,0.06,0.0600943111111111,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,body_rate_rad_s,0.66350343524672,0.5752296366712174,1.1117002561564189
R1,3,0.06,0.0600546,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,body_rate_rad_s,0.6874733298609657,0.5912014414812103,1.1628169855288073
R1,3,0.06,0.0601053863636363,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,body_rate_rad_s,0.7455183746624375,0.6251249512952146,1.174938545574744
R1,3,0.06,0.0599517857142857,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,body_rate_rad_s,0.8050647470720116,0.7198310531547256,1.2860830378502164
R1,3,0.06,0.0600822758620689,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,frequency_hz,0.2369070690053978,0.2039852142333984,0.3898127079010009
R1,3,0.06,0.0600943111111111,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,frequency_hz,0.2309638638707124,0.1950147151947021,0.3763248443603515
R1,3,0.06,0.0600546,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,frequency_hz,0.223407595569134,0.179500937461853,0.3981568932533263
R1,3,0.06,0.0601053863636363,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,frequency_hz,0.2218141680837494,0.1872779130935669,0.3817229866981504
R1,3,0.06,0.0599517857142857,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,frequency_hz,0.2328154338139275,0.1983523368835449,0.3876301765441893
R1,3,0.06,0.0600822758620689,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,phase_rad,0.125218059804659,0.104702777801009,0.2011240482549965
R1,3,0.06,0.0600943111111111,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,phase_rad,0.1357250640912549,0.1055335969393524,0.2511029462196176
R1,3,0.06,0.0600546,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,phase_rad,0.1196816332818353,0.0937480996118402,0.1997354211925656
R1,3,0.06,0.0601053863636363,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,phase_rad,0.1158970921865394,0.0950000319896808,0.1993829026660267
R1,3,0.06,0.0599517857142857,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,phase_rad,0.1231202715194868,0.0972882399022623,0.2030323471717671
R1,4,0.08,0.079971972413793,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,position_m,0.0305353322256827,0.0281621709657743,0.048705321923523
R1,4,0.08,0.0801743185185185,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,position_m,0.0275601027914179,0.0225242061901887,0.0443333023401936
R1,4,0.08,0.0796618647058823,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,position_m,0.0283067818715047,0.0259978973434728,0.0452240846401856
R1,4,0.08,0.0802161969696969,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,position_m,0.0272456895843615,0.0219290464094419,0.0456188498972063
R1,4,0.08,0.0799832714285714,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,position_m,0.0309548522848743,0.0262851364341124,0.0509305362693089
R1,4,0.08,0.079971972413793,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,velocity_m_s,0.6218873346479961,0.4794362211474059,1.1434294637118811
R1,4,0.08,0.0801743185185185,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,velocity_m_s,0.5939016144894608,0.5041459922923045,0.9930824567420652
R1,4,0.08,0.0796618647058823,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,velocity_m_s,0.6263666859536554,0.4871595340921804,1.0548374457716905
R1,4,0.08,0.0802161969696969,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,velocity_m_s,0.6017445826803434,0.4741039644986567,1.065184346803206
R1,4,0.08,0.0799832714285714,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,velocity_m_s,0.6288409606864644,0.512176278991806,1.1083169255938388
R1,4,0.08,0.079971972413793,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,attitude_deg,2.031781211824017,1.6173145524397858,3.683660498391896
R1,4,0.08,0.0801743185185185,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,attitude_deg,1.9296962171881795,1.6933417215707576,3.1912069993234065
R1,4,0.08,0.0796618647058823,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,attitude_deg,1.9609236857226224,1.6109689853222977,3.385074826029815
R1,4,0.08,0.0802161969696969,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,attitude_deg,2.208619079154867,1.744751533459171,3.9514043623224855
R1,4,0.08,0.0799832714285714,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,attitude_deg,2.338534332916824,1.872470545537196,4.013445252208708
R1,4,0.08,0.079971972413793,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,body_rate_rad_s,0.7027913066660113,0.5985266882186919,1.1534376246348867
R1,4,0.08,0.0801743185185185,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,body_rate_rad_s,0.6581341480353166,0.5692944591176536,1.0317817474616116
R1,4,0.08,0.0796618647058823,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,body_rate_rad_s,0.6936495024002991,0.5908537578129934,1.231824236988462
R1,4,0.08,0.0802161969696969,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,body_rate_rad_s,0.7528231440604629,0.6974763640885087,1.191296601081798
R1,4,0.08,0.0799832714285714,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,body_rate_rad_s,0.7575803326265514,0.6464334688864892,1.2614093278898442
R1,4,0.08,0.079971972413793,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,frequency_hz,0.2343853393265905,0.1875696182250976,0.4063031673431396
R1,4,0.08,0.0801743185185185,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,frequency_hz,0.2316140439387386,0.1562869548797607,0.4345078110694885
R1,4,0.08,0.0796618647058823,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,frequency_hz,0.2298256104779445,0.1820021867752075,0.4367246985435485
R1,4,0.08,0.0802161969696969,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,frequency_hz,0.2258487401893,0.1732923984527588,0.3883121132850646
R1,4,0.08,0.0799832714285714,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,frequency_hz,0.2385024233569242,0.1850955486297607,0.4051051974296569
