experiment,partition,perturbation,step,actual_duration_s,amplification_median,amplification_p90,velocity_rmse,attitude_rmse,body_rate_rmse,nominal_velocity_rmse
R3-max,train,attitude_1_+1,8,0.15985106527805326,1.066842771712131,1.215026912546364,1.1909177230769379,5.890093505296649,0.9215441398185525,1.191326662253482
R3-max,train,attitude_1_+1,9,0.17993723129232722,1.0772766594825172,1.2274836302242276,1.1892545660653262,6.3327717804797405,0.8813328614150215,1.1880979577335917
R3-max,train,attitude_1_+1,10,0.20002128159006433,1.0766067032971134,1.216347386625529,1.1823915461028063,6.754403144834245,0.8895635229232868,1.1784577674702768
R3-max,train,attitude_1_+1,11,0.21977459862828252,1.0725326928607979,1.2063461390487784,1.2137259892499712,7.093491774950352,0.9039634160236073,1.2074135098867396
R3-max,train,attitude_1_+1,12,0.23936379800240196,1.060006910230503,1.195133957619743,1.2528272561584972,7.3339155000303755,0.8199853979660213,1.2449637934219773
R3-max,train,attitude_1_+1,13,0.2597764144341151,1.0412459705885648,1.1820507995323453,1.2946978385227499,7.595977539030862,0.7897515725411005,1.2851669401681738
R3-max,train,attitude_1_+1,14,0.27986662884553276,1.0060576201166147,1.1503914552198387,1.3103407525333524,7.703428690227309,0.9649124180620818,1.3007154965627483
R3-max,train,attitude_1_+1,15,0.2996200790007909,0.9829961265356587,1.0951131596935593,1.3080321601145066,7.875691520866958,0.982705941616046,1.298119419382647
R3-max,train,attitude_1_+1,16,0.32019907732804614,0.9374286845535804,1.0460525401633805,1.287505283686717,8.100256240972714,0.9420569100021479,1.2765926875775866
R3-max,train,attitude_1_+1,17,0.33962389876445137,0.8985662579047433,1.0115618166809228,1.2794753773117582,8.313629977112935,0.8638319941290269,1.2673193681544015
R3-max,train,attitude_1_+1,18,0.35954357832670214,0.8508148842629772,1.010854253900545,1.2814137699209311,8.502163578641984,0.9176620246075189,1.2679050640180605
R3-max,train,attitude_1_+1,19,0.37995829780896506,0.8529476055117493,1.0242814443502328,1.294288238708857,8.794007805031985,0.8496489229277481,1.2792432973678827
R3-max,train,attitude_1_+1,20,0.40021076301733655,0.8501947190897918,1.0197904295175164,1.2964850318560883,9.145770309244417,0.882351919027422,1.2809062640436966
R3-max,train,attitude_1_-1,0,0.0,1.0,1.0000005378774013,0.0,1.99999966646748,0.0,0.0
R3-max,train,attitude_1_-1,1,0.019418666247899286,0.9992903006510558,1.0000852535681068,0.21108123809081733,2.142756165052701,0.6335824380902031,0.2107493711329005
R3-max,train,attitude_1_-1,2,0.03983761618534719,0.9970720419544372,1.0011007586312515,0.45281504990883653,2.4241869658108235,0.8024328235500197,0.4515941496826239
R3-max,train,attitude_1_-1,3,0.05942251582940416,0.9934321807566888,1.004844900810178,0.7065505100101478,2.9348513621229806,1.0578112148414747,0.704797736435721
R3-max,train,attitude_1_-1,4,0.07967704907059665,0.9935405406414934,1.0222661148442957,0.8717247318006952,3.515828424934619,1.1679316077591373,0.8682678828628201
R3-max,train,attitude_1_-1,5,0.09976108148694035,1.0065278519641863,1.0573330245518622,1.0147434402480398,4.203789923635829,1.0951038055717992,1.0099747040892084
R3-max,train,attitude_1_-1,6,0.11951449786623315,1.0307990467617167,1.1117222162043034,1.1245959533139007,4.926640406269291,1.0009086212573128,1.118527012922177
R3-max,train,attitude_1_-1,7,0.1400955148041248,1.061522641276861,1.1761915441190203,1.1817272920483999,5.709074363811044,0.9635385313451954,1.1738570332832472
R3-max,train,attitude_1_-1,8,0.15985106527805326,1.069943746988447,1.2178052360870915,1.1995738193416978,6.259190590620717,0.9089407710875042,1.191326662253482
R3-max,train,attitude_1_-1,9,0.17993723129232722,1.080077469286827,1.2330802894079238,1.1950631697597087,6.719899325966984,0.8733837736156337,1.1880979577335917
R3-max,train,attitude_1_-1,10,0.20002128159006433,1.0702853364908727,1.2261051400909162,1.1823417676255907,7.094447812151741,0.8906246352107702,1.1784577674702768
R3-max,train,attitude_1_-1,11,0.21977459862828252,1.0665471259043997,1.204799084114314,1.2079920492503278,7.442886602481254,0.9002277654524437,1.2074135098867396
R3-max,train,attitude_1_-1,12,0.23936379800240196,1.0523575091794006,1.2003539457416172,1.243061581222457,7.693940714706332,0.8191085346194941,1.2449637934219773
R3-max,train,attitude_1_-1,13,0.2597764144341151,1.0346075549363325,1.1834226931969714,1.2808472899868795,7.952324921361364,0.778440431517245,1.2851669401681738
R3-max,train,attitude_1_-1,14,0.27986662884553276,0.9933051072206306,1.1226102293823004,1.296042711879231,8.094905172053142,0.9440781836044796,1.3007154965627483
R3-max,train,attitude_1_-1,15,0.2996200790007909,0.9683680276708041,1.0722503520482296,1.2933190353337392,8.321210437269515,0.961610559433318,1.298119419382647
R3-max,train,attitude_1_-1,16,0.32019907732804614,0.9229633309552179,1.0332379995442984,1.2712954849311264,8.584325745390954,0.9402024779461612,1.2765926875775866
R3-max,train,attitude_1_-1,17,0.33962389876445137,0.8910069886709573,1.0121770587817824,1.261603716514324,8.802624015360603,0.8680430880587292,1.2673193681544015
R3-max,train,attitude_1_-1,18,0.35954357832670214,0.8584137098973177,1.044804395653652,1.2619282890111216,8.946914227319818,0.9187901120264771,1.2679050640180605
R3-max,train,attitude_1_-1,19,0.37995829780896506,0.8565539240771107,1.0603214938050718,1.2722680061266038,9.200231678524078,0.8450693420511892,1.2792432973678827
R3-max,train,attitude_1_-1,20,0.40021076301733655,0.8541609672828601,1.0443001355899284,1.2734154963606752,9.55027199481303,0.8750798611497561,1.2809062640436966
R3-max,train,attitude_2_+1,0,0.0,0.999999775884416,1.0000007470519463,0.0,1.9999999156129418,0.0,0.0
R3-max,train,attitude_2_+1,1,0.019418666247899286,0.9999105778820331,1.0000212835099487,0.21071741708807498,2.0781642084665926,0.6350006273128126,0.2107493711329005
R3-max,train,attitude_2_+1,2,0.03983761618534719,0.999776967641445,1.000401181836179,0.45161315349698933,2.348995399158761,0.8050992106556553,0.4515941496826239
R3-max,train,attitude_2_+1,3,0.05942251582940416,1.000051920110265,1.0022173024701273,0.704754406873274,2.863996944970317,1.060193902428996,0.704797736435721
R3-max,train,attitude_2_+1,4,0.07967704907059665,1.0011618898920136,1.0056398611977482,0.8682905057785419,3.4644389403357576,1.1727358345486774,0.8682678828628201
R3-max,train,attitude_2_+1,5,0.09976108148694035,1.002955449557185,1.0091192406964018,1.0099979088702418,4.141281772979121,1.101889655001458,1.0099747040892084
R3-max,train,attitude_2_+1,6,0.11951449786623315,1.0047256264964384,1.0122526156156268,1.1185118050645542,4.9242342954719085,1.0079236452465068,1.118527012922177
R3-max,train,attitude_2_+1,7,0.1400955148041248,1.0058234193314632,1.0153212211311113,1.1739020691730524,5.65962833531592,0.9724107548492225,1.1738570332832472
R3-max,train,attitude_2_+1,8,0.15985106527805326,1.0065643828043584,1.0154713711017895,1.1914519738723588,6.194211172643058,0.9162540196095318,1.191326662253482
R3-max,train,attitude_2_+1,9,0.17993723129232722,1.0064618499247344,1.0138155080513522,1.188234756007728,6.6377769503611885,0.877324847680787,1.1880979577335917
R3-max,train,attitude_2_+1,10,0.20002128159006433,1.0071108513030453,1.0154970472771827,1.1785500158173419,7.033103018273908,0.8898233986399519,1.1784577674702768
R3-max,train,attitude_2_+1,11,0.21977459862828252,1.0078903626563673,1.0214196751071087,1.207398124381392,7.38979043101054,0.9016222272047201,1.2074135098867396
R3-max,train,attitude_2_+1,12,0.23936379800240196,1.0100934561984767,1.0271169845995243,1.2448796293179,7.647427645318616,0.8186042722567813,1.2449637934219773
R3-max,train,attitude_2_+1,13,0.2597764144341151,1.0124862262297407,1.0332547335078943,1.28502285578508,7.9292700265256535,0.7829073971200003,1.2851669401681738
R3-max,train,attitude_2_+1,14,0.27986662884553276,1.0154302458921483,1.0378127290181123,1.3004382611482757,8.084871357427529,0.9513344688740236,1.3007154965627483
R3-max,train,attitude_2_+1,15,0.2996200790007909,1.0169082508152205,1.0442432102316233,1.2974399473829612,8.295261739627435,0.9688329696516076,1.298119419382647
R3-max,train,attitude_2_+1,16,0.32019907732804614,1.0183207766352034,1.0500424923147034,1.2757469717998797,8.538090879513392,0.9397139698323784,1.2765926875775866
R3-max,train,attitude_2_+1,17,0.33962389876445137,1.0208020349695017,1.054841187962005,1.2663608952547794,8.764958546499942,0.8653689732678832,1.2673193681544015
R3-max,train,attitude_2_+1,18,0.35954357832670214,1.0251593275038378,1.0633082074862077,1.2669364379414347,8.939396098308956,0.9181101583720936,1.2679050640180605
R3-max,train,attitude_2_+1,19,0.37995829780896506,1.0300842301069406,1.0698628113805893,1.2781751559199885,9.208087857036727,0.8470064438720094,1.2792432973678827
R3-max,train,attitude_2_+1,20,0.40021076301733655,1.0354802236673528,1.075972224608638,1.2799121187197278,9.552758179645934,0.8761898803752562,1.2809062640436966
R3-max,train,attitude_2_-1,0,0.0,1.000000224115584,1.0000008441686992,0.0,2.000000007007136,0.0,0.0
R3-max,train,attitude_2_-1,1,0.019418666247899286,0.9999189822164284,1.0000224339699462,0.2108089959865099,2.1252231457357316,0.6356211386348417,0.2107493711329005
R3-max,train,attitude_2_-1,2,0.03983761618534719,0.9998058785517652,1.0004374512081697,0.45160493564290466,2.353679837363242,0.8055739114501301,0.4515941496826239
R3-max,train,attitude_2_-1,3,0.05942251582940416,1.0000530406881845,1.002125773665672,0.7048820841092522,2.8084166433127704,1.0612397223077232,0.704797736435721
R3-max,train,attitude_2_-1,4,0.07967704907059665,1.0010887161538775,1.0059386894467706,0.868312220610806,3.3547308087949514,1.173103992618111,0.8682678828628201
R3-max,train,attitude_2_-1,5,0.09976108148694035,1.0029306847851664,1.0091527160941136,1.0100409844908487,4.039638561777171,1.1016343132863156,1.0099747040892084
R3-max,train,attitude_2_-1,6,0.11951449786623315,1.0048000702228828,1.0119974077297467,1.11866542367784,4.76915293696604,1.007194397364048,1.118527012922177
R3-max,train,attitude_2_-1,7,0.1400955148041248,1.005796674871787,1.0148855553770932,1.1739840035549112,5.487614276987968,0.9695508490916163,1.1738570332832472
R3-max,train,attitude_2_-1,8,0.15985106527805326,1.0064204632469118,1.0154550704283223,1.1914248226071211,6.013268020796408,0.9146540698892311,1.191326662253482
R3-max,train,attitude_2_-1,9,0.17993723129232722,1.0064851952980551,1.0149959323021527,1.1882482743471112,6.471640517443676,0.8768754961128796,1.1880979577335917
R3-max,train,attitude_2_-1,10,0.20002128159006433,1.0073067283233539,1.0170030068840838,1.1787397814678362,6.874456113283009,0.889042518796643,1.1784577674702768
R3-max,train,attitude_2_-1,11,0.21977459862828252,1.0083453919968326,1.0230490775776095,1.207889826970617,7.216748980526353,0.900230341824492,1.2074135098867396
R3-max,train,attitude_2_-1,12,0.23936379800240196,1.0106728323353966,1.0277843933377908,1.2456088551647349,7.470822820070781,0.8164940926930622,1.2449637934219773
R3-max,train,attitude_2_-1,13,0.2597764144341151,1.0142532281982226,1.0362791733123162,1.2859843739748282,7.735023432168601,0.7792693188582244,1.2851669401681738
R3-max,train,attitude_2_-1,14,0.27986662884553276,1.0162036687721079,1.0413616964055594,1.3017738519577864,7.86050645550517,0.9522131826044268,1.3007154965627483
R3-max,train,attitude_2_-1,15,0.2996200790007909,1.0178345952285792,1.0442677732996166,1.2996999115277976,8.076883241804158,0.9695095047589355,1.298119419382647
R3-max,train,attitude_2_-1,16,0.32019907732804614,1.0186034984442642,1.0511157893164103,1.2785118829868154,8.343993295937397,0.9382952940409636,1.2765926875775866
R3-max,train,attitude_2_-1,17,0.33962389876445137,1.021939645673262,1.0547655937755631,1.2695367702596108,8.564296464901917,0.8635426590649046,1.2673193681544015
R3-max,train,attitude_2_-1,18,0.35954357832670214,1.0268710476282967,1.0630602385336865,1.2703350950044305,8.733712120037696,0.9166328828864564,1.2679050640180605
R3-max,train,attitude_2_-1,19,0.37995829780896506,1.031433928858243,1.0696595385460128,1.281955038196945,9.014483173273874,0.8461555265177175,1.2792432973678827
R3-max,train,attitude_2_-1,20,0.40021076301733655,1.037159521737344,1.0790988013551521,1.2836886269508994,9.372713974473262,0.8786072259818489,1.2809062640436966
R3-max,train,rate_0_+1,0,0.0,0.9999998292452658,1.000000170754734,0.0,1.428636563053906e-06,0.08726645441105103,0.0
R3-max,train,rate_0_+1,1,0.019418666247899286,0.8985050508396608,0.9442604125810039,0.21090222452717325,0.6615677082448034,0.626552224157132,0.2107493711329005
R3-max,train,rate_0_+1,2,0.03983761618534719,0.7310213369993237,0.8025492571912929,0.4521932656827175,1.2235663980260958,0.7996243671756706,0.4515941496826239
R3-max,train,rate_0_+1,3,0.05942251582940416,0.5413159008686805,0.6407802304608345,0.7059283433371873,1.9845278341557098,1.0572658280294704,0.704797736435721
R3-max,train,rate_0_+1,4,0.07967704907059665,0.37724877581662164,0.49321679379641226,0.8697743092852451,2.7213469197066433,1.1706606935077217,0.8682678828628201
R3-max,train,rate_0_+1,5,0.09976108148694035,0.34652861174864286,0.40938705368341016,1.011884872290735,3.533091765712555,1.1008543741365848,1.0099747040892084
R3-max,train,rate_0_+1,6,0.11951449786623315,0.39412995169519327,0.4343616880676421,1.1205928690342577,4.383562576658669,1.0071507400520765,1.118527012922177
R3-max,train,rate_0_+1,7,0.1400955148041248,0.4133397098842915,0.4761400738650829,1.1759043794525224,5.179978456883691,0.9684527924228331,1.1738570332832472
R3-max,train,rate_0_+1,8,0.15985106527805326,0.40720918803904066,0.5023942588501752,1.1931388899953814,5.745925249718889,0.9133158142284604,1.191326662253482
R3-max,train,rate_0_+1,9,0.17993723129232722,0.3505036538951802,0.44150893482684533,1.189598069540184,6.2270079076815765,0.8754268009403557,1.1880979577335917
R3-max,train,rate_0_+1,10,0.20002128159006433,0.28606569438351814,0.41620949078718444,1.1796363408336026,6.649652682609735,0.8882338735633329,1.1784577674702768
R3-max,train,rate_0_+1,11,0.21977459862828252,0.26894862083962495,0.37301201788894894,1.2083422192563906,7.014555882508415,0.9005435146373865,1.2074135098867396
R3-max,train,rate_0_+1,12,0.23936379800240196,0.31076659398775996,0.4000049646938973,1.2456881190465854,7.28138116244263,0.817524949852617,1.2449637934219773
R3-max,train,rate_0_+1,13,0.2597764144341151,0.35619750252418186,0.4533527137110758,1.2857128390295725,7.558123277659823,0.7801250923467751,1.2851669401681738
R3-max,train,rate_0_+1,14,0.27986662884553276,0.364750916654102,0.4539360118831634,1.3011127449311874,7.7028542506759905,0.9511197055222156,1.3007154965627483
R3-max,train,rate_0_+1,15,0.2996200790007909,0.3461863338839035,0.4142283175211604,1.2983772669131037,7.915644933162317,0.9686664122438695,1.298119419382647
R3-max,train,rate_0_+1,16,0.32019907732804614,0.34910233382448086,0.4315421688207661,1.2767607282667803,8.175469924789937,0.9388792156730134,1.2765926875775866
R3-max,train,rate_0_+1,17,0.33962389876445137,0.3526662626040472,0.4412312534780605,1.2674297242735932,8.402471286480798,0.8635443903156336,1.2673193681544015
R3-max,train,rate_0_+1,18,0.35954357832670214,0.35780284248575855,0.43598951856214946,1.2679678361355513,8.57899813771202,0.9163363527679913,1.2679050640180605
R3-max,train,rate_0_+1,19,0.37995829780896506,0.362876862101721,0.45193843762491775,1.279127630087465,8.862735573712868,0.8431323375316725,1.2792432973678827
R3-max,train,rate_0_+1,20,0.40021076301733655,0.34359095797333256,0.4429624375443215,1.280776147622959,9.223604511526204,0.8741915313714026,1.2809062640436966
R3-max,train,rate_0_-1,0,0.0,0.9999998292452658,1.0,0.0,1.428636563053906e-06,0.08726645279675792,0.0
R3-max,train,rate_0_-1,1,0.019418666247899286,0.8984944213574557,0.9440404377946479,0.21060210465790685,0.6469604204537932,0.6534151323479616,0.2107493711329005
R3-max,train,rate_0_-1,2,0.03983761618534719,0.7306225393175583,0.8038961619970654,0.45100365200098913,1.2778008915452466,0.8157056528383423,0.4515941496826239
R3-max,train,rate_0_-1,3,0.05942251582940416,0.5376747909492477,0.6353513099364058,0.7036796758485837,2.06871096617416,1.06578429878346,0.704797736435721
R3-max,train,rate_0_-1,4,0.07967704907059665,0.3796174214566642,0.49430766895369865,0.8667885185993403,2.83243524046757,1.17543054301557,0.8682678828628201
R3-max,train,rate_0_-1,5,0.09976108148694035,0.34710705408297615,0.4051395766272969,1.0080951741307753,3.6299617068234507,1.102504553711874,1.0099747040892084
R3-max,train,rate_0_-1,6,0.11951449786623315,0.3932494762525415,0.4346721543253967,1.116494345251969,4.467765321785229,1.0078698998544893,1.118527012922177
R3-max,train,rate_0_-1,7,0.1400955148041248,0.41189903084735496,0.4757882806927793,1.171849765613559,5.24160581513074,0.9736931172775928,1.1738570332832472
R3-max,train,rate_0_-1,8,0.15985106527805326,0.4072024859157226,0.5062077499426691,1.18955718222343,5.800490202174464,0.9179557254572052,1.191326662253482
R3-max,train,rate_0_-1,9,0.17993723129232722,0.35145305021743056,0.45079055599961276,1.1866435455543614,6.2669014652692585,0.8790767437786211,1.1880979577335917
R3-max,train,rate_0_-1,10,0.20002128159006433,0.29421275493468374,0.41551955628357784,1.1773401656875653,6.67795115859312,0.8908250799721759,1.1784577674702768
R3-max,train,rate_0_-1,11,0.21977459862828252,0.26999702289120886,0.37655736855343247,1.2065618612432198,7.040567350862863,0.9012741851484615,1.2074135098867396
R3-max,train,rate_0_-1,12,0.23936379800240196,0.3081681658363148,0.40189194537965867,1.2443318585943204,7.304793443167797,0.8177068152899898,1.2449637934219773
R3-max,train,rate_0_-1,13,0.2597764144341151,0.36055777802328515,0.4584598640143448,1.2847200712041564,7.593681136489282,0.7822401024755595,1.2851669401681738
R3-max,train,rate_0_-1,14,0.27986662884553276,0.35791222156519586,0.45617125111823004,1.3004177520021454,7.739953524365815,0.9525940687266514,1.3007154965627483
R3-max,train,rate_0_-1,15,0.2996200790007909,0.34928807228662617,0.4197995621165596,1.2979617075435763,7.9671740616177775,0.9696160070641888,1.298119419382647
R3-max,train,rate_0_-1,16,0.32019907732804614,0.34742368672107027,0.4339066352386886,1.276530416939615,8.231193136114042,0.9391684754586492,1.2765926875775866
R3-max,train,rate_0_-1,17,0.33962389876445137,0.3543709071157425,0.4433229562835437,1.2673250933137932,8.46266243616376,0.8656060051758276,1.2673193681544015
R3-max,train,rate_0_-1,18,0.35954357832670214,0.3607806449679518,0.43891884590973257,1.267979419445746,8.637020081876512,0.9186733231271377,1.2679050640180605
R3-max,train,rate_0_-1,19,0.37995829780896506,0.36384523354381126,0.45333236828449375,1.2795058011597356,8.913862703492137,0.8503266887755726,1.2792432973678827
R3-max,train,rate_0_-1,20,0.40021076301733655,0.34493818080979743,0.4456229755959041,1.28118620907442,9.270006939628264,0.8806266187942894,1.2809062640436966
R3-max,train,rate_1_+1,0,0.0,0.9999999146226328,1.000000170754734,0.0,1.428636563053906e-06,0.0872664562271298,0.0
R3-max,train,rate_1_+1,1,0.019418666247899286,0.9049912547962871,0.9423674853616235,0.21056427422550777,0.6482946048036603,0.6350641684802218,0.2107493711329005
R3-max,train,rate_1_+1,2,0.03983761618534719,0.7560759657076682,0.8003308799862304,0.4512143316338003,1.2342483902321844,0.8002966708279999,0.4515941496826239
R3-max,train,rate_1_+1,3,0.05942251582940416,0.5922657198088981,0.675627391313331,0.7045021396699681,2.0049388375783055,1.0573777649272489,0.704797736435721
R3-max,train,rate_1_+1,4,0.07967704907059665,0.4463408797249756,0.5687096986810734,0.8682104858894248,2.7503105127980496,1.1708815397412773,0.8682678828628201
R3-max,train,rate_1_+1,5,0.09976108148694035,0.3791041113812641,0.4776164705235494,1.0106308029948539,3.5512091842342492,1.099760039960143,1.0099747040892084
R3-max,train,rate_1_+1,6,0.11951449786623315,0.3705677833969366,0.4355745717513954,1.1199861549733612,4.400504565751237,1.0061762573193398,1.118527012922177
R3-max,train,rate_1_+1,7,0.1400955148041248,0.3810734257309968,0.4282420603744344,1.1760121087938413,5.173687539633364,0.9725653199674922,1.1738570332832472
R3-max,train,rate_1_+1,8,0.15985106527805326,0.37798295714073243,0.4394348453721966,1.1936602214014558,5.73331699275829,0.9176180627763992,1.191326662253482
R3-max,train,rate_1_+1,9,0.17993723129232722,0.3669162574387165,0.4400992861939846,1.1903331381795077,6.2050494709656245,0.8779876937618896,1.1880979577335917
R3-max,train,rate_1_+1,10,0.20002128159006433,0.3681031949406055,0.45069987669800643,1.1804157992897035,6.62423824705051,0.8899400609787745,1.1784577674702768
R3-max,train,rate_1_+1,11,0.21977459862828252,0.37234369666582595,0.48423052281855283,1.209262845479887,6.9870281254087105,0.9011523515602217,1.2074135098867396
R3-max,train,rate_1_+1,12,0.23936379800240196,0.40502442390340876,0.5194613012569427,1.246686229749533,7.251458316835837,0.8175659917853599,1.2449637934219773
R3-max,train,rate_1_+1,13,0.2597764144341151,0.42631115730216396,0.5256869719089678,1.286666865095424,7.535975400188561,0.7798244324958371,1.2851669401681738
R3-max,train,rate_1_+1,14,0.27986662884553276,0.4252646442248273,0.5199310731439857,1.301754983337851,7.67880053714268,0.9508526756284138,1.3007154965627483
R3-max,train,rate_1_+1,15,0.2996200790007909,0.4203111561068808,0.50253711652969,1.2985175151675732,7.8932641749406525,0.9681768839779177,1.298119419382647
R3-max,train,rate_1_+1,16,0.32019907732804614,0.4157392194425438,0.49422192019504285,1.2766163128838912,8.151648100741273,0.9386049123476136,1.2765926875775866
R3-max,train,rate_1_+1,17,0.33962389876445137,0.41274689213577115,0.5048117360753356,1.2671427226240317,8.37945375539187,0.863756880201467,1.2673193681544015
R3-max,train,rate_1_+1,18,0.35954357832670214,0.410273403088919,0.4985826545974944,1.2680968923455662,8.558797101012905,0.915664593354183,1.2679050640180605
R3-max,train,rate_1_+1,19,0.37995829780896506,0.39998504615415087,0.4876549150981848,1.279991802834675,8.84353485802329,0.8466930912487591,1.2792432973678827
R3-max,train,rate_1_+1,20,0.40021076301733655,0.38513813545734005,0.4606616182460312,1.282143497859068,9.200903608671508,0.8795402366526132,1.2809062640436966
R3-max,train,rate_1_-1,0,0.0,0.9999998292452658,1.000000170754734,0.0,1.428636563053906e-06,0.08726645420926381,0.0
R3-max,train,rate_1_-1,1,0.019418666247899286,0.9059924324916889,0.9426179569435107,0.2109513176349134,0.6603110527914782,0.6452166183124756,0.2107493711329005
R3-max,train,rate_1_-1,2,0.03983761618534719,0.757230438465714,0.8003056082855662,0.45197876262728126,1.2678467756484244,0.8153201589563495,0.4515941496826239
R3-max,train,rate_1_-1,3,0.05942251582940416,0.5920499498578723,0.6723701978005766,0.7050688969502753,2.0500114984362985,1.0660178982804023,0.704797736435721
R3-max,train,rate_1_-1,4,0.07967704907059665,0.4537176336535724,0.5583533344045347,0.8682877450789253,2.8066253052726484,1.175435452859952,0.8682678828628201
R3-max,train,rate_1_-1,5,0.09976108148694035,0.38219744011332646,0.4715039931848371,1.0092713547393144,3.6158121545389936,1.1035378370245474,1.0099747040892084
R3-max,train,rate_1_-1,6,0.11951449786623315,0.37016108830871364,0.43251603856529824,1.1170218667390244,4.455619303965576,1.0084266850356296,1.118527012922177
R3-max,train,rate_1_-1,7,0.1400955148041248,0.38184331613890077,0.4224969917284699,1.1716721483665198,5.252924617898536,0.9689340617965562,1.1738570332832472
R3-max,train,rate_1_-1,8,0.15985106527805326,0.38215268102861966,0.4353175816075295,1.1889761793811375,5.818443595353027,0.9129994611764094,1.191326662253482
R3-max,train,rate_1_-1,9,0.17993723129232722,0.36892318051866063,0.44115603601763753,1.1858748523044227,6.294171583983542,0.8761087165480267,1.1880979577335917
R3-max,train,rate_1_-1,10,0.20002128159006433,0.36549175741284723,0.4486723520593789,1.176587569567393,6.708525028566895,0.8889826036531121,1.1784577674702768
R3-max,train,rate_1_-1,11,0.21977459862828252,0.3702159005783975,0.48610243866788766,1.2057717075870233,7.072962980950967,0.9005227701819218,1.2074135098867396
R3-max,train,rate_1_-1,12,0.23936379800240196,0.40214917031128417,0.5186093589303787,1.2435768038023602,7.339314835250485,0.8173909417450332,1.2449637934219773
R3-max,train,rate_1_-1,13,0.2597764144341151,0.4252640252389157,0.5290529191119456,1.284085972608753,7.6200192754466745,0.7821857983173864,1.2851669401681738
R3-max,train,rate_1_-1,14,0.27986662884553276,0.42800237622288134,0.5224830837553679,1.3001085725487804,7.767724969070536,0.9525276985422134,1.3007154965627483
R3-max,train,rate_1_-1,15,0.2996200790007909,0.4215907067077411,0.5059723560038133,1.2981120597039963,7.992646788154928,0.969882603872526,1.298119419382647
R3-max,train,rate_1_-1,16,0.32019907732804614,0.41936199457239,0.4900020627171893,1.276907779242194,8.25751531116335,0.9392508757041351,1.2765926875775866
R3-max,train,rate_1_-1,17,0.33962389876445137,0.41092094772975607,0.5005207250997336,1.2677930560261295,8.487720635685882,0.865302855811191,1.2673193681544015
R3-max,train,rate_1_-1,18,0.35954357832670214,0.41376362985632864,0.49416665542531335,1.267998284549247,8.658935056766241,0.9193440827094099,1.2679050640180605
R3-max,train,rate_1_-1,19,0.37995829780896506,0.3994689613143197,0.4787490482558001,1.278751339272536,8.934538029792508,0.8467831878806324,1.2792432973678827
R3-max,train,rate_1_-1,20,0.40021076301733655,0.3856699510770611,0.46174252986457603,1.2798995178109784,9.293861129748187,0.8753662454379425,1.2809062640436966
R3-max,train,rate_2_+1,0,0.0,1.0,1.000000170754734,0.0,1.428636563053906e-06,0.08726645748441475,0.0
R3-max,train,rate_2_+1,1,0.019418666247899286,0.9574051034833453,0.9746191187587224,0.21064092404942328,0.6506003523692748,0.642289237449184,0.2107493711329005
R3-max,train,rate_2_+1,2,0.03983761618534719,0.9168402246244378,0.9326854784880626,0.45141569570392875,1.2524749952486744,0.8113961161449508,0.4515941496826239
R3-max,train,rate_2_+1,3,0.05942251582940416,0.88422645458701,0.9105104149288815,0.7048974609582747,2.034741797534605,1.0648589684383587,0.704797736435721
R3-max,train,rate_2_+1,4,0.07967704907059665,0.8627916554893463,0.9091068366268221,0.8688585073089481,2.7949250350609622,1.1753038975823236,0.8682678828628201
R3-max,train,rate_2_+1,5,0.09976108148694035,0.8496540423707382,0.9225839101570551,1.0113847541573655,3.603538115597084,1.1038880994479399,1.0099747040892084
R3-max,train,rate_2_+1,6,0.11951449786623315,0.8451152961578647,0.9368706257973178,1.120366639550215,4.458084673269562,1.0091493684178527,1.118527012922177
R3-max,train,rate_2_+1,7,0.1400955148041248,0.853050951675898,0.9443004374907046,1.1759748046999754,5.247671487242063,0.9724622217519652,1.1738570332832472
R3-max,train,rate_2_+1,8,0.15985106527805326,0.868632662682731,0.9729993649631435,1.1932783000716989,5.815329502889335,0.918006104438277,1.191326662253482
R3-max,train,rate_2_+1,9,0.17993723129232722,0.8951501898878023,1.0210198480180412,1.1897523994977428,6.2886511596127495,0.8791022044644604,1.1880979577335917
R3-max,train,rate_2_+1,10,0.20002128159006433,0.9153212758862042,1.0516189853992752,1.1795535417467082,6.705234501056132,0.8898160268398192,1.1784577674702768
R3-max,train,rate_2_+1,11,0.21977459862828252,0.9340584490040131,1.091005870035498,1.2079147279071023,7.072476181664796,0.901028334081506,1.2074135098867396
R3-max,train,rate_2_+1,12,0.23936379800240196,0.9596337088969875,1.1006317925166054,1.245197301039296,7.336406992822991,0.8172969719598916,1.2449637934219773
R3-max,train,rate_2_+1,13,0.2597764144341151,1.0004875901435586,1.1002877644158404,1.285629172989434,7.619320825289369,0.7769845282892425,1.2851669401681738
R3-max,train,rate_2_+1,14,0.27986662884553276,1.021392622678312,1.1448606325472526,1.3014086637732176,7.770232328718172,0.9451906559512868,1.3007154965627483
R3-max,train,rate_2_+1,15,0.2996200790007909,1.045519455538285,1.1787207072387884,1.2988232369738606,7.985194343747382,0.9686501062913245,1.298119419382647
R3-max,train,rate_2_+1,16,0.32019907732804614,1.0433700803213193,1.2212057486971841,1.2770361852807066,8.239856056055748,0.9416836640817404,1.2765926875775866
R3-max,train,rate_2_+1,17,0.33962389876445137,1.036619590724808,1.2683329368977587,1.2675969750074731,8.468682072318671,0.8651608613424207,1.2673193681544015
