experiment,partition,kind,step,amplification_median,amplification_p90,contraction_fraction,velocity_rmse,attitude_rmse,body_rate_rmse
S0,train,velocity,6,0.9674173645171126,0.9768530870445266,1.0,1.3203411374034744,4.386894226244572,1.0316739736924903
S0,train,velocity,7,0.9621243820679256,0.973650638768998,1.0,1.3507713850451115,5.143215111213711,0.992555994585394
S0,train,velocity,8,0.9573230833644416,0.9705275924477124,1.0,1.3423746905278056,5.669445563883539,0.9464676026723099
S0,train,velocity,9,0.9530440527881666,0.9665193873294228,1.0,1.3090047453369584,6.112663672543159,0.9372623260016978
S0,train,velocity,10,0.9489958310560074,0.9621783174893508,1.0,1.278610707873382,6.550203133113187,0.9423530610471222
S0,train,velocity,11,0.9441989267583809,0.9588040421882081,1.0,1.2965460683546715,6.929973624643294,0.9542082368071497
S0,train,velocity,12,0.9399488030409247,0.9565084552152475,1.0,1.338801815601978,7.247683654912779,0.8903882054044194
S0,train,velocity,13,0.9353970014918369,0.9545841261584886,1.0,1.3913512843143299,7.572514411401901,0.8706699413405502
S0,train,velocity,14,0.9322467432847745,0.9517216701333072,1.0,1.4157077799624838,7.750421823112968,1.02131116891016
S0,train,velocity,15,0.9279817697278541,0.948933499597004,1.0,1.4213323568055758,8.034101346702801,1.0177334159229594
S0,train,velocity,16,0.9231351943328416,0.9459315362674144,1.0,1.4102526309392294,8.35435516861264,0.9794313593011068
S0,train,velocity,17,0.9195017889536448,0.9429723514505784,1.0,1.4135754602447594,8.615499573228748,0.9126942107377689
S0,train,velocity,18,0.9145448680905817,0.9406086275679962,1.0,1.4234711594049763,8.819750621769396,0.9491944483680977
S0,train,velocity,19,0.9111068367636375,0.938566165471315,1.0,1.4303583120883567,9.108909542943355,0.9038503927487042
S0,train,velocity,20,0.9061770470843231,0.9358935202347328,1.0,1.4116242727469475,9.451442902431362,0.9437851201308528
S0,validation,attitude,0,0.9999999252948054,1.0000006723467516,0.56,0.0,1.999999800929745,0.0
S0,validation,attitude,1,0.9990303639263557,1.0000229867883865,0.89,0.23133816911972188,2.0703577318474062,0.6182191110748236
S0,validation,attitude,2,0.9960486181406624,1.000313082000157,0.8633333333333333,0.42144968147398065,2.27500574873763,0.6453879811058256
S0,validation,attitude,3,0.9908601182583232,1.000997232172539,0.8,0.5900865633641994,2.6000940664198153,0.7109032547268902
S0,validation,attitude,4,0.9848998390103056,1.0023680650234013,0.7166666666666667,0.6866917221202273,2.9633439414988416,0.7402509616902238
S0,validation,attitude,5,0.9804746021014572,1.004827008916065,0.6633333333333333,0.7271271254254559,3.173429593103867,0.831287692899785
S0,validation,attitude,6,0.9827943478049748,1.0085380566937723,0.6266666666666667,0.7186349985837301,3.4369501870908064,0.7521081514220365
S0,validation,attitude,7,0.987683914851019,1.0141866808108502,0.5966666666666667,0.6701483589140897,3.5732716621562273,0.7559215402902323
S0,validation,attitude,8,0.994894983172655,1.0189288470373787,0.5533333333333333,0.606725205521368,3.644455158214246,0.7910233505893496
S0,validation,attitude,9,0.9993389710853544,1.0257666433835477,0.51,0.5366849792519017,3.924055014404427,0.7467570618072219
S0,validation,attitude,10,1.0003353516186748,1.033775824651967,0.49333333333333335,0.4908190318624179,4.171333475052077,0.7241520636504769
S0,validation,attitude,11,1.0014840186912397,1.0405913663206572,0.47,0.47243933882884037,4.4484261845289135,0.6775850826646885
S0,validation,attitude,12,1.0023060373003037,1.0464248335007975,0.47333333333333333,0.45895179860986723,4.544933474253974,0.7552945513196772
S0,validation,attitude,13,1.0027386550823811,1.0498766094300367,0.48,0.46875039964749293,4.834710086239532,0.7098276701291846
S0,validation,attitude,14,1.001731666411424,1.0517669123222484,0.49333333333333335,0.5201268045542499,5.0863147029018085,0.7813392715610858
S0,validation,attitude,15,0.9983118867170431,1.051392325535356,0.51,0.6024612320634478,5.383772406264103,0.7494167931574025
S0,validation,attitude,16,0.9954863868459093,1.0542912083191707,0.5066666666666667,0.6754410745515402,5.7470177863084775,0.7482011751246519
S0,validation,attitude,17,0.9902161221280521,1.0609179699610412,0.53,0.7338567452196996,6.104215691596427,0.664319509173601
S0,validation,attitude,18,0.987928649068613,1.066467251110306,0.5466666666666666,0.764280306477722,6.433310864505587,0.6555208165569213
S0,validation,attitude,19,0.9883219719183174,1.07360800690276,0.5566666666666666,0.7609855455206976,6.522320837333538,0.7387988513346859
S0,validation,attitude,20,0.9926589072871184,1.081858396303587,0.53,0.7354370472206421,6.641996526816013,0.6889933693655841
S0,validation,rate,0,1.0,1.000000170754734,0.39,0.0,9.035490975690201e-07,0.08726645632336592
S0,validation,rate,1,0.926469340219075,0.9672217163138901,1.0,0.2313167350488303,0.556725131149469,0.6234181545987667
S0,validation,rate,2,0.791780609877854,0.9314007284055451,1.0,0.4213866207956308,1.1250912771804593,0.6488864219451733
S0,validation,rate,3,0.6196447686811228,0.8992846913428887,1.0,0.5899699140525068,1.7174405305930405,0.7126603925878896
S0,validation,rate,4,0.4775073966681994,0.8718575109799562,1.0,0.6864893196676339,2.254027409036593,0.7409554392382356
S0,validation,rate,5,0.4001913178730858,0.8499618363169024,1.0,0.7267835171215044,2.5453889052290997,0.8313732842786332
S0,validation,rate,6,0.4365670068044054,0.836974128779464,1.0,0.7180756165199187,2.8846393203995575,0.7521048395974543
S0,validation,rate,7,0.48544512258738504,0.8351248379324129,0.9933333333333333,0.6692973093838394,3.058331531889999,0.7559850149508043
S0,validation,rate,8,0.49166247321498546,0.8388708638294174,0.9866666666666667,0.6055034016345519,3.150204024078303,0.7911120506153438
S0,validation,rate,9,0.4439635896265133,0.8508846632025086,0.9866666666666667,0.5349902121851962,3.476013904759279,0.7466844611699114
S0,validation,rate,10,0.40455638517691805,0.8681718127305509,0.98,0.48864857990517047,3.7568769097166173,0.7239669945879447
S0,validation,rate,11,0.36472801417537504,0.8868869157989624,0.97,0.4698764236080077,4.065023934370976,0.6772678420506563
S0,validation,rate,12,0.35244622378466595,0.9026422758327581,0.96,0.45605302704848366,4.172995388639316,0.7550116538412562
S0,validation,rate,13,0.3778033231603355,0.9282548797861058,0.95,0.4656778017494146,4.489824346930321,0.7094151498933114
S0,validation,rate,14,0.39198729994588777,0.9545229770131685,0.9266666666666666,0.5171619430898065,4.763155995414723,0.7809260955075279
S0,validation,rate,15,0.3895261052398993,0.9738284133487175,0.91,0.5997137461893842,5.083682635670988,0.7488905856823189
S0,validation,rate,16,0.3858426694907223,0.9935060010897571,0.9,0.6727926681467372,5.47132489922734,0.7475871832668923
S0,validation,rate,17,0.3606411490222669,1.0096460715397448,0.8866666666666667,0.7312183482556155,5.850002486890626,0.6633255086856717
S0,validation,rate,18,0.36189820268689404,1.0094218364227703,0.8866666666666667,0.7615402394149118,6.196711703544231,0.6545042144095351
S0,validation,rate,19,0.36114950721037475,1.017611242013588,0.87,0.7580032042641016,6.293202608559937,0.7381050315277855
S0,validation,rate,20,0.34960055345024454,1.0484561296083075,0.87,0.7320843338083067,6.4207503484969894,0.6881879814656858
S0,validation,velocity,0,1.0,1.000000430466008,0.48,0.554260433350562,9.035490975690201e-07,0.0
S0,validation,velocity,1,0.995384857188172,0.9966300606209221,1.0,0.5982317185150993,0.5481130599408591,0.6181995050920088
S0,validation,velocity,2,0.9902543068403422,0.9930921464730048,1.0,0.6919774351864973,1.110175200468014,0.6452795205902473
S0,validation,velocity,3,0.9852296832632942,0.988819770857701,1.0,0.8038551082003894,1.6988358525884664,0.7106800332586446
S0,validation,velocity,4,0.9807032719761668,0.9854747535585799,1.0,0.875532418043719,2.2336559143860883,0.7398563060725211
S0,validation,velocity,5,0.9763894103704782,0.9821857834609238,1.0,0.9060476257614547,2.5229547054001973,0.8307991965845924
S0,validation,velocity,6,0.9724812148722796,0.9790690931122488,1.0,0.8977066905496518,2.8620234759878977,0.751415002253797
S0,validation,velocity,7,0.9688743387719948,0.9760946288151308,1.0,0.8578735526144484,3.035296326796604,0.7554436336733596
S0,validation,velocity,8,0.965397254410983,0.973353912021984,1.0,0.8077763510208831,3.1268084625558505,0.7907526737521551
S0,validation,velocity,9,0.9621547434294448,0.9706890374130017,1.0,0.7549474872079869,3.454195396903785,0.7462420056149953
S0,validation,velocity,10,0.958809002346179,0.9683275467244844,1.0,0.7213766808913108,3.736348798556318,0.7238177145214244
S0,validation,velocity,11,0.9557960536374013,0.9654522914014781,1.0,0.7073463168817926,4.045709580687103,0.6773564551675487
S0,validation,velocity,12,0.9528219971425872,0.9622485897871685,1.0,0.6968023578452736,4.154247148697806,0.7551392453094057
S0,validation,velocity,13,0.9498307061122895,0.9595076823348974,1.0,0.7016698277310733,4.472208355553682,0.7095473436965546
S0,validation,velocity,14,0.94639256962696,0.9574207459149653,1.0,0.7355302652870893,4.746431428958161,0.780826951832052
S0,validation,velocity,15,0.9436745306605089,0.9552686378263612,1.0,0.7945333136566186,5.067536050301156,0.749027801977561
S0,validation,velocity,16,0.940873730084067,0.9532402200028851,1.0,0.8499217753433265,5.456046097631955,0.7475697033453036
S0,validation,velocity,17,0.9376324431260485,0.9512747782677142,1.0,0.8957890322656069,5.835202922689657,0.6634856624577211
S0,validation,velocity,18,0.9344552531027288,0.9491921732417938,1.0,0.9196654490761945,6.182741927065323,0.6543443558021905
S0,validation,velocity,19,0.9312788960353895,0.9466041280464399,1.0,0.9156349209714532,6.279358967535574,0.737952212443303
S0,validation,velocity,20,0.9279499088249599,0.944617441431215,1.0,0.8931405942985852,6.407362761538062,0.6881148237831327
Step5_S1,train,attitude,0,0.9999999252948054,1.0000006723467516,0.5555555555555556,0.0,1.9999999099850856,0.0
Step5_S1,train,attitude,1,0.9998670621061636,1.0002525558514712,0.6722222222222223,0.17387197725986286,2.0971740251021833,0.624242839895802
Step5_S1,train,attitude,2,0.9998542501652852,1.0016425879373525,0.5277777777777778,0.3895394707470334,2.299468806261835,0.7382768393266937
Step5_S1,train,attitude,3,0.9997286333805221,1.0038594720583895,0.5194444444444445,0.6293012693539277,2.7336624072924396,1.0060585345020407
Step5_S1,train,attitude,4,0.9975102626261116,1.0086467303403943,0.5416666666666666,0.7832842005137155,3.2792873386429653,1.1465634299835068
Step5_S1,train,attitude,5,1.0017263623426054,1.0165280013745754,0.4666666666666667,0.9352828146920672,3.9621466076218788,1.0903661177815431
Step5_S1,train,attitude,6,1.0046341873382165,1.041700013820461,0.41944444444444445,1.061000590803918,4.722837097416215,0.9819108730343706
Step5_S1,train,attitude,7,1.0062961164504576,1.0864327970745444,0.4083333333333333,1.1385590592146222,5.492187715732663,0.956893509057801
Step5_S1,train,attitude,8,1.0071288552549502,1.1178346325811765,0.4027777777777778,1.1776884033885733,5.986199329452863,0.8966810759816956
Step5_S1,train,attitude,9,1.007700835577602,1.1321882047968206,0.4,1.193020230156339,6.411073811468638,0.8598621696216026
Step5_S1,train,attitude,10,1.00725562997023,1.1268852490857955,0.4222222222222222,1.1937520928131011,6.75449656874379,0.8581491693541706
Step5_S1,train,attitude,11,1.0071956043463484,1.1084991576989305,0.44722222222222224,1.2247258551865885,7.049685526817708,0.8858209579026073
Step5_S1,train,attitude,12,1.0069558006715997,1.072473937225225,0.4638888888888889,1.2540383596580569,7.262206172457249,0.8107016055509467
Step5_S1,train,attitude,13,0.9914939918347222,1.0480615047867354,0.5166666666666667,1.2789003701705177,7.4876534557156305,0.7999346791733702
Step5_S1,train,attitude,14,0.9739527639054382,1.0408120454655814,0.5666666666666667,1.282418173627886,7.5862610876394205,0.9501207010805292
Step5_S1,train,attitude,15,0.9605962968635025,1.043601918429398,0.5944444444444444,1.2752923350010275,7.813703105004689,1.0003508519654223
Step5_S1,train,attitude,16,0.9539554159398475,1.0512814406149733,0.5944444444444444,1.2506041745518373,8.085499377222382,0.9561396097670565
Step5_S1,train,attitude,17,0.9623035346762837,1.0593292668805725,0.5861111111111111,1.2359878196747278,8.326960294117203,0.8770018489321184
Step5_S1,train,attitude,18,0.9683832675305077,1.0650582588460291,0.575,1.2354246956986112,8.51684227490968,0.9402545620830695
Step5_S1,train,attitude,19,0.9808381175785057,1.0793440883911865,0.5583333333333333,1.2489150384576237,8.847197286310012,0.8744658283660706
Step5_S1,train,attitude,20,0.9822376446946237,1.0859096963607364,0.5416666666666666,1.2604191960454194,9.22408638850931,0.8952448295446189
Step5_S1,train,rate,0,0.9999999573113164,1.000000170754734,0.5,0.0,1.428636563053906e-06,0.08726645536306915
Step5_S1,train,rate,1,0.8875897678982124,0.9628608111567045,1.0,0.17375510805815703,0.6500532860686751,0.6290825235142788
Step5_S1,train,rate,2,0.6882619823292755,0.9321754767856377,1.0,0.3893077673814247,1.1756917263098776,0.7407553476309222
Step5_S1,train,rate,3,0.5120433954373993,0.9119761991806163,0.9944444444444445,0.6289477959345882,1.9139375019223122,1.0070450922783774
Step5_S1,train,rate,4,0.4041442259372001,0.9102347314104872,1.0,0.782703965439371,2.65505783995908,1.1469378225488869
Step5_S1,train,rate,5,0.36486282503803985,0.8890359153555123,0.9861111111111112,0.934461322404921,3.476945167470598,1.0906007506763695
Step5_S1,train,rate,6,0.3643694292335179,0.8930649416112725,0.9722222222222222,1.059897807592457,4.332950666515585,0.9820284956093448
Step5_S1,train,rate,7,0.37144623112711955,0.9043997433214835,0.9583333333333334,1.1371623229019137,5.167364455854416,0.9568633189206843
Step5_S1,train,rate,8,0.3876419975025412,0.9254041380360783,0.9527777777777777,1.1761248228071395,5.694493408810932,0.8967140747108658
Step5_S1,train,rate,9,0.3943418583203574,0.9528127317461909,0.9388888888888889,1.191439893181231,6.14399144516183,0.8596730722691417
Step5_S1,train,rate,10,0.3852509616479744,0.9777463124234486,0.9222222222222223,1.1922563339700885,6.505904121161483,0.857646844896736
Step5_S1,train,rate,11,0.38819547762916606,0.9823953747323633,0.9166666666666666,1.2234350184785885,6.816783379632294,0.8849959892563886
Step5_S1,train,rate,12,0.39320945561170917,0.9924217939048416,0.9055555555555556,1.2529384152220777,7.04162872807641,0.8096230388934008
Step5_S1,train,rate,13,0.40923843730048376,1.0004144815041034,0.8972222222222223,1.277892691459778,7.279816348817192,0.7989393898636219
Step5_S1,train,rate,14,0.40808259850456413,1.025581091167148,0.8722222222222222,1.2813541812370315,7.387191513018048,0.9491810466551965
Step5_S1,train,rate,15,0.39882547209842023,1.0463667234539993,0.8444444444444444,1.2740577889563147,7.62584786701065,0.9993602141430681
Step5_S1,train,rate,16,0.3735673037468882,1.0470917565932247,0.8055555555555556,1.2491251843410656,7.908526288052926,0.955136361930332
Step5_S1,train,rate,17,0.361970154463025,1.0662030789469146,0.7888888888888889,1.2341841568959466,8.158645020689637,0.8760655293359204
Step5_S1,train,rate,18,0.34751228708378745,1.0679539467651626,0.775,1.233281738452207,8.35501332208356,0.9396295916982289
Step5_S1,train,rate,19,0.3367515371768061,1.0776729647273653,0.775,1.2465100562705633,8.693396290446943,0.8736326382426322
Step5_S1,train,rate,20,0.3301446202952588,1.0918496033282148,0.7555555555555555,1.2578402085891602,9.077960742605983,0.8942936841697661
Step5_S1,train,velocity,0,1.0,1.000000443066556,0.4708333333333333,0.5639186291714184,1.428636563053906e-06,0.0
Step5_S1,train,velocity,1,0.995057749125734,0.9968231894599412,1.0,0.587438470426178,0.6432742943751183,0.6241997888115263
Step5_S1,train,velocity,2,0.9892242009819062,0.9921443627447949,1.0,0.680138239076803,1.1627857288105985,0.73822969697575
Step5_S1,train,velocity,3,0.9837171656810824,0.9884149310727668,1.0,0.8382487630578049,1.8999527014549296,1.0061211910655845
Step5_S1,train,velocity,4,0.9783784239968136,0.984227010275145,1.0,0.9568579167938955,2.6413020898245976,1.1467353063172712
Step5_S1,train,velocity,5,0.9734552492174785,0.9806576488431482,1.0,1.0828024652979291,3.464505779979561,1.0904733939032694
Step5_S1,train,velocity,6,0.9689271492047038,0.9766962983521698,1.0,1.191336443999658,4.3220229537811266,0.9819543300881526
Step5_S1,train,velocity,7,0.9632735604322038,0.9726813024130782,1.0,1.2594300518028352,5.157828205438928,0.9570140920422215
Step5_S1,train,velocity,8,0.9596612440535093,0.9691898602972503,1.0,1.2937777613106536,5.685440099578425,0.8968306809800997
Step5_S1,train,velocity,9,0.9560668305250621,0.9667147628361258,1.0,1.3068391866552733,6.135590173985275,0.8600377724587459
Step5_S1,train,velocity,10,0.9528378390854881,0.9643798114651053,1.0,1.3067947317739035,6.498122110925992,0.8580852071634326
Step5_S1,train,velocity,11,0.9500308474144955,0.9618495803645081,1.0,1.3345642214521594,6.8092678578735315,0.8854432760517492
Step5_S1,train,velocity,12,0.9458392934637803,0.9593809402780901,1.0,1.3609084781707157,7.034223114440668,0.8098371824126341
Step5_S1,train,velocity,13,0.9427167499931068,0.9572601004041305,1.0,1.383116820157281,7.271854803967329,0.7993464851303548
Step5_S1,train,velocity,14,0.9397496265953974,0.9542488825361981,1.0,1.3854492562060297,7.378383300339743,0.9504345130270487
Step5_S1,train,velocity,15,0.9320216094189376,0.9510633089947395,1.0,1.3777382926604695,7.616492567027877,1.0005163187372228
Step5_S1,train,velocity,16,0.9240772461353051,0.9480634952627551,1.0,1.3535765427956497,7.899194980546287,0.9561446006513137
Step5_S1,train,velocity,17,0.9191242342750624,0.9436227620464892,1.0,1.3386175941807812,8.149707617073283,0.8770793187729263
Step5_S1,train,velocity,18,0.9159501712443212,0.9379175172764475,1.0,1.336613322417839,8.346672290761381,0.9401885003724384
Step5_S1,train,velocity,19,0.9125081685084081,0.9348403873283027,1.0,1.3477038699377788,8.685796395303205,0.8748845970432315
Step5_S1,train,velocity,20,0.9094011762712303,0.9314698076593976,1.0,1.357121458061949,9.071039244793491,0.8960966100482733
Step5_S1,validation,attitude,0,0.9999999252948054,1.0000006723467516,0.56,0.0,1.999999800929745,0.0
Step5_S1,validation,attitude,1,0.999872739700955,1.0004592053608448,0.6466666666666666,0.12194981025104988,2.0649449736351353,0.6220058025082179
Step5_S1,validation,attitude,2,0.9994120701182957,1.0023488807294214,0.5866666666666667,0.210991720522434,2.2872430328052973,0.6713001572210764
Step5_S1,validation,attitude,3,0.9969779881144035,1.0037452478158069,0.5833333333333334,0.2941234663206299,2.6230259697693348,0.658595957537004
Step5_S1,validation,attitude,4,0.9948300270059278,1.0067005479626026,0.56,0.3443434586705883,2.9259923183510956,0.6432760248305678
Step5_S1,validation,attitude,5,0.9989710106492256,1.0123965351730733,0.5066666666666667,0.3737801632150111,3.0589652369655553,0.7442649350864609
Step5_S1,validation,attitude,6,1.0036989903592946,1.0457014108076006,0.44333333333333336,0.37391382825788144,3.2491497007931955,0.6878860607235217
Step5_S1,validation,attitude,7,1.005608716602109,1.0669609628005483,0.41333333333333333,0.3663080575835498,3.336976825049249,0.701599693193585
Step5_S1,validation,attitude,8,1.0072247393722522,1.0826293016184882,0.39,0.35505293887184886,3.441326684617305,0.74015010849737
Step5_S1,validation,attitude,9,1.008091394335105,1.084104684389229,0.38,0.3455678551166344,3.7326988141239146,0.7225017722020479
Step5_S1,validation,attitude,10,1.0085189321639478,1.082349904190588,0.39,0.35700479938088076,4.01188139951155,0.7066665249297783
Step5_S1,validation,attitude,11,1.0095494529712123,1.0731855340861125,0.42,0.382938018399455,4.32618908237187,0.668315940246547
Step5_S1,validation,attitude,12,1.0085440704619395,1.0719166887669533,0.45,0.39101727490085003,4.475033704361842,0.7043037274978184
Step5_S1,validation,attitude,13,0.9974630862957057,1.06078009405384,0.5166666666666667,0.3880670458298169,4.8195601657825815,0.6901149423493242
Step5_S1,validation,attitude,14,0.9730384470284141,1.046841994778107,0.56,0.3903389793498919,5.09221496498782,0.7846766519138927
Step5_S1,validation,attitude,15,0.9621749296837356,1.0457284839701328,0.6033333333333334,0.41546119798612313,5.441331428997543,0.7747446561025217
Step5_S1,validation,attitude,16,0.9514846910379914,1.0479662556635876,0.62,0.44743123970708504,5.837160469717835,0.7357335734356865
Step5_S1,validation,attitude,17,0.950171448421666,1.0550937811660734,0.61,0.5033647145792074,6.18950271359646,0.6602837147593313
Step5_S1,validation,attitude,18,0.9580912449247159,1.0613556676963531,0.6066666666666667,0.5499575076725829,6.535919060457319,0.6728446212284088
Step5_S1,validation,attitude,19,0.9687851067723994,1.068038794407569,0.5933333333333334,0.5834323013286883,6.621138851829628,0.7177890389278032
Step5_S1,validation,attitude,20,0.9766157426256635,1.0764508682611245,0.5666666666666667,0.5920519902506086,6.779833626073532,0.6640995554836918
Step5_S1,validation,rate,0,1.0,1.000000170754734,0.39,0.0,9.035490975690201e-07,0.08726645632336592
Step5_S1,validation,rate,1,0.882951087477138,0.9624305263019494,1.0,0.12178703727828405,0.5384005286208783,0.6267691581966615
Step5_S1,validation,rate,2,0.6787274008243698,0.9285143757556963,1.0,0.21061997826798207,1.1523788397870174,0.6739867928211852
Step5_S1,validation,rate,3,0.491269331783791,0.9109537027566474,1.0,0.29348796509278685,1.753095435233348,0.660055400656649
Step5_S1,validation,rate,4,0.387399056204433,0.8942435847019468,1.0,0.34330272214361063,2.2024282494142824,0.6440350441305133
Step5_S1,validation,rate,5,0.3643396538767386,0.8852548505870463,1.0,0.37209392293749266,2.394223428443769,0.7445637926929495
Step5_S1,validation,rate,6,0.37139464185304405,0.9361581602065313,0.9666666666666667,0.37124399095514393,2.646494007686113,0.6882353886992824
Step5_S1,validation,rate,7,0.3904869848180258,0.9790241384014933,0.9133333333333333,0.36259092761459116,2.76392898075483,0.7020467698227674
Step5_S1,validation,rate,8,0.390567730462969,1.0128856815837435,0.8866666666666667,0.3504530897296962,2.8983311762300255,0.7404683950005635
Step5_S1,validation,rate,9,0.3922166662426257,0.9959023815675044,0.9133333333333333,0.3404544664989761,3.246977196200762,0.7226124177696235
Step5_S1,validation,rate,10,0.38354877173558355,1.0248615392548914,0.87,0.35211729065422526,3.572512010871577,0.706553779831059
Step5_S1,validation,rate,11,0.3794325581125318,1.044792373342249,0.8666666666666667,0.3788549155563235,3.930170075156881,0.6678877160082514
Step5_S1,validation,rate,12,0.3914602654587249,1.030912984582726,0.8466666666666667,0.3875659440733447,4.101795940256779,0.7034825013761965
Step5_S1,validation,rate,13,0.4168440239172741,1.0345492066478916,0.8266666666666667,0.3849523719038254,4.483548780607302,0.6891965647610496
Step5_S1,validation,rate,14,0.414990097079189,1.0422243758188756,0.8266666666666667,0.3872736146685361,4.782838155608981,0.7838986869153366
Step5_S1,validation,rate,15,0.40701862575565373,1.0531374816374628,0.7833333333333333,0.4122705220420634,5.159531687202161,0.7739449313189999
Step5_S1,validation,rate,16,0.3842092083588541,1.0629315206921444,0.74,0.44407441448472523,5.580811515825845,0.7348931481956891
Step5_S1,validation,rate,17,0.3721776803754828,1.0705554549051262,0.7266666666666667,0.49996755712942986,5.952710774204344,0.6594676222992043
Step5_S1,validation,rate,18,0.351887194129179,1.0834768498415313,0.7433333333333333,0.5464151000091135,6.315479929983843,0.672214296396896
Step5_S1,validation,rate,19,0.34226442847622063,1.08596548056444,0.75,0.5796979369411296,6.406182510077499,0.7171651324945385
Step5_S1,validation,rate,20,0.3183496623239753,1.0996327748685915,0.7366666666666667,0.58799116424972,6.572063721356695,0.6634510581428426
Step5_S1,validation,velocity,0,1.0,1.000000430466008,0.48,0.554260433350562,9.035490975690201e-07,0.0
Step5_S1,validation,velocity,1,0.9959069731642438,0.9972648490087409,1.0,0.5652823786152901,0.5298119123422682,0.6219255677987748
Step5_S1,validation,velocity,2,0.9907387501502198,0.9931812249379799,1.0,0.5881797340384494,1.1390152079164215,0.671112792306019
Step5_S1,validation,velocity,3,0.9863307588842496,0.9890614490386008,1.0,0.6199202556411321,1.7372517521200592,0.6585486125916495
Step5_S1,validation,velocity,4,0.9820251864827823,0.9854698048659872,1.0,0.6425238553776832,2.1851175608426914,0.6432388485547758
Step5_S1,validation,velocity,5,0.9772365324972846,0.983187479726577,1.0,0.6561293710188717,2.3750916591639024,0.7440211747935562
Step5_S1,validation,velocity,6,0.973143057166291,0.9807984923804914,1.0,0.6536694044049939,2.6268943507953963,0.687381547441956
Step5_S1,validation,velocity,7,0.9698264027855352,0.9781131360299556,1.0,0.6470505465196286,2.7432895671518085,0.7011617375401548
Step5_S1,validation,velocity,8,0.9660955674189113,0.9754474716032099,1.0,0.6387685318658323,2.876555951887556,0.7397110284509647
Step5_S1,validation,velocity,9,0.963699423046524,0.9725167626600152,1.0,0.6318824546687589,3.225471289425714,0.7219250199628314
Step5_S1,validation,velocity,10,0.9599979600662258,0.9705378465222332,1.0,0.636837093751068,3.5507395824225934,0.7063225269774478
Step5_S1,validation,velocity,11,0.9572574341614635,0.9706120299670545,1.0,0.6506595230283245,3.9085736693226725,0.668043314569479
Step5_S1,validation,velocity,12,0.955111421511008,0.9661642788975304,1.0,0.6545828403608215,4.079851766468031,0.7039292444581168
Step5_S1,validation,velocity,13,0.9523495933194247,0.964424475144169,1.0,0.651751393428067,4.462198966112712,0.6894566680466233
Step5_S1,validation,velocity,14,0.9500699312937029,0.9632633014523512,1.0,0.6518233974215887,4.762101008618912,0.7841669305413518
Step5_S1,validation,velocity,15,0.946738704117388,0.9602107405665277,1.0,0.6654981473892932,5.139510705319321,0.7744258560367363
Step5_S1,validation,velocity,16,0.9415455373301163,0.9583219325773821,1.0,0.6840995062302251,5.561781592760525,0.7353246711067106
Step5_S1,validation,velocity,17,0.9380423926785009,0.9544235175895657,1.0,0.7200808760036317,5.934266541831969,0.6599611182886482
Step5_S1,validation,velocity,18,0.9332098945789159,0.9523278583895347,1.0,0.7516393700253002,6.297756903937586,0.6726204389766917
Step5_S1,validation,velocity,19,0.9286840547365599,0.9497429026339382,1.0,0.7747581939017385,6.388564798651136,0.7175330878462165
Step5_S1,validation,velocity,20,0.9253602135101604,0.9474423820661572,1.0,0.7795797112971836,6.554603957586888,0.6639976262377022
