experiment,log_id,metric,linear_slope,exponential_log_slope,linear_fit_rmse,exponential_fit_rmse,late_3to5_slope
S0,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,frequency_hz,0.0016317333909381066,0.008665894942812712,0.007216790485901722,0.0072182861205568214,0.0012096445720910674
S0,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,phase_rad,0.23314178039801342,0.2790096364226142,0.02110111296981462,0.05395814969330835,0.2583404694692667
S0,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,position_m,2.175091292626669,0.801426597981994,0.6482097055443983,1.1240989065854745,3.268875896117631
S0,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,velocity_m_s,0.8747962118991908,0.4029725672678033,0.07390234579277181,0.26587285384561,0.8980649502347333
S0,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,attitude_deg,8.641918228890496,0.41113836573120965,0.896842652076139,2.298590768151097,9.660374343193922
S0,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,body_rate_rad_s,0.0061994702925884495,0.008364204433204564,0.02340371302103448,0.023410408526940398,0.002251833481682751
S0,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,frequency_hz,0.001614972394566896,0.008355788278265525,0.01095844549180306,0.010963390628512098,0.0007477931569100019
S0,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,phase_rad,0.2652732271932601,0.27564688714884633,0.040724385791080495,0.09588267891002243,0.21847157915405285
S0,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,position_m,2.3418334890817194,0.7784236892265552,0.6457591524817502,1.2182886440114002,3.4190431891606274
S0,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,velocity_m_s,0.9392377353341951,0.3893147066524884,0.06514856905239039,0.2912863211229868,0.9405079484314368
S0,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,attitude_deg,8.289448820112101,0.38038817726631335,0.4279260469057101,2.745134491624936,7.994625459314153
S0,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,body_rate_rad_s,0.008769491314270118,0.01136426995715976,0.026477259654488768,0.02649674443169961,0.0014986815598272188
S0,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,frequency_hz,0.0006684739836900258,0.0035770628714936127,0.010742071672216434,0.01074657657128792,-0.0024506402882339116
S0,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,phase_rad,0.2636117817545928,0.2831351185808328,0.04471564352514465,0.10059026798917871,0.25142696028508205
S0,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,position_m,2.5280459324050937,0.8260712070788226,0.7212310167715524,1.4707972722796627,3.682330914943177
S0,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,velocity_m_s,0.9971333265275151,0.4077906767207129,0.10170480087150224,0.4448687014820024,0.7931500644116476
S0,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,attitude_deg,11.664953780752587,0.4330977844628895,0.9076408007714958,3.800743171502008,12.487488991571096
S0,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,body_rate_rad_s,0.013226394447140476,0.015802906624466623,0.026114583336446784,0.026138928054877247,0.011528068960824384
S0,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,frequency_hz,0.003572484370653174,0.017844172922937676,0.009262027878454659,0.009261485441170964,0.00712175498797668
S0,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,phase_rad,0.32945926583956653,0.3078597836012645,0.06398764115022695,0.1571335516297914,0.214956830759074
S0,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,position_m,3.3579717768058175,0.8542651739163151,0.9898331519151237,2.0632657337848626,4.965551996928319
S0,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,velocity_m_s,1.3544601916329608,0.43885235695064095,0.0826397261328905,0.5739021669022666,1.2430848699221086
Step5_S1,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,attitude_deg,8.739064268641483,0.37770180379696044,0.5234911874612679,3.3903434967117874,7.68240126719002
Step5_S1,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,body_rate_rad_s,0.028356930794363317,0.036859878998564306,0.030585895375323698,0.030820228054661204,0.013867222171136158
Step5_S1,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,frequency_hz,0.010476947685496577,0.055111226947343876,0.008938786226891928,0.009072031983485242,0.007340871931190286
Step5_S1,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,phase_rad,0.32244768115854794,0.31588312375486605,0.054780854620687866,0.14681636356792305,0.2376193256716189
Step5_S1,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,position_m,2.805457382678783,0.8258297974033973,0.7339107696052295,1.7707636203152946,3.9415532118166063
Step5_S1,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,velocity_m_s,1.0513590569284095,0.40266446282890517,0.16947118486719565,0.5652554806042082,0.6982112639341498
Step5_S1,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,attitude_deg,7.822609721228181,0.4032587469571176,0.650261044320284,2.1494690273797854,8.701802293124052
Step5_S1,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,body_rate_rad_s,0.023993768203879,0.034786794686224656,0.023190780866900424,0.0232711315535187,0.01889006663953178
Step5_S1,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,frequency_hz,0.00933577861128636,0.05196459684304238,0.006606658356651182,0.006630707999233161,0.009510301433876699
Step5_S1,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,phase_rad,0.24626626355780357,0.29432585038698633,0.024047355599354663,0.05577546855007127,0.2782944035389177
Step5_S1,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,position_m,2.292882522815929,0.8281985911858899,0.6647530869483057,1.3330888353923447,3.404954241344317
Step5_S1,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,velocity_m_s,0.9303734385837612,0.42413120529734816,0.04785426424408001,0.33544133303568474,0.935283433468357
Step5_S1,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,attitude_deg,9.018468859441422,0.42558055299674763,0.7155614896749931,2.8434792834822553,9.63435282438482
Step5_S1,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,body_rate_rad_s,0.024278932168940618,0.032796023126237646,0.027276652858163507,0.027571514993609044,0.007296882442466894
Step5_S1,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,frequency_hz,0.008890965202151685,0.047590043803022654,0.010470418710266554,0.010537840886407693,0.005600407218363721
Step5_S1,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,phase_rad,0.29128511928089607,0.2934393789931977,0.04928003410083599,0.12178085687221102,0.22513211048515727
Step5_S1,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,position_m,2.485305355341087,0.8092194037354249,0.6637407426142745,1.4706014005809662,3.5754348611175883
Step5_S1,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,velocity_m_s,1.0039580715660414,0.4090847129329683,0.039967343135709446,0.377753503564463,0.9600723843514448
Step5_S1,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,attitude_deg,9.426332583840653,0.40860157382179374,0.5003875974490485,3.4122249909801035,9.09553605273862
Step5_S1,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,body_rate_rad_s,0.020903198798467727,0.026699697179109787,0.029669133125692027,0.029791612078910668,0.011500446591614071
Step5_S1,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,frequency_hz,0.006777504206281472,0.03779290182925656,0.01046557691937525,0.010516614120611355,0.002056705174964249
Step5_S1,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,phase_rad,0.26551152486014323,0.28471640729910713,0.05373426066333369,0.11784213869541314,0.21833811508477396
Step5_S1,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,position_m,2.7657722943675385,0.8498286641887779,0.810483473834519,1.695887089291777,4.082995181103154
Step5_S1,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,velocity_m_s,1.1518721795289233,0.4404582410586546,0.09186190296784287,0.5265657573192261,0.983234242999192
Step5_S1,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,attitude_deg,12.627864687827826,0.4524050037383759,0.8322866666582525,4.905242001873441,12.668801642598886
Step5_S1,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,body_rate_rad_s,0.030629655082892556,0.03611272267922278,0.03305759552487457,0.033331297617965654,0.022031204040408307
Step5_S1,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,frequency_hz,0.013070342528786342,0.06737279314252924,0.01107174006942657,0.011155198144798846,0.01296272584820621
Step5_S1,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,phase_rad,0.31316634545557653,0.31151708224845726,0.044220839706662206,0.13309162718304324,0.24716390843839797
Step5_S1,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,position_m,3.584693238578182,0.8818652198905813,1.0726510052894935,2.358813068495016,5.315766542869098
Step5_S1,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,velocity_m_s,1.477334949947438,0.4650401873402434,0.1094091569427032,0.7296410437029799,1.2751886274649642
