split,flight_id,event_id,start_us,end_us,duration_s,sign,neutral_before,neutral_after,full_cycle,yaw_neutral_fraction,roll_stick_mean,roll_change_deg,differential_range,rudder_range,yaw_rate_sp_range
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:530654816,530654816,531014137,0.35932100000002265,1,False,True,False,1.0,0.4895471914818412,1.4504698727069574,0.4028532784432173,0.06919138878583908,0.28129141964018345
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:532042098,532042098,533000090,0.9579919999999902,1,False,False,False,1.0,0.40889643406381415,-2.428381382233494,0.27165065333247185,0.048898883163928986,0.13643835857510567
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:533040045,533040045,533399396,0.3593510000000606,1,False,False,False,1.0,0.5544699587320027,3.499607226481615,0.06759714335203171,0.021984942257404327,0.07408704608678818
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:533459165,533459165,533818490,0.35932500000001255,1,False,True,False,1.0,0.5454354003856057,4.2783009749065695,0.42644426971673965,0.04718594253063202,0.16684013605117798
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:534656842,534656842,535016050,0.3592079999999669,1,False,False,False,1.0,0.30959129176641764,1.6573439473151161,0.13646577671170235,0.021332591772079468,0.12677492201328278
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:535055968,535055968,535614899,0.5589309999999159,1,False,True,False,1.0,0.26994281185084373,3.305268365783144,0.2889464274048805,0.058400511741638184,0.23807740956544876
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:538259557,538259557,538638795,0.37923799999998664,1,False,True,False,1.0,0.27944107353687286,-4.046838107225314,0.09990303998347372,0.04607980139553547,0.0915786549448967
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:539656718,539656718,540215568,0.5588500000000067,1,False,True,False,1.0,0.26182113228173093,0.8105008828769948,0.3993728309869766,0.061624529771506786,0.18501363694667816
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:541053982,541053982,541632785,0.5788029999999935,1,False,True,False,1.0,0.3792414615551631,1.661060925759084,0.4282997287809849,0.016844118013978004,0.03577133268117905
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:542051892,542051892,542610807,0.55891500000007,-1,False,False,False,1.0,-0.15139109718388524,-5.658682389348979,0.37386856880038977,0.015366967767477036,0.05151255149394274
train,2026.9.6/log_28_2026-9-6-07-01-38.ulg,2026.9.6/log_28_2026-9-6-07-01-38.ulg:542840361,542840361,543419118,0.578756999999996,1,False,False,False,1.0,0.7152361472447714,0.16014619099207383,0.053036049008369446,0.02122100256383419,0.08392570167779922
