window_id,log_id,segment_id,start_sample_in_segment,state_sample_count,history_start_timestamp_us,origin_timestamp_us,end_timestamp_us,history_span_s,cohort,mode,command_pattern,n_high_channels,drive_activity,drive_high,common_activity,common_high,differential_activity,differential_high,rudder_activity,rudder_high
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:2225,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,2225,51,104120030,104622752,105628058,0.502722,Sep17,Mission,sustained,1,0.38895985027255114,True,0.11285322214244675,False,0.43282298979686823,False,0.08436501638933039,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:2275,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,2275,51,105125436,105628058,106623590,0.502622,Sep17,Mission,lower_change,0,0.12508973172677743,False,0.09995987162528802,False,0.2690728519953669,False,0.09643675207585022,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:2325,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,2325,51,106130731,106623590,107628927,0.492859,Sep17,Mission,sustained,1,0.38922794934755434,True,0.1628732824601393,False,0.15764114718578082,False,0.08810417116545681,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:2375,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,2375,51,107126243,107628927,108624403,0.502684,Sep17,Mission,sustained,1,0.36566201897282163,True,0.08947571310711987,False,0.185304542122822,False,0.07648039260909406,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:2425,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,2425,51,108121803,108624403,109629866,0.5025999999999999,Sep17,Mission,sustained,1,0.3671040433740686,True,0.12377655614293283,False,0.4769213094258166,False,0.08119252101796086,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:2475,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,2475,51,109127158,109629866,110625305,0.5027079999999999,Sep17,Mission,lower_change,0,0.25294253906124703,False,0.11441172944020822,False,0.3449961529879632,False,0.12218178751742441,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:2525,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,2525,51,110122612,110625305,111620797,0.502693,Sep17,Mission,lower_change,0,0.15707505031621577,False,0.10226671445015917,False,0.2395637532702066,False,0.0394002895911205,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:2575,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,2575,51,111128008,111620797,112626147,0.492789,Sep17,Mission,sustained,1,0.3604651282230191,True,0.08750768258239815,False,0.17917462794534691,False,0.03691957420976202,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:2625,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,2625,51,112123487,112626147,113631510,0.50266,Sep17,Mission,sustained,1,0.30296514626535137,True,0.11702758368252872,False,0.0817050428278456,False,0.08811570076565758,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:2675,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,2675,51,113128846,113631510,114627047,0.502664,Sep17,Mission,sustained,2,0.36570547013332644,True,0.18294653178564202,True,0.1818759662579531,False,0.058748326891757345,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:2725,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,2725,51,114124334,114627047,115622569,0.502713,Sep17,Mission,lower_change,0,0.2724455039794275,False,0.11225614825358385,False,0.12014803047516544,False,0.09310940159712594,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:2775,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,2775,51,115129739,115622569,116627870,0.49283,Sep17,Mission,mixed_change,1,0.3117997471520647,True,0.13286180390189162,False,0.2359257154866651,False,0.07016811510227865,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:2825,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,2825,51,116125220,116627870,117623403,0.5026499999999999,Sep17,Mission,sustained,1,0.39059904896372344,True,0.10183452957822368,False,0.10783313561689449,False,0.08879702255153162,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:2875,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,2875,51,117130745,117623403,118628744,0.492658,Sep17,Mission,sustained,1,0.379659462558435,True,0.08353720924459579,False,0.12712841380971854,False,0.06536574511601351,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:2925,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,2925,51,118126066,118628744,119624251,0.502678,Sep17,Mission,lower_change,0,0.22091915996398648,False,0.12375478333770129,False,0.40400561412635994,False,0.17943105118716263,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:2975,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,2975,51,119121552,119624251,120629621,0.502699,Sep17,Mission,sustained,1,0.14297559927507486,False,0.08164185919055865,False,0.6881368843583906,True,0.11164449639832015,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:3025,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,3025,51,120126947,120629621,121625100,0.502674,Sep17,Mission,lower_change,0,0.21021115225114212,False,0.127601086461081,False,0.13950334825689742,False,0.0819356885587164,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:3075,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,3075,51,121122686,121625100,122630546,0.502414,Sep17,Mission,lower_change,0,0.09925249418941243,False,0.09548075913846792,False,0.3355939873288255,False,0.02678937109590476,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:3125,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,3125,51,122127821,122630546,123626003,0.502725,Sep17,Mission,sustained,1,0.055815823020272416,False,0.09628142375071422,False,0.5011295424957051,True,0.14599801947106297,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:3175,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,3175,51,123123415,123626003,124621477,0.5025879999999999,Sep17,Mission,lower_change,0,0.1632746888950203,False,0.08363836576371965,False,0.42431596141274375,False,0.08619353155984598,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:3225,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,3225,51,124128688,124621477,125626893,0.492789,Sep17,Mission,sustained,2,0.380280253884773,True,0.11684749452510394,False,0.6401291362141348,True,0.18816046561515673,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:3275,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,3275,51,125124464,125626893,126622356,0.502429,Sep17,Mission,lower_change,0,0.22736689621251885,False,0.07733645819040522,False,0.17167963726434338,False,0.07282882701556742,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:3325,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,3325,51,126129530,126622356,127627718,0.492826,Sep17,Mission,sustained,1,0.3890330654032674,True,0.10779972038742458,False,0.17721058686365354,False,0.10834221784882832,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:3375,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,3375,51,127125070,127627718,128623208,0.502648,Sep17,Mission,lower_change,0,0.20536493406614562,False,0.14735277257085752,False,0.37772827763800776,False,0.06959011078714547,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:3425,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,3425,51,128120562,128623208,129628508,0.5026459999999999,Sep17,Mission,lower_change,0,0.2440728292582827,False,0.12446638969666095,False,0.12847950600190156,False,0.1808163180672536,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:3475,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,3475,51,129126133,129628508,130624019,0.502375,Sep17,Mission,sustained,2,0.03913068075143399,False,0.11301252036393741,False,0.5769332019758837,True,0.38009843196807613,True
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:3525,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,3525,51,130121361,130624019,131619582,0.5026579999999999,Sep17,Mission,lower_change,0,0.19773721681203438,False,0.09963500022904581,False,0.3469559055225414,False,0.08094600861582844,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:3575,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,3575,51,131126791,131619582,132624857,0.492791,Sep17,Mission,sustained,1,0.38887044786762937,True,0.12053019824210982,False,0.15793965863104523,False,0.14924457810633704,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:3625,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,3625,51,132122287,132624857,133630234,0.50257,Sep17,Mission,lower_change,0,0.1926455905289798,False,0.14096250075045472,False,0.4917575356805376,False,0.0802256935429536,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:3675,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,3675,51,133127886,133630234,134625768,0.502348,Sep17,Mission,lower_change,0,0.12413818129945749,False,0.15802803183299408,False,0.2698158058107267,False,0.0547109573636952,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:3725,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,3725,51,134123093,134625768,135621194,0.502675,Sep17,Mission,lower_change,0,0.07875791890112788,False,0.112873661116937,False,0.214438752888253,False,0.1850356036566237,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:3775,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,3775,51,135128390,135621194,136626560,0.4928039999999999,Sep17,Mission,sustained,1,0.052781084248441135,False,0.17927996327419207,True,0.27144436802831173,False,0.08023507690012156,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:3825,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,3825,51,136123955,136626560,137622075,0.502605,Sep17,Mission,sustained,1,0.3250280082350078,True,0.07049443697133799,False,0.26557888223239484,False,0.10006014037640792,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:3875,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,3875,51,137129248,137622075,138627442,0.4928269999999999,Sep17,Mission,lower_change,0,0.11943652399528437,False,0.09485337164519723,False,0.12831498428805835,False,0.05895771738396899,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:3925,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,3925,51,138124813,138627442,139622912,0.502629,Sep17,Mission,lower_change,0,0.05076503838151018,False,0.10527432666181501,False,0.41795150532438274,False,0.05753319137317684,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:3975,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,3975,51,139120391,139622912,140628241,0.502521,Sep17,Mission,sustained,1,0.31335059805534143,True,0.13456298163592387,False,0.12332080577150183,False,0.05015930698603106,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:4025,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,4025,51,140125592,140628241,141623756,0.502649,Sep17,Mission,sustained,1,0.39059274538565536,True,0.14228096983578295,False,0.28173399230298807,False,0.07786649132472007,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:4075,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,4075,51,141130997,141623756,142629100,0.492759,Sep17,Mission,lower_change,0,0.15703573896403517,False,0.14314430504824968,False,0.14737749101748032,False,0.1610802995229586,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:4125,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,4125,51,142126456,142629100,143624641,0.502644,Sep17,Mission,lower_change,0,0.175827092329246,False,0.1614147287881369,False,0.1447273292782589,False,0.20601569996962912,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:4175,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,4175,51,143121945,143624641,144629989,0.502696,Sep17,Mission,lower_change,0,0.045285889181104794,False,0.09463539068602989,False,0.28658055594527754,False,0.15772262977062126,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:4225,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,4225,51,144127275,144629989,145625469,0.502714,Sep17,Mission,sustained,1,0.3498459591750695,True,0.12402180254269421,False,0.20516306144532986,False,0.19693177707698606,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:4275,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,4275,51,145122777,145625469,146620924,0.502692,Sep17,Mission,sustained,2,0.38812310666470773,True,0.1942170248115819,True,0.1866148262921874,False,0.15034744914567355,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:4325,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,4325,51,146128185,146620924,147626290,0.492739,Sep17,Mission,sustained,2,0.11992837527349308,False,0.3242502556803988,True,0.38044797140383696,False,0.5496692016770486,True
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:4375,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,4375,51,147123701,147626290,148631631,0.502589,Sep17,Mission,sustained,2,0.1447412808988383,False,0.2630582523859874,True,0.9532682487776472,True,0.13476447542006428,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:4425,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,4425,51,148128960,148631631,149627171,0.502671,Sep17,Mission,sustained,2,0.0875638041378155,False,0.1841224783588113,True,0.6264293132267014,True,0.16004559803185583,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:4475,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,4475,51,149124518,149627171,150622654,0.502653,Sep17,Mission,sustained,1,0.38046111508507585,True,0.10718646524831393,False,0.27814851120744005,False,0.18269942009106063,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:4525,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,4525,51,150129829,150622654,151628026,0.4928249999999999,Sep17,Mission,lower_change,0,0.19853544671607648,False,0.09353749351618224,False,0.4819755046239378,False,0.1903483316801839,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:4575,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,4575,51,151125315,151628026,152623447,0.502711,Sep17,Mission,sustained,1,0.08495108682631605,False,0.06104842685656801,False,0.5007844215640392,True,0.14208481101187023,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:4625,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,4625,51,152130671,152623447,153628804,0.492776,Sep17,Mission,lower_change,0,0.16473245444506793,False,0.09704610068391226,False,0.34769049025933224,False,0.04939838379642116,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:4675,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,4675,51,153126118,153628804,154624402,0.502686,Sep17,Mission,lower_change,0,0.17388190628128386,False,0.09080207507335829,False,0.356881024282703,False,0.10999866047552045,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:4725,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,4725,51,154121618,154624402,155629713,0.502784,Sep17,Mission,lower_change,0,0.2523913474633089,False,0.1286437782722351,False,0.2505543955237024,False,0.06793586811222703,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:4775,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,4775,51,155126994,155629713,156625170,0.502719,Sep17,Mission,lower_change,0,0.05978799052980767,False,0.09844243971916833,False,0.2385502423557865,False,0.07471017791591338,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:4825,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,4825,51,156122489,156625170,157630548,0.5026809999999999,Sep17,Mission,lower_change,0,0.07184591363565758,False,0.09173869371564497,False,0.24503826705209383,False,0.052483511941771574,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:4875,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,4875,51,157127805,157630548,158626277,0.5027429999999999,Sep17,Mission,lower_change,0,0.15430127591253465,False,0.09943307656204985,False,0.12808303217560363,False,0.0771319713090818,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:4925,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,4925,51,158123343,158626277,159621481,0.502934,Sep17,Mission,lower_change,0,0.16248131779194466,False,0.11887275582862754,False,0.24671841619680446,False,0.15986326436589,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:4975,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,4975,51,159128683,159621481,160626890,0.4927979999999999,Sep17,Mission,sustained,2,0.05876139353211928,False,0.11282415687657085,False,0.7604713890700201,True,0.5676191108578204,True
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:5025,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,5025,51,160124147,160626890,161622309,0.5027429999999999,Sep17,Mission,sustained,1,0.3821739882225821,True,0.10468101535538571,False,0.2189879928568696,False,0.14421169791654945,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:5075,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,5075,51,161129506,161622309,162627957,0.492803,Sep17,Mission,sustained,3,0.3898022466244422,True,0.18700718603000901,True,0.21990712464300582,False,0.38101667545226137,True
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:5125,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,5125,51,162124960,162627957,163623141,0.502997,Sep17,Mission,sustained,1,0.3787462069078621,True,0.09531391567155023,False,0.14131431790857155,False,0.05389631164075439,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:5175,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,5175,51,163120460,163623141,164628601,0.5026809999999999,Sep17,Mission,sustained,2,0.31107408670866865,True,0.23145703163945036,True,0.21354877686076848,False,0.16690866712920646,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:5225,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,5225,51,164125831,164628601,165624017,0.5027699999999999,Sep17,Mission,sustained,1,0.36567774551560656,True,0.09249895460162039,False,0.3496222001131476,False,0.09249591776064152,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:5275,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,5275,51,165121315,165624017,166619729,0.502702,Sep17,Mission,sustained,1,0.3878058997831421,True,0.10421842991208437,False,0.11021828749260054,False,0.05693876539780086,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:5325,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,5325,51,166126628,166619729,167624821,0.4931009999999999,Sep17,Mission,sustained,1,0.3118309347322632,True,0.11891869912438824,False,0.2305587165720218,False,0.09232355962389113,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:5375,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,5375,51,167122135,167624821,168630214,0.502686,Sep17,Mission,sustained,2,0.389365201654337,True,0.10814990729177902,False,0.286474968188616,False,0.27538277208555173,True
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:5425,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,5425,51,168127483,168630214,169625702,0.5027309999999999,Sep17,Mission,sustained,1,0.30745749941867845,True,0.06963919262587341,False,0.26787463891419366,False,0.11206092131036924,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:5475,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,5475,51,169122939,169625702,170621355,0.502763,Sep17,Mission,lower_change,0,0.16521167000892817,False,0.08615608719213852,False,0.16635719629577436,False,0.11577806245402386,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:5525,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,5525,51,170128291,170621355,171626489,0.493064,Sep17,Mission,sustained,2,0.3570560871722966,True,0.13505698909087735,False,0.2812757933481694,False,0.32799172287068223,True
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:5575,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,5575,51,171123791,171626489,172622091,0.502698,Sep17,Mission,sustained,1,0.1539574829505617,False,0.20707225855171338,True,0.33560555890945265,False,0.038076577369203474,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:5625,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,5625,51,172129160,172622091,173627355,0.4929309999999999,Sep17,Mission,lower_change,0,0.2743144651669592,False,0.12617116724452024,False,0.2176728439796307,False,0.14384505322228971,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:5675,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,5675,51,173124615,173627355,174622798,0.50274,Sep17,Mission,lower_change,0,0.29300238561963293,False,0.09776837718243513,False,0.14775264978641134,False,0.0667465273085689,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:1:5725,9.17数据/log_12_2026-9-17-06-46-02.ulg,1,5725,51,174120079,174622798,175628105,0.502719,Sep17,Mission,sustained,1,0.16283356819324907,False,0.23916472927961568,True,0.3342011679655937,False,0.11935558460712695,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:2:25,9.17数据/log_12_2026-9-17-06-46-02.ulg,2,25,51,176446199,176948846,177944375,0.502647,Sep17,Stabilized,sustained,1,0.2715379554490322,False,0.11288289824244,False,1.5970601733951781,True,0.18988483222688465,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:2:75,9.17数据/log_12_2026-9-17-06-46-02.ulg,2,75,51,177441650,177944375,178939814,0.502725,Sep17,Stabilized,sustained,1,0.05597313192151062,False,0.09284317834143385,False,0.5382300372700338,True,0.09067998103028933,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:2:125,9.17数据/log_12_2026-9-17-06-46-02.ulg,2,125,51,178447004,178939814,179945146,0.4928099999999999,Sep17,Stabilized,sustained,2,0.35133824671040104,True,0.0924857228462847,False,0.2744108035236112,False,0.44443496817836925,True
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:2:175,9.17数据/log_12_2026-9-17-06-46-02.ulg,2,175,51,179442525,179945146,180950559,0.502621,Sep17,Stabilized,sustained,2,0.02793075535449757,False,0.6885056106263798,True,2.2453314769250077,True,0.08736418787526654,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:2:225,9.17数据/log_12_2026-9-17-06-46-02.ulg,2,225,51,180447820,180950559,181945998,0.5027389999999999,Sep17,Stabilized,sustained,2,0.10228888812767023,False,0.11866265407851291,False,0.5370145803159218,True,0.36790294026807085,True
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:2:275,9.17数据/log_12_2026-9-17-06-46-02.ulg,2,275,51,181443330,181945998,182941500,0.502668,Sep17,Stabilized,lower_change,0,0.10403382155356557,False,0.14819248998997053,False,0.2003389722471214,False,0.21317739426949497,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:2:325,9.17数据/log_12_2026-9-17-06-46-02.ulg,2,325,51,182448698,182941500,183946832,0.4928019999999999,Sep17,Stabilized,sustained,2,0.006210982085859138,False,0.27317784595655725,True,0.6210942230199921,True,0.09266859065461941,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:2:375,9.17数据/log_12_2026-9-17-06-46-02.ulg,2,375,51,183444193,183946832,184942369,0.502639,Sep17,Stabilized,sustained,2,0.0029278850338261097,False,0.11581676275962823,False,0.7784146945382434,True,0.39317360086350733,True
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:2:425,9.17数据/log_12_2026-9-17-06-46-02.ulg,2,425,51,184449585,184942369,185947644,0.492784,Sep17,Stabilized,mixed_change,2,0.12588379233707597,False,0.2981114654443886,True,0.29628951513160806,False,0.320313854527534,True
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:2:475,9.17数据/log_12_2026-9-17-06-46-02.ulg,2,475,51,185444955,185947644,186943155,0.5026889999999999,Sep17,Stabilized,sustained,1,0.0,False,0.1388435852217306,False,0.25566145844188926,False,0.6341282547223309,True
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:2:525,9.17数据/log_12_2026-9-17-06-46-02.ulg,2,525,51,186440434,186943155,187948493,0.502721,Sep17,Stabilized,reversing,1,0.018861579918158265,False,0.08924720840709666,False,0.6883939105365607,True,0.05217181253092698,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:2:575,9.17数据/log_12_2026-9-17-06-46-02.ulg,2,575,51,187445859,187948493,188944076,0.502634,Sep17,Stabilized,mixed_change,2,0.2479850068239294,False,0.04944477189629226,False,0.8205019058819987,True,0.31051605925791564,True
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:2:625,9.17数据/log_12_2026-9-17-06-46-02.ulg,2,625,51,188451108,188944076,189949313,0.4929679999999999,Sep17,Stabilized,lower_change,0,0.016691681184393802,False,0.07507163321333549,False,0.39251367639037854,False,0.18885473209230388,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:2:675,9.17数据/log_12_2026-9-17-06-46-02.ulg,2,675,51,189446579,189949313,190944809,0.502734,Sep17,Stabilized,sustained,1,0.012421964171718277,False,0.2394042930103221,True,0.12916614792764766,False,0.03684173215595128,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:2:725,9.17数据/log_12_2026-9-17-06-46-02.ulg,2,725,51,190442145,190944809,191950107,0.502664,Sep17,Stabilized,mixed_change,1,0.28793542654789595,False,0.19898059220415237,True,0.2691418685804926,False,0.1397326335168462,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:2:775,9.17数据/log_12_2026-9-17-06-46-02.ulg,2,775,51,191447412,191950107,192945823,0.502695,Sep17,Stabilized,sustained,1,0.22079630740689413,False,0.21341610981406073,True,0.22986847799001,False,0.1763082071210183,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:2:825,9.17数据/log_12_2026-9-17-06-46-02.ulg,2,825,51,192442915,192945823,193941076,0.502908,Sep17,Stabilized,lower_change,0,0.005081522942646107,False,0.13380462283647632,False,0.0943150754194144,False,0.09932471998128446,False
validation:9.17数据/log_12_2026-9-17-06-46-02.ulg:2:875,9.17数据/log_12_2026-9-17-06-46-02.ulg,2,875,51,193448211,193941076,194946456,0.492865,Sep17,Stabilized,mixed_change,1,0.08082580548401949,False,0.3340974106427599,True,0.28569260095554366,False,0.20757040462254542,False
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:0:25,9.17数据/log_13_2026-9-17-06-52-30.ulg,0,25,51,70749876,71252529,72248089,0.502653,Sep17,Stabilized,mixed_change,3,0.20043979534125642,False,0.41487862421812627,True,1.2335665809635767,True,1.3536211616698468,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:0:75,9.17数据/log_13_2026-9-17-06-52-30.ulg,0,75,51,71745346,72248089,73243549,0.5027429999999999,Sep17,Stabilized,sustained,4,0.5905809172216037,True,0.5991231177932802,True,1.701708116973072,True,1.1335875857051674,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:0:125,9.17数据/log_13_2026-9-17-06-52-30.ulg,0,125,51,72750708,73243549,74249182,0.492841,Sep17,Stabilized,sustained,2,0.07654699158533046,False,0.41413229200422985,True,0.1773277060927022,False,0.2547707235915759,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:0:175,9.17数据/log_13_2026-9-17-06-52-30.ulg,0,175,51,73746193,74249182,75244386,0.502989,Sep17,Stabilized,sustained,2,0.05075552972059796,False,0.12126541098731185,False,0.9638072742084542,True,0.4699273101960678,True
validation:9.17数据/log_13_2026-9-17-06-52-30.ulg:0:225,9.17数据/log_13_2026-9-17-06-52-30.ulg,0,225,51,74751513,75244386,76249787,0.4928729999999999,Sep17,Stabilized,lower_change,0,0.04661760915941934,False,0.12723752594589136,False,0.20584446735667902,False,0.1991850748142668,False
