mode,pattern,horizon,cohort,metric,seed,value
Mission,sustained,interval_500_1000ms,Sep7,r_rad_s,17,0.1358633108355123
Mission,sustained,interval_500_1000ms,Sep7,r_rad_s,23,0.13595508436447976
Mission,sustained,interval_500_1000ms,Sep7,r_rad_s,42,0.13416111300359196
Mission,sustained,interval_500_1000ms,Sep7,roll_deg,17,2.6293941589034846
Mission,sustained,interval_500_1000ms,Sep7,roll_deg,23,3.0213794026449943
Mission,sustained,interval_500_1000ms,Sep7,roll_deg,42,2.9018720550105552
Mission,sustained,interval_500_1000ms,Sep7,velocity_m_s,17,0.37597213354655845
Mission,sustained,interval_500_1000ms,Sep7,velocity_m_s,23,0.41828768446725184
Mission,sustained,interval_500_1000ms,Sep7,velocity_m_s,42,0.4076167289253929
Other_or_transition,ALL,100ms,ALL,attitude_deg,17,1.621326445108654
Other_or_transition,ALL,100ms,ALL,attitude_deg,23,1.5480554815088112
Other_or_transition,ALL,100ms,ALL,attitude_deg,42,1.5222259589696494
Other_or_transition,ALL,100ms,ALL,body_rate_rad_s,17,0.3974113568828489
Other_or_transition,ALL,100ms,ALL,body_rate_rad_s,23,0.40169010248912684
Other_or_transition,ALL,100ms,ALL,body_rate_rad_s,42,0.3923357515460523
Other_or_transition,ALL,100ms,ALL,p_rad_s,17,0.3374486137750172
Other_or_transition,ALL,100ms,ALL,p_rad_s,23,0.34519385540917036
Other_or_transition,ALL,100ms,ALL,p_rad_s,42,0.3253536251825602
Other_or_transition,ALL,100ms,ALL,position_m,17,0.01461688212334494
Other_or_transition,ALL,100ms,ALL,position_m,23,0.014532770341342583
Other_or_transition,ALL,100ms,ALL,position_m,42,0.013613090356030973
Other_or_transition,ALL,100ms,ALL,q_rad_s,17,0.18862805604628163
Other_or_transition,ALL,100ms,ALL,q_rad_s,23,0.17514788896870495
Other_or_transition,ALL,100ms,ALL,q_rad_s,42,0.19389896593105643
Other_or_transition,ALL,100ms,ALL,r_rad_s,17,0.09123772127263642
Other_or_transition,ALL,100ms,ALL,r_rad_s,23,0.10263740932994012
Other_or_transition,ALL,100ms,ALL,r_rad_s,42,0.10093969100505837
Other_or_transition,ALL,100ms,ALL,roll_deg,17,1.334414955253639
Other_or_transition,ALL,100ms,ALL,roll_deg,23,1.2528871567001183
Other_or_transition,ALL,100ms,ALL,roll_deg,42,1.2569644776600664
Other_or_transition,ALL,100ms,ALL,velocity_m_s,17,0.10955982770986229
Other_or_transition,ALL,100ms,ALL,velocity_m_s,23,0.10464290215657635
Other_or_transition,ALL,100ms,ALL,velocity_m_s,42,0.1253372947884582
Other_or_transition,ALL,100ms,Sep7,attitude_deg,17,1.621326445108654
Other_or_transition,ALL,100ms,Sep7,attitude_deg,23,1.5480554815088112
Other_or_transition,ALL,100ms,Sep7,attitude_deg,42,1.5222259589696494
Other_or_transition,ALL,100ms,Sep7,body_rate_rad_s,17,0.3974113568828489
Other_or_transition,ALL,100ms,Sep7,body_rate_rad_s,23,0.40169010248912684
Other_or_transition,ALL,100ms,Sep7,body_rate_rad_s,42,0.3923357515460523
Other_or_transition,ALL,100ms,Sep7,p_rad_s,17,0.3374486137750172
Other_or_transition,ALL,100ms,Sep7,p_rad_s,23,0.34519385540917036
Other_or_transition,ALL,100ms,Sep7,p_rad_s,42,0.3253536251825602
Other_or_transition,ALL,100ms,Sep7,position_m,17,0.01461688212334494
Other_or_transition,ALL,100ms,Sep7,position_m,23,0.014532770341342583
Other_or_transition,ALL,100ms,Sep7,position_m,42,0.013613090356030973
Other_or_transition,ALL,100ms,Sep7,q_rad_s,17,0.18862805604628163
Other_or_transition,ALL,100ms,Sep7,q_rad_s,23,0.17514788896870495
Other_or_transition,ALL,100ms,Sep7,q_rad_s,42,0.19389896593105643
Other_or_transition,ALL,100ms,Sep7,r_rad_s,17,0.09123772127263642
Other_or_transition,ALL,100ms,Sep7,r_rad_s,23,0.10263740932994012
Other_or_transition,ALL,100ms,Sep7,r_rad_s,42,0.10093969100505837
Other_or_transition,ALL,100ms,Sep7,roll_deg,17,1.334414955253639
Other_or_transition,ALL,100ms,Sep7,roll_deg,23,1.2528871567001183
Other_or_transition,ALL,100ms,Sep7,roll_deg,42,1.2569644776600664
Other_or_transition,ALL,100ms,Sep7,velocity_m_s,17,0.10955982770986229
Other_or_transition,ALL,100ms,Sep7,velocity_m_s,23,0.10464290215657635
Other_or_transition,ALL,100ms,Sep7,velocity_m_s,42,0.1253372947884582
Other_or_transition,ALL,1s,ALL,attitude_deg,17,5.541291861524271
Other_or_transition,ALL,1s,ALL,attitude_deg,23,5.707632409410458
Other_or_transition,ALL,1s,ALL,attitude_deg,42,5.817720652940212
Other_or_transition,ALL,1s,ALL,body_rate_rad_s,17,0.4364763379902631
Other_or_transition,ALL,1s,ALL,body_rate_rad_s,23,0.3775833690295872
Other_or_transition,ALL,1s,ALL,body_rate_rad_s,42,0.4171082340308606
Other_or_transition,ALL,1s,ALL,p_rad_s,17,0.30087063692708893
Other_or_transition,ALL,1s,ALL,p_rad_s,23,0.31064333823088475
Other_or_transition,ALL,1s,ALL,p_rad_s,42,0.3376655216318858
Other_or_transition,ALL,1s,ALL,position_m,17,0.18986874624430589
Other_or_transition,ALL,1s,ALL,position_m,23,0.22293355535652776
Other_or_transition,ALL,1s,ALL,position_m,42,0.21719112088567796
Other_or_transition,ALL,1s,ALL,q_rad_s,17,0.2842971702355207
Other_or_transition,ALL,1s,ALL,q_rad_s,23,0.1761362794152871
Other_or_transition,ALL,1s,ALL,q_rad_s,42,0.20704140477887747
Other_or_transition,ALL,1s,ALL,r_rad_s,17,0.118697691989637
Other_or_transition,ALL,1s,ALL,r_rad_s,23,0.12024247973825411
Other_or_transition,ALL,1s,ALL,r_rad_s,42,0.11338338940099288
Other_or_transition,ALL,1s,ALL,roll_deg,17,2.9329515999278737
Other_or_transition,ALL,1s,ALL,roll_deg,23,3.158442909049816
Other_or_transition,ALL,1s,ALL,roll_deg,42,3.15001153133766
Other_or_transition,ALL,1s,ALL,velocity_m_s,17,0.41784676519129943
Other_or_transition,ALL,1s,ALL,velocity_m_s,23,0.5319935855642067
Other_or_transition,ALL,1s,ALL,velocity_m_s,42,0.4724643720120564
Other_or_transition,ALL,1s,Sep7,attitude_deg,17,5.541291861524271
Other_or_transition,ALL,1s,Sep7,attitude_deg,23,5.707632409410458
Other_or_transition,ALL,1s,Sep7,attitude_deg,42,5.817720652940212
Other_or_transition,ALL,1s,Sep7,body_rate_rad_s,17,0.4364763379902631
Other_or_transition,ALL,1s,Sep7,body_rate_rad_s,23,0.3775833690295872
Other_or_transition,ALL,1s,Sep7,body_rate_rad_s,42,0.4171082340308606
Other_or_transition,ALL,1s,Sep7,p_rad_s,17,0.30087063692708893
Other_or_transition,ALL,1s,Sep7,p_rad_s,23,0.31064333823088475
Other_or_transition,ALL,1s,Sep7,p_rad_s,42,0.3376655216318858
Other_or_transition,ALL,1s,Sep7,position_m,17,0.18986874624430589
Other_or_transition,ALL,1s,Sep7,position_m,23,0.22293355535652776
Other_or_transition,ALL,1s,Sep7,position_m,42,0.21719112088567796
Other_or_transition,ALL,1s,Sep7,q_rad_s,17,0.2842971702355207
Other_or_transition,ALL,1s,Sep7,q_rad_s,23,0.1761362794152871
Other_or_transition,ALL,1s,Sep7,q_rad_s,42,0.20704140477887747
Other_or_transition,ALL,1s,Sep7,r_rad_s,17,0.118697691989637
Other_or_transition,ALL,1s,Sep7,r_rad_s,23,0.12024247973825411
Other_or_transition,ALL,1s,Sep7,r_rad_s,42,0.11338338940099288
Other_or_transition,ALL,1s,Sep7,roll_deg,17,2.9329515999278737
Other_or_transition,ALL,1s,Sep7,roll_deg,23,3.158442909049816
Other_or_transition,ALL,1s,Sep7,roll_deg,42,3.15001153133766
Other_or_transition,ALL,1s,Sep7,velocity_m_s,17,0.41784676519129943
Other_or_transition,ALL,1s,Sep7,velocity_m_s,23,0.5319935855642067
Other_or_transition,ALL,1s,Sep7,velocity_m_s,42,0.4724643720120564
Other_or_transition,ALL,200ms,ALL,attitude_deg,17,1.697449165810986
Other_or_transition,ALL,200ms,ALL,attitude_deg,23,1.7752121641811227
Other_or_transition,ALL,200ms,ALL,attitude_deg,42,1.7103032461409398
Other_or_transition,ALL,200ms,ALL,body_rate_rad_s,17,0.43218492036178424
Other_or_transition,ALL,200ms,ALL,body_rate_rad_s,23,0.3955030889955363
Other_or_transition,ALL,200ms,ALL,body_rate_rad_s,42,0.39674412214549165
Other_or_transition,ALL,200ms,ALL,p_rad_s,17,0.27302649369270066
Other_or_transition,ALL,200ms,ALL,p_rad_s,23,0.2565561306953183
Other_or_transition,ALL,200ms,ALL,p_rad_s,42,0.23802024537259464
Other_or_transition,ALL,200ms,ALL,position_m,17,0.02299477419812123
Other_or_transition,ALL,200ms,ALL,position_m,23,0.024555426645585573
Other_or_transition,ALL,200ms,ALL,position_m,42,0.023540422352931224
Other_or_transition,ALL,200ms,ALL,q_rad_s,17,0.21680100437056257
Other_or_transition,ALL,200ms,ALL,q_rad_s,23,0.19739897431615422
Other_or_transition,ALL,200ms,ALL,q_rad_s,42,0.19525752644948188
Other_or_transition,ALL,200ms,ALL,r_rad_s,17,0.1631403055732873
Other_or_transition,ALL,200ms,ALL,r_rad_s,23,0.15487111713723356
Other_or_transition,ALL,200ms,ALL,r_rad_s,42,0.14182038958315035
Other_or_transition,ALL,200ms,ALL,roll_deg,17,1.3678235915687287
Other_or_transition,ALL,200ms,ALL,roll_deg,23,1.4614121712304402
Other_or_transition,ALL,200ms,ALL,roll_deg,42,1.4329003102458175
Other_or_transition,ALL,200ms,ALL,velocity_m_s,17,0.1595394060752119
Other_or_transition,ALL,200ms,ALL,velocity_m_s,23,0.13919879006927027
Other_or_transition,ALL,200ms,ALL,velocity_m_s,42,0.1544911309164358
Other_or_transition,ALL,200ms,Sep7,attitude_deg,17,1.697449165810986
Other_or_transition,ALL,200ms,Sep7,attitude_deg,23,1.7752121641811227
Other_or_transition,ALL,200ms,Sep7,attitude_deg,42,1.7103032461409398
Other_or_transition,ALL,200ms,Sep7,body_rate_rad_s,17,0.43218492036178424
Other_or_transition,ALL,200ms,Sep7,body_rate_rad_s,23,0.3955030889955363
Other_or_transition,ALL,200ms,Sep7,body_rate_rad_s,42,0.39674412214549165
Other_or_transition,ALL,200ms,Sep7,p_rad_s,17,0.27302649369270066
Other_or_transition,ALL,200ms,Sep7,p_rad_s,23,0.2565561306953183
Other_or_transition,ALL,200ms,Sep7,p_rad_s,42,0.23802024537259464
Other_or_transition,ALL,200ms,Sep7,position_m,17,0.02299477419812123
Other_or_transition,ALL,200ms,Sep7,position_m,23,0.024555426645585573
Other_or_transition,ALL,200ms,Sep7,position_m,42,0.023540422352931224
Other_or_transition,ALL,200ms,Sep7,q_rad_s,17,0.21680100437056257
Other_or_transition,ALL,200ms,Sep7,q_rad_s,23,0.19739897431615422
Other_or_transition,ALL,200ms,Sep7,q_rad_s,42,0.19525752644948188
Other_or_transition,ALL,200ms,Sep7,r_rad_s,17,0.1631403055732873
Other_or_transition,ALL,200ms,Sep7,r_rad_s,23,0.15487111713723356
Other_or_transition,ALL,200ms,Sep7,r_rad_s,42,0.14182038958315035
Other_or_transition,ALL,200ms,Sep7,roll_deg,17,1.3678235915687287
Other_or_transition,ALL,200ms,Sep7,roll_deg,23,1.4614121712304402
Other_or_transition,ALL,200ms,Sep7,roll_deg,42,1.4329003102458175
Other_or_transition,ALL,200ms,Sep7,velocity_m_s,17,0.1595394060752119
Other_or_transition,ALL,200ms,Sep7,velocity_m_s,23,0.13919879006927027
Other_or_transition,ALL,200ms,Sep7,velocity_m_s,42,0.1544911309164358
Other_or_transition,ALL,500ms,ALL,attitude_deg,17,4.211655548335514
Other_or_transition,ALL,500ms,ALL,attitude_deg,23,4.0262331025369855
Other_or_transition,ALL,500ms,ALL,attitude_deg,42,4.008497872654415
Other_or_transition,ALL,500ms,ALL,body_rate_rad_s,17,0.5547189732498643
Other_or_transition,ALL,500ms,ALL,body_rate_rad_s,23,0.5784562689915608
Other_or_transition,ALL,500ms,ALL,body_rate_rad_s,42,0.5415652510887603
Other_or_transition,ALL,500ms,ALL,p_rad_s,17,0.5034141348655216
Other_or_transition,ALL,500ms,ALL,p_rad_s,23,0.5161763484334814
Other_or_transition,ALL,500ms,ALL,p_rad_s,42,0.4935712084046159
Other_or_transition,ALL,500ms,ALL,position_m,17,0.06022607477987596
Other_or_transition,ALL,500ms,ALL,position_m,23,0.06409480091782659
Other_or_transition,ALL,500ms,ALL,position_m,42,0.06504747663127967
Other_or_transition,ALL,500ms,ALL,q_rad_s,17,0.16408857005164684
Other_or_transition,ALL,500ms,ALL,q_rad_s,23,0.2095823223411283
Other_or_transition,ALL,500ms,ALL,q_rad_s,42,0.16360575799323593
Other_or_transition,ALL,500ms,ALL,r_rad_s,17,0.1451004476056008
Other_or_transition,ALL,500ms,ALL,r_rad_s,23,0.14121953981094448
Other_or_transition,ALL,500ms,ALL,r_rad_s,42,0.13294522706395007
Other_or_transition,ALL,500ms,ALL,roll_deg,17,2.4796165767142946
Other_or_transition,ALL,500ms,ALL,roll_deg,23,2.5104694166742143
Other_or_transition,ALL,500ms,ALL,roll_deg,42,2.33061943939839
Other_or_transition,ALL,500ms,ALL,velocity_m_s,17,0.19875343794251615
Other_or_transition,ALL,500ms,ALL,velocity_m_s,23,0.1934597913427414
Other_or_transition,ALL,500ms,ALL,velocity_m_s,42,0.2086736495421092
Other_or_transition,ALL,500ms,Sep7,attitude_deg,17,4.211655548335514
Other_or_transition,ALL,500ms,Sep7,attitude_deg,23,4.0262331025369855
Other_or_transition,ALL,500ms,Sep7,attitude_deg,42,4.008497872654415
Other_or_transition,ALL,500ms,Sep7,body_rate_rad_s,17,0.5547189732498643
Other_or_transition,ALL,500ms,Sep7,body_rate_rad_s,23,0.5784562689915608
Other_or_transition,ALL,500ms,Sep7,body_rate_rad_s,42,0.5415652510887603
Other_or_transition,ALL,500ms,Sep7,p_rad_s,17,0.5034141348655216
Other_or_transition,ALL,500ms,Sep7,p_rad_s,23,0.5161763484334814
Other_or_transition,ALL,500ms,Sep7,p_rad_s,42,0.4935712084046159
Other_or_transition,ALL,500ms,Sep7,position_m,17,0.06022607477987596
Other_or_transition,ALL,500ms,Sep7,position_m,23,0.06409480091782659
Other_or_transition,ALL,500ms,Sep7,position_m,42,0.06504747663127967
Other_or_transition,ALL,500ms,Sep7,q_rad_s,17,0.16408857005164684
Other_or_transition,ALL,500ms,Sep7,q_rad_s,23,0.2095823223411283
Other_or_transition,ALL,500ms,Sep7,q_rad_s,42,0.16360575799323593
Other_or_transition,ALL,500ms,Sep7,r_rad_s,17,0.1451004476056008
Other_or_transition,ALL,500ms,Sep7,r_rad_s,23,0.14121953981094448
Other_or_transition,ALL,500ms,Sep7,r_rad_s,42,0.13294522706395007
Other_or_transition,ALL,500ms,Sep7,roll_deg,17,2.4796165767142946
Other_or_transition,ALL,500ms,Sep7,roll_deg,23,2.5104694166742143
Other_or_transition,ALL,500ms,Sep7,roll_deg,42,2.33061943939839
Other_or_transition,ALL,500ms,Sep7,velocity_m_s,17,0.19875343794251615
Other_or_transition,ALL,500ms,Sep7,velocity_m_s,23,0.1934597913427414
Other_or_transition,ALL,500ms,Sep7,velocity_m_s,42,0.2086736495421092
Other_or_transition,ALL,interval_0_500ms,ALL,attitude_deg,17,2.5773664359489654
Other_or_transition,ALL,interval_0_500ms,ALL,attitude_deg,23,2.4666248699836366
Other_or_transition,ALL,interval_0_500ms,ALL,attitude_deg,42,2.5620431052238857
Other_or_transition,ALL,interval_0_500ms,ALL,body_rate_rad_s,17,0.5709328254272508
Other_or_transition,ALL,interval_0_500ms,ALL,body_rate_rad_s,23,0.5483757873616208
Other_or_transition,ALL,interval_0_500ms,ALL,body_rate_rad_s,42,0.5472568194251257
Other_or_transition,ALL,interval_0_500ms,ALL,p_rad_s,17,0.5111740084388532
Other_or_transition,ALL,interval_0_500ms,ALL,p_rad_s,23,0.49234362221083794
Other_or_transition,ALL,interval_0_500ms,ALL,p_rad_s,42,0.4950940317413635
Other_or_transition,ALL,interval_0_500ms,ALL,position_m,17,0.03695545979251921
Other_or_transition,ALL,interval_0_500ms,ALL,position_m,23,0.03950042326009821
Other_or_transition,ALL,interval_0_500ms,ALL,position_m,42,0.03909707243345922
Other_or_transition,ALL,interval_0_500ms,ALL,q_rad_s,17,0.21146405176226207
Other_or_transition,ALL,interval_0_500ms,ALL,q_rad_s,23,0.19756270628259712
Other_or_transition,ALL,interval_0_500ms,ALL,q_rad_s,42,0.1904967106633051
Other_or_transition,ALL,interval_0_500ms,ALL,r_rad_s,17,0.13926480958909693
Other_or_transition,ALL,interval_0_500ms,ALL,r_rad_s,23,0.13660044673622077
Other_or_transition,ALL,interval_0_500ms,ALL,r_rad_s,42,0.13237373032419916
Other_or_transition,ALL,interval_0_500ms,ALL,roll_deg,17,1.735881664625778
Other_or_transition,ALL,interval_0_500ms,ALL,roll_deg,23,1.7349003449458698
Other_or_transition,ALL,interval_0_500ms,ALL,roll_deg,42,1.7254916793507113
Other_or_transition,ALL,interval_0_500ms,ALL,velocity_m_s,17,0.1536928538348924
Other_or_transition,ALL,interval_0_500ms,ALL,velocity_m_s,23,0.15047792311445882
Other_or_transition,ALL,interval_0_500ms,ALL,velocity_m_s,42,0.17024020650466998
Other_or_transition,ALL,interval_0_500ms,Sep7,attitude_deg,17,2.5773664359489654
Other_or_transition,ALL,interval_0_500ms,Sep7,attitude_deg,23,2.4666248699836366
Other_or_transition,ALL,interval_0_500ms,Sep7,attitude_deg,42,2.5620431052238857
Other_or_transition,ALL,interval_0_500ms,Sep7,body_rate_rad_s,17,0.5709328254272508
Other_or_transition,ALL,interval_0_500ms,Sep7,body_rate_rad_s,23,0.5483757873616208
Other_or_transition,ALL,interval_0_500ms,Sep7,body_rate_rad_s,42,0.5472568194251257
Other_or_transition,ALL,interval_0_500ms,Sep7,p_rad_s,17,0.5111740084388532
Other_or_transition,ALL,interval_0_500ms,Sep7,p_rad_s,23,0.49234362221083794
Other_or_transition,ALL,interval_0_500ms,Sep7,p_rad_s,42,0.4950940317413635
Other_or_transition,ALL,interval_0_500ms,Sep7,position_m,17,0.03695545979251921
Other_or_transition,ALL,interval_0_500ms,Sep7,position_m,23,0.03950042326009821
Other_or_transition,ALL,interval_0_500ms,Sep7,position_m,42,0.03909707243345922
Other_or_transition,ALL,interval_0_500ms,Sep7,q_rad_s,17,0.21146405176226207
Other_or_transition,ALL,interval_0_500ms,Sep7,q_rad_s,23,0.19756270628259712
Other_or_transition,ALL,interval_0_500ms,Sep7,q_rad_s,42,0.1904967106633051
Other_or_transition,ALL,interval_0_500ms,Sep7,r_rad_s,17,0.13926480958909693
Other_or_transition,ALL,interval_0_500ms,Sep7,r_rad_s,23,0.13660044673622077
Other_or_transition,ALL,interval_0_500ms,Sep7,r_rad_s,42,0.13237373032419916
Other_or_transition,ALL,interval_0_500ms,Sep7,roll_deg,17,1.735881664625778
Other_or_transition,ALL,interval_0_500ms,Sep7,roll_deg,23,1.7349003449458698
Other_or_transition,ALL,interval_0_500ms,Sep7,roll_deg,42,1.7254916793507113
Other_or_transition,ALL,interval_0_500ms,Sep7,velocity_m_s,17,0.1536928538348924
Other_or_transition,ALL,interval_0_500ms,Sep7,velocity_m_s,23,0.15047792311445882
Other_or_transition,ALL,interval_0_500ms,Sep7,velocity_m_s,42,0.17024020650466998
Other_or_transition,ALL,interval_500_1000ms,ALL,attitude_deg,17,5.012152940988214
Other_or_transition,ALL,interval_500_1000ms,ALL,attitude_deg,23,5.05519302133945
Other_or_transition,ALL,interval_500_1000ms,ALL,attitude_deg,42,5.097447379967919
Other_or_transition,ALL,interval_500_1000ms,ALL,body_rate_rad_s,17,0.6081603381051338
Other_or_transition,ALL,interval_500_1000ms,ALL,body_rate_rad_s,23,0.5910027953350767
Other_or_transition,ALL,interval_500_1000ms,ALL,body_rate_rad_s,42,0.5813238004416876
Other_or_transition,ALL,interval_500_1000ms,ALL,p_rad_s,17,0.5257687672682914
Other_or_transition,ALL,interval_500_1000ms,ALL,p_rad_s,23,0.5205510596626888
Other_or_transition,ALL,interval_500_1000ms,ALL,p_rad_s,42,0.520309199176869
Other_or_transition,ALL,interval_500_1000ms,ALL,position_m,17,0.12028728978170582
Other_or_transition,ALL,interval_500_1000ms,ALL,position_m,23,0.1376555687599456
Other_or_transition,ALL,interval_500_1000ms,ALL,position_m,42,0.13734582946041135
Other_or_transition,ALL,interval_500_1000ms,ALL,q_rad_s,17,0.2709907936096828
Other_or_transition,ALL,interval_500_1000ms,ALL,q_rad_s,23,0.2409246935969762
Other_or_transition,ALL,interval_500_1000ms,ALL,q_rad_s,42,0.2150410872172584
Other_or_transition,ALL,interval_500_1000ms,ALL,r_rad_s,17,0.13960315035436646
Other_or_transition,ALL,interval_500_1000ms,ALL,r_rad_s,23,0.13447709803711735
Other_or_transition,ALL,interval_500_1000ms,ALL,r_rad_s,42,0.14265773691985517
Other_or_transition,ALL,interval_500_1000ms,ALL,roll_deg,17,2.6245463397120656
Other_or_transition,ALL,interval_500_1000ms,ALL,roll_deg,23,2.782505919282424
Other_or_transition,ALL,interval_500_1000ms,ALL,roll_deg,42,2.653437203465246
Other_or_transition,ALL,interval_500_1000ms,ALL,velocity_m_s,17,0.3396397145970972
Other_or_transition,ALL,interval_500_1000ms,ALL,velocity_m_s,23,0.38423885183162254
Other_or_transition,ALL,interval_500_1000ms,ALL,velocity_m_s,42,0.36667856206388416
Other_or_transition,ALL,interval_500_1000ms,Sep7,attitude_deg,17,5.012152940988214
Other_or_transition,ALL,interval_500_1000ms,Sep7,attitude_deg,23,5.05519302133945
Other_or_transition,ALL,interval_500_1000ms,Sep7,attitude_deg,42,5.097447379967919
Other_or_transition,ALL,interval_500_1000ms,Sep7,body_rate_rad_s,17,0.6081603381051338
Other_or_transition,ALL,interval_500_1000ms,Sep7,body_rate_rad_s,23,0.5910027953350767
Other_or_transition,ALL,interval_500_1000ms,Sep7,body_rate_rad_s,42,0.5813238004416876
Other_or_transition,ALL,interval_500_1000ms,Sep7,p_rad_s,17,0.5257687672682914
Other_or_transition,ALL,interval_500_1000ms,Sep7,p_rad_s,23,0.5205510596626888
Other_or_transition,ALL,interval_500_1000ms,Sep7,p_rad_s,42,0.520309199176869
Other_or_transition,ALL,interval_500_1000ms,Sep7,position_m,17,0.12028728978170582
Other_or_transition,ALL,interval_500_1000ms,Sep7,position_m,23,0.1376555687599456
Other_or_transition,ALL,interval_500_1000ms,Sep7,position_m,42,0.13734582946041135
Other_or_transition,ALL,interval_500_1000ms,Sep7,q_rad_s,17,0.2709907936096828
Other_or_transition,ALL,interval_500_1000ms,Sep7,q_rad_s,23,0.2409246935969762
Other_or_transition,ALL,interval_500_1000ms,Sep7,q_rad_s,42,0.2150410872172584
Other_or_transition,ALL,interval_500_1000ms,Sep7,r_rad_s,17,0.13960315035436646
Other_or_transition,ALL,interval_500_1000ms,Sep7,r_rad_s,23,0.13447709803711735
Other_or_transition,ALL,interval_500_1000ms,Sep7,r_rad_s,42,0.14265773691985517
Other_or_transition,ALL,interval_500_1000ms,Sep7,roll_deg,17,2.6245463397120656
Other_or_transition,ALL,interval_500_1000ms,Sep7,roll_deg,23,2.782505919282424
Other_or_transition,ALL,interval_500_1000ms,Sep7,roll_deg,42,2.653437203465246
Other_or_transition,ALL,interval_500_1000ms,Sep7,velocity_m_s,17,0.3396397145970972
Other_or_transition,ALL,interval_500_1000ms,Sep7,velocity_m_s,23,0.38423885183162254
Other_or_transition,ALL,interval_500_1000ms,Sep7,velocity_m_s,42,0.36667856206388416
Other_or_transition,lower_change,100ms,ALL,attitude_deg,17,1.1464552094794467
Other_or_transition,lower_change,100ms,ALL,attitude_deg,23,1.1892392354548438
Other_or_transition,lower_change,100ms,ALL,attitude_deg,42,1.0789923118606957
Other_or_transition,lower_change,100ms,ALL,body_rate_rad_s,17,0.472224217616161
Other_or_transition,lower_change,100ms,ALL,body_rate_rad_s,23,0.4794907762995878
Other_or_transition,lower_change,100ms,ALL,body_rate_rad_s,42,0.43107241180246686
Other_or_transition,lower_change,100ms,ALL,p_rad_s,17,0.3676914154288319
Other_or_transition,lower_change,100ms,ALL,p_rad_s,23,0.3645073902096694
Other_or_transition,lower_change,100ms,ALL,p_rad_s,42,0.32934228166443447
Other_or_transition,lower_change,100ms,ALL,position_m,17,0.014848673198144476
Other_or_transition,lower_change,100ms,ALL,position_m,23,0.014807084166049913
Other_or_transition,lower_change,100ms,ALL,position_m,42,0.014257570545657907
Other_or_transition,lower_change,100ms,ALL,q_rad_s,17,0.27877481638638746
Other_or_transition,lower_change,100ms,ALL,q_rad_s,23,0.2948404087403423
Other_or_transition,lower_change,100ms,ALL,q_rad_s,42,0.2603238079722128
Other_or_transition,lower_change,100ms,ALL,r_rad_s,17,0.10041581783699972
Other_or_transition,lower_change,100ms,ALL,r_rad_s,23,0.10057286121387365
Other_or_transition,lower_change,100ms,ALL,r_rad_s,42,0.0979214007666678
Other_or_transition,lower_change,100ms,ALL,roll_deg,17,0.9360094058423838
Other_or_transition,lower_change,100ms,ALL,roll_deg,23,0.9344408512320487
Other_or_transition,lower_change,100ms,ALL,roll_deg,42,0.9140806693873562
Other_or_transition,lower_change,100ms,ALL,velocity_m_s,17,0.10345655924981731
Other_or_transition,lower_change,100ms,ALL,velocity_m_s,23,0.10561946689381874
Other_or_transition,lower_change,100ms,ALL,velocity_m_s,42,0.11913337087473616
Other_or_transition,lower_change,100ms,Sep7,attitude_deg,17,1.1464552094794467
Other_or_transition,lower_change,100ms,Sep7,attitude_deg,23,1.1892392354548438
Other_or_transition,lower_change,100ms,Sep7,attitude_deg,42,1.0789923118606957
Other_or_transition,lower_change,100ms,Sep7,body_rate_rad_s,17,0.472224217616161
Other_or_transition,lower_change,100ms,Sep7,body_rate_rad_s,23,0.4794907762995878
Other_or_transition,lower_change,100ms,Sep7,body_rate_rad_s,42,0.43107241180246686
Other_or_transition,lower_change,100ms,Sep7,p_rad_s,17,0.3676914154288319
Other_or_transition,lower_change,100ms,Sep7,p_rad_s,23,0.3645073902096694
Other_or_transition,lower_change,100ms,Sep7,p_rad_s,42,0.32934228166443447
Other_or_transition,lower_change,100ms,Sep7,position_m,17,0.014848673198144476
Other_or_transition,lower_change,100ms,Sep7,position_m,23,0.014807084166049913
Other_or_transition,lower_change,100ms,Sep7,position_m,42,0.014257570545657907
Other_or_transition,lower_change,100ms,Sep7,q_rad_s,17,0.27877481638638746
Other_or_transition,lower_change,100ms,Sep7,q_rad_s,23,0.2948404087403423
Other_or_transition,lower_change,100ms,Sep7,q_rad_s,42,0.2603238079722128
Other_or_transition,lower_change,100ms,Sep7,r_rad_s,17,0.10041581783699972
Other_or_transition,lower_change,100ms,Sep7,r_rad_s,23,0.10057286121387365
Other_or_transition,lower_change,100ms,Sep7,r_rad_s,42,0.0979214007666678
Other_or_transition,lower_change,100ms,Sep7,roll_deg,17,0.9360094058423838
Other_or_transition,lower_change,100ms,Sep7,roll_deg,23,0.9344408512320487
Other_or_transition,lower_change,100ms,Sep7,roll_deg,42,0.9140806693873562
Other_or_transition,lower_change,100ms,Sep7,velocity_m_s,17,0.10345655924981731
Other_or_transition,lower_change,100ms,Sep7,velocity_m_s,23,0.10561946689381874
Other_or_transition,lower_change,100ms,Sep7,velocity_m_s,42,0.11913337087473616
Other_or_transition,lower_change,1s,ALL,attitude_deg,17,5.031609356779261
Other_or_transition,lower_change,1s,ALL,attitude_deg,23,4.850344311085469
Other_or_transition,lower_change,1s,ALL,attitude_deg,42,4.707505483163331
Other_or_transition,lower_change,1s,ALL,body_rate_rad_s,17,0.37813882545395716
