seed,mode,pattern,horizon,flight_id,cohort,n_origins,metric,value
23,Stabilized,reversing,100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,4,position_m,0.045973704123108215
23,Stabilized,reversing,100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,4,velocity_m_s,0.7051548966380512
23,Stabilized,reversing,100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,4,attitude_deg,2.8695406465874007
23,Stabilized,reversing,100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,4,body_rate_rad_s,0.4365339252370764
23,Stabilized,reversing,100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,4,p_rad_s,0.1412686520905277
23,Stabilized,reversing,100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,4,q_rad_s,0.26553743121402956
23,Stabilized,reversing,100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,4,r_rad_s,0.3163777938535974
23,Stabilized,reversing,100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,4,roll_deg,2.2770942679251456
23,Stabilized,reversing,100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,2,position_m,0.018118148348827582
23,Stabilized,reversing,100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,2,velocity_m_s,0.36081406500288227
23,Stabilized,reversing,100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,2,attitude_deg,1.7131153624215814
23,Stabilized,reversing,100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,2,body_rate_rad_s,0.6666736777294942
23,Stabilized,reversing,100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,2,p_rad_s,0.38260458603839487
23,Stabilized,reversing,100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,2,q_rad_s,0.5431924351776545
23,Stabilized,reversing,100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,2,r_rad_s,0.0548589253041608
23,Stabilized,reversing,100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,2,roll_deg,1.40390532767113
23,Stabilized,reversing,100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,2,position_m,0.020942484093804396
23,Stabilized,reversing,100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,2,velocity_m_s,0.12697538839991748
23,Stabilized,reversing,100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,2,attitude_deg,1.6992989156287273
23,Stabilized,reversing,100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,2,body_rate_rad_s,0.5533813238257685
23,Stabilized,reversing,100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,2,p_rad_s,0.4939393872113374
23,Stabilized,reversing,100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,2,q_rad_s,0.1895662792888278
23,Stabilized,reversing,100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,2,r_rad_s,0.1622325401300208
23,Stabilized,reversing,100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,2,roll_deg,1.3189145710326047
23,Stabilized,reversing,100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,2,position_m,0.03654512180143847
23,Stabilized,reversing,100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,2,velocity_m_s,0.11390309831145458
23,Stabilized,reversing,100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,2,attitude_deg,1.950215868878185
23,Stabilized,reversing,100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,2,body_rate_rad_s,0.33478495291061067
23,Stabilized,reversing,100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,2,p_rad_s,0.1424986443080769
23,Stabilized,reversing,100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,2,q_rad_s,0.21209004905823295
23,Stabilized,reversing,100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,2,r_rad_s,0.21631669412275217
23,Stabilized,reversing,100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,2,roll_deg,1.009391518417536
23,Stabilized,reversing,100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,2,position_m,0.02292997721781987
23,Stabilized,reversing,100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,2,velocity_m_s,0.35201042685743605
23,Stabilized,reversing,100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,2,attitude_deg,2.6756384460383895
23,Stabilized,reversing,100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,2,body_rate_rad_s,0.48533396595477624
23,Stabilized,reversing,100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,2,p_rad_s,0.38851425187634686
23,Stabilized,reversing,100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,2,q_rad_s,0.2796428016838593
23,Stabilized,reversing,100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,2,r_rad_s,0.0800352301474553
23,Stabilized,reversing,100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,2,roll_deg,2.2450828981945143
23,Stabilized,reversing,200ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,2,position_m,0.037346321958628304
23,Stabilized,reversing,200ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,2,velocity_m_s,0.26939556198746417
23,Stabilized,reversing,200ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,2,attitude_deg,2.755671684427123
23,Stabilized,reversing,200ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,2,body_rate_rad_s,0.3732520316329707
23,Stabilized,reversing,200ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,2,p_rad_s,0.09953232598197749
23,Stabilized,reversing,200ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,2,q_rad_s,0.30936055139596613
23,Stabilized,reversing,200ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,2,r_rad_s,0.18359314922605732
23,Stabilized,reversing,200ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,2,roll_deg,0.481079397843655
23,Stabilized,reversing,200ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,2,position_m,0.30146246389300113
23,Stabilized,reversing,200ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,2,velocity_m_s,1.4613848981716115
23,Stabilized,reversing,200ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,2,attitude_deg,4.949221327328546
23,Stabilized,reversing,200ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,2,body_rate_rad_s,2.223242075617841
23,Stabilized,reversing,200ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,2,p_rad_s,2.2032968538327107
23,Stabilized,reversing,200ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,2,q_rad_s,0.12866256170757778
23,Stabilized,reversing,200ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,2,r_rad_s,0.267832495980692
23,Stabilized,reversing,200ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,2,roll_deg,4.731175465450727
23,Stabilized,reversing,200ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1,position_m,0.0178411585505241
23,Stabilized,reversing,200ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1,velocity_m_s,0.2194495725585146
23,Stabilized,reversing,200ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1,attitude_deg,0.9087133317385626
23,Stabilized,reversing,200ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1,body_rate_rad_s,0.4617005386799814
23,Stabilized,reversing,200ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1,p_rad_s,0.43118786066770554
23,Stabilized,reversing,200ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1,q_rad_s,0.0033197402954101562
23,Stabilized,reversing,200ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1,r_rad_s,0.16502543911337852
23,Stabilized,reversing,200ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1,roll_deg,0.14306055472007984
23,Stabilized,reversing,200ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,2,position_m,0.06084569580759102
23,Stabilized,reversing,200ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,2,velocity_m_s,0.7014984187974799
23,Stabilized,reversing,200ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,2,attitude_deg,4.463879720912515
23,Stabilized,reversing,200ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,2,body_rate_rad_s,0.459734303466766
23,Stabilized,reversing,200ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,2,p_rad_s,0.07996268109510417
23,Stabilized,reversing,200ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,2,q_rad_s,0.4433089704771073
23,Stabilized,reversing,200ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,2,r_rad_s,0.09186270250042936
23,Stabilized,reversing,200ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,2,roll_deg,1.167666139095404
23,Stabilized,reversing,200ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1,position_m,0.009994219455518526
23,Stabilized,reversing,200ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1,velocity_m_s,0.20554846031970428
23,Stabilized,reversing,200ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1,attitude_deg,2.4791305470167466
23,Stabilized,reversing,200ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1,body_rate_rad_s,0.23592211433997537
23,Stabilized,reversing,200ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1,p_rad_s,0.23588784039020538
23,Stabilized,reversing,200ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1,q_rad_s,0.00226801261305809
23,Stabilized,reversing,200ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1,r_rad_s,0.0033206790685653687
23,Stabilized,reversing,200ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1,roll_deg,2.250699160085844
23,Stabilized,reversing,200ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1,position_m,0.05268823489304704
23,Stabilized,reversing,200ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1,velocity_m_s,0.05355320555927494
23,Stabilized,reversing,200ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1,attitude_deg,1.5619316418007285
23,Stabilized,reversing,200ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1,body_rate_rad_s,0.127770839254027
23,Stabilized,reversing,200ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1,p_rad_s,0.11889851093292236
23,Stabilized,reversing,200ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1,q_rad_s,0.03385305404663086
23,Stabilized,reversing,200ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1,r_rad_s,0.032287802547216415
23,Stabilized,reversing,200ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1,roll_deg,0.16952254821447355
23,Stabilized,reversing,200ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1,position_m,0.015116584239696714
23,Stabilized,reversing,200ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1,velocity_m_s,0.13905047684258165
23,Stabilized,reversing,200ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1,attitude_deg,1.6514457181428066
23,Stabilized,reversing,200ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1,body_rate_rad_s,0.9839820160860137
23,Stabilized,reversing,200ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1,p_rad_s,0.33365198224782944
23,Stabilized,reversing,200ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1,q_rad_s,0.8815419375896454
23,Stabilized,reversing,200ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1,r_rad_s,0.2824549078941345
23,Stabilized,reversing,200ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1,roll_deg,0.22811230472925104
23,Stabilized,reversing,200ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1,position_m,0.028924097500982845
23,Stabilized,reversing,200ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1,velocity_m_s,0.18640559648845723
23,Stabilized,reversing,200ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1,attitude_deg,5.197621237271648
23,Stabilized,reversing,200ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1,body_rate_rad_s,1.1269532840132808
23,Stabilized,reversing,200ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1,p_rad_s,1.004557989537716
23,Stabilized,reversing,200ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1,q_rad_s,0.04997783899307251
23,Stabilized,reversing,200ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1,r_rad_s,0.5083199441432953
23,Stabilized,reversing,200ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1,roll_deg,4.780418702706413
23,Stabilized,reversing,200ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,4,position_m,0.12764481725262622
23,Stabilized,reversing,200ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,4,velocity_m_s,0.6653056049232476
23,Stabilized,reversing,200ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,4,attitude_deg,4.015042018839063
23,Stabilized,reversing,200ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,4,body_rate_rad_s,0.7595675087388171
23,Stabilized,reversing,200ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,4,p_rad_s,0.3703284260306537
23,Stabilized,reversing,200ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,4,q_rad_s,0.4737496080710213
23,Stabilized,reversing,200ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,4,r_rad_s,0.46407000124755443
23,Stabilized,reversing,200ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,4,roll_deg,2.874576394022239
23,Stabilized,reversing,200ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,2,position_m,0.04921464406726588
23,Stabilized,reversing,200ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,2,velocity_m_s,0.4020186277186141
23,Stabilized,reversing,200ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,2,attitude_deg,2.7474732134365736
23,Stabilized,reversing,200ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,2,body_rate_rad_s,0.9408485787625388
23,Stabilized,reversing,200ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,2,p_rad_s,0.7592568791101725
23,Stabilized,reversing,200ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,2,q_rad_s,0.4718265109300761
23,Stabilized,reversing,200ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,2,r_rad_s,0.2934361655742537
23,Stabilized,reversing,200ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,2,roll_deg,0.7257442935167001
23,Stabilized,reversing,200ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,2,position_m,0.04245826593931494
23,Stabilized,reversing,200ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,2,velocity_m_s,0.22856228935653133
23,Stabilized,reversing,200ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,2,attitude_deg,3.6243152444150475
23,Stabilized,reversing,200ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,2,body_rate_rad_s,0.8542586584382241
23,Stabilized,reversing,200ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,2,p_rad_s,0.8246740171682836
23,Stabilized,reversing,200ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,2,q_rad_s,0.17572590104698455
23,Stabilized,reversing,200ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,2,r_rad_s,0.13708037286725402
23,Stabilized,reversing,200ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,2,roll_deg,2.9765650401431403
23,Stabilized,reversing,200ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,2,position_m,0.07660743392931514
23,Stabilized,reversing,200ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,2,velocity_m_s,0.24500909910819524
23,Stabilized,reversing,200ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,2,attitude_deg,3.7584791028285074
23,Stabilized,reversing,200ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,2,body_rate_rad_s,0.9550639220426873
23,Stabilized,reversing,200ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,2,p_rad_s,0.9152559416985585
23,Stabilized,reversing,200ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,2,q_rad_s,0.15241579501369323
23,Stabilized,reversing,200ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,2,r_rad_s,0.2263251682941799
23,Stabilized,reversing,200ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,2,roll_deg,2.702782000425058
23,Stabilized,reversing,200ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,2,position_m,0.046489001861683636
23,Stabilized,reversing,200ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,2,velocity_m_s,0.22181023728520988
23,Stabilized,reversing,200ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,2,attitude_deg,4.769645511892593
23,Stabilized,reversing,200ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,2,body_rate_rad_s,1.0107681094292746
23,Stabilized,reversing,200ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,2,p_rad_s,0.7339113113551866
23,Stabilized,reversing,200ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,2,q_rad_s,0.6670831007221271
23,Stabilized,reversing,200ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,2,r_rad_s,0.1950038328728254
23,Stabilized,reversing,200ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,2,roll_deg,3.1270189678685654
23,Stabilized,reversing,500ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,2,position_m,0.26852290551765656
23,Stabilized,reversing,500ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,2,velocity_m_s,1.9713113063938568
23,Stabilized,reversing,500ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,2,attitude_deg,5.76775993617685
23,Stabilized,reversing,500ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,2,body_rate_rad_s,1.2231887025327108
23,Stabilized,reversing,500ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,2,p_rad_s,0.5703011355582802
23,Stabilized,reversing,500ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,2,q_rad_s,1.0186830444746362
23,Stabilized,reversing,500ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,2,r_rad_s,0.3650096871104641
23,Stabilized,reversing,500ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,2,roll_deg,4.558133589770269
23,Stabilized,reversing,500ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,2,position_m,0.4802385408377635
23,Stabilized,reversing,500ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,2,velocity_m_s,1.1318178251041169
23,Stabilized,reversing,500ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,2,attitude_deg,10.258131755256482
23,Stabilized,reversing,500ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,2,body_rate_rad_s,0.5555678044232685
23,Stabilized,reversing,500ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,2,p_rad_s,0.37647856609960323
23,Stabilized,reversing,500ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,2,q_rad_s,0.3960850298609193
23,Stabilized,reversing,500ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,2,r_rad_s,0.10018045567550828
23,Stabilized,reversing,500ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,2,roll_deg,6.707749283974092
23,Stabilized,reversing,500ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1,position_m,0.06361389246653755
23,Stabilized,reversing,500ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1,velocity_m_s,0.2740438717627548
23,Stabilized,reversing,500ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1,attitude_deg,4.035822339483108
23,Stabilized,reversing,500ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1,body_rate_rad_s,1.0709358042628834
23,Stabilized,reversing,500ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1,p_rad_s,1.0633295252919197
23,Stabilized,reversing,500ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1,q_rad_s,0.11862045526504517
23,Stabilized,reversing,500ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1,r_rad_s,0.04650811851024628
23,Stabilized,reversing,500ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1,roll_deg,1.900474307557431
23,Stabilized,reversing,500ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,2,position_m,0.1953859174151738
23,Stabilized,reversing,500ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,2,velocity_m_s,1.7617330211398852
23,Stabilized,reversing,500ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,2,attitude_deg,12.741632888615266
23,Stabilized,reversing,500ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,2,body_rate_rad_s,1.5406333386263937
23,Stabilized,reversing,500ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,2,p_rad_s,0.2508276213693543
23,Stabilized,reversing,500ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,2,q_rad_s,1.518361055239629
23,Stabilized,reversing,500ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,2,r_rad_s,0.07222391831589214
23,Stabilized,reversing,500ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,2,roll_deg,8.643265558107869
23,Stabilized,reversing,500ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1,position_m,0.05586485976610351
23,Stabilized,reversing,500ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1,velocity_m_s,0.3565153519092096
23,Stabilized,reversing,500ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1,attitude_deg,3.442245374665926
23,Stabilized,reversing,500ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1,body_rate_rad_s,0.48432015406698026
23,Stabilized,reversing,500ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1,p_rad_s,0.4542619986459613
23,Stabilized,reversing,500ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1,q_rad_s,0.1577358841896057
23,Stabilized,reversing,500ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1,r_rad_s,0.05771861970424652
23,Stabilized,reversing,500ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1,roll_deg,2.314162737122416
23,Stabilized,reversing,500ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1,position_m,0.16323119879409456
23,Stabilized,reversing,500ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1,velocity_m_s,0.23897000662521678
23,Stabilized,reversing,500ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1,attitude_deg,5.235366678429439
23,Stabilized,reversing,500ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1,body_rate_rad_s,0.5107298037933067
23,Stabilized,reversing,500ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1,p_rad_s,0.3961881697177887
23,Stabilized,reversing,500ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1,q_rad_s,0.31963911652565
23,Stabilized,reversing,500ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1,r_rad_s,0.041360631585121155
23,Stabilized,reversing,500ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1,roll_deg,1.8665454915507667
23,Stabilized,reversing,500ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1,position_m,0.08283120579777777
23,Stabilized,reversing,500ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1,velocity_m_s,0.45874449023403996
23,Stabilized,reversing,500ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1,attitude_deg,7.1160534445660595
23,Stabilized,reversing,500ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1,body_rate_rad_s,0.3212265925955011
23,Stabilized,reversing,500ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1,p_rad_s,0.3069819211959839
23,Stabilized,reversing,500ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1,q_rad_s,0.03962302207946777
23,Stabilized,reversing,500ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1,r_rad_s,0.08589901030063629
23,Stabilized,reversing,500ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1,roll_deg,2.4829610332193113
23,Stabilized,reversing,500ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1,position_m,0.1260455859985976
23,Stabilized,reversing,500ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1,velocity_m_s,0.623901270461483
23,Stabilized,reversing,500ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1,attitude_deg,12.900688448145043
23,Stabilized,reversing,500ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1,body_rate_rad_s,0.44150858883520644
23,Stabilized,reversing,500ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1,p_rad_s,0.403041809797287
23,Stabilized,reversing,500ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1,q_rad_s,0.1699441559612751
23,Stabilized,reversing,500ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1,r_rad_s,0.06005095690488815
23,Stabilized,reversing,500ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1,roll_deg,12.87676168842367
23,Stabilized,reversing,500ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,4,position_m,0.41965099020413227
23,Stabilized,reversing,500ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,4,velocity_m_s,1.0051540327230168
