seed,mode,pattern,step,elapsed_median_s,elapsed_p05_s,elapsed_p95_s,metric,value
23,ALL_original,multi_high,3,0.059290999999999996,0.058871999999999994,0.0689985,roll_deg,0.8938517066485897
23,ALL_original,multi_high,4,0.07912999999999999,0.078485,0.08874699999999999,position_m,0.033810832845786946
23,ALL_original,multi_high,4,0.07912999999999999,0.078485,0.08874699999999999,velocity_m_s,0.199204101385893
23,ALL_original,multi_high,4,0.07912999999999999,0.078485,0.08874699999999999,attitude_deg,1.3771706469350073
23,ALL_original,multi_high,4,0.07912999999999999,0.078485,0.08874699999999999,body_rate_rad_s,0.564454650108412
23,ALL_original,multi_high,4,0.07912999999999999,0.078485,0.08874699999999999,p_rad_s,0.46663198484073615
23,ALL_original,multi_high,4,0.07912999999999999,0.078485,0.08874699999999999,q_rad_s,0.26948722102082684
23,ALL_original,multi_high,4,0.07912999999999999,0.078485,0.08874699999999999,r_rad_s,0.14731533171671937
23,ALL_original,multi_high,4,0.07912999999999999,0.078485,0.08874699999999999,roll_deg,1.041958482519731
23,ALL_original,multi_high,5,0.098914,0.08999599999999999,0.10970449999999998,position_m,0.04285734094082255
23,ALL_original,multi_high,5,0.098914,0.08999599999999999,0.10970449999999998,velocity_m_s,0.2189080242985842
23,ALL_original,multi_high,5,0.098914,0.08999599999999999,0.10970449999999998,attitude_deg,1.6153030061310816
23,ALL_original,multi_high,5,0.098914,0.08999599999999999,0.10970449999999998,body_rate_rad_s,0.6351685416498924
23,ALL_original,multi_high,5,0.098914,0.08999599999999999,0.10970449999999998,p_rad_s,0.5281357597018627
23,ALL_original,multi_high,5,0.098914,0.08999599999999999,0.10970449999999998,q_rad_s,0.2988208255335964
23,ALL_original,multi_high,5,0.098914,0.08999599999999999,0.10970449999999998,r_rad_s,0.15548503922111984
23,ALL_original,multi_high,5,0.098914,0.08999599999999999,0.10970449999999998,roll_deg,1.1951420473118548
23,ALL_original,multi_high,6,0.119527,0.11796449999999999,0.128446,position_m,0.05278790974444476
23,ALL_original,multi_high,6,0.119527,0.11796449999999999,0.128446,velocity_m_s,0.23665388107481627
23,ALL_original,multi_high,6,0.119527,0.11796449999999999,0.128446,attitude_deg,1.8456827845090762
23,ALL_original,multi_high,6,0.119527,0.11796449999999999,0.128446,body_rate_rad_s,0.5853559462790573
23,ALL_original,multi_high,6,0.119527,0.11796449999999999,0.128446,p_rad_s,0.48859787062334836
23,ALL_original,multi_high,6,0.119527,0.11796449999999999,0.128446,q_rad_s,0.26976935203052094
23,ALL_original,multi_high,6,0.119527,0.11796449999999999,0.128446,r_rad_s,0.1586386681419859
23,ALL_original,multi_high,6,0.119527,0.11796449999999999,0.128446,roll_deg,1.3393084358582783
23,ALL_original,multi_high,7,0.139629,0.13781949999999998,0.14789449999999998,position_m,0.061288813151585124
23,ALL_original,multi_high,7,0.139629,0.13781949999999998,0.14789449999999998,velocity_m_s,0.2533466093256546
23,ALL_original,multi_high,7,0.139629,0.13781949999999998,0.14789449999999998,attitude_deg,2.0950629500447837
23,ALL_original,multi_high,7,0.139629,0.13781949999999998,0.14789449999999998,body_rate_rad_s,0.6308981053318092
23,ALL_original,multi_high,7,0.139629,0.13781949999999998,0.14789449999999998,p_rad_s,0.5358505947334208
23,ALL_original,multi_high,7,0.139629,0.13781949999999998,0.14789449999999998,q_rad_s,0.2763680928469436
23,ALL_original,multi_high,7,0.139629,0.13781949999999998,0.14789449999999998,r_rad_s,0.16431821385668713
23,ALL_original,multi_high,7,0.139629,0.13781949999999998,0.14789449999999998,roll_deg,1.5051834110091136
23,ALL_original,multi_high,8,0.15959,0.1574275,0.16816349999999997,position_m,0.06916943626831726
23,ALL_original,multi_high,8,0.15959,0.1574275,0.16816349999999997,velocity_m_s,0.2617483076577406
23,ALL_original,multi_high,8,0.15959,0.1574275,0.16816349999999997,attitude_deg,2.286241552604289
23,ALL_original,multi_high,8,0.15959,0.1574275,0.16816349999999997,body_rate_rad_s,0.6094392300895821
23,ALL_original,multi_high,8,0.15959,0.1574275,0.16816349999999997,p_rad_s,0.5074174713307039
23,ALL_original,multi_high,8,0.15959,0.1574275,0.16816349999999997,q_rad_s,0.2767580034442097
23,ALL_original,multi_high,8,0.15959,0.1574275,0.16816349999999997,r_rad_s,0.16712053144475686
23,ALL_original,multi_high,8,0.15959,0.1574275,0.16816349999999997,roll_deg,1.6127821017606276
23,ALL_original,multi_high,9,0.179568,0.17712250000000002,0.189562,position_m,0.08057756527555457
23,ALL_original,multi_high,9,0.179568,0.17712250000000002,0.189562,velocity_m_s,0.2706124523056046
23,ALL_original,multi_high,9,0.179568,0.17712250000000002,0.189562,attitude_deg,2.521345574928428
23,ALL_original,multi_high,9,0.179568,0.17712250000000002,0.189562,body_rate_rad_s,0.627345957269164
23,ALL_original,multi_high,9,0.179568,0.17712250000000002,0.189562,p_rad_s,0.5287582038841648
23,ALL_original,multi_high,9,0.179568,0.17712250000000002,0.189562,q_rad_s,0.2789074888194471
23,ALL_original,multi_high,9,0.179568,0.17712250000000002,0.189562,r_rad_s,0.17262764163356462
23,ALL_original,multi_high,9,0.179568,0.17712250000000002,0.189562,roll_deg,1.7441745706746754
23,ALL_original,multi_high,10,0.199558,0.197019,0.2071795,position_m,0.08876448200325007
23,ALL_original,multi_high,10,0.199558,0.197019,0.2071795,velocity_m_s,0.28094442925740415
23,ALL_original,multi_high,10,0.199558,0.197019,0.2071795,attitude_deg,2.7738242271773377
23,ALL_original,multi_high,10,0.199558,0.197019,0.2071795,body_rate_rad_s,0.5863504410222324
23,ALL_original,multi_high,10,0.199558,0.197019,0.2071795,p_rad_s,0.4806211399085311
23,ALL_original,multi_high,10,0.199558,0.197019,0.2071795,q_rad_s,0.2784902933415921
23,ALL_original,multi_high,10,0.199558,0.197019,0.2071795,r_rad_s,0.17136768224770377
23,ALL_original,multi_high,10,0.199558,0.197019,0.2071795,roll_deg,1.8900467758826007
23,ALL_original,multi_high,11,0.21950399999999998,0.216607,0.2269085,position_m,0.09701834930304883
23,ALL_original,multi_high,11,0.21950399999999998,0.216607,0.2269085,velocity_m_s,0.2886731662980664
23,ALL_original,multi_high,11,0.21950399999999998,0.216607,0.2269085,attitude_deg,2.9761010591113823
23,ALL_original,multi_high,11,0.21950399999999998,0.216607,0.2269085,body_rate_rad_s,0.6096052883471789
23,ALL_original,multi_high,11,0.21950399999999998,0.216607,0.2269085,p_rad_s,0.5135823855144624
23,ALL_original,multi_high,11,0.21950399999999998,0.216607,0.2269085,q_rad_s,0.2745924631387872
23,ALL_original,multi_high,11,0.21950399999999998,0.216607,0.2269085,r_rad_s,0.1631503010130262
23,ALL_original,multi_high,11,0.21950399999999998,0.216607,0.2269085,roll_deg,1.9964293121657941
23,ALL_original,multi_high,12,0.23947799999999997,0.236298,0.2494345,position_m,0.10701792645842219
23,ALL_original,multi_high,12,0.23947799999999997,0.236298,0.2494345,velocity_m_s,0.3049906979046608
23,ALL_original,multi_high,12,0.23947799999999997,0.236298,0.2494345,attitude_deg,3.1624220537503467
23,ALL_original,multi_high,12,0.23947799999999997,0.236298,0.2494345,body_rate_rad_s,0.636822158203671
23,ALL_original,multi_high,12,0.23947799999999997,0.236298,0.2494345,p_rad_s,0.5320797299505786
23,ALL_original,multi_high,12,0.23947799999999997,0.236298,0.2494345,q_rad_s,0.29945943773489664
23,ALL_original,multi_high,12,0.23947799999999997,0.236298,0.2494345,r_rad_s,0.1571075549547815
23,ALL_original,multi_high,12,0.23947799999999997,0.236298,0.2494345,roll_deg,2.088505766861072
23,ALL_original,multi_high,13,0.25944999999999996,0.25602749999999996,0.26637449999999996,position_m,0.11597389521506134
23,ALL_original,multi_high,13,0.25944999999999996,0.25602749999999996,0.26637449999999996,velocity_m_s,0.32392227048872446
23,ALL_original,multi_high,13,0.25944999999999996,0.25602749999999996,0.26637449999999996,attitude_deg,3.310180232060932
23,ALL_original,multi_high,13,0.25944999999999996,0.25602749999999996,0.26637449999999996,body_rate_rad_s,0.6215575612266218
23,ALL_original,multi_high,13,0.25944999999999996,0.25602749999999996,0.26637449999999996,p_rad_s,0.5155276156649643
23,ALL_original,multi_high,13,0.25944999999999996,0.25602749999999996,0.26637449999999996,q_rad_s,0.2960221392542424
23,ALL_original,multi_high,13,0.25944999999999996,0.25602749999999996,0.26637449999999996,r_rad_s,0.15766691731860852
23,ALL_original,multi_high,13,0.25944999999999996,0.25602749999999996,0.26637449999999996,roll_deg,2.161595320257508
23,ALL_original,multi_high,14,0.279418,0.27581,0.2859315,position_m,0.12484689399844599
23,ALL_original,multi_high,14,0.279418,0.27581,0.2859315,velocity_m_s,0.34017635690085435
23,ALL_original,multi_high,14,0.279418,0.27581,0.2859315,attitude_deg,3.479745517643584
23,ALL_original,multi_high,14,0.279418,0.27581,0.2859315,body_rate_rad_s,0.6383738139574563
23,ALL_original,multi_high,14,0.279418,0.27581,0.2859315,p_rad_s,0.5472905000971909
23,ALL_original,multi_high,14,0.279418,0.27581,0.2859315,q_rad_s,0.27504775939639503
23,ALL_original,multi_high,14,0.279418,0.27581,0.2859315,r_rad_s,0.16154611054161797
23,ALL_original,multi_high,14,0.279418,0.27581,0.2859315,roll_deg,2.239468745226812
23,ALL_original,multi_high,15,0.2993849999999999,0.29541999999999996,0.309296,position_m,0.1332313822432131
23,ALL_original,multi_high,15,0.2993849999999999,0.29541999999999996,0.309296,velocity_m_s,0.35257803716775094
23,ALL_original,multi_high,15,0.2993849999999999,0.29541999999999996,0.309296,attitude_deg,3.652783445932179
23,ALL_original,multi_high,15,0.2993849999999999,0.29541999999999996,0.309296,body_rate_rad_s,0.6208583216820457
23,ALL_original,multi_high,15,0.2993849999999999,0.29541999999999996,0.309296,p_rad_s,0.5264967790034363
23,ALL_original,multi_high,15,0.2993849999999999,0.29541999999999996,0.309296,q_rad_s,0.2709198057538012
23,ALL_original,multi_high,15,0.2993849999999999,0.29541999999999996,0.309296,r_rad_s,0.17039644346768232
23,ALL_original,multi_high,15,0.2993849999999999,0.29541999999999996,0.309296,roll_deg,2.3601888675383966
23,ALL_original,multi_high,16,0.319354,0.31511449999999996,0.3292495,position_m,0.14340446156120895
23,ALL_original,multi_high,16,0.319354,0.31511449999999996,0.3292495,velocity_m_s,0.3591807072879232
23,ALL_original,multi_high,16,0.319354,0.31511449999999996,0.3292495,attitude_deg,3.8143883707448394
23,ALL_original,multi_high,16,0.319354,0.31511449999999996,0.3292495,body_rate_rad_s,0.6329216740031568
23,ALL_original,multi_high,16,0.319354,0.31511449999999996,0.3292495,p_rad_s,0.5328679908047248
23,ALL_original,multi_high,16,0.319354,0.31511449999999996,0.3292495,q_rad_s,0.2872287010603358
23,ALL_original,multi_high,16,0.319354,0.31511449999999996,0.3292495,r_rad_s,0.16752174221869348
23,ALL_original,multi_high,16,0.319354,0.31511449999999996,0.3292495,roll_deg,2.48021578476096
23,ALL_original,multi_high,17,0.33931300000000003,0.334971,0.345202,position_m,0.15264021443436704
23,ALL_original,multi_high,17,0.33931300000000003,0.334971,0.345202,velocity_m_s,0.3711342344692953
23,ALL_original,multi_high,17,0.33931300000000003,0.334971,0.345202,attitude_deg,3.9843595577192805
23,ALL_original,multi_high,17,0.33931300000000003,0.334971,0.345202,body_rate_rad_s,0.58154886805973
23,ALL_original,multi_high,17,0.33931300000000003,0.334971,0.345202,p_rad_s,0.46197711791838414
23,ALL_original,multi_high,17,0.33931300000000003,0.334971,0.345202,q_rad_s,0.2984720259015348
23,ALL_original,multi_high,17,0.33931300000000003,0.334971,0.345202,r_rad_s,0.17038958620191624
23,ALL_original,multi_high,17,0.33931300000000003,0.334971,0.345202,roll_deg,2.590157353624345
23,ALL_original,multi_high,18,0.35928599999999994,0.35464349999999994,0.365048,position_m,0.16082364321119463
23,ALL_original,multi_high,18,0.35928599999999994,0.35464349999999994,0.365048,velocity_m_s,0.3887205753231951
23,ALL_original,multi_high,18,0.35928599999999994,0.35464349999999994,0.365048,attitude_deg,4.171250269339548
23,ALL_original,multi_high,18,0.35928599999999994,0.35464349999999994,0.365048,body_rate_rad_s,0.6217291847892454
23,ALL_original,multi_high,18,0.35928599999999994,0.35464349999999994,0.365048,p_rad_s,0.5148560902819839
23,ALL_original,multi_high,18,0.35928599999999994,0.35464349999999994,0.365048,q_rad_s,0.2896714222377102
23,ALL_original,multi_high,18,0.35928599999999994,0.35464349999999994,0.365048,r_rad_s,0.1716567559293127
23,ALL_original,multi_high,18,0.35928599999999994,0.35464349999999994,0.365048,roll_deg,2.7069985626496837
23,ALL_original,multi_high,19,0.379257,0.3743875,0.389184,position_m,0.17151595534091962
23,ALL_original,multi_high,19,0.379257,0.3743875,0.389184,velocity_m_s,0.4131709569416342
23,ALL_original,multi_high,19,0.379257,0.3743875,0.389184,attitude_deg,4.342406667805862
23,ALL_original,multi_high,19,0.379257,0.3743875,0.389184,body_rate_rad_s,0.6530644234482611
23,ALL_original,multi_high,19,0.379257,0.3743875,0.389184,p_rad_s,0.5584281537772585
23,ALL_original,multi_high,19,0.379257,0.3743875,0.389184,q_rad_s,0.280134245740251
23,ALL_original,multi_high,19,0.379257,0.3743875,0.389184,r_rad_s,0.16635770641130238
23,ALL_original,multi_high,19,0.379257,0.3743875,0.389184,roll_deg,2.816566409796243
23,ALL_original,multi_high,20,0.39920300000000003,0.394169,0.40468249999999995,position_m,0.1811458251098761
23,ALL_original,multi_high,20,0.39920300000000003,0.394169,0.40468249999999995,velocity_m_s,0.4313957021894943
23,ALL_original,multi_high,20,0.39920300000000003,0.394169,0.40468249999999995,attitude_deg,4.496481904305916
23,ALL_original,multi_high,20,0.39920300000000003,0.394169,0.40468249999999995,body_rate_rad_s,0.6220320485385236
23,ALL_original,multi_high,20,0.39920300000000003,0.394169,0.40468249999999995,p_rad_s,0.5242779910394356
23,ALL_original,multi_high,20,0.39920300000000003,0.394169,0.40468249999999995,q_rad_s,0.284908222049907
23,ALL_original,multi_high,20,0.39920300000000003,0.394169,0.40468249999999995,r_rad_s,0.16151193626662894
23,ALL_original,multi_high,20,0.39920300000000003,0.394169,0.40468249999999995,roll_deg,2.9277334275351614
23,ALL_original,multi_high,21,0.419178,0.4138609999999999,0.42413599999999996,position_m,0.1912230759578819
23,ALL_original,multi_high,21,0.419178,0.4138609999999999,0.42413599999999996,velocity_m_s,0.45054177259698686
23,ALL_original,multi_high,21,0.419178,0.4138609999999999,0.42413599999999996,attitude_deg,4.626927456402967
23,ALL_original,multi_high,21,0.419178,0.4138609999999999,0.42413599999999996,body_rate_rad_s,0.6176576157681398
23,ALL_original,multi_high,21,0.419178,0.4138609999999999,0.42413599999999996,p_rad_s,0.5142474625186602
23,ALL_original,multi_high,21,0.419178,0.4138609999999999,0.42413599999999996,q_rad_s,0.28898921286176016
23,ALL_original,multi_high,21,0.419178,0.4138609999999999,0.42413599999999996,r_rad_s,0.15976616620103543
23,ALL_original,multi_high,21,0.419178,0.4138609999999999,0.42413599999999996,roll_deg,3.003919020881331
23,ALL_original,multi_high,22,0.439214,0.43357650000000003,0.44905249999999997,position_m,0.20161551532217645
23,ALL_original,multi_high,22,0.439214,0.43357650000000003,0.44905249999999997,velocity_m_s,0.4693311201548587
23,ALL_original,multi_high,22,0.439214,0.43357650000000003,0.44905249999999997,attitude_deg,4.747660204951504
23,ALL_original,multi_high,22,0.439214,0.43357650000000003,0.44905249999999997,body_rate_rad_s,0.6601228418841195
23,ALL_original,multi_high,22,0.439214,0.43357650000000003,0.44905249999999997,p_rad_s,0.5579962519558463
23,ALL_original,multi_high,22,0.439214,0.43357650000000003,0.44905249999999997,q_rad_s,0.3010236054825575
23,ALL_original,multi_high,22,0.439214,0.43357650000000003,0.44905249999999997,r_rad_s,0.16660767820805955
23,ALL_original,multi_high,22,0.439214,0.43357650000000003,0.44905249999999997,roll_deg,3.0839936263117775
23,ALL_original,multi_high,23,0.459195,0.45327999999999996,0.468981,position_m,0.2118976217503611
23,ALL_original,multi_high,23,0.459195,0.45327999999999996,0.468981,velocity_m_s,0.491577380741424
23,ALL_original,multi_high,23,0.459195,0.45327999999999996,0.468981,attitude_deg,4.911678332522066
23,ALL_original,multi_high,23,0.459195,0.45327999999999996,0.468981,body_rate_rad_s,0.637901710895239
23,ALL_original,multi_high,23,0.459195,0.45327999999999996,0.468981,p_rad_s,0.5281954708506796
23,ALL_original,multi_high,23,0.459195,0.45327999999999996,0.468981,q_rad_s,0.29860765751615537
23,ALL_original,multi_high,23,0.459195,0.45327999999999996,0.468981,r_rad_s,0.17002501707418735
23,ALL_original,multi_high,23,0.459195,0.45327999999999996,0.468981,roll_deg,3.2273106095976085
23,ALL_original,multi_high,24,0.4792449999999998,0.473055,0.486347,position_m,0.22283693068638208
23,ALL_original,multi_high,24,0.4792449999999998,0.473055,0.486347,velocity_m_s,0.5141593024016561
23,ALL_original,multi_high,24,0.4792449999999998,0.473055,0.486347,attitude_deg,5.034555454116925
23,ALL_original,multi_high,24,0.4792449999999998,0.473055,0.486347,body_rate_rad_s,0.6272744805775551
23,ALL_original,multi_high,24,0.4792449999999998,0.473055,0.486347,p_rad_s,0.5174097477840551
23,ALL_original,multi_high,24,0.4792449999999998,0.473055,0.486347,q_rad_s,0.2991270246114152
23,ALL_original,multi_high,24,0.4792449999999998,0.473055,0.486347,r_rad_s,0.1762333419927209
23,ALL_original,multi_high,24,0.4792449999999998,0.473055,0.486347,roll_deg,3.3440571847036873
23,ALL_original,multi_high,25,0.502313,0.49276299999999995,0.5088934999999999,position_m,0.2328715546674127
23,ALL_original,multi_high,25,0.502313,0.49276299999999995,0.5088934999999999,velocity_m_s,0.5311737847019629
23,ALL_original,multi_high,25,0.502313,0.49276299999999995,0.5088934999999999,attitude_deg,5.116539382977591
23,ALL_original,multi_high,25,0.502313,0.49276299999999995,0.5088934999999999,body_rate_rad_s,0.681303917486098
23,ALL_original,multi_high,25,0.502313,0.49276299999999995,0.5088934999999999,p_rad_s,0.5644078375757104
23,ALL_original,multi_high,25,0.502313,0.49276299999999995,0.5088934999999999,q_rad_s,0.31443266121720476
23,ALL_original,multi_high,25,0.502313,0.49276299999999995,0.5088934999999999,r_rad_s,0.18354721885660055
23,ALL_original,multi_high,25,0.502313,0.49276299999999995,0.5088934999999999,roll_deg,3.4132866713742205
23,ALL_original,multi_high,26,0.522135,0.5124799999999999,0.5288835000000001,position_m,0.24464334388045106
23,ALL_original,multi_high,26,0.522135,0.5124799999999999,0.5288835000000001,velocity_m_s,0.5399835442628601
23,ALL_original,multi_high,26,0.522135,0.5124799999999999,0.5288835000000001,attitude_deg,5.2092405415252285
23,ALL_original,multi_high,26,0.522135,0.5124799999999999,0.5288835000000001,body_rate_rad_s,0.6736909272864059
23,ALL_original,multi_high,26,0.522135,0.5124799999999999,0.5288835000000001,p_rad_s,0.5692568748544726
23,ALL_original,multi_high,26,0.522135,0.5124799999999999,0.5288835000000001,q_rad_s,0.29828061741837186
23,ALL_original,multi_high,26,0.522135,0.5124799999999999,0.5288835000000001,r_rad_s,0.17463942972829632
23,ALL_original,multi_high,26,0.522135,0.5124799999999999,0.5288835000000001,roll_deg,3.4991738463270794
23,ALL_original,multi_high,27,0.5417609999999999,0.532214,0.5488084999999999,position_m,0.25601495316133477
23,ALL_original,multi_high,27,0.5417609999999999,0.532214,0.5488084999999999,velocity_m_s,0.5442392369432737
23,ALL_original,multi_high,27,0.5417609999999999,0.532214,0.5488084999999999,attitude_deg,5.3262362162598444
23,ALL_original,multi_high,27,0.5417609999999999,0.532214,0.5488084999999999,body_rate_rad_s,0.6552462836908372
23,ALL_original,multi_high,27,0.5417609999999999,0.532214,0.5488084999999999,p_rad_s,0.5429686514144261
23,ALL_original,multi_high,27,0.5417609999999999,0.532214,0.5488084999999999,q_rad_s,0.3014558145106371
23,ALL_original,multi_high,27,0.5417609999999999,0.532214,0.5488084999999999,r_rad_s,0.1746472458116698
23,ALL_original,multi_high,27,0.5417609999999999,0.532214,0.5488084999999999,roll_deg,3.6151032775390517
23,ALL_original,multi_high,28,0.561569,0.5519535,0.5623135000000001,position_m,0.26689416019689427
23,ALL_original,multi_high,28,0.561569,0.5519535,0.5623135000000001,velocity_m_s,0.5483692761658682
23,ALL_original,multi_high,28,0.561569,0.5519535,0.5623135000000001,attitude_deg,5.439307863745971
23,ALL_original,multi_high,28,0.561569,0.5519535,0.5623135000000001,body_rate_rad_s,0.6675041802890779
23,ALL_original,multi_high,28,0.561569,0.5519535,0.5623135000000001,p_rad_s,0.5634857992959392
23,ALL_original,multi_high,28,0.561569,0.5519535,0.5623135000000001,q_rad_s,0.2963790093867795
23,ALL_original,multi_high,28,0.561569,0.5519535,0.5623135000000001,r_rad_s,0.17175087812683926
23,ALL_original,multi_high,28,0.561569,0.5519535,0.5623135000000001,roll_deg,3.7264417090901745
23,ALL_original,multi_high,29,0.581438,0.5716465,0.5887714999999998,position_m,0.2777652556415878
23,ALL_original,multi_high,29,0.581438,0.5716465,0.5887714999999998,velocity_m_s,0.5530160420171886
23,ALL_original,multi_high,29,0.581438,0.5716465,0.5887714999999998,attitude_deg,5.528438255949921
23,ALL_original,multi_high,29,0.581438,0.5716465,0.5887714999999998,body_rate_rad_s,0.6081246455224882
23,ALL_original,multi_high,29,0.581438,0.5716465,0.5887714999999998,p_rad_s,0.49245950044586095
23,ALL_original,multi_high,29,0.581438,0.5716465,0.5887714999999998,q_rad_s,0.3020189930691254
23,ALL_original,multi_high,29,0.581438,0.5716465,0.5887714999999998,r_rad_s,0.17570131568000114
23,ALL_original,multi_high,29,0.581438,0.5716465,0.5887714999999998,roll_deg,3.7703456418296106
23,ALL_original,multi_high,30,0.6011239999999999,0.5913624999999999,0.6087549999999999,position_m,0.28917439201975137
23,ALL_original,multi_high,30,0.6011239999999999,0.5913624999999999,0.6087549999999999,velocity_m_s,0.5653398718302097
23,ALL_original,multi_high,30,0.6011239999999999,0.5913624999999999,0.6087549999999999,attitude_deg,5.6576965107368355
23,ALL_original,multi_high,30,0.6011239999999999,0.5913624999999999,0.6087549999999999,body_rate_rad_s,0.6274692922142084
23,ALL_original,multi_high,30,0.6011239999999999,0.5913624999999999,0.6087549999999999,p_rad_s,0.5174909701476114
23,ALL_original,multi_high,30,0.6011239999999999,0.5913624999999999,0.6087549999999999,q_rad_s,0.2975442648477081
23,ALL_original,multi_high,30,0.6011239999999999,0.5913624999999999,0.6087549999999999,r_rad_s,0.1748452624346742
23,ALL_original,multi_high,30,0.6011239999999999,0.5913624999999999,0.6087549999999999,roll_deg,3.868312249991904
23,ALL_original,multi_high,31,0.6208490000000001,0.6114869999999999,0.6286499999999999,position_m,0.30055470182193633
23,ALL_original,multi_high,31,0.6208490000000001,0.6114869999999999,0.6286499999999999,velocity_m_s,0.5757223126356066
23,ALL_original,multi_high,31,0.6208490000000001,0.6114869999999999,0.6286499999999999,attitude_deg,5.75912272027066
23,ALL_original,multi_high,31,0.6208490000000001,0.6114869999999999,0.6286499999999999,body_rate_rad_s,0.6164613281393106
23,ALL_original,multi_high,31,0.6208490000000001,0.6114869999999999,0.6286499999999999,p_rad_s,0.5055942730628198
23,ALL_original,multi_high,31,0.6208490000000001,0.6114869999999999,0.6286499999999999,q_rad_s,0.2948673267245459
23,ALL_original,multi_high,31,0.6208490000000001,0.6114869999999999,0.6286499999999999,r_rad_s,0.17525973527719987
23,ALL_original,multi_high,31,0.6208490000000001,0.6114869999999999,0.6286499999999999,roll_deg,3.941717085373034
23,ALL_original,multi_high,32,0.6405850000000001,0.638328,0.6486445000000001,position_m,0.3113354323553981
23,ALL_original,multi_high,32,0.6405850000000001,0.638328,0.6486445000000001,velocity_m_s,0.5842227521069264
23,ALL_original,multi_high,32,0.6405850000000001,0.638328,0.6486445000000001,attitude_deg,5.898957003425093
23,ALL_original,multi_high,32,0.6405850000000001,0.638328,0.6486445000000001,body_rate_rad_s,0.6477705640470149
23,ALL_original,multi_high,32,0.6405850000000001,0.638328,0.6486445000000001,p_rad_s,0.5487994781139194
23,ALL_original,multi_high,32,0.6405850000000001,0.638328,0.6486445000000001,q_rad_s,0.2910657664501364
23,ALL_original,multi_high,32,0.6405850000000001,0.638328,0.6486445000000001,r_rad_s,0.16899474233863482
23,ALL_original,multi_high,32,0.6405850000000001,0.638328,0.6486445000000001,roll_deg,4.0526548145053285
23,ALL_original,multi_high,33,0.660272,0.6505075,0.6687020000000001,position_m,0.3225911481178952
23,ALL_original,multi_high,33,0.660272,0.6505075,0.6687020000000001,velocity_m_s,0.5906098694035243
23,ALL_original,multi_high,33,0.660272,0.6505075,0.6687020000000001,attitude_deg,5.986407885173655
23,ALL_original,multi_high,33,0.660272,0.6505075,0.6687020000000001,body_rate_rad_s,0.6279474853107762
23,ALL_original,multi_high,33,0.660272,0.6505075,0.6687020000000001,p_rad_s,0.5238513377267675
23,ALL_original,multi_high,33,0.660272,0.6505075,0.6687020000000001,q_rad_s,0.29239667165419136
23,ALL_original,multi_high,33,0.660272,0.6505075,0.6687020000000001,r_rad_s,0.17151380718030643
23,ALL_original,multi_high,33,0.660272,0.6505075,0.6687020000000001,roll_deg,4.097168733095555
23,ALL_original,multi_high,34,0.679991,0.6784489999999999,0.6886405,position_m,0.3338915809102453
23,ALL_original,multi_high,34,0.679991,0.6784489999999999,0.6886405,velocity_m_s,0.5955545530522547
23,ALL_original,multi_high,34,0.679991,0.6784489999999999,0.6886405,attitude_deg,6.051978898323463
23,ALL_original,multi_high,34,0.679991,0.6784489999999999,0.6886405,body_rate_rad_s,0.6290908767255088
23,ALL_original,multi_high,34,0.679991,0.6784489999999999,0.6886405,p_rad_s,0.5196044732020841
23,ALL_original,multi_high,34,0.679991,0.6784489999999999,0.6886405,q_rad_s,0.29434880095034693
23,ALL_original,multi_high,34,0.679991,0.6784489999999999,0.6886405,r_rad_s,0.17851664393168243
23,ALL_original,multi_high,34,0.679991,0.6784489999999999,0.6886405,roll_deg,4.094940990739458
23,ALL_original,multi_high,35,0.699727,0.698496,0.7085729999999999,position_m,0.34536654960096086
23,ALL_original,multi_high,35,0.699727,0.698496,0.7085729999999999,velocity_m_s,0.6046591202433502
23,ALL_original,multi_high,35,0.699727,0.698496,0.7085729999999999,attitude_deg,6.127994211061034
23,ALL_original,multi_high,35,0.699727,0.698496,0.7085729999999999,body_rate_rad_s,0.6514130368945058
23,ALL_original,multi_high,35,0.699727,0.698496,0.7085729999999999,p_rad_s,0.5373509574438435
23,ALL_original,multi_high,35,0.699727,0.698496,0.7085729999999999,q_rad_s,0.30314473051176966
23,ALL_original,multi_high,35,0.699727,0.698496,0.7085729999999999,r_rad_s,0.1875557027532539
23,ALL_original,multi_high,35,0.699727,0.698496,0.7085729999999999,roll_deg,4.160302614359234
23,ALL_original,multi_high,36,0.719448,0.7182554999999998,0.7292774999999998,position_m,0.35672940596256003
23,ALL_original,multi_high,36,0.719448,0.7182554999999998,0.7292774999999998,velocity_m_s,0.6194139232040831
23,ALL_original,multi_high,36,0.719448,0.7182554999999998,0.7292774999999998,attitude_deg,6.2208313636922945
23,ALL_original,multi_high,36,0.719448,0.7182554999999998,0.7292774999999998,body_rate_rad_s,0.6575075457292696
23,ALL_original,multi_high,36,0.719448,0.7182554999999998,0.7292774999999998,p_rad_s,0.5508175763134142
23,ALL_original,multi_high,36,0.719448,0.7182554999999998,0.7292774999999998,q_rad_s,0.29349520523413297
23,ALL_original,multi_high,36,0.719448,0.7182554999999998,0.7292774999999998,r_rad_s,0.18628536794628126
23,ALL_original,multi_high,36,0.719448,0.7182554999999998,0.7292774999999998,roll_deg,4.23570274263943
23,ALL_original,multi_high,37,0.7391510000000002,0.7383419999999999,0.7490530000000002,position_m,0.36877962973023426
23,ALL_original,multi_high,37,0.7391510000000002,0.7383419999999999,0.7490530000000002,velocity_m_s,0.6347443594744011
