mode,pattern,horizon,cohort,metric,mean,std
Mission,multi_high,interval_0_500ms,Sep17,body_rate_rad_s,0.5535986505165401,0.0013637677854419924
Mission,multi_high,interval_0_500ms,Sep17,p_rad_s,0.4837422772423788,0.006082550440253573
Mission,multi_high,interval_0_500ms,Sep17,position_m,0.06362726095390926,0.0016901438114480909
Mission,multi_high,interval_0_500ms,Sep17,q_rad_s,0.22256210431473436,0.011170520326841156
Mission,multi_high,interval_0_500ms,Sep17,r_rad_s,0.14820413353527048,0.001113702115818915
Mission,multi_high,interval_0_500ms,Sep17,roll_deg,2.475436664567902,0.08338279548162271
Mission,multi_high,interval_0_500ms,Sep17,velocity_m_s,0.2330823495579518,0.0031241557316244607
Mission,multi_high,interval_0_500ms,Sep7,attitude_deg,2.6338485597987997,0.08227893953262091
Mission,multi_high,interval_0_500ms,Sep7,body_rate_rad_s,0.5916223549822267,0.0008977587073714387
Mission,multi_high,interval_0_500ms,Sep7,p_rad_s,0.5386860714723193,0.0034747606077107766
Mission,multi_high,interval_0_500ms,Sep7,position_m,0.12831604899793755,0.0011449389054258182
Mission,multi_high,interval_0_500ms,Sep7,q_rad_s,0.202994385642684,0.005188753523649454
Mission,multi_high,interval_0_500ms,Sep7,r_rad_s,0.13436152436761636,0.002613223071591754
Mission,multi_high,interval_0_500ms,Sep7,roll_deg,1.8413682526523107,0.12830630068840745
Mission,multi_high,interval_0_500ms,Sep7,velocity_m_s,0.22445642032167534,0.00864868183501952
Mission,multi_high,interval_500_1000ms,ALL,attitude_deg,5.929018283498723,0.1241914201912114
Mission,multi_high,interval_500_1000ms,ALL,body_rate_rad_s,0.6126969115661923,0.004892874529909093
Mission,multi_high,interval_500_1000ms,ALL,p_rad_s,0.5206171497438647,0.005722939463786152
Mission,multi_high,interval_500_1000ms,ALL,position_m,0.27029876592363217,0.003556031390356146
Mission,multi_high,interval_500_1000ms,ALL,q_rad_s,0.26250001801024037,0.020996405348762973
Mission,multi_high,interval_500_1000ms,ALL,r_rad_s,0.1797356368169999,0.004314729170206612
Mission,multi_high,interval_500_1000ms,ALL,roll_deg,4.395096375411709,0.3040698357207883
Mission,multi_high,interval_500_1000ms,ALL,velocity_m_s,0.5124091028560089,0.0025809382186467987
Mission,multi_high,interval_500_1000ms,Sep17,attitude_deg,6.629517333636489,0.1768125517919638
Mission,multi_high,interval_500_1000ms,Sep17,body_rate_rad_s,0.6024771867892689,0.006326380350587542
Mission,multi_high,interval_500_1000ms,Sep17,p_rad_s,0.4967811855425981,0.006315235544499231
Mission,multi_high,interval_500_1000ms,Sep17,position_m,0.24305332756605225,0.006861158916570117
Mission,multi_high,interval_500_1000ms,Sep17,q_rad_s,0.2772026007406809,0.025672712006971035
Mission,multi_high,interval_500_1000ms,Sep17,r_rad_s,0.1955388864892672,0.005166062917280311
Mission,multi_high,interval_500_1000ms,Sep17,roll_deg,5.1215704329295635,0.37489130084443645
Mission,multi_high,interval_500_1000ms,Sep17,velocity_m_s,0.5326853580807108,0.009377793460344586
Mission,multi_high,interval_500_1000ms,Sep7,attitude_deg,4.528020183223194,0.22222666095392418
Mission,multi_high,interval_500_1000ms,Sep7,body_rate_rad_s,0.633136361120039,0.004305221212384607
Mission,multi_high,interval_500_1000ms,Sep7,p_rad_s,0.5682890781463981,0.004663929629382739
Mission,multi_high,interval_500_1000ms,Sep7,position_m,0.32478964263879195,0.003210854276188826
Mission,multi_high,interval_500_1000ms,Sep7,q_rad_s,0.23309485254935922,0.014630268420561874
Mission,multi_high,interval_500_1000ms,Sep7,r_rad_s,0.14812913747246528,0.002972575145417967
Mission,multi_high,interval_500_1000ms,Sep7,roll_deg,2.942148260376,0.3584151786626135
Mission,multi_high,interval_500_1000ms,Sep7,velocity_m_s,0.4718565924066053,0.02280618512262907
Mission,reversing,100ms,ALL,attitude_deg,1.7099499699845675,0.1140488653400515
Mission,reversing,100ms,ALL,body_rate_rad_s,0.7591081465562469,0.03243788550051271
Mission,reversing,100ms,ALL,p_rad_s,0.6869059683706084,0.03853581045366973
Mission,reversing,100ms,ALL,position_m,0.013896054617290437,0.00048573867367361466
Mission,reversing,100ms,ALL,q_rad_s,0.2009764362837928,0.00866867914467509
Mission,reversing,100ms,ALL,r_rad_s,0.11200516102534386,0.003320177216868579
Mission,reversing,100ms,ALL,roll_deg,1.3712147318622996,0.031182770712636327
Mission,reversing,100ms,ALL,velocity_m_s,0.16114567520055562,0.007641052002684527
Mission,reversing,100ms,Sep17,attitude_deg,1.605700071027141,0.13298111992144762
Mission,reversing,100ms,Sep17,body_rate_rad_s,0.8666886854142523,0.02745559951337989
Mission,reversing,100ms,Sep17,p_rad_s,0.7997310394148983,0.037637421981892925
Mission,reversing,100ms,Sep17,position_m,0.012982505821988802,0.0003081168352089228
Mission,reversing,100ms,Sep17,q_rad_s,0.2368615732545399,0.023799508286898072
Mission,reversing,100ms,Sep17,r_rad_s,0.07010969092874862,0.01142048170771608
Mission,reversing,100ms,Sep17,roll_deg,1.1733248926915796,0.038768727726811184
Mission,reversing,100ms,Sep17,velocity_m_s,0.18600921290665282,0.0052301093249540395
Mission,reversing,100ms,Sep7,attitude_deg,2.0226996668568478,0.07898447327104441
Mission,reversing,100ms,Sep7,body_rate_rad_s,0.43636652998223097,0.052423305117772996
Mission,reversing,100ms,Sep7,p_rad_s,0.3484307552377383,0.07799588085099259
Mission,reversing,100ms,Sep7,position_m,0.016636701003195337,0.0016593264203281118
Mission,reversing,100ms,Sep7,q_rad_s,0.09332102537155151,0.04335018750450228
Mission,reversing,100ms,Sep7,r_rad_s,0.2376915713151296,0.02222830170936654
Mission,reversing,100ms,Sep7,roll_deg,1.9648842493744592,0.10632456056131002
Mission,reversing,100ms,Sep7,velocity_m_s,0.08655506208226403,0.04135704532593625
Mission,reversing,1s,ALL,attitude_deg,9.899874976205178,0.32219061407244326
Mission,reversing,1s,ALL,body_rate_rad_s,0.6092735502609089,0.023000571431794303
Mission,reversing,1s,ALL,p_rad_s,0.4363098682809996,0.011485430778437113
Mission,reversing,1s,ALL,position_m,0.46945339088711263,0.012837049711277882
Mission,reversing,1s,ALL,q_rad_s,0.3578230941742233,0.053704060838927634
Mission,reversing,1s,ALL,r_rad_s,0.1536340651542142,0.02500235847000958
Mission,reversing,1s,ALL,roll_deg,8.47211464828631,0.6142169402675156
Mission,reversing,1s,ALL,velocity_m_s,1.0773677634641605,0.03610363095667093
Mission,reversing,1s,Sep17,attitude_deg,11.61050903414746,0.28274144206886354
Mission,reversing,1s,Sep17,body_rate_rad_s,0.7332382487050065,0.011338078108206459
Mission,reversing,1s,Sep17,p_rad_s,0.54823714386743,0.024862061943946537
Mission,reversing,1s,Sep17,position_m,0.4570881823303548,0.034374877118327596
Mission,reversing,1s,Sep17,q_rad_s,0.41298532213761696,0.0533526425315909
Mission,reversing,1s,Sep17,r_rad_s,0.1821787473400692,0.022742797182344638
Mission,reversing,1s,Sep17,roll_deg,9.940535184747759,0.5066311314143096
Mission,reversing,1s,Sep17,velocity_m_s,1.021677072607501,0.04930440346248872
Mission,reversing,1s,Sep7,attitude_deg,4.767972802378337,0.9562134307115238
Mission,reversing,1s,Sep7,body_rate_rad_s,0.2373794549286162,0.0763945955658297
Mission,reversing,1s,Sep7,p_rad_s,0.10052804152170818,0.029333797768841915
Mission,reversing,1s,Sep7,position_m,0.5065490165573862,0.11845908649604944
Mission,reversing,1s,Sep7,q_rad_s,0.19233641028404236,0.09892990845593284
Mission,reversing,1s,Sep7,r_rad_s,0.06800001859664917,0.046122311443648804
Mission,reversing,1s,Sep7,roll_deg,4.066853038901958,1.2996560760066873
Mission,reversing,1s,Sep7,velocity_m_s,1.2444398360341389,0.2393641552420685
Mission,reversing,200ms,ALL,attitude_deg,3.189189456246153,0.038083137332470346
Mission,reversing,200ms,ALL,body_rate_rad_s,1.1710202544022292,0.005348989660298855
Mission,reversing,200ms,ALL,p_rad_s,0.9854876447095272,0.008727253312236866
Mission,reversing,200ms,ALL,position_m,0.03038480730178973,0.0015947036624305753
Mission,reversing,200ms,ALL,q_rad_s,0.3316272006125366,0.012257036759694081
Mission,reversing,200ms,ALL,r_rad_s,0.1905721933724073,0.021624204509337244
Mission,reversing,200ms,ALL,roll_deg,2.6104527919206397,0.1020735639298974
Mission,reversing,200ms,ALL,velocity_m_s,0.262412243453006,0.020085163530791848
Mission,reversing,200ms,Sep17,attitude_deg,3.501697888439385,0.08421649748852439
Mission,reversing,200ms,Sep17,body_rate_rad_s,0.7484609048933567,0.003542129057235327
Mission,reversing,200ms,Sep17,p_rad_s,0.5018484656511145,0.005318097093039757
Mission,reversing,200ms,Sep17,position_m,0.031089468193627765,0.0014185496899948688
Mission,reversing,200ms,Sep17,q_rad_s,0.4283394655507293,0.021673792048137342
Mission,reversing,200ms,Sep17,r_rad_s,0.22348131220626666,0.018334622244092928
Mission,reversing,200ms,Sep17,roll_deg,2.9405243166562087,0.11130164227284926
Mission,reversing,200ms,Sep17,velocity_m_s,0.2794902648580493,0.023041937636758734
Mission,reversing,200ms,Sep7,attitude_deg,2.251664159666458,0.2580223713298939
Mission,reversing,200ms,Sep7,body_rate_rad_s,2.4386983029288465,0.031777018155897785
Mission,reversing,200ms,Sep7,p_rad_s,2.4364051818847656,0.030687760278222332
Mission,reversing,200ms,Sep7,position_m,0.028270824626275604,0.0028595696961938653
Mission,reversing,200ms,Sep7,q_rad_s,0.041490405797958374,0.023183789234473257
Mission,reversing,200ms,Sep7,r_rad_s,0.09184483687082927,0.0326184611639155
Mission,reversing,200ms,Sep7,roll_deg,1.6202382177139327,0.21319616065421784
Mission,reversing,200ms,Sep7,velocity_m_s,0.2111781792378763,0.015555190802198091
Mission,reversing,500ms,ALL,attitude_deg,7.937671589849717,0.16607955383286743
Mission,reversing,500ms,ALL,body_rate_rad_s,0.8150897059976293,0.011517630151851314
Mission,reversing,500ms,ALL,p_rad_s,0.6845563703023746,0.024685299086390746
Mission,reversing,500ms,ALL,position_m,0.11482361927048745,0.004319297161455712
Mission,reversing,500ms,ALL,q_rad_s,0.2757337505214983,0.03452074800194597
Mission,reversing,500ms,ALL,r_rad_s,0.27083696528384027,0.003895321779954273
Mission,reversing,500ms,ALL,roll_deg,5.4300763315211045,0.4385561228239937
Mission,reversing,500ms,ALL,velocity_m_s,0.43969938643951006,0.010615456739152972
Mission,reversing,500ms,Sep17,attitude_deg,8.84966170983263,0.27047462360235786
Mission,reversing,500ms,Sep17,body_rate_rad_s,0.6892723458057549,0.016194031783892348
Mission,reversing,500ms,Sep17,p_rad_s,0.5332240400371756,0.030435765720702036
Mission,reversing,500ms,Sep17,position_m,0.12541049529201523,0.003299777874512375
Mission,reversing,500ms,Sep17,q_rad_s,0.2953872699993947,0.04314848766725026
Mission,reversing,500ms,Sep17,r_rad_s,0.2682373868638798,0.017744697968431308
Mission,reversing,500ms,Sep17,roll_deg,5.783025181683681,0.35265114854909274
Mission,reversing,500ms,Sep17,velocity_m_s,0.3842573024369688,0.02619574190689229
Mission,reversing,500ms,Sep7,attitude_deg,5.20170122990098,0.9742828229524598
Mission,reversing,500ms,Sep7,body_rate_rad_s,1.1925417865732528,0.08804673201264866
Mission,reversing,500ms,Sep7,p_rad_s,1.1385533610979717,0.07288278927764306
Mission,reversing,500ms,Sep7,position_m,0.08306299120590409,0.02531866901354234
Mission,reversing,500ms,Sep7,q_rad_s,0.21677319208780924,0.04485282602489494
Mission,reversing,500ms,Sep7,r_rad_s,0.2786357005437215,0.047582343242130926
Mission,reversing,500ms,Sep7,roll_deg,4.371229781033378,1.0590127490899395
Mission,reversing,500ms,Sep7,velocity_m_s,0.606025638447134,0.05763463875402736
Mission,reversing,interval_0_500ms,ALL,attitude_deg,5.250424265053603,0.0418897879817623
Mission,reversing,interval_0_500ms,ALL,body_rate_rad_s,0.7539207813135208,0.001656835309421087
Mission,reversing,interval_0_500ms,ALL,p_rad_s,0.6478302107355963,0.0021214548642751814
Mission,reversing,interval_0_500ms,ALL,position_m,0.05898061689851971,0.0009516140854044484
Mission,reversing,interval_0_500ms,ALL,q_rad_s,0.3013089544655391,0.005308503667647959
Mission,reversing,interval_0_500ms,ALL,r_rad_s,0.21317963995884878,0.007859555828183219
Mission,reversing,interval_0_500ms,ALL,roll_deg,3.9751530681742318,0.1822639462210807
Mission,reversing,interval_0_500ms,ALL,velocity_m_s,0.31743973895123506,0.011515216998774842
Mission,reversing,interval_0_500ms,Sep17,attitude_deg,5.662746450344752,0.12892451323588827
Mission,reversing,interval_0_500ms,Sep17,body_rate_rad_s,0.7062001610697862,0.001685003870706762
Mission,reversing,interval_0_500ms,Sep17,p_rad_s,0.5859367476830794,0.002621186158275243
Mission,reversing,interval_0_500ms,Sep17,position_m,0.06583518279878954,0.001857991984463294
Mission,reversing,interval_0_500ms,Sep17,q_rad_s,0.31088973285861327,0.005204991855195484
Mission,reversing,interval_0_500ms,Sep17,r_rad_s,0.22204694529444977,0.004531554218283003
Mission,reversing,interval_0_500ms,Sep17,roll_deg,4.023963081126468,0.1520575205371787
Mission,reversing,interval_0_500ms,Sep17,velocity_m_s,0.3137862171377263,0.0064095083560984775
Mission,reversing,interval_0_500ms,Sep7,attitude_deg,4.013457709180155,0.5355844291468811
Mission,reversing,interval_0_500ms,Sep7,body_rate_rad_s,0.8970826420447247,0.007191578122197354
Mission,reversing,interval_0_500ms,Sep7,p_rad_s,0.8335105998931468,0.008495481039776797
Mission,reversing,interval_0_500ms,Sep7,position_m,0.03841691919771018,0.007824776335187621
Mission,reversing,interval_0_500ms,Sep7,q_rad_s,0.27256661928631676,0.03182250495160804
Mission,reversing,interval_0_500ms,Sep7,r_rad_s,0.18657772395204578,0.018362462403334216
Mission,reversing,interval_0_500ms,Sep7,roll_deg,3.8287230293175196,0.4815954913576407
Mission,reversing,interval_0_500ms,Sep7,velocity_m_s,0.32840030439176143,0.03234527825767618
Mission,reversing,interval_500_1000ms,ALL,attitude_deg,8.944116535577031,0.3391882066448499
Mission,reversing,interval_500_1000ms,ALL,body_rate_rad_s,0.7131248779010342,0.0030370053010434655
Mission,reversing,interval_500_1000ms,ALL,p_rad_s,0.5910187156471465,0.010495558618809872
Mission,reversing,interval_500_1000ms,ALL,position_m,0.29268800954609125,0.007494447704806657
Mission,reversing,interval_500_1000ms,ALL,q_rad_s,0.30429095633648384,0.010664228751235284
Mission,reversing,interval_500_1000ms,ALL,r_rad_s,0.24090701629971015,0.0038579318695890546
Mission,reversing,interval_500_1000ms,ALL,roll_deg,7.214959385388462,0.5871417966732416
Mission,reversing,interval_500_1000ms,ALL,velocity_m_s,0.8188790480224258,0.026427797865464214
Mission,reversing,interval_500_1000ms,Sep17,attitude_deg,10.121785228909918,0.32317905915479017
Mission,reversing,interval_500_1000ms,Sep17,body_rate_rad_s,0.7466914671098478,0.004362632976335239
Mission,reversing,interval_500_1000ms,Sep17,p_rad_s,0.6007591668704082,0.015232832374906547
Mission,reversing,interval_500_1000ms,Sep17,position_m,0.285184431689254,0.01851147211210049
Mission,reversing,interval_500_1000ms,Sep17,q_rad_s,0.33013059805190453,0.013808674953843669
Mission,reversing,interval_500_1000ms,Sep17,r_rad_s,0.2915353272780883,0.006281860115057938
Mission,reversing,interval_500_1000ms,Sep17,roll_deg,8.138056037762416,0.4209563547991978
Mission,reversing,interval_500_1000ms,Sep17,velocity_m_s,0.7619155718648121,0.05054845051119397
Mission,reversing,interval_500_1000ms,Sep7,attitude_deg,5.41111045557837,1.1819137313042907
Mission,reversing,interval_500_1000ms,Sep7,body_rate_rad_s,0.6124251102745933,0.014781041352232774
Mission,reversing,interval_500_1000ms,Sep7,p_rad_s,0.5617973619773613,0.01686122093694602
Mission,reversing,interval_500_1000ms,Sep7,position_m,0.31519874311660295,0.07277413283997672
Mission,reversing,interval_500_1000ms,Sep7,q_rad_s,0.2267720311902217,0.00480323761546357
Mission,reversing,interval_500_1000ms,Sep7,r_rad_s,0.08902208336457584,0.007598604510499749
Mission,reversing,interval_500_1000ms,Sep7,roll_deg,4.445669428266604,1.3107417502960246
Mission,reversing,interval_500_1000ms,Sep7,velocity_m_s,0.9897694764952671,0.1830138866376319
Mission,sustained,100ms,ALL,attitude_deg,1.346822265439343,0.021225318255765662
Mission,sustained,100ms,ALL,body_rate_rad_s,0.5205647394202244,0.0004457382326459746
Mission,sustained,100ms,ALL,p_rad_s,0.4653026799435021,0.0025590553905444936
Mission,sustained,100ms,ALL,position_m,0.02328004486313079,0.00019562652196163633
Mission,sustained,100ms,ALL,q_rad_s,0.18884109191805107,0.0022321417593429496
Mission,sustained,100ms,ALL,r_rad_s,0.13377646700791598,0.004090481472037034
Mission,sustained,100ms,ALL,roll_deg,1.0275066384764369,0.014042969584307391
Mission,sustained,100ms,ALL,velocity_m_s,0.1197343945328914,0.002148850114072823
Mission,sustained,100ms,Sep17,attitude_deg,1.3764443192183295,0.02414191007840649
Mission,sustained,100ms,Sep17,body_rate_rad_s,0.5209720888513036,0.0027172630359249394
Mission,sustained,100ms,Sep17,p_rad_s,0.4659314456485331,0.0064809166553894
Mission,sustained,100ms,Sep17,position_m,0.016761209676231983,0.00030062170705182875
Mission,sustained,100ms,Sep17,q_rad_s,0.18899018242184784,0.004568045227896612
Mission,sustained,100ms,Sep17,r_rad_s,0.1334748271887254,0.005525941061655048
Mission,sustained,100ms,Sep17,roll_deg,1.0526903877737455,0.008620099574561448
Mission,sustained,100ms,Sep17,velocity_m_s,0.12298063343423354,0.001987886285962106
Mission,sustained,100ms,Sep7,attitude_deg,1.2875781578813699,0.019744455396363145
Mission,sustained,100ms,Sep7,body_rate_rad_s,0.5197500405580658,0.004111150712881919
Mission,sustained,100ms,Sep7,p_rad_s,0.46404514853344003,0.0052900617839554
Mission,sustained,100ms,Sep7,position_m,0.0363177152369284,0.0001191331105124505
Mission,sustained,100ms,Sep7,q_rad_s,0.18854291091045752,0.0036464794870697107
Mission,sustained,100ms,Sep7,r_rad_s,0.13437974664629718,0.0012657887171800164
Mission,sustained,100ms,Sep7,roll_deg,0.97713913988182,0.025143577697112438
Mission,sustained,100ms,Sep7,velocity_m_s,0.1132419167302071,0.004865854444266548
Mission,sustained,1s,ALL,attitude_deg,6.767719561162238,0.2333748803078756
Mission,sustained,1s,ALL,body_rate_rad_s,0.5887061684295396,0.01592040647466095
Mission,sustained,1s,ALL,p_rad_s,0.4936502538561605,0.000389336253745756
Mission,sustained,1s,ALL,position_m,0.33587457507379254,0.005349162461103608
Mission,sustained,1s,ALL,q_rad_s,0.2649654650704751,0.03497498437847238
Mission,sustained,1s,ALL,r_rad_s,0.1703478675812697,0.004009896749816391
Mission,sustained,1s,ALL,roll_deg,5.110435898244365,0.3841480228173829
Mission,sustained,1s,ALL,velocity_m_s,0.5993000733632542,0.0019603523062762663
Mission,sustained,1s,Sep17,attitude_deg,7.6784605650275,0.4575703922234995
Mission,sustained,1s,Sep17,body_rate_rad_s,0.5972461392133701,0.01802484874365612
Mission,sustained,1s,Sep17,p_rad_s,0.4874132444019044,0.004185302934070564
Mission,sustained,1s,Sep17,position_m,0.32217967205404446,0.008303787193037137
Mission,sustained,1s,Sep17,q_rad_s,0.285135200938535,0.04437234743197506
Mission,sustained,1s,Sep17,r_rad_s,0.18615270357804362,0.007914998955843614
Mission,sustained,1s,Sep17,roll_deg,5.959453044922181,0.634956432419237
Mission,sustained,1s,Sep17,velocity_m_s,0.645800526789916,0.013161812406369522
Mission,sustained,1s,Sep7,attitude_deg,4.946237553431711,0.2677008476724377
Mission,sustained,1s,Sep7,body_rate_rad_s,0.5716262268618787,0.012106942737992439
Mission,sustained,1s,Sep7,p_rad_s,0.5061242727646729,0.009356498698519181
Mission,sustained,1s,Sep7,position_m,0.36326438111328857,0.003018227515397373
Mission,sustained,1s,Sep7,q_rad_s,0.2246259933343552,0.019487873221276826
Mission,sustained,1s,Sep7,r_rad_s,0.13873819558772182,0.0038076165834676733
Mission,sustained,1s,Sep7,roll_deg,3.412401604888734,0.20841727941718816
Mission,sustained,1s,Sep7,velocity_m_s,0.5062991665099309,0.029835420462435765
Mission,sustained,200ms,ALL,attitude_deg,2.09593540983318,0.01912865796247118
Mission,sustained,200ms,ALL,body_rate_rad_s,0.533674174056496,0.000988728149053732
Mission,sustained,200ms,ALL,p_rad_s,0.4750149582602496,0.004198529853258853
Mission,sustained,200ms,ALL,position_m,0.04514288267176946,0.00044399322621377856
Mission,sustained,200ms,ALL,q_rad_s,0.19977986227037414,0.00804066522628596
Mission,sustained,200ms,ALL,r_rad_s,0.13528525744413009,0.0017664420379953588
Mission,sustained,200ms,ALL,roll_deg,1.5158213745511173,0.03423506599191001
Mission,sustained,200ms,ALL,velocity_m_s,0.16710212510962255,0.0012545438004026095
Mission,sustained,200ms,Sep17,attitude_deg,2.190795097284139,0.01998446011246618
Mission,sustained,200ms,Sep17,body_rate_rad_s,0.5306221793532472,0.0009548631175204189
Mission,sustained,200ms,Sep17,p_rad_s,0.4679198241773088,0.005694969304577669
Mission,sustained,200ms,Sep17,position_m,0.03402668704856625,0.0007406115548342335
Mission,sustained,200ms,Sep17,q_rad_s,0.20812296798237065,0.012532573681463814
Mission,sustained,200ms,Sep17,r_rad_s,0.13699011123695645,0.003235251186713795
Mission,sustained,200ms,Sep17,roll_deg,1.6168507123220872,0.06414238483616198
Mission,sustained,200ms,Sep17,velocity_m_s,0.171752728848409,0.0026434844669817
Mission,sustained,200ms,Sep7,attitude_deg,1.906216034931262,0.024608679853872727
Mission,sustained,200ms,Sep7,body_rate_rad_s,0.5397781634629936,0.002608772480681378
Mission,sustained,200ms,Sep7,p_rad_s,0.489205226426131,0.001367637441634112
Mission,sustained,200ms,Sep7,position_m,0.0673752739181759,0.00024838075543234513
Mission,sustained,200ms,Sep7,q_rad_s,0.18309365084638118,0.0036086353328168273
Mission,sustained,200ms,Sep7,r_rad_s,0.13187554985847735,0.00426904391742752
Mission,sustained,200ms,Sep7,roll_deg,1.3137626990091775,0.038292811790875035
Mission,sustained,200ms,Sep7,velocity_m_s,0.1578009176320497,0.006888227145621874
Mission,sustained,500ms,ALL,attitude_deg,3.9873700861604804,0.0618534610285045
Mission,sustained,500ms,ALL,body_rate_rad_s,0.5509256548383948,0.003447959405594395
Mission,sustained,500ms,ALL,p_rad_s,0.4790332493929174,0.006801907485752689
Mission,sustained,500ms,ALL,position_m,0.12578672203174004,0.0019426634907698853
Mission,sustained,500ms,ALL,q_rad_s,0.2206465257923201,0.01341211226057466
Mission,sustained,500ms,ALL,r_rad_s,0.15274346889376747,0.0029533481054208766
Mission,sustained,500ms,ALL,roll_deg,2.9028207755408615,0.10851157955763213
Mission,sustained,500ms,ALL,velocity_m_s,0.3069045150828244,0.004099751406842152
Mission,sustained,500ms,Sep17,attitude_deg,4.379403621202447,0.09159344534947654
Mission,sustained,500ms,Sep17,body_rate_rad_s,0.5685030696399105,0.004728333125438939
Mission,sustained,500ms,Sep17,p_rad_s,0.4905323797585321,0.0074792984980299355
Mission,sustained,500ms,Sep17,position_m,0.10647072409070395,0.003002804021160484
Mission,sustained,500ms,Sep17,q_rad_s,0.23032566047839786,0.019501860668643248
Mission,sustained,500ms,Sep17,r_rad_s,0.16524786848049797,0.005744837601371766
Mission,sustained,500ms,Sep17,roll_deg,3.272021688058178,0.1970444394659126
Mission,sustained,500ms,Sep17,velocity_m_s,0.32287310777457123,0.005661095439119598
Mission,sustained,500ms,Sep7,attitude_deg,3.2033030160765477,0.14850748431837046
Mission,sustained,500ms,Sep7,body_rate_rad_s,0.5157708252353638,0.00453998246626797
Mission,sustained,500ms,Sep7,p_rad_s,0.45603498866168807,0.006839206935569997
Mission,sustained,500ms,Sep7,position_m,0.1644187179138122,0.0007806963987306574
Mission,sustained,500ms,Sep7,q_rad_s,0.20128825642016449,0.003494687311680854
Mission,sustained,500ms,Sep7,r_rad_s,0.1277346697203065,0.004265770723916788
Mission,sustained,500ms,Sep7,roll_deg,2.1644189505062283,0.17591374939952292
Mission,sustained,500ms,Sep7,velocity_m_s,0.27496732969933074,0.012288855693148516
Mission,sustained,interval_0_500ms,ALL,attitude_deg,2.630577118886872,0.030319044895777615
Mission,sustained,interval_0_500ms,ALL,body_rate_rad_s,0.543329612154781,0.0014887500538670795
Mission,sustained,interval_0_500ms,ALL,p_rad_s,0.4848424103831383,0.004677057722163181
Mission,sustained,interval_0_500ms,ALL,position_m,0.07167209670347514,0.0010115471517683024
Mission,sustained,interval_0_500ms,ALL,q_rad_s,0.20241543372564016,0.00855331161366864
Mission,sustained,interval_0_500ms,ALL,r_rad_s,0.135815363945793,0.0008544793224445052
Mission,sustained,interval_0_500ms,ALL,roll_deg,1.8954345423147423,0.04720906794106213
Mission,sustained,interval_0_500ms,ALL,velocity_m_s,0.20405042851711383,0.0019625517893867065
Mission,sustained,interval_0_500ms,Sep17,attitude_deg,2.832850254553535,0.028001086382457425
Mission,sustained,interval_0_500ms,Sep17,body_rate_rad_s,0.53081365616281,0.0026962824041046134
Mission,sustained,interval_0_500ms,Sep17,p_rad_s,0.46814530847705943,0.007120633182849271
Mission,sustained,interval_0_500ms,Sep17,position_m,0.0580487145156163,0.0015061283184012572
Mission,sustained,interval_0_500ms,Sep17,q_rad_s,0.2071109537309818,0.01151110472772234
Mission,sustained,interval_0_500ms,Sep17,r_rad_s,0.13924371583008918,0.0014807591084771735
Mission,sustained,interval_0_500ms,Sep17,roll_deg,2.0860539869267307,0.08951609736222481
Mission,sustained,interval_0_500ms,Sep17,velocity_m_s,0.21220684734441453,0.00299984102480686
Mission,sustained,interval_0_500ms,Sep7,attitude_deg,2.226030847553546,0.06372505019985578
Mission,sustained,interval_0_500ms,Sep7,body_rate_rad_s,0.5683615241387233,0.0010924156063882938
Mission,sustained,interval_0_500ms,Sep7,p_rad_s,0.5182366141952959,0.0014404349790921793
Mission,sustained,interval_0_500ms,Sep7,position_m,0.09891886107919286,0.0004973148066342621
Mission,sustained,interval_0_500ms,Sep7,q_rad_s,0.19302439371495694,0.0032274770582960467
Mission,sustained,interval_0_500ms,Sep7,r_rad_s,0.1289586601772006,0.0012247015714620824
Mission,sustained,interval_0_500ms,Sep7,roll_deg,1.5141956530907654,0.07994745591851993
Mission,sustained,interval_0_500ms,Sep7,velocity_m_s,0.1877375908625123,0.00851139509959065
Mission,sustained,interval_500_1000ms,ALL,attitude_deg,5.46050480775584,0.13727837990405048
Mission,sustained,interval_500_1000ms,ALL,body_rate_rad_s,0.5804504379020607,0.005441407773717286
Mission,sustained,interval_500_1000ms,ALL,p_rad_s,0.4965231243126201,0.004602565374988067
Mission,sustained,interval_500_1000ms,ALL,position_m,0.23326631216015123,0.004021682934309274
Mission,sustained,interval_500_1000ms,ALL,q_rad_s,0.24593328141720225,0.022613760098325546
Mission,sustained,interval_500_1000ms,ALL,r_rad_s,0.1654497043583474,0.003789089033943006
Mission,sustained,interval_500_1000ms,ALL,roll_deg,4.073141308121772,0.2658197747024224
Mission,sustained,interval_500_1000ms,ALL,velocity_m_s,0.45728505577805095,0.006280628270916191
Mission,sustained,interval_500_1000ms,Sep17,attitude_deg,6.124740581808833,0.2700677759579553
Mission,sustained,interval_500_1000ms,Sep17,body_rate_rad_s,0.57185233069725,0.007660706380550324
Mission,sustained,interval_500_1000ms,Sep17,p_rad_s,0.4750522500047815,0.006427490727811193
Mission,sustained,interval_500_1000ms,Sep17,position_m,0.21576964523690437,0.0062394669610741
Mission,sustained,interval_500_1000ms,Sep17,q_rad_s,0.2602396528676601,0.02973118409111883
Mission,sustained,interval_500_1000ms,Sep17,r_rad_s,0.18051130517025712,0.0059311476129350746
Mission,sustained,interval_500_1000ms,Sep17,roll_deg,4.684271026089484,0.44074799196793335
Mission,sustained,interval_500_1000ms,Sep17,velocity_m_s,0.4856148258438759,0.006427030562794941
