mode,pattern,window_id,seed,step,elapsed_s,roll_true,roll_pred,p_true,p_pred,q_true,q_pred,r_true,r_pred,vx_true,vx_pred,vy_true,vy_pred,vz_true,vz_pred,drive,common,differential,rudder
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,11,0.219498,4.279953142791401,-0.5280464017192698,0.35558825731277466,-0.1566874086856842,-0.4158930480480194,-0.02739296481013298,0.567477285861969,0.378866970539093,0.47613024711608887,0.3127213716506958,-0.6527830958366394,-1.5245805978775024,0.7340003848075867,1.0062254667282104,0.575999915599823,-0.39031250961124897,0.3347941469401121,-0.11688752472400665
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,12,0.239474,5.016207361359041,-0.1721713393020487,-0.4006977677345276,0.2503017783164978,-0.08783847093582153,-0.09580472111701965,0.5481060147285461,0.42788368463516235,0.5217263102531433,0.32423239946365356,-0.5176180601119995,-1.506021499633789,0.7759349942207336,1.0008492469787598,0.575999915599823,-0.42771024256944656,0.30539362877607346,-0.061453040689229965
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,13,0.25946199999999997,5.0864568648484285,0.45885838560374453,-0.5938089489936829,0.2829532325267792,-0.04084668681025505,-0.09605865180492401,0.8581832647323608,0.4449722468852997,0.5239582061767578,0.33400118350982666,-0.33224382996559143,-1.4782544374465942,0.7465576529502869,0.9768969416618347,0.575999915599823,-0.4384104385972023,0.29989733546972275,-0.12001929432153702
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,14,0.27951699999999996,4.953550300504181,1.0646833460127638,-1.2354885339736938,0.18901585042476654,-0.6057468056678772,-0.08118486404418945,0.7598869800567627,0.4546584188938141,0.4808036983013153,0.34624388813972473,-0.2627306282520294,-1.4395666122436523,0.7237616777420044,0.9469432234764099,0.5779999494552612,-0.42464810609817505,0.17048054933547974,-0.1800229400396347
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,15,0.29939799999999994,3.8673853195819192,1.4022027942414599,-1.541588544845581,-0.17565672099590302,-0.7562586665153503,-0.08379333466291428,0.6644249558448792,0.4449571967124939,0.43169957399368286,0.36033979058265686,-0.24134063720703125,-1.3895957469940186,0.6912712454795837,0.9318243861198425,0.5779999494552612,-0.3488377034664154,0.06071275472640991,-0.17616307735443115
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,16,0.31933399999999995,2.6338143423566343,1.3605206605976532,0.25962644815444946,-0.4555346965789795,-0.36226892471313477,-0.15916341543197632,0.5382283926010132,0.4287234842777252,0.363342821598053,0.3777279257774353,-0.2613403797149658,-1.3223567008972168,0.678963840007782,0.9554367065429688,0.578999936580658,-0.36232660710811615,-0.024607524275779724,-0.13083137571811676
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,17,0.33925999999999995,3.347139117040935,1.0630849322353986,0.0050690677016973495,-0.5956488251686096,0.1616738736629486,-0.17917729914188385,0.5368333458900452,0.4081684350967407,0.3301527798175812,0.3958059847354889,-0.3063858449459076,-1.2547370195388794,0.6021241545677185,0.9986535310745239,0.578999936580658,-0.4018977917730808,0.277999397367239,-0.16980457305908203
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,18,0.35923099999999997,3.714142517571256,1.1136767125996063,-1.1110754013061523,0.15012121200561523,0.41715991497039795,-0.15495535731315613,0.5107901692390442,0.4403840899467468,0.20317144691944122,0.4136923849582672,-0.2752841114997864,-1.1898678541183472,0.5334517359733582,1.0466147661209106,0.5859999656677246,-0.46973593533039093,0.19327692687511444,-0.07839350402355194
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,19,0.37917399999999996,3.5105217334099574,1.6032654584545596,0.33563387393951416,0.16392627358436584,-0.625482976436615,-0.04751594364643097,0.5684905648231506,0.4262276291847229,0.13083219528198242,0.4251398742198944,-0.1657090038061142,-1.1254639625549316,0.39428362250328064,1.0733089447021484,0.5859999656677246,-0.40422720462083817,0.19187860935926437,-0.19471168518066406
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,20,0.39913299999999996,3.8345111551758615,2.046775327321609,-0.18047641217708588,0.085471510887146,-0.6627557873725891,-0.05627540871500969,0.6206647753715515,0.41596099734306335,0.06042598560452461,0.4414886236190796,0.01994049921631813,-1.041030764579773,0.31546175479888916,1.0966510772705078,0.5869999527931213,-0.352151095867157,0.17109215259552002,-0.1554381251335144
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,21,0.419102,3.8556068045104355,2.4165860385692484,-1.086549162864685,0.055365316569805145,-0.5266475677490234,-0.11640389263629913,0.37068507075309753,0.39992812275886536,0.034535378217697144,0.45664864778518677,0.23085594177246094,-0.9448779225349426,0.3060849606990814,1.1202541589736938,0.5869999527931213,-0.3309324011206627,0.14240045100450516,-0.14023707807064056
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,22,0.439106,2.864862656144189,2.731421922309986,-0.0050965165719389915,0.018521811813116074,-0.14110368490219116,-0.17349162697792053,0.4439580738544464,0.3787632882595062,0.07028494030237198,0.47332289814949036,0.33173540234565735,-0.8401057720184326,0.37542524933815,1.1283254623413086,0.5939999222755432,-0.36028464138507843,0.05886714160442352,-0.1236119419336319
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,23,0.4591,3.1080749334742928,2.9065104549295944,0.35705557465553284,-0.14908310770988464,-0.19288548827171326,-0.1600155532360077,0.5758277177810669,0.34571731090545654,0.05908752977848053,0.49187350273132324,0.4047921895980835,-0.7364431023597717,0.4778038263320923,1.1137269735336304,0.5969999432563782,-0.37155625969171524,0.19325550645589828,-0.17259663343429565
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,24,0.479152,3.6654140061456775,3.1545513080201366,-0.9323477149009705,0.17045843601226807,-0.35360798239707947,-0.11878615617752075,0.5519611835479736,0.3404373228549957,0.10481953620910645,0.5129444003105164,0.5314794182777405,-0.6345091462135315,0.5863337516784668,1.0838916301727295,0.5969999432563782,-0.3592398166656494,0.1381869614124298,-0.21488244831562042
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,25,0.498937,3.0651546909665743,3.5492752390022426,0.1595592051744461,0.1345423012971878,-1.009282112121582,-0.09999006986618042,0.5533521771430969,0.31699565052986145,0.1372496783733368,0.5334287285804749,0.6498275995254517,-0.5241789221763611,0.7742548584938049,1.0452995300292969,0.5969999432563782,-0.31106747686862946,0.10998786985874176,-0.1893770843744278
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,26,0.518924,3.6897495393397493,3.8677893357614948,0.8200042843818665,0.06708638370037079,-0.9919593334197998,-0.13248075544834137,0.5764226317405701,0.28583070635795593,0.15099617838859558,0.5531688928604126,0.8196369409561157,-0.4023607075214386,0.8315653800964355,1.0063207149505615,0.5969999432563782,-0.24406342883594334,0.2467790029477328,-0.18684940040111542
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,27,0.538868,4.539633649813521,4.320217851185373,0.3207513689994812,0.4046074151992798,-0.7237529158592224,-0.22901950776576996,0.4350756108760834,0.27493131160736084,0.18554756045341492,0.5729461312294006,1.0243518352508545,-0.26498547196388245,0.8616227507591248,0.9668349027633667,0.5969999432563782,-0.2517911493778229,0.3185478746891022,-0.198101207613945
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,28,0.55888,5.193481349526153,5.062340161003775,0.22106823325157166,0.6001226305961609,-0.7452511787414551,-0.28401485085487366,0.6679087281227112,0.25690510869026184,0.17621223628520966,0.5915411114692688,1.1805083751678467,-0.11481444537639618,0.8636935949325562,0.907486081123352,0.5979999303817749,-0.24237778037786484,0.34357187896966934,-0.18059326708316803
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,29,0.57886,5.937014462637831,5.88965530129165,-0.2648662030696869,0.5971898436546326,-1.1989723443984985,-0.3172245919704437,0.9489049911499023,0.2263391762971878,0.14338462054729462,0.6090484261512756,1.2785886526107788,0.04840219020843506,0.7990245819091797,0.8334451913833618,0.6019999384880066,-0.21181779727339745,0.3185051716864109,-0.3131745755672455
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,30,0.5987370000000001,5.799904213767211,6.546032098981368,-0.9555165767669678,0.35718297958374023,-1.2204025983810425,-0.3612169325351715,0.8259015679359436,0.1936381310224533,0.09265551716089249,0.6293737888336182,1.3415515422821045,0.22484087944030762,0.69556725025177,0.7532210350036621,0.6029999256134033,-0.14508477225899696,0.2217366062104702,-0.3368658423423767
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,31,0.6186800000000001,5.163829957745883,6.818887961694755,0.5099496841430664,-0.020833969116210938,-0.5995216965675354,-0.4297204911708832,0.8297941088676453,0.15016105771064758,0.014731268398463726,0.6488929986953735,1.4156845808029175,0.41348177194595337,0.5745049118995667,0.6885005235671997,0.6029999256134033,-0.1485780952643836,0.14904151576047298,-0.30804643034935
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,32,0.6386900000000001,6.090233044503233,6.698190748379505,0.18022452294826508,-0.2780833840370178,0.21901169419288635,-0.4102524518966675,0.5841877460479736,0.10967852920293808,-0.05567360669374466,0.6686498522758484,1.4818999767303467,0.5986673831939697,0.3577311038970947,0.6290639638900757,0.6029999256134033,-0.19962918758392334,0.3746904730796814,-0.32811567187309265
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,33,0.6586510000000001,6.248812665285484,6.701947909021521,-0.8076099157333374,0.20631098747253418,0.5192763209342957,-0.2843542695045471,0.4335602819919586,0.1166958287358284,-0.17394419014453888,0.6880635619163513,1.6558507680892944,0.7667487859725952,0.10697541385889053,0.5621680021286011,0.6029999256134033,-0.2925380072556436,0.2865167655982077,-0.2311190962791443
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,34,0.6786880000000001,5.917222180563652,6.958056081860658,-0.1026008352637291,0.1537564992904663,0.10259047150611877,-0.05326727032661438,0.4440373480319977,0.08495458215475082,-0.2542244493961334,0.7031657099723816,1.8352667093276978,0.9285419583320618,-0.20549437403678894,0.47601237893104553,0.6029999256134033,-0.2597567308694124,0.2913885246962309,-0.22836163640022278
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,35,0.69854,6.010147361244678,7.172450320088097,0.11723704636096954,0.1440802961587906,0.32576367259025574,0.0823102742433548,0.4122917950153351,0.060324519872665405,-0.3283019959926605,0.720373272895813,2.0236470699310303,1.097463607788086,-0.4818175435066223,0.3844389021396637,0.6029999256134033,-0.2697856454178691,0.29781484324485064,-0.23818473517894745
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,36,0.71858,6.155767817162822,7.387892890930915,-0.10982424020767212,0.15971465408802032,0.7195702791213989,0.17859862744808197,0.2998218834400177,0.04044579714536667,-0.35979995131492615,0.7366434335708618,2.1909637451171875,1.2675397396087646,-0.6808333396911621,0.2808627188205719,0.6029999256134033,-0.29439005767926574,0.30564054334536195,-0.20308798551559448
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,37,0.738486,6.375027339785099,7.631972732649244,0.5978421568870544,0.2037019282579422,0.8441208600997925,0.26042792201042175,0.3193728029727936,0.021959885954856873,-0.350119411945343,0.7491942048072815,2.3928050994873047,1.4316943883895874,-0.7941473722457886,0.16822054982185364,0.6029999256134033,-0.3467457410879433,0.35768287209793925,-0.18962398171424866
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,38,0.7584029999999999,7.27160730745384,7.9681057319667215,0.5797534584999084,0.32086649537086487,0.4199974238872528,0.3619842231273651,0.4214591383934021,0.0115731256082654,-0.31756630539894104,0.7583388686180115,2.607239007949829,1.583936333656311,-0.9158990383148193,0.042803019285202026,0.6029999256134033,-0.34670859575271606,0.5413347482681274,-0.20355039834976196
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,39,0.778373,8.688533144386911,8.618976567209826,0.8228819370269775,0.736397385597229,-0.1073564738035202,0.3971264362335205,0.2949070334434509,0.023631226271390915,-0.24856635928153992,0.7646166682243347,2.822255849838257,1.7328906059265137,-1.1043757200241089,-0.08511963486671448,0.6049999594688416,-0.3070708438754082,0.549610324203968,-0.18104752898216248
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,40,0.798321,10.068656207232301,9.554516884582226,2.210487127304077,0.8151859641075134,-0.7355301976203918,0.331285685300827,0.2610127031803131,0.012633557431399822,-0.16520418226718903,0.7665241360664368,3.2216949462890625,1.8927128314971924,-1.5602819919586182,-0.2041618824005127,0.6049999594688416,-0.24395030736923218,0.6987165212631226,-0.172212153673172
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,41,0.8182889999999999,12.13327751025958,10.663114774329063,2.366586923599243,1.0594415664672852,-0.6955060362815857,0.16760891675949097,0.013518214225769043,0.010363190434873104,-0.17532360553741455,0.7673443555831909,3.8534555435180664,2.0672481060028076,-2.4353349208831787,-0.32258570194244385,0.6029999256134033,-0.14452621340751648,0.8554737865924835,-0.13321159780025482
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,42,0.8383039999999999,14.632009444613328,12.064282567582477,0.46542465686798096,1.3678239583969116,-0.19856174290180206,-0.09833487868309021,-0.20750294625759125,0.004637606907635927,-0.12973394989967346,0.7696131467819214,4.799628734588623,2.2685375213623047,-3.258014440536499,-0.4358707070350647,0.6059999465942383,-0.16857019066810608,0.8314298093318939,-0.0012901077279821038
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,43,0.8583149999999999,14.920836456067578,13.500412360806141,-0.5168352127075195,1.201703667640686,0.8231003880500793,-0.25765764713287354,0.1652994453907013,-0.03838860243558884,0.19040940701961517,0.769980788230896,5.961709976196289,2.476036787033081,-3.4763295650482178,-0.5637538433074951,0.6169999241828918,-0.25882941484451294,0.7411705851554871,-0.03320890665054321
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,44,0.878381,15.029454399274448,14.480452784771318,2.504530191421509,0.6455569863319397,1.1657055616378784,-0.22678326070308685,0.26942431926727295,-0.09775032103061676,0.6111363768577576,0.768454909324646,6.633156776428223,2.673450469970703,-3.1753408908843994,-0.7181030511856079,0.6179999709129333,-0.24364882707595825,0.7563511729240417,-0.1148589625954628
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,45,0.898131,17.53145580169839,14.944937408768412,-0.36002811789512634,0.35497626662254333,0.9461156725883484,-0.14252763986587524,0.5514937043190002,-0.13302816450595856,0.7210544347763062,0.7728880643844604,6.6745758056640625,2.8692312240600586,-2.9855968952178955,-0.8783838748931885,0.6179999709129333,-0.24253001809120178,0.7574699819087982,-0.11286064237356186
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,46,0.918106,19.143052495535017,15.18510249672855,1.9453034400939941,0.24605076014995575,0.78197181224823,-0.017670229077339172,0.08066877722740173,-0.15679945051670074,0.6692768931388855,0.7812765836715698,6.567975997924805,3.061945915222168,-2.9153926372528076,-1.0366547107696533,0.6189999580383301,-0.22647055983543396,0.773529440164566,-0.1427052766084671
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,47,0.938048,20.94622975945219,15.371305866171642,1.248781442642212,0.24851094186306,1.277891755104065,0.0819525197148323,-0.09601143002510071,-0.17042358219623566,0.545121967792511,0.7938158512115479,6.407192230224609,3.2527074813842773,-2.98391056060791,-1.1850301027297974,0.6189999580383301,-0.2488398551940918,0.7511601448059082,0.06056167930364609
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,48,0.958009,22.128720879658353,15.596740597743054,1.3956049680709839,0.30543357133865356,1.155910611152649,0.18563887476921082,-0.0011842085514217615,-0.1955794095993042,0.38819384574890137,0.8043724894523621,6.281569957733154,3.436842441558838,-3.0563061237335205,-1.326712965965271,0.625999927520752,-0.2748497277498245,0.7251502722501755,0.07948439568281174
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,49,0.978027,24.506850702910285,15.818581515019641,1.4750474691390991,0.2427070438861847,0.8794506192207336,0.26869386434555054,-0.050658781081438065,-0.22418469190597534,0.21591463685035706,0.8163356781005859,6.217667579650879,3.614464282989502,-3.1512720584869385,-1.4657368659973145,0.6499999165534973,-0.2668384313583374,0.7331615686416626,0.08886417746543884
Stabilized,reversing,validation:9.17数据/log_11_2026-9-17-06-40-30.ulg:0:25,17,50,0.997938,26.054644973419713,15.991302717150083,0.530894935131073,0.23340418934822083,0.9396721124649048,0.29501134157180786,-0.26261577010154724,-0.24608872830867767,0.026719916611909866,0.8315646648406982,6.177974224090576,3.7923941612243652,-3.1887075901031494,-1.592473030090332,,,,
Stabilized,mixed_change,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:5325,17,0,0.0,9.232413218918728,9.232414236781391,0.028566423803567886,0.028566423803567886,0.5429350733757019,0.5429350733757019,0.29500311613082886,0.29500311613082886,5.908234119415283,5.908234119415283,-3.0453720092773438,-3.0453720092773438,-0.10632669180631638,-0.10632669180631638,0.6329999566078186,-0.038937642239034176,0.06734290812164545,-0.13419149816036224
Stabilized,mixed_change,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:5325,17,1,0.019978,10.724285318705132,9.448644948790616,0.10069270431995392,0.08669652789831161,-0.11622539162635803,0.23650896549224854,0.3072085678577423,0.33017492294311523,5.890690803527832,5.8736701011657715,-2.96570086479187,-2.9417450428009033,-0.33614957332611084,-0.33881494402885437,0.6309999823570251,-0.02546841651201248,0.07803178578615189,-0.1353326290845871
Stabilized,mixed_change,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:5325,17,2,0.029567999999999997,11.110705125447112,9.557886776146736,-0.46748241782188416,0.06491485983133316,-0.2720221281051636,-0.027491897344589233,0.25347983837127686,0.3331904113292694,5.9106059074401855,5.887936115264893,-2.9193592071533203,-2.902665138244629,-0.4707375168800354,-0.47648513317108154,0.6309999823570251,-0.02546841651201248,0.07803178578615189,-0.1353326290845871
Stabilized,mixed_change,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:5325,17,3,0.059223,10.776242303079632,9.846320522412244,-0.1949426233768463,0.07077576220035553,-0.26389142870903015,-0.2888065278530121,0.3268003761768341,0.3051096200942993,6.031537055969238,5.994265556335449,-2.8524208068847656,-2.8205904960632324,-0.8403475284576416,-0.879083514213562,0.6329999566078186,-0.012348128482699394,0.05426965840160847,-0.1389014571905136
Stabilized,mixed_change,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:5325,17,4,0.078848,10.712294250973901,9.895932571481952,0.0073387231677770615,-0.17311698198318481,0.220889613032341,0.08763283491134644,0.37696829438209534,0.2845078706741333,6.089901447296143,6.080761432647705,-2.8262438774108887,-2.7851176261901855,-0.9522015452384949,-1.0507416725158691,0.6329999566078186,-0.024657796137034893,0.053417076356709,-0.1486942023038864
Stabilized,mixed_change,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:5325,17,5,0.088737,10.744634707182234,9.816132106560374,0.0073387231677770615,-0.3242436647415161,0.220889613032341,0.29704755544662476,0.37696829438209534,0.27782943844795227,6.10498571395874,6.099944114685059,-2.808012008666992,-2.7649216651916504,-0.9488057494163513,-1.072462558746338,0.6329999566078186,-0.024657796137034893,0.053417076356709,-0.1486942023038864
Stabilized,mixed_change,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:5325,17,6,0.118376,10.902888897409788,9.35094458731972,-0.47730743885040283,-0.4553055763244629,0.4257495701313019,0.4948226809501648,0.3992048501968384,0.25133660435676575,6.093165397644043,6.083458423614502,-2.7268669605255127,-2.7083561420440674,-0.8417863249778748,-0.9878013730049133,0.6329999566078186,-0.04055421915836632,0.03829852375201881,-0.14662639796733856
Stabilized,mixed_change,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:5325,17,7,0.137981,10.658111417633318,9.08029077816326,-1.0458241701126099,-0.24488459527492523,0.4082277715206146,0.2957782745361328,0.23295710980892181,0.22765742242336273,6.093044757843018,6.058597087860107,-2.7190351486206055,-2.687059164047241,-0.6960699558258057,-0.8276565670967102,0.6329999566078186,-0.04828349407762289,-0.02309849951416254,-0.13725368678569794
Stabilized,mixed_change,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:5325,17,8,0.157715,9.314312968063346,8.788338333198395,0.03860035166144371,-0.4306752681732178,-0.23037606477737427,-0.13777855038642883,0.26718592643737793,0.18454279005527496,6.055691719055176,6.0566887855529785,-2.7500059604644775,-2.683746576309204,-0.35915109515190125,-0.5573170185089111,0.6309999823570251,-0.033619281370192766,-0.021848063450306654,-0.1343720257282257
Stabilized,mixed_change,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:5325,17,9,0.177531,9.101600957669932,8.321255866557472,0.13420632481575012,-0.4762377142906189,-0.7184240221977234,-0.5827220678329468,0.2614937424659729,0.1570584625005722,6.07725191116333,6.079565048217773,-2.7790679931640625,-2.6997995376586914,-0.08047839254140854,-0.2579655945301056,0.6309999823570251,-0.01504532340914011,-0.03524886351078749,-0.12896375358104706
Stabilized,mixed_change,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:5325,17,10,0.19712,9.045647495367726,7.8825878928074,-0.05817562714219093,-0.3469015955924988,-0.6862409114837646,-0.6902784109115601,0.15067769587039948,0.1426924467086792,6.128890514373779,6.10999870300293,-2.7652764320373535,-2.7130439281463623,0.08682706207036972,-0.043795302510261536,0.6309999823570251,-0.01504532340914011,-0.03524886351078749,-0.12896375358104706
Stabilized,mixed_change,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:5325,17,11,0.217142,8.844618452169943,7.542277043984268,-0.23702283203601837,-0.2785082459449768,-0.49682098627090454,-0.5716731548309326,0.1073964312672615,0.12380969524383545,6.116155624389648,6.122534275054932,-2.7485427856445312,-2.706847906112671,0.21676000952720642,0.08881773054599762,0.6309999823570251,-0.008788630366325378,-0.08771632611751556,-0.11623704433441162
Stabilized,mixed_change,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:5325,17,12,0.23658099999999999,8.659075965841648,7.229142557499156,-0.022391516715288162,-0.3159557580947876,-0.28956377506256104,-0.3640044927597046,0.06940314173698425,0.09677238762378693,6.092601299285889,6.102334022521973,-2.728344440460205,-2.6812922954559326,0.28979021310806274,0.1547972708940506,0.6309999823570251,-0.005913645029067993,-0.11883442103862762,-0.11038970947265625
Stabilized,mixed_change,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:5325,17,13,0.256255,8.572826463401114,7.076884792262929,0.011826859787106514,0.00014513731002807617,-0.15512292087078094,-0.04265815019607544,0.08515340834856033,0.09844104945659637,6.043060302734375,6.04301643371582,-2.660778284072876,-2.6390180587768555,0.2839727997779846,0.1474858969449997,0.6309999823570251,-0.005913645029067993,-0.11883442103862762,-0.11038970947265625
Stabilized,mixed_change,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:5325,17,14,0.275968,8.60387446827945,7.271178578453482,1.6292234659194946,0.2589385509490967,0.251289039850235,0.3367880880832672,0.19023244082927704,0.13352517783641815,5.950913429260254,5.954481601715088,-2.6080875396728516,-2.569960117340088,0.19135573506355286,0.05513100326061249,0.6309999823570251,-0.016032665967941284,-0.11761608719825745,-0.11321869492530823
Stabilized,mixed_change,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:5325,17,15,0.29584299999999997,10.283116620784426,7.611822408138141,0.05546167492866516,0.21558065712451935,0.3800687789916992,0.314242959022522,0.10500956326723099,0.16771963238716125,5.951462268829346,5.898451328277588,-2.508826494216919,-2.483168601989746,-4.1986844735220075e-05,-0.1399994194507599,0.6329999566078186,-0.01928405463695526,-0.057128481566905975,-0.09606628119945526
Stabilized,mixed_change,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:5325,17,16,0.31555799999999995,10.773190704957981,7.935840981425761,-0.28443264961242676,0.23826061189174652,-0.32702410221099854,-0.1559133231639862,0.13314908742904663,0.18055593967437744,5.980493068695068,5.9136152267456055,-2.418252944946289,-2.4132962226867676,-0.27676764130592346,-0.4112010598182678,0.6309999823570251,-0.010369056835770607,-0.0646201353520155,-0.09189452230930328
Stabilized,mixed_change,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:5325,17,17,0.33514299999999997,10.504705679763733,8.213782688967589,-0.13595972955226898,0.16967815160751343,-0.5801962018013,-0.3218948245048523,0.07410075515508652,0.15912605822086334,6.076090335845947,5.983832359313965,-2.375175714492798,-2.367638111114502,-0.5327470302581787,-0.6716232299804688,0.6309999823570251,0.0028771311044692993,-0.0892832800745964,-0.0937618762254715
Stabilized,mixed_change,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:5325,17,18,0.354948,10.31832864795603,8.306732876659954,-0.26630115509033203,-0.08355200290679932,-0.14681880176067352,0.03340455889701843,0.1665133833885193,0.12795685231685638,6.166354656219482,6.074965953826904,-2.344839572906494,-2.3424136638641357,-0.6996023654937744,-0.8461810946464539,0.6329999566078186,0.00666201114654541,-0.09736093878746033,-0.11169803142547607
Stabilized,mixed_change,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:5325,17,19,0.374584,10.041207191294511,8.125406387985779,-0.037756938487291336,-0.33796778321266174,0.33651894330978394,0.47081148624420166,0.21097704768180847,0.11147559434175491,6.2078857421875,6.125364780426025,-2.3232650756835938,-2.314807891845703,-0.7163827419281006,-0.893488883972168,0.6329999566078186,-0.006034933030605316,-0.10261327773332596,-0.1149449273943901
Stabilized,mixed_change,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:5325,17,20,0.39432799999999996,10.080537752720367,7.817392725183662,-0.1582380086183548,-0.32304590940475464,0.5119904279708862,0.5816587209701538,0.2727011740207672,0.09860444068908691,6.20448637008667,6.111929893493652,-2.2906954288482666,-2.286085367202759,-0.6547729969024658,-0.842362105846405,0.6309999823570251,-0.01700671762228012,-0.09468960762023926,-0.12078502774238586
Stabilized,mixed_change,validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:5325,17,21,0.41397799999999996,9.948732765962818,7.643964311559642,-1.044763207435608,-0.09235696494579315,0.5576539039611816,0.391948401927948,0.26255860924720764,0.08808425813913345,6.184800148010254,6.0839314460754395,-2.2632558345794678,-2.268918037414551,-0.5472657680511475,-0.6970349550247192,0.6309999823570251,-0.02602221816778183,-0.09468269348144531,-0.12424959987401962
