mode,pattern,step,metric,mean,std,elapsed_median_s,elapsed_p05_s,elapsed_p95_s
ALL_original,sustained,37,roll_deg,4.042185443424009,0.20038265162791682,0.7391400000000002,0.7382402,0.7490585999999999
ALL_original,sustained,37,velocity_m_s,0.5170099304021188,0.005168603059862875,0.7391400000000002,0.7382402,0.7490585999999999
ALL_original,sustained,38,attitude_deg,5.6443204248321335,0.06772254745237971,0.7588699999999999,0.7583202,0.7687125999999999
ALL_original,sustained,38,body_rate_rad_s,0.606702883116464,0.006304334702207773,0.7588699999999999,0.7583202,0.7687125999999999
ALL_original,sustained,38,p_rad_s,0.5170825543832571,0.0018137463402754877,0.7588699999999999,0.7583202,0.7687125999999999
ALL_original,sustained,38,position_m,0.33604272826597564,0.003438946393375203,0.7588699999999999,0.7583202,0.7687125999999999
ALL_original,sustained,38,q_rad_s,0.2640395984289887,0.01790462515105306,0.7588699999999999,0.7583202,0.7687125999999999
ALL_original,sustained,38,r_rad_s,0.1647620634285805,0.002891553861956749,0.7588699999999999,0.7583202,0.7687125999999999
ALL_original,sustained,38,roll_deg,4.125557156874617,0.21249033626436795,0.7588699999999999,0.7583202,0.7687125999999999
ALL_original,sustained,38,velocity_m_s,0.53089519856692,0.0056187828421177715,0.7588699999999999,0.7583202,0.7687125999999999
ALL_original,sustained,39,attitude_deg,5.750652272271238,0.07379905005813743,0.7786,0.7781955999999999,0.7885243999999999
ALL_original,sustained,39,body_rate_rad_s,0.6198886295980981,0.004842807936681512,0.7786,0.7781955999999999,0.7885243999999999
ALL_original,sustained,39,p_rad_s,0.5290569404552928,0.002183075875706805,0.7786,0.7781955999999999,0.7885243999999999
ALL_original,sustained,39,position_m,0.3475538533195941,0.003556862875113494,0.7786,0.7781955999999999,0.7885243999999999
ALL_original,sustained,39,q_rad_s,0.2683749167166753,0.016443053659111584,0.7786,0.7781955999999999,0.7885243999999999
ALL_original,sustained,39,r_rad_s,0.16856352734949479,0.0032196367432410365,0.7786,0.7781955999999999,0.7885243999999999
ALL_original,sustained,39,roll_deg,4.202904424863863,0.22302075905572888,0.7786,0.7781955999999999,0.7885243999999999
ALL_original,sustained,39,velocity_m_s,0.542036303699941,0.006429509753992598,0.7786,0.7781955999999999,0.7885243999999999
ALL_original,sustained,40,attitude_deg,5.858901664636015,0.07783290430827788,0.798378,0.7982473999999999,0.8083499999999998
ALL_original,sustained,40,body_rate_rad_s,0.6180607075832257,0.005290644349493724,0.798378,0.7982473999999999,0.8083499999999998
ALL_original,sustained,40,p_rad_s,0.5257319975697055,0.0012224953606626665,0.798378,0.7982473999999999,0.8083499999999998
ALL_original,sustained,40,position_m,0.35901910999742787,0.0037038522367079424,0.798378,0.7982473999999999,0.8083499999999998
ALL_original,sustained,40,q_rad_s,0.2716362832246139,0.014097416034444627,0.798378,0.7982473999999999,0.8083499999999998
ALL_original,sustained,40,r_rad_s,0.16864742247454237,0.0035426888364347743,0.798378,0.7982473999999999,0.8083499999999998
ALL_original,sustained,40,roll_deg,4.274567751470008,0.22573947273758949,0.798378,0.7982473999999999,0.8083499999999998
ALL_original,sustained,40,velocity_m_s,0.5528732324325344,0.0069927732768412095,0.798378,0.7982473999999999,0.8083499999999998
ALL_original,sustained,41,attitude_deg,5.985182970067476,0.08413112749523198,0.8182599999999997,0.817961,0.8282467999999998
ALL_original,sustained,41,body_rate_rad_s,0.6083519465210322,0.0032705366945721135,0.8182599999999997,0.817961,0.8282467999999998
ALL_original,sustained,41,p_rad_s,0.5115868056862651,0.004945986807943147,0.8182599999999997,0.817961,0.8282467999999998
ALL_original,sustained,41,position_m,0.37117886239978765,0.0038445281440874415,0.8182599999999997,0.817961,0.8282467999999998
ALL_original,sustained,41,q_rad_s,0.27229693884317946,0.01786467971039725,0.8182599999999997,0.817961,0.8282467999999998
ALL_original,sustained,41,r_rad_s,0.17174641711118163,0.00374745611987641,0.8182599999999997,0.817961,0.8282467999999998
ALL_original,sustained,41,roll_deg,4.376936342130153,0.23576098079336938,0.8182599999999997,0.817961,0.8282467999999998
ALL_original,sustained,41,velocity_m_s,0.5653920475490742,0.008092747358724714,0.8182599999999997,0.817961,0.8282467999999998
ALL_original,sustained,42,attitude_deg,6.11563636823514,0.08732617877073458,0.8382210000000002,0.8376742,0.8482216
ALL_original,sustained,42,body_rate_rad_s,0.5983935123462293,0.0021261180725458185,0.8382210000000002,0.8376742,0.8482216
ALL_original,sustained,42,p_rad_s,0.4993721607450337,0.007119928998281537,0.8382210000000002,0.8376742,0.8482216
ALL_original,sustained,42,position_m,0.38356135850967465,0.00405270732290789,0.8382210000000002,0.8376742,0.8482216
ALL_original,sustained,42,q_rad_s,0.274050176795612,0.017193896122673104,0.8382210000000002,0.8376742,0.8482216
ALL_original,sustained,42,r_rad_s,0.17256605042510378,0.0032725556367054773,0.8382210000000002,0.8376742,0.8482216
ALL_original,sustained,42,roll_deg,4.491481530075798,0.24316869824877696,0.8382210000000002,0.8376742,0.8482216
ALL_original,sustained,42,velocity_m_s,0.5785320027405118,0.00882918312491751,0.8382210000000002,0.8376742,0.8482216
ALL_original,sustained,43,attitude_deg,6.246395621006896,0.0916812833368704,0.8581879999999997,0.8573742,0.8682002000000001
ALL_original,sustained,43,body_rate_rad_s,0.5975769922170056,0.006397576506528768,0.8581879999999997,0.8573742,0.8682002000000001
ALL_original,sustained,43,p_rad_s,0.49377037693998505,0.0023251480912662194,0.8581879999999997,0.8573742,0.8682002000000001
ALL_original,sustained,43,position_m,0.39558777106456094,0.004317835578073654,0.8581879999999997,0.8573742,0.8682002000000001
ALL_original,sustained,43,q_rad_s,0.2824572372423518,0.017461675696845282,0.8581879999999997,0.8573742,0.8682002000000001
ALL_original,sustained,43,r_rad_s,0.17052088300984813,0.0033809682793312945,0.8581879999999997,0.8573742,0.8682002000000001
ALL_original,sustained,43,roll_deg,4.618649605237926,0.25290609787970625,0.8581879999999997,0.8573742,0.8682002000000001
ALL_original,sustained,43,velocity_m_s,0.592361694951976,0.008826373795606352,0.8581879999999997,0.8573742,0.8682002000000001
ALL_original,sustained,44,attitude_deg,6.350418239440814,0.10050780235397216,0.8781559999999998,0.877095,0.8881554
ALL_original,sustained,44,body_rate_rad_s,0.6394822545729785,0.00408437463985478,0.8781559999999998,0.877095,0.8881554
ALL_original,sustained,44,p_rad_s,0.5455360675454946,0.004919510300720784,0.8781559999999998,0.877095,0.8881554
ALL_original,sustained,44,position_m,0.4083282641406316,0.0045227846043072225,0.8781559999999998,0.877095,0.8881554
ALL_original,sustained,44,q_rad_s,0.28109801503589,0.020167794416047248,0.8781559999999998,0.877095,0.8881554
ALL_original,sustained,44,r_rad_s,0.16982679176116025,0.004081213340865874,0.8781559999999998,0.877095,0.8881554
ALL_original,sustained,44,roll_deg,4.707525893177929,0.27012139712294286,0.8781559999999998,0.877095,0.8881554
ALL_original,sustained,44,velocity_m_s,0.6071339695164305,0.00791486930814606,0.8781559999999998,0.877095,0.8881554
ALL_original,sustained,45,attitude_deg,6.457553388797844,0.11124596441530811,0.8981369999999999,0.8968113999999998,0.9080768
ALL_original,sustained,45,body_rate_rad_s,0.6087702336421699,0.0024246594503218137,0.8981369999999999,0.8968113999999998,0.9080768
ALL_original,sustained,45,p_rad_s,0.514678121557806,0.007289669144203977,0.8981369999999999,0.8968113999999998,0.9080768
ALL_original,sustained,45,position_m,0.421388793186968,0.0047330337856079305,0.8981369999999999,0.8968113999999998,0.9080768
ALL_original,sustained,45,q_rad_s,0.2733896969747003,0.017427118140543794,0.8981369999999999,0.8968113999999998,0.9080768
ALL_original,sustained,45,r_rad_s,0.16814797579674154,0.0034457423576074366,0.8981369999999999,0.8968113999999998,0.9080768
ALL_original,sustained,45,roll_deg,4.799428289743197,0.2823657083883571,0.8981369999999999,0.8968113999999998,0.9080768
ALL_original,sustained,45,velocity_m_s,0.6196603244678124,0.0067754203679920265,0.8981369999999999,0.8968113999999998,0.9080768
ALL_original,sustained,46,attitude_deg,6.5611504909639065,0.11783782388375187,0.9181090000000001,0.9165249999999999,0.9280608000000001
ALL_original,sustained,46,body_rate_rad_s,0.5949962829930432,0.006482118243476614,0.9181090000000001,0.9165249999999999,0.9280608000000001
ALL_original,sustained,46,p_rad_s,0.4935615277307473,0.004238564103142834,0.9181090000000001,0.9165249999999999,0.9280608000000001
ALL_original,sustained,46,position_m,0.43447423361371645,0.004909751487676503,0.9181090000000001,0.9165249999999999,0.9280608000000001
ALL_original,sustained,46,q_rad_s,0.2810333791397303,0.020872255350070437,0.9181090000000001,0.9165249999999999,0.9280608000000001
ALL_original,sustained,46,r_rad_s,0.16685087683135544,0.0033884236326884604,0.9181090000000001,0.9165249999999999,0.9280608000000001
ALL_original,sustained,46,roll_deg,4.882182848007438,0.28592175173977835,0.9181090000000001,0.9165249999999999,0.9280608000000001
ALL_original,sustained,46,velocity_m_s,0.6323522812554655,0.0065678576923191585,0.9181090000000001,0.9165249999999999,0.9280608000000001
ALL_original,sustained,47,attitude_deg,6.68800976038592,0.12649681243469232,0.9380549999999999,0.9362499999999998,0.9480377999999999
ALL_original,sustained,47,body_rate_rad_s,0.6086610703902596,0.012753417185557798,0.9380549999999999,0.9362499999999998,0.9480377999999999
ALL_original,sustained,47,p_rad_s,0.5077533123902566,0.0023570060533200004,0.9380549999999999,0.9362499999999998,0.9480377999999999
ALL_original,sustained,47,position_m,0.44717742080012624,0.005058002491605155,0.9380549999999999,0.9362499999999998,0.9480377999999999
ALL_original,sustained,47,q_rad_s,0.28357858322890545,0.024575493665197574,0.9380549999999999,0.9362499999999998,0.9480377999999999
ALL_original,sustained,47,r_rad_s,0.16899862076356528,0.0033193358111506055,0.9380549999999999,0.9362499999999998,0.9480377999999999
ALL_original,sustained,47,roll_deg,4.987962253159545,0.2912738553519335,0.9380549999999999,0.9362499999999998,0.9480377999999999
ALL_original,sustained,47,velocity_m_s,0.6452416030761539,0.005878537824277458,0.9380549999999999,0.9362499999999998,0.9480377999999999
ALL_original,sustained,48,attitude_deg,6.810371932825567,0.1327855840603301,0.958032,0.9559652000000001,0.968006
ALL_original,sustained,48,body_rate_rad_s,0.6216598741282903,0.008593219487499278,0.958032,0.9559652000000001,0.968006
ALL_original,sustained,48,p_rad_s,0.5234714715766633,0.006236793839623592,0.958032,0.9559652000000001,0.968006
ALL_original,sustained,48,position_m,0.46058108075454673,0.005114913521702863,0.958032,0.9559652000000001,0.968006
ALL_original,sustained,48,q_rad_s,0.28502919324732534,0.021008602106683916,0.958032,0.9559652000000001,0.968006
ALL_original,sustained,48,r_rad_s,0.16508338112304938,0.0037436736906009717,0.958032,0.9559652000000001,0.968006
ALL_original,sustained,48,roll_deg,5.083213516373523,0.2938600769249006,0.958032,0.9559652000000001,0.968006
ALL_original,sustained,48,velocity_m_s,0.6573740840854039,0.005062701862018658,0.958032,0.9559652000000001,0.968006
ALL_original,sustained,49,attitude_deg,6.929847376696238,0.14231056476094453,0.9780020000000001,0.975698,0.9879629999999998
ALL_original,sustained,49,body_rate_rad_s,0.6122086471023657,0.01025146215430112,0.9780020000000001,0.975698,0.9879629999999998
ALL_original,sustained,49,p_rad_s,0.511252170617503,0.005209781842419546,0.9780020000000001,0.975698,0.9879629999999998
ALL_original,sustained,49,position_m,0.4744213074295926,0.0051695354761048876,0.9780020000000001,0.975698,0.9879629999999998
ALL_original,sustained,49,q_rad_s,0.28397800555385794,0.02282602979719162,0.9780020000000001,0.975698,0.9879629999999998
ALL_original,sustained,49,r_rad_s,0.16921875942855458,0.0038665942113843797,0.9780020000000001,0.975698,0.9879629999999998
ALL_original,sustained,49,roll_deg,5.1824552972353395,0.30118701323112795,0.9780020000000001,0.975698,0.9879629999999998
ALL_original,sustained,49,velocity_m_s,0.6699467141233103,0.004731041229621384,0.9780020000000001,0.975698,0.9879629999999998
ALL_original,sustained,50,attitude_deg,7.044190204058452,0.15338135335029177,0.997972,0.9953922000000003,1.0079348
ALL_original,sustained,50,body_rate_rad_s,0.6092440545028355,0.012167516807600812,0.997972,0.9953922000000003,1.0079348
ALL_original,sustained,50,p_rad_s,0.5060915746546454,0.00152599742565419,0.997972,0.9953922000000003,1.0079348
ALL_original,sustained,50,position_m,0.487605782964803,0.005221168718277344,0.997972,0.9953922000000003,1.0079348
ALL_original,sustained,50,q_rad_s,0.28720306568927817,0.024679804676189132,0.997972,0.9953922000000003,1.0079348
ALL_original,sustained,50,r_rad_s,0.16841128120965446,0.003464172151295378,0.997972,0.9953922000000003,1.0079348
ALL_original,sustained,50,roll_deg,5.277425557880064,0.3120010927351897,0.997972,0.9953922000000003,1.0079348
ALL_original,sustained,50,velocity_m_s,0.6812806695756705,0.004766619397663401,0.997972,0.9953922000000003,1.0079348
Mission,ALL,1,attitude_deg,0.3794795213061189,0.0030030011019037423,0.019804,0.0099728,0.0296028
Mission,ALL,1,body_rate_rad_s,0.47563364754916804,0.0019319798406469868,0.019804,0.0099728,0.0296028
Mission,ALL,1,p_rad_s,0.4434903212322614,0.0016576981402097047,0.019804,0.0099728,0.0296028
Mission,ALL,1,position_m,0.006021475192924339,4.28296027225045e-06,0.019804,0.0099728,0.0296028
Mission,ALL,1,q_rad_s,0.15199333743298207,0.001163693404494342,0.019804,0.0099728,0.0296028
Mission,ALL,1,r_rad_s,0.07704011880189375,0.00034169340813461005,0.019804,0.0099728,0.0296028
Mission,ALL,1,roll_deg,0.2776354377828049,0.0015075004901508669,0.019804,0.0099728,0.0296028
Mission,ALL,1,velocity_m_s,0.045786714827863804,0.0010513799911866018,0.019804,0.0099728,0.0296028
Mission,ALL,2,attitude_deg,0.6993778909223692,0.00523948147126249,0.039714,0.029952799999999998,0.049392399999999996
Mission,ALL,2,body_rate_rad_s,0.5085259664269476,0.00484709608015003,0.039714,0.029952799999999998,0.049392399999999996
Mission,ALL,2,p_rad_s,0.4647355698710589,0.0036656164036219557,0.039714,0.029952799999999998,0.049392399999999996
Mission,ALL,2,position_m,0.01005017077747781,2.5799723292205583e-05,0.039714,0.029952799999999998,0.049392399999999996
Mission,ALL,2,q_rad_s,0.1813427293014193,0.0037616242966336277,0.039714,0.029952799999999998,0.049392399999999996
Mission,ALL,2,r_rad_s,0.09597932347774522,0.0012288982958955387,0.039714,0.029952799999999998,0.049392399999999996
Mission,ALL,2,roll_deg,0.5478128557219631,0.0015958470934456963,0.039714,0.029952799999999998,0.049392399999999996
Mission,ALL,2,velocity_m_s,0.06560487469504897,0.0022617895115017786,0.039714,0.029952799999999998,0.049392399999999996
Mission,ALL,3,attitude_deg,0.9803586829957296,0.006672121369143998,0.059619,0.059026199999999994,0.06898979999999999
Mission,ALL,3,body_rate_rad_s,0.5381801259914755,0.0013837253018575877,0.059619,0.059026199999999994,0.06898979999999999
Mission,ALL,3,p_rad_s,0.4885650834223408,0.0035046304424539002,0.059619,0.059026199999999994,0.06898979999999999
Mission,ALL,3,position_m,0.013864975162348218,7.741746607241861e-05,0.059619,0.059026199999999994,0.06898979999999999
Mission,ALL,3,q_rad_s,0.19182903850432642,0.0034598458370642187,0.059619,0.059026199999999994,0.06898979999999999
Mission,ALL,3,r_rad_s,0.11326863404877578,0.002267565431495631,0.059619,0.059026199999999994,0.06898979999999999
Mission,ALL,3,roll_deg,0.7681770174340649,0.008717327348156582,0.059619,0.059026199999999994,0.06898979999999999
Mission,ALL,3,velocity_m_s,0.08436069445361151,0.0025951489833424147,0.059619,0.059026199999999994,0.06898979999999999
Mission,ALL,4,attitude_deg,1.169970305676373,0.016833365578013237,0.07964299999999999,0.07864339999999999,0.088748
Mission,ALL,4,body_rate_rad_s,0.5096603740839614,0.0031834444388280743,0.07964299999999999,0.07864339999999999,0.088748
Mission,ALL,4,p_rad_s,0.45471870471651993,0.0063788426801322925,0.07964299999999999,0.07864339999999999,0.088748
Mission,ALL,4,position_m,0.01756029272946495,0.00012651892093714048,0.07964299999999999,0.07864339999999999,0.088748
Mission,ALL,4,q_rad_s,0.19047363978860365,0.004327042050886162,0.07964299999999999,0.07864339999999999,0.088748
Mission,ALL,4,r_rad_s,0.12580916826349645,0.0033296034404274957,0.07964299999999999,0.07864339999999999,0.088748
Mission,ALL,4,roll_deg,0.8882319493852404,0.013543885343290967,0.07964299999999999,0.07864339999999999,0.088748
Mission,ALL,4,velocity_m_s,0.10255403273554807,0.0023245798701341945,0.07964299999999999,0.07864339999999999,0.088748
Mission,ALL,5,attitude_deg,1.335809605827856,0.02141937195009196,0.09962199999999999,0.0898846,0.1086822
Mission,ALL,5,body_rate_rad_s,0.5105615156724018,0.0016912995427986522,0.09962199999999999,0.0898846,0.1086822
Mission,ALL,5,p_rad_s,0.45371468353895,0.0035438601337292527,0.09962199999999999,0.0898846,0.1086822
Mission,ALL,5,position_m,0.02132308178811279,0.00018801632900064503,0.09962199999999999,0.0898846,0.1086822
Mission,ALL,5,q_rad_s,0.19293025623045015,0.0027222977727574885,0.09962199999999999,0.0898846,0.1086822
Mission,ALL,5,r_rad_s,0.12990342585243472,0.003921549688672276,0.09962199999999999,0.0898846,0.1086822
Mission,ALL,5,roll_deg,1.0047453733276102,0.01232233343507486,0.09962199999999999,0.0898846,0.1086822
Mission,ALL,5,velocity_m_s,0.11951833813616503,0.0027406201657814737,0.09962199999999999,0.0898846,0.1086822
Mission,ALL,6,attitude_deg,1.4603981095645269,0.025108063110189573,0.119638,0.1181504,0.1282684
Mission,ALL,6,body_rate_rad_s,0.515788695233867,0.004227297582630343,0.119638,0.1181504,0.1282684
Mission,ALL,6,p_rad_s,0.4589600710566384,0.0065909705136020505,0.119638,0.1181504,0.1282684
Mission,ALL,6,position_m,0.024918896231188425,0.00023309409484294143,0.119638,0.1181504,0.1282684
Mission,ALL,6,q_rad_s,0.18871720237236975,0.0022323199866448673,0.119638,0.1181504,0.1282684
Mission,ALL,6,r_rad_s,0.1374212061705369,0.0033387531368000616,0.119638,0.1181504,0.1282684
Mission,ALL,6,roll_deg,1.0873413920540964,0.011991647133994683,0.119638,0.1181504,0.1282684
Mission,ALL,6,velocity_m_s,0.13437744326724,0.0029647010080154444,0.119638,0.1181504,0.1282684
Mission,ALL,7,attitude_deg,1.5878952863021372,0.02708419924875106,0.139646,0.1379154,0.1478928
Mission,ALL,7,body_rate_rad_s,0.528962922387406,0.004187425429901399,0.139646,0.1379154,0.1478928
Mission,ALL,7,p_rad_s,0.472245171645529,0.007111187881567413,0.139646,0.1379154,0.1478928
Mission,ALL,7,position_m,0.02833037578283304,0.00025848085153842436,0.139646,0.1379154,0.1478928
Mission,ALL,7,q_rad_s,0.1895719370681763,0.0041074202881174965,0.139646,0.1379154,0.1478928
Mission,ALL,7,r_rad_s,0.13972226069632618,0.00288922315170016,0.139646,0.1379154,0.1478928
Mission,ALL,7,roll_deg,1.1656188001716263,0.012423396279282854,0.139646,0.1379154,0.1478928
Mission,ALL,7,velocity_m_s,0.14638448719618272,0.0030110078041985667,0.139646,0.1379154,0.1478928
Mission,ALL,8,attitude_deg,1.7244757116833538,0.026914667064054886,0.15961499999999998,0.15756279999999998,0.1679412
Mission,ALL,8,body_rate_rad_s,0.53310926619521,0.004192716036041253,0.15961499999999998,0.15756279999999998,0.1679412
Mission,ALL,8,p_rad_s,0.47676229601493564,0.008510126825272336,0.15961499999999998,0.15756279999999998,0.1679412
Mission,ALL,8,position_m,0.03247078053207499,0.0002811324801565257,0.15961499999999998,0.15756279999999998,0.1679412
Mission,ALL,8,q_rad_s,0.19072106198929029,0.007093035713398953,0.15961499999999998,0.15756279999999998,0.1679412
Mission,ALL,8,r_rad_s,0.13858999192463511,0.0025156564543488886,0.15961499999999998,0.15756279999999998,0.1679412
Mission,ALL,8,roll_deg,1.2351697565967321,0.02222249987648079,0.15961499999999998,0.15756279999999998,0.1679412
Mission,ALL,8,velocity_m_s,0.15468646412439313,0.003097151022649689,0.15961499999999998,0.15756279999999998,0.1679412
Mission,ALL,9,attitude_deg,1.8888208469795498,0.027276306123886044,0.179583,0.1772904,0.18786899999999998
Mission,ALL,9,body_rate_rad_s,0.5273166360083992,0.0009345020605647244,0.179583,0.1772904,0.18786899999999998
Mission,ALL,9,p_rad_s,0.4691056683704001,0.004332923105778178,0.179583,0.1772904,0.18786899999999998
Mission,ALL,9,position_m,0.036787873265429816,0.00031825299179708726,0.179583,0.1772904,0.18786899999999998
Mission,ALL,9,q_rad_s,0.19765333573797603,0.006549710927641914,0.179583,0.1772904,0.18786899999999998
Mission,ALL,9,r_rad_s,0.1325831939483507,0.001301492985353031,0.179583,0.1772904,0.18786899999999998
Mission,ALL,9,roll_deg,1.3330719172103491,0.035193645754306245,0.179583,0.1772904,0.18786899999999998
Mission,ALL,9,velocity_m_s,0.159157870526244,0.0027405554396668836,0.179583,0.1772904,0.18786899999999998
Mission,ALL,10,attitude_deg,2.0197158298442286,0.027715950474464512,0.19957199999999997,0.1970592,0.2070472
Mission,ALL,10,body_rate_rad_s,0.5390443584052972,0.0010387871324014906,0.19957199999999997,0.1970592,0.2070472
Mission,ALL,10,p_rad_s,0.4810322971928165,0.0032046913589979012,0.19957199999999997,0.1970592,0.2070472
Mission,ALL,10,position_m,0.04130798729404513,0.00037138333726435477,0.19957199999999997,0.1970592,0.2070472
Mission,ALL,10,q_rad_s,0.199040472819953,0.007551518751647179,0.19957199999999997,0.1970592,0.2070472
Mission,ALL,10,r_rad_s,0.13460668404880907,0.0012190658462499762,0.19957199999999997,0.1970592,0.2070472
Mission,ALL,10,roll_deg,1.4102939877464424,0.0419875773544682,0.19957199999999997,0.1970592,0.2070472
Mission,ALL,10,velocity_m_s,0.16376659795458873,0.0022091999086243414,0.19957199999999997,0.1970592,0.2070472
Mission,ALL,11,attitude_deg,2.1330014752018402,0.026862822147463043,0.21950999999999993,0.2167432,0.2268462
Mission,ALL,11,body_rate_rad_s,0.5408489630368002,0.00014998809046361372,0.21950999999999993,0.2167432,0.2268462
Mission,ALL,11,p_rad_s,0.4822592751017489,0.0037180581481129275,0.21950999999999993,0.2167432,0.2268462
Mission,ALL,11,position_m,0.04582882770248282,0.0004366561679484815,0.21950999999999993,0.2167432,0.2268462
Mission,ALL,11,q_rad_s,0.19996154385057693,0.009128680296027907,0.21950999999999993,0.2167432,0.2268462
Mission,ALL,11,r_rad_s,0.1358321328973123,0.0016669129937895624,0.21950999999999993,0.2167432,0.2268462
Mission,ALL,11,roll_deg,1.4906488665100353,0.047494933949383526,0.21950999999999993,0.2167432,0.2268462
Mission,ALL,11,velocity_m_s,0.16695448751101008,0.0019630201945424514,0.21950999999999993,0.2167432,0.2268462
Mission,ALL,12,attitude_deg,2.243848633305562,0.026384333169846463,0.23947099999999996,0.23645399999999994,0.2493684
Mission,ALL,12,body_rate_rad_s,0.5415129954174422,0.0033328186867109524,0.23947099999999996,0.23645399999999994,0.2493684
Mission,ALL,12,p_rad_s,0.47941549769139247,0.004324026091153473,0.23947099999999996,0.23645399999999994,0.2493684
Mission,ALL,12,position_m,0.05024405967779705,0.0005368460550264544,0.23947099999999996,0.23645399999999994,0.2493684
Mission,ALL,12,q_rad_s,0.2110448939575813,0.008784821963258726,0.23947099999999996,0.23645399999999994,0.2493684
Mission,ALL,12,r_rad_s,0.13206666201007475,0.0017528757304742745,0.23947099999999996,0.23645399999999994,0.2493684
Mission,ALL,12,roll_deg,1.5796497451649936,0.04955295943713088,0.23947099999999996,0.23645399999999994,0.2493684
Mission,ALL,12,velocity_m_s,0.1733500254033087,0.001660094083182931,0.23947099999999996,0.23645399999999994,0.2493684
Mission,ALL,13,attitude_deg,2.3599855590567542,0.024200807129209714,0.259449,0.25617219999999996,0.26643459999999997
Mission,ALL,13,body_rate_rad_s,0.5259885689830812,0.0038939935912250027,0.259449,0.25617219999999996,0.26643459999999997
Mission,ALL,13,p_rad_s,0.4664690579444751,0.006642213567138878,0.259449,0.25617219999999996,0.26643459999999997
Mission,ALL,13,position_m,0.05476056071927383,0.0006306712483208328,0.259449,0.25617219999999996,0.26643459999999997
Mission,ALL,13,q_rad_s,0.20129791428644464,0.007195330315976882,0.259449,0.25617219999999996,0.26643459999999997
Mission,ALL,13,r_rad_s,0.13194387336248,0.0017828725415790162,0.259449,0.25617219999999996,0.26643459999999997
Mission,ALL,13,roll_deg,1.6600105428556111,0.050552932217632365,0.259449,0.25617219999999996,0.26643459999999997
Mission,ALL,13,velocity_m_s,0.1807680292227264,0.0016301017639844654,0.259449,0.25617219999999996,0.26643459999999997
Mission,ALL,14,attitude_deg,2.4681931814388984,0.023495130125647745,0.27942300000000003,0.27591019999999994,0.28592779999999995
Mission,ALL,14,body_rate_rad_s,0.5401299252038283,0.0046591995166455425,0.27942300000000003,0.27591019999999994,0.28592779999999995
Mission,ALL,14,p_rad_s,0.48426671521412595,0.0064447305676568695,0.27942300000000003,0.27591019999999994,0.28592779999999995
Mission,ALL,14,position_m,0.059339624508268955,0.0007325800906552649,0.27942300000000003,0.27591019999999994,0.28592779999999995
Mission,ALL,14,q_rad_s,0.19520749088876524,0.006299887274914024,0.27942300000000003,0.27591019999999994,0.28592779999999995
Mission,ALL,14,r_rad_s,0.13299366447737346,0.0016808654003378123,0.27942300000000003,0.27591019999999994,0.28592779999999995
Mission,ALL,14,roll_deg,1.7238671911133039,0.05402033973635381,0.27942300000000003,0.27591019999999994,0.28592779999999995
Mission,ALL,14,velocity_m_s,0.1914714648022525,0.0016740154612835249,0.27942300000000003,0.27591019999999994,0.28592779999999995
Mission,ALL,15,attitude_deg,2.618999469515548,0.02386827904960649,0.299379,0.29557419999999995,0.30929959999999995
Mission,ALL,15,body_rate_rad_s,0.5362475128261984,0.003487391500923619,0.299379,0.29557419999999995,0.30929959999999995
Mission,ALL,15,p_rad_s,0.48124252691694225,0.005796019386203745,0.299379,0.29557419999999995,0.30929959999999995
Mission,ALL,15,position_m,0.06438297928107102,0.0008516871833037273,0.299379,0.29557419999999995,0.30929959999999995
Mission,ALL,15,q_rad_s,0.19178314252526477,0.0077249921354455645,0.299379,0.29557419999999995,0.30929959999999995
Mission,ALL,15,r_rad_s,0.1357024283264315,0.0019739569295643476,0.299379,0.29557419999999995,0.30929959999999995
Mission,ALL,15,roll_deg,1.837027058102958,0.061000163788580905,0.299379,0.29557419999999995,0.30929959999999995
Mission,ALL,15,velocity_m_s,0.20210463574685367,0.0022926950610089717,0.299379,0.29557419999999995,0.30929959999999995
Mission,ALL,16,attitude_deg,2.79411377736591,0.025504283053194923,0.31935199999999997,0.31531440000000005,0.32905399999999996
Mission,ALL,16,body_rate_rad_s,0.5498184185869635,0.0017189203377535665,0.31935199999999997,0.31531440000000005,0.32905399999999996
Mission,ALL,16,p_rad_s,0.4940297988333915,0.00497384842234337,0.31935199999999997,0.31531440000000005,0.32905399999999996
Mission,ALL,16,position_m,0.06926873398664274,0.0009454881225455635,0.31935199999999997,0.31531440000000005,0.32905399999999996
Mission,ALL,16,q_rad_s,0.19654290943242195,0.008059041776607661,0.31935199999999997,0.31531440000000005,0.32905399999999996
Mission,ALL,16,r_rad_s,0.1365130954580379,0.0015955435789330031,0.31935199999999997,0.31531440000000005,0.32905399999999996
Mission,ALL,16,roll_deg,1.983337559875326,0.05929012010320383,0.31935199999999997,0.31531440000000005,0.32905399999999996
Mission,ALL,16,velocity_m_s,0.21328297272625762,0.002643941572741147,0.31935199999999997,0.31531440000000005,0.32905399999999996
Mission,ALL,17,attitude_deg,2.9446805574565644,0.03302568206940749,0.339314,0.3350719999999999,0.34526039999999997
Mission,ALL,17,body_rate_rad_s,0.5325291646296021,0.00433990945575197,0.339314,0.3350719999999999,0.34526039999999997
Mission,ALL,17,p_rad_s,0.47128619334686306,0.007211319131719412,0.339314,0.3350719999999999,0.34526039999999997
Mission,ALL,17,position_m,0.07425433442811234,0.00101662923248033,0.339314,0.3350719999999999,0.34526039999999997
