experiment,partition,signal,source,frequency_hz,power
A3_dynamic_delta,validation,acceleration_n,truth,10.9375,0.374939582947776
A3_dynamic_delta,validation,acceleration_n,truth,11.328125,0.3977761206773247
A3_dynamic_delta,validation,acceleration_n,truth,11.71875,0.3743964520867146
A3_dynamic_delta,validation,acceleration_n,truth,12.109375,0.354975609264362
A3_dynamic_delta,validation,acceleration_n,truth,12.5,0.2946455635582491
A3_dynamic_delta,validation,acceleration_n,truth,12.890625,0.22356240828272408
A3_dynamic_delta,validation,acceleration_n,truth,13.28125,0.16768195534950972
A3_dynamic_delta,validation,acceleration_n,truth,13.671875,0.12400822010492245
A3_dynamic_delta,validation,acceleration_n,truth,14.0625,0.11742617296598958
A3_dynamic_delta,validation,acceleration_n,truth,14.453125,0.11929809908266414
A3_dynamic_delta,validation,acceleration_n,truth,14.84375,0.1124027383751778
A3_dynamic_delta,validation,acceleration_n,truth,15.234375,0.11154815189892502
A3_dynamic_delta,validation,acceleration_n,truth,15.625,0.1046818915392699
A3_dynamic_delta,validation,acceleration_n,truth,16.015625,0.09910109237237777
A3_dynamic_delta,validation,acceleration_n,truth,16.40625,0.09908765333973472
A3_dynamic_delta,validation,acceleration_n,truth,16.796875,0.08929191869787177
A3_dynamic_delta,validation,acceleration_n,truth,17.1875,0.08659677492190507
A3_dynamic_delta,validation,acceleration_n,truth,17.578125,0.08601298208448833
A3_dynamic_delta,validation,acceleration_n,truth,17.96875,0.08809547797287283
A3_dynamic_delta,validation,acceleration_n,truth,18.359375,0.0923557446774924
A3_dynamic_delta,validation,acceleration_n,truth,18.75,0.08630609584203651
A3_dynamic_delta,validation,acceleration_n,truth,19.140625,0.07577650817539537
A3_dynamic_delta,validation,acceleration_n,truth,19.53125,0.07532205971486815
A3_dynamic_delta,validation,acceleration_n,truth,19.921875,0.07530407745844533
A3_dynamic_delta,validation,acceleration_n,truth,20.3125,0.08095499563638042
A3_dynamic_delta,validation,acceleration_n,truth,20.703125,0.08486357657050116
A3_dynamic_delta,validation,acceleration_n,truth,21.09375,0.07714653349657358
A3_dynamic_delta,validation,acceleration_n,truth,21.484375,0.0764520587114096
A3_dynamic_delta,validation,acceleration_n,truth,21.875,0.072863803781736
A3_dynamic_delta,validation,acceleration_n,truth,22.265625,0.06553930482242484
A3_dynamic_delta,validation,acceleration_n,truth,22.65625,0.06402546484477163
A3_dynamic_delta,validation,acceleration_n,truth,23.046875,0.06626274490817853
A3_dynamic_delta,validation,acceleration_n,truth,23.4375,0.07374898567696898
A3_dynamic_delta,validation,acceleration_n,truth,23.828125,0.07847977678282243
A3_dynamic_delta,validation,acceleration_n,truth,24.21875,0.0855738404058357
A3_dynamic_delta,validation,acceleration_n,truth,24.609375,0.08604500172302322
A3_dynamic_delta,validation,acceleration_n,truth,25.0,0.045332089929331985
A3_dynamic_delta,validation,angular_acceleration_b,pred,0.0,0.0956082146460058
A3_dynamic_delta,validation,angular_acceleration_b,pred,0.390625,0.07018247249423508
A3_dynamic_delta,validation,angular_acceleration_b,pred,0.78125,0.008572626666421678
A3_dynamic_delta,validation,angular_acceleration_b,pred,1.171875,0.0035363961023392025
A3_dynamic_delta,validation,angular_acceleration_b,pred,1.5625,0.0037954183513791884
A3_dynamic_delta,validation,angular_acceleration_b,pred,1.953125,0.007363141105644996
A3_dynamic_delta,validation,angular_acceleration_b,pred,2.34375,0.041216915920826755
A3_dynamic_delta,validation,angular_acceleration_b,pred,2.734375,0.23817693169181323
A3_dynamic_delta,validation,angular_acceleration_b,pred,3.125,1.3826529946984194
A3_dynamic_delta,validation,angular_acceleration_b,pred,3.515625,5.4910299085263174
A3_dynamic_delta,validation,angular_acceleration_b,pred,3.90625,12.831721757539013
A3_dynamic_delta,validation,angular_acceleration_b,pred,4.296875,15.126141105194572
A3_dynamic_delta,validation,angular_acceleration_b,pred,4.6875,5.2929824027076835
A3_dynamic_delta,validation,angular_acceleration_b,pred,5.078125,0.43357880263204096
A3_dynamic_delta,validation,angular_acceleration_b,pred,5.46875,0.02162177926841002
A3_dynamic_delta,validation,angular_acceleration_b,pred,5.859375,0.006145581041420711
A3_dynamic_delta,validation,angular_acceleration_b,pred,6.25,0.004237334920161063
A3_dynamic_delta,validation,angular_acceleration_b,pred,6.640625,0.005188434396932738
A3_dynamic_delta,validation,angular_acceleration_b,pred,7.03125,0.008505294739706393
A3_dynamic_delta,validation,angular_acceleration_b,pred,7.421875,0.01619790165432548
A3_dynamic_delta,validation,angular_acceleration_b,pred,7.8125,0.027283437727588525
A3_dynamic_delta,validation,angular_acceleration_b,pred,8.203125,0.04728798145673296
A3_dynamic_delta,validation,angular_acceleration_b,pred,8.59375,0.049140809479160635
A3_dynamic_delta,validation,angular_acceleration_b,pred,8.984375,0.018305154947349106
A3_dynamic_delta,validation,angular_acceleration_b,pred,9.375,0.006724347840240471
A3_dynamic_delta,validation,angular_acceleration_b,pred,9.765625,0.009549914850352049
A3_dynamic_delta,validation,angular_acceleration_b,pred,10.15625,0.01775069377508206
A3_dynamic_delta,validation,angular_acceleration_b,pred,10.546875,0.017805883030046314
A3_dynamic_delta,validation,angular_acceleration_b,pred,10.9375,0.010172524093886597
A3_dynamic_delta,validation,angular_acceleration_b,pred,11.328125,0.005410019270137285
A3_dynamic_delta,validation,angular_acceleration_b,pred,11.71875,0.00345783958728255
A3_dynamic_delta,validation,angular_acceleration_b,pred,12.109375,0.003395146367329627
A3_dynamic_delta,validation,angular_acceleration_b,pred,12.5,0.004675235255395883
A3_dynamic_delta,validation,angular_acceleration_b,pred,12.890625,0.005089456502625053
A3_dynamic_delta,validation,angular_acceleration_b,pred,13.28125,0.0027075984279413285
A3_dynamic_delta,validation,angular_acceleration_b,pred,13.671875,0.0012410724265001158
A3_dynamic_delta,validation,angular_acceleration_b,pred,14.0625,0.0008143870166441114
A3_dynamic_delta,validation,angular_acceleration_b,pred,14.453125,0.0006011914472050367
A3_dynamic_delta,validation,angular_acceleration_b,pred,14.84375,0.0004694085799679225
A3_dynamic_delta,validation,angular_acceleration_b,pred,15.234375,0.00047845833117813696
A3_dynamic_delta,validation,angular_acceleration_b,pred,15.625,0.0008174424068414576
A3_dynamic_delta,validation,angular_acceleration_b,pred,16.015625,0.001154094365454619
A3_dynamic_delta,validation,angular_acceleration_b,pred,16.40625,0.0014170413023904792
A3_dynamic_delta,validation,angular_acceleration_b,pred,16.796875,0.0021018702289873803
A3_dynamic_delta,validation,angular_acceleration_b,pred,17.1875,0.0027749188051062
A3_dynamic_delta,validation,angular_acceleration_b,pred,17.578125,0.002555457123801808
A3_dynamic_delta,validation,angular_acceleration_b,pred,17.96875,0.0039039743281242237
A3_dynamic_delta,validation,angular_acceleration_b,pred,18.359375,0.007356159200816341
A3_dynamic_delta,validation,angular_acceleration_b,pred,18.75,0.008646120392275526
A3_dynamic_delta,validation,angular_acceleration_b,pred,19.140625,0.005086707140795779
A3_dynamic_delta,validation,angular_acceleration_b,pred,19.53125,0.001757568849818959
A3_dynamic_delta,validation,angular_acceleration_b,pred,19.921875,0.000691972861909822
A3_dynamic_delta,validation,angular_acceleration_b,pred,20.3125,0.0004907047006166166
A3_dynamic_delta,validation,angular_acceleration_b,pred,20.703125,0.0003469790595280937
A3_dynamic_delta,validation,angular_acceleration_b,pred,21.09375,0.00040876081979204874
A3_dynamic_delta,validation,angular_acceleration_b,pred,21.484375,0.0004879574834066499
A3_dynamic_delta,validation,angular_acceleration_b,pred,21.875,0.00035876466894479216
A3_dynamic_delta,validation,angular_acceleration_b,pred,22.265625,0.00032865657431535664
A3_dynamic_delta,validation,angular_acceleration_b,pred,22.65625,0.0004829730785852877
A3_dynamic_delta,validation,angular_acceleration_b,pred,23.046875,0.0005513750766588352
A3_dynamic_delta,validation,angular_acceleration_b,pred,23.4375,0.0004720551982580561
A3_dynamic_delta,validation,angular_acceleration_b,pred,23.828125,0.0010421545802632892
A3_dynamic_delta,validation,angular_acceleration_b,pred,24.21875,0.0026286430180844015
A3_dynamic_delta,validation,angular_acceleration_b,pred,24.609375,0.0034405421728477435
A3_dynamic_delta,validation,angular_acceleration_b,pred,25.0,0.0015353614262027862
A3_dynamic_delta,validation,angular_acceleration_b,truth,0.0,0.43471942881536635
A3_dynamic_delta,validation,angular_acceleration_b,truth,0.390625,1.0879786193690417
A3_dynamic_delta,validation,angular_acceleration_b,truth,0.78125,1.654284061674443
A3_dynamic_delta,validation,angular_acceleration_b,truth,1.171875,2.392928710173351
A3_dynamic_delta,validation,angular_acceleration_b,truth,1.5625,3.067276412952194
A3_dynamic_delta,validation,angular_acceleration_b,truth,1.953125,3.2758706311058754
A3_dynamic_delta,validation,angular_acceleration_b,truth,2.34375,4.991364649951338
A3_dynamic_delta,validation,angular_acceleration_b,truth,2.734375,11.697292459546823
A3_dynamic_delta,validation,angular_acceleration_b,truth,3.125,30.486699894888925
A3_dynamic_delta,validation,angular_acceleration_b,truth,3.515625,65.96371445782471
A3_dynamic_delta,validation,angular_acceleration_b,truth,3.90625,93.27583035367637
A3_dynamic_delta,validation,angular_acceleration_b,truth,4.296875,68.58672850603237
A3_dynamic_delta,validation,angular_acceleration_b,truth,4.6875,27.855649930450852
A3_dynamic_delta,validation,angular_acceleration_b,truth,5.078125,10.949689779714925
A3_dynamic_delta,validation,angular_acceleration_b,truth,5.46875,12.440196948463772
A3_dynamic_delta,validation,angular_acceleration_b,truth,5.859375,23.169940776013377
A3_dynamic_delta,validation,angular_acceleration_b,truth,6.25,45.4967158002064
A3_dynamic_delta,validation,angular_acceleration_b,truth,6.640625,74.60789844857439
A3_dynamic_delta,validation,angular_acceleration_b,truth,7.03125,100.9945597355879
A3_dynamic_delta,validation,angular_acceleration_b,truth,7.421875,130.71899341942137
A3_dynamic_delta,validation,angular_acceleration_b,truth,7.8125,140.86866766552137
A3_dynamic_delta,validation,angular_acceleration_b,truth,8.203125,122.18379483160432
A3_dynamic_delta,validation,angular_acceleration_b,truth,8.59375,74.69907523657217
A3_dynamic_delta,validation,angular_acceleration_b,truth,8.984375,30.609377858109106
A3_dynamic_delta,validation,angular_acceleration_b,truth,9.375,16.875612553345416
A3_dynamic_delta,validation,angular_acceleration_b,truth,9.765625,14.852074023181306
A3_dynamic_delta,validation,angular_acceleration_b,truth,10.15625,16.963218353221894
A3_dynamic_delta,validation,angular_acceleration_b,truth,10.546875,21.274960086690484
A3_dynamic_delta,validation,angular_acceleration_b,truth,10.9375,26.635931562942908
A3_dynamic_delta,validation,angular_acceleration_b,truth,11.328125,31.979808777507316
A3_dynamic_delta,validation,angular_acceleration_b,truth,11.71875,32.83383205519257
A3_dynamic_delta,validation,angular_acceleration_b,truth,12.109375,30.895883553994068
A3_dynamic_delta,validation,angular_acceleration_b,truth,12.5,25.896845783394998
A3_dynamic_delta,validation,angular_acceleration_b,truth,12.890625,19.613377809809315
A3_dynamic_delta,validation,angular_acceleration_b,truth,13.28125,16.20008071224742
A3_dynamic_delta,validation,angular_acceleration_b,truth,13.671875,13.766023569977666
A3_dynamic_delta,validation,angular_acceleration_b,truth,14.0625,13.702325190242437
A3_dynamic_delta,validation,angular_acceleration_b,truth,14.453125,14.534448657662434
A3_dynamic_delta,validation,angular_acceleration_b,truth,14.84375,14.600120493295254
A3_dynamic_delta,validation,angular_acceleration_b,truth,15.234375,15.531398128730782
A3_dynamic_delta,validation,angular_acceleration_b,truth,15.625,16.1303951845576
A3_dynamic_delta,validation,angular_acceleration_b,truth,16.015625,16.879322350986165
A3_dynamic_delta,validation,angular_acceleration_b,truth,16.40625,15.925711654247257
A3_dynamic_delta,validation,angular_acceleration_b,truth,16.796875,14.516280982662304
A3_dynamic_delta,validation,angular_acceleration_b,truth,17.1875,12.624213808920297
A3_dynamic_delta,validation,angular_acceleration_b,truth,17.578125,10.266442529738583
A3_dynamic_delta,validation,angular_acceleration_b,truth,17.96875,9.5262237215396
A3_dynamic_delta,validation,angular_acceleration_b,truth,18.359375,9.457970546872497
A3_dynamic_delta,validation,angular_acceleration_b,truth,18.75,8.763555053416994
A3_dynamic_delta,validation,angular_acceleration_b,truth,19.140625,7.736704047576052
A3_dynamic_delta,validation,angular_acceleration_b,truth,19.53125,7.18752299062803
A3_dynamic_delta,validation,angular_acceleration_b,truth,19.921875,7.204583109211103
A3_dynamic_delta,validation,angular_acceleration_b,truth,20.3125,7.883124939409214
A3_dynamic_delta,validation,angular_acceleration_b,truth,20.703125,8.307992101072971
A3_dynamic_delta,validation,angular_acceleration_b,truth,21.09375,9.495006998006971
A3_dynamic_delta,validation,angular_acceleration_b,truth,21.484375,10.770712412951516
A3_dynamic_delta,validation,angular_acceleration_b,truth,21.875,10.915283199496661
A3_dynamic_delta,validation,angular_acceleration_b,truth,22.265625,11.332683028565153
A3_dynamic_delta,validation,angular_acceleration_b,truth,22.65625,13.063598175736974
A3_dynamic_delta,validation,angular_acceleration_b,truth,23.046875,13.879861895296193
A3_dynamic_delta,validation,angular_acceleration_b,truth,23.4375,14.608151924011791
A3_dynamic_delta,validation,angular_acceleration_b,truth,23.828125,16.041799430015544
A3_dynamic_delta,validation,angular_acceleration_b,truth,24.21875,18.41932675524936
A3_dynamic_delta,validation,angular_acceleration_b,truth,24.609375,17.030570592562828
A3_dynamic_delta,validation,angular_acceleration_b,truth,25.0,8.493922279054654
