experiment,partition,signal,source,frequency_hz,power
frozen_MainV2,train,acceleration_n,truth,22.265625,0.11552469857681183
frozen_MainV2,train,acceleration_n,truth,22.65625,0.1046233073405916
frozen_MainV2,train,acceleration_n,truth,23.046875,0.10291232081773123
frozen_MainV2,train,acceleration_n,truth,23.4375,0.10968343928332687
frozen_MainV2,train,acceleration_n,truth,23.828125,0.11791219104706228
frozen_MainV2,train,acceleration_n,truth,24.21875,0.12792642290619025
frozen_MainV2,train,acceleration_n,truth,24.609375,0.13764323974435375
frozen_MainV2,train,acceleration_n,truth,25.0,0.06430356962530413
frozen_MainV2,train,angular_acceleration_b,pred,0.0,0.1487205823805425
frozen_MainV2,train,angular_acceleration_b,pred,0.390625,0.0922000156244358
frozen_MainV2,train,angular_acceleration_b,pred,0.78125,0.00972425707047342
frozen_MainV2,train,angular_acceleration_b,pred,1.171875,0.006256434925200887
frozen_MainV2,train,angular_acceleration_b,pred,1.5625,0.0069406313451237395
frozen_MainV2,train,angular_acceleration_b,pred,1.953125,0.013111680322132306
frozen_MainV2,train,angular_acceleration_b,pred,2.34375,0.06185519798643682
frozen_MainV2,train,angular_acceleration_b,pred,2.734375,0.23667097429472905
frozen_MainV2,train,angular_acceleration_b,pred,3.125,0.9336968511697962
frozen_MainV2,train,angular_acceleration_b,pred,3.515625,4.3295771402254255
frozen_MainV2,train,angular_acceleration_b,pred,3.90625,16.959666483122593
frozen_MainV2,train,angular_acceleration_b,pred,4.296875,29.780155892401357
frozen_MainV2,train,angular_acceleration_b,pred,4.6875,15.110415012931032
frozen_MainV2,train,angular_acceleration_b,pred,5.078125,3.3109725123014715
frozen_MainV2,train,angular_acceleration_b,pred,5.46875,0.5418220961617097
frozen_MainV2,train,angular_acceleration_b,pred,5.859375,0.022450888073864923
frozen_MainV2,train,angular_acceleration_b,pred,6.25,0.0042771883217061135
frozen_MainV2,train,angular_acceleration_b,pred,6.640625,0.00295865185670176
frozen_MainV2,train,angular_acceleration_b,pred,7.03125,0.003029138032894781
frozen_MainV2,train,angular_acceleration_b,pred,7.421875,0.003430309146806456
frozen_MainV2,train,angular_acceleration_b,pred,7.8125,0.0045842723256547336
frozen_MainV2,train,angular_acceleration_b,pred,8.203125,0.006533385284630458
frozen_MainV2,train,angular_acceleration_b,pred,8.59375,0.006270545284621387
frozen_MainV2,train,angular_acceleration_b,pred,8.984375,0.006228465686878695
frozen_MainV2,train,angular_acceleration_b,pred,9.375,0.009571389769217578
frozen_MainV2,train,angular_acceleration_b,pred,9.765625,0.022266191894434195
frozen_MainV2,train,angular_acceleration_b,pred,10.15625,0.03127489656009082
frozen_MainV2,train,angular_acceleration_b,pred,10.546875,0.022067954434421284
frozen_MainV2,train,angular_acceleration_b,pred,10.9375,0.00959975738959762
frozen_MainV2,train,angular_acceleration_b,pred,11.328125,0.004688509239537197
frozen_MainV2,train,angular_acceleration_b,pred,11.71875,0.0028567517180524402
frozen_MainV2,train,angular_acceleration_b,pred,12.109375,0.0016547740849132432
frozen_MainV2,train,angular_acceleration_b,pred,12.5,0.0014670817238233572
frozen_MainV2,train,angular_acceleration_b,pred,12.890625,0.001416054172201084
frozen_MainV2,train,angular_acceleration_b,pred,13.28125,0.0015222834849341023
frozen_MainV2,train,angular_acceleration_b,pred,13.671875,0.0013560787348042076
frozen_MainV2,train,angular_acceleration_b,pred,14.0625,0.0009975447198819019
frozen_MainV2,train,angular_acceleration_b,pred,14.453125,0.0007039084311648824
frozen_MainV2,train,angular_acceleration_b,pred,14.84375,0.0005594048105080715
frozen_MainV2,train,angular_acceleration_b,pred,15.234375,0.0007512291572808643
frozen_MainV2,train,angular_acceleration_b,pred,15.625,0.0012360844345228764
frozen_MainV2,train,angular_acceleration_b,pred,16.015625,0.0018922587761903025
frozen_MainV2,train,angular_acceleration_b,pred,16.40625,0.002555401848122533
frozen_MainV2,train,angular_acceleration_b,pred,16.796875,0.0038717777974577247
frozen_MainV2,train,angular_acceleration_b,pred,17.1875,0.0036271521544919984
frozen_MainV2,train,angular_acceleration_b,pred,17.578125,0.0020400506882387722
frozen_MainV2,train,angular_acceleration_b,pred,17.96875,0.003053937148809761
frozen_MainV2,train,angular_acceleration_b,pred,18.359375,0.00859840557245431
frozen_MainV2,train,angular_acceleration_b,pred,18.75,0.013628323557452271
frozen_MainV2,train,angular_acceleration_b,pred,19.140625,0.010788213771095439
frozen_MainV2,train,angular_acceleration_b,pred,19.53125,0.0047404036201992815
frozen_MainV2,train,angular_acceleration_b,pred,19.921875,0.0017231217491825602
frozen_MainV2,train,angular_acceleration_b,pred,20.3125,0.0006194201436212612
frozen_MainV2,train,angular_acceleration_b,pred,20.703125,0.0003562132587767033
frozen_MainV2,train,angular_acceleration_b,pred,21.09375,0.0004237478950052381
frozen_MainV2,train,angular_acceleration_b,pred,21.484375,0.0004641278694262089
frozen_MainV2,train,angular_acceleration_b,pred,21.875,0.00037151170789897705
frozen_MainV2,train,angular_acceleration_b,pred,22.265625,0.0003332841548489138
frozen_MainV2,train,angular_acceleration_b,pred,22.65625,0.0003723306192826738
frozen_MainV2,train,angular_acceleration_b,pred,23.046875,0.00048425254321436933
frozen_MainV2,train,angular_acceleration_b,pred,23.4375,0.0008321346258167857
frozen_MainV2,train,angular_acceleration_b,pred,23.828125,0.0021229835534743637
frozen_MainV2,train,angular_acceleration_b,pred,24.21875,0.004099696248496164
frozen_MainV2,train,angular_acceleration_b,pred,24.609375,0.004341035488040431
frozen_MainV2,train,angular_acceleration_b,pred,25.0,0.0019400179123675873
frozen_MainV2,train,angular_acceleration_b,truth,0.0,0.709522652194895
frozen_MainV2,train,angular_acceleration_b,truth,0.390625,1.917427255651493
frozen_MainV2,train,angular_acceleration_b,truth,0.78125,3.6150286376829914
frozen_MainV2,train,angular_acceleration_b,truth,1.171875,5.538446447851356
frozen_MainV2,train,angular_acceleration_b,truth,1.5625,7.023602883169704
frozen_MainV2,train,angular_acceleration_b,truth,1.953125,7.126044420774204
frozen_MainV2,train,angular_acceleration_b,truth,2.34375,9.464356752311629
frozen_MainV2,train,angular_acceleration_b,truth,2.734375,19.65438347550431
frozen_MainV2,train,angular_acceleration_b,truth,3.125,37.86750308251424
frozen_MainV2,train,angular_acceleration_b,truth,3.515625,76.61573865298192
frozen_MainV2,train,angular_acceleration_b,truth,3.90625,150.2612806431034
frozen_MainV2,train,angular_acceleration_b,truth,4.296875,181.64802030889325
frozen_MainV2,train,angular_acceleration_b,truth,4.6875,121.9542515559867
frozen_MainV2,train,angular_acceleration_b,truth,5.078125,106.60894813506768
frozen_MainV2,train,angular_acceleration_b,truth,5.46875,41.83344250658494
frozen_MainV2,train,angular_acceleration_b,truth,5.859375,23.182163622073357
frozen_MainV2,train,angular_acceleration_b,truth,6.25,29.780577094031404
frozen_MainV2,train,angular_acceleration_b,truth,6.640625,40.35522524607028
frozen_MainV2,train,angular_acceleration_b,truth,7.03125,65.37868980789064
frozen_MainV2,train,angular_acceleration_b,truth,7.421875,90.15849998758834
frozen_MainV2,train,angular_acceleration_b,truth,7.8125,110.21680042833353
frozen_MainV2,train,angular_acceleration_b,truth,8.203125,145.8457400647275
frozen_MainV2,train,angular_acceleration_b,truth,8.59375,129.38429871900374
frozen_MainV2,train,angular_acceleration_b,truth,8.984375,85.17836459936598
frozen_MainV2,train,angular_acceleration_b,truth,9.375,50.12029840473775
frozen_MainV2,train,angular_acceleration_b,truth,9.765625,63.855742240410905
frozen_MainV2,train,angular_acceleration_b,truth,10.15625,95.59767281404471
frozen_MainV2,train,angular_acceleration_b,truth,10.546875,58.27294575260118
frozen_MainV2,train,angular_acceleration_b,truth,10.9375,46.047340688674986
frozen_MainV2,train,angular_acceleration_b,truth,11.328125,48.453257929228315
frozen_MainV2,train,angular_acceleration_b,truth,11.71875,51.417324266689235
frozen_MainV2,train,angular_acceleration_b,truth,12.109375,79.74381737879943
frozen_MainV2,train,angular_acceleration_b,truth,12.5,88.0561273308844
frozen_MainV2,train,angular_acceleration_b,truth,12.890625,87.61455886329513
frozen_MainV2,train,angular_acceleration_b,truth,13.28125,76.1208855164347
frozen_MainV2,train,angular_acceleration_b,truth,13.671875,45.740970261883604
frozen_MainV2,train,angular_acceleration_b,truth,14.0625,32.60575956466586
frozen_MainV2,train,angular_acceleration_b,truth,14.453125,33.427460720858406
frozen_MainV2,train,angular_acceleration_b,truth,14.84375,36.73638412854836
frozen_MainV2,train,angular_acceleration_b,truth,15.234375,36.30810584128637
frozen_MainV2,train,angular_acceleration_b,truth,15.625,29.775389989230266
frozen_MainV2,train,angular_acceleration_b,truth,16.015625,30.601367688277207
frozen_MainV2,train,angular_acceleration_b,truth,16.40625,32.02701339133683
frozen_MainV2,train,angular_acceleration_b,truth,16.796875,26.77590746623614
frozen_MainV2,train,angular_acceleration_b,truth,17.1875,24.135313081598486
frozen_MainV2,train,angular_acceleration_b,truth,17.578125,23.18636090727213
frozen_MainV2,train,angular_acceleration_b,truth,17.96875,20.295569997124307
frozen_MainV2,train,angular_acceleration_b,truth,18.359375,17.841822747406972
frozen_MainV2,train,angular_acceleration_b,truth,18.75,17.68356333854446
frozen_MainV2,train,angular_acceleration_b,truth,19.140625,17.16084405885724
frozen_MainV2,train,angular_acceleration_b,truth,19.53125,17.6966462029873
frozen_MainV2,train,angular_acceleration_b,truth,19.921875,19.09107004622384
frozen_MainV2,train,angular_acceleration_b,truth,20.3125,21.47890720351594
frozen_MainV2,train,angular_acceleration_b,truth,20.703125,19.131806423606484
frozen_MainV2,train,angular_acceleration_b,truth,21.09375,18.090956492996444
frozen_MainV2,train,angular_acceleration_b,truth,21.484375,17.567650049584238
frozen_MainV2,train,angular_acceleration_b,truth,21.875,18.805583445178257
frozen_MainV2,train,angular_acceleration_b,truth,22.265625,17.609534298903405
frozen_MainV2,train,angular_acceleration_b,truth,22.65625,15.0115780155223
frozen_MainV2,train,angular_acceleration_b,truth,23.046875,13.668231797454405
frozen_MainV2,train,angular_acceleration_b,truth,23.4375,13.692572326141265
frozen_MainV2,train,angular_acceleration_b,truth,23.828125,14.644111639667912
frozen_MainV2,train,angular_acceleration_b,truth,24.21875,16.829687180335107
frozen_MainV2,train,angular_acceleration_b,truth,24.609375,17.898380475419305
frozen_MainV2,train,angular_acceleration_b,truth,25.0,8.729134429295415
