log_id,segment_id,signal,source,lag_steps,correlation
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,velocity_n,derivative_pred,3,0.5757867423245239
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,velocity_n,derivative_pred,5,0.1763821294115867
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,velocity_n,derivative_pred,10,0.4425551636986336
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,velocity_n,derivative_pred,25,0.5964475575723938
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,velocity_n,derivative_truth,1,0.8413504121336078
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,velocity_n,derivative_truth,2,0.5323074578323529
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,velocity_n,derivative_truth,3,0.1293407648856062
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,velocity_n,derivative_truth,5,-0.5606973076809796
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,velocity_n,derivative_truth,10,0.0295084852140761
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,velocity_n,derivative_truth,25,0.48872595575452327
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,velocity_n,state_truth,1,0.9990833533777013
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,velocity_n,state_truth,2,0.9967076420785154
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,velocity_n,state_truth,3,0.9933951959428953
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,velocity_n,state_truth,5,0.9867094924471481
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,velocity_n,state_truth,10,0.9878154187834353
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,velocity_n,state_truth,25,0.9703385207352118
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,velocity_n,state_local_pred,1,0.9992041071849589
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,velocity_n,state_local_pred,2,0.9971617559800618
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,velocity_n,state_local_pred,3,0.9943362286852264
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,velocity_n,state_local_pred,5,0.9886407588562275
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,velocity_n,state_local_pred,10,0.9889767280896126
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,3,velocity_n,state_local_pred,25,0.9710417625970856
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,velocity_n,derivative_pred,1,0.9594118665628751
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,velocity_n,derivative_pred,2,0.8613879837817069
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,velocity_n,derivative_pred,3,0.7270158446807672
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,velocity_n,derivative_pred,5,0.45109052961117174
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,velocity_n,derivative_pred,10,0.4474900028408993
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,velocity_n,derivative_pred,25,0.48265799226200995
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,velocity_n,derivative_truth,1,0.8693580315552665
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,velocity_n,derivative_truth,2,0.6090225465253004
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,velocity_n,derivative_truth,3,0.2566222018620972
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,velocity_n,derivative_truth,5,-0.4065676867301085
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,velocity_n,derivative_truth,10,-0.25264039408897737
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,velocity_n,derivative_truth,25,0.08536298134241285
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,velocity_n,state_truth,1,0.9996456654159426
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,velocity_n,state_truth,2,0.9987018135217335
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,velocity_n,state_truth,3,0.9973395844467783
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,velocity_n,state_truth,5,0.9943166634131161
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,velocity_n,state_truth,10,0.9928486214863571
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,velocity_n,state_truth,25,0.9841137365975444
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,velocity_n,state_local_pred,1,0.9996815751643127
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,velocity_n,state_local_pred,2,0.9988390576236794
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,velocity_n,state_local_pred,3,0.9976277797252988
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,velocity_n,state_local_pred,5,0.9949369971339899
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,velocity_n,state_local_pred,10,0.9933803723195139
2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,velocity_n,state_local_pred,25,0.9845348823838084
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,velocity_n,derivative_pred,1,0.9057490247751538
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,velocity_n,derivative_pred,2,0.6771999234478484
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,velocity_n,derivative_pred,3,0.3871647540869186
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,velocity_n,derivative_pred,5,-0.09355987871523451
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,velocity_n,derivative_pred,10,0.6031683388186131
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,velocity_n,derivative_pred,25,0.6946889961512591
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,velocity_n,derivative_truth,1,0.7913412270624408
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,velocity_n,derivative_truth,2,0.40910462979035056
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,velocity_n,derivative_truth,3,-0.022345885632529275
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,velocity_n,derivative_truth,5,-0.6546278833729078
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,velocity_n,derivative_truth,10,0.4056734762872938
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,velocity_n,derivative_truth,25,0.716475863884977
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,velocity_n,state_truth,1,0.9994623852849428
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,velocity_n,state_truth,2,0.9981196772427758
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,velocity_n,state_truth,3,0.9963543327373624
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,velocity_n,state_truth,5,0.9932899653756854
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,velocity_n,state_truth,10,0.9960707051630443
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,velocity_n,state_truth,25,0.9884875357449913
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,velocity_n,state_local_pred,1,0.9995429217451236
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,velocity_n,state_local_pred,2,0.9984145501789999
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,velocity_n,state_local_pred,3,0.9969431013805317
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,velocity_n,state_local_pred,5,0.9943973899028666
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,velocity_n,state_local_pred,10,0.9963727262220325
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,velocity_n,state_local_pred,25,0.9886961402900023
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,velocity_n,derivative_pred,1,0.882230946405601
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,velocity_n,derivative_pred,2,0.6005184301968701
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,velocity_n,derivative_pred,3,0.2536879608262321
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,velocity_n,derivative_pred,5,-0.2472659693722402
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,velocity_n,derivative_pred,10,0.668775168441396
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,velocity_n,derivative_pred,25,0.1511763241657119
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,velocity_n,derivative_truth,1,0.7359842414491757
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,velocity_n,derivative_truth,2,0.32175247962968495
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,velocity_n,derivative_truth,3,-0.0875691583988252
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,velocity_n,derivative_truth,5,-0.6349910663681199
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,velocity_n,derivative_truth,10,0.6462734160799612
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,velocity_n,derivative_truth,25,-0.20890564779717707
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,velocity_n,state_truth,1,0.9996316929873387
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,velocity_n,state_truth,2,0.998748917810323
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,velocity_n,state_truth,3,0.9976342777919416
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,velocity_n,state_truth,5,0.9958493537521343
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,velocity_n,state_truth,10,0.996852673463444
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,velocity_n,state_truth,25,0.9855330874935392
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,velocity_n,state_local_pred,1,0.9996944078701622
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,velocity_n,state_local_pred,2,0.9989746129384972
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,velocity_n,state_local_pred,3,0.9980763391103705
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,velocity_n,state_local_pred,5,0.9966111846354767
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,velocity_n,state_local_pred,10,0.9970375267064684
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,velocity_n,state_local_pred,25,0.986063404645879
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,velocity_n,derivative_pred,1,0.9258851935039653
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,velocity_n,derivative_pred,2,0.7433965154005565
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,velocity_n,derivative_pred,3,0.5009583103809468
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,velocity_n,derivative_pred,5,0.032629970299124914
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,velocity_n,derivative_pred,10,0.27945469360527053
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,velocity_n,derivative_pred,25,0.4898046341453198
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,velocity_n,derivative_truth,1,0.8352795620683768
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,velocity_n,derivative_truth,2,0.5332079974073654
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,velocity_n,derivative_truth,3,0.17874670635656098
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,velocity_n,derivative_truth,5,-0.4478581918582089
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,velocity_n,derivative_truth,10,-0.058682348381113816
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,velocity_n,derivative_truth,25,0.38475564762738595
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,velocity_n,state_truth,1,0.9996321836710678
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,velocity_n,state_truth,2,0.998682035312136
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,velocity_n,state_truth,3,0.9973546693688357
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,velocity_n,state_truth,5,0.9945438163435274
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,velocity_n,state_truth,10,0.9936891506384095
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,velocity_n,state_truth,25,0.9837832588501434
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,velocity_n,state_local_pred,1,0.9996841382277473
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,velocity_n,state_local_pred,2,0.9988727767036827
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,velocity_n,state_local_pred,3,0.9977428005780083
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,velocity_n,state_local_pred,5,0.9953373540738805
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,velocity_n,state_local_pred,10,0.9941952513530482
2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,velocity_n,state_local_pred,25,0.9841219826941772
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,velocity_n,derivative_pred,1,0.8615956018392927
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,velocity_n,derivative_pred,2,0.5276813063268416
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,velocity_n,derivative_pred,3,0.11824871604680648
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,velocity_n,derivative_pred,5,-0.48128595672107627
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,velocity_n,derivative_pred,10,0.6889439210171745
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,velocity_n,derivative_pred,25,0.224185034818127
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,velocity_n,derivative_truth,1,0.7559890195329946
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,velocity_n,derivative_truth,2,0.3279935964869468
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,velocity_n,derivative_truth,3,-0.12663034164976428
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,velocity_n,derivative_truth,5,-0.7346105975690163
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,velocity_n,derivative_truth,10,0.6264597806061659
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,velocity_n,derivative_truth,25,0.13868216829328014
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,velocity_n,state_truth,1,0.9971281694276346
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,velocity_n,state_truth,2,0.9900944680883937
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,velocity_n,state_truth,3,0.9811852239500317
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,velocity_n,state_truth,5,0.9674811063324709
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,velocity_n,state_truth,10,0.9896203078629541
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,velocity_n,state_truth,25,0.9566921618831965
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,velocity_n,state_local_pred,1,0.997562208491864
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,velocity_n,state_local_pred,2,0.991676191454192
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,velocity_n,state_local_pred,3,0.9842932258679298
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,velocity_n,state_local_pred,5,0.9730386138102217
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,velocity_n,state_local_pred,10,0.990367695605714
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,velocity_n,state_local_pred,25,0.9592814076004125
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,velocity_n,derivative_pred,1,0.9017531436329034
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,velocity_n,derivative_pred,2,0.6644060003887041
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,velocity_n,derivative_pred,3,0.36652293534726194
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,velocity_n,derivative_pred,5,-0.08836092732263116
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,velocity_n,derivative_pred,10,0.6496351758406971
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,velocity_n,derivative_pred,25,0.46977838068467404
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,velocity_n,derivative_truth,1,0.7516685494890122
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,velocity_n,derivative_truth,2,0.34935168015164114
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,velocity_n,derivative_truth,3,-0.06807877019391474
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,velocity_n,derivative_truth,5,-0.6798021264960891
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,velocity_n,derivative_truth,10,0.5325910661394534
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,velocity_n,derivative_truth,25,0.25232775068680247
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,velocity_n,state_truth,1,0.9995295814623912
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,velocity_n,state_truth,2,0.9983880993689095
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,velocity_n,state_truth,3,0.9969275577165847
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,velocity_n,state_truth,5,0.9945193997368684
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,velocity_n,state_truth,10,0.997182112537293
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,velocity_n,state_truth,25,0.9900334910897749
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,velocity_n,state_local_pred,1,0.9996010525076677
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,velocity_n,state_local_pred,2,0.9986431181026143
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,velocity_n,state_local_pred,3,0.9974291891393252
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,velocity_n,state_local_pred,5,0.9954274553331379
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,velocity_n,state_local_pred,10,0.9973836482018809
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,velocity_n,state_local_pred,25,0.9903798985191147
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,velocity_n,derivative_pred,1,0.9398111761876324
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,velocity_n,derivative_pred,2,0.7968824593635403
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,velocity_n,derivative_pred,3,0.6151906633620099
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,velocity_n,derivative_pred,5,0.29170709577384174
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,velocity_n,derivative_pred,10,0.47236551389561676
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,velocity_n,derivative_pred,25,0.6276356759646657
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,velocity_n,derivative_truth,1,0.8201262258806771
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,velocity_n,derivative_truth,2,0.49642442912138873
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,velocity_n,derivative_truth,3,0.11465831059726708
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,velocity_n,derivative_truth,5,-0.5242980111630019
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,velocity_n,derivative_truth,10,0.0635596297225103
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,velocity_n,derivative_truth,25,0.6252419907443268
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,velocity_n,state_truth,1,0.9995797048247523
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,velocity_n,state_truth,2,0.9985015565920095
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,velocity_n,state_truth,3,0.9970188715848272
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,velocity_n,state_truth,5,0.9940459303708028
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,velocity_n,state_truth,10,0.994370265474336
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,velocity_n,state_truth,25,0.985680882622257
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,velocity_n,state_local_pred,1,0.9996232576185546
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,velocity_n,state_local_pred,2,0.9986617160543876
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,velocity_n,state_local_pred,3,0.9973484273354823
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,velocity_n,state_local_pred,5,0.9947166796443344
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,velocity_n,state_local_pred,10,0.9947217211925579
2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,4,velocity_n,state_local_pred,25,0.9858560918493641
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,velocity_n,derivative_pred,1,0.900353240437824
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,velocity_n,derivative_pred,2,0.6717731034492452
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,velocity_n,derivative_pred,3,0.4026030096719376
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,velocity_n,derivative_pred,5,-0.024190622160947972
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,velocity_n,derivative_pred,10,0.7631813886362879
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,velocity_n,derivative_pred,25,0.5465034796158349
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,velocity_n,derivative_truth,1,0.7631853454832372
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,velocity_n,derivative_truth,2,0.34752324997132855
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,velocity_n,derivative_truth,3,-0.08421844042106276
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,velocity_n,derivative_truth,5,-0.6760269979606548
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,velocity_n,derivative_truth,10,0.5885343821989482
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,velocity_n,derivative_truth,25,0.28539773543172725
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,velocity_n,state_truth,1,0.9991713207842546
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,velocity_n,state_truth,2,0.9971399869817987
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,velocity_n,state_truth,3,0.9945488799114547
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,velocity_n,state_truth,5,0.9903334988319284
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,velocity_n,state_truth,10,0.9949586152518539
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,velocity_n,state_truth,25,0.9771975391092369
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,velocity_n,state_local_pred,1,0.9992886633366193
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,velocity_n,state_local_pred,2,0.9975496116362986
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,velocity_n,state_local_pred,3,0.9953449127886761
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,velocity_n,state_local_pred,5,0.9917690428966689
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,velocity_n,state_local_pred,10,0.9951986467936074
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,velocity_n,state_local_pred,25,0.9777135602495333
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,velocity_n,derivative_pred,1,0.918528422995979
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,velocity_n,derivative_pred,2,0.7206996314690465
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,velocity_n,derivative_pred,3,0.4677698458608237
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,velocity_n,derivative_pred,5,0.03124991259288564
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,velocity_n,derivative_pred,10,0.4969336297478211
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,velocity_n,derivative_pred,25,0.6009384717067533
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,velocity_n,derivative_truth,1,0.8008450284466107
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,velocity_n,derivative_truth,2,0.44495082330127345
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,velocity_n,derivative_truth,3,0.048232895922819444
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,velocity_n,derivative_truth,5,-0.5924420757776229
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,velocity_n,derivative_truth,10,0.254780196411943
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,velocity_n,derivative_truth,25,0.5541355154803617
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,velocity_n,state_truth,1,0.9996238264491628
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,velocity_n,state_truth,2,0.9986754889429433
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,velocity_n,state_truth,3,0.9974056497321041
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,velocity_n,state_truth,5,0.9950177896781925
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,velocity_n,state_truth,10,0.9961080434270471
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,velocity_n,state_truth,25,0.9887941819151133
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,velocity_n,state_local_pred,1,0.9996761065258389
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,velocity_n,state_local_pred,2,0.998864341945112
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,velocity_n,state_local_pred,3,0.9977845563338885
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,velocity_n,state_local_pred,5,0.9957542971128375
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,velocity_n,state_local_pred,10,0.9964137858277968
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,3,velocity_n,state_local_pred,25,0.9890083562612586
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,velocity_n,derivative_pred,1,0.949544138589438
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,velocity_n,derivative_pred,2,0.8278299506726259
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,velocity_n,derivative_pred,3,0.6693331642604746
2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,4,velocity_n,derivative_pred,5,0.3681464792723674
