mode,pattern,offset,cohort,axis,seed,mse,bias,bias_mse,amplitude_mse,shape_mse,pred_var,true_var,correlation,rmse,bias_rmse,amplitude_rmse,shape_rmse,endpoint_rmse
Mission,sustained,30,Sep7,q,23,0.037620586962941946,-0.01881743662829655,0.016960177484465818,0.005580949311146454,0.015079460167329688,0.14352594544538466,0.17152905933622437,0.92826780673115,0.1929518063879899,0.12731700818324962,0.07407983334819149,0.1226526495663258,0.21420460300024946
Mission,sustained,30,Sep7,q,42,0.0361246301862532,-0.0136727563047195,0.01693968201765456,0.005405781430435028,0.013779166738163614,0.14411666584892516,0.17152905933622437,0.9320834949231506,0.1886777353464708,0.1267393064863346,0.07277233647152431,0.1169361224452175,0.20547122877949597
Mission,sustained,30,Sep7,r,17,0.013892945064837703,0.014912514894529936,0.00824454854749957,0.002372523194207537,0.003275873323130597,0.001745573786987451,0.005573892175265628,0.21952607205178398,0.11634092522670547,0.08949228393021182,0.048272450146557164,0.055692212997191,0.1450424350822597
Mission,sustained,30,Sep7,r,23,0.013367768202926966,0.009526266857559921,0.007866027048182565,0.002494961962490888,0.003006779192253513,0.0014733816905201295,0.005573892175265628,0.18725365886728926,0.11483454440888363,0.08810223147796133,0.049518005896107324,0.05374491890660794,0.14133066989792595
Mission,sustained,30,Sep7,r,42,0.013706910806024429,0.012912572578168689,0.0079612839707272,0.0023995017235220904,0.0033461251117751405,0.0016197393833677347,0.005573892175265628,0.1679293284368334,0.11592005541171448,0.08817441547234663,0.048551352064149525,0.056729466868114836,0.14386438041910415
Mission,sustained,35,ALL,p,17,0.22965632297429503,-0.010097346433290803,0.04501675767827923,0.0797813906532001,0.1048581746428157,0.05904879214625063,0.21163342260054788,0.251740917217724,0.4748072460307781,0.20960470763162356,0.2739248392049401,0.3213006673904182,0.4621270910980791
Mission,sustained,35,ALL,p,23,0.22583375425380814,0.009422848252923017,0.04511698035998798,0.0770984862517589,0.10361828764206125,0.06294925541594486,0.21163342260054788,0.2598858587274642,0.4699005090761807,0.2080191729419131,0.2696843364910137,0.31952668736968837,0.44779148795417556
Mission,sustained,35,ALL,p,42,0.2315806668825746,-0.015250796542194614,0.04629576806464215,0.07746259194132925,0.10782230687660317,0.0635087936371299,0.21163342260054788,0.25244037844033,0.47680248391054386,0.21154595752884423,0.2691582780179007,0.32652376870133776,0.4644040068678492
Mission,sustained,35,ALL,q,17,0.03379186250469573,-0.009155277644381876,0.0168208189870408,0.005966660129946756,0.011004383387708165,0.13839666065879777,0.17279361920129402,0.943180233943765,0.1828484566268709,0.12767372184997092,0.07668796182340075,0.1042680733808166,0.19308821417794542
Mission,sustained,35,ALL,q,23,0.03571106194280597,0.011013234621710236,0.01869561945452402,0.0062376416461515476,0.010777800842130404,0.13397807008944096,0.17279361920129402,0.943528822897652,0.18813759915775244,0.1354781885924076,0.07866223660884201,0.10296899580789946,0.19886048867048411
Mission,sustained,35,ALL,q,42,0.03366387944928672,0.010869876701139787,0.017431941120568954,0.005756120138759645,0.010475818189958122,0.13743669347488846,0.17279361920129402,0.9440328493507225,0.18266322454680964,0.13037560582403426,0.07554482673759312,0.10153641992984731,0.19550934052854663
Mission,sustained,35,ALL,r,17,0.012432091509295808,-0.0022137927844542177,0.00820494410869587,0.0016999194979360427,0.0025272279026638945,0.0021815544938749627,0.005103476873848719,0.31082337637754354,0.11104476917260682,0.09027022586318224,0.040785591845311935,0.04973654218798565,0.1334479210893069
Mission,sustained,35,ALL,r,23,0.013266032152566982,0.004554910686435701,0.008941481742124122,0.0017734455532943654,0.0025511048571484943,0.0021343074637249914,0.005103476873848719,0.29611708742343995,0.11479824672235861,0.09424923188181493,0.0417088343846006,0.05009929408964639,0.13923479871822889
Mission,sustained,35,ALL,r,42,0.012256975631736416,0.0002693118390047133,0.008083065853885787,0.0017132982817288738,0.002460611496121755,0.0020365262097719367,0.005103476873848719,0.3031110545157492,0.11012691805501103,0.08947451753261648,0.04090572825848174,0.04908863642885277,0.1321923578201719
Mission,sustained,35,Sep17,p,17,0.1990018616184938,-0.029524678357997564,0.04141220235630045,0.055181672119947865,0.1024079871422455,0.05541769972269399,0.16557827486932897,0.19439595866875323,0.44344601855824384,0.20187030652100205,0.23238526739235227,0.3168085553427705,0.44862434634914733
Mission,sustained,35,Sep17,p,23,0.18940334325454916,-0.013429718958764799,0.04033294461769009,0.054469300489269006,0.09460109814759007,0.056304072529380744,0.16557827486932897,0.23022123392285368,0.43279044142641315,0.19905581031920028,0.2305135899660021,0.3051612936938012,0.43334098978762886
Mission,sustained,35,Sep17,p,42,0.19845050704717138,-0.031545753974409466,0.04312893617575706,0.053118100932793705,0.10220346993862059,0.058758256578232484,0.16557827486932897,0.20253939478830382,0.44329523863197573,0.20560486908019743,0.22718247886714837,0.31742067369530313,0.451280277019919
Mission,sustained,35,Sep17,q,17,0.03278284224062998,-0.015546263054847723,0.01621817931826698,0.0064086726961188134,0.010155990226244178,0.1431825932861383,0.17978072894083091,0.9503403709437945,0.17988696181105143,0.12461681901861525,0.0797516063313392,0.10031992374538946,0.19583171234943555
Mission,sustained,35,Sep17,q,23,0.03394656918391177,0.01830122640348571,0.017712942968433832,0.006589630277780535,0.00964399593769741,0.13825367971352234,0.17978072894083091,0.9527024585420112,0.18339283498731007,0.13166393593142467,0.08092351901763427,0.09767374444274467,0.19983672419693482
Mission,sustained,35,Sep17,q,42,0.031486269484009545,0.013127898429497657,0.01578877195197261,0.00602064272887171,0.009676854803165226,0.1438404100405523,0.17978072894083091,0.9515573408465646,0.1765407373689972,0.12377368709794642,0.07728659962250084,0.0976487970320849,0.19491494814125565
Mission,sustained,35,Sep17,r,17,0.011803845495439266,-0.012628879175563016,0.007931045926702652,0.0016849388460416861,0.002187860722694927,0.002286197292303194,0.00520928942157531,0.33671255567878844,0.1081948879996883,0.08869976929942225,0.04056459273261471,0.04653415371624697,0.13016141455854763
Mission,sustained,35,Sep17,r,23,0.013161189133355497,-0.0009135770354756306,0.009115091623208511,0.001747423296786432,0.002298674213360554,0.0022742223234971303,0.00520928942157531,0.3147745416046156,0.11421111689615701,0.0950926126922027,0.04128891529214522,0.04772355510481659,0.1391154727433359
Mission,sustained,35,Sep17,r,42,0.011479917074055664,-0.008374743355266272,0.007692010666564885,0.0016564412768371715,0.0021314651306536063,0.0021425143306516687,0.00520928942157531,0.34272961962435966,0.10657049471177656,0.0872553526759759,0.04020718545033117,0.045870760360265925,0.1291559799428691
Mission,sustained,35,Sep7,p,17,0.29096524568589743,0.028757317416122724,0.0522258683222368,0.12898082771970457,0.10975854964395608,0.0663109769933639,0.3037437180629857,0.3664308343156656,0.5375297009758466,0.22507350985286656,0.3570039828301158,0.3302848914857135,0.48913258059594267
Mission,sustained,35,Sep7,p,23,0.2986945762523261,0.05512798267629865,0.054685051844583756,0.12235685777673867,0.1216526666310036,0.07623962118907307,0.3037437180629857,0.3192151083366853,0.5441206443757156,0.2259458981873388,0.34802582954103684,0.34825747472146273,0.476692484287269
Mission,sustained,35,Sep7,p,42,0.297840986553381,0.017339118322235093,0.05262943184241232,0.12615157395840032,0.11905998075256836,0.07300986775492474,0.3037437180629857,0.3522423457443823,0.5438169744676802,0.22342813442613785,0.3531098763194053,0.344729958713407,0.4906514665637096
Mission,sustained,35,Sep7,q,17,0.035809903032827224,0.0036266931765498193,0.018026098324588444,0.005082634997602641,0.012701169710636142,0.1288247954041167,0.1588193997222203,0.928859959943706,0.18877144625850986,0.1337875275126822,0.07056067280752383,0.11216437265167088,0.18760121783496514
Mission,sustained,35,Sep7,q,23,0.03924004746059437,-0.003562748941840709,0.020660972426704397,0.0055336643828935725,0.013045410650996396,0.1254268508412782,0.1588193997222203,0.9251815516089339,0.19762712749863717,0.14310669391437347,0.07413967179125751,0.11355949853820907,0.1969080176175827
Mission,sustained,35,Sep7,q,42,0.038019099379841076,0.006353833244424048,0.020718279457761647,0.005227074958535513,0.012073744963543914,0.12462926034356073,0.1588193997222203,0.9289838663590378,0.1949081989024345,0.14357944327620992,0.0720612809677777,0.10931166572537214,0.1966981253031286
Mission,sustained,35,Sep7,r,17,0.013688583537008893,0.018616379997763378,0.008752740472682308,0.001729880801724756,0.003205962262601829,0.0019722688970184995,0.00489185177839554,0.25904501777505373,0.11674453151844391,0.09341113899070223,0.041227590070706394,0.056141319131463,0.14002093415082542
Mission,sustained,35,Sep7,r,23,0.013475718190989949,0.015491886130258366,0.008594261979955341,0.0018254900663102324,0.003055966144724374,0.0018544777441807142,0.00489185177839554,0.2588021790610886,0.11597250637476182,0.09256247026103934,0.042548672569511364,0.05485077205930598,0.13947345066801486
Mission,sustained,35,Sep7,r,42,0.01381109274709792,0.017557422227546682,0.008865176228527588,0.0018270122915122788,0.003118904227058053,0.001824549968012474,0.00489185177839554,0.22387392429852832,0.11723976474148001,0.09391284724589763,0.04230281387478288,0.05552438856602647,0.13826511357477755
Mission,sustained,40,ALL,p,17,0.22776613008411384,-0.012840829579619685,0.04275558945457663,0.08186724636773231,0.1031432942618049,0.0679771536536563,0.21904807674615034,0.29627351582432165,0.47420321690327866,0.20501571935361998,0.28011974282119245,0.3197508237605231,0.47393951306714494
Mission,sustained,40,ALL,p,23,0.2207355511958005,0.007349635894758883,0.042554623666396084,0.0817753461923719,0.09640558133703254,0.06900321156028205,0.21904807674615034,0.34031766040306693,0.46607612823188993,0.2043381615679696,0.28004349973959625,0.30870289456584415,0.4597032683316229
Mission,sustained,40,ALL,p,42,0.22701949180055983,-0.02104071147426306,0.041695341049290756,0.0801938361191797,0.10513031463208938,0.07131030214189947,0.21904807674615034,0.3054816648888559,0.47292727032449494,0.20297963550499876,0.2766199029330915,0.32246305672816716,0.46378676524834733
Mission,sustained,40,ALL,q,17,0.033096848086216664,-0.0025207105289236707,0.016340472490706196,0.005830751883389578,0.010925623712120894,0.13592350798734276,0.16624630647600785,0.9478172047455778,0.18156185045826764,0.12706244052611204,0.07556674671380624,0.10421485528333656,0.19063556582187982
Mission,sustained,40,ALL,q,23,0.03581218498052165,0.01899323878373267,0.018832218063449133,0.006041169381538849,0.010938797535533668,0.13326352452685145,0.16624630647600785,0.9487063870827165,0.18878803518304663,0.1366060135227706,0.07720767355639278,0.10414280710176266,0.19900104915007263
Mission,sustained,40,ALL,q,42,0.03401784362262997,0.016169920953215042,0.017779354692879657,0.005450463969670018,0.010788024960080286,0.13664023516651494,0.16624630647600785,0.9482496091116887,0.18386242843041797,0.13240550656308023,0.07320295173734609,0.10347074237485389,0.19134260272193707
Mission,sustained,40,ALL,r,17,0.013168902063091811,0.001086151199882834,0.008736924766536086,0.0019283396836224642,0.0025036376129332605,0.00192121945320632,0.0053295135215550085,0.31921353640454025,0.11406021360590986,0.09283404859175724,0.043476778343072314,0.04915434318259834,0.13127978140489846
Mission,sustained,40,ALL,r,23,0.014025717566863896,0.006026278423197009,0.009452638376483323,0.0019462866916886434,0.0026267924986919287,0.0019321240068846234,0.0053295135215550085,0.2782528326830343,0.1179678512424276,0.09685193914269598,0.04371668190722492,0.05048835803465194,0.1367129479057173
Mission,sustained,40,ALL,r,42,0.012914175698703232,0.001314178575186123,0.008520243396467094,0.0018405990867651257,0.0025533332154710118,0.0019116499039579452,0.0053295135215550085,0.3112156520373737,0.112959376565708,0.09171317834553344,0.04246928400939281,0.04944092741988693,0.13005890496124828
Mission,sustained,40,Sep17,p,17,0.1985170696575776,-0.025723612351361818,0.03806712263262439,0.061213862267063025,0.0992360847578902,0.061850706221548146,0.1839604510153414,0.2882517703792762,0.44442749451760055,0.19408599408197183,0.24493802060572398,0.3143450093055522,0.457455971913231
Mission,sustained,40,Sep17,p,23,0.18727312865539764,-0.013021740823754405,0.03725125263693939,0.06067164312147184,0.08935023289698642,0.062218402866229226,0.1839604510153414,0.3530208039936907,0.43156983195118503,0.1914638739554829,0.24433448765127708,0.29828567659488475,0.44431123514664617
Mission,sustained,40,Sep17,p,42,0.19697354024706193,-0.03265910300419398,0.037856719004625713,0.05874096547601383,0.10037585576642238,0.06372291340994198,0.1839604510153414,0.30381524563542556,0.44228015552813676,0.1934926439857522,0.2397019997600068,0.31602794790243427,0.45076086672323407
Mission,sustained,40,Sep17,q,17,0.03257789062340541,-0.004961462617089899,0.015712953747357625,0.0068010672257087686,0.010063869650339024,0.13845535777637166,0.17866378795713278,0.9530552691802885,0.1802273977910143,0.12481216506298021,0.08220992508978245,0.1001353596109185,0.189986558452429
Mission,sustained,40,Sep17,q,23,0.03454764186400347,0.02709438342237799,0.01781794519386339,0.006778654866588786,0.009951041803551303,0.13619991699140524,0.17866378795713278,0.9550433879710158,0.18575342481440676,0.13332778440257267,0.08214674153357202,0.09953535850864713,0.19461503927324103
Mission,sustained,40,Sep17,q,42,0.03218274926656564,0.022195179050225628,0.01604304560255778,0.006174648423586279,0.009965055240421584,0.14098758983428564,0.17866378795713278,0.9544751733698252,0.17919935941926957,0.12632973537792652,0.07832490436181179,0.09956115143080387,0.1832966010795261
Mission,sustained,40,Sep17,r,17,0.012141661126821881,-0.0015846329853505293,0.008218664712608613,0.0018528068318821775,0.002070189582331089,0.0020068188340760544,0.0053164618729754295,0.3662840314222377,0.1097270734861857,0.09010981440365244,0.04257770151425516,0.045171694947272314,0.12789960199075256
Mission,sustained,40,Sep17,r,23,0.013564652200977845,0.007639407813521865,0.00946107122784366,0.001854319344277574,0.0022492616288566115,0.0021427968648033667,0.0053164618729754295,0.3321876112458515,0.11598280116825455,0.09685458940199052,0.04261690234281237,0.047013692687046575,0.13710759362517672
Mission,sustained,40,Sep17,r,42,0.011811386062687564,0.0001450958171781854,0.00803581049026333,0.0017864132207158195,0.0019891623517084124,0.001999135690292499,0.0053164618729754295,0.3813865041368919,0.10818538184211421,0.0891479212512074,0.04178324716595638,0.044219667399439666,0.1264034171182389
Mission,sustained,40,Sep7,p,17,0.28626425093718627,0.012924735963864582,0.05213252309848109,0.12317401456907089,0.11095771326963429,0.08023004851787262,0.28922332820776825,0.31231700671441265,0.5337546616746348,0.2268751698969163,0.35048318725212946,0.330562452670465,0.5069065953749728
Mission,sustained,40,Sep7,p,23,0.2876603962766063,0.04809238933178546,0.05316136572530947,0.12398275233417201,0.11051627821712479,0.08257282894838772,0.28922332820776825,0.3149113732218196,0.5350887207932996,0.23008673679294306,0.35146152391623453,0.329537330507763,0.49048733470157635
Mission,sustained,40,Sep7,p,42,0.28711139490755566,0.0021960715855987873,0.049372585138620854,0.12309957740551142,0.11463923236342335,0.08648507960581445,0.28922332820776825,0.3088145033957166,0.5342214999172115,0.22195361854349188,0.35045570927926084,0.3353332743796329,0.4898385622985739
Mission,sustained,40,Sep7,q,17,0.034134763011839174,0.002360793647408786,0.01759550997740334,0.003890121198751196,0.012649131835684637,0.13085980840928502,0.141411343513758,0.9373410758761564,0.18423075579277434,0.13156299145237577,0.06228038996185382,0.11237384662817265,0.19193358056078147
Mission,sustained,40,Sep7,q,23,0.038341271213558,0.0027909495064420316,0.020860763802620624,0.004566198411438975,0.012914308999498395,0.12739073959774389,0.141411343513758,0.9360323853061177,0.19485725592032635,0.14316247176316652,0.06732953760203432,0.11335770428799373,0.20777306890373584
Mission,sustained,40,Sep7,q,42,0.03768803233475862,0.004119404759193869,0.02125197287352342,0.004002095061837497,0.012433964399397694,0.12794552583097352,0.141411343513758,0.9357984805954154,0.19318856645271482,0.14455704893338767,0.0629590464884147,0.11128992426295398,0.20743460600675906
Mission,sustained,40,Sep7,r,17,0.015223383935631675,0.006427719570349561,0.009773444874391034,0.0020794053871030374,0.0033705336741376045,0.001750020691466851,0.0053556168187141664,0.22507254636914548,0.12272649384535819,0.09828251696796683,0.04527493200070663,0.057119639653250405,0.13804014023319028
Mission,sustained,40,Sep7,r,23,0.014947848298635994,0.0028000196425472974,0.009435772673762648,0.0021302213865107833,0.003381854238362561,0.0015107782910471366,0.0053556168187141664,0.1703832755573999,0.12193795139077375,0.0968466386241069,0.045916241036050034,0.05743768872986268,0.1359236564667985
Mission,sustained,40,Sep7,r,42,0.01511975497073457,0.003652344091201998,0.00948910920887462,0.001948970818863739,0.003681674942996211,0.001736678331288838,0.0053556168187141664,0.1708739478383373,0.12250736601289558,0.09684369253418554,0.043841357696265654,0.05988344746078149,0.13736988064726702
Mission,sustained,45,ALL,p,17,0.21805455875754218,-0.025324720223199277,0.042276739170626555,0.0784021695819445,0.09737565000497113,0.06281110375928385,0.21154730608037164,0.31970036131121554,0.4640172731162435,0.20419385197984463,0.27611079402889976,0.30976913975148274,0.47094519247424377
Mission,sustained,45,ALL,p,23,0.21493524481436377,-0.00633413976639318,0.04219821238704363,0.07687004126712386,0.09586699116019627,0.06646182614809776,0.21154730608037164,0.34635849255360335,0.4602658275576605,0.20406501511132547,0.27344456991756894,0.30681298056706147,0.46669800573010894
Mission,sustained,45,ALL,p,42,0.2186908053633209,-0.03314623220953579,0.04117319171832038,0.07748777313230154,0.10002984051269898,0.06625167020533829,0.21154730608037164,0.31760333894365894,0.46477078655574483,0.20181866472025478,0.27415958001487156,0.3137527291272622,0.47429230734141997
Mission,sustained,45,ALL,q,17,0.031864838235082744,-0.01295645374536779,0.014105042396290018,0.006300347440295967,0.011459448398496759,0.13775834336255313,0.1720281990397827,0.9440289898754678,0.17758724694030914,0.11772849708565468,0.07883743232564244,0.10590319521835805,0.19251864969364782
Mission,sustained,45,ALL,q,23,0.03432412271221967,0.007607961546186692,0.016515776022569862,0.006604289294149801,0.011204057395500006,0.1337705587870624,0.1720281990397827,0.9451228154040189,0.18437457114360564,0.12748612176896287,0.08070904269402267,0.10448905625916272,0.19688064169393085
Mission,sustained,45,ALL,q,42,0.03338994945891667,0.008461640227768632,0.015714707605053325,0.00619709785453981,0.011478143999323537,0.13833352984378897,0.1720281990397827,0.9417541649203308,0.18164483002811302,0.12438246220284131,0.07786043783725247,0.10587369938312809,0.1909154753526886
Mission,sustained,45,ALL,r,17,0.013186031884315828,0.002689127466420462,0.008634968602891022,0.0018193982167954426,0.002731665064629362,0.00196204167765221,0.005192717312484724,0.2519343532948697,0.1134330114958045,0.0914391907867428,0.0423836536303502,0.051414445201612265,0.13654325289647604
Mission,sustained,45,ALL,r,23,0.013992066997223968,0.008042772066537732,0.00933605117734653,0.0018340888439100551,0.002821926975967384,0.0019709335813207505,0.005192717312484724,0.2268093976343736,0.11749900912092966,0.09572684521112901,0.04257065050418087,0.052707156774328405,0.14299487901555163
Mission,sustained,45,ALL,r,42,0.01287439276045057,0.004535490680536755,0.00841053512368444,0.001754971715660843,0.002708885921105289,0.0019059503120458668,0.005192717312484724,0.26095427886822586,0.1120634049630536,0.09024367621540698,0.04158416078025912,0.05116159512661811,0.13535510968112993
Mission,sustained,45,Sep17,p,17,0.19700731479672545,-0.03616350647669024,0.04054274485905426,0.061751400961534406,0.09471316897613682,0.05993124416883722,0.17910908087306796,0.28208819505591387,0.4414017899822627,0.19977892031893327,0.24714146271014337,0.3055601942969541,0.4604594941799142
Mission,sustained,45,Sep17,p,23,0.1887637327688859,-0.024041149936930725,0.03948663504222063,0.06086298568085399,0.08841411204581125,0.06267794872644115,0.17910908087306796,0.32704703678253094,0.4321566677436109,0.19724884720750113,0.24526484307023605,0.29494760513016993,0.4502473225565128
Mission,sustained,45,Sep17,p,42,0.19686897324092206,-0.04401695425798571,0.04013532570166755,0.060098257354139595,0.0966353901851149,0.06317671161835495,0.17910908087306796,0.2882049205772597,0.44132636778604495,0.19933730722785337,0.24381992993317142,0.3083260959064106,0.4611242524058202
Mission,sustained,45,Sep17,q,17,0.030299952931024887,-0.011912026334324264,0.014219890313966754,0.006338888276081787,0.009741174340976344,0.14178105310835884,0.17891955383852698,0.9534426475552222,0.17301035878603976,0.11814759906265983,0.07898390271590222,0.0981109231983624,0.18746832454332923
Mission,sustained,45,Sep17,q,23,0.032153683919311504,0.019936014307568407,0.016577059026049553,0.006489277097911128,0.009087347795350826,0.1379699711025659,0.17891955383852698,0.9580710588762424,0.1784095643666177,0.12758606551363727,0.07998329267910206,0.09486906077302126,0.18990432118359862
Mission,sustained,45,Sep17,q,42,0.030422246646520226,0.016862551941160608,0.015376173107539786,0.005792065074166704,0.009254008464813739,0.1446273273707696,0.17891955383852698,0.956828642873826,0.17338701415010682,0.12291751855661429,0.07537302093620739,0.09581661866709457,0.180180805515648
Mission,sustained,45,Sep17,r,17,0.011632256353515493,-0.007045225537867792,0.0076523489774721,0.0018564292246024774,0.0021234781514409156,0.0020471818789308885,0.005453618966360018,0.3156288060284923,0.10740411449379253,0.08701633719986401,0.04282853431341108,0.04592301667119382,0.12754943242635894
Mission,sustained,45,Sep17,r,23,0.013499247105839418,0.0031207895569976014,0.009254635518425302,0.0018316275210796247,0.002412984066334491,0.0021462405211815578,0.005453618966360018,0.29069869076111376,0.11572406173985075,0.09571743080616363,0.042619756858111466,0.04898571680115018,0.1403027063545448
Mission,sustained,45,Sep17,r,42,0.011353773389476768,-0.003998914631330021,0.007491702021509018,0.0017770700313185601,0.0020850013366491903,0.0020404569144923507,0.005453618966360018,0.3470386855026195,0.10602398486619855,0.0860033911002679,0.04191139144921872,0.04548722004353492,0.12753721862161316
Mission,sustained,45,Sep7,p,17,0.2601490466791756,-0.0036471477162173535,0.04574472779377116,0.1117037068227647,0.10270061206263975,0.06857082294017712,0.276423756494979,0.39492469382181894,0.5092482393842052,0.21302371530166742,0.3340494566664126,0.31818703066054,0.4919165890629027
Mission,sustained,45,Sep7,p,23,0.2672782689053196,0.02907988057468191,0.047621367076689645,0.10888415243966362,0.11077274938896631,0.07402958099141099,0.276423756494979,0.3849814040957482,0.5164841471857597,0.21769735091897413,0.32980402361223465,0.3305437314408445,0.4995993720773013
Mission,sustained,45,Sep7,p,42,0.2623344696081186,-0.011404788112635945,0.043248923751626034,0.11226680468862543,0.10681874116786713,0.07240158737930497,0.276423756494979,0.3764001756764574,0.5116596240951445,0.2067813797050576,0.33483888017827185,0.3246059955689654,0.5006284172126194
Mission,sustained,45,Sep7,q,17,0.034994608843198466,-0.015045308567454844,0.013875346560936547,0.006223265768724325,0.014895996513537589,0.12971292387094177,0.15824548944229408,0.9252016745159592,0.18674102324884792,0.11689029313164435,0.07854449154512289,0.12148773925834931,0.202619299994285
Mission,sustained,45,Sep7,q,23,0.038665000298036,-0.017048143976576738,0.01639321001561048,0.006834313686627149,0.015437476595798371,0.12537173415605543,0.15824548944229408,0.9192263284595719,0.19630458469758147,0.12728623427961408,0.08216054272386387,0.12372904723144564,0.2108332827145954
Mission,sustained,45,Sep7,q,42,0.03932535508370956,-0.00834018319901532,0.016391776600080406,0.007007163415286022,0.015926415068343136,0.12574593478982768,0.15824548944229408,0.9116052090133409,0.19816046178412533,0.12731234949529535,0.08283527163934262,0.1259878608151951,0.2123848150267698
Mission,sustained,45,Sep7,r,17,0.016293582945916495,0.02215783347499697,0.010600207853728867,0.0017453362011813729,0.003948038891006255,0.0017917612750948525,0.004670914004734135,0.12454544782762439,0.12549080549982844,0.1002848979605004,0.04149389226422843,0.06239730226244916,0.1545308938367103
Mission,sustained,45,Sep7,r,23,0.014977706779993065,0.01788673708561799,0.00949888249518898,0.001839011489570916,0.0036398127952331693,0.0016203197015991352,0.004670914004734135,0.09903081138089331,0.12104890388308749,0.09574567402105975,0.042472437796319686,0.06015003672068484,0.14837922433756529
Mission,sustained,45,Sep7,r,42,0.015915631502398178,0.021604301304270306,0.010248201328035287,0.0017107750843454081,0.003956655090017486,0.0016369371071528987,0.004670914004734135,0.08878546559943849,0.1241422451567637,0.09872424644568517,0.04092969944233995,0.06251034529278447,0.1509908918001635
Stabilized,ALL,-1,ALL,p,17,0.24873607631935304,-0.02059563908638816,0.05649615101258208,0.08696484094882954,0.10527508435794142,0.06030307477806011,0.21854790838097332,0.25878110997675496,0.4976580038456602,0.23611709723792781,0.2906274232743076,0.3240196880571863,0.4976374703640783
Stabilized,ALL,-1,ALL,p,23,0.25097069638088065,-0.006890982605912685,0.05704163390214993,0.0864259767365948,0.1075030857421359,0.06372601106621736,0.21854790838097332,0.25023251900786997,0.49973409465768637,0.23743611918990606,0.28980496175178444,0.3272887483418351,0.4946803871720731
Stabilized,ALL,-1,ALL,p,42,0.2509180544640374,-0.0203621857350493,0.05765429962092915,0.08621079900757678,0.10705295583553152,0.06231295731765898,0.21854790838097332,0.25863641830313444,0.49968946744206155,0.23870778407111318,0.2892887658861716,0.326624292159413,0.4979543094084499
Stabilized,ALL,-1,ALL,q,17,0.05057597828608493,-0.012549454746450672,0.02642245990122206,0.009052113227007382,0.015101405157855482,0.13702542490900255,0.17205674439206628,0.9139945056312944,0.2235238722751848,0.1610894850015414,0.09383283321065529,0.12254629109257355,0.24313585627898715
Stabilized,ALL,-1,ALL,q,23,0.05314277959504301,-0.0006833385375124989,0.028457322893495073,0.00956538067481613,0.015120076026731802,0.13318260180764083,0.17205674439206628,0.9126380544983989,0.22905555402678018,0.16709030669145603,0.09627426768161605,0.12268058061840188,0.24912818231249362
Stabilized,ALL,-1,ALL,q,42,0.04891226636737031,0.007053794205420152,0.025722244853834817,0.008615705524232851,0.014574315989302637,0.13714369385728437,0.17205674439206628,0.9168301004511388,0.22004749518444666,0.15925844589957974,0.09179901478279275,0.12037010866380013,0.24220792272691677
Stabilized,ALL,-1,ALL,r,17,0.0140502767590536,0.006644070207845535,0.009194544425692555,0.0020716993544789082,0.002784032978882135,0.0018586123826693658,0.005323479817826013,0.25658315632419976,0.11803274719127486,0.09534866241450572,0.045298645939379004,0.052466620619901545,0.1391948774540123
Stabilized,ALL,-1,ALL,r,23,0.014372579804790217,0.009649213963761422,0.009550100696398686,0.0021172266964069354,0.0027052524119845944,0.0018026474735979895,0.005323479817826013,0.2576732254010255,0.11936951549595859,0.09713371597298955,0.045821207046256744,0.0517794889121108,0.14069457375556568
Stabilized,ALL,-1,ALL,r,42,0.014123830385283243,0.009120165859995161,0.009266838783749305,0.002059568022240224,0.0027974235792937153,0.001882437987131296,0.005323479817826013,0.25519035060927253,0.1183294521312859,0.09567676416542154,0.04512672393366157,0.05262172583235904,0.1396465119892584
Stabilized,ALL,-1,Sep17,p,17,0.21996663038633985,-0.043685961714284995,0.06502672131806116,0.058792603729806506,0.09614730533847218,0.05903805993973309,0.16929520739178688,0.23486558066237145,0.4685351223319773,0.254145560572991,0.24139036231914107,0.3099969876752114,0.4621794428769129
Stabilized,ALL,-1,Sep17,p,23,0.21891273936100253,-0.03848962398115553,0.06451931048845241,0.05847169228206392,0.09592173659048621,0.06219267883999716,0.16929520739178688,0.2358137439543183,0.4675247328127145,0.2533967676542727,0.24096836161605678,0.30963183727896537,0.45957681691818986
Stabilized,ALL,-1,Sep17,p,42,0.2208922132389809,-0.04263945795995016,0.06550194226753604,0.05793009602037098,0.0974601749510739,0.06084098400615691,0.16929520739178688,0.23638685620850883,0.46935776782954497,0.25542194635058574,0.2397609242585828,0.3119805712146996,0.4620011133641486
Stabilized,ALL,-1,Sep17,q,17,0.060783489860063815,-0.011318923560691075,0.03288537669558702,0.012024908162442059,0.015873205002034735,0.15245159193797866,0.2007658473383279,0.9036132989057242,0.2460754181958073,0.18078125717017227,0.10951177382394985,0.1256773279922712,0.2701049642312937
Stabilized,ALL,-1,Sep17,q,23,0.064417950159564,0.013850639413181279,0.03575394814965742,0.012928334440899412,0.015735667569007156,0.14575695705224542,0.2007658473383279,0.9020454353221645,0.25340178301251703,0.18856740310528466,0.1134908625963188,0.1251581309065376,0.2775324052130568
Stabilized,ALL,-1,Sep17,q,42,0.05742051395113588,0.020242778346307853,0.03091074742109639,0.01112109046390868,0.01538867606613081,0.15432260626081237,0.2007658473383279,0.90832618671244,0.23912011045568413,0.17524787518784396,0.10528481263807314,0.1236478523062681,0.26578940522840017
