seed,mode,pattern,offset,flight_id,cohort,axis,n_origins,mse,bias,bias_mse,amplitude_mse,shape_mse,pred_var,true_var,correlation,undefined_correlations,endpoint_mse,rmse,bias_rmse,amplitude_rmse,shape_rmse,endpoint_rmse
17,Stabilized,ALL,-1,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,q,80,0.04490498958079393,-0.024973754659662555,0.022714058112059544,0.007008515481303395,0.015182415987431003,0.12160926849045413,0.14796262053612463,0.9196158733454919,0,0.054458093514035986,0.21190797432091585,0.1507118379957578,0.08371687692038801,0.12321694683537246,0.23336257950673236
17,Stabilized,ALL,-1,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,r,80,0.01689855650921395,0.02462253231913337,0.010707926729972925,0.0024792623376143894,0.003711367441626638,0.0017926783357012743,0.005983892510790749,0.14029359645919398,0,0.022693282535939885,0.12999444799380452,0.10347911252988656,0.04979219153255247,0.060920993439262286,0.15064289739625922
17,Stabilized,ALL,-1,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,p,150,0.24963490823866644,0.0029093679344596936,0.04065858579622725,0.1049507487551337,0.10402557368730546,0.042722134498097815,0.22228626763039727,0.178265389252997,0,0.26647729380294266,0.4996347748492557,0.20163974260107367,0.32396102968587703,0.3225299578136975,0.5162143874427975
17,Stabilized,ALL,-1,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,q,150,0.03778867215921987,-0.02089404794540387,0.017598276328952184,0.00720822290463218,0.012982172925635506,0.11659428477046462,0.15107901898641865,0.9352767041789276,0,0.04449225135116639,0.1943930867063432,0.13265849512546185,0.08490125384605447,0.1139393387976054,0.21093186423858865
17,Stabilized,ALL,-1,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,r,150,0.014621812460389268,0.016471312712563083,0.008866026066099358,0.002268798249256799,0.0034869881450331113,0.0013792872241176668,0.005286918703873611,0.08280587884571498,0,0.020277938634813916,0.12092068665199213,0.0941595776652559,0.04763190369129497,0.05905072518634391,0.14240062722760008
17,Stabilized,ALL,-1,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,p,155,0.2628586256299085,-0.013452722562132726,0.035231657674669535,0.11237011259719577,0.1152568553580432,0.07857160235052917,0.2938895048253648,0.37648051178735814,0,0.26533416548433414,0.5126974016219592,0.18770097941851432,0.335216515997043,0.33949500049049797,0.515105975003527
17,Stabilized,ALL,-1,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,q,155,0.04224780047819622,0.0010376759933774494,0.02010439337759533,0.005703628857580079,0.016439778243020807,0.1235348020956422,0.14500052254003262,0.9159679520214221,0,0.04626230269701793,0.205542697457721,0.14178996218913148,0.07552237322529053,0.12821769863408408,0.21508673296374634
17,Stabilized,ALL,-1,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,r,155,0.010234415771542268,0.006221760590003225,0.006354625867379056,0.0013440073246666305,0.0025357825794965795,0.0013688877248374933,0.0037963988088042322,0.21509448694082176,0,0.013995519563418922,0.10116528936123431,0.07971590724177362,0.03666070545784179,0.050356554483965435,0.11830266084674056
17,Stabilized,ALL,-1,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,p,61,0.2895835787429105,-0.00883435764610496,0.03950288156855367,0.12535729959527456,0.12472339757908234,0.058437104826402846,0.2716489699744168,0.19102504515677626,0,0.30729118772955116,0.5381297043863222,0.19875331838375346,0.3540583279563899,0.3531619990586223,0.5543385136625013
17,Stabilized,ALL,-1,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,q,61,0.04526138779466342,-0.004424697398789754,0.020562218917265392,0.007214622531420457,0.017484546345977573,0.12198461422732429,0.14516613949134916,0.8979187182769877,0,0.051119852738767166,0.21274723921748884,0.14339532390306664,0.08493893413164812,0.1322291433307256,0.22609699851782014
17,Stabilized,ALL,-1,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,r,61,0.013596843866531315,0.006396033184919244,0.009379926689636654,0.0016743657419009419,0.00254255143499372,0.0016628167959496882,0.0046861767856359845,0.3136365732831774,0,0.018487117235704873,0.11660550530112768,0.09685002162951051,0.040919014429735986,0.050423718972262645,0.13596733885645065
17,Stabilized,ALL,-1,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,p,124,0.27599611120062956,-0.043742379486839074,0.04563638248863775,0.1232604693717033,0.1070992593402885,0.0795142455312635,0.29687548480970843,0.370819526336298,0,0.29950599545460377,0.5253533203479631,0.2136267363619024,0.3510847039842427,0.3272602318343744,0.547271409315893
17,Stabilized,ALL,-1,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,q,124,0.04064295740043052,-0.03843241806427146,0.022637446496275,0.0060330900287319375,0.011972420875423566,0.11917476136504516,0.13562675886879907,0.9353307090169283,0,0.049306023722721026,0.20160098561373782,0.15045745742991604,0.07767296845577577,0.10941855818563671,0.22204959743877273
