flight_id,firmware,parameter,initial_value,changes
9.15数据/log_14_2026-9-15-18-17-26.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_RLL_TO_YAW_FF,0.0,[]
9.15数据/log_14_2026-9-15-18-17-26.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_MAN_R_MAX,35.0,[]
9.15数据/log_14_2026-9-15-18-17-26.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,MAN_YR_MAX,,[]
9.15数据/log_14_2026-9-15-18-17-26.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_YR_P,0.05000000074505806,[]
9.15数据/log_14_2026-9-15-18-17-26.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_YR_I,0.10000000149011612,[]
9.15数据/log_14_2026-9-15-18-17-26.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_YR_FF,0.30000001192092896,[]
9.15数据/log_15_2026-9-15-18-23-44.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_RLL_TO_YAW_FF,0.0,[]
9.15数据/log_15_2026-9-15-18-23-44.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_MAN_R_MAX,35.0,[]
9.15数据/log_15_2026-9-15-18-23-44.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,MAN_YR_MAX,,[]
9.15数据/log_15_2026-9-15-18-23-44.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_YR_P,0.05000000074505806,[]
9.15数据/log_15_2026-9-15-18-23-44.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_YR_I,0.10000000149011612,[]
9.15数据/log_15_2026-9-15-18-23-44.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,FW_YR_FF,0.30000001192092896,[]
9.16数据/log_1_2026-9-16-18-02-34.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_RLL_TO_YAW_FF,0.0,[]
9.16数据/log_1_2026-9-16-18-02-34.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_MAN_R_MAX,35.0,[]
9.16数据/log_1_2026-9-16-18-02-34.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,MAN_YR_MAX,,[]
9.16数据/log_1_2026-9-16-18-02-34.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_P,0.05000000074505806,[]
9.16数据/log_1_2026-9-16-18-02-34.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_I,0.10000000149011612,[]
9.16数据/log_1_2026-9-16-18-02-34.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_FF,0.30000001192092896,[]
9.16数据/log_2_2026-9-16-18-08-46.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_RLL_TO_YAW_FF,0.0,[]
9.16数据/log_2_2026-9-16-18-08-46.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_MAN_R_MAX,35.0,[]
9.16数据/log_2_2026-9-16-18-08-46.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,MAN_YR_MAX,,[]
9.16数据/log_2_2026-9-16-18-08-46.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_P,0.05000000074505806,[]
9.16数据/log_2_2026-9-16-18-08-46.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_I,0.10000000149011612,[]
9.16数据/log_2_2026-9-16-18-08-46.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_FF,0.30000001192092896,[]
9.16数据/log_3_2026-9-16-18-13-58.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_RLL_TO_YAW_FF,0.0,[]
9.16数据/log_3_2026-9-16-18-13-58.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_MAN_R_MAX,35.0,[]
9.16数据/log_3_2026-9-16-18-13-58.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,MAN_YR_MAX,,[]
9.16数据/log_3_2026-9-16-18-13-58.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_P,0.05000000074505806,[]
9.16数据/log_3_2026-9-16-18-13-58.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_I,0.10000000149011612,[]
9.16数据/log_3_2026-9-16-18-13-58.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_FF,0.30000001192092896,[]
9.16数据/log_4_2026-9-16-18-20-50.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_RLL_TO_YAW_FF,0.0,[]
9.16数据/log_4_2026-9-16-18-20-50.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_MAN_R_MAX,35.0,[]
9.16数据/log_4_2026-9-16-18-20-50.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,MAN_YR_MAX,,[]
9.16数据/log_4_2026-9-16-18-20-50.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_P,0.05000000074505806,[]
9.16数据/log_4_2026-9-16-18-20-50.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_I,0.10000000149011612,[]
9.16数据/log_4_2026-9-16-18-20-50.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_FF,0.30000001192092896,[]
9.16数据/log_5_2026-9-16-18-26-48.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_RLL_TO_YAW_FF,0.0,[]
9.16数据/log_5_2026-9-16-18-26-48.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_MAN_R_MAX,35.0,[]
9.16数据/log_5_2026-9-16-18-26-48.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,MAN_YR_MAX,,[]
9.16数据/log_5_2026-9-16-18-26-48.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_P,0.05000000074505806,[]
9.16数据/log_5_2026-9-16-18-26-48.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_I,0.10000000149011612,[]
9.16数据/log_5_2026-9-16-18-26-48.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_FF,0.30000001192092896,[]
9.18数据/log_0_2026-9-18-18-15-06.ulg,e624a99f2955addbf76681e636c44162a0c03055,FW_RLL_TO_YAW_FF,0.0,[]
9.18数据/log_0_2026-9-18-18-15-06.ulg,e624a99f2955addbf76681e636c44162a0c03055,FW_MAN_R_MAX,35.0,[]
9.18数据/log_0_2026-9-18-18-15-06.ulg,e624a99f2955addbf76681e636c44162a0c03055,MAN_YR_MAX,,[]
9.18数据/log_0_2026-9-18-18-15-06.ulg,e624a99f2955addbf76681e636c44162a0c03055,FW_YR_P,0.05000000074505806,[]
9.18数据/log_0_2026-9-18-18-15-06.ulg,e624a99f2955addbf76681e636c44162a0c03055,FW_YR_I,0.10000000149011612,[]
9.18数据/log_0_2026-9-18-18-15-06.ulg,e624a99f2955addbf76681e636c44162a0c03055,FW_YR_FF,0.30000001192092896,[]
9.18数据/log_1_2026-9-18-18-23-36.ulg,e624a99f2955addbf76681e636c44162a0c03055,FW_RLL_TO_YAW_FF,0.0,[]
9.18数据/log_1_2026-9-18-18-23-36.ulg,e624a99f2955addbf76681e636c44162a0c03055,FW_MAN_R_MAX,35.0,[]
9.18数据/log_1_2026-9-18-18-23-36.ulg,e624a99f2955addbf76681e636c44162a0c03055,MAN_YR_MAX,,[]
9.18数据/log_1_2026-9-18-18-23-36.ulg,e624a99f2955addbf76681e636c44162a0c03055,FW_YR_P,0.05000000074505806,[]
9.18数据/log_1_2026-9-18-18-23-36.ulg,e624a99f2955addbf76681e636c44162a0c03055,FW_YR_I,0.10000000149011612,[]
9.18数据/log_1_2026-9-18-18-23-36.ulg,e624a99f2955addbf76681e636c44162a0c03055,FW_YR_FF,0.30000001192092896,[]
9.18数据/log_2_2026-9-18-18-29-40.ulg,e624a99f2955addbf76681e636c44162a0c03055,FW_RLL_TO_YAW_FF,0.0,[]
9.18数据/log_2_2026-9-18-18-29-40.ulg,e624a99f2955addbf76681e636c44162a0c03055,FW_MAN_R_MAX,35.0,[]
9.18数据/log_2_2026-9-18-18-29-40.ulg,e624a99f2955addbf76681e636c44162a0c03055,MAN_YR_MAX,,[]
9.18数据/log_2_2026-9-18-18-29-40.ulg,e624a99f2955addbf76681e636c44162a0c03055,FW_YR_P,0.05000000074505806,[]
9.18数据/log_2_2026-9-18-18-29-40.ulg,e624a99f2955addbf76681e636c44162a0c03055,FW_YR_I,0.10000000149011612,[]
9.18数据/log_2_2026-9-18-18-29-40.ulg,e624a99f2955addbf76681e636c44162a0c03055,FW_YR_FF,0.30000001192092896,[]
2026.9.7/log_21_2026-9-7-05-54-56.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_RLL_TO_YAW_FF,0.0,[]
2026.9.7/log_21_2026-9-7-05-54-56.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_MAN_R_MAX,35.0,[]
2026.9.7/log_21_2026-9-7-05-54-56.ulg,c9af571575af33d5403fbb479256848797c801e2,MAN_YR_MAX,,[]
2026.9.7/log_21_2026-9-7-05-54-56.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_P,0.05000000074505806,[]
2026.9.7/log_21_2026-9-7-05-54-56.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_I,0.10000000149011612,[]
2026.9.7/log_21_2026-9-7-05-54-56.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_FF,0.30000001192092896,[]
2026.9.7/log_22_2026-9-7-06-01-40.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_RLL_TO_YAW_FF,0.0,[]
2026.9.7/log_22_2026-9-7-06-01-40.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_MAN_R_MAX,35.0,[]
2026.9.7/log_22_2026-9-7-06-01-40.ulg,c9af571575af33d5403fbb479256848797c801e2,MAN_YR_MAX,,[]
2026.9.7/log_22_2026-9-7-06-01-40.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_P,0.05000000074505806,[]
2026.9.7/log_22_2026-9-7-06-01-40.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_I,0.10000000149011612,[]
2026.9.7/log_22_2026-9-7-06-01-40.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_FF,0.30000001192092896,[]
2026.9.7/log_23_2026-9-7-06-09-22.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_RLL_TO_YAW_FF,0.0,[]
2026.9.7/log_23_2026-9-7-06-09-22.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_MAN_R_MAX,35.0,[]
2026.9.7/log_23_2026-9-7-06-09-22.ulg,c9af571575af33d5403fbb479256848797c801e2,MAN_YR_MAX,,[]
2026.9.7/log_23_2026-9-7-06-09-22.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_P,0.05000000074505806,[]
2026.9.7/log_23_2026-9-7-06-09-22.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_I,0.10000000149011612,[]
2026.9.7/log_23_2026-9-7-06-09-22.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_FF,0.30000001192092896,[]
2026.9.7/log_24_2026-9-7-06-16-04.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_RLL_TO_YAW_FF,0.0,[]
2026.9.7/log_24_2026-9-7-06-16-04.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_MAN_R_MAX,35.0,[]
2026.9.7/log_24_2026-9-7-06-16-04.ulg,c9af571575af33d5403fbb479256848797c801e2,MAN_YR_MAX,,[]
2026.9.7/log_24_2026-9-7-06-16-04.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_P,0.05000000074505806,[]
2026.9.7/log_24_2026-9-7-06-16-04.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_I,0.10000000149011612,[]
2026.9.7/log_24_2026-9-7-06-16-04.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_FF,0.30000001192092896,[]
2026.9.7/log_26_2026-9-7-06-30-26.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_RLL_TO_YAW_FF,0.0,[]
2026.9.7/log_26_2026-9-7-06-30-26.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_MAN_R_MAX,35.0,[]
2026.9.7/log_26_2026-9-7-06-30-26.ulg,c9af571575af33d5403fbb479256848797c801e2,MAN_YR_MAX,,[]
2026.9.7/log_26_2026-9-7-06-30-26.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_P,0.05000000074505806,[]
2026.9.7/log_26_2026-9-7-06-30-26.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_I,0.10000000149011612,[]
2026.9.7/log_26_2026-9-7-06-30-26.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_FF,0.30000001192092896,[]
2026.9.7/log_27_2026-9-7-06-37-24.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_RLL_TO_YAW_FF,0.0,[]
2026.9.7/log_27_2026-9-7-06-37-24.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_MAN_R_MAX,35.0,[]
2026.9.7/log_27_2026-9-7-06-37-24.ulg,c9af571575af33d5403fbb479256848797c801e2,MAN_YR_MAX,,[]
2026.9.7/log_27_2026-9-7-06-37-24.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_P,0.05000000074505806,[]
2026.9.7/log_27_2026-9-7-06-37-24.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_I,0.10000000149011612,[]
2026.9.7/log_27_2026-9-7-06-37-24.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_FF,0.30000001192092896,[]
2026.9.7/log_28_2026-9-7-06-44-02.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_RLL_TO_YAW_FF,0.0,[]
2026.9.7/log_28_2026-9-7-06-44-02.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_MAN_R_MAX,35.0,[]
2026.9.7/log_28_2026-9-7-06-44-02.ulg,c9af571575af33d5403fbb479256848797c801e2,MAN_YR_MAX,,[]
2026.9.7/log_28_2026-9-7-06-44-02.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_P,0.05000000074505806,[]
2026.9.7/log_28_2026-9-7-06-44-02.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_I,0.10000000149011612,[]
2026.9.7/log_28_2026-9-7-06-44-02.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_FF,0.30000001192092896,[]
2026.9.7/log_29_2026-9-7-06-51-04.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_RLL_TO_YAW_FF,0.0,[]
2026.9.7/log_29_2026-9-7-06-51-04.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_MAN_R_MAX,35.0,[]
2026.9.7/log_29_2026-9-7-06-51-04.ulg,c9af571575af33d5403fbb479256848797c801e2,MAN_YR_MAX,,[]
2026.9.7/log_29_2026-9-7-06-51-04.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_P,0.05000000074505806,[]
2026.9.7/log_29_2026-9-7-06-51-04.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_I,0.10000000149011612,[]
2026.9.7/log_29_2026-9-7-06-51-04.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_FF,0.30000001192092896,[]
2026.9.7/log_30_2026-9-7-06-58-22.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_RLL_TO_YAW_FF,0.0,[]
2026.9.7/log_30_2026-9-7-06-58-22.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_MAN_R_MAX,35.0,[]
2026.9.7/log_30_2026-9-7-06-58-22.ulg,c9af571575af33d5403fbb479256848797c801e2,MAN_YR_MAX,,[]
2026.9.7/log_30_2026-9-7-06-58-22.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_P,0.05000000074505806,[]
2026.9.7/log_30_2026-9-7-06-58-22.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_I,0.10000000149011612,[]
2026.9.7/log_30_2026-9-7-06-58-22.ulg,c9af571575af33d5403fbb479256848797c801e2,FW_YR_FF,0.30000001192092896,[]
9.17数据/log_10_2026-9-17-06-34-34.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_RLL_TO_YAW_FF,0.0,[]
9.17数据/log_10_2026-9-17-06-34-34.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_MAN_R_MAX,35.0,[]
9.17数据/log_10_2026-9-17-06-34-34.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,MAN_YR_MAX,,[]
9.17数据/log_10_2026-9-17-06-34-34.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_P,0.05000000074505806,[]
9.17数据/log_10_2026-9-17-06-34-34.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_I,0.10000000149011612,[]
9.17数据/log_10_2026-9-17-06-34-34.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_FF,0.30000001192092896,[]
9.17数据/log_11_2026-9-17-06-40-30.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_RLL_TO_YAW_FF,0.0,[]
9.17数据/log_11_2026-9-17-06-40-30.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_MAN_R_MAX,35.0,[]
9.17数据/log_11_2026-9-17-06-40-30.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,MAN_YR_MAX,,[]
9.17数据/log_11_2026-9-17-06-40-30.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_P,0.05000000074505806,[]
9.17数据/log_11_2026-9-17-06-40-30.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_I,0.10000000149011612,[]
9.17数据/log_11_2026-9-17-06-40-30.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_FF,0.30000001192092896,[]
9.17数据/log_12_2026-9-17-06-46-02.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_RLL_TO_YAW_FF,0.0,[]
9.17数据/log_12_2026-9-17-06-46-02.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_MAN_R_MAX,35.0,[]
9.17数据/log_12_2026-9-17-06-46-02.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,MAN_YR_MAX,,[]
9.17数据/log_12_2026-9-17-06-46-02.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_P,0.05000000074505806,[]
9.17数据/log_12_2026-9-17-06-46-02.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_I,0.10000000149011612,[]
9.17数据/log_12_2026-9-17-06-46-02.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_FF,0.30000001192092896,[]
9.17数据/log_13_2026-9-17-06-52-30.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_RLL_TO_YAW_FF,0.0,[]
9.17数据/log_13_2026-9-17-06-52-30.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_MAN_R_MAX,35.0,[]
9.17数据/log_13_2026-9-17-06-52-30.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,MAN_YR_MAX,,[]
9.17数据/log_13_2026-9-17-06-52-30.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_P,0.05000000074505806,[]
9.17数据/log_13_2026-9-17-06-52-30.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_I,0.10000000149011612,[]
9.17数据/log_13_2026-9-17-06-52-30.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_FF,0.30000001192092896,[]
9.17数据/log_6_2026-9-17-06-02-24.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_RLL_TO_YAW_FF,0.0,[]
9.17数据/log_6_2026-9-17-06-02-24.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_MAN_R_MAX,35.0,[]
9.17数据/log_6_2026-9-17-06-02-24.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,MAN_YR_MAX,,[]
9.17数据/log_6_2026-9-17-06-02-24.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_P,0.05000000074505806,[]
9.17数据/log_6_2026-9-17-06-02-24.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_I,0.10000000149011612,[]
9.17数据/log_6_2026-9-17-06-02-24.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_FF,0.30000001192092896,[]
9.17数据/log_7_2026-9-17-06-12-16.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_RLL_TO_YAW_FF,0.0,[]
9.17数据/log_7_2026-9-17-06-12-16.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_MAN_R_MAX,35.0,[]
9.17数据/log_7_2026-9-17-06-12-16.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,MAN_YR_MAX,,[]
9.17数据/log_7_2026-9-17-06-12-16.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_P,0.05000000074505806,[]
9.17数据/log_7_2026-9-17-06-12-16.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_I,0.10000000149011612,[]
9.17数据/log_7_2026-9-17-06-12-16.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_FF,0.30000001192092896,[]
9.17数据/log_8_2026-9-17-06-17-52.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_RLL_TO_YAW_FF,0.0,[]
9.17数据/log_8_2026-9-17-06-17-52.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_MAN_R_MAX,35.0,[]
9.17数据/log_8_2026-9-17-06-17-52.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,MAN_YR_MAX,,[]
9.17数据/log_8_2026-9-17-06-17-52.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_P,0.05000000074505806,[]
9.17数据/log_8_2026-9-17-06-17-52.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_I,0.10000000149011612,[]
9.17数据/log_8_2026-9-17-06-17-52.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_FF,0.30000001192092896,[]
9.17数据/log_9_2026-9-17-06-28-10.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_RLL_TO_YAW_FF,0.0,[]
9.17数据/log_9_2026-9-17-06-28-10.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_MAN_R_MAX,35.0,[]
9.17数据/log_9_2026-9-17-06-28-10.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,MAN_YR_MAX,,[]
9.17数据/log_9_2026-9-17-06-28-10.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_P,0.05000000074505806,[]
9.17数据/log_9_2026-9-17-06-28-10.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_I,0.10000000149011612,[]
9.17数据/log_9_2026-9-17-06-28-10.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,FW_YR_FF,0.30000001192092896,[]
