model,seed,cohort,log_id,horizon_s,position_rmse_m,velocity_rmse_m_s,attitude_error_deg,body_rate_rmse_rad_s,delta_v_rmse_m_s,delta_omega_rmse_rad_s,velocity_x_rmse_m_s,velocity_y_rmse_m_s,velocity_z_rmse_m_s,body_rate_p_rmse_rad_s,body_rate_q_rmse_rad_s,body_rate_r_rmse_rad_s,n_windows,group
baseline,17,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,1.0,0.635073430162332,0.6059490982028282,5.761672012596997,0.5804222422906736,0.6059490982028282,0.5804222422906736,0.3816391171208314,0.36454158237600903,0.2977168598095319,0.4937963154959712,0.263378381397071,0.15390583601993665,182,ALL
baseline,17,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.1,0.021796018823468658,0.12228191324464902,1.4271107125535334,0.5242412525417668,0.12228191324464902,0.5242412525417668,0.05588273977144934,0.047582223535223137,0.09780550958842962,0.44139872405194597,0.23577403762854277,0.15622631165142753,160,ALL
baseline,17,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.2,0.04152599640082043,0.15650157603879264,2.2354934342852286,0.6337594479467622,0.15650157603879264,0.6337594479467622,0.0710225738810121,0.06686810608783436,0.12238134535201148,0.5833123433878056,0.20163354739146686,0.1440196531017371,160,ALL
baseline,17,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.5,0.12267110706191635,0.30603857174514276,3.8318947678208937,0.732207582122797,0.30603857174514276,0.732207582122797,0.1709586718480133,0.16644734578619363,0.19164556085780202,0.6855887940517508,0.2146654567790021,0.14147328530376677,160,ALL
baseline,17,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,1.0,0.34494587584203773,0.6854492390177201,6.09011037483899,0.6475085025456018,0.6854492390177201,0.6475085025456018,0.3931474955932908,0.4867669104458423,0.2798815479335934,0.5626259867310198,0.28309178555436076,0.1502607762373054,160,ALL
baseline,17,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.1,0.020835595757850146,0.1238728328464847,1.4021935754925106,0.5464108966705735,0.1238728328464847,0.5464108966705735,0.0502874208445064,0.05034766719642326,0.10139411437602702,0.48033914197514205,0.21278862936032703,0.15020045240237437,161,ALL
baseline,17,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.2,0.03901581336585208,0.1809464445569271,2.220722223160671,0.5759970064113579,0.1809464445569271,0.5759970064113579,0.08206783051563302,0.08025337035009349,0.13987810243101367,0.501062091035732,0.22351258207597277,0.17536093628706845,161,ALL
baseline,17,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.5,0.11566897632495653,0.42827768799399735,4.13966367708682,0.6510973122987423,0.42827768799399735,0.6510973122987423,0.24719770244257697,0.24062876351891213,0.25379691114738645,0.5496792660975702,0.31259238382826443,0.15513354272253846,161,ALL
baseline,17,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,1.0,0.360899576750326,0.6935252907463721,6.94548536787599,0.6382837517426422,0.6935252907463721,0.6382837517426422,0.43812362360722523,0.44650511370983387,0.2994297960675971,0.5436839676722532,0.2877806771902083,0.17028262645015887,161,ALL
baseline,17,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.1,0.02250957843665428,0.277848067263074,1.2595409862685347,0.5528062519712666,0.277848067263074,0.5528062519712666,0.14425357009187229,0.2232573244167804,0.0809112049832127,0.47153528126265,0.2516401090700663,0.14116120660534984,150,ALL
baseline,17,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.2,0.045556406190819694,0.23156956397733566,1.9873065906407765,0.6332639074145637,0.23156956397733566,0.6332639074145637,0.09150520075438232,0.17169977819318116,0.1255804418051073,0.5797040483777651,0.2041489913706895,0.15260924628187164,150,ALL
baseline,17,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.5,0.1167121051297395,0.31259749246144486,3.522842312699893,0.5991301289312887,0.31259749246144486,0.5991301289312887,0.16838571267349994,0.18619172187403976,0.186268856135965,0.5240440381469168,0.2572967857221741,0.1346592794163592,150,ALL
baseline,17,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1.0,0.32740504291302536,0.549460871926039,5.264845878903599,0.6349718524928125,0.549460871926039,0.6349718524928125,0.33276019453255884,0.3501300742947789,0.261890881450098,0.4802331997782848,0.38533535311987244,0.1551837392410921,150,ALL
baseline,17,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.1,0.059075009979905155,0.09883831951477882,1.2146077739879366,0.54457490223179,0.09883831951477882,0.54457490223179,0.04393525418184048,0.04661539802140745,0.07527092075820742,0.49260528484642385,0.19877450195998503,0.1199606387641256,155,ALL
baseline,17,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.2,0.10615664093616235,0.1253720535390002,1.783313396860629,0.6085769338565149,0.1253720535390002,0.6085769338565149,0.05854075015219787,0.06284493793848993,0.09133261277173242,0.5465328888859994,0.24233387416475824,0.11376282002666746,155,ALL
baseline,17,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.5,0.23171066510259727,0.2697037825797925,3.025534219122878,0.6163981944800815,0.2697037825797925,0.6163981944800815,0.13793513227273557,0.14294986695556142,0.1824263280344649,0.5484732507479463,0.25477579894277297,0.1192187889778983,155,ALL
baseline,17,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,1.0,0.458123034675128,0.5629421428144887,5.523693698464578,0.626157035822806,0.5629421428144887,0.626157035822806,0.33702466896008026,0.3528571618576803,0.28073128075556414,0.519569732969547,0.32267272029408656,0.13417243260212042,155,ALL
baseline,17,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.1,0.08520116605069258,0.11586115213308812,1.222540263772063,0.5449412823835681,0.11586115213308812,0.5449412823835681,0.04274306293912883,0.05481439001438802,0.09269422739059223,0.48115222889698256,0.2161453216791217,0.13687488370604198,140,ALL
baseline,17,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.2,0.1655099660065887,0.16805572760176576,1.7316458490071949,0.6064975686880584,0.16805572760176576,0.6064975686880584,0.07198330021249612,0.08969715279244718,0.12253796493823836,0.5553051553002601,0.19626780930155774,0.14475645876245857,140,ALL
baseline,17,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.5,0.4198476200525967,0.2833550599047995,3.1110810861331375,0.6092795082548232,0.2833550599047995,0.6092795082548232,0.16602647138294827,0.14929793592233784,0.17445752234601142,0.5566122874894517,0.21202668802888688,0.12825351518964426,140,ALL
baseline,17,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,1.0,0.852175463407855,0.574934828098384,5.3289770812417805,0.6352426736720638,0.574934828098384,0.6352426736720638,0.39584384715865356,0.3489889142922981,0.2281763417364689,0.5667951616484245,0.25426353830677045,0.13276502654573608,140,ALL
baseline,17,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.1,0.0392252047248909,0.09883087135281902,1.2962024433458856,0.6126144949965739,0.09883087135281902,0.6126144949965739,0.04887258412024118,0.040723517007738505,0.07563469320548503,0.566064798240992,0.21002364888275443,0.10371706986926464,201,ALL
baseline,17,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.2,0.06989867351261186,0.13699178263631914,1.8216191094505327,0.5579676095359404,0.13699178263631914,0.5579676095359404,0.07173526741754221,0.07209697642172898,0.09177595496236947,0.5183986745982764,0.18249067840058275,0.096373335331393,201,ALL
baseline,17,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.5,0.2022758820509184,0.4562568394503851,3.1377352069947526,0.6004105487149611,0.4562568394503851,0.6004105487149611,0.23537807654899925,0.34049452914258327,0.19191388758846623,0.522523081170811,0.26054383919149904,0.1399262824179828,201,ALL
baseline,17,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,1.0,0.48377060423489593,0.5463839115254244,5.732273202765129,0.566723098718402,0.5463839115254244,0.566723098718402,0.3333416965623778,0.3680994034776845,0.22786294403897986,0.4885793312158039,0.25407243173285016,0.13383761490351545,201,ALL
baseline,17,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.1,0.12782978464594535,0.1187537255694403,1.3529983087127788,0.5578743898629627,0.1187537255694403,0.5578743898629627,0.059659781345946836,0.050022738209745794,0.08967097349965032,0.5084829257910423,0.189819004246854,0.12898718800984552,164,ALL
baseline,17,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.2,0.26542433465655013,0.1698419072431571,1.8992514633199413,0.5676522980112023,0.1698419072431571,0.5676522980112023,0.09892550049254946,0.09030743697294596,0.10442502399170978,0.5052769888999615,0.2256896272857718,0.12644559328500268,164,ALL
baseline,17,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.5,0.6697965642625322,0.36052035082151257,3.5564225833980956,0.5923038011365261,0.36052035082151257,0.5923038011365261,0.2191605468648924,0.21929485672673724,0.18399278210720002,0.5339794428610245,0.22147203971927565,0.12899567072266754,164,ALL
baseline,17,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,1.0,1.3921083133817704,0.6751381607299684,5.720498697395104,0.6599216548452717,0.6751381607299684,0.6599216548452717,0.40785576487008374,0.4720131383060287,0.2582030371676087,0.5782137361106364,0.2869088052540715,0.13729094425482852,164,ALL
baseline,17,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.1,0.02012184723649596,0.1368576029748156,1.729888425939286,0.6700358925696633,0.1368576029748156,0.6700358925696633,0.08035710113048591,0.053648044481337934,0.0969258846399944,0.5776397111370486,0.2997787530225592,0.15941505790035004,34,high_change
baseline,17,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.2,0.04426712823507242,0.21289604082659272,2.959516893838216,0.6231358890303,0.21289604082659272,0.6231358890303,0.13385858830566552,0.06942689248451009,0.15028808714065414,0.5429121197146131,0.24907346038771352,0.17750261348796567,34,high_change
baseline,17,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.5,0.16569238898324504,0.48928874351355156,6.44869691465394,0.5986875316784641,0.48928874351355156,0.5986875316784641,0.22485283122274913,0.2588425924250619,0.34906330538579566,0.5272016435902019,0.21257050516223217,0.18788019565168387,34,high_change
baseline,17,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,1.0,0.5222139124053493,1.043545824817452,11.202501101950066,0.8049069518164167,1.043545824817452,0.8049069518164167,0.5883267596252769,0.6831312706517693,0.5255389419067413,0.6451350685224478,0.41572584682415215,0.24258599449942153,34,high_change
baseline,17,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.1,0.024579291678951874,0.2222487119619753,2.0446074279806554,0.5143364063200967,0.2222487119619753,0.5143364063200967,0.06773033096083474,0.08837632991171046,0.19234530550036663,0.44947285901152373,0.19851354710285107,0.15201466868339603,34,high_change
baseline,17,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.2,0.05406912187438068,0.3552073923139321,2.882825796277703,0.5745605453934765,0.3552073923139321,0.5745605453934765,0.10188615548783776,0.15594143616351822,0.30244631153583473,0.4461073339116094,0.2926012194959977,0.21328992780386952,34,high_change
baseline,17,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.5,0.16683907389945538,0.45974790087026596,5.5623134613449725,0.6638527974002424,0.45974790087026596,0.6638527974002424,0.20129982096897328,0.2827963849274326,0.30145102272915014,0.5394050829281585,0.33313993671389525,0.1968768033407072,34,high_change
baseline,17,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,1.0,0.48854117532047503,0.8146477339078018,7.883342697924942,0.6627256493197372,0.8146477339078018,0.6627256493197372,0.4453351480669704,0.5264334592947137,0.4338148789429509,0.5196873886948896,0.33590769691780187,0.2372684628203509,34,high_change
baseline,17,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.1,0.016592650026444267,0.16962864281857443,1.8240573625299226,0.598485847957314,0.16962864281857443,0.598485847957314,0.09366126591424428,0.06309875075424261,0.12657010462611895,0.5097764717943627,0.2709632887166563,0.15777247915251408,27,high_change
baseline,17,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.2,0.03742104466276952,0.2833851853871277,2.610820951670126,0.676599004077832,0.2833851853871277,0.676599004077832,0.12997183169947932,0.13494766095722047,0.21261141799949043,0.5737503112350139,0.30610153549299773,0.18681178401179083,27,high_change
baseline,17,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.5,0.13371062487506657,0.5044735474983818,5.889752939448195,0.5613486815161436,0.5044735474983818,0.5613486815161436,0.30386977898707046,0.26776274629946484,0.30076540565384074,0.4152814211701287,0.3259755051495496,0.1907712072439835,27,high_change
baseline,17,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,1.0,0.44431197818117923,0.9334249145200929,8.657259380402134,0.5497590833853714,0.9334249145200929,0.5497590833853714,0.5679686198069988,0.5837711564353876,0.4559659580225985,0.37002408461073405,0.3604347783565864,0.18815949915895944,27,high_change
baseline,17,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.1,0.019221689668835494,0.21313444361722245,1.7672541623617921,0.5768939029918352,0.21313444361722245,0.5768939029918352,0.07576575395901373,0.07809590008382267,0.1832672146706627,0.505445906244295,0.2508913436362788,0.11993558628872007,58,high_change
baseline,17,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.2,0.046278636247348084,0.2998905997533793,3.0463585668842628,0.5911348867080894,0.2998905997533793,0.5911348867080894,0.11525957668381112,0.10481119006133653,0.25625029998233484,0.5005680652853668,0.2673632954246286,0.16549602581190045,58,high_change
baseline,17,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.5,0.16163967978715302,0.4637675089750558,5.956532021902646,0.6325368913036862,0.4637675089750558,0.6325368913036862,0.20976024952044234,0.2143659734418232,0.35373460324428224,0.5502870604778454,0.26093878426104244,0.17087428360977175,58,high_change
baseline,17,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,1.0,0.4677488570433425,0.8270282125816302,9.318642479430974,0.7197956126744431,0.8270282125816302,0.7197956126744431,0.4969604543036333,0.48417260921331995,0.45009205253132206,0.606405010898927,0.3301184686624028,0.20347108745480114,58,high_change
baseline,17,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.1,0.02214934045553474,0.18228218005896316,1.6277617824535326,0.7546897350981524,0.18228218005896316,0.7546897350981524,0.07409557403891048,0.07998760992644638,0.1460774497762993,0.5513232232847681,0.49637714505552183,0.13859664352336445,35,high_change
baseline,17,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.2,0.04286471122933802,0.2736418292776454,3.707636600894786,0.6095129341260734,0.2736418292776454,0.6095129341260734,0.09822956371092899,0.19930990778804494,0.15970712007013835,0.4672959027166969,0.29677341586651057,0.25508056728431044,35,high_change
baseline,17,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.5,0.1470176435413493,0.4827533345512258,6.644188735389874,0.6002048633026247,0.4827533345512258,0.6002048633026247,0.15623328868604947,0.16326692818268718,0.42659799775486357,0.48927700419789,0.3055302637686279,0.16584676366071477,35,high_change
baseline,17,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,1.0,0.4284566752264135,0.7462113590964982,8.639457903328353,0.5626364180180045,0.7462113590964982,0.5626364180180045,0.3833225040679241,0.447549448519204,0.45781518263366466,0.39674086942198306,0.32633729220324065,0.22947852432826116,35,high_change
baseline,17,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.1,0.023376655785920263,0.1721889622402415,1.7308774544379935,0.66485730516155,0.1721889622402415,0.66485730516155,0.06155018922222819,0.06277962350848286,0.14805178754818316,0.44417096673104084,0.4823467858552422,0.10994983726685581,17,high_change
baseline,17,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.2,0.0444477068752034,0.2048690195863673,2.7769446160598283,0.4860829705434182,0.2048690195863673,0.4860829705434182,0.0970947303410917,0.0852471025051154,0.15898698072720416,0.3917444946651977,0.24010204032847426,0.15863138208414557,17,high_change
baseline,17,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.5,0.1471998070527903,0.32841721575291305,4.965151236520674,0.571759080271166,0.32841721575291305,0.571759080271166,0.11023256799066866,0.1612236666351768,0.26403328932880304,0.47991033518753207,0.26981135397093703,0.15426065383334128,17,high_change
baseline,17,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,1.0,0.31468755787284836,0.7101535875496187,6.897901765530243,0.6063614959026014,0.7101535875496187,0.6063614959026014,0.36237725239065255,0.5193816680643356,0.32131530890715965,0.5094520317466888,0.31210223744595117,0.10356198358298455,17,high_change
baseline,17,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.1,0.023036862434537186,0.16598214620456636,1.7099014748956656,0.4905602295066596,0.16598214620456636,0.4905602295066596,0.06672524646777588,0.1180388155249102,0.09573219088668569,0.3953319575645683,0.22802178313782898,0.17991122398682596,33,high_change
baseline,17,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.2,0.05314805261352232,0.2850489122406845,2.9571773599734454,0.6123939666905938,0.2850489122406845,0.6123939666905938,0.17357821121880718,0.12615063660704137,0.18764195651110338,0.5129747137645939,0.29411907979396595,0.15930248076638234,33,high_change
baseline,17,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.5,0.16761791700263817,0.5023193832013685,4.882706392648381,0.6011459755137338,0.5023193832013685,0.6011459755137338,0.28096366906875453,0.279510522700136,0.30863902394726983,0.4742210443091296,0.2897596239832174,0.2291947759435668,33,high_change
baseline,17,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,1.0,0.38252289176984255,0.7346618886144173,7.540355373163628,0.5462792574934958,0.7346618886144173,0.5462792574934958,0.47158588550665453,0.39521291078097737,0.401424461543432,0.414008940750048,0.2996302300684004,0.19297499676337815,33,high_change
baseline,17,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.1,0.02016294590706768,0.3401977626958669,1.7600670012226598,0.7035409039193694,0.3401977626958669,0.7035409039193694,0.1856567470286851,0.1459454367429529,0.24487960209031073,0.6036310744897442,0.31389834896457075,0.1790730463117129,31,high_change
baseline,17,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.2,0.06258945459527537,0.5265216477844769,3.0419854036569363,0.6244289775409527,0.5265216477844769,0.6244289775409527,0.3567361020944871,0.2273373711954354,0.31349979059970867,0.5350018537316283,0.2225359353756439,0.23272799995498644,31,high_change
baseline,17,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.5,0.21779316077979055,0.5716166059084319,4.923193699911487,0.7814030194781968,0.5716166059084319,0.7814030194781968,0.4054559718400929,0.3029380649015821,0.26566807840455015,0.6969259582642027,0.29608369424422387,0.19292312860271368,31,high_change
baseline,17,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,1.0,0.49009494509174406,0.7777801047586322,8.729510901849837,0.762209218643913,0.7777801047586322,0.762209218643913,0.4229481838170137,0.5291949110637496,0.3821118570110964,0.6328834674977893,0.32542822464080623,0.2729796332345544,31,high_change
baseline,17,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.1,0.017906884708988734,0.14624407915191567,1.3342133080172696,0.582384176319065,0.14624407915191567,0.582384176319065,0.05969501858352794,0.04742193592482113,0.12479982145999326,0.45829754343361484,0.32090807258587584,0.16171796269669012,24,high_change
baseline,17,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.2,0.03436294319651812,0.23010205605573325,2.7893989720137817,0.5393819715717222,0.23010205605573325,0.5393819715717222,0.08460350140275541,0.15564110596553923,0.1468504337252483,0.45382434922578596,0.26208874855427083,0.12761606163663772,24,high_change
baseline,17,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.5,0.11935932153743346,0.6362015960314998,5.272855097931188,0.7766900007893113,0.6362015960314998,0.7766900007893113,0.4065148016052658,0.29160828052539606,0.3930175538037468,0.6001110826589663,0.4429607064471631,0.21656375121384894,24,high_change
baseline,17,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,1.0,0.38542854974331575,0.7083092208675734,8.12094009198612,0.8209943160635135,0.7083092208675734,0.8209943160635135,0.3967157578938225,0.4983061206583952,0.30985411070234287,0.6399814218331153,0.4660458733148714,0.2173860406816385,24,high_change
baseline,17,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.1,0.08079720831836397,0.11026172857845698,1.2301285879347528,0.5640450181265989,0.11026172857845698,0.5640450181265989,0.023537715871213782,0.0337964273580288,0.10228111369411662,0.5143938852520561,0.17452213013453888,0.15194650171041388,30,high_change
baseline,17,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.2,0.12971912397342034,0.18206845172465685,2.5721817896253283,0.5527896187165903,0.18206845172465685,0.5527896187165903,0.069847663638398,0.07335943664632487,0.15128984781737595,0.48505002240627826,0.2097272352393822,0.16222615425185657,30,high_change
baseline,17,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.5,0.2129580237623975,0.300864894376873,4.417965563172252,0.7036165830346116,0.300864894376873,0.7036165830346116,0.1602662685071476,0.16761387760992605,0.19167680057786488,0.6250323218511294,0.2888298013030333,0.1448731805474671,30,high_change
baseline,17,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,1.0,0.3428480951913939,0.5501353361084125,5.708354137086173,0.6352042879548219,0.5501353361084125,0.6352042879548219,0.33405675469344304,0.36729864908160254,0.23695289629297736,0.5481089564989868,0.2722642465319732,0.17009773455916694,30,high_change
baseline,17,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.1,0.024204834632255465,0.16284106938605405,1.6611430600619999,0.6093316668025951,0.16284106938605405,0.6093316668025951,0.08295359928255286,0.06266013065351297,0.12533803202279825,0.4739650037494231,0.3064607603331745,0.22961719832201316,30,high_change
baseline,17,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.2,0.04375207477574378,0.19104941128506314,2.885860447310859,0.5987647455392857,0.19104941128506314,0.5987647455392857,0.08091870764050045,0.0682881404274382,0.15902443266090566,0.5392801170061241,0.21736723542520023,0.1429953176372999,30,high_change
baseline,17,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.5,0.12723326910545626,0.3609913193684413,4.865601225569683,0.8675008783462745,0.3609913193684413,0.8675008783462745,0.2071146552986829,0.20044578944215852,0.21734704441235364,0.8309158548173342,0.19586574307756346,0.15418568945725936,30,high_change
baseline,17,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,1.0,0.46974733460296136,1.092977900736894,7.389062808388114,0.7734978223577497,1.092977900736894,0.7734978223577497,0.44221297271399185,0.9128529498031211,0.40712144416429674,0.6559707586947097,0.3836862665846835,0.14417383175866302,30,high_change
baseline,17,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.1,0.02123045984290153,0.18680244406281343,1.7110174042534916,0.5702080078601011,0.18680244406281343,0.5702080078601011,0.055474334076377106,0.05161233890030765,0.1707451839433922,0.503996631865586,0.22593002253295744,0.14170459489440493,19,high_change
baseline,17,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.2,0.04278763371218798,0.26789839933513737,2.4943200725337076,0.5830830654194648,0.26789839933513737,0.5830830654194648,0.109888474037648,0.08478940516522433,0.2291393296920747,0.4724036730421987,0.2549968317437581,0.22759008474853362,19,high_change
baseline,17,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.5,0.14395926437115175,0.48582835069339625,5.059118930628355,0.7117718466846134,0.48582835069339625,0.7117718466846134,0.2806580939739707,0.23727173720904404,0.3177457212082733,0.6420745780154063,0.2674959417336939,0.15101430116107092,19,high_change
baseline,17,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,1.0,0.4603834524326164,0.8779916823432858,7.8913846165569455,0.6190347342924625,0.8779916823432858,0.6190347342924625,0.5433905535541761,0.6157792589301269,0.3105028258221546,0.5130048392725233,0.2988882960791309,0.17520223631685197,19,high_change
baseline,17,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.1,0.055044838488497165,0.8096674017916209,1.263924308535034,0.7715522694684904,0.8096674017916209,0.7715522694684904,0.42777789428804047,0.674131653195935,0.13458784804654464,0.5494194830034819,0.4996586748815372,0.2092184141842944,16,high_change
baseline,17,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.2,0.1175031967246141,0.6162364427394587,2.802890584467068,0.8527443350899198,0.6162364427394587,0.8527443350899198,0.22551026105771374,0.5010833391231632,0.2789407872130662,0.8045975075247591,0.17179286353853346,0.22423863170766414,16,high_change
baseline,17,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.5,0.26860029070314045,0.5571659168261511,4.9972098046340125,0.5328341644424145,0.5571659168261511,0.5328341644424145,0.30460159170578427,0.3893215603758207,0.25706118304708003,0.39873595550262636,0.298342583806791,0.18950880526756908,16,high_change
baseline,17,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1.0,0.6002041759707214,0.8116070233398726,7.402535788629983,0.775262579750062,0.8116070233398726,0.775262579750062,0.48669910841504516,0.5756778296495322,0.30070745692884415,0.4702740537203626,0.5985582164427576,0.14697769724350593,16,high_change
baseline,17,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.1,0.05627385145948255,0.11235377300186954,1.121485602721641,0.5434665865020817,0.11235377300186954,0.5434665865020817,0.050248623948016685,0.04790611165926671,0.08833714147954021,0.4916614679871544,0.19758568072940408,0.12076767080489341,18,high_change
baseline,17,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.2,0.10070250798694366,0.14217030220939467,2.042460344404595,0.44439834274954776,0.14217030220939467,0.44439834274954776,0.07761511882981824,0.06973962224992561,0.09656434770546261,0.33652949019582007,0.26185616028246594,0.12517643783559868,18,high_change
baseline,17,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.5,0.24321619209604078,0.30123367176178373,3.2670530249132237,0.775209613959836,0.30123367176178373,0.775209613959836,0.1666502545604896,0.1560380045543546,0.1965236850679971,0.7272322720058589,0.2319334577632476,0.13524067176311344,18,high_change
baseline,17,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,1.0,0.48821767217346135,0.5785305552553102,5.1556387618144335,0.5208034808604071,0.5785305552553102,0.5208034808604071,0.3356857347141973,0.40270898367521535,0.24461840760801723,0.4409761733405175,0.23225429184023882,0.15110997367500073,18,high_change
baseline,17,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.1,0.03189039365490424,0.14176212707445837,1.6357323459771709,0.5616499112901575,0.14176212707445837,0.5616499112901575,0.0387327464202129,0.09818966674124666,0.09463120189802773,0.4719539561171096,0.27021806380211844,0.14032919921629122,18,high_change
baseline,17,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.2,0.06278475230215794,0.25742160676150516,2.1102616020355884,0.603324464142466,0.25742160676150516,0.603324464142466,0.06905876704355507,0.1748721582301916,0.175830880672349,0.5249196785226692,0.17307613812532352,0.24187680861148164,18,high_change
baseline,17,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.5,0.18200441818609409,0.34077258049094367,4.28970872365381,0.5414541177289732,0.34077258049094367,0.5414541177289732,0.15713748152205914,0.13843080177689968,0.26883206028069995,0.4305730339551702,0.2642394747570667,0.19482536800019196,18,high_change
