mode,horizon_s,n_rollouts,n_valid,n_failed,failure_pct,numerical_failure_pct,position_horizontal_m_finite_count,position_horizontal_m_median,position_horizontal_m_p90,position_horizontal_m_p95,position_horizontal_m_mean,position_horizontal_m_max,position_horizontal_m_rmse,position_horizontal_m_equal_log_rmse,position_vertical_m_finite_count,position_vertical_m_median,position_vertical_m_p90,position_vertical_m_p95,position_vertical_m_mean,position_vertical_m_max,position_vertical_m_rmse,position_vertical_m_equal_log_rmse,position_m_finite_count,position_m_median,position_m_p90,position_m_p95,position_m_mean,position_m_max,position_m_rmse,position_m_equal_log_rmse,velocity_m_s_finite_count,velocity_m_s_median,velocity_m_s_p90,velocity_m_s_p95,velocity_m_s_mean,velocity_m_s_max,velocity_m_s_rmse,velocity_m_s_equal_log_rmse,attitude_deg_finite_count,attitude_deg_median,attitude_deg_p90,attitude_deg_p95,attitude_deg_mean,attitude_deg_max,attitude_deg_rmse,attitude_deg_equal_log_rmse,body_rate_rad_s_finite_count,body_rate_rad_s_median,body_rate_rad_s_p90,body_rate_rad_s_p95,body_rate_rad_s_mean,body_rate_rad_s_max,body_rate_rad_s_rmse,body_rate_rad_s_equal_log_rmse,frequency_hz_finite_count,frequency_hz_median,frequency_hz_p90,frequency_hz_p95,frequency_hz_mean,frequency_hz_max,frequency_hz_rmse,frequency_hz_equal_log_rmse,phase_rad_finite_count,phase_rad_median,phase_rad_p90,phase_rad_p95,phase_rad_mean,phase_rad_max,phase_rad_rmse,phase_rad_equal_log_rmse,velocity_x_m_s_finite_count,velocity_x_m_s_median,velocity_x_m_s_p90,velocity_x_m_s_p95,velocity_x_m_s_mean,velocity_x_m_s_max,velocity_x_m_s_rmse,velocity_x_m_s_equal_log_rmse,velocity_y_m_s_finite_count,velocity_y_m_s_median,velocity_y_m_s_p90,velocity_y_m_s_p95,velocity_y_m_s_mean,velocity_y_m_s_max,velocity_y_m_s_rmse,velocity_y_m_s_equal_log_rmse,velocity_z_m_s_finite_count,velocity_z_m_s_median,velocity_z_m_s_p90,velocity_z_m_s_p95,velocity_z_m_s_mean,velocity_z_m_s_max,velocity_z_m_s_rmse,velocity_z_m_s_equal_log_rmse,body_rate_p_rad_s_finite_count,body_rate_p_rad_s_median,body_rate_p_rad_s_p90,body_rate_p_rad_s_p95,body_rate_p_rad_s_mean,body_rate_p_rad_s_max,body_rate_p_rad_s_rmse,body_rate_p_rad_s_equal_log_rmse,body_rate_q_rad_s_finite_count,body_rate_q_rad_s_median,body_rate_q_rad_s_p90,body_rate_q_rad_s_p95,body_rate_q_rad_s_mean,body_rate_q_rad_s_max,body_rate_q_rad_s_rmse,body_rate_q_rad_s_equal_log_rmse,body_rate_r_rad_s_finite_count,body_rate_r_rad_s_median,body_rate_r_rad_s_p90,body_rate_r_rad_s_p95,body_rate_r_rad_s_mean,body_rate_r_rad_s_max,body_rate_r_rad_s_rmse,body_rate_r_rad_s_equal_log_rmse,linear_acceleration_finite_count,linear_acceleration_median,linear_acceleration_p90,linear_acceleration_p95,linear_acceleration_mean,linear_acceleration_max,linear_acceleration_rmse,linear_acceleration_equal_log_rmse,angular_acceleration_finite_count,angular_acceleration_median,angular_acceleration_p90,angular_acceleration_p95,angular_acceleration_mean,angular_acceleration_max,angular_acceleration_rmse,angular_acceleration_equal_log_rmse,deployable,interpretation
A_native,3.0,722,698,24,3.32409972299169,0.0,722,0.00248509964673235,0.010251384825811847,0.01474803806943061,0.003968321073317547,0.023781118327620983,0.0058019367130123945,0.0055124016634717195,722,0.0024318695068359375,0.005419540405273437,0.006235790252685545,0.002756089715085862,0.011735916137695312,0.0033889914208954557,0.0033892622699475796,722,0.004137862360143936,0.011227230759626084,0.015242703502194935,0.005340403422375268,0.02467454597161105,0.006719206238292144,0.006620319973976635,722,0.16325707040595466,0.3252276700282086,0.36922148139046296,0.179275719716645,0.6585199434908533,0.2105238847919031,0.21063231361464232,722,0.33631724978106264,0.8658709452931267,1.0359631851787034,0.4279750710882499,1.9370421475488895,0.5395737622614922,0.5401434077603727,722,0.4233637426146412,0.7859604007863612,0.9010571722854012,0.45822289233572877,1.6031541220238077,0.5202053628058612,0.5202143244151106,722,0.08741259574890137,0.1555147647857666,0.17792979478836057,0.08875004323895948,0.28473830223083496,0.10256136442242207,0.10240549297290749,722,0.03151946807387773,0.05666856652197225,0.06398483003967036,0.033679852892645044,0.29687466040071825,0.042697225787074515,0.042240393080876,722,0.028264284133911133,0.08854508399963378,0.11096978187561034,0.04022161064410216,0.3001708984375,0.056117964900870426,0.055792083781047205,722,0.03243863582611084,0.08614974021911621,0.11086669564247129,0.04056716853252243,0.20402979850769043,0.05288051403510016,0.05253445433402913,722,0.1476271152496338,0.308784943819046,0.35659912303090074,0.16187561484933458,0.6417058110237122,0.1958946944627208,0.19607936281179755,722,0.23369768913835287,0.6171022891998289,0.8069274432957163,0.29526618581427744,1.6008293107151985,0.3889211435528269,0.38815001195398857,722,0.21985143423080444,0.569476193189621,0.6514985352754591,0.26624255714560097,0.9565361142158508,0.3353011817823516,0.3352869068183324,722,0.05191950500011444,0.1323741167783737,0.16129011018201697,0.06482214811845738,0.3260522484779358,0.08322908797348064,0.08327348981117992,722,10.25656120488458,12.728531193091287,13.447907822279008,10.119394910000846,16.5231994398804,10.346674975998017,10.348680969428505,722,24.63587798636751,32.72723496978801,35.77946926105623,25.26879228762647,44.96027279251318,25.902146430817982,25.879076003321718,False,NOT DEPLOYABLE diagnostic
A_native,5.0,722,680,42,5.8171745152354575,0.0,722,0.0024575563823547803,0.010384042313672863,0.014718797824561425,0.00390707142337276,0.022268972856231944,0.005712430514141199,0.005423742804779648,722,0.0024318695068359375,0.005429267883300781,0.0062533378601074205,0.0027637376019168758,0.011735916137695312,0.0034210659881762522,0.003420995620859451,722,0.004082128004083575,0.011454513662394238,0.015220941864372943,0.005299223218751011,0.022290291714907675,0.006658494940626435,0.006563834930331342,722,0.1619799165487128,0.3252276700282086,0.3682169426871294,0.17750517735105573,0.6585199434908533,0.20893985452241348,0.2088691401551513,722,0.3414259232330532,0.8696199587045204,1.0359631851787034,0.4286993558012414,1.9370421475488895,0.5409478740212246,0.5410774101324235,722,0.41618673762208014,0.7837794806404371,0.905674169152691,0.45478595702342645,1.6031541220238077,0.5172972257640177,0.51709750111965,722,0.0865398645401001,0.15616888999938963,0.17792979478836057,0.08837265486202081,0.28473830223083496,0.10240575391395709,0.10228032475207412,722,0.03136833515458548,0.05666856652197225,0.06568710341853358,0.03384075634344322,0.29687466040071825,0.043278016624829906,0.04263485270001645,722,0.028276920318603516,0.08907602429389952,0.11823289394378654,0.04040786473646791,0.3001708984375,0.05653788275174479,0.05614554270192571,722,0.03156256675720215,0.08798840045928955,0.11139299869537352,0.040788050178551936,0.22293472290039062,0.05380433416927769,0.053237902198174016,722,0.14618582278490067,0.30763036012649536,0.3484770789742469,0.15987791371057095,0.6417058110237122,0.19381543861725248,0.1938407203326165,722,0.2312859557569027,0.6015195429325103,0.8371990829706175,0.2919960084656341,1.6008293107151985,0.3871456014105299,0.38639544161465544,722,0.2192697748541832,0.5641274780035018,0.6464934699237345,0.26479089853432486,0.9565361142158508,0.3330605043391222,0.3327346519270247,722,0.05144469626247883,0.13153828270733356,0.15969719160348164,0.06417877214704866,0.3260522484779358,0.08237356093430555,0.08242859007272908,722,10.248164336131115,12.570461376829032,13.354067364272948,10.055801252341313,16.5231994398804,10.289460285308941,10.290390710738416,722,24.5114649917436,32.82133147715186,35.97127508701228,25.20821972231467,44.96027279251318,25.853884488533343,25.824961186165194,False,NOT DEPLOYABLE diagnostic
B,0.2,722,719,3,0.41551246537396125,0.0,722,0.002482815126349466,0.008734786802630576,0.014536051646986563,0.0039288140860190114,0.022526105269628127,0.005722261608502087,0.005494796757657125,722,0.002719879150390625,0.006190490722656249,0.007213211059570309,0.003175409134074922,0.014708518981933594,0.0038947374982441067,0.0038862709034086576,722,0.004448444676910833,0.01137856488634005,0.015213335201739049,0.005590325421180513,0.02466568569218704,0.006921940341866986,0.006844090174785508,722,0.1613850039943611,0.32290853805391717,0.35643885162567124,0.18116814801080944,0.5758848325652671,0.20967774767367064,0.2092135068364515,722,0.3708667072588515,0.8680790927950366,1.0143414309630605,0.43204440788945175,2.272175028442,0.540379666904806,0.5410948016648419,722,0.40312197910610176,0.7753828550544495,0.8912459652168744,0.434045269576512,1.8149591475604225,0.4986127185052808,0.498112871860631,722,0.09095203876495361,0.16098294258117676,0.17774903774261472,0.09324638945904465,0.28413939476013184,0.10713271495837431,0.10700323692922939,722,0.034113222462064385,0.05937773560400003,0.06661497674992523,0.03613780020849002,0.27901634884165816,0.04636198931303635,0.046110202218768916,722,0.03220105171203613,0.08463494777679442,0.10179638862609863,0.040311168068555545,0.18228518962860107,0.05200799717488981,0.051858040768857375,722,0.03024911880493164,0.0913963794708252,0.11306832432746872,0.04077902015742338,0.2466874122619629,0.05559294880746236,0.055488452070974026,722,0.14647725224494934,0.3097278833389282,0.34025767818093294,0.1618628450917658,0.572174035012722,0.19536977796540336,0.19487649832814388,722,0.21376999374479055,0.6018382474780083,0.7581826541572807,0.2800813047906256,1.8132929801940918,0.3744186036639255,0.37274247096437085,722,0.20721949264407158,0.5422358006238938,0.6250059306621549,0.2524026710992496,1.0703276544809341,0.3186993860608646,0.3192822267242206,722,0.052539583295583725,0.13929183632135392,0.1687213387340306,0.06470818389958503,0.26688551157712936,0.08280128990547574,0.08249569527852083,722,9.606853457464497,12.871624846708366,13.794468699429704,9.767447254510412,16.251147525966232,10.036841277988493,10.030379654699319,722,24.888100895322754,32.52414179078658,35.20220992613926,25.38817891666022,64.40238487538319,26.011437562278424,26.021265595461056,False,NOT DEPLOYABLE diagnostic
B,0.5,722,716,6,0.8310249307479225,0.0,722,0.0025185442013718968,0.010630313872561898,0.014189885487092982,0.00394415980680178,0.020912483544216362,0.005754415192498011,0.005465296905207478,722,0.0023365020751953125,0.005739593505859374,0.00673551559448242,0.0027969121272544122,0.018103718757629395,0.0035285278292551928,0.0035160607483497946,722,0.0039956933214053345,0.011826816032541878,0.014859164077945453,0.005347949134557906,0.022051707181193092,0.006750096506679019,0.006613306494692173,722,0.15493387360058075,0.32492495574296604,0.3711822924202302,0.1776955284045624,0.5840252657399235,0.2066197788109274,0.20664873634822034,722,0.36180538431460996,0.8320939645304206,1.042935217463187,0.42957759256182776,2.01540378994421,0.5366969596898687,0.5333543549375805,722,0.40698155643284695,0.7514209646933464,0.9166260309423216,0.44208982489536514,1.856356899302639,0.5084949523158762,0.5095062446942876,722,0.090301513671875,0.16267900466918944,0.17743328809738157,0.0923955242389457,0.28312253952026367,0.10669344335301617,0.10669277070257417,722,0.0334044121401611,0.058478788650759124,0.06402229602999011,0.03496907440335409,0.2832948348555675,0.043904939356623006,0.04370222034662721,722,0.02874922752380371,0.08627996444702145,0.10490783452987668,0.03825989217236844,0.2396506667137146,0.05102469824636914,0.05065545748262133,722,0.02892279624938965,0.08498382568359374,0.11279785633087128,0.039685945939840206,0.2248130887746811,0.05354067168218001,0.052961951106867945,722,0.1439318209886551,0.3104822380468249,0.3484117582440376,0.1601079604669069,0.5770264156162739,0.19292902747011542,0.1930734026805973,722,0.20620441436767578,0.6345364790409803,0.8147362580522892,0.2829504845908345,1.8531678318977356,0.38482982238055613,0.38499971793530147,722,0.20550058409571648,0.5206152379512786,0.6437197647988796,0.2547552702088074,1.0462689995765686,0.32230155874712657,0.32202955497949287,722,0.053232982754707336,0.13419623151421547,0.1706537425518035,0.06349019794050495,0.2644306868314743,0.08120855599287147,0.08120093058607314,722,9.841914284425412,12.463773318166368,13.293389622999118,9.818353359556099,15.967542008883832,10.04057201287674,10.040985678636712,722,24.391227663305173,32.17030192881623,35.05530961780426,25.089918875912886,48.50948340621071,25.667072234272496,25.69278657308343,False,NOT DEPLOYABLE diagnostic
B,1.0,722,709,13,1.8005540166204987,0.0,722,0.0025145019051133416,0.011006555960818919,0.014731665634988674,0.004035892546336997,0.023785409254271465,0.005876856075686032,0.005608589394070449,722,0.002655506134033203,0.005633926391601563,0.006480789184570312,0.0029543294800945924,0.011823654174804688,0.003590700309150711,0.003585290385091333,722,0.00441984099755626,0.011684632943417523,0.015178272960240666,0.005551152867424144,0.024749465802082583,0.006886985265300257,0.00681313762936569,722,0.16334946118165464,0.3207441772134582,0.36440010058269945,0.17982292176022147,0.6305132514919976,0.20949151174516667,0.20961115904659172,722,0.33449724664930675,0.8565686893363791,1.043352977511403,0.4277401459457514,1.9437772273871583,0.5410140420514382,0.5415321659042196,722,0.42597085554573233,0.7894885515136278,0.9192532725979372,0.4602444257132425,1.6398824659395872,0.52290773415835,0.5226906650378894,722,0.08807790279388428,0.15444607734680174,0.17572517395019532,0.08916555778471717,0.27387475967407227,0.10281707706130301,0.1026876381067384,722,0.03181212130636979,0.05652073905258063,0.06319728645550703,0.03373309965381246,0.2965575636905131,0.04271928239272468,0.04231881045275804,722,0.028824687004089355,0.0876537561416626,0.11501485109329218,0.04051653492371513,0.29973626136779785,0.056269105970883596,0.05582346886014816,722,0.03411519527435303,0.08890190124511718,0.1061134934425354,0.04131574032652783,0.19568395614624023,0.053181089601819685,0.052625547000984776,722,0.14988477528095245,0.30401035249233244,0.35766226649284355,0.16144872205963984,0.6158778667449951,0.19465932527180915,0.1949041881116856,722,0.2458055056631565,0.6047126755118369,0.8071484684944151,0.2988757941945407,1.6374699175357819,0.3923141755540746,0.39147447161763316,722,0.22137483768165112,0.5579145789146422,0.6358551025390625,0.2667845359028232,0.9659132063388824,0.3350324422338605,0.33503750102758784,722,0.05330067593604326,0.1371979236602783,0.16938083814457042,0.06613443542770568,0.3260071873664856,0.08529565494655225,0.08514492239402206,722,9.882888341147883,12.773071111741174,13.495259854359936,9.908864575818862,15.846611600543216,10.137446044960647,10.136716054453867,722,25.020786656567115,32.8533177752572,35.614230868766874,25.495251080356006,45.12091853606357,26.113921035915784,26.08988019169815,False,NOT DEPLOYABLE diagnostic
B,2.0,722,691,31,4.293628808864266,0.0,722,0.002492788239028771,0.010256143823789412,0.014635656054729461,0.003956861531302191,0.023754241168715766,0.005778771493908609,0.005519029354731003,722,0.002590179443359375,0.005580615997314453,0.0064061164855957,0.0028704262836488,0.011072158813476562,0.003494843295845292,0.003492755692211172,722,0.004290571188853639,0.011276519249728447,0.015175928174294136,0.005419516378378404,0.02468974731468724,0.006753379127616449,0.006673091080489492,722,0.15794861002987282,0.3221349054242323,0.3578115599785871,0.17675124557137184,0.5912027775006816,0.20546019834369994,0.20550779591404575,722,0.33339073832106414,0.8497694400983374,1.0424272926020477,0.4272925552511136,1.913195452376402,0.5397976496566574,0.540214824997219,722,0.42455740094563765,0.7770584833632472,0.9020075751222772,0.4585890528753366,1.6365466993807956,0.5204325090416604,0.5205824028587716,722,0.0871819257736206,0.15523340702056884,0.1751524806022644,0.08833947323696105,0.2830469608306885,0.10209760399281083,0.10195673623831976,722,0.03164110758798344,0.05651962305485938,0.0634186223726708,0.03354750600711976,0.2964831770938334,0.04257399484294062,0.04214183982201063,722,0.030202627182006836,0.08529778122901915,0.11074244976043696,0.04020677686448356,0.30011844635009766,0.05540477790171438,0.054995051721582165,722,0.03190571069717407,0.08620281219482422,0.10690786838531494,0.04045544243017805,0.18544816970825195,0.052365021016018455,0.051855132304113184,722,0.1442221701145172,0.3029936708509922,0.34491921262815584,0.15891991064166572,0.5747092366218567,0.1907933653539508,0.19095506873257334,722,0.2383953332901001,0.6091005861759186,0.8093634381890297,0.2977092473805106,1.6343375742435455,0.39069162767860693,0.38997898291237554,722,0.2235407680273056,0.5611344911158084,0.6354620529338717,0.26522957119759216,0.9297661483287811,0.3334981005062367,0.3338409698395768,722,0.0533168762922287,0.1340448796749115,0.16594313234090793,0.06510684056481807,0.3268136978149414,0.08360063090653487,0.08359595961866433,722,9.875922190633247,12.722407436210522,13.594845057082116,9.917616817096528,16.795319612460993,10.152502971772583,10.151385883755049,722,24.889917463417284,32.83962012966651,35.674135208570064,25.42681521917071,45.11565011436663,26.05364275581484,26.031435718867776,False,NOT DEPLOYABLE diagnostic
B,3.0,722,677,45,6.232686980609419,0.0,722,0.002491092720716086,0.010176001212006413,0.014667514987740384,0.003963326950498727,0.023756575343593836,0.005791689212598398,0.005499914869792316,722,0.0026121139526367188,0.005630874633789062,0.006534004211425777,0.0029220808906238165,0.011768341064453125,0.003567551170990468,0.003565355916671143,722,0.0042799922637652855,0.01125778960926004,0.015177569476355625,0.005453262816083484,0.02468446715573784,0.006802285299292004,0.006711289217998696,722,0.15828895619973743,0.320069956288404,0.36657684101240084,0.17752683522958362,0.6465347091171527,0.2069059385731808,0.2069541208141148,722,0.3374646075362238,0.8599621735572274,1.0396887609394665,0.4278527326102745,1.9543273944272561,0.540214983845893,0.5406479500911644,722,0.4238325526025653,0.7807561178911937,0.8982550477342847,0.4598147216245363,1.6359177915983174,0.5213363465918375,0.5213175311569291,722,0.08684682846069336,0.15641908645629882,0.17584148645400996,0.08890476055092429,0.280468225479126,0.10257732008106302,0.10242049125940311,722,0.03176627751940586,0.05666530141135553,0.06413265904880026,0.03369346671682669,0.29686846151766155,0.042700299712311304,0.04224362418761485,722,0.028702259063720703,0.08597117662429808,0.11118965148925773,0.04000323763538998,0.29708290100097656,0.05534400500524359,0.05496636240776607,722,0.033501625061035156,0.08927013874053955,0.10669425129890438,0.04091986917330783,0.19242024421691895,0.05293275740623948,0.05252438269691455,722,0.14624083042144775,0.30402221605181695,0.34511342570185644,0.1594155904962075,0.6274523735046387,0.1922114245309072,0.19236872726243864,722,0.23882588744163513,0.6083497717976569,0.8089715182781219,0.29839040304745684,1.633534014225006,0.3922853416656743,0.3914747725607053,722,0.2196370381861925,0.5631334871053696,0.6439223788678645,0.2652372809064412,0.935223400592804,0.3332443706966042,0.33342111042707867,722,0.051928723230957985,0.13365867137908935,0.15899088634178035,0.06444027863619133,0.32735735177993774,0.0827767261432454,0.08281400125587912,722,9.752145625924776,12.722682204844318,13.51334660258753,9.868893566482202,16.267467936921562,10.102002216426692,10.102600773811517,722,24.73267584319178,32.909910415087694,35.831853907257205,25.35505029586101,45.14257106399658,25.98780148052083,25.963958396826353,False,NOT DEPLOYABLE diagnostic
B,5.0,722,654,68,9.418282548476455,0.0,722,0.0024777230509580046,0.010301206571250904,0.01473112866619414,0.0039010138460317868,0.022159501553522448,0.005703737490450069,0.005413131987867084,722,0.0026259422302246094,0.005779075622558594,0.006682491302490228,0.0029562052927519147,0.011705398559570312,0.003632543805769262,0.0036278391728888386,722,0.004254166838870532,0.011787454553028803,0.015198132025299339,0.0054328849339088485,0.022167541998298228,0.006762247840829134,0.006682719850475259,722,0.16439375455205452,0.31384929912382653,0.3640492060746401,0.17573269413535964,0.6237304046594853,0.20509557689941454,0.20506534761140366,722,0.3433774334032018,0.8730682872823633,1.0405593051234912,0.42873070452302614,1.952667989660606,0.5417696908455144,0.5418039505902641,722,0.42066540110094996,0.7733609284604892,0.9189721849713837,0.45655075459144595,1.6109388939168139,0.5186978931924446,0.5184029966803515,722,0.08693921566009521,0.1536658763885498,0.17628508806228635,0.08827869779845685,0.27956676483154297,0.10212447182628522,0.10199232921426533,722,0.03167925456063969,0.0565012604022165,0.0657151651548318,0.03384030542852665,0.2965985716861186,0.043260091102113464,0.04261945751416361,722,0.02929866313934326,0.0882016897201538,0.11500664502382277,0.04004494970731458,0.2907273769378662,0.05573966807463179,0.055265051877738045,722,0.031705379486083984,0.08700516223907469,0.1076879382133483,0.04064019447981981,0.21684837341308594,0.05307535650030574,0.05251204081302966,722,0.14928430318832397,0.29542980417609216,0.34352761059999454,0.1576045176776647,0.6092230677604675,0.19010600095472788,0.19019666509568162,722,0.23396163806319237,0.6033720061182974,0.8507378220558153,0.294835470867707,1.6083442345261574,0.39049620781572597,0.38964924199352496,722,0.2196071743965149,0.5575956359505654,0.6339679859578609,0.2646256419504319,0.9572072178125381,0.3313813031785262,0.33106692066678345,722,0.05155412357999012,0.13216674663126468,0.15726844482123853,0.06396354927696382,0.32732093334198,0.08213798139423534,0.08220459527240187,722,9.834484051567078,12.594884068022557,13.513624746174731,9.815570653850687,17.11433364341737,10.06457545597209,10.062736864280547,722,24.58852435251739,32.828913962150594,35.97030400787538,25.300399941191873,45.253178902923814,25.94910303979637,25.91927491106238,False,NOT DEPLOYABLE diagnostic
C,0.2,722,719,3,0.41551246537396125,0.0,722,0.032241793777068956,0.06611455573806184,0.07869676265789115,0.036583657333999986,0.17935543733395262,0.044048677783575726,0.04378322552242657,722,0.07423019409179688,0.12610530853271484,0.13757905960083006,0.07354105121541221,0.20517444610595703,0.08385917679856321,0.08323449690084878,722,0.08473761258274981,0.13572277623022336,0.14755778936616787,0.08727484582473087,0.20893859204860052,0.09472406002602485,0.09414069676927814,722,0.44443523596573975,0.7808265676393695,0.88550064495779,0.47687405092142227,1.2408018980775606,0.52918151957535,0.5283491246129444,722,5.091092299949054,9.649764223893554,11.02690585886702,5.580455657366361,16.654602998562048,6.277400259366453,6.242933523215721,722,0.7528729414448616,1.3447508116781464,1.5439360943033893,0.8037371139511039,2.653568399385195,0.9000313842288589,0.8968534590085246,722,0.14566469192504883,0.31708104610443116,0.3686893701553344,0.1612770331203112,0.4988720417022705,0.1958693038034241,0.19619547928931988,722,0.16792769702488997,0.3749116968480955,0.4308135370631815,0.188492027412647,0.6683435230506092,0.2287122379172181,0.2287284588571402,722,0.11379516124725342,0.29998521804809564,0.34501051527913645,0.13980505255778472,0.6657044887542725,0.17885295788349168,0.1777329962447751,722,0.11443638801574707,0.2884648323059082,0.35388933718204446,0.13869101614781612,0.6774671077728271,0.17775558341163644,0.1769424535754843,722,0.35167453810572624,0.7481942385435104,0.8526208646595478,0.3853218155942723,1.1895606517791748,0.46523934988604654,0.46473303657662957,722,0.4109886661171913,1.0183319310657677,1.2375760853290556,0.49433089648055784,2.384816199541092,0.638513240103875,0.6357191634346717,722,0.4114474505186081,0.9486570760607719,1.1500258408486825,0.47712671062364076,1.9603245258331299,0.5949854157342049,0.5924270363944496,722,0.13671099115163088,0.3492820350453257,0.45146173760294905,0.17047526676645064,0.7717867791652679,0.21988562907239395,0.22049289180611115,722,9.500736315356946,12.862161423374916,13.742474418015052,9.671513577234311,16.222594879041054,9.954806806540276,9.948006743374107,722,25.72280681398168,33.226655071893994,36.338686393042146,26.122638621178552,65.49530184052618,26.765344545770894,26.779839207118176,False,NOT DEPLOYABLE diagnostic
C,0.5,722,717,5,0.6925207756232686,0.0,722,0.11939280452826267,0.21899226824235793,0.2572135690088405,0.1307198325256108,0.45835042394955744,0.1495725610339552,0.14866027414379507,722,0.12850093841552734,0.2805202484130859,0.3199737548828123,0.1412441263238479,0.6058573722839355,0.17329337697916225,0.17198107123991577,722,0.19320853161224072,0.33396273022543305,0.37990397411241705,0.20759902822878212,0.6815096533042604,0.22891602285357462,0.22768920750730465,722,0.6241128227980642,1.091121887941152,1.3154725412470063,0.6887185567134643,2.859187335390172,0.7736760455157426,0.7689256867763193,722,13.023025348709194,23.403732402464684,27.058005313140004,14.052732867490247,45.00087524718053,15.619219206879535,15.577905103774691,722,0.8151492451419731,1.4216207065071942,1.6338629984097972,0.8728418052052899,2.7011565728178533,0.9662262674836315,0.9666905753162471,722,0.13925385475158691,0.3171201467514038,0.3635177373886108,0.15642508146175058,0.5183351039886475,0.19154501067277618,0.19125557515506866,722,0.23779938383470522,0.5501651208511829,0.6431735705294592,0.27129339762840227,0.9741477222820265,0.3361756127868683,0.3354407136348563,722,0.23643368482589722,0.5315366983413696,0.6650961875915526,0.267568950776083,1.2598795890808105,0.3365586942958669,0.333122561904404,722,0.24083328247070312,0.5668457984924317,0.649836540222168,0.28249437162275953,1.9027498811483383,0.35482156505977824,0.35144659355960767,722,0.38516765832901,0.9636997163295745,1.2065122991800308,0.46556073973449386,2.419472336769104,0.5995035660171408,0.5959535013794588,722,0.4341001361608505,1.1241261303424834,1.3052295193076129,0.534194484434008,2.564402937889099,0.6735575327900966,0.6734827641512425,722,0.39769478142261505,1.0082167267799376,1.214980354905128,0.48909660803693944,1.9891901016235352,0.6101856816064247,0.6102606554576768,722,0.22317904978990555,0.5242748886346816,0.6355572305619716,0.26280429515477877,1.1715864539146423,0.32800439625037214,0.32764087246878304,722,9.866601475835717,12.520204804052689,13.329027425880463,9.842805888179363,16.22601061016862,10.070363236597313,10.070937409464307,722,25.537837767923154,33.3829087517707,36.3480310238253,26.03779548200107,49.304374633482844,26.62001046570473,26.647254689800953,False,NOT DEPLOYABLE diagnostic
C,1.0,722,711,11,1.5235457063711912,0.0,722,0.40326976489985655,0.7416562317886779,0.8898822102839159,0.4433717488149814,1.7157992095823653,0.503883914219491,0.49909106785102175,722,0.30586814880371094,0.6878242969512939,0.875364303588866,0.35123564265771584,1.7954864501953125,0.44537367719855303,0.44124104062170655,722,0.5516306027570721,0.9214112561298664,1.1730630888829283,0.6075319764133212,2.297811052569937,0.6725003430114488,0.6662192525992393,722,1.1996996768277746,2.091152331675038,2.435268344765396,1.3028296415524037,4.961688208959074,1.4539254830763515,1.4434090838243754,722,21.414691157553726,36.24748115832486,41.08603487218485,22.883316408668037,65.58810257319807,24.9384237291129,24.90536890139246,722,0.8095801534299903,1.4380937271710388,1.6543828292434655,0.8878520664006648,2.821222627623372,0.9901714525161703,0.9882370215634169,722,0.15136504173278809,0.3698150396347046,0.4289251089096068,0.17841077577374317,0.7082695960998535,0.22384274155063005,0.22261447824610564,722,0.4316033371343623,1.026014501137834,1.2017934088917268,0.5088949530739572,1.8103680339826056,0.6267719436990333,0.6227899410444941,722,0.4720833897590637,1.1612761974334715,1.3452954947948454,0.5605550589245664,2.9634227752685547,0.7205988366283776,0.71361737109505,722,0.44378960132598877,1.213104063272476,1.4300410479307173,0.563878872541458,3.215103507041931,0.7345020553661946,0.7244776480328656,722,0.6781324967741966,1.629964172840118,2.0059537693858145,0.8153084778114689,4.175362586975098,1.027201712251039,1.02067352376785,722,0.4081297367811203,1.1606482565402985,1.3997027002274982,0.5418106163194057,2.7198235988616943,0.7099106431570666,0.7075451976094216,722,0.4299534223973751,0.9283778797835112,1.0826390720903873,0.47267581790058755,2.204530358314514,0.5842334061903413,0.5840328652712494,722,0.2456190027296543,0.5942275308072567,0.7282970622181889,0.2914633007020412,1.4321602582931519,0.36761081485932123,0.3660156791154249,722,10.102918080481206,13.020617498882464,13.724015576541472,10.068576229828716,16.228036304686697,10.29969679924123,10.300371008111636,722,25.9591205780757,34.07613592674998,36.70832923389021,26.473271530512495,45.922142747172884,27.096731085627887,27.08026147413825,False,NOT DEPLOYABLE diagnostic
