window_id,log_id,hidden_onset_s,physical_onset_s
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:925:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:975:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1025:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1075:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1125:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1175:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1225:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1275:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1325:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1375:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1425:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1475:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1525:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1575:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1625:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.39919
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1675:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.8083599999999997,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1725:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1775:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1825:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1875:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,3.0038960000000055,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1925:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1975:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:2025:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:2075:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:2125:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,2.5947210000000025,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:2175:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,1.8063240000000005,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:2225:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:2275:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.7983749999999994,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:2325:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:2375:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,1.3971549999999997,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:2425:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:2475:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:2525:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:2575:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:2625:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:2675:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.409166,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:2725:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:2775:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:2825:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:2875:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:2925:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:2975:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:3025:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:3075:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:3125:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:3175:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,3.7922530000000094,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:3225:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,2.993881000000005,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:3275:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:3325:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:3375:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:3425:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:3475:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:3525:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:3575:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:3625:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:3675:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:3725:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,1.2075279999999993,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:3775:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:3825:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:3875:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,1.4071179999999996,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:3925:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.19959099999999996,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:3975:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:4025:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.19959100000000002,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:4075:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:4125:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,1.2075239999999996,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:4175:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:4225:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:4275:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.39918099999999995,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:4325:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:4375:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.5987719999999999,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:4425:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:4475:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:4525:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.7983609999999992,0.498976
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:4575:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,2.405063000000001,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:4625:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,1.207522,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:4675:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:4725:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,1.7963120000000008,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:4775:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.7983609999999994,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:4825:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,2.604652000000002,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:4875:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,1.8062890000000003,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:4925:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.39918099999999995,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:4975:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:25:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:75:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:125:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:175:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,1.796306000000001,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:225:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:275:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:325:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.49897300000000006,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:375:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:425:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.39917800000000003,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:475:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,1.3971259999999994,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:525:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:575:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:625:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:675:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,1.3971249999999995,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:725:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.7983569999999993
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:775:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,,0.399178
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:825:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:875:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:925:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,4.800115000000005,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:975:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:1025:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:1075:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:1125:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.7983559999999994
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:1175:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:1225:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:1275:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:1325:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:1375:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:1425:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:1475:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,,0.49897099999999994
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:1525:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.498971,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:1575:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:1625:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,,0.0
validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:5:1675:5s,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:0:25:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:0:75:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:0:125:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:0:175:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:0:225:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:0:275:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:0:325:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:0:375:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:25:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:75:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:125:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:175:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.9979999999999993
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:225:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:275:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:325:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,4.800366000000018
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:375:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:425:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,1.2075769999999992
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:475:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:525:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:575:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:625:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:675:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:725:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:775:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.4989969999999998,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:825:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:875:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:925:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:975:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:1025:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,1.397186999999999
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:1075:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.49899599999999983
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:1125:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:1175:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:1225:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:1275:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,3.6027360000000077,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:1325:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:1375:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:1425:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:1475:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.9979859999999992
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:1525:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.3991949999999999
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:1575:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:1625:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:1675:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:1725:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,3.592743000000009,1.7963729999999993
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:1775:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,2.594758000000003,0.19959700000000002
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:1825:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,1.796368
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:1875:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.7983859999999996,0.508971
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:1925:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:1975:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,0.0
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:2025:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,1.3971739999999992
validation:2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg:3:2075:5s,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0.0,2.8043260000000045
