log_id,window_id,horizon_s,linear,angular,frequency,linear_body
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2175:5s,0.5,1.458297,6.3450985,0.22191384,1.458297
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2225:5s,0.5,1.1741002,4.2181406,0.15036541,1.1741002
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2275:5s,0.5,1.3059528,7.976451,0.18906748,1.3059528
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2325:5s,0.5,2.149749,14.031125,0.14051864,2.149749
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2375:5s,0.5,1.0611403,6.109307,0.1571107,1.0611404
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2425:5s,0.5,1.0226599,10.014237,0.14127655,1.02266
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2475:5s,0.5,1.1136423,7.033688,0.115884244,1.1136423
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2525:5s,0.5,1.2169666,8.78152,0.16312346,1.2169665
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2575:5s,0.5,1.1621048,5.973034,0.10571283,1.162105
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2625:5s,0.5,0.9767177,8.304403,0.06716354,0.97671765
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2675:5s,0.5,0.9378831,8.605991,0.22714819,0.937883
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2725:5s,0.5,0.8140048,7.335708,0.14979847,0.81400466
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2775:5s,0.5,1.5895557,5.3611016,0.13775593,1.5895557
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2825:5s,0.5,1.0783786,6.670262,0.08592299,1.0783786
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2875:5s,0.5,1.5420134,6.480782,0.09030771,1.5420134
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2925:5s,0.5,1.2764348,7.286912,0.22341317,1.2764349
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2975:5s,0.5,1.7010788,8.995149,0.0852925,1.7010788
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3025:5s,0.5,1.0591214,9.964121,0.07849563,1.0591214
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3075:5s,0.5,1.191415,5.212176,0.10788185,1.191415
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3125:5s,0.5,1.8968452,8.029865,0.1762395,1.8968452
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3175:5s,0.5,1.237656,7.8197765,0.073202856,1.237656
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3225:5s,0.5,0.8250606,7.330268,0.09984733,0.82506067
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3275:5s,0.5,1.511184,7.7025013,0.21529831,1.511184
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3325:5s,0.5,1.4999621,11.96203,0.1260364,1.4999621
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3375:5s,0.5,1.3878989,9.1653,0.100288585,1.3878989
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3425:5s,0.5,1.0937049,7.4673786,0.22381939,1.0937048
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3475:5s,0.5,1.2602583,6.1641536,0.10468428,1.2602583
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3525:5s,0.5,1.1074618,6.9706583,0.1678807,1.1074618
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3575:5s,0.5,1.2117544,8.6074095,0.10876019,1.2117544
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3625:5s,0.5,2.0609066,10.935855,0.15961029,2.0609066
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3675:5s,0.5,0.9460539,8.417269,0.03222411,0.9460539
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3725:5s,0.5,1.62158,9.276772,0.1493733,1.62158
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3775:5s,0.5,1.4004118,6.774914,0.21571174,1.4004118
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3825:5s,0.5,1.2333765,6.8906665,0.14053214,1.2333765
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3875:5s,0.5,0.56131333,3.8110268,0.0980256,0.5613133
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3925:5s,0.5,1.1816745,7.9047194,0.13594443,1.1816745
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3975:5s,0.5,1.4910694,8.942499,0.2271484,1.4910694
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4025:5s,0.5,1.1305194,13.541594,0.25733876,1.1305193
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4075:5s,0.5,1.6646746,9.803395,0.1911194,1.6646746
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4125:5s,0.5,0.92670596,11.597571,0.19309586,0.926706
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4175:5s,0.5,1.5949847,10.592588,0.09794295,1.5949845
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4225:5s,0.5,1.3077742,10.088883,0.13218734,1.3077742
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4275:5s,0.5,0.90702444,8.621963,0.20723346,0.9070245
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4325:5s,0.5,1.523745,7.5908594,0.15183324,1.523745
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4375:5s,0.5,0.88829464,12.184722,0.2494296,0.8882947
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4425:5s,0.5,1.0192567,10.574514,0.23891868,1.0192567
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4475:5s,0.5,1.2308452,6.266746,0.0822193,1.2308452
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4525:5s,0.5,1.2377498,8.318192,0.14515285,1.2377497
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4575:5s,0.5,1.903854,8.104977,0.21500105,1.9038541
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4625:5s,0.5,1.4583317,8.90235,0.086274184,1.4583318
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:25:5s,0.5,1.3354974,11.393097,0.25139743,1.3354974
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:75:5s,0.5,1.5588322,10.231229,0.19812211,1.5588322
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:125:5s,0.5,1.014717,8.275699,0.1743336,1.0147169
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:175:5s,0.5,1.1288121,5.5151343,0.18592635,1.1288121
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:225:5s,0.5,1.1401265,6.5595756,0.28733084,1.1401265
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:275:5s,0.5,1.0140532,10.354001,0.10645663,1.0140532
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:325:5s,0.5,1.1036686,5.7729917,0.22131708,1.1036686
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:375:5s,0.5,2.1600618,11.034505,0.25700206,2.160062
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:425:5s,0.5,0.890188,4.6994715,0.08843695,0.8901881
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:475:5s,0.5,1.1538926,5.6003222,0.15861158,1.1538926
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:525:5s,0.5,0.8247499,6.9407268,0.15898232,0.8247499
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:575:5s,0.5,0.74288243,6.580962,0.056222904,0.7428824
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:625:5s,0.5,1.1088259,5.660761,0.18657047,1.1088259
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:675:5s,0.5,1.0291119,3.813504,0.13846335,1.029112
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:725:5s,0.5,0.89902157,3.7383995,0.14130501,0.8990215
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:775:5s,0.5,0.60255724,3.3455896,0.117090754,0.60255724
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:825:5s,0.5,0.62869006,5.0949907,0.134296,0.62869006
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:875:5s,0.5,0.71186376,8.019381,0.12838201,0.71186376
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:925:5s,0.5,0.79165757,5.209712,0.12604731,0.79165757
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:975:5s,0.5,1.0719167,8.117946,0.1809849,1.0719166
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:1025:5s,0.5,1.0625931,6.2821803,0.22548862,1.0625931
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:1075:5s,0.5,1.1618537,4.2735267,0.15813917,1.1618537
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:1125:5s,0.5,0.985648,5.7154946,0.08843707,0.985648
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:1175:5s,0.5,1.4143527,9.247918,0.4091784,1.4143527
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:1225:5s,0.5,0.6661199,6.4432745,0.17925388,0.6661199
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:1275:5s,0.5,0.91015047,5.289072,0.14772537,0.91015065
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:25:5s,0.5,1.4072896,4.775931,0.063294224,1.4072896
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:75:5s,0.5,1.2861735,7.6784525,0.124733366,1.2861733
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:125:5s,0.5,1.1797767,11.510537,0.22950351,1.1797767
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:175:5s,0.5,1.8372933,7.9233246,0.34995213,1.8372931
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:225:5s,0.5,1.5398113,8.553671,0.3386794,1.5398113
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:275:5s,0.5,1.4525397,8.460709,0.15279958,1.4525396
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:325:5s,0.5,1.1598653,14.438158,0.15715288,1.1598653
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:375:5s,0.5,1.6020749,7.19481,0.2292126,1.6020749
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:425:5s,0.5,1.4017872,7.5191092,0.114367686,1.4017872
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:475:5s,0.5,1.1636189,9.401261,0.13098393,1.163619
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:525:5s,0.5,1.496967,9.717988,0.088164605,1.496967
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:575:5s,0.5,1.4053876,9.875657,0.14320803,1.4053875
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:625:5s,0.5,2.0335672,11.139196,0.13860057,2.0335672
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:675:5s,0.5,1.1837407,6.989187,0.14373414,1.1837406
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:725:5s,0.5,1.1674969,7.6752486,0.14165697,1.1674969
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:775:5s,0.5,1.0387902,7.193726,0.07460003,1.0387902
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:1:25:5s,0.5,1.2918072,6.9512224,0.1985024,1.2918072
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:1:75:5s,0.5,0.91328394,8.467725,0.08605522,0.91328406
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:1:125:5s,0.5,0.80368644,8.161676,0.05338526,0.80368644
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:1:175:5s,0.5,0.9407625,6.683871,0.20964862,0.9407626
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:1:225:5s,0.5,0.9238326,4.9913793,0.25686517,0.9238326
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:1:275:5s,0.5,1.4196486,7.904827,0.088432156,1.4196485
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:1:325:5s,0.5,1.4583131,6.5314302,0.16679783,1.4583131
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:1:375:5s,0.5,1.0466697,6.328486,0.094601706,1.0466696
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:1:425:5s,0.5,1.4346397,7.2233696,0.22878203,1.4346397
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:2:25:5s,0.5,1.7335006,10.851244,0.15986282,1.7335006
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:2:75:5s,0.5,1.2118201,7.5754666,0.15076059,1.21182
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:2:125:5s,0.5,1.2143596,8.932099,0.1476755,1.2143596
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:2:175:5s,0.5,1.7416741,7.362929,0.37929046,1.7416741
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:2:225:5s,0.5,1.1816963,12.623194,0.42464137,1.1816963
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:2:275:5s,0.5,1.9511337,11.769522,0.49634326,1.9511337
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:2:325:5s,0.5,2.1545587,8.152389,0.3151344,2.154559
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:2:375:5s,0.5,1.6027807,12.069676,0.33660343,1.6027807
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:2:425:5s,0.5,2.043702,8.280506,0.26518643,2.043702
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:2:475:5s,0.5,2.3024414,18.400679,0.15267488,2.3024414
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:2:525:5s,0.5,1.6358259,10.464752,0.12549171,1.6358258
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:25:5s,0.5,0.6571736,8.721778,0.0909937,0.6571736
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:75:5s,0.5,1.342981,9.378733,0.26650965,1.3429809
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:125:5s,0.5,1.1670628,7.351159,0.21580163,1.1670626
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:175:5s,0.5,1.4986356,4.65534,0.3040068,1.4986354
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:225:5s,0.5,1.7153178,8.697397,0.23594867,1.715318
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:275:5s,0.5,0.84607273,5.0056634,0.15108132,0.8460726
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:325:5s,0.5,1.2903028,5.6622934,0.10630946,1.2903028
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:375:5s,0.5,0.8716087,5.1383553,0.13316181,0.87160873
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:425:5s,0.5,1.1090019,8.287767,0.16444811,1.109002
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:475:5s,0.5,1.0779197,8.307592,0.24180834,1.0779197
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:525:5s,0.5,1.1621528,7.4672823,0.11796771,1.1621528
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:575:5s,0.5,0.69101346,6.048748,0.13212715,0.69101346
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:625:5s,0.5,1.0131485,6.1474338,0.11348626,1.0131485
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:675:5s,0.5,1.4335103,13.506709,0.34310618,1.4335102
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:725:5s,0.5,1.8170608,7.0247498,0.18289208,1.817061
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:775:5s,0.5,1.4775164,6.6384354,0.1858489,1.4775164
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:825:5s,0.5,1.3792069,11.2803955,0.1600031,1.3792069
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:875:5s,0.5,2.0517278,8.918945,0.22229232,2.051728
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:925:5s,0.5,1.2286421,8.246267,0.17084344,1.2286421
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:975:5s,0.5,1.0349966,4.3741326,0.15462704,1.0349967
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1025:5s,0.5,1.2978657,11.911695,0.12265847,1.2978657
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1075:5s,0.5,1.5599985,6.249531,0.17585725,1.5599985
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1125:5s,0.5,1.2186923,11.687473,0.31528938,1.2186923
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1175:5s,0.5,0.92925924,8.167603,0.13055575,0.9292592
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1225:5s,0.5,1.8107979,11.00977,0.113686115,1.8107979
