log_id,window_id,horizon_s,linear,angular,frequency,linear_body
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2225:5s,0.5,0.731735,2.9237318,0.71375674,0.7174715
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2275:5s,0.5,0.83229125,3.431148,1.0719444,0.7906652
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2325:5s,0.5,0.68824184,3.9270866,0.7636013,0.72167003
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2375:5s,0.5,0.71898705,3.1761973,0.67510587,0.69867635
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2425:5s,0.5,1.023788,3.2961473,0.6911589,1.0151546
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2475:5s,0.5,0.8113593,3.1955056,0.652701,0.76968163
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2525:5s,0.5,0.78345984,3.4989715,0.71105254,0.78685665
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2575:5s,0.5,0.649221,3.2418184,0.62174076,0.6500803
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2625:5s,0.5,0.34580812,3.8891275,0.7818077,0.31919903
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2675:5s,0.5,0.5858766,3.2387552,0.61549324,0.5798157
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2725:5s,0.5,0.820328,3.1047883,0.5838708,0.67081845
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2775:5s,0.5,0.7597502,3.2801855,0.80275434,0.76302826
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2825:5s,0.5,0.5606188,3.6529007,0.59403217,0.55845344
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2875:5s,0.5,1.5281001,3.114759,1.2482959,1.5284433
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2925:5s,0.5,1.0426342,3.909708,1.0508943,1.0460994
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:2975:5s,0.5,1.5270636,3.5028012,1.1827204,1.4961596
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3025:5s,0.5,0.83947253,3.2831986,1.0188867,0.80995107
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3075:5s,0.5,1.0781331,2.6429143,0.8960685,1.0707539
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3125:5s,0.5,0.70651376,3.2422318,0.6359775,0.71990734
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3175:5s,0.5,0.6657551,3.9462268,0.7233884,0.6331983
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3225:5s,0.5,0.70995253,3.1004374,0.6977534,0.7534845
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3275:5s,0.5,0.88169664,4.1403213,0.8405009,0.78288627
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3325:5s,0.5,0.8292912,3.8476083,0.72180927,0.8244246
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3375:5s,0.5,1.0780704,3.0764422,0.74534136,1.0823264
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3425:5s,0.5,0.4674297,3.585859,0.72640795,0.45885918
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3475:5s,0.5,0.53667074,3.024809,0.3463771,0.5701226
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3525:5s,0.5,0.8767906,3.2548552,0.70928156,0.8824911
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3575:5s,0.5,0.77743053,3.6099856,0.5671559,0.7902449
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3625:5s,0.5,0.9376932,3.4079185,0.9415705,0.984703
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3675:5s,0.5,0.70961636,2.7976027,0.6917912,0.68119854
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3725:5s,0.5,0.8003973,3.8079233,0.64084536,0.7779772
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3775:5s,0.5,0.7653074,3.8320653,0.6084362,0.7673744
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3825:5s,0.5,0.57722896,3.8536098,0.6644121,0.56951094
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3875:5s,0.5,0.7149774,2.8989866,0.53646016,0.6921773
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3925:5s,0.5,1.048988,3.4626513,0.7243139,0.97225094
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:3975:5s,0.5,0.9647845,3.6795938,0.7472526,0.8965614
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4025:5s,0.5,0.82844216,4.2035723,0.988045,0.80480987
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4075:5s,0.5,0.59363484,3.1428413,0.7117597,0.55794996
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4125:5s,0.5,0.75957453,4.5448427,0.49743995,0.74607724
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4175:5s,0.5,0.8520137,4.019729,0.7225219,0.8375591
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4225:5s,0.5,0.73462826,4.344742,0.60353225,0.677908
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4275:5s,0.5,0.5506211,3.1558702,0.59087545,0.47233433
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4325:5s,0.5,0.7518486,3.3243864,0.3923948,0.7356753
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4375:5s,0.5,1.3486,3.4867392,1.0235045,1.2299294
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4425:5s,0.5,0.5580375,3.3789275,0.7870163,0.6076981
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4475:5s,0.5,0.7159587,2.9398727,0.68123853,0.69544846
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4525:5s,0.5,0.65834945,3.1933513,0.40775672,0.6650545
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4575:5s,0.5,0.7589429,3.7360396,0.69517016,0.70862985
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:1:4625:5s,0.5,1.3448478,3.649954,1.170761,1.3510766
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:25:5s,0.5,0.86741924,4.379497,0.7266062,0.86988413
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:75:5s,0.5,0.717311,3.6782854,0.8135823,0.7473563
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:125:5s,0.5,0.6507821,3.8233752,0.4397792,0.62411034
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:175:5s,0.5,1.6098278,3.0940487,1.3097374,1.6491212
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:225:5s,0.5,0.7674479,3.5375547,0.6746461,0.8213617
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:275:5s,0.5,0.81347954,3.3079998,0.5950084,0.70856816
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:325:5s,0.5,1.2390552,3.59332,1.0471113,1.0773331
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:375:5s,0.5,0.8050969,4.840671,0.99443084,0.94449025
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:425:5s,0.5,0.632141,2.6352606,0.5358003,0.66287917
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:475:5s,0.5,0.46836656,2.860308,0.47542682,0.48961657
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:525:5s,0.5,0.39767134,3.5170383,0.39745358,0.4107143
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:575:5s,0.5,0.4439448,3.3988564,0.6517768,0.47394404
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:625:5s,0.5,0.55675066,2.9944162,0.76987785,0.58519286
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:675:5s,0.5,1.0157638,2.855347,0.93783814,1.0170437
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:725:5s,0.5,0.98042333,2.8475907,1.1254485,1.0036594
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:775:5s,0.5,0.574582,2.451086,0.6665333,0.58555806
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:825:5s,0.5,1.0966573,3.6731007,1.0628904,1.1152527
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:875:5s,0.5,0.92045856,3.8208206,0.88177556,0.86578715
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:925:5s,0.5,1.0705066,4.3229423,0.8379364,1.0710977
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:975:5s,0.5,1.2751826,4.3055162,1.2025898,1.2685055
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:1025:5s,0.5,0.9849343,4.6551976,1.1497205,1.0456197
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:1075:5s,0.5,1.0701711,2.7888556,1.0379894,1.0706118
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:1125:5s,0.5,1.1597637,2.4748313,1.2664201,1.1709214
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:1175:5s,0.5,1.0505961,4.3960853,1.1043805,0.94712514
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:1225:5s,0.5,0.8829389,3.624833,0.79784733,0.9253505
2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,validation:2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg:2:1275:5s,0.5,0.62042934,2.7263072,1.0908867,0.6438273
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:25:5s,0.5,0.7686804,3.1157928,0.72232306,0.85847366
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:75:5s,0.5,0.98611534,5.0266757,0.5982045,0.8529298
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:125:5s,0.5,0.98518914,4.9880185,0.9519368,0.9994235
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:175:5s,0.5,1.1039064,5.207852,0.5545954,0.9153007
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:225:5s,0.5,1.1163868,4.475772,0.5606424,1.248678
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:275:5s,0.5,0.70629674,3.4001172,0.5601626,0.6513078
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:325:5s,0.5,1.0013803,3.53279,0.7484228,0.9741948
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:375:5s,0.5,0.75209105,4.0429363,0.5324385,0.738245
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:425:5s,0.5,0.74503255,3.3808897,0.5685605,0.68185717
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:475:5s,0.5,0.36542743,2.9803758,0.8501507,0.37697747
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:525:5s,0.5,0.9105311,3.4261346,0.5403548,0.926663
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:575:5s,0.5,0.9476979,4.257047,0.5837155,0.89722997
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:625:5s,0.5,0.8999249,3.8093376,0.7050859,0.93143934
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:675:5s,0.5,0.9276736,3.9559858,0.7841532,0.93159896
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:725:5s,0.5,0.7554534,3.893746,0.5472538,0.7724844
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:0:775:5s,0.5,0.9544838,3.415828,0.6966801,0.9447388
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:1:25:5s,0.5,0.7479534,3.2597885,0.69080853,0.7749141
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:1:75:5s,0.5,0.81364805,3.3557026,0.88377917,0.74092877
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:1:125:5s,0.5,0.6408639,2.1363616,0.7697189,0.64958185
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:1:175:5s,0.5,0.85406524,3.332059,0.86858845,0.7668916
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:1:225:5s,0.5,1.3136958,2.319819,0.89911926,1.0657691
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:1:275:5s,0.5,0.67490774,2.859322,0.7704779,0.66883546
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:1:325:5s,0.5,0.60727876,2.4508471,0.8124308,0.5959965
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:1:375:5s,0.5,0.49836805,2.9785914,0.45233187,0.45562986
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:1:425:5s,0.5,0.6733698,3.2721593,0.91278726,0.6646161
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:2:25:5s,0.5,0.8515155,5.78134,0.6133162,0.97976786
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:2:75:5s,0.5,0.73223245,4.4692326,0.62703776,0.7969909
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:2:125:5s,0.5,0.5887357,4.598614,0.6172218,0.65384126
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:2:175:5s,0.5,0.9144437,3.3956146,0.6813,0.8352174
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:2:225:5s,0.5,1.1236273,4.4392624,0.6036359,1.0840282
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:2:275:5s,0.5,1.2891713,4.776789,0.6176632,1.117774
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:2:325:5s,0.5,1.0537344,3.359591,0.75814945,1.0584807
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:2:375:5s,0.5,0.8986201,3.649677,0.68965304,0.8832151
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:2:425:5s,0.5,1.1737918,3.5449395,0.646253,1.1254488
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:2:475:5s,0.5,1.0579011,5.9313126,0.7317914,0.966462
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:2:525:5s,0.5,0.61225593,2.9535215,0.53156054,0.59988075
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:25:5s,0.5,0.5733744,3.446862,0.5619647,0.48896834
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:75:5s,0.5,1.1464018,3.2691193,0.6616755,1.1776541
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:125:5s,0.5,0.6494356,2.9293349,0.81253,0.7219917
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:175:5s,0.5,0.7827015,2.1221678,1.2211345,0.83860344
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:225:5s,0.5,0.86611277,2.4183176,1.1638067,0.93865955
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:275:5s,0.5,1.0440646,3.150632,1.1973777,0.9630962
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:325:5s,0.5,0.9062667,3.4455867,0.962428,0.889828
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:375:5s,0.5,0.8528718,2.7750454,0.6607542,0.8846147
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:425:5s,0.5,0.94606185,3.529135,0.76353586,0.88386357
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:475:5s,0.5,1.0649784,3.6363974,0.8016889,1.0904012
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:525:5s,0.5,1.8589456,3.470527,1.1167063,1.7881665
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:575:5s,0.5,1.0137365,2.862033,1.02642,0.9047324
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:625:5s,0.5,0.855839,3.210594,0.93715125,0.8383084
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:675:5s,0.5,1.116094,3.6849525,0.98484194,0.97085744
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:725:5s,0.5,0.7447374,3.8229575,0.9574199,0.7533758
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:775:5s,0.5,0.9650161,3.2907093,1.0199122,0.95520806
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:825:5s,0.5,1.0485703,5.2212524,0.5368644,1.062179
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:875:5s,0.5,0.9129404,3.579861,0.8191451,0.8775635
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:925:5s,0.5,1.633712,3.9771848,0.7945807,1.3952764
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:975:5s,0.5,0.7129341,3.2680979,0.88235724,0.6883448
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1025:5s,0.5,0.69980854,4.183938,0.598073,0.6900326
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1075:5s,0.5,0.572891,2.9702504,0.7137857,0.559863
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1125:5s,0.5,0.70075,3.6687386,0.7148584,0.6536612
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1175:5s,0.5,0.619131,3.2249207,0.65757906,0.6833707
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1225:5s,0.5,0.59729564,4.0046473,0.6470455,0.6088754
2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,validation:2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg:3:1275:5s,0.5,1.3652538,4.398955,1.3576086,1.269491
