reference_history_steps,history_steps,cohort,flight_id,horizon_s,metric,reference_error,error,delta
1,26,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1.0,body_rate_rmse_rad_s,0.6188650577158581,0.6263464709848083,0.007481413268950243
1,26,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.1,body_rate_rmse_rad_s,0.6876955746004159,0.5357063569881588,-0.15198921761225703
1,26,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.2,body_rate_rmse_rad_s,0.6960570733001727,0.6089893123127833,-0.08706776098738944
1,26,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.5,body_rate_rmse_rad_s,0.645586607840976,0.616397713786365,-0.029188894054611003
1,26,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,1.0,body_rate_rmse_rad_s,0.6261054892073393,0.6128957713210301,-0.013209717886309202
1,26,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.1,body_rate_rmse_rad_s,0.6639063273143769,0.5508170570214812,-0.11308927029289573
1,26,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.2,body_rate_rmse_rad_s,0.6823384064105232,0.6033976094760898,-0.07894079693443345
1,26,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.5,body_rate_rmse_rad_s,0.6152652440417199,0.6019657087070084,-0.01329953533471151
1,26,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,1.0,body_rate_rmse_rad_s,0.6419895413338618,0.633253042429814,-0.008736498904047818
1,26,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.1,body_rate_rmse_rad_s,0.7552701798604273,0.6098720749211647,-0.14539810493926264
1,26,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.2,body_rate_rmse_rad_s,0.6403856594623165,0.5576262606972998,-0.0827593987650167
1,26,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.5,body_rate_rmse_rad_s,0.6199463999293559,0.6000562151677937,-0.019890184761562124
1,26,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,1.0,body_rate_rmse_rad_s,0.5813370472493701,0.5763296151998033,-0.0050074320495667735
1,26,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.1,body_rate_rmse_rad_s,0.6448366706605322,0.5670779292137019,-0.07775874144683026
1,26,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.2,body_rate_rmse_rad_s,0.6120984678791183,0.5655801007348461,-0.046518367144272155
1,26,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.5,body_rate_rmse_rad_s,0.604828734344136,0.5889797934704938,-0.015848940873642192
1,26,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,1.0,body_rate_rmse_rad_s,0.6685661434944175,0.6619082503133152,-0.006657893181102215
13,26,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.1,position_rmse_m,0.0190551189365869,0.018794325031601767,-0.0002607939049851342
13,26,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.2,position_rmse_m,0.039760134677930464,0.039029019074207895,-0.0007311156037225694
13,26,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.5,position_rmse_m,0.1335785604460513,0.1295578932084386,-0.004020667237612685
13,26,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,1.0,position_rmse_m,0.4155744108033493,0.40538830396265557,-0.01018610684069371
13,26,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.1,position_rmse_m,0.0206313741453617,0.0204016693712521,-0.00022970477410960005
13,26,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.2,position_rmse_m,0.043246108196242604,0.04211210080473813,-0.001134007391504474
13,26,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.5,position_rmse_m,0.1258250735927664,0.1267119787206716,0.0008869051279052076
13,26,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,1.0,position_rmse_m,0.37212080080590776,0.3674627516449282,-0.0046580491609795605
13,26,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.1,position_rmse_m,0.016351742104567232,0.016087601577769232,-0.00026414052679800057
13,26,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.2,position_rmse_m,0.03585623651642747,0.03513397428513477,-0.0007222622312927016
13,26,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.5,position_rmse_m,0.11864483995640585,0.11682268003254966,-0.0018221599238561897
13,26,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,1.0,position_rmse_m,0.3639774598929691,0.35710102674767796,-0.006876433145291128
13,26,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.1,position_rmse_m,0.0184481321115808,0.0183436438844792,-0.00010448822710159775
13,26,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.2,position_rmse_m,0.040963333073611934,0.0404434033357784,-0.0005199297378335327
13,26,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.5,position_rmse_m,0.14048868948629156,0.13966535358358068,-0.0008233359027108866
13,26,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,1.0,position_rmse_m,0.41355089144997353,0.40443029001031267,-0.00912060143966087
13,26,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.1,position_rmse_m,0.0215852189020391,0.0217367449148245,0.00015152601278540026
13,26,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.2,position_rmse_m,0.041503188280208964,0.04098405976419093,-0.0005191285160180345
13,26,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.5,position_rmse_m,0.1251671750646248,0.12498475851100566,-0.00018241655361914133
13,26,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,1.0,position_rmse_m,0.36030774752918804,0.3505809603162293,-0.00972678721295872
13,26,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.1,position_rmse_m,0.02271989751639067,0.022902788565060266,0.00018289104866959713
13,26,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.2,position_rmse_m,0.04507030339447934,0.04582210064888067,0.0007517972544013318
13,26,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.5,position_rmse_m,0.1314965868867354,0.13044742102199297,-0.0010491658647424351
13,26,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,1.0,position_rmse_m,0.36539869987451096,0.3528624866708312,-0.012536213203679758
13,26,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.1,position_rmse_m,0.0164901379059012,0.0161038994417616,-0.00038623846413959884
13,26,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.2,position_rmse_m,0.0395178238635736,0.038049798204607466,-0.0014680256589661364
13,26,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.5,position_rmse_m,0.13197023352686987,0.12692808675065537,-0.005042146776214507
13,26,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,1.0,position_rmse_m,0.3475185993423185,0.332663240748759,-0.014855358593559465
13,26,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.1,position_rmse_m,0.016603835526375,0.0158727134420045,-0.0007311220843705009
13,26,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.2,position_rmse_m,0.0401093979303851,0.04143264477656427,0.0013232468461791685
13,26,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.5,position_rmse_m,0.12841986937703043,0.13916068914727842,0.010740819770247989
13,26,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,1.0,position_rmse_m,0.3574840158296893,0.37486413045562456,0.01738011462593525
13,26,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.1,position_rmse_m,0.015406160736212133,0.015306776614999467,-9.938412121266588e-05
13,26,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.2,position_rmse_m,0.030455644236906068,0.029584413301275602,-0.0008712309356304661
13,26,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.5,position_rmse_m,0.09993878554803987,0.09558464641847257,-0.004354139129567294
13,26,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,1.0,position_rmse_m,0.3199845737115467,0.2998706743712141,-0.020113899340332586
13,26,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.1,position_rmse_m,0.0595407711708944,0.05949747993104523,-4.329123984916916e-05
13,26,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.2,position_rmse_m,0.11316304724589833,0.1131319271733785,-3.112007251983295e-05
13,26,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.5,position_rmse_m,0.2747206251271932,0.27311814364730436,-0.0016024814798888398
13,26,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,1.0,position_rmse_m,0.6426410203442874,0.6341799913954546,-0.008461028948832827
13,26,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.1,position_rmse_m,0.022101670764910597,0.021581392629208596,-0.0005202781357020007
13,26,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.2,position_rmse_m,0.04305972510624114,0.041728184838131836,-0.0013315402681093047
13,26,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.5,position_rmse_m,0.12643796317961584,0.12381534776598997,-0.0026226154136258645
13,26,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,1.0,position_rmse_m,0.36115272931675396,0.34662178284000084,-0.014530946476753126
13,26,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.1,position_rmse_m,0.021147184659884233,0.020686862338894534,-0.0004603223209896992
13,26,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.2,position_rmse_m,0.039109377597266036,0.037921499583143635,-0.001187878014122401
13,26,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.5,position_rmse_m,0.11433664254870433,0.11162295516044794,-0.0027136873882563917
13,26,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,1.0,position_rmse_m,0.36625466495339815,0.3464386324113465,-0.019816032542051665
13,26,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.1,position_rmse_m,0.022395904399134633,0.022157867038761835,-0.00023803736037279755
13,26,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.2,position_rmse_m,0.0454600073524134,0.04406454878399643,-0.0013954585684169685
13,26,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.5,position_rmse_m,0.11730374466916547,0.11141899516365196,-0.005884749505513515
13,26,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1.0,position_rmse_m,0.33736508009935795,0.3211646201156508,-0.01620045998370717
13,26,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.1,position_rmse_m,0.05928054194761526,0.0592205070225262,-6.0034925089061386e-05
13,26,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.2,position_rmse_m,0.10696628213864452,0.10656039576748606,-0.00040588637115845927
13,26,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.5,position_rmse_m,0.23609908341926414,0.2326728022672877,-0.0034262811519764347
13,26,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,1.0,position_rmse_m,0.4738962928274295,0.4541912982087701,-0.019704994618659433
13,26,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.1,position_rmse_m,0.08524037378830786,0.08525487090093103,1.4497112623176878e-05
13,26,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.2,position_rmse_m,0.16560284722355603,0.16564934620797164,4.649898441561051e-05
13,26,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.5,position_rmse_m,0.4214070022213905,0.4205407669404366,-0.0008662352809539198
13,26,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,1.0,position_rmse_m,0.8629260196096401,0.8531957509670741,-0.009730268642565987
13,26,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.1,position_rmse_m,0.039059441329802304,0.038992972352205765,-6.646897759653853e-05
13,26,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.2,position_rmse_m,0.06978442358087507,0.06931421954244983,-0.00047020403842523706
13,26,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.5,position_rmse_m,0.19817767506228479,0.19799150089809603,-0.0001861741641887571
13,26,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,1.0,position_rmse_m,0.4629601741059961,0.465840878948867,0.002880704842870896
13,26,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.1,position_rmse_m,0.12777976041352812,0.12783380325071778,5.404283718965508e-05
13,26,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.2,position_rmse_m,0.2654921416978717,0.26542823442210883,-6.390727576288668e-05
13,26,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.5,position_rmse_m,0.6701843030375686,0.6696790766623061,-0.000505226375262513
13,26,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,1.0,position_rmse_m,1.3988961869082368,1.3913742057338172,-0.007521981174419601
13,26,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.1,velocity_rmse_m_s,0.1438330700496809,0.13695090359726134,-0.006882166452419569
13,26,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.2,velocity_rmse_m_s,0.20382341619358746,0.19798945427618542,-0.005833961917402042
13,26,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.5,velocity_rmse_m_s,0.38980464800076015,0.3850303139439324,-0.004774334056827756
13,26,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,1.0,velocity_rmse_m_s,0.8122558149130413,0.7918509094463468,-0.02040490546669449
13,26,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.1,velocity_rmse_m_s,0.170757441953344,0.1602279551408686,-0.010529486812475397
13,26,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.2,velocity_rmse_m_s,0.23229592838504365,0.22994533053611013,-0.0023505978489335166
13,26,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.5,velocity_rmse_m_s,0.36826091257611654,0.3714757057167514,0.003214793140634886
13,26,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,1.0,velocity_rmse_m_s,0.6924017901791792,0.66902567716737,-0.023376113011809196
13,26,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.1,velocity_rmse_m_s,0.1451714588400065,0.13334562666673347,-0.011825832173273043
13,26,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.2,velocity_rmse_m_s,0.20458701960079975,0.19758477612277106,-0.007002243478028691
13,26,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.5,velocity_rmse_m_s,0.39381359292961843,0.3894936099507753,-0.004319982978843118
13,26,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,1.0,velocity_rmse_m_s,0.7144910484471101,0.6919698197680203,-0.02252122867908979
13,26,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.1,velocity_rmse_m_s,0.17373070672253746,0.17055282505953515,-0.0031778816630023132
13,26,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.2,velocity_rmse_m_s,0.24402954948001118,0.23450092655520757,-0.00952862292480361
13,26,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.5,velocity_rmse_m_s,0.40671662804315273,0.4023061613973898,-0.004410466645762945
13,26,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,1.0,velocity_rmse_m_s,0.7485276543703816,0.7266250377868376,-0.021902616583543977
13,26,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.1,velocity_rmse_m_s,0.14774092078299858,0.13734982365132617,-0.010391097131672411
13,26,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.2,velocity_rmse_m_s,0.20322467853060147,0.19523559869707272,-0.007989079833528756
13,26,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.5,velocity_rmse_m_s,0.35159365932396297,0.34201621540485955,-0.009577443919103423
13,26,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,1.0,velocity_rmse_m_s,0.6484220605831859,0.6209063188079879,-0.027515741775198
13,26,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.1,velocity_rmse_m_s,0.13219988323163614,0.1335707296802684,0.0013708464486322514
13,26,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.2,velocity_rmse_m_s,0.1738221433613607,0.1695338554832124,-0.004288287878148306
13,26,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.5,velocity_rmse_m_s,0.31538529432905277,0.3091143617500401,-0.006270932579012678
13,26,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,1.0,velocity_rmse_m_s,0.6502856646441625,0.6274361474652886,-0.022849517178873846
13,26,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.1,velocity_rmse_m_s,0.15793266201520548,0.14689983932909656,-0.011032822686108917
13,26,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.2,velocity_rmse_m_s,0.2358998689263987,0.21587241945560987,-0.020027449470788827
13,26,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.5,velocity_rmse_m_s,0.3970175637888768,0.379134864120562,-0.017882699668314794
13,26,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,1.0,velocity_rmse_m_s,0.6717776997867984,0.6427918741492854,-0.028985825637512952
13,26,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.1,velocity_rmse_m_s,0.20404100840501335,0.20736925735756195,0.0033282489525486014
13,26,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.2,velocity_rmse_m_s,0.2990752529100397,0.3235602933567256,0.02448504044668587
13,26,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.5,velocity_rmse_m_s,0.39048961065304916,0.4103101575336045,0.019820546880555345
13,26,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,1.0,velocity_rmse_m_s,0.7348819467387511,0.734739411089795,-0.00014253564895605475
13,26,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.1,velocity_rmse_m_s,0.13249644831705018,0.12048190185413288,-0.012014546462917303
13,26,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.2,velocity_rmse_m_s,0.1695558031670409,0.15732589108938316,-0.01222991207765775
13,26,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.5,velocity_rmse_m_s,0.3838185975966897,0.35330121552318333,-0.03051738207350635
13,26,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,1.0,velocity_rmse_m_s,0.6208386469748852,0.5934785464476294,-0.027360100527255793
13,26,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.1,velocity_rmse_m_s,0.13050877497808425,0.13639126976940005,0.0058824947913158065
13,26,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.2,velocity_rmse_m_s,0.19525178469633783,0.19615164774679553,0.0008998630504576943
13,26,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.5,velocity_rmse_m_s,0.3393548843823117,0.33477794441343045,-0.004576939968881255
13,26,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,1.0,velocity_rmse_m_s,0.6506117521390871,0.6357130060160641,-0.014898746123022999
13,26,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.1,velocity_rmse_m_s,0.1430470214639569,0.13158824943801642,-0.011458772025940478
13,26,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.2,velocity_rmse_m_s,0.18614618098970825,0.1685865061965691,-0.017559674793139163
13,26,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.5,velocity_rmse_m_s,0.3224717197177256,0.31524992691902953,-0.007221792798696058
13,26,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,1.0,velocity_rmse_m_s,0.7207105348152312,0.677955563336566,-0.04275497147866514
13,26,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.1,velocity_rmse_m_s,0.13865680512283654,0.12507289601136026,-0.013583909111476278
13,26,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.2,velocity_rmse_m_s,0.19626422194212143,0.18957680650641187,-0.006687415435709554
13,26,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.5,velocity_rmse_m_s,0.42096516808971934,0.4048324615311015,-0.01613270655861787
13,26,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,1.0,velocity_rmse_m_s,0.7527593186975268,0.7118572185384533,-0.04090210015907347
13,26,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.1,velocity_rmse_m_s,0.27798120174576446,0.27381865671013267,-0.004162545035631793
13,26,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.2,velocity_rmse_m_s,0.23589241165591668,0.22130646730984752,-0.014585944346069163
13,26,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.5,velocity_rmse_m_s,0.3222432776635448,0.3070705981537415,-0.015172679509803333
13,26,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1.0,velocity_rmse_m_s,0.5836632627870538,0.560800539634896,-0.02286272315215787
13,26,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.1,velocity_rmse_m_s,0.11140465081555802,0.10407378192771603,-0.007330868887841985
13,26,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.2,velocity_rmse_m_s,0.14351522731307262,0.1307069607792124,-0.012808266533860219
13,26,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.5,velocity_rmse_m_s,0.28072964971660747,0.26514511329746493,-0.015584536419142536
13,26,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,1.0,velocity_rmse_m_s,0.5717438362100165,0.536939139815784,-0.03480469639423245
13,26,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.1,velocity_rmse_m_s,0.13387097012120355,0.11960657244490946,-0.014264397676294088
13,26,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.2,velocity_rmse_m_s,0.18117195678174877,0.17553591516189263,-0.005636041619856147
13,26,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.5,velocity_rmse_m_s,0.31085161317986937,0.29204493822433186,-0.018806674955537506
13,26,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,1.0,velocity_rmse_m_s,0.6248632072420278,0.5882432278332012,-0.036619979408826664
13,26,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.1,velocity_rmse_m_s,0.11805162832818794,0.10503895904964027,-0.013012669278547676
13,26,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.2,velocity_rmse_m_s,0.15301489402887783,0.14289652085459406,-0.010118373174283768
13,26,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.5,velocity_rmse_m_s,0.42923851004344576,0.4477852960935173,0.01854678605007154
13,26,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,1.0,velocity_rmse_m_s,0.5213760248327158,0.5154574127220282,-0.005918612110687671
13,26,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.1,velocity_rmse_m_s,0.13421344735820784,0.1214531125013907,-0.012760334856817143
13,26,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.2,velocity_rmse_m_s,0.18288988347400373,0.1760402174887199,-0.0068496659852838315
13,26,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.5,velocity_rmse_m_s,0.3771106968902018,0.36480034206098005,-0.01231035482922177
13,26,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,1.0,velocity_rmse_m_s,0.7234337073805769,0.6859332584153778,-0.03750044896519911
13,26,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.1,attitude_error_deg,1.47008015520971,1.435246576573726,-0.03483357863598413
13,26,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.2,attitude_error_deg,2.45280099935959,2.408675501156655,-0.0441254982029351
13,26,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.5,attitude_error_deg,4.993376313525988,4.9748637335681805,-0.018512579957807418
13,26,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,1.0,attitude_error_deg,8.421434925906823,8.554292403834928,0.13285747792810554
13,26,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.1,attitude_error_deg,1.617789146530684,1.6007211935092711,-0.01706795302141284
13,26,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.2,attitude_error_deg,2.3050481405757934,2.302680662594948,-0.002367477980845578
13,26,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.5,attitude_error_deg,4.531414987838239,4.532907508928169,0.0014925210899301433
13,26,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,1.0,attitude_error_deg,7.2051044148754455,7.246708678028763,0.041604263153317333
13,26,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.1,attitude_error_deg,1.4318851559311134,1.3754460475342247,-0.056439108396888704
13,26,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.2,attitude_error_deg,2.176441810588907,2.086031151833071,-0.09041065875583598
13,26,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.5,attitude_error_deg,4.301238797045571,4.265467350235426,-0.03577144681014577
13,26,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,1.0,attitude_error_deg,6.6180223388737005,6.587951953602425,-0.03007038527127559
13,26,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.1,attitude_error_deg,1.5941240109143713,1.5890792972322894,-0.005044713682081925
13,26,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.2,attitude_error_deg,2.6120783491848774,2.6184384452225253,0.006360096037647978
13,26,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.5,attitude_error_deg,5.164521270641842,5.085110341688288,-0.07941092895355428
13,26,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,1.0,attitude_error_deg,8.100087977156127,7.944221400857441,-0.15586657629868572
13,26,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.1,attitude_error_deg,1.3993357756282496,1.391487169094585,-0.007848606533664704
13,26,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.2,attitude_error_deg,2.670402759195445,2.6381528676977557,-0.0322498914976892
13,26,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.5,attitude_error_deg,4.782088019828996,4.721212537216999,-0.06087548261199682
13,26,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,1.0,attitude_error_deg,7.654124521242971,7.464133023183581,-0.1899914980593902
13,26,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.1,attitude_error_deg,1.43015534312139,1.434786021527796,0.004630678406406075
13,26,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.2,attitude_error_deg,2.102464192206513,2.0509991386172266,-0.051465053589286214
13,26,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.5,attitude_error_deg,4.2547146793000055,4.180541395391752,-0.0741732839082534
13,26,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,1.0,attitude_error_deg,7.413439007829779,7.4323066303347,0.01886762250492069
