model,seed,cohort,log_id,horizon_s,position_rmse_m,velocity_rmse_m_s,attitude_error_deg,body_rate_rmse_rad_s,delta_v_rmse_m_s,delta_omega_rmse_rad_s,velocity_x_rmse_m_s,velocity_y_rmse_m_s,velocity_z_rmse_m_s,body_rate_p_rmse_rad_s,body_rate_q_rmse_rad_s,body_rate_r_rmse_rad_s,n_windows,history_steps
B2_StandardGRU,17,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,1.0,0.4286497426186025,0.8345580598611239,8.82951060978259,0.6689996996931684,0.8345580598611239,0.6689996996931684,0.46857075416761057,0.5354700105436625,0.43611979022549524,0.5495766443994875,0.31950672377526845,0.2084263984780792,130,13
B2_StandardGRU,17,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.1,0.020422983200838588,0.1651045129415431,1.6751286850243419,0.5442763312403396,0.1651045129415431,0.5442763312403396,0.06696536760824769,0.07909928069862365,0.12852409707022555,0.4912230508621605,0.1940159885123995,0.1315083086792298,145,13
B2_StandardGRU,17,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.2,0.04274266410394223,0.2382028822921276,2.3248575548171027,0.5650254525349179,0.2382028822921276,0.5650254525349179,0.08515101509883818,0.1119400243444441,0.19224814357928116,0.48765121272369394,0.2347394519214077,0.16231896516746422,145,13
B2_StandardGRU,17,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.5,0.12526280154720154,0.3651826449134732,4.505657575532276,0.5739118853319454,0.3651826449134732,0.5739118853319454,0.17258972268294967,0.19739138521776242,0.25418063028491233,0.5044378175040092,0.22114394260888395,0.1612845220238406,145,13
B2_StandardGRU,17,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,1.0,0.3745436293954437,0.6898420517998749,7.325855162144422,0.6240643005181066,0.6898420517998749,0.6240643005181066,0.40738987192895,0.4179334945931758,0.3677596263570961,0.5114134884163625,0.29932319382323275,0.19575014862426088,145,13
B2_StandardGRU,17,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.1,0.016142233351842068,0.1407173659763004,1.4052388207048043,0.4641377429530214,0.1407173659763004,0.4641377429530214,0.06479143364492802,0.05076462304537118,0.11413325659335373,0.39063499853165845,0.2157781226991684,0.12754585105019603,144,13
B2_StandardGRU,17,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.2,0.03516389445480723,0.1990297865366078,2.0834078093168507,0.5178931726021627,0.1990297865366078,0.5178931726021627,0.08954213541096166,0.09199797120850596,0.1520902206204317,0.4423081469245988,0.22525105221856787,0.14777958203516822,144,13
B2_StandardGRU,17,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.5,0.11410916361199522,0.37928887225782454,4.24082698148044,0.5659000135877086,0.37928887225782454,0.5659000135877086,0.22201653818562023,0.17235621069454884,0.25468027411973165,0.4887181289733368,0.23761170378199986,0.15791799776208165,144,13
B2_StandardGRU,17,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,1.0,0.3544154450652296,0.6900640636617544,6.579647220598659,0.5630791867085156,0.6900640636617544,0.5630791867085156,0.434868681608758,0.39588496863363865,0.3610439492958959,0.44445832650417727,0.30487233805388997,0.16299639258273255,144,13
B2_StandardGRU,17,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.1,0.018485701538727573,0.175216423603904,1.6086882556924809,0.5467191071586911,0.175216423603904,0.5467191071586911,0.060383089321837,0.06949457611713335,0.1490811239385917,0.48100872951965334,0.2306972013705562,0.11962936737305928,153,13
B2_StandardGRU,17,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.2,0.041347396223266095,0.2434899051858846,2.637581828527992,0.5730246444008007,0.2434899051858846,0.5730246444008007,0.09341494724447814,0.09024132711242938,0.20595505441656428,0.4885580451008751,0.2628885835557992,0.1433801670172725,153,13
B2_StandardGRU,17,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.5,0.13909871051299172,0.3979099296468402,5.232834885295983,0.5765199240690873,0.3979099296468402,0.5765199240690873,0.20330080778588203,0.18094103929117608,0.2902782009820755,0.48816076158731,0.2628004166923604,0.15814624460114549,153,13
B2_StandardGRU,17,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,1.0,0.40911581988098716,0.7712731881565089,8.653699520876748,0.6698829743653015,0.7712731881565089,0.6698829743653015,0.49168008476290836,0.42469008764672544,0.4156336782206919,0.5618483779789367,0.31070459755746155,0.19113412192383894,153,13
B2_StandardGRU,17,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.1,0.02133297016709411,0.14184281727731818,1.454524936480779,0.5443359188992648,0.14184281727731818,0.5443359188992648,0.05740840147115632,0.05659784257997332,0.11670623149166359,0.4375179179238121,0.2935713054642503,0.13673168143314562,138,13
B2_StandardGRU,17,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.2,0.040759198222601496,0.20144510485416972,2.6979589618882427,0.5262810640109977,0.20144510485416972,0.5262810640109977,0.07383990047713815,0.11099028162278948,0.15102634456454161,0.4310092468296481,0.2554425210940436,0.16109595246624428,138,13
B2_StandardGRU,17,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.5,0.12768967331419664,0.3610685469739226,4.804405541588604,0.49096396228483047,0.3610685469739226,0.49096396228483047,0.15014856352039965,0.13424976352645673,0.2996713290919082,0.397689734955627,0.23699570160356898,0.1634671966933295,138,13
B2_StandardGRU,17,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,1.0,0.37567049440416345,0.6625059228549094,7.97301406257265,0.5113698809509906,0.6625059228549094,0.5113698809509906,0.3816583315313701,0.39258092670575273,0.3730029916466868,0.371999741266837,0.2965883379123448,0.18748521396534004,138,13
B2_StandardGRU,17,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.1,0.022829166228526016,0.13016486070307662,1.473519738554795,0.49998973439365585,0.13016486070307662,0.49998973439365585,0.0498122995953276,0.05095173151293295,0.10892909081926029,0.4029511389711853,0.2645300128716033,0.13283066811174443,131,13
B2_StandardGRU,17,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.2,0.04534841807021869,0.1722877560912646,2.1118552376459103,0.45099543327226926,0.1722877560912646,0.45099543327226926,0.07194591025930051,0.06710567340331336,0.1414343858225842,0.3693332177792884,0.22188267742726941,0.13325889289253806,131,13
B2_StandardGRU,17,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.5,0.13423369613812536,0.3175330115201955,4.232753090196672,0.4964227126570222,0.3175330115201955,0.4964227126570222,0.14835905287680673,0.14127715287540699,0.2426057932325614,0.4202726745794513,0.21443391473603998,0.1543518216755727,131,13
B2_StandardGRU,17,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,1.0,0.38376603136092646,0.6931387549786965,7.594466069248877,0.6038052595603248,0.6931387549786965,0.6038052595603248,0.3874588522320456,0.43281639650617,0.3781361373842192,0.5145609948786636,0.27523158848276547,0.15509786176296797,131,13
B2_StandardGRU,17,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.1,0.016426195610518314,0.15437060034212316,1.4973931729457546,0.49689663512965004,0.15437060034212316,0.49689663512965004,0.06019090543195473,0.07071700566509927,0.12331440411821855,0.40669560029839863,0.25105854123675836,0.13592116675913507,146,13
B2_StandardGRU,17,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.2,0.039009022544592854,0.22542913985405094,2.52007266281435,0.6109051318132882,0.22542913985405094,0.6109051318132882,0.10708282691010584,0.0887223797254492,0.17742577211930283,0.5335778134671613,0.25678020649253414,0.15021225850464337,146,13
B2_StandardGRU,17,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.5,0.12670787930884087,0.3732953953217783,4.404397653234371,0.560697599332748,0.3732953953217783,0.560697599332748,0.19162123537194614,0.180386612943964,0.2647478502152123,0.4801867549344836,0.2354422874116407,0.168432204703766,146,13
B2_StandardGRU,17,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,1.0,0.3462018548646788,0.685197709073185,7.450665884104925,0.5873865586811239,0.685197709073185,0.5873865586811239,0.44588230271730545,0.3519051019383044,0.3832070874506966,0.47760142343267564,0.28666370932304774,0.18639680096902594,146,13
B2_StandardGRU,17,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.1,0.016804217543293726,0.20086652563772175,1.590935145764597,0.6012026920719943,0.20086652563772175,0.6012026920719943,0.08997889917089011,0.07492597512002684,0.16320924323725491,0.5233460174983328,0.2546490633224394,0.1506900045532292,114,13
B2_StandardGRU,17,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.2,0.0398522538984001,0.29211391852056945,2.524002906549156,0.5647818634584066,0.29211391852056945,0.5647818634584066,0.18902795657415614,0.11214341489470683,0.19241316878684392,0.4791433615586945,0.24582337848810926,0.17020886861287893,114,13
B2_StandardGRU,17,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.5,0.12852963290408742,0.39237977716943684,4.545404905033006,0.6179352740790092,0.39237977716943684,0.6179352740790092,0.221602344068519,0.1830564052405737,0.26710418030288013,0.539587978546915,0.24552231270302308,0.1743777804759344,114,13
B2_StandardGRU,17,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,1.0,0.3617574967433741,0.7460311326926066,8.355896922329446,0.6968905853789906,0.7460311326926066,0.6968905853789906,0.4585910947266068,0.45111932073336797,0.3778200858148369,0.5847471003976752,0.3209817266220329,0.20173757146630378,114,13
B2_StandardGRU,17,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.1,0.015250540774520607,0.1334780937726306,1.3282996281984931,0.5609574121733513,0.1334780937726306,0.5609574121733513,0.05174854164990524,0.0491449714841726,0.11279743672665193,0.4880315461384277,0.21722202046120145,0.17121046134133322,168,13
B2_StandardGRU,17,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.2,0.030480733742811343,0.1666357830196681,2.27071544923917,0.5546388647241852,0.1666357830196681,0.5546388647241852,0.06791276695216132,0.07555534991269516,0.13208606802781864,0.48969094323400014,0.21048687694122947,0.15336989604435408,168,13
B2_StandardGRU,17,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.5,0.09841567960952877,0.398777687725881,4.273236804178915,0.670517572405393,0.398777687725881,0.670517572405393,0.23154025901692027,0.1929052296599162,0.2611519194879347,0.5858400053343642,0.27865382574548503,0.16952093809219662,168,13
B2_StandardGRU,17,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,1.0,0.33400065220959535,0.6488428450114794,6.988937506685866,0.6519745510296889,0.6488428450114794,0.6519745510296889,0.39417417242423514,0.4090308496540729,0.3135562522858177,0.548805311644948,0.29941721604970467,0.18502128481258712,168,13
B2_StandardGRU,17,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.1,0.05960263072545652,0.1247276424719539,1.3965403210419267,0.6114627697177538,0.1247276424719539,0.6114627697177538,0.05645402094769661,0.04592255232279666,0.10129682869472566,0.5469005983025463,0.22300101760596072,0.1582940317065986,182,13
B2_StandardGRU,17,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.2,0.11328934873712139,0.18915753535663676,2.3013993461597413,0.5750405253420604,0.18915753535663676,0.5750405253420604,0.08619507959388795,0.06759458305147163,0.15421398697296662,0.5087672457710987,0.21387407192136498,0.1615096801307529,182,13
B2_StandardGRU,17,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.5,0.2763575190208633,0.3454535970124169,3.9740900616594717,0.640084935199678,0.3454535970124169,0.640084935199678,0.20254412260064664,0.162983978668278,0.22748689805395358,0.5694713076699964,0.2516267147941291,0.1486443756491114,182,13
B2_StandardGRU,17,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,1.0,0.653249967164042,0.6812838600080268,5.879510221097339,0.5997564075557161,0.6812838600080268,0.5997564075557161,0.4573213932481926,0.3806525888998725,0.3318259298921549,0.5140264257940035,0.27044761673839346,0.14947464196345528,182,13
B2_StandardGRU,17,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.1,0.022506055799117002,0.13614507554440017,1.449158277086721,0.5517309731202907,0.13614507554440017,0.5517309731202907,0.05815879073256968,0.052867790203376196,0.11116669201936072,0.4755600958186874,0.2306263489158358,0.1583071355022727,160,13
B2_StandardGRU,17,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.2,0.04405645203938852,0.1675262016453052,2.251267673494897,0.6549998321442265,0.1675262016453052,0.6549998321442265,0.07613685234545034,0.07214039827060147,0.13062913492016073,0.6040452471799617,0.20648672484836753,0.1466879406415487,160,13
B2_StandardGRU,17,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.5,0.1324664395968538,0.32092172536927244,3.859898219186696,0.7490217367705071,0.32092172536927244,0.7490217367705071,0.18276110717417715,0.17773266456476564,0.1949364805909047,0.7059501474652986,0.20775827301496164,0.13965833824827892,160,13
B2_StandardGRU,17,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,1.0,0.38231038461565503,0.7502886947663798,6.2695966124851985,0.6637617270362905,0.7502886947663798,0.6637617270362905,0.42185874138134294,0.5322138497485446,0.3189306287427107,0.5801810361029193,0.2824953932088299,0.15545400747658691,160,13
B2_StandardGRU,17,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.1,0.021598803044058607,0.13278335667056584,1.469814175053545,0.5549658811193472,0.13278335667056584,0.5549658811193472,0.05944824366096738,0.05808834861690934,0.10355225680442391,0.49459400389949004,0.2002511080237121,0.15252342196698912,161,13
B2_StandardGRU,17,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.2,0.04087963581565599,0.1856452141885188,2.253208448599905,0.5885710550067421,0.1856452141885188,0.5885710550067421,0.09123560400265292,0.08945512918057129,0.13467735509973242,0.5157778286498361,0.22161631578548535,0.1768483159169966,161,13
B2_StandardGRU,17,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.5,0.12160354255829653,0.4512993071122195,4.111076150533578,0.6505166232193222,0.4512993071122195,0.6505166232193222,0.27461211711382105,0.24995787229824898,0.25647672761942114,0.5585932046629755,0.29661427577316263,0.15220210312797616,161,13
B2_StandardGRU,17,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,1.0,0.406021967977379,0.7941260138818359,7.089797123849048,0.6579337825431637,0.7941260138818359,0.6579337825431637,0.5156457058943626,0.5031390234888578,0.33406100484677503,0.5719710781271934,0.27828841009078675,0.16817107006472018,161,13
B2_StandardGRU,17,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.1,0.022890328361762947,0.28389003476124,1.323809811102675,0.5619913005058106,0.28389003476124,0.5619913005058106,0.14199154347240708,0.2264989903892602,0.09555187476814568,0.4835682446367018,0.24507613815313845,0.14810017262358247,150,13
B2_StandardGRU,17,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.2,0.04696753026883275,0.2374416876671816,2.0332901414536324,0.6450890120287552,0.2374416876671816,0.6450890120287552,0.10087652024939232,0.17624044957247081,0.12305196722973069,0.5940355402682558,0.1977438585816689,0.15543158215649067,150,13
B2_StandardGRU,17,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.5,0.12463651508557268,0.34086584629317374,3.5874004614085493,0.6150936647266453,0.34086584629317374,0.6150936647266453,0.19881820576146647,0.19704357465828368,0.19451137733520393,0.5484802678239636,0.24406820984134248,0.13394148401242373,150,13
B2_StandardGRU,17,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1.0,0.3704101891460487,0.6278199683919006,5.414170240088475,0.6214522684679523,0.6278199683919006,0.6214522684679523,0.4012348007210327,0.4005007258960952,0.26975491832154064,0.5075281760404616,0.325748029138876,0.15002097860347435,150,13
B2_StandardGRU,17,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.1,0.059239031877714024,0.10814219915859596,1.2321944997145162,0.5605569024998107,0.10814219915859596,0.5605569024998107,0.04604077660074489,0.046580169974190684,0.08605387785587143,0.509009506979247,0.19517099029039361,0.13054366048948235,155,13
B2_StandardGRU,17,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.2,0.10708972177340481,0.13450341324601905,1.8980068527231797,0.6184782245427928,0.13450341324601905,0.6184782245427928,0.06276028398451561,0.06312741065361765,0.10083275734195632,0.55789430428264,0.23818490429423614,0.12057035642702474,155,13
B2_StandardGRU,17,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.5,0.23842618435807775,0.2913578941913934,3.2337481404628927,0.6090990366210526,0.2913578941913934,0.6090990366210526,0.157579632138802,0.14900609619921004,0.19456429615454843,0.5508076945148579,0.22932407077821415,0.1225683100871917,155,13
B2_StandardGRU,17,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,1.0,0.4964846616229524,0.637405803206139,5.828741618612857,0.6166777802612107,0.637405803206139,0.6166777802612107,0.3898913604157179,0.38659236432368116,0.32375489012626524,0.5372589931401919,0.2699026070077138,0.13710157434661685,155,13
B2_StandardGRU,17,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.1,0.08521869314882353,0.12939454855000895,1.220771143190672,0.5612223289624997,0.12939454855000895,0.5612223289624997,0.048144689007169277,0.05470669589942769,0.10692153917069805,0.49531475377055384,0.22071904329719189,0.1446267649824203,140,13
B2_StandardGRU,17,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.2,0.16597159745234483,0.16973863805801973,1.7970336562300977,0.6162327557302665,0.16973863805801973,0.6162327557302665,0.07816547508755575,0.08325030184165069,0.12558165071937133,0.5662742927325238,0.1939071941382627,0.14654772153337728,140,13
B2_StandardGRU,17,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.5,0.42342590706441235,0.3126220640492227,3.2759211366957888,0.6334483764779871,0.3126220640492227,0.6334483764779871,0.19127112626009823,0.16850352144896347,0.18098197271797142,0.5801386035437369,0.22066721820352153,0.1264991112666015,140,13
B2_StandardGRU,17,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,1.0,0.8765361156590725,0.6626304515394249,5.569692104306304,0.6396286295467383,0.6626304515394249,0.6396286295467383,0.4567196868438825,0.40102753523794465,0.2639377936892462,0.5818828025962189,0.2282013280648166,0.13587251984143894,140,13
B2_StandardGRU,17,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.1,0.03920027737526974,0.1124298822878368,1.3113165197883092,0.6126990210760811,0.1124298822878368,0.6126990210760811,0.050483588594098315,0.04182519965940616,0.09133749715954273,0.5655553491900025,0.20596985483484148,0.11455852796486467,201,13
B2_StandardGRU,17,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.2,0.06999173332230883,0.1415581003829358,1.8367059666466745,0.562116548571579,0.1415581003829358,0.562116548571579,0.07052104856806257,0.06795094017342926,0.10221617886828543,0.5219536775983926,0.17812073980489943,0.10868474902622256,201,13
B2_StandardGRU,17,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.5,0.2026082094942364,0.4647432976701166,3.2329733871534785,0.6090990477914131,0.4647432976701166,0.6090990477914131,0.25816224075128297,0.33132429903430344,0.19890399455264524,0.5333824746672813,0.2587526123496301,0.1398280062807703,201,13
B2_StandardGRU,17,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,1.0,0.5049078734836798,0.6145893854074932,6.044762718399787,0.5634284853986423,0.6145893854074932,0.5634284853986423,0.39547643266627636,0.37736722619971763,0.28091365301716387,0.4852138576888172,0.2511570403201569,0.13762017135203464,201,13
B2_StandardGRU,17,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.1,0.1277221098662321,0.12881282265917715,1.3910885152589267,0.5718366694684142,0.12881282265917715,0.5718366694684142,0.0689575750989928,0.05386155821708701,0.09453321460903961,0.517796218767323,0.19801643639638325,0.14026312165308452,164,13
B2_StandardGRU,17,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.2,0.26525021542810584,0.17795203741700508,1.9971115480889867,0.5807192815548362,0.17795203741700508,0.5807192815548362,0.10483842527228368,0.0944986924765586,0.10837817735832139,0.5206139514443229,0.2226453441020239,0.12893815680699322,164,13
B2_StandardGRU,17,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.5,0.6707951286482199,0.38322995956752265,3.6328593005121195,0.5901540121737174,0.38322995956752265,0.5901540121737174,0.23795870576538555,0.23445640738878495,0.18780588194977238,0.5342812998990902,0.21671575116714153,0.12593464121891296,164,13
B2_StandardGRU,17,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,1.0,1.4083174095792357,0.75522519269038,5.758546549513094,0.6591316770111834,0.75522519269038,0.6591316770111834,0.4687605658064258,0.5207970090855162,0.28177845720821504,0.5839737022093374,0.2742920957853289,0.13488190744939443,164,13
B2_StandardGRU,23,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.1,0.019266532759887052,0.146046821441397,1.464103486810079,0.5541970659931473,0.146046821441397,0.5541970659931473,0.06185516980750458,0.0588343733919936,0.11849948746214704,0.4810238418173815,0.2354247510790134,0.14256801232409796,130,13
B2_StandardGRU,23,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.2,0.04016245210039764,0.20350375117183367,2.3964749845196476,0.5353841788385091,0.20350375117183367,0.5353841788385091,0.08983022943523301,0.08140727312206643,0.16345385435483087,0.46495463548366633,0.2194557179358193,0.1493070452393648,130,13
B2_StandardGRU,23,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.5,0.13279852853148946,0.37424288951191126,4.972719904848116,0.6104432635891839,0.37424288951191126,0.6104432635891839,0.16749458280366455,0.21085468089541007,0.2598915324248672,0.5204450240662147,0.27447446244203144,0.16260911552950782,130,13
B2_StandardGRU,23,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,1.0,0.4054919210894462,0.7832675944275499,8.050436902494216,0.7005224570557396,0.7832675944275499,0.7005224570557396,0.4146149544159371,0.5437783483233627,0.38197862760854406,0.5320594018603365,0.41628770214478106,0.18533497989977343,130,13
B2_StandardGRU,23,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.1,0.020872087793251046,0.17821775356602995,1.602387293093215,0.544515683005588,0.17821775356602995,0.544515683005588,0.06638723012376596,0.08681092142493337,0.14077701262624648,0.4913081229317307,0.18939542086154917,0.13871925582635564,145,13
B2_StandardGRU,23,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.2,0.04371698654271683,0.2171617719629926,2.312220499566917,0.5783593757814356,0.2171617719629926,0.5783593757814356,0.08356472949245607,0.1177333577433482,0.16221907305072433,0.5003975961652677,0.23982597642515194,0.16305003630185402,145,13
B2_StandardGRU,23,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.5,0.12603019610270022,0.37177469858880785,4.551968980698698,0.5703578591728135,0.37177469858880785,0.5703578591728135,0.16554233788954886,0.2060476194704039,0.2614508355072536,0.486255597897873,0.24707142431586404,0.166791163793851,145,13
B2_StandardGRU,23,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,1.0,0.3698434164425008,0.6842431770754656,7.213540208820258,0.6482640475370179,0.6842431770754656,0.6482640475370179,0.38380361504350924,0.4407078858946654,0.3558933404323761,0.5082131362685454,0.34820220836120563,0.20179421583768362,145,13
B2_StandardGRU,23,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.1,0.01653955457109026,0.14535969714059055,1.4608496015498464,0.45993308178467196,0.14535969714059055,0.45993308178467196,0.07301762832918027,0.05018388542972913,0.11523647490773797,0.3824437639145263,0.2179122962454218,0.13337705315339424,144,13
B2_StandardGRU,23,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.2,0.03668660542333298,0.206769250180363,2.178559945435911,0.5153661830901296,0.206769250180363,0.5153661830901296,0.10911506349686494,0.0813327048114447,0.15566764874654937,0.434547434536627,0.23050988199736258,0.15374011874617124,144,13
B2_StandardGRU,23,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.5,0.12111774090306977,0.3930069561954173,4.276867811147016,0.5680244772318659,0.3930069561954173,0.5680244772318659,0.24717336733837372,0.17317592430894518,0.25173377472309616,0.48882577936318955,0.24443509257605972,0.1547664359020971,144,13
B2_StandardGRU,23,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,1.0,0.36866092658136096,0.735086906402684,6.45673908089168,0.5568616842938662,0.735086906402684,0.5568616842938662,0.459273041662174,0.43744127280173195,0.37157255821258395,0.4415651837915752,0.29510040529785647,0.16742423567319842,144,13
B2_StandardGRU,23,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.1,0.0185409054395576,0.17880911628311805,1.5509644723154359,0.547509078495334,0.17880911628311805,0.547509078495334,0.0660225638990372,0.0611293124272674,0.15452161105915482,0.483901700578265,0.22511531486083802,0.12218195540823032,153,13
B2_StandardGRU,23,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.2,0.04093197969813127,0.2394802054675761,2.538301880839281,0.5672793339239056,0.2394802054675761,0.5672793339239056,0.09601218264248387,0.07944326925218399,0.2045023143280872,0.480599967282985,0.2624780324903232,0.14810400603883925,153,13
B2_StandardGRU,23,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.5,0.13816977002023725,0.40702644876887956,5.0547124151683755,0.5711898660617136,0.40702644876887956,0.5711898660617136,0.20251200782833695,0.21266910087026306,0.2818355375352349,0.4767423010960705,0.27475590594900445,0.15324435905886968,153,13
B2_StandardGRU,23,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,1.0,0.41356466879562676,0.7474129677067438,7.54001306005969,0.6857882051323663,0.7474129677067438,0.6857882051323663,0.4551477216989878,0.42834244395588145,0.40986515640430504,0.5621798565011258,0.35267534675122447,0.17285650417889867,153,13
B2_StandardGRU,23,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.1,0.021976162845127746,0.14448450162718118,1.3506205402182812,0.5255963189239017,0.14448450162718118,0.5255963189239017,0.058289187653034126,0.05137674008698814,0.12181367899886436,0.4168060561859225,0.29006826980241424,0.13558982575004333,138,13
B2_StandardGRU,23,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.2,0.04237537067158032,0.20452471568241304,2.6196203345169993,0.5337828893437293,0.20452471568241304,0.5337828893437293,0.07422833293538642,0.1160684488477458,0.1511576299651577,0.43818283535812075,0.2648630831835678,0.15088910802358282,138,13
B2_StandardGRU,23,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.5,0.1273158026908356,0.34099701427351437,4.592304289578034,0.5169655880168218,0.34099701427351437,0.5169655880168218,0.155744329140925,0.14980780333456353,0.2637807607540158,0.425186440362312,0.2538786211028065,0.14837639931115063,138,13
B2_StandardGRU,23,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,1.0,0.35812506664022853,0.62444293474043,6.974894768356427,0.5066896730860913,0.62444293474043,0.5066896730860913,0.36582389732066334,0.3729679476261011,0.3420478986047652,0.3629929901320259,0.31088349849623004,0.16829130782617846,138,13
B2_StandardGRU,23,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.1,0.02287299427133309,0.139948809824759,1.410589886986327,0.5157214341785509,0.139948809824759,0.5157214341785509,0.060123474657593524,0.04887179481992441,0.1165434890396863,0.42395805567812933,0.2646884667661823,0.12715415941985217,131,13
