history_steps,seed,flight_id,cohort,horizon_s,n_windows,metric,value
5,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,delta_omega_rmse_rad_s,0.5482796588887244
5,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,delta_omega_rmse_rad_s,0.5922788599361875
5,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,delta_omega_rmse_rad_s,0.5833005325764151
5,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,delta_omega_rmse_rad_s,0.5786778193431973
5,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,delta_omega_rmse_rad_s,0.5920913530002896
5,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,delta_omega_rmse_rad_s,0.5973120516386949
5,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,delta_omega_rmse_rad_s,0.7050463552843576
5,23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.1,138,delta_omega_rmse_rad_s,0.5577843129765999
5,23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.2,138,delta_omega_rmse_rad_s,0.5728083939695858
5,23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.5,138,delta_omega_rmse_rad_s,0.5262042509822994
5,23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,1.0,138,delta_omega_rmse_rad_s,0.5343975978342854
5,23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.1,131,delta_omega_rmse_rad_s,0.5461131707615356
5,23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.2,131,delta_omega_rmse_rad_s,0.4769162144196111
5,23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.5,131,delta_omega_rmse_rad_s,0.5330972620869827
5,23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,1.0,131,delta_omega_rmse_rad_s,0.6122971862483297
5,23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.1,146,delta_omega_rmse_rad_s,0.5183799253687286
5,23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.2,146,delta_omega_rmse_rad_s,0.6415725681148925
5,23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.5,146,delta_omega_rmse_rad_s,0.5847324253801848
5,23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,1.0,146,delta_omega_rmse_rad_s,0.5853595220725136
5,23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.1,114,delta_omega_rmse_rad_s,0.5905703056559549
5,23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.2,114,delta_omega_rmse_rad_s,0.5891420254261598
5,23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.5,114,delta_omega_rmse_rad_s,0.6313387272142715
5,23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,1.0,114,delta_omega_rmse_rad_s,0.7420598974860125
5,23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,168,delta_omega_rmse_rad_s,0.6223526198522278
5,23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,168,delta_omega_rmse_rad_s,0.6066389302805356
5,23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,168,delta_omega_rmse_rad_s,0.6934133947274387
5,23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,168,delta_omega_rmse_rad_s,0.6595599061653501
5,23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,182,delta_omega_rmse_rad_s,0.6473566484568272
5,23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,182,delta_omega_rmse_rad_s,0.625360026807608
5,23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,182,delta_omega_rmse_rad_s,0.6652873353557223
5,23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,182,delta_omega_rmse_rad_s,0.6564069014971088
5,23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.1,160,delta_omega_rmse_rad_s,0.5820199347514721
5,23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.2,160,delta_omega_rmse_rad_s,0.6703665474327095
5,23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.5,160,delta_omega_rmse_rad_s,0.7719621418389347
5,23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1.0,160,delta_omega_rmse_rad_s,0.6837015391867163
5,23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.1,161,delta_omega_rmse_rad_s,0.6267215580815987
5,23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.2,161,delta_omega_rmse_rad_s,0.6463686175426776
5,23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.5,161,delta_omega_rmse_rad_s,0.670009916544858
5,23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,1.0,161,delta_omega_rmse_rad_s,0.7098992788865813
5,23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.1,150,delta_omega_rmse_rad_s,0.6242779268705221
5,23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.2,150,delta_omega_rmse_rad_s,0.6801917480429652
5,23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.5,150,delta_omega_rmse_rad_s,0.6388610064429441
5,23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1.0,150,delta_omega_rmse_rad_s,0.6133182305655941
5,23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.1,155,delta_omega_rmse_rad_s,0.5902107876298746
5,23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.2,155,delta_omega_rmse_rad_s,0.6351572134006174
5,23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,delta_omega_rmse_rad_s,0.6562114820498247
5,23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,delta_omega_rmse_rad_s,0.6405711382413447
5,23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,delta_omega_rmse_rad_s,0.5904005415496325
5,23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,delta_omega_rmse_rad_s,0.6531782490893847
5,23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,delta_omega_rmse_rad_s,0.6433293274355598
5,23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1.0,140,delta_omega_rmse_rad_s,0.6559203484177484
5,23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.1,201,delta_omega_rmse_rad_s,0.6266516829225329
5,23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.2,201,delta_omega_rmse_rad_s,0.5862010175504728
5,23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.5,201,delta_omega_rmse_rad_s,0.6270183022936524
5,23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,1.0,201,delta_omega_rmse_rad_s,0.6289372317458847
5,23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.1,164,delta_omega_rmse_rad_s,0.5872268396136643
5,23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.2,164,delta_omega_rmse_rad_s,0.5876373177123073
5,23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.5,164,delta_omega_rmse_rad_s,0.6277553164249561
5,23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1.0,164,delta_omega_rmse_rad_s,0.7041095114855984
5,42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.1,130,delta_omega_rmse_rad_s,0.5952427129857859
5,42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.2,130,delta_omega_rmse_rad_s,0.552847911218284
5,42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.5,130,delta_omega_rmse_rad_s,0.6162308390660948
5,42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1.0,130,delta_omega_rmse_rad_s,0.6914952131306834
5,42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.1,145,delta_omega_rmse_rad_s,0.5814694248757037
5,42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.2,145,delta_omega_rmse_rad_s,0.5713338312603343
5,42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.5,145,delta_omega_rmse_rad_s,0.5808597833959352
5,42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,1.0,145,delta_omega_rmse_rad_s,0.6427717714605404
5,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.1,144,delta_omega_rmse_rad_s,0.5278269988784757
5,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,delta_omega_rmse_rad_s,0.5509343504923974
5,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,delta_omega_rmse_rad_s,0.5887871278157618
5,42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,delta_omega_rmse_rad_s,0.580209023388688
5,42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,delta_omega_rmse_rad_s,0.5744100736792138
5,42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,delta_omega_rmse_rad_s,0.5921064898129599
5,42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,delta_omega_rmse_rad_s,0.6015113081389531
5,42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,delta_omega_rmse_rad_s,0.6914771486115929
5,42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.1,138,delta_omega_rmse_rad_s,0.5575741693380487
5,42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.2,138,delta_omega_rmse_rad_s,0.5725893615554274
5,42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.5,138,delta_omega_rmse_rad_s,0.5294044000802143
5,42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,1.0,138,delta_omega_rmse_rad_s,0.514298758102967
5,42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.1,131,delta_omega_rmse_rad_s,0.5584368987928123
5,42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.2,131,delta_omega_rmse_rad_s,0.46641572886746385
5,42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.5,131,delta_omega_rmse_rad_s,0.5141118695141822
5,42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,1.0,131,delta_omega_rmse_rad_s,0.6250729236998274
5,42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.1,146,delta_omega_rmse_rad_s,0.5274798720258214
5,42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.2,146,delta_omega_rmse_rad_s,0.6326686210218688
5,42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.5,146,delta_omega_rmse_rad_s,0.583479026501287
5,42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,1.0,146,delta_omega_rmse_rad_s,0.6121758301743703
5,42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.1,114,delta_omega_rmse_rad_s,0.6044349788896926
5,42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.2,114,delta_omega_rmse_rad_s,0.5801197015252593
5,42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.5,114,delta_omega_rmse_rad_s,0.6403584228294721
5,42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,1.0,114,delta_omega_rmse_rad_s,0.7028696384253423
5,42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,168,delta_omega_rmse_rad_s,0.6277479722216622
5,42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,168,delta_omega_rmse_rad_s,0.5817133209271994
5,42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,168,delta_omega_rmse_rad_s,0.6717553630855795
5,42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,168,delta_omega_rmse_rad_s,0.6341559739215671
5,42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,182,delta_omega_rmse_rad_s,0.6551017761419737
5,42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,182,delta_omega_rmse_rad_s,0.6209287611710382
5,42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,182,delta_omega_rmse_rad_s,0.6434261516114057
5,42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,182,delta_omega_rmse_rad_s,0.6531459639205532
5,42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.1,160,delta_omega_rmse_rad_s,0.5810713162151421
5,42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.2,160,delta_omega_rmse_rad_s,0.673324037433185
5,42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.5,160,delta_omega_rmse_rad_s,0.7496743010266487
5,42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1.0,160,delta_omega_rmse_rad_s,0.6740655354182088
5,42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.1,161,delta_omega_rmse_rad_s,0.6353180082186238
5,42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.2,161,delta_omega_rmse_rad_s,0.629654122707529
5,42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.5,161,delta_omega_rmse_rad_s,0.6524682207465196
5,42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,1.0,161,delta_omega_rmse_rad_s,0.6988578483704092
5,42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.1,150,delta_omega_rmse_rad_s,0.6124155388903251
5,42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.2,150,delta_omega_rmse_rad_s,0.6705851117813182
5,42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.5,150,delta_omega_rmse_rad_s,0.6146800531699488
5,42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1.0,150,delta_omega_rmse_rad_s,0.6239342722756035
5,42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.1,155,delta_omega_rmse_rad_s,0.5779895613426796
5,42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.2,155,delta_omega_rmse_rad_s,0.6365155139622765
5,42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,delta_omega_rmse_rad_s,0.65143199167251
5,42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,delta_omega_rmse_rad_s,0.6290395161130724
5,42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,delta_omega_rmse_rad_s,0.5887025881118192
5,42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,delta_omega_rmse_rad_s,0.617891693606871
5,42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,delta_omega_rmse_rad_s,0.6207368298073116
5,42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1.0,140,delta_omega_rmse_rad_s,0.6527508619001868
5,42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.1,201,delta_omega_rmse_rad_s,0.6153312288017355
5,42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.2,201,delta_omega_rmse_rad_s,0.57909680513927
5,42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.5,201,delta_omega_rmse_rad_s,0.6098300953593173
5,42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,1.0,201,delta_omega_rmse_rad_s,0.6089657736112526
5,42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.1,164,delta_omega_rmse_rad_s,0.5824849093300526
5,42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.2,164,delta_omega_rmse_rad_s,0.5717600378010533
5,42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.5,164,delta_omega_rmse_rad_s,0.6013158835286773
5,42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1.0,164,delta_omega_rmse_rad_s,0.6804021166402971
13,17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.1,130,delta_omega_rmse_rad_s,0.5795358126556094
13,17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.2,130,delta_omega_rmse_rad_s,0.542467857246983
13,17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.5,130,delta_omega_rmse_rad_s,0.6275067551919808
13,17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1.0,130,delta_omega_rmse_rad_s,0.6689996996931684
13,17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.1,145,delta_omega_rmse_rad_s,0.5442763312403396
13,17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.2,145,delta_omega_rmse_rad_s,0.5650254525349179
13,17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.5,145,delta_omega_rmse_rad_s,0.5739118853319454
13,17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,1.0,145,delta_omega_rmse_rad_s,0.6240643005181066
13,17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.1,144,delta_omega_rmse_rad_s,0.4641377429530214
13,17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,delta_omega_rmse_rad_s,0.5178931726021627
13,17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,delta_omega_rmse_rad_s,0.5659000135877086
13,17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,delta_omega_rmse_rad_s,0.5630791867085156
13,17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,delta_omega_rmse_rad_s,0.5467191071586911
13,17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,delta_omega_rmse_rad_s,0.5730246444008007
13,17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,delta_omega_rmse_rad_s,0.5765199240690873
13,17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,delta_omega_rmse_rad_s,0.6698829743653015
13,17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.1,138,delta_omega_rmse_rad_s,0.5443359188992648
13,17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.2,138,delta_omega_rmse_rad_s,0.5262810640109977
13,17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.5,138,delta_omega_rmse_rad_s,0.49096396228483047
13,17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,1.0,138,delta_omega_rmse_rad_s,0.5113698809509906
13,17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.1,131,delta_omega_rmse_rad_s,0.49998973439365585
13,17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.2,131,delta_omega_rmse_rad_s,0.45099543327226926
13,17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.5,131,delta_omega_rmse_rad_s,0.4964227126570222
13,17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,1.0,131,delta_omega_rmse_rad_s,0.6038052595603248
13,17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.1,146,delta_omega_rmse_rad_s,0.49689663512965004
13,17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.2,146,delta_omega_rmse_rad_s,0.6109051318132882
13,17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.5,146,delta_omega_rmse_rad_s,0.560697599332748
13,17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,1.0,146,delta_omega_rmse_rad_s,0.5873865586811239
13,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.1,114,delta_omega_rmse_rad_s,0.6012026920719943
13,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.2,114,delta_omega_rmse_rad_s,0.5647818634584066
13,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.5,114,delta_omega_rmse_rad_s,0.6179352740790092
13,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,1.0,114,delta_omega_rmse_rad_s,0.6968905853789906
13,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,168,delta_omega_rmse_rad_s,0.5609574121733513
13,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,168,delta_omega_rmse_rad_s,0.5546388647241852
13,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,168,delta_omega_rmse_rad_s,0.670517572405393
13,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,168,delta_omega_rmse_rad_s,0.6519745510296889
13,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,182,delta_omega_rmse_rad_s,0.6114627697177538
13,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,182,delta_omega_rmse_rad_s,0.5750405253420604
13,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,182,delta_omega_rmse_rad_s,0.640084935199678
13,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,182,delta_omega_rmse_rad_s,0.5997564075557161
13,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.1,160,delta_omega_rmse_rad_s,0.5517309731202907
13,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.2,160,delta_omega_rmse_rad_s,0.6549998321442265
13,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.5,160,delta_omega_rmse_rad_s,0.7490217367705071
13,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1.0,160,delta_omega_rmse_rad_s,0.6637617270362905
13,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.1,161,delta_omega_rmse_rad_s,0.5549658811193472
13,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.2,161,delta_omega_rmse_rad_s,0.5885710550067421
13,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.5,161,delta_omega_rmse_rad_s,0.6505166232193222
13,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,1.0,161,delta_omega_rmse_rad_s,0.6579337825431637
13,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.1,150,delta_omega_rmse_rad_s,0.5619913005058106
13,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.2,150,delta_omega_rmse_rad_s,0.6450890120287552
13,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.5,150,delta_omega_rmse_rad_s,0.6150936647266453
13,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1.0,150,delta_omega_rmse_rad_s,0.6214522684679523
13,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.1,155,delta_omega_rmse_rad_s,0.5605569024998107
13,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.2,155,delta_omega_rmse_rad_s,0.6184782245427928
13,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,delta_omega_rmse_rad_s,0.6090990366210526
13,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,delta_omega_rmse_rad_s,0.6166777802612107
13,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,delta_omega_rmse_rad_s,0.5612223289624997
13,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,delta_omega_rmse_rad_s,0.6162327557302665
13,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,delta_omega_rmse_rad_s,0.6334483764779871
13,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1.0,140,delta_omega_rmse_rad_s,0.6396286295467383
13,17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.1,201,delta_omega_rmse_rad_s,0.6126990210760811
13,17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.2,201,delta_omega_rmse_rad_s,0.562116548571579
13,17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.5,201,delta_omega_rmse_rad_s,0.6090990477914131
13,17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,1.0,201,delta_omega_rmse_rad_s,0.5634284853986423
13,17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.1,164,delta_omega_rmse_rad_s,0.5718366694684142
13,17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.2,164,delta_omega_rmse_rad_s,0.5807192815548362
13,17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.5,164,delta_omega_rmse_rad_s,0.5901540121737174
13,17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1.0,164,delta_omega_rmse_rad_s,0.6591316770111834
13,23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.1,130,delta_omega_rmse_rad_s,0.5541970659931473
13,23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.2,130,delta_omega_rmse_rad_s,0.5353841788385091
13,23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.5,130,delta_omega_rmse_rad_s,0.6104432635891839
13,23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1.0,130,delta_omega_rmse_rad_s,0.7005224570557396
13,23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.1,145,delta_omega_rmse_rad_s,0.544515683005588
13,23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.2,145,delta_omega_rmse_rad_s,0.5783593757814356
13,23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.5,145,delta_omega_rmse_rad_s,0.5703578591728135
13,23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,1.0,145,delta_omega_rmse_rad_s,0.6482640475370179
13,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.1,144,delta_omega_rmse_rad_s,0.45993308178467196
13,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,delta_omega_rmse_rad_s,0.5153661830901296
13,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,delta_omega_rmse_rad_s,0.5680244772318659
13,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,delta_omega_rmse_rad_s,0.5568616842938662
13,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,delta_omega_rmse_rad_s,0.547509078495334
13,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,delta_omega_rmse_rad_s,0.5672793339239056
13,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,delta_omega_rmse_rad_s,0.5711898660617136
