initialization,horizon_s,n_rollouts,n_valid,n_failed,failure_pct,numerical_failure_pct,position_horizontal_m_finite_count,position_horizontal_m_median,position_horizontal_m_p90,position_horizontal_m_p95,position_horizontal_m_mean,position_horizontal_m_max,position_horizontal_m_rmse,position_horizontal_m_equal_log_rmse,position_vertical_m_finite_count,position_vertical_m_median,position_vertical_m_p90,position_vertical_m_p95,position_vertical_m_mean,position_vertical_m_max,position_vertical_m_rmse,position_vertical_m_equal_log_rmse,position_m_finite_count,position_m_median,position_m_p90,position_m_p95,position_m_mean,position_m_max,position_m_rmse,position_m_equal_log_rmse,velocity_m_s_finite_count,velocity_m_s_median,velocity_m_s_p90,velocity_m_s_p95,velocity_m_s_mean,velocity_m_s_max,velocity_m_s_rmse,velocity_m_s_equal_log_rmse,attitude_deg_finite_count,attitude_deg_median,attitude_deg_p90,attitude_deg_p95,attitude_deg_mean,attitude_deg_max,attitude_deg_rmse,attitude_deg_equal_log_rmse,body_rate_rad_s_finite_count,body_rate_rad_s_median,body_rate_rad_s_p90,body_rate_rad_s_p95,body_rate_rad_s_mean,body_rate_rad_s_max,body_rate_rad_s_rmse,body_rate_rad_s_equal_log_rmse,frequency_hz_finite_count,frequency_hz_median,frequency_hz_p90,frequency_hz_p95,frequency_hz_mean,frequency_hz_max,frequency_hz_rmse,frequency_hz_equal_log_rmse,phase_rad_finite_count,phase_rad_median,phase_rad_p90,phase_rad_p95,phase_rad_mean,phase_rad_max,phase_rad_rmse,phase_rad_equal_log_rmse,velocity_x_m_s_finite_count,velocity_x_m_s_median,velocity_x_m_s_p90,velocity_x_m_s_p95,velocity_x_m_s_mean,velocity_x_m_s_max,velocity_x_m_s_rmse,velocity_x_m_s_equal_log_rmse,velocity_y_m_s_finite_count,velocity_y_m_s_median,velocity_y_m_s_p90,velocity_y_m_s_p95,velocity_y_m_s_mean,velocity_y_m_s_max,velocity_y_m_s_rmse,velocity_y_m_s_equal_log_rmse,velocity_z_m_s_finite_count,velocity_z_m_s_median,velocity_z_m_s_p90,velocity_z_m_s_p95,velocity_z_m_s_mean,velocity_z_m_s_max,velocity_z_m_s_rmse,velocity_z_m_s_equal_log_rmse,body_rate_p_rad_s_finite_count,body_rate_p_rad_s_median,body_rate_p_rad_s_p90,body_rate_p_rad_s_p95,body_rate_p_rad_s_mean,body_rate_p_rad_s_max,body_rate_p_rad_s_rmse,body_rate_p_rad_s_equal_log_rmse,body_rate_q_rad_s_finite_count,body_rate_q_rad_s_median,body_rate_q_rad_s_p90,body_rate_q_rad_s_p95,body_rate_q_rad_s_mean,body_rate_q_rad_s_max,body_rate_q_rad_s_rmse,body_rate_q_rad_s_equal_log_rmse,body_rate_r_rad_s_finite_count,body_rate_r_rad_s_median,body_rate_r_rad_s_p90,body_rate_r_rad_s_p95,body_rate_r_rad_s_mean,body_rate_r_rad_s_max,body_rate_r_rad_s_rmse,body_rate_r_rad_s_equal_log_rmse
cold_single,3.0,722,557,165,22.85318559556787,0.0,722,3.3029500040362736,6.371479748866456,7.965579987227358,3.652031412171216,14.511546757743156,4.2263671875105295,4.186419113878747,722,0.6273784637451172,1.6637865066528317,2.081618309020995,0.784240814952639,3.1808929443359375,0.9966741652146998,0.9914371621583996,722,3.3954242776631567,6.460856367005316,8.010559545216694,3.8151451240320258,14.601072531550193,4.342296511671225,4.3029370706059655,722,2.4441454027572322,5.097877057362685,6.182028912954466,2.8016628013361933,12.452002242042179,3.2967916987171932,3.2679688782655476,722,19.718331738002767,43.533063263282955,51.407390693444654,23.269178453050063,102.10051649470068,27.68247984434651,27.466578705951104,722,0.6758458095983497,1.138840075956901,1.262715327742685,0.7071161648769951,1.946858753723014,0.7758421024410703,0.7731607957801006,722,0.1462770700454712,0.3408069610595703,0.38105046749114974,0.16774274338645617,0.5444464683532715,0.2036691460315325,0.20352978394921228,722,0.8241052347223281,1.9982263265793418,2.41695984237834,0.9684629288140092,3.127944388115914,1.1985843454798362,1.1863251969725668,722,1.2519539594650269,3.4938653111457825,4.50717733055353,1.6488192035810805,11.817749261856079,2.2400256282420785,2.2016973077240576,722,1.336104854941368,3.872032403945922,4.86311249732971,1.7636276462548761,9.305843830108643,2.3121231732253618,2.302259192344457,722,0.5068235322833061,1.108418782055378,1.4118833910673834,0.5699247187364671,2.4902296662330627,0.7107792353351096,0.7071368287042245,722,0.3490691725164652,0.907984708994627,1.1424391701817511,0.4256451619948471,1.8818981125950813,0.5471480447912662,0.5423586311483733,722,0.4024791084229946,0.7495135657489299,0.8253467881120737,0.41313233462786636,1.4036131100729108,0.4849004860146665,0.484460252525334,722,0.16771366074681282,0.4352505974471569,0.5137123368680473,0.2025021239910794,1.020882686600089,0.2596757664165355,0.25863192164370835
cold_single,5.0,722,445,277,38.365650969529085,0.0,722,8.668299004263382,19.015633160637037,22.214464239790267,10.00512963532653,43.64747112188826,11.88413335835496,11.769218712666797,722,0.9190816879272461,2.383167219161987,2.8772105336189253,1.139270283689418,4.511806488037109,1.4523265412681587,1.441506443486936,722,8.764718433956379,19.113864569516156,22.26855072471963,10.154649741142043,43.65557186333798,11.972546849423352,11.8584150525758,722,3.6265490164689487,8.186838307264109,10.363228496919627,4.284967269288014,17.1133258135362,5.126897876023993,5.072815095672084,722,30.39546199486194,75.59592408026526,93.3495441159677,37.91162783331781,161.93121890308822,46.47433967583707,45.96505156857334,722,0.6977682917773202,1.1476928813438019,1.3309180602919906,0.7184560327138347,2.0967272526380563,0.7914648292157291,0.7883017705988836,722,0.14518451690673828,0.3351491212844848,0.38028182983398434,0.16547825660071544,0.5434393882751465,0.2016498976016195,0.2015632799182578,722,1.303473189339428,2.6611404769551434,2.9044478022661875,1.3959617887913227,3.1394698760780604,1.633680614606317,1.6291910413446953,722,1.932794451713562,5.6346245393157,7.303037856519219,2.6061832841000085,16.505996227264404,3.4935660361658094,3.4289015484086436,722,2.115701198577881,6.540812575817108,7.760525333881374,2.790445124081638,12.273292541503906,3.6861699207976164,3.6650472894508055,722,0.47610742039978504,1.1406126588582992,1.3973140895366665,0.5635169706445373,2.2329260110855103,0.701590690598828,0.697494198144966,722,0.33317275159060955,0.913433226570487,1.1578095000237223,0.42444892924311545,2.0237258300185204,0.5530915004096714,0.5480502898138179,722,0.4074438866227865,0.7678050741553306,0.8513167360797523,0.4235962529438083,2.070218775421381,0.5003655673354631,0.49932075333708115,722,0.17514740489423275,0.4339191703125834,0.5159547731280326,0.20921127853510865,0.9907083623111248,0.26484083349272614,0.26428173310139425
cold_zero,0.2,722,718,4,0.554016620498615,0.0,722,0.03252611321653531,0.0649638351374272,0.07999448398589243,0.037169793387050586,0.18082260781948395,0.04489629772695814,0.044603338239785816,722,0.07597923278808594,0.1317747116088867,0.14848060607910155,0.07647242324834386,0.1964550018310547,0.08776436126211731,0.08709883631491455,722,0.08762098982779329,0.14041607350393293,0.158733088770411,0.09116373434803399,0.21706354948384698,0.09858123887096928,0.09793469586108328,722,0.4784919364900528,0.8539681016121089,0.955134856085783,0.5137682625471309,1.4201309517561234,0.5725760675312908,0.5722683945913206,722,3.1469030482004596,5.616745619070981,6.379643905963759,3.4343119224218737,9.203149231996592,3.7782379633404215,3.7718148365694377,722,0.6785340562791764,1.0876129369210519,1.2274487143694075,0.6867737436527982,2.044236178169912,0.7494075393777877,0.7486346919815954,722,0.14728784561157227,0.3263063907623291,0.37419103384017943,0.16313866284415332,0.5279297828674316,0.197560654897226,0.19795975185570405,722,0.16873768319473825,0.37932964535584757,0.43216071010994733,0.18810612715168482,0.6532459049475818,0.22891136944835744,0.22893397567580598,722,0.11417122185230255,0.3034933567047119,0.37411129474639865,0.14369230347922862,0.7363176345825195,0.18445312358619548,0.18292892122836868,722,0.1165015697479248,0.29743888378143307,0.35807754993438684,0.14146633631707145,0.7591869831085205,0.1812551252901204,0.1805545540898706,722,0.396243691444397,0.8239021703600884,0.907207634858787,0.4304647771509395,1.4088598489761353,0.5108492711798224,0.5109563318983682,722,0.3622316047549248,0.8657977849245071,1.0147111896425485,0.422458127449048,1.602440807968378,0.5293871919926176,0.5278316941298513,722,0.40436694398522377,0.7498603578656912,0.857659282721579,0.41944003108468997,1.3093919157981873,0.49118226324508885,0.4909029742557703,722,0.1260848108213395,0.3329555243253707,0.3886621035635471,0.15559987396590663,0.7671263329684734,0.2002519545569387,0.20051111858095974
cold_zero,0.5,722,704,18,2.4930747922437675,0.0,722,0.12298452546590666,0.2255239622663477,0.26056648614203926,0.13289577793715282,0.5016123252912074,0.15256334702592667,0.1518196905295351,722,0.13533592224121094,0.28019924163818355,0.3257872581481933,0.14721698609085293,0.49654197692871094,0.17794400131749533,0.17655664344868555,722,0.20344877340660666,0.33382375880307813,0.3959242630896744,0.2162838170396319,0.565646876580475,0.2343920699610678,0.23312286157863707,722,0.604671750129687,0.9870965697628755,1.1515106032527433,0.6428356115279287,2.3167570947233838,0.6995859508340287,0.6972603909589506,722,5.446440343706843,9.56285834159169,11.011010167327898,5.8674637154299365,20.168707935947438,6.480350580936549,6.471963491836659,722,0.6624029700461418,1.1108983281975457,1.2653728351874418,0.6928375694985495,1.9256607853130026,0.7574702399736334,0.7577344817949855,722,0.13919615745544434,0.31608603000640867,0.3588514447212219,0.15583607100383726,0.4897634983062744,0.18909242157066233,0.18894532654792923,722,0.23828039150638247,0.5589973733738588,0.6748630019061748,0.2787001761178391,1.0252981712725742,0.34540287841865913,0.34452328730809034,722,0.23487067222595215,0.5339488029479981,0.6380513429641722,0.27013027774933673,1.345304012298584,0.33185389204183036,0.3291488696384917,722,0.23767399787902832,0.550028121471405,0.6254680275917052,0.27681441040879884,1.5990754216909409,0.341271886023608,0.33963142440641636,722,0.3765311539173126,0.7884176962077617,0.976418877393007,0.4192663602994683,2.009414792060852,0.5126665551320183,0.5117105591558276,722,0.35947802290320396,0.8811214715242386,1.1043990004807707,0.4235515608719919,1.6462495625019073,0.5358752765722931,0.5337406459805303,722,0.40422376431524754,0.7590354926884174,0.8284932333976027,0.42302616777938823,1.8312314376235008,0.49587050120052206,0.4964367016076604,722,0.12206689827144146,0.3309837281703949,0.403227837383747,0.1547279099836777,0.8066571056842804,0.20177041022762782,0.20134001154979822
cold_zero,1.0,722,682,40,5.540166204986149,0.0,722,0.42480184920781305,0.7165436096158375,0.8393543857629021,0.44626849665861856,1.4912937496139613,0.49587954759281355,0.49270229182729963,722,0.20702838897705078,0.549898338317871,0.6675618171691892,0.262661675997388,1.2410449981689453,0.33684815414028824,0.3334564139221633,722,0.5177084662920322,0.8561396480954264,0.975176174033559,0.5491750256494975,1.5931527342270595,0.5994691023468789,0.5951567863883757,722,0.985834615809642,1.6703279628855872,1.9158920334119738,1.0589267427019133,2.7836572933697283,1.1536214018395488,1.1472966503995186,722,8.729528935511446,15.570704975626592,18.06500222390483,9.539744802842742,32.30448103325739,10.523422499327335,10.50304741953364,722,0.6676429453894097,1.0788418769244237,1.224012065889859,0.6827249086935568,1.9234100379013124,0.7513850671933792,0.748561875605281,722,0.14121460914611816,0.3312962532043457,0.3832986474037169,0.1603394367027811,0.5200071334838867,0.19726222415463907,0.197265701190388,722,0.4143392507133541,0.9676712121307567,1.1242217540889277,0.4843953886659585,1.7972839807638294,0.59956695223219,0.5964220990916239,722,0.42334914207458496,1.036870384216308,1.304988330602645,0.5179741457578728,2.4235135316848755,0.6550727284024399,0.6501349691698036,722,0.4908425807952881,1.0850839786231516,1.3042773753404615,0.548063049205112,2.2496869564056396,0.6685604160582408,0.6625913656965886,722,0.44978894107043743,1.120772197842598,1.3129598066210744,0.5385178025246603,2.1431931257247925,0.6743508206902848,0.6724675210778162,722,0.3284163326025009,0.895885968208313,1.0635440160054712,0.4082415505090517,1.737563818693161,0.5299228235072231,0.5255445300490672,722,0.3939581112936139,0.7712418217211962,0.8530666040256617,0.41353663202462887,1.3269315958023071,0.4873697447334381,0.4861993008836816,722,0.13268238957971334,0.3453151315450668,0.4369061324745415,0.16457682271386267,0.8859087079763412,0.21501639994613148,0.21452189734415353
cold_zero,2.0,722,619,103,14.265927977839334,0.0,722,1.5002601545751921,2.7912492086827685,3.2717014456689557,1.6320580603434087,5.470233900382632,1.8431958256886956,1.8274226447879731,722,0.4358806610107422,1.1246593475341797,1.3907443761825553,0.540239444069585,2.759897232055664,0.692087523349891,0.6888100324754445,722,1.6410128267280955,2.9112124472572933,3.361978804423999,1.781350834368401,5.512437540620185,1.9688463606418904,1.9532257714856498,722,1.6511408044109768,3.151680571033314,3.901466676347659,1.8722991357570302,6.599133802547777,2.1218475218475783,2.103803055266341,722,13.94353281803827,27.6992606150291,33.47137607579004,15.915752947013905,59.12707204140012,18.2578479558803,18.16000824085752,722,0.6768867236507768,1.1185713596235225,1.2645780971381073,0.696212672904028,1.8275223935802292,0.762857157381422,0.7601813126619457,722,0.14748835563659668,0.3365041732788086,0.3815021038055419,0.1658961026622318,0.5497193336486816,0.20229073165864517,0.20214523447911023,722,0.61673518897911,1.476676816664129,1.882208329670127,0.7349542456954582,3.1218913506776294,0.9242802617393766,0.9178767194792323,722,0.8097296021878719,2.135242986679077,2.72619136571884,1.032173979001628,6.57530951499939,1.3691067298561437,1.3505000168634402,722,0.9168782234191895,2.3593124777078627,2.939534585177894,1.125995568131352,4.923804402351379,1.4450596635630442,1.4326969866164723,722,0.5124429855495691,1.2049348324537277,1.4098136909306043,0.5892606072312923,2.220575749874115,0.7345653388068262,0.7320567498245912,722,0.33933132514357567,0.9016427159309387,1.0844733851030464,0.41350875097862894,1.7553600147366524,0.5317498220861007,0.5269154448871118,722,0.3972874581813812,0.756928171403706,0.8446161177009341,0.4139537998616058,1.351644866168499,0.4881322898608048,0.4872610655420669,722,0.15403928607702255,0.4225433953106402,0.5150112695991992,0.190836497234257,1.0106849409639835,0.24681984700325701,0.24623209808466856
cold_zero,3.0,722,554,168,23.26869806094183,0.0,722,3.243130935869341,6.33295281758343,7.760242520514168,3.6504308630320095,13.917814974744452,4.219530151745364,4.180217615072097,722,0.6286792755126953,1.6467592239379882,2.026314544677734,0.7759394787685363,3.1356353759765625,0.9858413876580586,0.980724766284369,722,3.3663196056846276,6.424503711196846,7.873893532790304,3.8103213686955115,14.058192267370243,4.333164887597496,4.2944093990177965,722,2.4446041453727805,5.079108833566553,6.193262131983347,2.792513443954611,12.160838836117097,3.2868595951041675,3.2589948227244063,722,19.672326039967757,43.63659959301541,51.342337335490456,23.238336688527994,101.45615373733628,27.63566601007756,27.429468588653826,722,0.6708763881515405,1.1393590371317353,1.2627174377619494,0.7069663120138617,1.9454215178657972,0.7755409120001266,0.7728798537734056,722,0.1462078094482422,0.34049835205078127,0.37968449592590325,0.167833088177393,0.5443480014801025,0.20372871196711803,0.20358858553721454,722,0.8239147754855409,2.00863139028767,2.393097046586564,0.9667791510372341,3.1269392153864217,1.1961094610710925,1.1840391245478414,722,1.2774773836135864,3.464366912841797,4.452381712198258,1.6439553595330552,11.607335329055786,2.231466630377489,2.193095988077339,722,1.3297502994537354,3.8140649408102028,4.777827653288841,1.7568918332093786,9.382871627807617,2.3065096274517694,2.297567802063937,722,0.5077431797981262,1.1198396358638996,1.4111776605248427,0.5691317275096855,2.482970654964447,0.7099408524041732,0.7062570796658336,722,0.35108916088938713,0.9062324274331329,1.1407012954354283,0.4254365788216102,1.8798897191882133,0.5467272605150142,0.5419880954781073,722,0.40318587236106396,0.7511926792562008,0.8324568534269924,0.4131616123460512,1.4026415748521686,0.48492275562705384,0.4844492263569061,722,0.16708803921937943,0.43464420139789584,0.508329676836729,0.2026755479222065,1.0157355405390263,0.2596207423739491,0.2585679993014179
cold_zero,5.0,722,445,277,38.365650969529085,0.0,722,8.65879777009165,19.08974407622515,21.94811523046551,9.97619821880031,42.64282523641425,11.851553822723577,11.739331018392315,722,0.9205570220947266,2.367203497886657,2.844163274765014,1.1288801118205212,4.529935836791992,1.4401960813626722,1.4292146249732822,722,8.760254343918007,19.155125516427127,21.953325332917284,10.125524154080326,42.64859351221729,11.938739161472883,11.827289086882839,722,3.6049226844583355,8.224572287598297,10.372938616445905,4.27613914971212,16.970186122304263,5.1161838804431685,5.062348073172335,722,30.357272374310416,75.4582386087983,91.8633291565637,37.85621221217394,159.8802928303649,46.396008820622264,45.896335531455875,722,0.6971275892852098,1.1482244876557828,1.3298448954339879,0.7185511918198175,2.0968900444617784,0.7915137247991125,0.7883425350964014,722,0.1451495885848999,0.3351598739624023,0.3801444172859192,0.16550490747198174,0.5434830188751221,0.20166016016632524,0.20157153010014633,722,1.2997506085409718,2.669493889544666,2.911627288644583,1.3950761450470583,3.1407851581220214,1.6329097673097477,1.6285106190574266,722,1.9167931079864502,5.710162054002285,7.209424570202826,2.604162978476308,16.300180435180664,3.4871995661163804,3.4226186455023404,722,2.117595136165619,6.498689025640486,7.755996257066727,2.7867558452667063,12.34838342666626,3.6773466447798433,3.656175253110752,722,0.477694109082222,1.1423426240682601,1.4050992585718627,0.5632512240671911,2.226987838745117,0.7013546454616821,0.6972722257037688,722,0.33518436271697283,0.9129603043198584,1.1584200741723176,0.42458839705304197,2.0226106867194176,0.5531366708160724,0.5480916828864819,722,0.4075636249035597,0.7680367775261402,0.8512323701754212,0.4235746926833473,2.0702503621578217,0.5003455503359561,0.4993029518014936,722,0.17582411784678698,0.434865478076972,0.5148850418627261,0.2092899485752667,0.9905020967125893,0.2649304252117647,0.2643555025506914
warm13,0.2,722,719,3,0.41551246537396125,0.0,722,0.03215812457326621,0.06417716093794984,0.07769875324718371,0.03583259292641097,0.1798064556071418,0.04306606525462383,0.042809474050359515,722,0.06731224060058594,0.11460387706756592,0.12414245605468749,0.06741976581121746,0.18175172805786133,0.07669907152716093,0.07615028809594844,722,0.07908822001223634,0.12493967185816761,0.13612975986572776,0.08141179921917582,0.20821431780520627,0.08796268271059078,0.08744510213598526,722,0.4481732399373945,0.7387870718953731,0.8318464921734351,0.4580754871022024,1.1431571687016375,0.5050362810660303,0.5048368145315164,722,2.662657352535101,4.711506444296147,5.715617026275099,2.883625742477189,9.311417611754337,3.229769831857866,3.2139751145639686,722,0.6322167840258448,1.0095423467056328,1.1364264261244996,0.6598588083398782,1.9618274418240416,0.7188211483211558,0.718594619580834,722,0.13912522792816162,0.31277363300323485,0.35318328142166133,0.1581847745295707,0.4991161823272705,0.19177634691764847,0.19209752090555204,722,0.16485361409669963,0.36903910964871184,0.4281619160247712,0.18594425563822134,0.6640100269568592,0.22566268386467508,0.22567713507902426,722,0.11401665210723877,0.29325807839632034,0.33896875381469727,0.13847433590624286,0.6222105026245117,0.1748889528567566,0.17387432355231353,722,0.11595825478434563,0.28288137912750244,0.34757660627365067,0.1377942071288535,0.6138801574707031,0.17365672674780058,0.17295587464391604,722,0.3582148551940918,0.6914879335090518,0.782245709002018,0.3714219450939658,1.1311700493097305,0.4408161074835097,0.44097643547480836,722,0.34340357407927513,0.7662852942943572,0.8894353739917278,0.3837258746099195,1.5545200109481812,0.4780829305661219,0.4767771847298462,722,0.40500866062939167,0.7621466066688299,0.8853812225162981,0.42388894690160056,1.3579212427139282,0.49601720870660765,0.4957201472509213,722,0.1309424228966236,0.334337480738759,0.4161775492131708,0.15954168031172417,0.7241196036338806,0.2052010805087525,0.20567638009698747
warm13,0.5,722,709,13,1.8005540166204987,0.0,722,0.1209214250394831,0.21492797967057442,0.2516660695466309,0.13095959825903494,0.46190072778669555,0.1474646091643606,0.1467315494168843,722,0.10587310791015625,0.22398529052734373,0.261388850212097,0.1189854197885191,0.4370841979980469,0.1440824699921554,0.14288103203061472,722,0.1857082713732401,0.2844113097022125,0.32739514876874437,0.19024387985573396,0.5261417217026356,0.20616878792639293,0.20510239748826958,722,0.597404464399611,0.9798132505988121,1.1518417173067572,0.6413303422499466,2.3720008023547807,0.695805252131765,0.6936793225674547,722,5.521275091494419,9.586780714404561,10.66641077743773,5.847520997751667,19.522324788578665,6.443276341091704,6.431841960644521,722,0.6367418782738128,1.0840799683505202,1.2395617918122697,0.6793676952859241,1.9949982139383797,0.7430041731971607,0.7436865161803896,722,0.1347421407699585,0.31410632133483884,0.36068433523178084,0.15363542459017682,0.5056259632110596,0.18696711120640142,0.18685381317611688,722,0.23347688066032646,0.5502490665789963,0.6409349005118367,0.2713942695988078,0.9465963522915217,0.33665938097340115,0.3358379818728263,722,0.25511080026626587,0.5123315751552582,0.6020537853240965,0.27408519365413275,1.2403144836425781,0.3288880363548917,0.32655888953757617,722,0.25927072763442993,0.5397016048431397,0.6094382286071776,0.2833912074269206,1.5233008712530136,0.34275940259005383,0.34095211269833053,722,0.35539092682302,0.8271138064563274,1.00703330039978,0.41102171425257455,2.0419929027557373,0.5084226591851331,0.5074584261585866,722,0.32188357412815094,0.8492995254695415,1.046546303480863,0.4037979569629872,1.739035427570343,0.5126990988522093,0.5118798831470397,722,0.41344132646918297,0.7633685082197189,0.8448872833745547,0.4268048199746949,1.799583561718464,0.49954469742603286,0.5001514904710189,722,0.12366768904030323,0.32156226336956023,0.3971214350312946,0.15412461192104362,0.7195769548416138,0.19912290349947726,0.1986903043863248
warm13,1.0,722,690,32,4.43213296398892,0.0,722,0.4358608356054725,0.7085052663057367,0.7887974240117469,0.4467875756641188,1.3964071329552639,0.48886049527023123,0.4855736862182682,722,0.19993877410888672,0.5111291885375975,0.6038734436035156,0.24353583631753262,1.2572345733642578,0.3124101392458331,0.30955049896240194,722,0.507598983449832,0.7991063552350826,0.9315325269876754,0.5389222679401985,1.5636603201426331,0.5801591841378163,0.5759134083764537,722,1.0314318704518088,1.649780523925153,1.900773479452244,1.0820723083249417,2.807789445931273,1.1723702148027462,1.1663333323882799,722,8.737060763439054,15.617726734323133,17.840384702280257,9.684984703844856,30.37865386100429,10.624188361757751,10.60187572449945,722,0.6719951005199254,1.0809254636179975,1.2471797361203998,0.6856419405155554,1.9483256388012418,0.7535053058726507,0.7508023217904918,722,0.13999581336975098,0.3317765474319458,0.3869955778121943,0.15942178637697427,0.5244033336639404,0.19667669732944504,0.1966394578003355,722,0.40428048088264745,0.9725123634128691,1.145381756637108,0.47625522571122736,1.683669540025086,0.590673964335427,0.5876545303398422,722,0.4693183898925781,1.0182653576135634,1.1977221012115478,0.5265916068557717,2.2684091329574585,0.6527376703227269,0.6485015000152741,722,0.4799155592918396,1.082482099533081,1.2898271799087522,0.5483154538938895,2.0958237051963806,0.6705741672886876,0.6637919221965213,722,0.4618422817438841,1.163179636001587,1.34163753837347,0.5625692374450916,2.1409027576446533,0.7061980886857311,0.7042755968834528,722,0.32488226145505905,0.8724256418645381,1.0825245570391413,0.4089583437999458,1.7335745692253113,0.5298167709398169,0.5254152028093151,722,0.39342701248824596,0.7756740010343492,0.8528435468673705,0.4165769544006983,1.3155158534646034,0.4901630801543387,0.48901321706776935,722,0.12998126447200775,0.3624966761097312,0.4667818814516054,0.1637155336490784,0.87782172113657,0.21634368505402188,0.2157729095805753
warm13,2.0,722,628,94,13.019390581717452,0.0,722,1.4980697265444547,2.791987847414635,3.2285451596612154,1.62797241995209,5.984390466477111,1.8387519825709298,1.8222280179559824,722,0.4563002586364746,1.2164235591888426,1.4497478485107407,0.564223612114333,2.5270957946777344,0.7263275885134011,0.7222328705268952,722,1.642786925758788,2.8781899008074916,3.3414202816189014,1.794909570404117,6.047771749497975,1.9770079967577816,1.9609440087174235,722,1.6466627908807538,3.23145044475326,3.964625839638336,1.8803537309517941,7.058167607770373,2.1351292937221977,2.116652064496696,722,13.89750908943519,27.766224400756762,33.71548126571951,16.016702496760416,61.633729068086524,18.312454289007906,18.216967518235446,722,0.6785692001144971,1.114914114796336,1.2730451291732505,0.6991405564099259,1.836765687241871,0.7663293518362675,0.76366203374442,722,0.1453186273574829,0.3392462015151977,0.37990765571594237,0.16591487862066548,0.5517666339874268,0.20256401299027982,0.2024053220851533,722,0.6277600341980261,1.4593804284085679,1.768423635250962,0.7346272559740938,3.0249405829744305,0.9176996612878109,0.911676663925582,722,0.829778254032135,2.174859094619751,2.7952087461948363,1.033162449131503,6.937115907669067,1.3678185789642137,1.3483460633337114,722,0.917675256729126,2.4337144374847406,2.9612469062209095,1.1214090577582119,5.266181856393814,1.4526989353669075,1.4385448926140032,722,0.5233491882681847,1.2496107518672943,1.4897021334618286,0.6107745435600971,2.2734001874923706,0.7599442342269755,0.7579898682148773,722,0.34562330320477486,0.9047686956822871,1.083891002088785,0.41832492178047354,1.7376320236362517,0.5365871546552855,0.5316900172624465,722,0.39657548256218433,0.7601361699402333,0.8493173694238063,0.4142959085235068,1.3532628193497658,0.4881303996469065,0.48732691299808784,722,0.1485688081011176,0.4324435502290725,0.5217894047498699,0.19065432531706417,0.9839672222733498,0.24711052969327288,0.24658814079845176
warm13,3.0,722,565,157,21.74515235457064,0.0,722,3.1607675811360654,6.5412274603690514,7.87798249316123,3.6441323487278328,15.343264340863456,4.228328696334889,4.185840795691492,722,0.6596002578735352,1.7619521141052243,2.2042062520980825,0.8113958708467246,3.435649871826172,1.0469279803735678,1.0406897491319511,722,3.346637323576806,6.711933060754788,7.897590344508641,3.8212124216333456,15.50820565757135,4.356009843921175,4.314504988789662,722,2.353976869086481,5.110582235716686,6.1454050589989455,2.797598166614781,13.023168742567435,3.2956875186339025,3.265971589078444,722,19.82568094699323,43.61146145499203,51.86999705574923,23.193346284502656,104.3059859151754,27.587701424448777,27.383080925634705,722,0.6764917950268228,1.1504218492941423,1.2659786624053984,0.7075788843861424,1.9501061617195932,0.7767522728992754,0.7741955736341789,722,0.14744353294372559,0.3407584190368652,0.3846823215484618,0.16802368632974388,0.5429792404174805,0.20400090233491425,0.20387486856197415,722,0.8249305108554275,2.041477878458355,2.3207749501510366,0.9604162503731442,3.1039607109794787,1.1902118657615541,1.1782907971558947,722,1.2336734533309937,3.6231073796749116,4.438431756198407,1.6479139846431639,12.128395318984985,2.2394518597324384,2.1989697392667127,722,1.346243143081665,3.8060323983430853,4.781134891510009,1.7548093468975017,9.264302253723145,2.309549998831224,2.299388718463917,722,0.5089141130447388,1.1207063443958758,1.4081031545996663,0.5739520514336185,2.5460013896226883,0.7158144950466593,0.7124761849677798,722,0.34695774875581264,0.9150351054966449,1.1385127015411853,0.4258384143145916,1.886018767952919,0.5478283350021466,0.5432091242096064,722,0.4011871013790369,0.7516146866604685,0.8274612709879872,0.41371772481242086,1.4073685593903065,0.4854291646713076,0.4850114892029446,722,0.1711893049068749,0.43131108507514,0.5154980536550279,0.2027780913516548,1.0013518370687962,0.2599744889589799,0.2589586389293082
