seed,group,flight_id,cohort,interval,axis,n_origins,n_direction,waveform_rmse,true_amplitude,pred_amplitude,mean_change_bias,direction_agreement
23,common_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,extended,r,27,21,0.14750127766692028,0.2624841826210099,0.25022760263360455,-0.04439432933919426,0.9047619047619048
23,common_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,extended,vx,28,26,0.3403291152860448,1.36661811795816,1.4818497351677313,0.056748271263518855,1.0
23,common_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,extended,vy,28,25,0.3357278586067746,1.2691916258895883,1.3999135704976589,-0.038223879308301796,1.0
23,common_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,extended,vz,28,25,0.3121466875646293,1.027682475872932,1.0253455200885586,-0.11759606608412139,0.96
23,common_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,extended,p,28,24,0.45243262755240105,0.9203652973778976,0.8088801397881079,-0.05185653963112273,1.0
23,common_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,extended,q,28,26,0.2912000274893698,0.8179433392299527,0.7371608785441597,0.052004890279872616,1.0
23,common_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,extended,r,28,24,0.16583036517338212,0.33888730723475685,0.28555385130400246,-0.04438615361222154,0.9166666666666666
23,common_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,extended,vx,32,28,0.3343746121276725,1.3451388991304036,1.3765929850826464,0.07207790114589169,0.8214285714285714
23,common_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,extended,vy,32,29,0.2991970146852679,1.2847717310820657,1.387047826361151,-0.054007519202483395,0.9310344827586207
23,common_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,extended,vz,32,30,0.29666288019206755,1.120265022238759,1.0313390839897922,-0.11014897242463217,0.9333333333333333
23,common_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,extended,p,32,22,0.49124711313355934,0.857040642201505,0.7445610035004296,-0.05482104174956458,1.0
23,common_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,extended,q,32,21,0.3165708942165883,0.7178727515609902,0.6440257256042384,0.009763523677463781,1.0
23,common_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,extended,r,32,25,0.16609334496503636,0.34237915972979444,0.3067438456851894,-0.004989042515573091,0.96
23,common_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,extended,vx,30,26,0.5869382815019599,1.4743114044543422,1.5793330456782524,-0.05112013761578289,0.9615384615384616
23,common_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,extended,vy,30,28,0.42266242900808054,1.3153880477685893,1.4904952350131333,-0.028283222385870985,1.0
23,common_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,extended,vz,30,29,0.37230072967462424,1.112031406463022,1.1075083435319397,-0.12109027838348406,0.9310344827586207
23,common_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,extended,p,30,27,0.5578862308567057,0.9640072104246774,0.8416384002425811,-0.07194131316923813,0.9629629629629629
23,common_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,extended,q,30,25,0.3754840966822961,0.9240887182199838,0.8696039128727415,0.0630680960261332,1.0
23,common_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,extended,r,30,23,0.1940079693549925,0.37234554026093186,0.3072990673676656,-0.003303946355163511,1.0
23,differential_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,extended,vx,22,19,0.2880684848192992,0.8334957773743112,0.8373673156292797,0.01984603313130341,0.8947368421052632
23,differential_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,extended,vy,22,20,0.35595497626145123,1.0256798749786813,1.1601742341716177,0.0900181550114164,0.95
23,differential_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,extended,vz,22,16,0.24303986010934472,0.6817176388174203,0.6192098646965678,0.04592007943156115,1.0
23,differential_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,extended,p,22,19,0.5726946171751978,0.9153220712447167,0.7713564644472827,0.04861516746275769,0.9473684210526315
23,differential_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,extended,q,22,17,0.3294931863483266,0.7566704257549827,0.6998443226212774,0.03371620977071637,1.0
23,differential_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,extended,r,22,17,0.19237558511889888,0.32783220453300044,0.28921382676020335,0.041652970851725375,0.8823529411764706
23,differential_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,extended,vx,46,46,0.3629071376524865,0.8967778990186206,0.9538962797721859,0.09031861076693903,0.8913043478260869
23,differential_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,extended,vy,46,43,0.3076451890689048,1.005536355663153,1.0806846240964376,-0.014845083209977654,0.9534883720930233
23,differential_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,extended,vz,46,32,0.2774559347946333,0.6800036881405197,0.6634907193349269,-0.057435382732736254,0.96875
23,differential_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,extended,p,46,35,0.5262885895410108,0.7948089955993713,0.6226401992649525,-0.02872380359438463,1.0
23,differential_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,extended,q,46,39,0.27456024980392985,0.6669725563021446,0.6600451450585724,0.03324699800946495,1.0
23,differential_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,extended,r,46,39,0.1378231603459844,0.24625303863341766,0.22169206793589363,-0.01428062889300571,0.9230769230769231
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,extended,vx,34,29,0.33534403886905534,1.002220533578732,1.1563304519187485,-0.013238033384916085,0.8620689655172413
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,extended,vy,34,29,0.2536795076840809,1.1363193609868132,1.2039441345092496,-0.018255545099586018,0.896551724137931
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,extended,vz,34,24,0.255816349688782,0.7719475826024764,0.733615591948223,0.06191971842459143,0.9583333333333334
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,extended,p,34,22,0.5337192104460425,0.9548602127365233,0.8211067267858564,0.009376511823620245,1.0
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,extended,q,34,28,0.28824318095658374,0.7412061130264896,0.7478934409488429,0.0023958220604585736,1.0
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,extended,r,34,29,0.166566256710217,0.3315831648403957,0.2763329232930806,-0.019109994825391215,0.896551724137931
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,extended,vx,27,23,0.38481505653839393,0.9548613286141467,0.9178281745093092,0.02388821126571594,0.782608695652174
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,extended,vy,27,26,0.4052327910626549,1.128137280971073,1.2259053206837274,0.09266171382635552,0.9615384615384616
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,extended,vz,27,23,0.3263071697216691,0.9445663900078934,0.9088842067123099,0.1254974231184409,0.9565217391304348
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,extended,p,27,23,0.597674261704811,0.8827029773736634,0.6620833691332297,0.006533912119920858,0.9565217391304348
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,extended,q,27,25,0.2895574507085794,0.7171923596210217,0.667752446465392,-0.005185466272219188,1.0
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,extended,r,27,21,0.1705008715013183,0.2843271273411985,0.21241253755062783,0.012301195922136968,0.8571428571428571
23,differential_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,extended,vx,25,22,0.41128657151949655,0.7328252048791437,0.9204061258408412,-0.10883328724962796,0.9545454545454546
23,differential_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,extended,vy,25,24,0.41442180707938475,1.163057502256389,1.267610414943643,0.06270134810896902,0.9583333333333334
23,differential_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,extended,vz,25,23,0.23240906409435827,0.7285763053675457,0.7183974735960377,-0.03987062258839133,1.0
23,differential_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,extended,p,25,19,0.5127901946821785,0.9487549763694072,0.7989967940366403,0.03362926251564735,1.0
23,differential_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,extended,q,25,20,0.29864949133426705,0.7896597048893423,0.7418658457890739,0.01292400033353721,1.0
23,differential_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,extended,r,25,23,0.15132944167434192,0.26947591275228727,0.2292357723714415,0.015407269054388726,0.9130434782608695
23,differential_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,extended,vx,25,22,0.3396318691891277,1.1537964831238035,1.1486811046379317,-0.003485661608995074,0.8181818181818182
23,differential_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,extended,vy,25,22,0.27105706625729675,1.1804981040685796,1.277418222614078,0.0010420152243479296,0.9090909090909091
23,differential_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,extended,vz,25,16,0.2048936957183,0.7277064679174464,0.7396792135066904,-0.055992854117193215,1.0
23,differential_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,extended,p,25,21,0.5587364257389774,1.0642602430233072,0.9335240181550201,-0.010657955194912942,1.0
23,differential_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,extended,q,25,17,0.26884680064118416,0.6601533117373745,0.6624701933586759,0.010577501461218941,1.0
23,differential_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,extended,r,25,20,0.14234829376703154,0.18877516841405506,0.15510421594141294,-0.033742129971518535,0.9
23,differential_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,extended,vx,22,19,0.2605410993352084,1.1693512896977334,1.2222442740720465,-0.08859352945848285,0.8421052631578947
23,differential_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,extended,vy,22,20,0.251196064678836,1.2453153764973606,1.333297620311265,-0.05932530922758016,0.95
23,differential_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,extended,vz,22,14,0.28633514195293114,0.611679909475875,0.6665007658849216,0.04445883280362704,0.8571428571428571
23,differential_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,extended,p,22,17,0.5933338953627808,0.9159432938848758,0.722214735939603,-0.061611972186266795,1.0
23,differential_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,extended,q,22,16,0.259508315156023,0.6698051910945763,0.6193927699590364,0.03951494769236651,1.0
23,differential_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,extended,r,22,18,0.15764119256517972,0.25341397490681616,0.22304270857742234,-0.04834149105058458,0.8888888888888888
23,differential_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,extended,vx,32,31,0.35261865618954463,1.4478428877198373,1.3984533471784664,-0.003891189251416294,0.967741935483871
23,differential_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,extended,vy,32,32,0.490676652532833,1.4092928117304335,1.2254308827171583,0.01392867518976533,0.96875
23,differential_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,extended,vz,32,26,0.29386241545609615,0.8593587015141247,0.7588984443188329,0.06071085341287133,1.0
23,differential_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,extended,p,32,22,0.6197160177007257,1.0603415415171265,0.8169386657743843,-0.036315374109299,1.0
23,differential_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,extended,q,32,21,0.3266117669996759,0.6336150058850403,0.6140275137026967,0.005563194841005056,1.0
23,differential_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,extended,r,32,24,0.14452967099945002,0.32099473340168655,0.27162581915977685,-0.041931699834877344,0.875
23,differential_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,extended,vx,11,8,0.41160010830805616,0.822603394847926,0.89650307202689,-0.017088969201789414,1.0
23,differential_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,extended,vy,11,11,0.32768465745130004,1.639955426225262,1.7984395828128255,-0.10083674914012314,1.0
23,differential_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,extended,vz,11,8,0.2062795297600613,0.6445036532453076,0.6532489902644439,-0.03267444469876835,1.0
23,differential_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,extended,p,11,7,0.44423990011930625,0.6022102131109177,0.4320587261876473,0.025780877601446792,1.0
23,differential_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,extended,q,11,7,0.25254041951552325,0.7649112563718439,0.7518528052791796,0.0019307073952857272,1.0
23,differential_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,extended,r,11,10,0.15182527182253844,0.3315598041484621,0.26094188613808084,0.0017903776370810755,0.9
23,differential_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,extended,vx,31,30,0.42654223150248965,1.1538445382485223,1.2800914876639031,0.0026361256553417457,0.8666666666666667
23,differential_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,extended,vy,31,28,0.5758074873455595,1.380697535920772,1.5034576482425235,0.046038283840881926,0.9642857142857143
23,differential_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,extended,vz,31,26,0.4198822045336993,1.256083765315079,1.2206394066697763,-0.163010055902073,0.9615384615384616
23,differential_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,extended,p,31,23,0.5557106406436,0.8239921158271459,0.6113248056770673,-0.05217108290139792,0.9565217391304348
23,differential_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,extended,q,31,27,0.3966082068754816,0.8904459221468629,0.8492709870640508,0.0628908353598437,1.0
23,differential_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,extended,r,31,22,0.1999156087462214,0.3216039217424679,0.24242888893198217,-0.028698747438066125,1.0
23,differential_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,extended,vx,36,35,0.35598814395068434,1.1361961580707574,1.087671511914982,0.046120585502444085,0.9428571428571428
23,differential_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,extended,vy,36,33,0.5600181556708358,1.6283467033278105,1.4971134237143178,-0.14458083939293478,0.9393939393939394
23,differential_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,extended,vz,36,29,0.4360456175045894,0.9701529339515266,0.8392198257175761,-0.030267456824838106,0.896551724137931
23,differential_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,extended,p,36,27,0.5739389927535449,0.8284010763664571,0.6183204228682883,-0.03598940346915419,1.0
23,differential_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,extended,q,36,32,0.37968371857824823,0.8805895751454185,0.8265442557668438,-0.004729152424756925,1.0
23,differential_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,extended,r,36,31,0.2482880618223748,0.4873168522716917,0.36434389457447774,-0.017885622580881482,0.8709677419354839
23,differential_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,extended,vx,28,24,0.4808579656924302,1.1930765550723248,1.2909686734863624,0.13658633894048736,0.8333333333333334
23,differential_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,extended,vy,28,26,0.37422815563378525,1.4983495811242267,1.6024262190893817,0.07088728563963044,1.0
23,differential_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,extended,vz,28,19,0.3958692196110519,1.0792223969925765,0.9654939378646646,-0.07560214347104295,0.8947368421052632
23,differential_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,extended,p,28,20,0.48779293333841894,0.7599365079876829,0.5669751053495053,-0.02504531091725149,1.0
23,differential_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,extended,q,28,21,0.3331654326617265,0.8440953197739292,0.7912150838547121,0.03012604875403585,1.0
23,differential_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,extended,r,28,21,0.18525181836148408,0.3180255560258068,0.24021446889599118,-0.026636789334279768,1.0
23,differential_high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,extended,vx,58,51,0.367138908611828,1.27763256061339,1.2387469969345548,0.09808792299692357,0.8627450980392157
23,differential_high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,extended,vy,58,56,0.3601191108618263,1.6467307553210169,1.6567299593897296,-0.00681689905858491,0.9821428571428571
23,differential_high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,extended,vz,58,46,0.43861627658300173,1.0853736397636644,1.001366441399707,-0.19962673526550728,0.9782608695652174
23,differential_high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,extended,p,58,47,0.5081056847444321,0.8329025415504321,0.7285617623082293,-0.07795599206400258,1.0
23,differential_high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,extended,q,58,46,0.3319262625343047,0.8341792556527389,0.7497792324703009,0.010961664325150954,1.0
23,differential_high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,extended,r,58,49,0.19116605097803174,0.3543130687805219,0.26910065223096863,-0.028217769256778148,0.9183673469387755
23,differential_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,extended,vx,30,29,0.3333250282350808,1.1258379695855967,1.1877455242715649,0.06227775967038978,0.8620689655172413
23,differential_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,extended,vy,30,30,0.3502856324525869,1.3996689566517124,1.4271520843266101,0.1079342456412188,0.9333333333333333
23,differential_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,extended,vz,30,20,0.48135731985129243,0.9537817939071542,0.962278314551792,-0.1986718293050094,0.9
23,differential_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,extended,p,30,22,0.45830489244738026,0.7350568984960342,0.6069708760918754,-0.04597477442403244,1.0
23,differential_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,extended,q,30,23,0.3421546608059872,0.8410666724483908,0.7386130230590634,0.03266779098722138,1.0
23,differential_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,extended,r,30,27,0.17442615939712255,0.3261862515003358,0.2650553445927242,-0.035968495656521875,0.8888888888888888
23,differential_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,extended,vx,17,15,0.24844402454876574,1.344458049496011,1.4754396713575613,0.005813764209976291,0.9333333333333333
23,differential_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,extended,vy,17,13,0.3743999200243133,1.2397461717925125,1.4177309139041252,0.10646026320416516,1.0
23,differential_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,extended,vz,17,14,0.3470735309556996,1.0333752011284931,0.9668928133127174,-0.13764522655135605,0.8571428571428571
23,differential_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,extended,p,17,14,0.4949289246432892,0.8454155746637714,0.7321991304119635,-0.06441835804878981,1.0
23,differential_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,extended,q,17,12,0.31127413256524944,0.7269619663260023,0.6620448205705125,0.017817048703519963,1.0
23,differential_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,extended,r,17,15,0.15043691141623475,0.3649961496381946,0.323763479141302,-0.03574164818025767,0.9333333333333333
23,differential_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,extended,vx,29,23,0.39055406692165223,1.205704524268313,1.3155594292620885,-0.018521667665378713,0.8260869565217391
23,differential_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,extended,vy,29,27,0.34263998836739035,1.5920167086213757,1.6528836666699465,-0.021297614490083185,0.9629629629629629
23,differential_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,extended,vz,29,25,0.3481103824493584,1.0530373221733496,1.011998513743586,-0.12334103182967081,0.92
23,differential_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,extended,p,29,23,0.5088224071762781,0.8378608348632232,0.7354633666480506,-0.04209965244979602,1.0
23,differential_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,extended,q,29,24,0.32657891444595905,0.75420674613702,0.6619634959406245,0.01609312320995713,1.0
23,differential_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,extended,r,29,19,0.1943956966599977,0.3200046519944734,0.2665374370644278,-0.046111322107035405,0.8947368421052632
23,differential_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,extended,vx,28,22,0.6178306512580432,0.8578673079956816,1.0584194743454363,-0.021537824001520673,0.8636363636363636
23,differential_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,extended,vy,28,25,0.39223405753976626,1.575907854661153,1.6810445372755807,-0.037395125102762876,1.0
23,differential_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,extended,vz,28,25,0.42112591103892,1.0448343926428971,1.0056100780204238,-0.16506777246562598,0.88
23,differential_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,extended,p,28,21,0.544076526393632,0.9269871286119649,0.8338324912070726,-0.07663870123943442,0.9523809523809523
23,differential_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,extended,q,28,24,0.3940732195024735,0.921981565531988,0.8488964098927171,0.06356788260835787,1.0
23,differential_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,extended,r,28,23,0.1912998764166264,0.4574566788289847,0.39110441669108437,-0.006525996646557161,1.0
23,rudder_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,extended,vx,24,21,0.38044905283108166,1.288515867495579,1.1694032674274488,0.09676009312318591,0.8571428571428571
23,rudder_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,extended,vy,24,23,0.42232472058416687,1.502673545904575,1.537473671114897,0.051797129977963104,1.0
23,rudder_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,extended,vz,24,18,0.25934075086956143,0.7467014360059773,0.6708041539327504,-0.04410779467276083,1.0
23,rudder_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,extended,p,24,18,0.6126211529553085,0.9631797412442176,0.8033087066623671,0.05091869833652598,0.9444444444444444
23,rudder_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,extended,q,24,21,0.3087835948068938,0.7756188995760318,0.7574878596835557,0.026676120798533053,1.0
23,rudder_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,extended,r,24,20,0.2012768454921076,0.3322659132236704,0.2749443290125883,0.07001165611971731,0.85
23,rudder_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,extended,vx,23,23,0.30463363468291393,1.1889861466415848,1.2569421455890535,0.06489952938850757,0.9565217391304348
23,rudder_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,extended,vy,23,21,0.2959454959557666,1.261743228587802,1.4246608950945128,-0.04113852094474774,0.9047619047619048
23,rudder_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,extended,vz,23,16,0.3325101788903345,0.6384993606635846,0.6818978654210687,0.012764328129139036,1.0
23,rudder_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,extended,p,23,16,0.5493516006377334,0.9642438526521018,0.7548225212735628,-0.0028926066650674896,1.0
23,rudder_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,extended,q,23,14,0.2647383680810726,0.6288945440888732,0.6255728983243264,0.03112643712493045,1.0
23,rudder_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,extended,r,23,17,0.1446320411561497,0.27508407482218467,0.21845116328191772,0.0013337166429183633,0.8823529411764706
23,rudder_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,extended,vx,28,25,0.4183164961096834,1.3048256432568346,1.3863668619819627,0.08730747530797842,0.96
23,rudder_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,extended,vy,28,24,0.8550687242028399,1.8540313857509434,1.7442212024608288,-0.1426457202817662,0.9166666666666666
23,rudder_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,extended,vz,28,18,0.3362456868841622,0.7659615752009009,0.7988902356575496,0.10948832651150464,0.9444444444444444
23,rudder_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,extended,p,28,22,0.6172344339311923,1.0225122648091123,0.8882947121733422,-0.046069248403035466,1.0
23,rudder_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,extended,q,28,23,0.3196657953386264,0.7635610395845174,0.7533974603814217,-0.018549350055872153,1.0
23,rudder_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,extended,r,28,21,0.20543803256357243,0.33421172857540715,0.2532650497482368,0.04674327309986245,0.9047619047619048
23,rudder_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,extended,vx,20,18,0.33258290059224743,1.6215640891497483,1.5972662136386946,0.14916776739657572,1.0
23,rudder_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,extended,vy,20,19,0.47371687815417635,1.804030493968138,1.8941483031461703,0.15669494788834176,0.9473684210526315
23,rudder_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,extended,vz,20,17,0.2928648949020158,0.8781854876724755,0.8601786109135914,0.0369002500649648,1.0
23,rudder_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,extended,p,20,20,0.679784095000268,1.2052953322115199,0.9691908200685878,0.03861138550405652,1.0
23,rudder_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,extended,q,20,16,0.32219433994563806,0.7289623510306458,0.6686726271547034,-0.01440259629880431,1.0
23,rudder_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,extended,r,20,15,0.19284816939958246,0.33056847761452474,0.23483760020969421,0.021615451082263606,0.8666666666666667
23,rudder_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,extended,vx,15,12,0.43419903176750313,1.0548423199492907,1.2412469371432377,-0.097680310661574,1.0
23,rudder_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,extended,vy,15,15,0.41080304452296523,1.5074882093816917,1.543312505035086,0.023713291240561533,0.9333333333333333
23,rudder_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,extended,vz,15,14,0.28364165827345217,0.777990241056307,0.6967225794228721,-0.017109314218333387,1.0
23,rudder_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,extended,p,15,12,0.6060948714319009,1.1892442667350847,0.985079085666998,0.03681148574074585,1.0
23,rudder_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,extended,q,15,12,0.2987240646093116,0.8944735195695647,0.8326257055666351,0.03184941986341003,1.0
23,rudder_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,extended,r,15,14,0.15821047028584895,0.31046853669576696,0.2734134641859379,0.019143774213435532,0.9285714285714286
23,rudder_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,extended,vx,18,18,0.30069068171002067,1.3846639101284886,1.471867689017518,0.002953673976060303,0.9444444444444444
