group,step,metric,cohort,flight_id,autonomous,local100ms,local_gain
drive_high,40,velocity_rmse_m_s,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.40058465779699454,0.09101452354357305,0.3095701342534215
drive_high,40,velocity_rmse_m_s,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.3368835573156981,0.09781011744434186,0.2390734398713562
drive_high,40,velocity_rmse_m_s,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.39335974823326786,0.11528636431829571,0.27807338391497216
drive_high,45,attitude_error_deg,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,7.714240901566267,1.4933702882471434,6.220870613319124
drive_high,45,attitude_error_deg,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,6.0498698951603105,1.3392747778628136,4.710595117297497
drive_high,45,attitude_error_deg,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,5.630214591244223,1.367804175422072,4.262410415822151
drive_high,45,attitude_error_deg,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,7.372785894340981,1.4244212440255979,5.9483646503153835
drive_high,45,attitude_error_deg,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,7.59102546390923,1.410616427822051,6.1804090360871795
drive_high,45,attitude_error_deg,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,6.817837713964022,1.3142642250299164,5.503573488934106
drive_high,45,attitude_error_deg,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,6.473031976975965,1.352907538681887,5.120124438294078
drive_high,45,attitude_error_deg,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,7.3787933495351,1.5992937445086401,5.77949960502646
drive_high,45,attitude_error_deg,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,7.722440191357077,1.1322241429569815,6.590216048400095
drive_high,45,attitude_error_deg,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,7.0283333279473394,1.7072908490608603,5.321042478886479
drive_high,45,attitude_error_deg,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,5.005307206378194,1.4047387997165564,3.6005684066616377
drive_high,45,attitude_error_deg,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,5.760477807389552,1.4108818374933598,4.349595969896193
drive_high,45,attitude_error_deg,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,3.8450984292403554,1.8419193762185129,2.0031790530218423
drive_high,45,attitude_error_deg,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,3.8800777987988795,1.3115131810649845,2.568564617733895
drive_high,45,attitude_error_deg,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,4.104522359703803,1.3201671819164964,2.7843551777873063
drive_high,45,attitude_error_deg,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,3.849630932560926,0.8710154808107928,2.9786154517501333
drive_high,45,body_rate_rmse_rad_s,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.6780640759108251,0.6114812253759055,0.06658285053491952
drive_high,45,body_rate_rmse_rad_s,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.5838836865106763,0.4656969527257631,0.11818673378491323
drive_high,45,body_rate_rmse_rad_s,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.6651914456274096,0.5791964663784236,0.08599497924898603
drive_high,45,body_rate_rmse_rad_s,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.59921216379273,0.5229161122274241,0.07629605156530594
drive_high,45,body_rate_rmse_rad_s,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.6354962978145774,0.489320070689039,0.1461762271255384
drive_high,45,body_rate_rmse_rad_s,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.4645940986868425,0.42110774851108546,0.04348635017575703
drive_high,45,body_rate_rmse_rad_s,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.5645708787934125,0.4707718900594826,0.09379898873392989
drive_high,45,body_rate_rmse_rad_s,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.6679663801734262,0.5247702063405512,0.14319617383287508
drive_high,45,body_rate_rmse_rad_s,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.8322805201174467,0.783404699643604,0.048875820473842646
drive_high,45,body_rate_rmse_rad_s,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.9450870073611579,0.8854195635263782,0.05966744383477973
drive_high,45,body_rate_rmse_rad_s,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.4827029354413051,0.4669164710497084,0.0157864643915967
drive_high,45,body_rate_rmse_rad_s,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.657991082100626,0.5916100344380633,0.0663810476625627
drive_high,45,body_rate_rmse_rad_s,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.38559195975483845,0.4460237276315931,-0.06043176787675464
drive_high,45,body_rate_rmse_rad_s,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.6673463858717698,0.627822180405717,0.03952420546605273
drive_high,45,body_rate_rmse_rad_s,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.4825753008481459,0.3910334306196905,0.09154187022845545
drive_high,45,body_rate_rmse_rad_s,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.5907094659232514,0.47490002856045005,0.1158094373628013
drive_high,45,position_rmse_m,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.34454299339097133,0.019120805142211306,0.32542218824876
drive_high,45,position_rmse_m,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.2940921495032565,0.01651640672899157,0.27757574277426494
drive_high,45,position_rmse_m,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.24562570514242557,0.015422887986506572,0.230202817155919
drive_high,45,position_rmse_m,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.3521831883757149,0.01818130174721902,0.33400188662849584
drive_high,45,position_rmse_m,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.3503307282590315,0.021533089820345134,0.32879763843868637
drive_high,45,position_rmse_m,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.2698017453686366,0.02034664927608527,0.24945509609255134
drive_high,45,position_rmse_m,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.27648610287298653,0.012172339230871965,0.26431376364211456
drive_high,45,position_rmse_m,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.43041346755775095,0.015185172820922715,0.4152282947368282
drive_high,45,position_rmse_m,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.2898244625831135,0.009791936960632639,0.2800325256224809
drive_high,45,position_rmse_m,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.24846449792166111,0.08570584900478324,0.16275864891687786
drive_high,45,position_rmse_m,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.24494149794072007,0.015389887858573904,0.22955161008214617
drive_high,45,position_rmse_m,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.2770246450331019,0.022335821147499307,0.2546888238856026
drive_high,45,position_rmse_m,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.7860352152096471,0.027244086065025014,0.7587911291446221
drive_high,45,position_rmse_m,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.5640755718624346,0.061822408215223466,0.5022531636472112
drive_high,45,position_rmse_m,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.22679101763268797,0.01783327739930217,0.2089577402333858
drive_high,45,position_rmse_m,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.6842120898984915,0.07806421659218582,0.6061478733063057
drive_high,45,velocity_rmse_m_s,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.7972483224885968,0.16169707077514875,0.6355512517134481
drive_high,45,velocity_rmse_m_s,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.561024736831036,0.11993988896831448,0.44108484786272156
drive_high,45,velocity_rmse_m_s,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.5554801880378712,0.13558742456752249,0.41989276347034876
drive_high,45,velocity_rmse_m_s,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.6538228766048746,0.148616282672508,0.5052065939323666
drive_high,45,velocity_rmse_m_s,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.6306164823404837,0.16630579555522665,0.4643106867852571
drive_high,45,velocity_rmse_m_s,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.5043648955458749,0.12884680814155694,0.375518087404318
drive_high,45,velocity_rmse_m_s,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.535682047437435,0.13902883297697397,0.396653214460461
drive_high,45,velocity_rmse_m_s,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.8148866090000038,0.14881303812464342,0.6660735708753603
drive_high,45,velocity_rmse_m_s,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.6360327755812144,0.10718660373220312,0.5288461718490113
drive_high,45,velocity_rmse_m_s,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.5140749300001275,0.15150420052706323,0.36257072947306423
drive_high,45,velocity_rmse_m_s,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.41981682543511933,0.13075599916379477,0.28906082627132457
drive_high,45,velocity_rmse_m_s,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.6623446164796949,0.13262187084984622,0.5297227456298487
drive_high,45,velocity_rmse_m_s,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.835680381006252,0.09113341986381358,0.7445469611424383
drive_high,45,velocity_rmse_m_s,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.4459362550798187,0.1197414314520046,0.3261948236278141
drive_high,45,velocity_rmse_m_s,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.3918815560231148,0.11383735784025822,0.2780441981828566
drive_high,45,velocity_rmse_m_s,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.3968404237465091,0.1504329077478542,0.24640751599865487
drive_high,50,attitude_error_deg,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,8.595878211714309,1.8283529504798806,6.767525261234429
drive_high,50,attitude_error_deg,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,6.718845215950044,1.3350497068483946,5.383795509101649
drive_high,50,attitude_error_deg,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,6.354691343837909,1.215517676524841,5.139173667313068
drive_high,50,attitude_error_deg,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,8.107971842355338,1.44448351427783,6.663488328077508
drive_high,50,attitude_error_deg,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,8.011529943877484,1.3979111384607703,6.6136188054167135
drive_high,50,attitude_error_deg,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,7.303633574210437,1.3119481156547235,5.991685458555714
drive_high,50,attitude_error_deg,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,7.0774725898103705,1.3398792645397979,5.737593325270573
drive_high,50,attitude_error_deg,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,8.428807951839103,1.3963189532151918,7.0324889986239105
drive_high,50,attitude_error_deg,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,8.311292073352925,1.6587801175288555,6.65251195582407
drive_high,50,attitude_error_deg,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,6.827338513166833,1.659743672409052,5.167594840757781
drive_high,50,attitude_error_deg,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,5.517487805072018,1.4794814210959712,4.038006383976047
drive_high,50,attitude_error_deg,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,6.4357321588420335,1.2636297374970873,5.172102421344946
drive_high,50,attitude_error_deg,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,4.540236861982773,0.956658966151573,3.5835778958312003
drive_high,50,attitude_error_deg,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,4.314320850724541,1.2641967739064552,3.0501240768180855
drive_high,50,attitude_error_deg,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,4.2939361489687595,1.250039645495959,3.0438965034728005
drive_high,50,attitude_error_deg,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,3.7391168397463006,1.2595914098271288,2.479525429919172
drive_high,50,body_rate_rmse_rad_s,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.6881798076962081,0.5663413378187272,0.12183846987748093
drive_high,50,body_rate_rmse_rad_s,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.6251814363628333,0.5037676726173682,0.12141376374546509
drive_high,50,body_rate_rmse_rad_s,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.49985777166382944,0.438313922241744,0.06154384942208546
drive_high,50,body_rate_rmse_rad_s,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.6653990006680469,0.5763297552213209,0.08906924544672601
drive_high,50,body_rate_rmse_rad_s,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.43848528229340294,0.319454869418589,0.11903041287481392
drive_high,50,body_rate_rmse_rad_s,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.5593018665227129,0.486264601701244,0.07303726482146883
drive_high,50,body_rate_rmse_rad_s,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.6030251665522179,0.5170381572421969,0.08598700931002101
drive_high,50,body_rate_rmse_rad_s,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.6779298317998294,0.5742546534242735,0.10367517837555584
drive_high,50,body_rate_rmse_rad_s,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.8482962305557459,0.8041909049712173,0.04410532558452862
drive_high,50,body_rate_rmse_rad_s,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.43694058509805495,0.440552279330612,-0.003611694232557028
drive_high,50,body_rate_rmse_rad_s,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.5756798233999122,0.5596168863640237,0.016062937035888458
drive_high,50,body_rate_rmse_rad_s,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.6668560370874373,0.6232771003179441,0.043578936769493204
drive_high,50,body_rate_rmse_rad_s,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.5492188022992991,0.385755348535719,0.16346345376358007
drive_high,50,body_rate_rmse_rad_s,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.6801404188770269,0.7215929372997097,-0.04145251842268283
drive_high,50,body_rate_rmse_rad_s,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.45894470367139806,0.45599436423373635,0.0029503394376617087
drive_high,50,body_rate_rmse_rad_s,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.49092974730150357,0.3418922878808264,0.1490374594206772
drive_high,50,position_rmse_m,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.4237663293623691,0.01976319370193778,0.4040031356604313
drive_high,50,position_rmse_m,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.34335056116499335,0.016623257491804207,0.32672730367318914
drive_high,50,position_rmse_m,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.3003995121822573,0.012751223965037327,0.28764828821722
drive_high,50,position_rmse_m,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.4149965676757781,0.014910701255425013,0.40008586642035304
drive_high,50,position_rmse_m,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.412741789235798,0.023119465708587375,0.38962232352721066
drive_high,50,position_rmse_m,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.32156351521411924,0.02024411060611181,0.30131940460800744
drive_high,50,position_rmse_m,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.32570874207607053,0.01636409157747074,0.30934465049859977
drive_high,50,position_rmse_m,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.49721290925877915,0.014097090710450557,0.4831158185483286
drive_high,50,position_rmse_m,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.35083037691102953,0.008002813876952628,0.3428275630340769
drive_high,50,position_rmse_m,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.2877210672313966,0.07360403115705767,0.21411703607433896
drive_high,50,position_rmse_m,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.2829301361067693,0.017965436932713904,0.2649646991740554
drive_high,50,position_rmse_m,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.3373008045281942,0.020336903987140328,0.3169639005410539
drive_high,50,position_rmse_m,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.8512542066287537,0.022622594937554762,0.8286316116911989
drive_high,50,position_rmse_m,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.620682463709762,0.05802107883140525,0.5626613848783567
drive_high,50,position_rmse_m,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.263807482568538,0.018404904303266276,0.2454025782652717
drive_high,50,position_rmse_m,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.7818680218431057,0.1111171237591813,0.6707508980839244
drive_high,50,velocity_rmse_m_s,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.8505669550708165,0.14722462138050338,0.7033423336903131
drive_high,50,velocity_rmse_m_s,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.5660437436122437,0.15264404933834333,0.41339969427390044
drive_high,50,velocity_rmse_m_s,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.6501342486879871,0.09715124471431939,0.5529830039736677
drive_high,50,velocity_rmse_m_s,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.7343054465655691,0.12379524284715517,0.6105102037184139
drive_high,50,velocity_rmse_m_s,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.7257817503222662,0.1924515851691325,0.5333301651531337
drive_high,50,velocity_rmse_m_s,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.5662559439569791,0.12809842184016437,0.4381575221168147
drive_high,50,velocity_rmse_m_s,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.6022171986640238,0.1518857712154197,0.4503314274486041
drive_high,50,velocity_rmse_m_s,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.8811624840710358,0.18655265228572326,0.6946098317853125
drive_high,50,velocity_rmse_m_s,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.7690812842052547,0.11414223140594265,0.654939052799312
drive_high,50,velocity_rmse_m_s,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.5762904615271819,0.09950511881350127,0.4767853427136806
drive_high,50,velocity_rmse_m_s,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.48642127497223714,0.1259489763250663,0.36047229864717084
drive_high,50,velocity_rmse_m_s,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.6784475219148728,0.11599922429648024,0.5624482976183925
drive_high,50,velocity_rmse_m_s,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.8078863283586343,0.07473242873691996,0.7331538996217143
drive_high,50,velocity_rmse_m_s,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.4892602523271948,0.11040783126823712,0.37885242105895767
drive_high,50,velocity_rmse_m_s,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.42889119319971286,0.09597767641469372,0.3329135167850191
drive_high,50,velocity_rmse_m_s,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.46036501172397015,0.08834017497275348,0.37202483675121667
high,5,attitude_error_deg,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,1.7387977279799325,1.7387977279799325,0.0
high,5,attitude_error_deg,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,1.9597402427124486,1.9597402427124486,0.0
high,5,attitude_error_deg,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,1.8104475015587491,1.8104475015587491,0.0
high,5,attitude_error_deg,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,1.7924214203953681,1.7924214203953681,0.0
high,5,attitude_error_deg,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,1.6465853592383841,1.6465853592383841,0.0
high,5,attitude_error_deg,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,1.836945491321136,1.836945491321136,0.0
high,5,attitude_error_deg,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,1.7389573445124267,1.7389573445124267,0.0
high,5,attitude_error_deg,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,1.8348027885093348,1.8348027733714247,1.5137910036600033e-08
high,5,attitude_error_deg,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,1.4314837446835096,1.4314837446835096,0.0
high,5,attitude_error_deg,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,1.3120254301031182,1.3120254301031182,0.0
high,5,attitude_error_deg,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,1.7374725759135077,1.7374725759135077,0.0
high,5,attitude_error_deg,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,1.7159291442254387,1.7159291442254387,0.0
high,5,attitude_error_deg,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1.3021455995966902,1.3021455995966902,0.0
high,5,attitude_error_deg,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,1.1148050986491616,1.1148050986491616,0.0
high,5,attitude_error_deg,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,1.7269380587758736,1.7269380587758736,0.0
high,5,attitude_error_deg,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,1.3572136608570418,1.3572136608570418,0.0
high,5,attitude_error_deg,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,1.1686846268429647,1.1686846268429647,0.0
high,5,body_rate_rmse_rad_s,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.6694690873964814,0.6694690873964814,0.0
high,5,body_rate_rmse_rad_s,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.5185319153076202,0.5185319153076202,0.0
high,5,body_rate_rmse_rad_s,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.5956350468076317,0.5956350468076317,0.0
high,5,body_rate_rmse_rad_s,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.5682889352212463,0.5682889352212463,0.0
high,5,body_rate_rmse_rad_s,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.734479580122733,0.734479580122733,0.0
high,5,body_rate_rmse_rad_s,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.6933985551871845,0.6933985551871845,0.0
high,5,body_rate_rmse_rad_s,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.5175051774022493,0.5175051774022493,0.0
high,5,body_rate_rmse_rad_s,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.7233039942266267,0.7233039929931411,1.233485646956467e-09
high,5,body_rate_rmse_rad_s,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.5978425632684409,0.5978425632684409,0.0
high,5,body_rate_rmse_rad_s,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.5527476352767106,0.5527476352767106,0.0
high,5,body_rate_rmse_rad_s,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.6578219280634984,0.6578219280634984,0.0
high,5,body_rate_rmse_rad_s,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.5782389165530185,0.5782389165530185,0.0
high,5,body_rate_rmse_rad_s,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.7296216224369672,0.7296216224369672,0.0
high,5,body_rate_rmse_rad_s,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.5285070369429302,0.5285070369429302,0.0
high,5,body_rate_rmse_rad_s,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.5665231079413964,0.5665231079413964,0.0
high,5,body_rate_rmse_rad_s,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.6844230836142104,0.6844230836142104,0.0
high,5,body_rate_rmse_rad_s,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.6330987513489955,0.6330987513489955,0.0
high,5,position_rmse_m,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.020231141787412282,0.020231141787412282,0.0
high,5,position_rmse_m,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.024805965450897655,0.024805965450897655,0.0
high,5,position_rmse_m,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.016782494661736674,0.016782494661736674,0.0
high,5,position_rmse_m,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.019216175826888057,0.019216175826888057,0.0
high,5,position_rmse_m,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.022513093489479493,0.022513093489479493,0.0
high,5,position_rmse_m,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.022792174398179602,0.022792174398179602,0.0
high,5,position_rmse_m,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.02344500220889699,0.02344500220889699,0.0
high,5,position_rmse_m,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.019905104437990716,0.019905104437990716,0.0
high,5,position_rmse_m,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.017922430303033227,0.017922430303033227,0.0
high,5,position_rmse_m,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.08077357192928505,0.08077357192928505,0.0
high,5,position_rmse_m,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.024212720987360672,0.024212720987360672,0.0
high,5,position_rmse_m,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.021222081109016622,0.021222081109016622,0.0
high,5,position_rmse_m,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.05402388724919265,0.05402388724919265,0.0
high,5,position_rmse_m,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.056463309908642643,0.056463309908642643,0.0
high,5,position_rmse_m,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.03227506511116673,0.03227506511116673,0.0
high,5,position_rmse_m,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.035421795776413405,0.035421795776413405,0.0
high,5,position_rmse_m,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.17478484445910183,0.17478484445910183,0.0
high,5,velocity_rmse_m_s,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.14602097021163982,0.14602097021163982,0.0
high,5,velocity_rmse_m_s,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.24639774298984354,0.24639774298984354,0.0
high,5,velocity_rmse_m_s,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.1763077768107455,0.1763077768107455,0.0
high,5,velocity_rmse_m_s,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.21559400804097792,0.21559400804097792,0.0
high,5,velocity_rmse_m_s,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.18161259765008797,0.18161259765008797,0.0
