seed,group,step,condition,flight_id,cohort,axis,rmse
23,middle,25,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,q,0.23653941210730262
23,middle,25,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,r,0.12876486970337853
23,middle,25,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vx,0.14668961223042606
23,middle,25,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vy,0.13976878933894832
23,middle,25,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vz,0.22196691688265183
23,middle,25,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,p,0.3934314329361543
23,middle,25,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,q,0.2334889734356497
23,middle,25,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,r,0.1375411162419649
23,middle,25,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vx,0.0513283835531956
23,middle,25,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vy,0.04194840154428901
23,middle,25,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vz,0.12524134278596283
23,middle,25,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,p,0.35282726077115206
23,middle,25,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,q,0.16783767727269844
23,middle,25,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,r,0.13111284179170368
23,middle,25,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vx,0.16983398907559538
23,middle,25,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vy,0.13565565324854723
23,middle,25,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vz,0.22810167603322795
23,middle,25,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,p,0.4254067437720533
23,middle,25,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,q,0.25383926687192215
23,middle,25,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,r,0.14735147448632
23,middle,25,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vx,0.057167885957272846
23,middle,25,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vy,0.045559157597271416
23,middle,25,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vz,0.11467194200774747
23,middle,25,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,p,0.3926092477693167
23,middle,25,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,q,0.20441236894588982
23,middle,25,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,r,0.1293633533810023
23,middle,25,autonomous,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vx,0.1685783212513741
23,middle,25,autonomous,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vy,0.12045327939355564
23,middle,25,autonomous,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vz,0.21267667476736013
23,middle,25,autonomous,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,p,0.4642811801081485
23,middle,25,autonomous,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,q,0.2142028066238984
23,middle,25,autonomous,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,r,0.15868922369544822
23,middle,25,local100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vx,0.048551535151586334
23,middle,25,local100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vy,0.05308138583872971
23,middle,25,local100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vz,0.10860220996226037
23,middle,25,local100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,p,0.4331083910105576
23,middle,25,local100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,q,0.1921551018199081
23,middle,25,local100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,r,0.13510989463757936
23,middle,25,autonomous,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vx,0.15205550729431722
23,middle,25,autonomous,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vy,0.14392381232882412
23,middle,25,autonomous,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vz,0.2570947042342595
23,middle,25,autonomous,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,p,0.453219667925021
23,middle,25,autonomous,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,q,0.27561285705174404
23,middle,25,autonomous,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,r,0.17335074565130013
23,middle,25,local100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vx,0.049951117585044565
23,middle,25,local100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vy,0.04893138362576644
23,middle,25,local100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vz,0.10168640706996523
23,middle,25,local100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,p,0.4616853241864741
23,middle,25,local100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,q,0.18838070897310974
23,middle,25,local100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,r,0.15199212928965394
23,high,25,autonomous,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vx,0.4348858020799333
23,high,25,autonomous,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vy,0.3877471697809443
23,high,25,autonomous,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vz,0.33030856725198093
23,high,25,autonomous,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,p,0.636493934644081
23,high,25,autonomous,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,q,0.36657828007951077
23,high,25,autonomous,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,r,0.21798106803306094
23,high,25,local100ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vx,0.06074861987626871
23,high,25,local100ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vy,0.08897293493260831
23,high,25,local100ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vz,0.11295057223590677
23,high,25,local100ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,p,0.6221952654474007
23,high,25,local100ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,q,0.368300413032846
23,high,25,local100ms,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,r,0.18981062391859407
23,high,25,autonomous,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vx,0.1789312920965117
23,high,25,autonomous,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vy,0.18471967788252128
23,high,25,autonomous,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vz,0.21714662784009747
23,high,25,autonomous,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,p,0.6091230312507512
23,high,25,autonomous,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,q,0.2901429234459296
23,high,25,autonomous,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,r,0.1373801358317207
23,high,25,local100ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vx,0.03945696163333819
23,high,25,local100ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vy,0.049462895816637834
23,high,25,local100ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vz,0.11527387506721533
23,high,25,local100ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,p,0.5652148075649648
23,high,25,local100ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,q,0.272055820258411
23,high,25,local100ms,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,r,0.1282378937451647
23,high,25,autonomous,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vx,0.22060513483193478
23,high,25,autonomous,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vy,0.2457250089557081
23,high,25,autonomous,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vz,0.19623705066464248
23,high,25,autonomous,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,p,0.849546734379794
23,high,25,autonomous,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,q,0.2026409569969673
23,high,25,autonomous,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,r,0.1682081810115577
23,high,25,local100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vx,0.059934852800089096
23,high,25,local100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vy,0.07227613867891203
23,high,25,local100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vz,0.13091821150090466
23,high,25,local100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,p,0.7566460154603741
23,high,25,local100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,q,0.2126671066796958
23,high,25,local100ms,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,r,0.14697111558543782
23,high,25,autonomous,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vx,0.2645816816242276
23,high,25,autonomous,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vy,0.22876481192431306
23,high,25,autonomous,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vz,0.3029775270124104
23,high,25,autonomous,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,p,0.6280502722441124
23,high,25,autonomous,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,q,0.2221239542247914
23,high,25,autonomous,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,r,0.1351606004234676
23,high,25,local100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vx,0.07243441716343318
23,high,25,local100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vy,0.04345076518967848
23,high,25,local100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vz,0.12217690534474798
23,high,25,local100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,p,0.6367712780583756
23,high,25,local100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,q,0.21174958428240948
23,high,25,local100ms,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,r,0.12811823463709363
23,high,25,autonomous,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vx,0.30135081475991965
23,high,25,autonomous,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vy,0.3308205039592631
23,high,25,autonomous,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vz,0.20951928499503567
23,high,25,autonomous,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,p,0.38853816305767963
23,high,25,autonomous,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,q,0.28289236087775316
23,high,25,autonomous,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,r,0.18719223478497932
23,high,25,local100ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vx,0.06036864117763183
23,high,25,local100ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vy,0.05683291307943909
23,high,25,local100ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vz,0.11947947122573709
23,high,25,local100ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,p,0.4163471705891082
23,high,25,local100ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,q,0.21970243544441806
23,high,25,local100ms,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,r,0.176635708138139
23,high,25,autonomous,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vx,0.21192245532285223
23,high,25,autonomous,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vy,0.16736879841524416
23,high,25,autonomous,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vz,0.18456740621501158
23,high,25,autonomous,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,p,0.7177038234751116
23,high,25,autonomous,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,q,0.23959105813763004
23,high,25,autonomous,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,r,0.14323952228454054
23,high,25,local100ms,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vx,0.04553248495419986
23,high,25,local100ms,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vy,0.045262686271307424
23,high,25,local100ms,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vz,0.10347184178084715
23,high,25,local100ms,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,p,0.6659621321503585
23,high,25,local100ms,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,q,0.20042584736410846
23,high,25,local100ms,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,r,0.1254202733827237
23,high,25,autonomous,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vx,0.16097301761592178
23,high,25,autonomous,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vy,0.13819739532654826
23,high,25,autonomous,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vz,0.29111802655308106
23,high,25,autonomous,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,p,0.40277756876195053
23,high,25,autonomous,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,q,0.29277914595793286
23,high,25,autonomous,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,r,0.1587703708463474
23,high,25,local100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vx,0.06350752028087424
23,high,25,local100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vy,0.0968882078811266
23,high,25,local100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vz,0.11537636435243746
23,high,25,local100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,p,0.42049805723084865
23,high,25,local100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,q,0.26713130972465904
23,high,25,local100ms,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,r,0.17061613967523245
23,high,25,autonomous,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vx,0.6117857937103045
23,high,25,autonomous,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vy,0.8277718318228195
23,high,25,autonomous,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vz,0.42277699876484837
23,high,25,autonomous,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,p,0.8951003599503601
23,high,25,autonomous,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,q,0.4655126896417168
23,high,25,autonomous,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,r,0.2112272204811457
23,high,25,local100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vx,0.3666055299876239
23,high,25,local100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vy,0.5219568548326337
23,high,25,local100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vz,0.2943667907149075
23,high,25,local100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,p,0.8462542334210241
23,high,25,local100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,q,0.3948687223252018
23,high,25,local100ms,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,r,0.24525927368613823
23,high,25,autonomous,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vx,0.3573303105303161
23,high,25,autonomous,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vy,0.24139545597002515
23,high,25,autonomous,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vz,0.1845279822948515
23,high,25,autonomous,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,p,0.23769064411026405
23,high,25,autonomous,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,q,0.2676301539280694
23,high,25,autonomous,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,r,0.2400477603797488
23,high,25,local100ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vx,0.08338527429746932
23,high,25,local100ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vy,0.024574072054116165
23,high,25,local100ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vz,0.04310442945512916
23,high,25,local100ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,p,0.26315945818958847
23,high,25,local100ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,q,0.24060829157522212
23,high,25,local100ms,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,r,0.18712241424582884
23,high,25,autonomous,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vx,0.2147597185352196
23,high,25,autonomous,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vy,0.2459110897003553
23,high,25,autonomous,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vz,0.29964517850402234
23,high,25,autonomous,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,p,0.5291767729310863
23,high,25,autonomous,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,q,0.24942341114493935
23,high,25,autonomous,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,r,0.17908031744617212
23,high,25,local100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vx,0.05831007862571857
23,high,25,local100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vy,0.051234561094819345
23,high,25,local100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vz,0.10996615002959885
23,high,25,local100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,p,0.5442732827141326
23,high,25,local100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,q,0.23041917876510293
23,high,25,local100ms,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,r,0.1400818952031071
23,high,25,autonomous,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vx,0.22708436086988698
23,high,25,autonomous,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vy,0.3582899477506587
23,high,25,autonomous,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vz,0.31337864864816356
23,high,25,autonomous,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,p,0.47983014422730885
23,high,25,autonomous,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,q,0.37001814568705477
23,high,25,autonomous,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,r,0.20739043429491943
23,high,25,local100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vx,0.053015727752626425
23,high,25,local100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vy,0.0663777769884427
23,high,25,local100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vz,0.17656310373618825
23,high,25,local100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,p,0.44818500157888763
23,high,25,local100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,q,0.3429364609078264
23,high,25,local100ms,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,r,0.16390118513617918
23,high,25,autonomous,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vx,0.37430872480686234
23,high,25,autonomous,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vy,0.2541856804072057
23,high,25,autonomous,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vz,0.3222214809146802
23,high,25,autonomous,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,p,0.4432305942620816
23,high,25,autonomous,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,q,0.3294369202473417
23,high,25,autonomous,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,r,0.2201687040082167
23,high,25,local100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vx,0.08979189180049163
23,high,25,local100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vy,0.16472839591101415
23,high,25,local100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vz,0.17077233622745805
23,high,25,local100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,p,0.4121262972642205
23,high,25,local100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,q,0.30148837252594096
23,high,25,local100ms,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,r,0.1426442782970868
23,high,25,autonomous,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vx,0.2091811778050861
23,high,25,autonomous,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vy,0.22325303559161092
23,high,25,autonomous,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vz,0.35059190903801113
23,high,25,autonomous,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,p,0.5240165650225201
23,high,25,autonomous,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,q,0.2870360130896546
23,high,25,autonomous,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,r,0.16525129839106603
23,high,25,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vx,0.06525748146769034
23,high,25,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vy,0.06517741559511257
23,high,25,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vz,0.1211402016792425
23,high,25,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,p,0.4757781214909066
23,high,25,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,q,0.2449191794577741
23,high,25,local100ms,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,r,0.1409251760970692
23,high,25,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vx,0.18223684547341285
23,high,25,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vy,0.2110118192809034
23,high,25,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vz,0.4405518061007409
23,high,25,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,p,0.5486011771292446
23,high,25,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,q,0.31471975642160194
23,high,25,autonomous,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,r,0.16928370663539447
23,high,25,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vx,0.08807609872121269
23,high,25,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vy,0.10846330743299913
23,high,25,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vz,0.13193549155064851
23,high,25,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,p,0.4670517709858886
23,high,25,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,q,0.2669233764751988
23,high,25,local100ms,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,r,0.13966532711588928
23,high,25,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vx,0.10252937070219821
23,high,25,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vy,0.18360209516906276
23,high,25,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vz,0.3230718696510501
23,high,25,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,p,0.44757298232945936
23,high,25,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,q,0.24160402610121104
23,high,25,autonomous,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,r,0.14724496272533946
23,high,25,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vx,0.05895388634262847
23,high,25,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vy,0.051213534292933696
23,high,25,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vz,0.13666864573254758
23,high,25,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,p,0.42668757745504904
23,high,25,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,q,0.20787186997609466
23,high,25,local100ms,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,r,0.11192186477559793
23,high,25,autonomous,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vx,0.33846273004838723
23,high,25,autonomous,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vy,0.38009259954259816
23,high,25,autonomous,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vz,0.3683685068825297
23,high,25,autonomous,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,p,0.4702567753206506
23,high,25,autonomous,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,q,0.2958648306520815
23,high,25,autonomous,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,r,0.21226790110643004
23,high,25,local100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vx,0.06611574924843201
23,high,25,local100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vy,0.07579152714305444
23,high,25,local100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vz,0.141404229448539
23,high,25,local100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,p,0.4363895465151824
23,high,25,local100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,q,0.28724171951833605
23,high,25,local100ms,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,r,0.17401234885582068
23,high,25,autonomous,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vx,0.5465194190036903
23,high,25,autonomous,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vy,0.36273520895055067
23,high,25,autonomous,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vz,0.2850968244380951
23,high,25,autonomous,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,p,0.6694908817150754
23,high,25,autonomous,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,q,0.3462354278701135
23,high,25,autonomous,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,r,0.19318060583459648
23,high,25,local100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vx,0.049822532638259046
23,high,25,local100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vy,0.06950178968889646
23,high,25,local100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vz,0.11974095732850791
23,high,25,local100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,p,0.6288010331928655
23,high,25,local100ms,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,q,0.25559605503157656
