group,step,condition,metric,cohort,seed,value
ALL,10,autonomous,body_rate_rmse_rad_s,Sep17,42,0.5374540629190477
ALL,10,autonomous,body_rate_rmse_rad_s,Sep7,17,0.5891628268339152
ALL,10,autonomous,body_rate_rmse_rad_s,Sep7,23,0.5980669726850056
ALL,10,autonomous,body_rate_rmse_rad_s,Sep7,42,0.5896147511290296
ALL,10,autonomous,position_rmse_m,ALL,17,0.07037190053473638
ALL,10,autonomous,position_rmse_m,ALL,23,0.07087549760215012
ALL,10,autonomous,position_rmse_m,ALL,42,0.06988022607147458
ALL,10,autonomous,position_rmse_m,Sep17,17,0.04013913313889044
ALL,10,autonomous,position_rmse_m,Sep17,23,0.04130150419862946
ALL,10,autonomous,position_rmse_m,Sep17,42,0.039687025497768806
ALL,10,autonomous,position_rmse_m,Sep7,17,0.0972454715532661
ALL,10,autonomous,position_rmse_m,Sep7,23,0.09716349173861293
ALL,10,autonomous,position_rmse_m,Sep7,42,0.09671862658143528
ALL,10,autonomous,velocity_rmse_m_s,ALL,17,0.191337249956398
ALL,10,autonomous,velocity_rmse_m_s,ALL,23,0.19876495637065858
ALL,10,autonomous,velocity_rmse_m_s,ALL,42,0.19619477972288252
ALL,10,autonomous,velocity_rmse_m_s,Sep17,17,0.21956426359757703
ALL,10,autonomous,velocity_rmse_m_s,Sep17,23,0.22133990852341479
ALL,10,autonomous,velocity_rmse_m_s,Sep17,42,0.2206793233100938
ALL,10,autonomous,velocity_rmse_m_s,Sep7,17,0.16624657116423888
ALL,10,autonomous,velocity_rmse_m_s,Sep7,23,0.17869833223487525
ALL,10,autonomous,velocity_rmse_m_s,Sep7,42,0.1744307409786947
ALL,10,local100ms,attitude_error_deg,ALL,17,1.3564271044548661
ALL,10,local100ms,attitude_error_deg,ALL,23,1.3956027926581431
ALL,10,local100ms,attitude_error_deg,ALL,42,1.386770160321143
ALL,10,local100ms,attitude_error_deg,Sep17,17,1.401875877177659
ALL,10,local100ms,attitude_error_deg,Sep17,23,1.4338028662385338
ALL,10,local100ms,attitude_error_deg,Sep17,42,1.4419862244086712
ALL,10,local100ms,attitude_error_deg,Sep7,17,1.3160281953679391
ALL,10,local100ms,attitude_error_deg,Sep7,23,1.361647171697796
ALL,10,local100ms,attitude_error_deg,Sep7,42,1.3376892144655623
ALL,10,local100ms,body_rate_rmse_rad_s,ALL,17,0.5510404668090715
ALL,10,local100ms,body_rate_rmse_rad_s,ALL,23,0.5462521779682216
ALL,10,local100ms,body_rate_rmse_rad_s,ALL,42,0.5527370520439279
ALL,10,local100ms,body_rate_rmse_rad_s,Sep17,17,0.517640262874458
ALL,10,local100ms,body_rate_rmse_rad_s,Sep17,23,0.5149626922736623
ALL,10,local100ms,body_rate_rmse_rad_s,Sep17,42,0.5252944960784731
ALL,10,local100ms,body_rate_rmse_rad_s,Sep7,17,0.5807295369731724
ALL,10,local100ms,body_rate_rmse_rad_s,Sep7,23,0.5740650541411632
ALL,10,local100ms,body_rate_rmse_rad_s,Sep7,42,0.577130435124332
ALL,10,local100ms,position_rmse_m,ALL,17,0.033560440271167315
ALL,10,local100ms,position_rmse_m,ALL,23,0.03350436810562357
ALL,10,local100ms,position_rmse_m,ALL,42,0.03342270352844831
ALL,10,local100ms,position_rmse_m,Sep17,17,0.018531135440785385
ALL,10,local100ms,position_rmse_m,Sep17,23,0.018763555420010812
ALL,10,local100ms,position_rmse_m,Sep17,42,0.018310893950808368
ALL,10,local100ms,position_rmse_m,Sep7,17,0.04691982234261792
ALL,10,local100ms,position_rmse_m,Sep7,23,0.04660731271505715
ALL,10,local100ms,position_rmse_m,Sep7,42,0.04685542315301715
ALL,10,local100ms,velocity_rmse_m_s,ALL,17,0.1350777600710341
ALL,10,local100ms,velocity_rmse_m_s,ALL,23,0.13550569058769668
ALL,10,local100ms,velocity_rmse_m_s,ALL,42,0.1390167957337719
ALL,10,local100ms,velocity_rmse_m_s,Sep17,17,0.15191147609984867
ALL,10,local100ms,velocity_rmse_m_s,Sep17,23,0.15150162837558828
ALL,10,local100ms,velocity_rmse_m_s,Sep17,42,0.15446405759591472
ALL,10,local100ms,velocity_rmse_m_s,Sep7,17,0.12011445693431
ALL,10,local100ms,velocity_rmse_m_s,Sep7,23,0.12128707922068194
ALL,10,local100ms,velocity_rmse_m_s,Sep7,42,0.1252858963007561
ALL,11,autonomous,attitude_error_deg,ALL,17,2.282988430399964
ALL,11,autonomous,attitude_error_deg,ALL,23,2.334294223139124
ALL,11,autonomous,attitude_error_deg,ALL,42,2.356851778716577
ALL,11,autonomous,attitude_error_deg,Sep17,17,2.4608607112238383
ALL,11,autonomous,attitude_error_deg,Sep17,23,2.533410206959682
ALL,11,autonomous,attitude_error_deg,Sep17,42,2.5723477569195983
ALL,11,autonomous,attitude_error_deg,Sep7,17,2.124879736334299
ALL,11,autonomous,attitude_error_deg,Sep7,23,2.1573022375208497
ALL,11,autonomous,attitude_error_deg,Sep7,42,2.1652997980916684
ALL,11,autonomous,body_rate_rmse_rad_s,ALL,17,0.5610298135989245
ALL,11,autonomous,body_rate_rmse_rad_s,ALL,23,0.5626108357256245
ALL,11,autonomous,body_rate_rmse_rad_s,ALL,42,0.5573512179653711
ALL,11,autonomous,body_rate_rmse_rad_s,Sep17,17,0.55314611614895
ALL,11,autonomous,body_rate_rmse_rad_s,Sep17,23,0.5534370105990608
ALL,11,autonomous,body_rate_rmse_rad_s,Sep17,42,0.5470423539316553
ALL,11,autonomous,body_rate_rmse_rad_s,Sep7,17,0.5680375446655686
ALL,11,autonomous,body_rate_rmse_rad_s,Sep7,23,0.5707653469492369
ALL,11,autonomous,body_rate_rmse_rad_s,Sep7,42,0.5665146526620074
ALL,11,autonomous,position_rmse_m,ALL,17,0.07770155003398901
ALL,11,autonomous,position_rmse_m,ALL,23,0.07824457647447337
ALL,11,autonomous,position_rmse_m,ALL,42,0.07713205252582399
ALL,11,autonomous,position_rmse_m,Sep17,17,0.04456757908981884
ALL,11,autonomous,position_rmse_m,Sep17,23,0.04581359190682166
ALL,11,autonomous,position_rmse_m,Sep17,42,0.04404432596289965
ALL,11,autonomous,position_rmse_m,Sep7,17,0.10715396865102916
ALL,11,autonomous,position_rmse_m,Sep7,23,0.10707211831238603
ALL,11,autonomous,position_rmse_m,Sep7,42,0.10654336502620115
ALL,11,autonomous,velocity_rmse_m_s,ALL,17,0.19736139186480517
ALL,11,autonomous,velocity_rmse_m_s,ALL,23,0.20367304311939335
ALL,11,autonomous,velocity_rmse_m_s,ALL,42,0.20148355047420116
ALL,11,autonomous,velocity_rmse_m_s,Sep17,17,0.2244191029094376
ALL,11,autonomous,velocity_rmse_m_s,Sep17,23,0.22927629185705678
ALL,11,autonomous,velocity_rmse_m_s,Sep17,42,0.22733927298552334
ALL,11,autonomous,velocity_rmse_m_s,Sep7,17,0.17331009315846524
ALL,11,autonomous,velocity_rmse_m_s,Sep7,23,0.18091459979702587
ALL,11,autonomous,velocity_rmse_m_s,Sep7,42,0.17850068601969257
ALL,12,autonomous,attitude_error_deg,ALL,17,2.4106162229926387
ALL,12,autonomous,attitude_error_deg,ALL,23,2.455622762160202
ALL,12,autonomous,attitude_error_deg,ALL,42,2.4736881868704783
ALL,12,autonomous,attitude_error_deg,Sep17,17,2.6229481266679304
ALL,12,autonomous,attitude_error_deg,Sep17,23,2.685827680405476
ALL,12,autonomous,attitude_error_deg,Sep17,42,2.7278084483633585
ALL,12,autonomous,attitude_error_deg,Sep7,17,2.2218767530590458
ALL,12,autonomous,attitude_error_deg,Sep7,23,2.250996168164403
ALL,12,autonomous,attitude_error_deg,Sep7,42,2.2478035099879183
ALL,12,autonomous,body_rate_rmse_rad_s,ALL,17,0.5747331164642338
ALL,12,autonomous,body_rate_rmse_rad_s,ALL,23,0.5705228863875438
ALL,12,autonomous,body_rate_rmse_rad_s,ALL,42,0.5658892649155357
ALL,12,autonomous,body_rate_rmse_rad_s,Sep17,17,0.5580201483886452
ALL,12,autonomous,body_rate_rmse_rad_s,Sep17,23,0.5548830184491921
ALL,12,autonomous,body_rate_rmse_rad_s,Sep17,42,0.5446374176379616
ALL,12,autonomous,body_rate_rmse_rad_s,Sep7,17,0.5895890880869792
ALL,12,autonomous,body_rate_rmse_rad_s,Sep7,23,0.584424991221634
ALL,12,autonomous,body_rate_rmse_rad_s,Sep7,42,0.5847797958289348
ALL,12,autonomous,position_rmse_m,ALL,17,0.08530393685415356
ALL,12,autonomous,position_rmse_m,ALL,23,0.08589690279808757
ALL,12,autonomous,position_rmse_m,ALL,42,0.08465832344192936
ALL,12,autonomous,position_rmse_m,Sep17,17,0.04957587218150896
ALL,12,autonomous,position_rmse_m,Sep17,23,0.05100474388905959
ALL,12,autonomous,position_rmse_m,Sep17,42,0.04899993744999093
ALL,12,autonomous,position_rmse_m,Sep7,17,0.11706221656317098
ALL,12,autonomous,position_rmse_m,Sep7,23,0.11691215516166799
ALL,12,autonomous,position_rmse_m,Sep7,42,0.11635466654587463
ALL,12,autonomous,velocity_rmse_m_s,ALL,17,0.2079615421134925
ALL,12,autonomous,velocity_rmse_m_s,ALL,23,0.2128589030490291
ALL,12,autonomous,velocity_rmse_m_s,ALL,42,0.21070827382743487
ALL,12,autonomous,velocity_rmse_m_s,Sep17,17,0.23720154549010244
ALL,12,autonomous,velocity_rmse_m_s,Sep17,23,0.24424753247360276
ALL,12,autonomous,velocity_rmse_m_s,Sep17,42,0.23957724053669366
ALL,12,autonomous,velocity_rmse_m_s,Sep7,17,0.1819704280009503
ALL,12,autonomous,velocity_rmse_m_s,Sep7,23,0.18495789911607474
ALL,12,autonomous,velocity_rmse_m_s,Sep7,42,0.18504697008587148
ALL,13,autonomous,attitude_error_deg,ALL,17,2.5318639215970187
ALL,13,autonomous,attitude_error_deg,ALL,23,2.5686278883840417
ALL,13,autonomous,attitude_error_deg,ALL,42,2.580175035116956
ALL,13,autonomous,attitude_error_deg,Sep17,17,2.7923800644593824
ALL,13,autonomous,attitude_error_deg,Sep17,23,2.839622512397639
ALL,13,autonomous,attitude_error_deg,Sep17,42,2.8833900060938586
ALL,13,autonomous,attitude_error_deg,Sep7,17,2.300294016830472
ALL,13,autonomous,attitude_error_deg,Sep7,23,2.327743778149733
ALL,13,autonomous,attitude_error_deg,Sep7,42,2.310650616470821
ALL,13,autonomous,body_rate_rmse_rad_s,ALL,17,0.5625222739286947
ALL,13,autonomous,body_rate_rmse_rad_s,ALL,23,0.5598694330709814
ALL,13,autonomous,body_rate_rmse_rad_s,ALL,42,0.5572613112400726
ALL,13,autonomous,body_rate_rmse_rad_s,Sep17,17,0.5454239898099582
ALL,13,autonomous,body_rate_rmse_rad_s,Sep17,23,0.5441141055734651
ALL,13,autonomous,body_rate_rmse_rad_s,Sep17,42,0.5390144755188195
ALL,13,autonomous,body_rate_rmse_rad_s,Sep7,17,0.5777207487009047
ALL,13,autonomous,body_rate_rmse_rad_s,Sep7,23,0.5738741686243292
ALL,13,autonomous,body_rate_rmse_rad_s,Sep7,42,0.5734807207700753
ALL,13,autonomous,position_rmse_m,ALL,17,0.09268206942034994
ALL,13,autonomous,position_rmse_m,ALL,23,0.09330325282172841
ALL,13,autonomous,position_rmse_m,ALL,42,0.09198665353914878
ALL,13,autonomous,position_rmse_m,Sep17,17,0.05457960762963946
ALL,13,autonomous,position_rmse_m,Sep17,23,0.05618562090302548
ALL,13,autonomous,position_rmse_m,Sep17,42,0.0539918193828319
ALL,13,autonomous,position_rmse_m,Sep7,17,0.12655092434542592
ALL,13,autonomous,position_rmse_m,Sep7,23,0.12629670341613097
ALL,13,autonomous,position_rmse_m,Sep7,42,0.12575983945587488
ALL,13,autonomous,velocity_rmse_m_s,ALL,17,0.2201409744634685
ALL,13,autonomous,velocity_rmse_m_s,ALL,23,0.22329612259012724
ALL,13,autonomous,velocity_rmse_m_s,ALL,42,0.22148957568178945
ALL,13,autonomous,velocity_rmse_m_s,Sep17,17,0.25382601910452246
ALL,13,autonomous,velocity_rmse_m_s,Sep17,23,0.2601592258806287
ALL,13,autonomous,velocity_rmse_m_s,Sep17,42,0.2546551265511616
ALL,13,autonomous,velocity_rmse_m_s,Sep7,17,0.1901987125603094
ALL,13,autonomous,velocity_rmse_m_s,Sep7,23,0.1905289196652371
ALL,13,autonomous,velocity_rmse_m_s,Sep7,42,0.1920090860201253
ALL,14,autonomous,attitude_error_deg,ALL,17,2.664518095654051
ALL,14,autonomous,attitude_error_deg,ALL,23,2.6916210925094632
ALL,14,autonomous,attitude_error_deg,ALL,42,2.705211328569515
ALL,14,autonomous,attitude_error_deg,Sep17,17,2.9658557798542473
ALL,14,autonomous,attitude_error_deg,Sep17,23,3.0017451150424153
ALL,14,autonomous,attitude_error_deg,Sep17,42,3.050792480595808
ALL,14,autonomous,attitude_error_deg,Sep7,17,2.396662376364988
ALL,14,autonomous,attitude_error_deg,Sep7,23,2.415955294702395
ALL,14,autonomous,attitude_error_deg,Sep7,42,2.3980280823239206
ALL,14,autonomous,body_rate_rmse_rad_s,ALL,17,0.5849007238354886
ALL,14,autonomous,body_rate_rmse_rad_s,ALL,23,0.580212037365806
ALL,14,autonomous,body_rate_rmse_rad_s,ALL,42,0.5789826558166081
ALL,14,autonomous,body_rate_rmse_rad_s,Sep17,17,0.5613117424094907
ALL,14,autonomous,body_rate_rmse_rad_s,Sep17,23,0.5555141029348045
ALL,14,autonomous,body_rate_rmse_rad_s,Sep17,42,0.5508609031318588
ALL,14,autonomous,body_rate_rmse_rad_s,Sep7,17,0.6058687073252647
ALL,14,autonomous,body_rate_rmse_rad_s,Sep7,23,0.6021657568600295
ALL,14,autonomous,body_rate_rmse_rad_s,Sep7,42,0.6039797693141631
ALL,14,autonomous,position_rmse_m,ALL,17,0.1003459135142773
ALL,14,autonomous,position_rmse_m,ALL,23,0.10104874097157084
ALL,14,autonomous,position_rmse_m,ALL,42,0.09956315927248229
ALL,14,autonomous,position_rmse_m,Sep17,17,0.059705269012382024
ALL,14,autonomous,position_rmse_m,Sep17,23,0.06158144302059296
ALL,14,autonomous,position_rmse_m,Sep17,42,0.05907016214177568
ALL,14,autonomous,position_rmse_m,Sep7,17,0.13647093084929532
ALL,14,autonomous,position_rmse_m,Sep7,23,0.13613078359466227
ALL,14,autonomous,position_rmse_m,Sep7,42,0.13555693449977707
ALL,14,autonomous,velocity_rmse_m_s,ALL,17,0.2328641600897038
ALL,14,autonomous,velocity_rmse_m_s,ALL,23,0.23529875616295193
ALL,14,autonomous,velocity_rmse_m_s,ALL,42,0.23362501941174474
ALL,14,autonomous,velocity_rmse_m_s,Sep17,17,0.27015047034270806
ALL,14,autonomous,velocity_rmse_m_s,Sep17,23,0.27547408919322897
ALL,14,autonomous,velocity_rmse_m_s,Sep17,42,0.27027484312161537
ALL,14,autonomous,velocity_rmse_m_s,Sep7,17,0.19972077319814444
ALL,14,autonomous,velocity_rmse_m_s,Sep7,23,0.1995873490249279
ALL,14,autonomous,velocity_rmse_m_s,Sep7,42,0.20104739833630414
ALL,15,autonomous,attitude_error_deg,ALL,17,2.820727036904889
ALL,15,autonomous,attitude_error_deg,ALL,23,2.842324475380089
ALL,15,autonomous,attitude_error_deg,ALL,42,2.8564642288221296
ALL,15,autonomous,attitude_error_deg,Sep17,17,3.132800350467918
ALL,15,autonomous,attitude_error_deg,Sep17,23,3.1581028774739557
ALL,15,autonomous,attitude_error_deg,Sep17,42,3.2117545883510954
ALL,15,autonomous,attitude_error_deg,Sep7,17,2.5433285359599744
ALL,15,autonomous,attitude_error_deg,Sep7,23,2.561632562407763
ALL,15,autonomous,attitude_error_deg,Sep7,42,2.540650575907493
ALL,15,autonomous,body_rate_rmse_rad_s,ALL,17,0.5772461299038006
ALL,15,autonomous,body_rate_rmse_rad_s,ALL,23,0.5752775565676435
ALL,15,autonomous,body_rate_rmse_rad_s,ALL,42,0.5763138392340018
ALL,15,autonomous,body_rate_rmse_rad_s,Sep17,17,0.5655283327899332
ALL,15,autonomous,body_rate_rmse_rad_s,Sep17,23,0.5655124066426116
ALL,15,autonomous,body_rate_rmse_rad_s,Sep17,42,0.5650735854675963
ALL,15,autonomous,body_rate_rmse_rad_s,Sep7,17,0.5876619495605717
ALL,15,autonomous,body_rate_rmse_rad_s,Sep7,23,0.5839576898343384
ALL,15,autonomous,body_rate_rmse_rad_s,Sep7,42,0.5863051759152511
ALL,15,autonomous,position_rmse_m,ALL,17,0.10815637696211915
ALL,15,autonomous,position_rmse_m,ALL,23,0.10895734657010353
ALL,15,autonomous,position_rmse_m,ALL,42,0.10730756671827421
ALL,15,autonomous,position_rmse_m,Sep17,17,0.0652563876854737
ALL,15,autonomous,position_rmse_m,Sep17,23,0.06747541016068898
ALL,15,autonomous,position_rmse_m,Sep17,42,0.06459098460313653
ALL,15,autonomous,position_rmse_m,Sep7,17,0.14628970076358178
ALL,15,autonomous,position_rmse_m,Sep7,23,0.14583017893402758
ALL,15,autonomous,position_rmse_m,Sep7,42,0.14527786193172992
ALL,15,autonomous,velocity_rmse_m_s,ALL,17,0.242665263668107
ALL,15,autonomous,velocity_rmse_m_s,ALL,23,0.2458704579751443
ALL,15,autonomous,velocity_rmse_m_s,ALL,42,0.24437027591769198
ALL,15,autonomous,velocity_rmse_m_s,Sep17,17,0.280643667474302
ALL,15,autonomous,velocity_rmse_m_s,Sep17,23,0.28736771969707864
ALL,15,autonomous,velocity_rmse_m_s,Sep17,42,0.28180265826770134
ALL,15,autonomous,velocity_rmse_m_s,Sep7,17,0.20890668250704472
ALL,15,autonomous,velocity_rmse_m_s,Sep7,23,0.2089840031112027
ALL,15,autonomous,velocity_rmse_m_s,Sep7,42,0.21109704716212807
ALL,15,local100ms,attitude_error_deg,ALL,17,1.3884557866801226
ALL,15,local100ms,attitude_error_deg,ALL,23,1.4169455970263878
ALL,15,local100ms,attitude_error_deg,ALL,42,1.3898381732286036
ALL,15,local100ms,attitude_error_deg,Sep17,17,1.4481203389129902
ALL,15,local100ms,attitude_error_deg,Sep17,23,1.45853694438859
ALL,15,local100ms,attitude_error_deg,Sep17,42,1.423697557023557
ALL,15,local100ms,attitude_error_deg,Sep7,17,1.3354206291397959
ALL,15,local100ms,attitude_error_deg,Sep7,23,1.3799755104822078
ALL,15,local100ms,attitude_error_deg,Sep7,42,1.359740943188645
ALL,15,local100ms,body_rate_rmse_rad_s,ALL,17,0.5584019033567366
ALL,15,local100ms,body_rate_rmse_rad_s,ALL,23,0.5579294943805012
ALL,15,local100ms,body_rate_rmse_rad_s,ALL,42,0.56265526011355
ALL,15,local100ms,body_rate_rmse_rad_s,Sep17,17,0.5341908929714492
ALL,15,local100ms,body_rate_rmse_rad_s,Sep17,23,0.5315936880369074
ALL,15,local100ms,body_rate_rmse_rad_s,Sep17,42,0.5381066830722044
ALL,15,local100ms,body_rate_rmse_rad_s,Sep7,17,0.579922801476992
ALL,15,local100ms,body_rate_rmse_rad_s,Sep7,23,0.5813391000192512
ALL,15,local100ms,body_rate_rmse_rad_s,Sep7,42,0.584476217483635
ALL,15,local100ms,position_rmse_m,ALL,17,0.03407998091494463
ALL,15,local100ms,position_rmse_m,ALL,23,0.034083255224674994
ALL,15,local100ms,position_rmse_m,ALL,42,0.034086986359364004
ALL,15,local100ms,position_rmse_m,Sep17,17,0.019527100335041913
ALL,15,local100ms,position_rmse_m,Sep17,23,0.019694578087278713
ALL,15,local100ms,position_rmse_m,Sep17,42,0.019439945237621284
ALL,15,local100ms,position_rmse_m,Sep7,17,0.04701587476374704
ALL,15,local100ms,position_rmse_m,Sep7,23,0.04687319045791614
ALL,15,local100ms,position_rmse_m,Sep7,42,0.047106578467579756
ALL,15,local100ms,velocity_rmse_m_s,ALL,17,0.14468995887925287
ALL,15,local100ms,velocity_rmse_m_s,ALL,23,0.14735162085331174
ALL,15,local100ms,velocity_rmse_m_s,ALL,42,0.14854336859003142
ALL,15,local100ms,velocity_rmse_m_s,Sep17,17,0.17949494690601456
ALL,15,local100ms,velocity_rmse_m_s,Sep17,23,0.17876421463006043
ALL,15,local100ms,velocity_rmse_m_s,Sep17,42,0.17868774091223116
ALL,15,local100ms,velocity_rmse_m_s,Sep7,17,0.11375219174435361
ALL,15,local100ms,velocity_rmse_m_s,Sep7,23,0.1194293152739796
ALL,15,local100ms,velocity_rmse_m_s,Sep7,42,0.12174837097029835
ALL,16,autonomous,attitude_error_deg,ALL,17,2.9796819514423154
ALL,16,autonomous,attitude_error_deg,ALL,23,3.0057819678050595
ALL,16,autonomous,attitude_error_deg,ALL,42,3.01311694273969
ALL,16,autonomous,attitude_error_deg,Sep17,17,3.3049243398263752
ALL,16,autonomous,attitude_error_deg,Sep17,23,3.330071893486077
ALL,16,autonomous,attitude_error_deg,Sep17,42,3.383030016484949
ALL,16,autonomous,attitude_error_deg,Sep7,17,2.69057760621204
ALL,16,autonomous,attitude_error_deg,Sep7,23,2.7175242560885993
ALL,16,autonomous,attitude_error_deg,Sep7,42,2.6843053216327935
ALL,16,autonomous,body_rate_rmse_rad_s,ALL,17,0.5946578033631998
ALL,16,autonomous,body_rate_rmse_rad_s,ALL,23,0.5918905748995783
ALL,16,autonomous,body_rate_rmse_rad_s,ALL,42,0.5940048721757039
ALL,16,autonomous,body_rate_rmse_rad_s,Sep17,17,0.5779811507093117
ALL,16,autonomous,body_rate_rmse_rad_s,Sep17,23,0.5787767050051021
ALL,16,autonomous,body_rate_rmse_rad_s,Sep17,42,0.5800464399124515
ALL,16,autonomous,body_rate_rmse_rad_s,Sep7,17,0.6094814946111005
ALL,16,autonomous,body_rate_rmse_rad_s,Sep7,23,0.6035473481391127
ALL,16,autonomous,body_rate_rmse_rad_s,Sep7,42,0.6064123675208171
ALL,16,autonomous,position_rmse_m,ALL,17,0.11624420403610036
ALL,16,autonomous,position_rmse_m,ALL,23,0.11709610121841975
ALL,16,autonomous,position_rmse_m,ALL,42,0.11533990832373345
ALL,16,autonomous,position_rmse_m,Sep17,17,0.07088161188996073
ALL,16,autonomous,position_rmse_m,Sep17,23,0.0733309243023575
ALL,16,autonomous,position_rmse_m,Sep17,42,0.07018534242797572
ALL,16,autonomous,position_rmse_m,Sep7,17,0.15656650816600226
ALL,16,autonomous,position_rmse_m,Sep7,23,0.15599848069936398
ALL,16,autonomous,position_rmse_m,Sep7,42,0.15547730023107365
ALL,16,autonomous,velocity_rmse_m_s,ALL,17,0.2504003925175627
ALL,16,autonomous,velocity_rmse_m_s,ALL,23,0.25512619773958745
ALL,16,autonomous,velocity_rmse_m_s,ALL,42,0.25334952328380483
ALL,16,autonomous,velocity_rmse_m_s,Sep17,17,0.285165305047852
ALL,16,autonomous,velocity_rmse_m_s,Sep17,23,0.29384790299433583
ALL,16,autonomous,velocity_rmse_m_s,Sep17,42,0.2876749510812543
ALL,16,autonomous,velocity_rmse_m_s,Sep7,17,0.21949824804619442
ALL,16,autonomous,velocity_rmse_m_s,Sep7,23,0.22070690417981112
ALL,16,autonomous,velocity_rmse_m_s,Sep7,42,0.2228380319082942
ALL,17,autonomous,attitude_error_deg,ALL,17,3.1208821322262983
ALL,17,autonomous,attitude_error_deg,ALL,23,3.1553032765151863
ALL,17,autonomous,attitude_error_deg,ALL,42,3.1588186556771882
ALL,17,autonomous,attitude_error_deg,Sep17,17,3.4628793996524436
ALL,17,autonomous,attitude_error_deg,Sep17,23,3.4911452468076725
ALL,17,autonomous,attitude_error_deg,Sep17,42,3.549962716769377
ALL,17,autonomous,attitude_error_deg,Sep7,17,2.816884561180836
ALL,17,autonomous,attitude_error_deg,Sep7,23,2.856777080699643
ALL,17,autonomous,attitude_error_deg,Sep7,42,2.8111350458174647
ALL,17,autonomous,body_rate_rmse_rad_s,ALL,17,0.5662118271869743
ALL,17,autonomous,body_rate_rmse_rad_s,ALL,23,0.5638696668734023
ALL,17,autonomous,body_rate_rmse_rad_s,ALL,42,0.5676379356007768
ALL,17,autonomous,body_rate_rmse_rad_s,Sep17,17,0.5618752900648589
ALL,17,autonomous,body_rate_rmse_rad_s,Sep17,23,0.5571491867482307
ALL,17,autonomous,body_rate_rmse_rad_s,Sep17,42,0.5620901140426706
ALL,17,autonomous,body_rate_rmse_rad_s,Sep7,17,0.5700665268510767
ALL,17,autonomous,body_rate_rmse_rad_s,Sep7,23,0.5698434269846663
ALL,17,autonomous,body_rate_rmse_rad_s,Sep7,42,0.5725693325413157
ALL,17,autonomous,position_rmse_m,ALL,17,0.12432424353726429
ALL,17,autonomous,position_rmse_m,ALL,23,0.12525615562088183
ALL,17,autonomous,position_rmse_m,ALL,42,0.12337403355155108
ALL,17,autonomous,position_rmse_m,Sep17,17,0.07653821365796373
ALL,17,autonomous,position_rmse_m,Sep17,23,0.07931154761370773
ALL,17,autonomous,position_rmse_m,Sep17,42,0.0758092891603283
ALL,17,autonomous,position_rmse_m,Sep7,17,0.16680071454108697
ALL,17,autonomous,position_rmse_m,Sep7,23,0.16609580718281436
