seed,group,flight_id,cohort,axis,n_origins,n_valid,zero_lag_correlation,best_correlation,median_alignment_lag_s,bound_fraction
17,drive_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vz,32,32,0.8965585146173825,0.9018282119261087,0.0,0.03125
17,drive_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,p,32,32,0.7802511001297541,0.8017843200344399,0.0,0.0
17,drive_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,q,32,32,0.8964722266364593,0.9014943229529798,0.0,0.0
17,drive_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,r,32,32,0.4921991226007085,0.686510947586449,0.0598743875,0.09375
17,drive_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vx,58,58,0.8811417384941423,0.8889159581081594,0.0,0.017241379310344827
17,drive_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vy,58,58,0.8636116175122552,0.886048099883412,0.0,0.10344827586206896
17,drive_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vz,58,58,0.9588898610748557,0.9595254527114565,0.0,0.0
17,drive_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,p,58,58,0.8295023604533773,0.8509013801246672,0.0,0.0
17,drive_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,q,58,58,0.9105458165920258,0.9133954350374733,0.0,0.0
17,drive_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,r,58,58,0.6297043103047776,0.7887885036835413,0.05987778749999999,0.13793103448275862
17,drive_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vx,57,57,0.9033802295470648,0.906668492379808,0.0,0.017543859649122806
17,drive_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vy,57,57,0.7997514130202991,0.81845944771548,0.0,0.05263157894736842
17,drive_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vz,57,57,0.9582112957484764,0.9585101650872944,0.0,0.0
17,drive_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,p,57,57,0.7645093643739324,0.8094889227262196,0.01995775,0.0
17,drive_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,q,57,57,0.8887017628070828,0.9004022230337471,0.0,0.0
17,drive_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,r,57,57,0.6400550630081954,0.8035430989135334,0.03992269999999999,0.15789473684210525
17,drive_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vx,35,35,0.8331473812797924,0.8614784585687673,0.0,0.11428571428571428
17,drive_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vy,35,35,0.95333149470473,0.963640570134551,0.0,0.05714285714285714
17,drive_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vz,35,35,0.8964585466399356,0.9001697395905537,0.0,0.02857142857142857
17,drive_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,p,35,35,0.7562449520197934,0.7984353729140712,0.0,0.02857142857142857
17,drive_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,q,35,35,0.8979254748140388,0.9012690981388746,0.0,0.0
17,drive_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,r,35,35,0.62633856779369,0.7416391554506884,0.039920325,0.14285714285714285
17,common_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vx,37,37,0.8551818245894589,0.864429882346295,0.0,0.0
17,common_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vy,37,37,0.8674648065481844,0.8905113696727688,0.0,0.05405405405405406
17,common_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vz,37,37,0.941194029914124,0.9437332505858476,0.0,0.0
17,common_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,p,37,37,0.4511214636235884,0.6042571399451023,0.019958825000000006,0.05405405405405406
17,common_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,q,37,37,0.8142194360808078,0.8276231372958874,0.0,0.0
17,common_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,r,37,37,0.4562798702568208,0.6294434632010906,-0.04016105,0.24324324324324326
17,common_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vx,18,18,0.8055134747246333,0.8164225177361439,0.0,0.0
17,common_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vy,18,18,0.9019833673734282,0.9183731176316571,0.0,0.05555555555555555
17,common_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vz,18,18,0.9314932839589036,0.9314932839589036,0.0,0.0
17,common_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,p,18,18,0.6412389648196498,0.7609959811541465,0.010101724999999997,0.0
17,common_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,q,18,18,0.7698743548299666,0.7742693885493543,0.0,0.0
17,common_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,r,18,18,0.44313986874988925,0.6313151699211212,-0.05987625,0.2777777777777778
17,common_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vx,23,23,0.8393336074152036,0.8576275947599328,0.0,0.08695652173913043
17,common_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vy,23,23,0.8589094222187397,0.8684982311255406,0.0,0.08695652173913043
17,common_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vz,23,23,0.8955920053138986,0.9036517732628535,0.0,0.0
17,common_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,p,23,23,0.7007557842186485,0.7839319601915861,0.019956225,0.043478260869565216
17,common_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,q,23,23,0.7365688608738977,0.7852306474506368,0.0,0.0
17,common_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,r,23,23,0.5822013001135983,0.6608996573395534,-0.019959825000000004,0.13043478260869565
17,common_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vx,27,27,0.8418884490791959,0.8484698552199793,0.0,0.0
17,common_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vy,27,27,0.9146068947767249,0.9393228787757166,0.0,0.07407407407407407
17,common_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vz,27,27,0.9378734544419559,0.9440292751800895,0.0,0.0
17,common_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,p,27,27,0.6238797101843299,0.7300658207467042,0.019959024999999995,0.07407407407407407
17,common_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,q,27,27,0.833909006456972,0.8456047918815516,0.0,0.0
17,common_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,r,27,27,0.41393879275151446,0.574797137753777,-0.039911175,0.2962962962962963
17,common_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vx,18,18,0.6877037221503559,0.752255230581994,0.0,0.1111111111111111
17,common_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vy,18,18,0.7119135817971097,0.8031298082066878,0.0,0.1111111111111111
17,common_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vz,18,18,0.8694145061990218,0.9106402970213963,0.0,0.05555555555555555
17,common_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,p,18,18,0.6967760505103998,0.8084592218006299,0.019960150000000003,0.0
17,common_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,q,18,18,0.7594667579574347,0.7685779115942835,0.0,0.0
17,common_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,r,18,18,0.5352513422236606,0.6754438154959211,-0.04017196250000001,0.16666666666666666
17,common_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vx,16,16,0.6268408071514256,0.652528721331324,0.0,0.0625
17,common_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vy,16,16,0.8623746696837191,0.8654944148320655,0.0,0.0625
17,common_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vz,16,16,0.9383596118771597,0.9383596118771597,0.0,0.0
17,common_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,p,16,16,0.8164813207202045,0.86340230057829,0.019957812499999998,0.0
17,common_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,q,16,16,0.7664221004270759,0.7913170121495803,0.0,0.0625
17,common_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,r,16,16,0.39723812936850567,0.5651474244794059,-0.039920025,0.0
17,common_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vx,18,18,0.9037228991676926,0.9085422080997935,0.0,0.0
17,common_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vy,18,18,0.9099941158593027,0.9274720272103578,0.0,0.05555555555555555
17,common_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vz,18,18,0.9261573858383753,0.9352281340857969,0.0,0.05555555555555555
17,common_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,p,18,18,0.6630031622481034,0.723892780906201,0.009978875000000002,0.0
17,common_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,q,18,18,0.8584034802260941,0.8703198050312658,0.0,0.0
17,common_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,r,18,18,0.5027027997056265,0.6483084684803763,-0.03991791249999999,0.16666666666666666
17,common_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vx,18,18,0.8285424536223869,0.8314448838431227,0.0,0.0
17,common_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vy,18,18,0.929488607584308,0.9332011329425437,0.0,0.0
17,common_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vz,18,18,0.9473175629533986,0.9557267775330242,0.0,0.05555555555555555
17,common_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,p,18,18,0.7793485020773647,0.8571883152194242,0.0199586125,0.0
17,common_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,q,18,18,0.7294921858858885,0.7623818363980573,0.0,0.0
17,common_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,r,18,18,0.6264775186756137,0.6959958119289062,-0.01996025,0.05555555555555555
17,common_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vx,16,16,0.9265780283167859,0.929093439525067,0.0,0.0
17,common_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vy,16,16,0.8375245053945255,0.8424801011075369,0.0,0.0625
17,common_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vz,16,16,0.9477930199964106,0.9522034759006319,0.0,0.0
17,common_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,p,16,16,0.6297968451232504,0.7250118005515829,0.009978487499999997,0.0625
17,common_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,q,16,16,0.823825268894024,0.827773238753845,0.0,0.0
17,common_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,r,16,16,0.45766516822878445,0.6028250717291725,-0.019959624999999998,0.1875
17,common_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vx,26,26,0.8556999884346871,0.8611452397891098,0.0,0.038461538461538464
17,common_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vy,26,26,0.6837669298685379,0.7122940940064908,0.0,0.15384615384615385
17,common_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vz,26,26,0.9479336996610962,0.9501533399928194,0.0,0.038461538461538464
17,common_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,p,26,26,0.6900487102184688,0.7478408715124378,0.0,0.038461538461538464
17,common_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,q,26,26,0.8841945066639417,0.8958968134982522,0.0,0.0
17,common_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,r,26,26,0.6167618927689589,0.8047999418876498,0.0399189625,0.19230769230769232
17,common_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vx,33,33,0.8161508579605048,0.8445844073181771,0.0,0.06060606060606061
17,common_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vy,33,33,0.8974533058631822,0.9211098727810789,0.0,0.12121212121212122
17,common_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vz,33,33,0.925005411220056,0.9351307917462546,0.0,0.0
17,common_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,p,33,33,0.7174711322022449,0.7524455409142559,0.0199581,0.0
17,common_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,q,33,33,0.8563875645554381,0.8831234769293551,0.0,0.0
17,common_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,r,33,33,0.782527624060977,0.8700050434164696,0.0,0.21212121212121213
17,common_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vx,30,30,0.9211256670033923,0.9221141603823693,0.0,0.03333333333333333
17,common_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vy,30,30,0.8772730442228274,0.9034248627990141,0.0,0.06666666666666667
17,common_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,vz,30,30,0.9121530749227224,0.9398651945244463,0.0,0.03333333333333333
17,common_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,p,30,30,0.6632982927446601,0.7210159526427937,0.0199589875,0.03333333333333333
17,common_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,q,30,30,0.8658301193487373,0.8869222928447786,0.0,0.0
17,common_high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,r,30,30,0.6064970365202512,0.7455860884238626,0.039916812499999996,0.23333333333333334
17,common_high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vx,43,43,0.8493959647995909,0.8626918751006593,0.0,0.046511627906976744
17,common_high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vy,43,43,0.91972734150798,0.9292026053613117,0.0,0.046511627906976744
17,common_high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,vz,43,43,0.936678120390295,0.9367177708701516,0.0,0.0
17,common_high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,p,43,43,0.6629709522186394,0.7600803519165423,0.0,0.046511627906976744
17,common_high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,q,43,43,0.8525310669009479,0.8580092333757967,0.0,0.023255813953488372
17,common_high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,r,43,43,0.47983727667026865,0.6138364889677873,0.0199601,0.3023255813953488
17,common_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vx,27,27,0.9136189493634388,0.9213108485582666,0.0,0.1111111111111111
17,common_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vy,27,27,0.8306584968905665,0.8477777646537008,0.0,0.1111111111111111
17,common_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,vz,27,27,0.8845822106471793,0.8923586961565482,0.0,0.037037037037037035
17,common_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,p,27,27,0.7810977739649394,0.8102317490291334,0.0,0.0
17,common_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,q,27,27,0.8565062381577521,0.8657818472653974,0.0,0.0
17,common_high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,r,27,27,0.5435961373546758,0.680630396012142,0.04016449999999999,0.1111111111111111
17,common_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vx,28,28,0.9682773310245915,0.9705236237959219,0.0,0.03571428571428571
17,common_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vy,28,28,0.8924220724499389,0.9073641728156129,0.0,0.10714285714285714
17,common_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,vz,28,28,0.941418940391214,0.9421432235523935,0.0,0.0
17,common_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,p,28,28,0.8017842644342743,0.8127255948265504,0.0,0.0
17,common_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,q,28,28,0.8867874099361979,0.8939583484530885,0.0,0.0
17,common_high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,r,28,28,0.6249321309806896,0.769409697910049,0.040418499999999996,0.14285714285714285
17,common_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vx,32,32,0.7917406202242275,0.8043692269372613,0.0,0.0625
17,common_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vy,32,32,0.8439515895211829,0.8658207549458328,0.0,0.09375
17,common_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,vz,32,32,0.9512008704966394,0.9514940244162822,0.0,0.0
17,common_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,p,32,32,0.7154096697507797,0.7703611122284172,0.009979150000000003,0.0
17,common_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,q,32,32,0.8757297262135005,0.8958173498240976,0.0,0.0
17,common_high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,r,32,32,0.5236826469744534,0.6905973103407113,0.039919449999999995,0.25
17,common_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vx,30,30,0.8469013404508176,0.8755720596719454,0.0,0.13333333333333333
17,common_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vy,30,30,0.9101907271817623,0.9206008677298315,0.0,0.1
17,common_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,vz,30,30,0.8772151961435273,0.8855723123700514,0.0,0.03333333333333333
17,common_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,p,30,30,0.6904980439256829,0.7538513745875937,0.0199583375,0.06666666666666667
17,common_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,q,30,30,0.8633563276872531,0.8737159333292314,0.0,0.0
17,common_high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,r,30,30,0.6796550947108025,0.7699251224346305,0.03991916249999998,0.2
17,differential_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vx,22,22,0.8159023598327146,0.8242308985192686,0.0,0.0
17,differential_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vy,22,22,0.8827375392962985,0.9236106777773183,0.0,0.09090909090909091
17,differential_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,vz,22,22,0.9485007884884737,0.9485007884884737,0.0,0.0
17,differential_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,p,22,22,0.44469524906338687,0.5693600658388424,0.019957812499999998,0.09090909090909091
17,differential_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,q,22,22,0.8257143777127254,0.8257143777127254,0.0,0.0
17,differential_high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,r,22,22,0.5612664331716798,0.64901039963318,-0.0399135,0.13636363636363635
17,differential_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vx,46,46,0.8591530216615947,0.8681086970726369,0.0,0.021739130434782608
17,differential_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vy,46,46,0.7975340829811152,0.8267054216833256,0.0,0.10869565217391304
17,differential_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,vz,46,46,0.9619446087968427,0.9619446087968427,0.0,0.0
17,differential_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,p,46,46,0.6380131547401375,0.7440277543455865,0.019957449999999998,0.0
17,differential_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,q,46,46,0.8176355754622201,0.8231351678134257,0.0,0.0
17,differential_high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,r,46,46,0.5171989140737835,0.7165810141688652,-0.0402885625,0.1956521739130435
17,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vx,34,34,0.7551018411252696,0.7724629961979571,0.0,0.08823529411764706
17,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vy,34,34,0.8483392097120495,0.8700248751587053,0.0,0.029411764705882353
17,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,vz,34,34,0.9570780372453735,0.9617364514311675,0.0,0.0
17,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,p,34,34,0.7110551624523688,0.8038407118862054,0.0199579,0.0
17,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,q,34,34,0.8183033453727093,0.8288121751470976,0.0,0.0
17,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,r,34,34,0.5949375645246182,0.7046358875581281,-0.03991323749999999,0.14705882352941177
17,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vx,27,27,0.7669924465832586,0.7743834168987094,0.0,0.0
17,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vy,27,27,0.8713528987456622,0.8834667467364119,0.0,0.037037037037037035
17,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,vz,27,27,0.9484498060381922,0.9506612162319735,0.0,0.0
17,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,p,27,27,0.7104158300428302,0.8062863121618773,0.019957474999999995,0.0
17,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,q,27,27,0.8372649611678322,0.8440415429347202,0.0,0.0
17,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,r,27,27,0.29873045492915984,0.5278832497743933,-0.039922999999999986,0.4074074074074074
17,differential_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vx,25,25,0.7465254545775235,0.794599492689835,0.0,0.04
17,differential_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vy,25,25,0.8433030492925156,0.8769004150045407,0.0,0.04
17,differential_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,vz,25,25,0.9058539673395453,0.9369121431208586,0.0,0.04
17,differential_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,p,25,25,0.7157044573389567,0.8047345667373856,0.019960400000000003,0.0
17,differential_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,q,25,25,0.8195538978063014,0.8278749880339369,0.0,0.0
17,differential_high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,r,25,25,0.42476799520955894,0.6026072976427546,-0.039925100000000005,0.16
17,differential_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vx,25,25,0.8337177181816523,0.8489821560582813,0.0,0.04
17,differential_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vy,25,25,0.8715837587306173,0.8767784677507808,0.0,0.0
17,differential_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,vz,25,25,0.974488869383531,0.9744923002853413,0.0,0.0
17,differential_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,p,25,25,0.7418803163751894,0.8196236014282756,0.019959575,0.0
17,differential_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,q,25,25,0.8049045987571961,0.8080271650269473,0.0,0.0
17,differential_high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,r,25,25,0.5289855078037877,0.6412266303862065,-0.019959400000000006,0.08
17,differential_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vx,22,22,0.83416045834911,0.8376826271483654,0.0,0.0
17,differential_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vy,22,22,0.8691158394822067,0.8797218365354046,0.0,0.045454545454545456
17,differential_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,vz,22,22,0.9325329175009739,0.9399544387943188,0.0,0.045454545454545456
17,differential_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,p,22,22,0.6471102601482159,0.723677338669827,0.019958699999999996,0.0
17,differential_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,q,22,22,0.8065046283085621,0.8120779475134746,0.0,0.0
17,differential_high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,r,22,22,0.4209580846665693,0.5408673823929375,-0.0199581125,0.13636363636363635
17,differential_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vx,32,32,0.9198068120888732,0.9294145500510573,0.0,0.0
17,differential_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vy,32,32,0.9261127146038097,0.9304635038545912,0.0,0.0
17,differential_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,vz,32,32,0.9612424514385447,0.9667160983842795,0.0,0.03125
17,differential_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,p,32,32,0.7959255571268861,0.8477712622691562,0.0,0.0
17,differential_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,q,32,32,0.740722327400398,0.7563091677242397,0.0,0.0
17,differential_high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,r,32,32,0.7176839252671434,0.7555549199617326,-0.0099784875,0.03125
17,differential_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vx,11,11,0.777720662726687,0.7777916357833661,0.0,0.0
17,differential_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vy,11,11,0.9953390321391296,0.9957605532481353,0.0,0.0
17,differential_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,vz,11,11,0.9599577885747828,0.9625236557434124,0.0,0.0
17,differential_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,p,11,11,0.6497738354873946,0.713296857627376,0.0,0.09090909090909091
17,differential_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,q,11,11,0.8576376359086813,0.857821461316664,0.0,0.0
17,differential_high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,r,11,11,0.47637994107645465,0.54900070694866,-0.019958850000000004,0.18181818181818182
17,differential_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vx,31,31,0.7632407009998243,0.794505377687132,0.0,0.12903225806451613
17,differential_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vy,31,31,0.8169756352639399,0.8612653376237146,0.0,0.0967741935483871
17,differential_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,vz,31,31,0.9361054121062051,0.9380024359827334,0.0,0.03225806451612903
17,differential_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,p,31,31,0.6682545751103589,0.7304033881749157,0.019959,0.03225806451612903
17,differential_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,q,31,31,0.8965072629710672,0.9052431693961496,0.0,0.0
17,differential_high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,r,31,31,0.6276679963753153,0.7214320326562554,0.019959225000000004,0.0967741935483871
17,differential_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vx,36,36,0.8319069317365356,0.8644441065131961,0.0,0.05555555555555555
17,differential_high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,vy,36,36,0.9013199788630829,0.9271520152886379,0.0,0.1111111111111111
