group,interval,axis,cohort,waveform_rmse_mean,waveform_rmse_std,true_amplitude_mean,true_amplitude_std,pred_amplitude_mean,pred_amplitude_std,mean_change_bias_mean,mean_change_bias_std,direction_agreement_mean,direction_agreement_std,amplitude_ratio
drive_high,late,p,Sep17,0.4786040101556086,0.007494761237353137,0.8205262616107044,0.0,0.7124201034310063,0.010845475165172392,-0.06775992188116947,0.01574849254549761,0.9652402713199373,0.0020697637617624765,0.8682477779961798
drive_high,late,p,Sep7,0.5062490729076758,0.0010484794016375005,0.9468981216400358,0.0,0.8144598567239365,0.019022692187896498,0.0232469491950047,0.00916099441809462,0.9541882332643201,0.03488372128785972,0.8601346207269742
drive_high,late,q,ALL,0.22822369815506702,0.011366950157246517,0.7668786352229628,0.0,0.7286574570303453,0.003909227578368631,0.011674384500017683,0.007941002947450202,0.992443434921174,0.0013460940336792466,0.950160069094238
drive_high,late,q,Sep17,0.23482017633458863,0.013840592149066024,0.8238171581323249,0.0,0.7538867732809974,0.006364244981557285,0.01962282315865264,0.009655398673801911,0.9879732895954345,0.004077468670198335,0.9151141923168162
drive_high,late,q,Sep7,0.22162721997554544,0.01119943773820517,0.7099401123136007,0.0,0.7034281407796935,0.005537291621952885,0.0037259458413827252,0.007027687811361352,0.9969135802469135,0.0026729179129149137,0.990827435411861
drive_high,late,r,ALL,0.14173306113321169,0.0010635355747243558,0.2835593407834126,0.0,0.2511321555934843,0.003221869495820451,-0.003467669126024289,0.0121602432632146,0.9169416895012691,0.006322273422168667,0.8856423311595412
drive_high,late,r,Sep17,0.15471074300169552,0.0037205655527702245,0.3344992438676612,0.0,0.2930292813129211,0.0038234148474701754,-0.016280457633372238,0.015907394027331434,0.9098384966817937,0.0066081050197835806,0.8760237479904529
drive_high,late,r,Sep7,0.12875537926472783,0.0028534305888578445,0.23261943769916393,0.0,0.2092350298740475,0.0028230528169033826,0.009345119381323664,0.009298784797503767,0.9240448823207444,0.015227705847333614,0.8994735433271985
drive_high,late,vx,ALL,0.16395906741528662,0.007821796062536975,0.5373803985225506,0.0,0.5600954511808728,0.010221594960273568,0.01380445387507818,0.0070190134954990074,0.973205406849484,0.0036528822358049664,1.0422699687610004
drive_high,late,vx,Sep17,0.19217262484509792,0.007529607324638322,0.64628343444643,0.0,0.6686202978068337,0.009121174957808665,0.023389653030553362,0.011496588354350133,0.966626863081684,0.003565231949274416,1.0345620236723787
drive_high,late,vx,Sep7,0.13574550998547533,0.008262732622700676,0.42847736259867103,0.0,0.4515706045549117,0.011324176028179696,0.004219254719603,0.0048739758076790565,0.979783950617284,0.009193438894201541,1.0538960607304493
drive_high,late,vy,ALL,0.18848137204852625,0.005441377868515716,0.6288784441264477,0.0,0.613658766513504,0.01538195793318595,0.013944139755720626,0.002780193746636088,0.9707465592143012,0.018827762527257222,0.9757986972600329
drive_high,late,vy,Sep17,0.17504366150483452,0.01599602127145369,0.6451592576035214,0.0,0.6579021079954964,0.016916252665841663,0.006474228496103073,0.0010039063296331562,0.983159785095269,0.00716628481489806,1.0197514803388374
drive_high,late,vy,Sep7,0.20191908259221794,0.006784349668183067,0.6125976306493739,0.0,0.5694154250315117,0.01637138514178345,0.021414051015338182,0.005841725324100948,0.9583333333333334,0.036084391824351594,0.9295096757522754
drive_high,late,vz,ALL,0.2339538035451175,0.005759159859791118,0.7634983920417082,0.0,0.7366001494776429,0.008435593685977195,-0.00037724128409041927,0.015707091214192677,0.985620167944846,0.0019353830130860428,0.9647697456282318
drive_high,late,vz,Sep17,0.26457382446838285,0.003367538055480241,0.7639111384709957,0.0,0.7402183483729902,0.008014215115626208,-0.02323589195360957,0.030481943578791096,0.9712403358896919,0.0038707660261720366,0.9689848872403828
drive_high,late,vz,Sep7,0.20333378262185217,0.01233683091517,0.7630856456124208,0.0,0.7329819505822956,0.012932502533966769,0.022481409385428728,0.009698945980659889,1.0,0.0,0.9605500441487598
drive_high,middle,p,ALL,0.49587172023406434,0.0018946859191933646,0.8554964591347258,0.0,0.7244243553001377,0.005222294876945704,-0.0179197297151971,0.015430348621202357,0.9700386745596514,0.003053847275735337,0.8467882567659505
drive_high,middle,p,Sep17,0.4635912134167546,0.005407518124229058,0.8052155540779028,0.0,0.683585585659625,0.0015313436822538293,-0.034733257099665314,0.017563713113377004,0.9611893892530823,0.0061076945514706195,0.8489473187616662
drive_high,middle,p,Sep7,0.5281522270513741,0.005629653728739947,0.9057773641915489,0.0,0.7652631249406503,0.01105932071598164,-0.0011062023307288813,0.013933250935418005,0.9788879598662209,0.0,0.8448688995707964
drive_high,middle,q,ALL,0.23810906001556686,0.00852788528970406,0.7525685936725225,0.0,0.6922071224572856,0.016781008981922117,0.000133387646466914,0.013433435856588816,0.9941894277956048,0.0013620592649167763,0.9197927315559716
drive_high,middle,q,Sep17,0.24463844637887414,0.01011012363616367,0.7561817239429258,0.0,0.6902945932930052,0.007930842659520217,0.030278327767114397,0.018788927583459084,0.9901904497941083,0.0017602142353341623,0.9128686550286244
drive_high,middle,q,Sep7,0.2315796736522596,0.012735078190963653,0.7489554634021193,0.0,0.6941196516215662,0.02636053693746386,-0.03001155247418057,0.016624793836493595,0.9981884057971014,0.0031377732021175453,0.9267836147005829
drive_high,middle,r,ALL,0.14740948214937163,0.002325760387942426,0.21149382638856476,0.0,0.18141242348070596,0.0020772289095339247,0.009878913142360998,0.0027817026835907357,0.9098941807002155,0.013081019330407478,0.8577669929116888
drive_high,middle,r,Sep17,0.15872215383594449,0.002445861970138781,0.2532930376225073,0.0,0.2073528497111228,0.0002969989965522463,-0.004706923655016693,0.008343564996775266,0.9193464422085119,0.006473127156152165,0.8186283036336316
drive_high,middle,r,Sep7,0.13609681046279876,0.004486763990735042,0.16969461515462222,0.0,0.15547199725028912,0.004080950873564084,0.024464749939738687,0.0038660606336952353,0.9004419191919192,0.03261349521608609,0.9161869815882269
drive_high,middle,vx,ALL,0.12238556557529574,0.0004466997905174236,0.33251588350298933,0.0,0.32131290725800227,0.006894876986532079,0.018637857489683895,0.003707119467646513,0.9702505968532176,0.0023808556914226052,0.9663084478041593
drive_high,middle,vx,Sep17,0.1246477695635436,0.0022810432207948754,0.3587981838161302,0.0,0.37353637416977575,0.007077304608936154,0.009286047603623894,0.005712410008131778,0.9770509013087745,0.002883118891356324,1.0410765467006886
drive_high,middle,vx,Sep7,0.12012336158704791,0.0018518437880418821,0.3062335831898485,0.0,0.26908944034622867,0.006713446493867415,0.027989667375743894,0.001751627321257062,0.9634502923976608,0.004393268772314828,0.8787065009111282
drive_high,middle,vy,ALL,0.15069842788160803,0.0033549843571607746,0.4029926564570319,0.0,0.35500599923444015,0.009771421683241839,0.02629444979093733,0.0022735207219777014,0.9824255039947974,0.011766308092650692,0.8809242390556855
drive_high,middle,vy,Sep17,0.11980981958707065,0.006738316969685506,0.36321890236786364,0.0,0.3655066028996565,0.010848067077760166,0.008047876164405847,0.0007674580755883024,0.9926287857673728,0.001703706039285923,1.006298407150286
drive_high,middle,vy,Sep7,0.18158703617614536,0.0013492143177285707,0.4427664105462001,0.0,0.34450539556922405,0.011077052138168323,0.044541023417468815,0.004466443286555742,0.9722222222222222,0.024056261216234453,0.7780748208615001
drive_high,middle,vz,ALL,0.16885492836154936,0.006073867403802784,0.6291612967182794,0.0,0.6214696763366726,0.008416837476127368,0.024324679994155482,0.0062631333059100305,0.9945779914529914,0.001503516326014613,0.9877748036604819
drive_high,middle,vz,Sep17,0.19181922048101296,0.003906727625546803,0.6148690619365828,0.0,0.6083318120735858,0.004880196744391278,0.00432929175869701,0.0173454319238198,0.9933226495726496,0.003007032652029306,0.989368061807489
drive_high,middle,vz,Sep7,0.14589063624208579,0.009510230270953246,0.643453531499976,0.0,0.6346075405997593,0.01613584790193785,0.04432006822961396,0.005907463982685608,0.9958333333333332,0.0,0.986252323645508
high,early,p,ALL,0.5114111511456363,0.0039425699783052015,0.8209933023925485,0.0,0.6545943336890084,0.004286840902887436,-0.02030370155378915,0.007568369683919937,0.9419835601344078,0.0028311491111775097,0.7973199437576187
high,early,p,Sep17,0.4843480706629255,0.006698453758046535,0.7430974342158144,0.0,0.5887765517495755,0.005387190596915759,-0.035635381240350796,0.012384217338570912,0.932746296948242,0.013441352771198444,0.79232752616204
high,early,p,Sep7,0.5354672226858237,0.0014970719963194536,0.8902340741052011,0.0,0.7130990287462823,0.0044542820391425325,-0.0066755418324010276,0.004843779940074106,0.950194460744333,0.006829740668271075,0.8010241907029203
high,early,q,ALL,0.2502045790249117,0.0016855274127927627,0.7220073372489817,0.0,0.6740960500113068,0.005370373571438489,0.013912078011271053,0.016479985624973992,0.9833243896240264,0.0020070340633058384,0.9336415507628659
high,early,q,Sep17,0.2709472670985715,0.0012821882468836293,0.7506307679343905,0.0,0.6952899714177532,0.007363596801510379,0.015300079573445364,0.02001540254211265,0.9675405184272461,0.0016004614849610467,0.9262742764076592
high,early,q,Sep7,0.23176663407054754,0.004322327205559098,0.6965642877508408,0.0,0.6552570087611324,0.004428345439947862,0.012678298844893887,0.014623477972277884,0.9973544973544973,0.004582144993568426,0.9406985403700686
high,early,r,ALL,0.1274220053405306,0.0014177248412782094,0.15738639143764263,0.0,0.10328754574783346,0.0009739758359185776,0.011061494295811455,0.0020978379111857223,0.8324959573549163,0.007336596939119913,0.6562673227612348
high,early,r,Sep17,0.1267127800099052,0.0014339047569731519,0.15879567008480325,0.0,0.10373029867345107,0.0029417246262808377,0.0072027056851392485,0.004074046317937124,0.8188220759951897,0.01534403608040286,0.6532312790270348
high,early,r,Sep7,0.1280524278566421,0.0017329817726433395,0.15613369930683316,0.0,0.10289398759172891,0.0012996228283961378,0.014491528616408969,0.0006534348006431521,0.8446505185635621,0.0025764895330112475,0.6590120393517492
high,early,vx,ALL,0.07151308547039377,0.0018709117185246292,0.1908064774171581,0.0,0.1748991724346931,0.002888991530639974,0.003900127039530677,0.0005508367473551593,0.9844726352079293,0.002425841467183405,0.9166312108593304
high,early,vx,Sep17,0.07117365781741262,0.002503284843486839,0.19623388188906285,0.0,0.19401583156644875,0.004684379911123365,0.001197733850776085,0.001220972932120983,0.9748168498168498,0.005154913117764522,0.9886969044221016
high,early,vx,Sep7,0.07181479893971034,0.0024503704789712185,0.18598211788657606,0.0,0.1579065865397992,0.001929095516146827,0.006302254318423649,0.0005055430042901944,0.9930555555555557,0.0,0.8490417698980116
high,early,vy,ALL,0.08262141915798515,0.0019328560612690605,0.1985191468889288,0.0,0.16934993527449035,0.0036869202113957943,0.009750385294088795,0.0013474365780359408,0.9842826019296607,0.003279070573561362,0.8530660035993476
high,early,vy,Sep17,0.06586403705204247,0.0031996384325896667,0.1854398415101016,0.0,0.18282011250353966,0.0054169387720900426,0.006349175965245201,0.001196191727059074,0.9890873015873017,0.0034366087451763315,0.9858728901770593
high,early,vy,Sep7,0.0975168699188231,0.0018146006714664944,0.21014519611455296,0.0,0.15737644440422435,0.003975120568562747,0.012773682475283104,0.0030530360784007966,0.9800117577895356,0.007127781101106571,0.7488938472732746
high,early,vz,ALL,0.10232168400319151,0.0034966497771576383,0.5362197840076137,0.0,0.5418131828223286,0.0022225231058024862,0.013354879798192977,0.0016156440685686417,0.9966581415174766,0.0013584712216226393,1.0104311683036213
high,early,vz,Sep17,0.11086692487998628,0.005334018205330422,0.5254669643970514,0.0,0.5257990624773639,0.0021074626588757505,0.008613356319486279,0.005712176256681172,0.9928985507246377,0.0028867513459481233,1.0006320056308269
high,early,vz,Sep7,0.09472591433492945,0.002349128838890808,0.545777845883669,0.0,0.5560479564622973,0.0033043819475604627,0.01756956733482115,0.003125571215566634,1.0,0.0,1.0188173826696831
high,extended,p,ALL,0.5434686259232526,0.003786564915394397,0.8840217339901839,0.0,0.7321726881234766,0.003631745284446015,-0.032003344955455086,0.006868441591446594,0.9862262900498194,0.0019058519105558795,0.8282292843849997
high,extended,p,Sep17,0.523740994639814,0.005322753070105221,0.835902102661599,0.0,0.6978402684488048,0.003387046939135215,-0.06074248452436526,0.007363474240945488,0.9764126845376845,0.004049935309931368,0.8348349241218666
high,extended,p,Sep7,0.561004298175198,0.0024249590828523144,0.9267947396155929,0.0,0.7626903945009627,0.003961494695840078,-0.006457443116423825,0.006783622938623128,0.9949494949494951,0.0,0.8229334521442192
high,extended,q,ALL,0.3044976140116322,0.012983324216942066,0.7924884689325694,0.0,0.7433162381782323,0.00328509486611103,0.016504834013795735,0.0031188495590265095,0.998547567175018,0.0012578437237247078,0.9379521183184294
high,extended,q,Sep17,0.32832705328448447,0.022482371388617996,0.85897410668764,0.0,0.7864603012181323,0.002953221264503694,0.02546297290804904,0.004361185265438521,0.9969135802469135,0.002672917912914962,0.9155809180917757
high,extended,q,Sep7,0.2833158902135413,0.004874539558919965,0.7333901242613958,0.0,0.7049659599205436,0.0046335744041990715,0.008542043885570574,0.0024954733546952565,1.0,0.0,0.9612427773424431
high,extended,r,ALL,0.18257009539782143,0.003043431297377503,0.334618332494784,0.0,0.2735186664730481,0.0031853578070310255,-0.027056377106863025,0.011062598555561957,0.89663457263353,0.005553219902776441,0.8174049055644962
high,extended,r,Sep17,0.1998155542886018,0.0036944088960977894,0.3747084030479703,0.0,0.30839346770249204,0.0035466236481943025,-0.04696101302652864,0.016401804134536672,0.905277997419164,0.01690787389302945,0.8230225561902101
high,extended,r,Sep7,0.16724079860601662,0.0025169096352620117,0.298982714225285,0.0,0.2425188431579868,0.005596357876014383,-0.009363367400493585,0.006360667451574869,0.888951528379633,0.013201840559270884,0.8111467038701362
high,extended,vx,ALL,0.3740823522574308,0.019353568851355824,1.2240254118149192,0.0,1.2709442996431537,0.021407267336048322,-0.005769021312990269,0.010862241989124223,0.911398221303325,0.00566815875408644,1.0383316288823332
high,extended,vx,Sep17,0.3932212546570835,0.03539991746341302,1.3434688263957735,0.0,1.3989706945703075,0.030620677118529963,0.011613717604656302,0.023404782699489424,0.9060747255605709,0.006050756302816877,1.041312360275179
high,extended,vx,Sep7,0.35706999456885063,0.014565074992424983,1.1178534877430486,0.0,1.1571430597079055,0.014144075418802837,-0.021220344795342776,0.00039598096854328294,0.9161302175191063,0.006170437615345028,1.035147335850052
high,extended,vy,ALL,0.4395998952506157,0.009257140213221207,1.4054583365054123,0.0,1.4401690054354657,0.024896906474500175,0.009296627965240334,0.00716212551934563,0.952535400845759,0.005950213733169792,1.0246970458166405
high,extended,vy,Sep17,0.42517975739840325,0.01224406037414074,1.4886739162813332,0.0,1.5469060607016933,0.021653803933358383,0.008961428182754267,0.0022952678749726535,0.9696281738501852,0.001402760960488602,1.0391167896363915
high,extended,vy,Sep7,0.4524177955636935,0.01370140022773764,1.331488932260149,0.0,1.3452916229765968,0.03251543913864204,0.00959458332745017,0.011488606747875713,0.9373418248418249,0.01011723620287685,1.0103663578284636
high,extended,vz,ALL,0.33568832744737537,0.007876755457172235,0.9192366409471061,0.0,0.856207141685371,0.01972649939913396,-0.02778313076766896,0.012543848050063717,0.9444958354694662,0.012610643681070528,0.9314327818821554
high,extended,vz,Sep17,0.38866889577258895,0.016037036674180216,1.0892572922749086,0.0,1.0072335720688705,0.023478866052132136,-0.0802576027235467,0.03662756036635805,0.9150461208650865,0.014306203408401484,0.9246975707321344
high,extended,vz,Sep7,0.28859448893607437,0.015666129964535747,0.7681071731001702,0.0,0.7219614257889271,0.016720960849185222,0.018860844304222385,0.010227155504562204,0.9706733595622485,0.012555655329074256,0.9399227751968603
high,late,p,ALL,0.5365473931066056,0.003427302792682174,0.8768465223491102,0.0,0.7435711934467726,0.005833519103622022,-0.03697932316251133,0.007229859634466233,0.9669055319507183,0.001305013075200429,0.8480060928504487
high,late,p,Sep17,0.5272876031956506,0.003986029403129849,0.8259784404524732,0.0,0.7011945802512928,0.004266282792147274,-0.04262426748903123,0.008252873670155054,0.9790628991060025,0.0008848279987580257,0.8489260081258011
high,late,p,Sep7,0.544778317471899,0.0031434517573248628,0.9220625951461209,0.0,0.7812392940649769,0.007476385068529851,-0.03196159487227141,0.0064958956124838586,0.9560989833682436,0.002732878670748293,0.8472735996206121
high,late,q,ALL,0.2837826103319911,0.009560479652464702,0.8214912533011537,0.0,0.7539314167236485,0.00607637065074833,0.01677309603524853,0.00727050379697127,0.9819840262673124,0.005059910757265888,0.9177595180642317
high,late,q,Sep17,0.2999501981157277,0.014477568944000723,0.8758286963560834,0.0,0.7863839483026727,0.007681409755150966,0.008800808577343118,0.009122222441102777,0.9872323929571829,0.0051423390290380264,0.8978741523022152
high,late,q,Sep7,0.26941142119089184,0.00665706650474378,0.7731913039189937,0.0,0.7250847219867381,0.0048387416427693565,0.023859573775608895,0.005839601530936993,0.9773188114318718,0.010013137376384264,0.9377817861007712
high,late,r,ALL,0.1686161694575116,0.0008790590178711649,0.32671992299597935,0.0,0.28300671878543565,0.004635712548016924,0.0016174825240337397,0.011742513218770017,0.9129625939712233,0.009319804027209926,0.8662058811421743
high,late,r,Sep17,0.1789626636708661,0.004024023824388187,0.3810355478161429,0.0,0.31842864174965246,0.005146265730375556,-0.0008850273093238388,0.012855241034753159,0.9138248078359942,0.004320788969373836,0.8356927419887357
high,late,r,Sep7,0.1594192857123076,0.004504207196292653,0.2784393676002784,0.0,0.25152056503946524,0.00440866821257781,0.003841935709240476,0.01080980449385304,0.9121961816469826,0.016084708367080053,0.9033225696753585
high,late,vx,ALL,0.23146410468869516,0.009705097302959504,0.7469124803838166,0.0,0.7515883841596515,0.015296692723078986,0.00889988092622888,0.005500872142326307,0.9353968998090952,0.006574271044208663,1.0062603101416006
high,late,vx,Sep17,0.24403875306696313,0.011949315114475587,0.8325877428051124,0.0,0.8547745840708113,0.02717965689323347,0.015821538787987966,0.011714683097032712,0.9238967764525166,0.008507088274466078,1.0266480517608247
high,late,vx,Sep7,0.22028663946356808,0.009479032205083249,0.6707566915648869,0.0,0.6598673175719539,0.0049053362697049005,0.0027472961602208034,0.0012850197491190212,0.9456192316816098,0.005071551414609081,0.9837655380410326
high,late,vy,ALL,0.23729040160054826,0.007270167943215342,0.828420012249374,0.0,0.8088485520888052,0.014628350860140664,0.01218338680162217,0.0046646137735429916,0.9835599585599586,0.005319882038816355,0.9763749548886111
high,late,vy,Sep17,0.23280684692562817,0.016377619710444106,0.8781462625941288,0.0,0.8788424796535036,0.01986647714305308,0.0002777574827672257,0.0028272878819948317,0.9842883967883967,0.008937940837531376,1.0007928258526297
high,late,vy,Sep7,0.24127578353381054,0.003338554063183881,0.7842189008318142,0.0,0.7466317275868514,0.01696422850426889,0.022766168418382124,0.007554167551655658,0.9829124579124578,0.00793654100522213,0.9520705593743093
high,late,vz,ALL,0.276861017632262,0.0017634168348526244,0.8024008036103365,0.0,0.76463497377522,0.012394351559291944,0.010722408925268129,0.00985584115207042,0.9673766484143442,0.0016213309859909356,0.952933958110221
high,late,vz,Sep17,0.3189227562120644,0.0011815008329321241,0.9144185415226173,0.0,0.8377159176573553,0.01857003815431258,-0.02070831590873784,0.02875875785490038,0.9569650604201643,0.005000456174309293,0.9161186914062975
high,late,vz,Sep7,0.23947280556132652,0.0038591688282933628,0.7028294810216426,0.0,0.6996741347688774,0.00884865424595445,0.0386608309999401,0.011290430910077599,0.97663139329806,0.003926886080813473,0.9955105095361417
high,middle,p,ALL,0.5336596749781508,0.0019318631337144755,0.8439257947508563,0.0,0.7096844910098116,0.0010579999512646781,-0.028093186673684458,0.010690340306564105,0.9522957829010684,0.005058202444737388,0.8409323372078283
high,middle,p,Sep17,0.5144385802131956,0.0007318868102240677,0.7996348378258965,0.0,0.6680508816693148,0.004129071242059451,-0.04612391495324819,0.013515160098144147,0.925630703166935,0.00913155932341301,0.8354449432013975
high,middle,p,Sep7,0.5507450925469998,0.003061598564508011,0.8832955342397093,0.0,0.7466921437569197,0.005516764817953774,-0.012065872647405584,0.008316999107570486,0.975998075998076,0.006828329993002188,0.8453480345053821
high,middle,q,ALL,0.27337399427976167,0.008040006269278761,0.7728005401772647,0.0,0.7105597853825065,0.009805890272910301,0.020345907649942572,0.014181551834447925,0.9888936250828834,0.005738373503732511,0.9194607773171568
high,middle,q,Sep17,0.30566825409195547,0.012629028718470462,0.833432716593364,0.0,0.7494192033811874,0.01037665601839151,0.03823403763965863,0.019763338135110615,0.9891304347826088,0.0,0.8991958060446921
high,middle,q,Sep7,0.24466798555781155,0.005396377338535514,0.7189052722518431,0.0,0.6760180804947904,0.010399598866744797,0.00444534765908385,0.012081013291273283,0.9886831275720165,0.010839149951494549,0.9403437512389968
high,middle,r,ALL,0.1697104271034969,0.0017966699156859842,0.25206473736455015,0.0,0.20479490762681682,0.0016112948782143718,0.01017437879619109,0.006398075359094116,0.8882161615773138,0.0021589031307426843,0.8124694860853581
high,middle,r,Sep17,0.18622004665905026,0.0055385629988025775,0.287533845536508,0.0,0.22547476280019949,0.0024363295179163687,0.010496565859470583,0.008446809574599316,0.87748223998224,0.009805015754697029,0.7841677294702027
high,middle,r,Sep7,0.15503520972078286,0.005071221791121275,0.2205366412116987,0.0,0.1864128141393656,0.0009018377036071948,0.009887990295498209,0.004650017499714889,0.8977574252173794,0.011845304287178131,0.845269126777093
high,middle,vx,ALL,0.13958007140133966,0.0015601369741170172,0.43316737135665534,0.0,0.42651161750814365,0.010417111987459423,0.004793665713780432,0.003113248570318383,0.9702529127593067,0.002030200493817161,0.9846346832918965
high,middle,vx,Sep17,0.17250912203293992,0.003634202754763187,0.49881272036443985,0.0,0.49229581901975955,0.018786902597455264,0.006869495219078467,0.005245811939183185,0.9610929951690821,0.006539316525433162,0.98693517410719
high,middle,vx,Sep7,0.1103098041732505,0.002315353022841309,0.3748159500164025,0.0,0.36803677172004057,0.0033800757232875112,0.0029484839312932903,0.0024619374346807866,0.9783950617283951,0.005581216456797954,0.981913314265134
high,middle,vy,ALL,0.16435742326561598,0.003654132873085061,0.4743609123339374,0.0,0.44605192565126667,0.010526646893933133,0.005031671951393008,0.0026550667867668467,0.9851522327566657,0.0005967802397690543,0.9403218394547189
high,middle,vy,Sep17,0.17814742213862336,0.008925114024571888,0.5131533467737185,0.0,0.4788927761789905,0.015431959496788071,-0.0011070004639495694,0.0031709895213547974,0.9881454643048846,0.003617436688301949,0.9332352194326902
high,middle,vy,Sep7,0.1520996464896094,0.004767411276064591,0.4398787483874653,0.0,0.41686005851551217,0.011297624120588361,0.010488269653919741,0.005690973202440599,0.9824915824915825,0.0032075014954979736,0.9476703751742123
high,middle,vz,ALL,0.1951891572252459,0.002295917696852381,0.6384238680238846,0.0,0.6329051876776417,0.0053661939632308,0.02751631271033933,0.005766979910439119,0.9830175484731424,0.0017167964019841016,0.9913557737693534
high,middle,vz,Sep17,0.22878897143796506,0.0011360521211884846,0.7025193826334499,0.0,0.6723456436539855,0.010004184714137903,0.013213258214281655,0.0165938320537263,0.9741395632327006,0.005492897395560185,0.9570492434438524
high,middle,vz,Sep7,0.16532265570282892,0.00336582357738634,0.5814500772598267,0.0,0.5978470045875582,0.00923144143120813,0.04023013892905725,0.006505984651995213,0.9909090909090909,0.002915910450452626,1.0282000604505972
low,early,p,ALL,0.4837372718113709,0.00154669055506511,0.7631366184598338,0.0,0.604749224853808,0.005643154998170438,-0.001512001526304204,0.016247383702192097,0.9601735232299321,0.010669127191847457,0.7924521117520424
low,early,p,Sep17,0.4558340626923291,0.0007773789408214549,0.6933467855170669,0.0,0.5643412814399023,0.006335531179297002,-0.024775448389638088,0.014718263533725583,0.9586364638447972,0.012261698786306879,0.813937979129797
low,early,p,Sep7,0.5085401243616303,0.002590548049272842,0.8251720255200712,0.0,0.6406673967772797,0.005337879436225812,0.01916661790777036,0.01793686283082747,0.9615397982389412,0.009383565827004487,0.7764046489257728
low,early,q,ALL,0.18648738802482426,0.004205435325176515,0.7453004480210893,0.0,0.7169209551007757,0.005444333671352726,0.002505156883529381,0.007359564466168008,0.9997517994539589,0.0004298959562096046,0.9619220772030039
low,early,q,Sep17,0.18325424234256305,0.0065658836324685105,0.8206439075135449,0.0,0.7715308544554228,0.011909986967224541,0.02161347483048667,0.014833240193759223,1.0,0.0,0.9401530278742593
low,early,q,Sep7,0.1893612952979454,0.0025587520647262847,0.6783284840277956,0.0,0.6683788223410891,0.0003033971631510802,-0.014480014624877099,0.003964017470131638,0.9995311767463666,0.0008120256950627976,0.985332089214908
low,early,r,ALL,0.10819431228422109,0.0014445810194132858,0.1229781276493585,0.0,0.0864215659220497,0.0007590340952747996,0.00044418446067649394,0.002130991928607438,0.8032623912686665,0.009524825813287037,0.7027393209990908
low,early,r,Sep17,0.10284904548748819,0.003349070496013616,0.13005752129086098,0.0,0.08996693444878262,0.002319153418891116,-0.012385744622881417,0.005886854913517429,0.8716205159219865,0.021980712068210617,0.691747263486441
low,early,r,Sep7,0.1129456605479837,0.0010866237682367042,0.11668533330135629,0.0,0.08327012723162046,0.0019059641211716047,0.011848565868283525,0.0013171367665135378,0.7424996137990488,0.012797060697929373,0.7136297671324607
low,early,vx,ALL,0.03835176765467318,0.00026567457928436053,0.12588715587125807,0.0,0.12576249372423,0.0009418397843912451,0.006545866482571598,0.0009796186537452491,1.0,0.0,0.999009731007383
low,early,vx,Sep17,0.04321455513532111,0.00040831080309890996,0.11980496502780953,0.0,0.11987121377758587,0.0014303248497861284,0.01028272349154001,0.0022078492632208193,1.0,0.0,1.0005529716548973
low,early,vx,Sep7,0.03402928989409724,0.00014714961260160997,0.1312935477321012,0.0,0.1309991870101359,0.0007335450235149101,0.00322421580793301,0.0001280043232548707,1.0,0.0,0.9977579955218674
low,early,vy,ALL,0.03425857235004374,0.00037818387142202344,0.11954792556269712,0.0,0.1194565882796918,0.00034918848998100434,-0.0012252349086439866,0.00028610783744359897,1.0,0.0,0.9992359776836326
low,early,vy,Sep17,0.03490795214374739,0.0007195861681443815,0.11068953955523171,0.0,0.11127056074765197,0.00033338618636989496,-0.0032590017855243093,0.0006614323938426735,1.0,0.0,1.0052491065981022
low,early,vy,Sep7,0.03368134586675161,0.00010220923076008404,0.12742204645822194,0.0,0.12673305719706052,0.000453012295286511,0.0005825578708051894,0.0003078710407573286,1.0,0.0,0.9945928567283894
low,early,vz,ALL,0.07059951128421764,0.002090011765351083,0.5743372329019262,0.0,0.5807420306239292,0.0029171530523405017,0.006589670091262555,0.004795752418230943,1.0,0.0,1.0111516324470935
low,early,vz,Sep17,0.07572689345355832,0.0036486554102835656,0.5872835047936404,0.0,0.5831700813000379,0.0036546239620876783,-0.002229176533791804,0.008738849224975738,1.0,0.0,0.9929958470482703
low,early,vz,Sep7,0.06604183824480368,0.003079864317456533,0.562829435664847,0.0,0.5785837633562769,0.002884049762389393,0.014428644869088653,0.004775820802332798,1.0,0.0,1.0279913001934946
low,extended,p,ALL,0.499432682015338,0.0032471718714968192,0.8115263640718379,0.0,0.6652785465979772,0.00940701404457444,-0.02539462629881169,0.013301147444331186,0.9846459907033335,0.002698180256309213,0.8197867328178207
low,extended,p,Sep17,0.47627691895776286,0.004729356223050703,0.7520123956977426,0.0,0.6200561307597682,0.008770745790424537,-0.04795886777933456,0.015543575794934995,0.9804160021265284,0.0042575038636584175,0.824529135832208
low,extended,p,Sep7,0.5200155825109605,0.005126347016330169,0.8644276692932561,0.0,0.7054762495652742,0.00997316147092254,-0.005337522760569142,0.011720670978371487,0.9884059805493824,0.0016844176257259178,0.8161194679736035
low,extended,q,ALL,0.25239490220827737,0.023859945334966125,0.7328746188304852,0.0,0.7047665184731376,0.00428038696724946,0.01894451539555724,0.005356133526402641,1.0,0.0,0.9616467815433393
low,extended,q,Sep17,0.2568807236670778,0.03543796252565689,0.8238959812375451,0.0,0.7713860358037223,0.008281874083506212,0.024912219534752342,0.007194804361616565,1.0,0.0,0.9362662925543714
