group,step,metric,cohort,seed,autonomous,local100ms,local_gain_pct
drive_high,30,attitude_error_deg,Sep7,42,3.747601572508966,1.5491322281906361,58.66336913842433
drive_high,30,body_rate_rmse_rad_s,ALL,17,0.5734743942436267,0.5245399254533241,8.532982340884429
drive_high,30,body_rate_rmse_rad_s,ALL,23,0.5753751541914951,0.5265555126912466,8.484836570471808
drive_high,30,body_rate_rmse_rad_s,ALL,42,0.5730931845685537,0.5247746177904484,8.431188518579463
drive_high,30,body_rate_rmse_rad_s,Sep17,17,0.5631560588745207,0.5109670266176629,9.267241546003904
drive_high,30,body_rate_rmse_rad_s,Sep17,23,0.5742262872175237,0.5101446706628695,11.159645244589665
drive_high,30,body_rate_rmse_rad_s,Sep17,42,0.5704905727264241,0.5168826076863993,9.396818738621343
drive_high,30,body_rate_rmse_rad_s,Sep7,17,0.5837927296127325,0.5381128242889852,7.82467869273565
drive_high,30,body_rate_rmse_rad_s,Sep7,23,0.5765240211654664,0.5429663547196235,5.820688334547577
drive_high,30,body_rate_rmse_rad_s,Sep7,42,0.5756957964106832,0.5326666278944976,7.474289161821498
drive_high,30,position_rmse_m,ALL,17,0.22155161628534528,0.026096747439905015,88.22091760039612
drive_high,30,position_rmse_m,ALL,23,0.2251941253379424,0.026193064139722173,88.36867342768602
drive_high,30,position_rmse_m,ALL,42,0.22099069862103968,0.026104854268500927,88.1873515802282
drive_high,30,position_rmse_m,Sep17,17,0.1721031735066085,0.017275215238164197,89.96229128947418
drive_high,30,position_rmse_m,Sep17,23,0.18882290137285784,0.01773913980749791,90.60540873033752
drive_high,30,position_rmse_m,Sep17,42,0.17576188717090105,0.01743976255366776,90.0776198785859
drive_high,30,position_rmse_m,Sep7,17,0.2710000590640821,0.03491827964164583,87.1150287707543
drive_high,30,position_rmse_m,Sep7,23,0.26156534930302694,0.03464698847194644,86.75398382688395
drive_high,30,position_rmse_m,Sep7,42,0.2662195100711783,0.03476994598333409,86.93936970508368
drive_high,30,velocity_rmse_m_s,ALL,17,0.4168511385636244,0.12018011406483425,71.16953680900382
drive_high,30,velocity_rmse_m_s,ALL,23,0.4420172769766203,0.12797064910860276,71.04849611673176
drive_high,30,velocity_rmse_m_s,ALL,42,0.43030171214565344,0.13056739433603493,69.65678019616176
drive_high,30,velocity_rmse_m_s,Sep17,17,0.4121689923353735,0.13704539832002977,66.75019206478329
drive_high,30,velocity_rmse_m_s,Sep17,23,0.4665378087769563,0.14659634827079895,68.57782037963742
drive_high,30,velocity_rmse_m_s,Sep17,42,0.42287070671615323,0.1441807993672078,65.90428301670293
drive_high,30,velocity_rmse_m_s,Sep7,17,0.42153328479187524,0.10331482980963874,75.49070653800241
drive_high,30,velocity_rmse_m_s,Sep7,23,0.4174967451762844,0.10934494994640655,73.80938864559613
drive_high,30,velocity_rmse_m_s,Sep7,42,0.4377327175751536,0.11695398930486206,73.28187165155586
drive_high,35,attitude_error_deg,ALL,17,5.059812933507068,1.3164648128765268,73.98194695778889
drive_high,35,attitude_error_deg,ALL,23,4.9520218373570435,1.3355144454122168,73.03092576576768
drive_high,35,attitude_error_deg,ALL,42,5.0771454770209274,1.3517388822923924,73.37600649005748
drive_high,35,attitude_error_deg,Sep17,17,5.859069888032824,1.305882997838079,77.71176956763478
drive_high,35,attitude_error_deg,Sep17,23,5.703266082956337,1.305408501407559,77.11121167380483
drive_high,35,attitude_error_deg,Sep17,42,5.897090672567168,1.3140540211190561,77.71691001408645
drive_high,35,attitude_error_deg,Sep7,17,4.260555978981313,1.3270466279149746,68.85273578233169
drive_high,35,attitude_error_deg,Sep7,23,4.20077759175775,1.3656203894168746,67.49124752292701
drive_high,35,attitude_error_deg,Sep7,42,4.257200281474687,1.3894237434657288,67.36296975475078
drive_high,35,body_rate_rmse_rad_s,ALL,17,0.5339230455125396,0.49377275982829893,7.519863774694037
drive_high,35,body_rate_rmse_rad_s,ALL,23,0.5451313483583603,0.49651664750039065,8.917979309825188
drive_high,35,body_rate_rmse_rad_s,ALL,42,0.5227258524867525,0.4944105993926773,5.416845744164304
drive_high,35,body_rate_rmse_rad_s,Sep17,17,0.5465279643635478,0.4997961432712293,8.550673367050749
drive_high,35,body_rate_rmse_rad_s,Sep17,23,0.564462145681821,0.4961157950518279,12.108225707046596
drive_high,35,body_rate_rmse_rad_s,Sep17,42,0.5401866992213942,0.49662846283505224,8.06355218466601
drive_high,35,body_rate_rmse_rad_s,Sep7,17,0.5213181266615313,0.4877493763853685,6.439206419146345
drive_high,35,body_rate_rmse_rad_s,Sep7,23,0.5258005510348998,0.4969174999489534,5.4931572492835326
drive_high,35,body_rate_rmse_rad_s,Sep7,42,0.5052650057521109,0.4921927359503023,2.587210602948822
drive_high,35,position_rmse_m,ALL,17,0.26423346748227855,0.030944775106239674,88.28885099185437
drive_high,35,position_rmse_m,ALL,23,0.2706971501562713,0.031025509363346887,88.53866420631466
drive_high,35,position_rmse_m,ALL,42,0.2643927870160025,0.030791557347702902,88.35385878138982
drive_high,35,position_rmse_m,Sep17,17,0.21203552524822686,0.019050805275648022,91.0152766837795
drive_high,35,position_rmse_m,Sep17,23,0.2354860593744273,0.019229650310088674,91.834060002884
drive_high,35,position_rmse_m,Sep17,42,0.2161099361038864,0.018779074073724866,91.31040691035254
drive_high,35,position_rmse_m,Sep7,17,0.31643140971633027,0.04283874493683133,86.46191761581609
drive_high,35,position_rmse_m,Sep7,23,0.3059082409381153,0.042821368416605096,86.00189119283394
drive_high,35,position_rmse_m,Sep7,42,0.3126756379281186,0.04280404062168094,86.31040112196999
drive_high,35,velocity_rmse_m_s,ALL,17,0.46117865650741,0.13621074323601623,70.4646472003789
drive_high,35,velocity_rmse_m_s,ALL,23,0.4776284978504659,0.13795662339884346,71.11633329675517
drive_high,35,velocity_rmse_m_s,ALL,42,0.4775119546214488,0.13978112706227966,70.72719840635358
drive_high,35,velocity_rmse_m_s,Sep17,17,0.4750303485015603,0.16383672673212937,65.51026113406493
drive_high,35,velocity_rmse_m_s,Sep17,23,0.5088328574945812,0.166444000684891,67.28906197126558
drive_high,35,velocity_rmse_m_s,Sep17,42,0.490174247893749,0.16773065015608682,65.78142346791658
drive_high,35,velocity_rmse_m_s,Sep7,17,0.4473269645132597,0.10858475973990313,75.72586310372435
drive_high,35,velocity_rmse_m_s,Sep7,23,0.44642413820635063,0.10946924611279593,75.47864536343776
drive_high,35,velocity_rmse_m_s,Sep7,42,0.4648496613491486,0.11183160396847253,75.94241466286111
drive_high,40,attitude_error_deg,ALL,17,5.543044257650758,1.3943815264808554,74.8444814497689
drive_high,40,attitude_error_deg,ALL,23,5.347591194995688,1.4278698448605125,73.29882197807636
drive_high,40,attitude_error_deg,ALL,42,5.520495275635653,1.3627378034343396,75.31493579120166
drive_high,40,attitude_error_deg,Sep17,17,6.426648094131426,1.3961299005625967,78.27592424365835
drive_high,40,attitude_error_deg,Sep17,23,6.1103201994715794,1.4362929715445194,76.4939819083666
drive_high,40,attitude_error_deg,Sep17,42,6.4266790545026895,1.390901665146245,78.35738095289284
drive_high,40,attitude_error_deg,Sep7,17,4.659440421170089,1.3926331523991142,70.11157936322763
drive_high,40,attitude_error_deg,Sep7,23,4.584862190519796,1.4194467181765056,69.04058051926792
drive_high,40,attitude_error_deg,Sep7,42,4.614311496768618,1.3345739417224343,71.07750652167653
drive_high,40,body_rate_rmse_rad_s,ALL,17,0.5592592936406914,0.4955364602750106,11.394148311931486
drive_high,40,body_rate_rmse_rad_s,ALL,23,0.5730687030644753,0.5010512575895396,12.566982822447576
drive_high,40,body_rate_rmse_rad_s,ALL,42,0.5538961345168115,0.4985409481663948,9.993784556504535
drive_high,40,body_rate_rmse_rad_s,Sep17,17,0.5783429086591041,0.5101850340455059,11.7850281542525
drive_high,40,body_rate_rmse_rad_s,Sep17,23,0.5790770383280218,0.5062981909770421,12.568076876457617
drive_high,40,body_rate_rmse_rad_s,Sep17,42,0.5703483378270299,0.5150789839769865,9.690455846792524
drive_high,40,body_rate_rmse_rad_s,Sep7,17,0.5401756786222787,0.4808878865045153,10.97565004573646
drive_high,40,body_rate_rmse_rad_s,Sep7,23,0.5670603678009288,0.4958043242020371,12.56586558415712
drive_high,40,body_rate_rmse_rad_s,Sep7,42,0.5374439312065931,0.4820029123558031,10.315684228924423
drive_high,40,position_rmse_m,ALL,17,0.31130533758269113,0.026171412605730013,91.59300871326107
drive_high,40,position_rmse_m,ALL,23,0.31952957556616846,0.026256034178813847,91.78290956876488
drive_high,40,position_rmse_m,ALL,42,0.3129546004566374,0.02690241206723229,91.40373331212307
drive_high,40,position_rmse_m,Sep17,17,0.2565423757958149,0.016649852227397993,93.50990175570456
drive_high,40,position_rmse_m,Sep17,23,0.28451730634353295,0.017281308792205977,93.9260957393783
drive_high,40,position_rmse_m,Sep17,42,0.2613696348932543,0.016593765509447557,93.65122673250679
drive_high,40,position_rmse_m,Sep7,17,0.36606829936956736,0.03569297298406204,90.24964110644612
drive_high,40,position_rmse_m,Sep7,23,0.3545418447888039,0.035230759565421724,90.06301792489171
drive_high,40,position_rmse_m,Sep7,42,0.3645395660200205,0.03721105862501703,89.79231279850336
drive_high,40,velocity_rmse_m_s,ALL,17,0.5078374388456012,0.12265298340009369,75.84798322886468
drive_high,40,velocity_rmse_m_s,ALL,23,0.5281305832135281,0.13682459672094782,74.09265793917707
drive_high,40,velocity_rmse_m_s,ALL,42,0.5400819843830464,0.18192430820514532,66.31542738590633
drive_high,40,velocity_rmse_m_s,Sep17,17,0.5284488425959173,0.14138681759100377,73.24493759954805
drive_high,40,velocity_rmse_m_s,Sep17,23,0.566924153596082,0.1491030009650463,73.699656291011
drive_high,40,velocity_rmse_m_s,Sep17,42,0.5578999635048892,0.1445288188846616,74.09413365494959
drive_high,40,velocity_rmse_m_s,Sep7,17,0.48722603509528495,0.10391914920918358,78.67126513695835
drive_high,40,velocity_rmse_m_s,Sep7,23,0.4893370128309743,0.12454619247684932,74.54797221319741
drive_high,40,velocity_rmse_m_s,Sep7,42,0.5222640052612036,0.21931979752562905,58.00595191009975
drive_high,45,attitude_error_deg,ALL,17,6.0995165908074265,1.3866953992976074,77.26548688485423
drive_high,45,attitude_error_deg,ALL,23,5.828370489142686,1.39491455104902,76.06681741238789
drive_high,45,attitude_error_deg,ALL,42,6.114054390063429,1.3999594129356225,77.10260125898064
drive_high,45,attitude_error_deg,Sep17,17,6.985245220421789,1.4250031088698905,79.59981269227589
drive_high,45,attitude_error_deg,Sep17,23,6.596067443052257,1.4080907431034697,78.65257207782746
drive_high,45,attitude_error_deg,Sep17,42,7.054112256536992,1.4051383061266856,80.08057917104232
drive_high,45,attitude_error_deg,Sep7,17,5.213787961193064,1.3483876897253246,74.13804129048671
drive_high,45,attitude_error_deg,Sep7,23,5.060673535233116,1.3817383589945702,72.69655216099764
drive_high,45,attitude_error_deg,Sep7,42,5.173996523589867,1.3947805197445595,73.04249213571522
drive_high,45,body_rate_rmse_rad_s,ALL,17,0.624263795309002,0.55527661420004,11.050966214501395
drive_high,45,body_rate_rmse_rad_s,ALL,23,0.6228453537544646,0.5437386503139469,12.700857919814046
drive_high,45,body_rate_rmse_rad_s,ALL,42,0.609752791823116,0.5420580120203029,11.102004076178268
drive_high,45,body_rate_rmse_rad_s,Sep17,17,0.6014136127428522,0.5146577420472482,14.4253254095694
drive_high,45,body_rate_rmse_rad_s,Sep17,23,0.6225284110524566,0.5096471023381289,18.13271598696816
drive_high,45,body_rate_rmse_rad_s,Sep17,42,0.5981751114459035,0.5076679077300009,15.130553241696965
drive_high,45,body_rate_rmse_rad_s,Sep7,17,0.6471139778751518,0.595895486352832,7.914910398087777
drive_high,45,body_rate_rmse_rad_s,Sep7,23,0.6231622964564726,0.5778301982897648,7.274525179793867
drive_high,45,body_rate_rmse_rad_s,Sep7,42,0.6213304722003286,0.5764481163106049,7.223588395846899
drive_high,45,position_rmse_m,ALL,17,0.36277772439396117,0.028500314147272842,92.14386324439185
drive_high,45,position_rmse_m,ALL,23,0.3739597450950495,0.02866572210587061,92.33454336145603
drive_high,45,position_rmse_m,ALL,42,0.36667098273960785,0.028458864246177634,92.23858292970301
drive_high,45,position_rmse_m,Sep17,17,0.30646706742497876,0.017266865281772494,94.36583335793516
drive_high,45,position_rmse_m,Sep17,23,0.34158085579611486,0.01770708401245437,94.81613687887021
drive_high,45,position_rmse_m,Sep17,42,0.3132556069554466,0.016955545488205718,94.58731300837745
drive_high,45,position_rmse_m,Sep7,17,0.4190883813629436,0.03973376301277319,90.51900153290994
drive_high,45,position_rmse_m,Sep7,23,0.40633863439398404,0.03962436019928685,90.24843890161151
drive_high,45,position_rmse_m,Sep7,42,0.4200863585237691,0.039962183004149554,90.48715051243721
drive_high,45,velocity_rmse_m_s,ALL,17,0.5657461042069427,0.13017684404487306,76.99023588905598
drive_high,45,velocity_rmse_m_s,ALL,23,0.5934312371892567,0.13263267675487567,77.64986599238009
drive_high,45,velocity_rmse_m_s,ALL,42,0.5950227689109306,0.13957465413001363,76.54297256801165
drive_high,45,velocity_rmse_m_s,Sep17,17,0.6018118715449294,0.1419887398002408,76.40645748051843
drive_high,45,velocity_rmse_m_s,Sep17,23,0.6561944531850151,0.1450145190322863,77.90067893313946
drive_high,45,velocity_rmse_m_s,Sep17,42,0.6369159846273715,0.14380991933568343,77.42089650649612
drive_high,45,velocity_rmse_m_s,Sep7,17,0.529680336868956,0.11836494828950533,77.65351287359775
drive_high,45,velocity_rmse_m_s,Sep7,23,0.5306680211934983,0.12025083447746504,77.33972471018414
drive_high,45,velocity_rmse_m_s,Sep7,42,0.5531295531944896,0.13533938892434383,75.53206330366582
drive_high,50,attitude_error_deg,ALL,17,6.640983884654504,1.3634543654535527,79.46909088871422
drive_high,50,attitude_error_deg,ALL,23,6.296939758802589,1.4086087521188844,77.63026476234319
drive_high,50,attitude_error_deg,ALL,42,6.670506092565003,1.3644837069113462,79.54452498840816
drive_high,50,attitude_error_deg,Sep17,17,7.709401332236043,1.3941747815422194,81.91591381145737
drive_high,50,attitude_error_deg,Sep17,23,7.196656924180704,1.4372966930827338,80.02827273517194
drive_high,50,attitude_error_deg,Sep17,42,7.818503246181375,1.394576520375583,82.1631266693314
drive_high,50,attitude_error_deg,Sep7,17,5.5725664370729655,1.332733949364886,76.08401865792892
drive_high,50,attitude_error_deg,Sep7,23,5.397222593424472,1.3799208111550352,74.43276079003641
drive_high,50,attitude_error_deg,Sep7,42,5.522508938948632,1.3343908934471096,75.83723434042736
drive_high,50,body_rate_rmse_rad_s,ALL,17,0.5943779800552595,0.523771651059258,11.87902839022354
drive_high,50,body_rate_rmse_rad_s,ALL,23,0.604545546202763,0.5140402127324747,14.970804770420568
drive_high,50,body_rate_rmse_rad_s,ALL,42,0.575645194713751,0.5211825884493771,9.461141474733624
drive_high,50,body_rate_rmse_rad_s,Sep17,17,0.5889724487067554,0.5029544685971757,14.604754483584898
drive_high,50,body_rate_rmse_rad_s,Sep17,23,0.6143241030273416,0.4913524688790391,20.01738716457776
drive_high,50,body_rate_rmse_rad_s,Sep17,42,0.5807135096005583,0.498854926155834,14.096207870388703
drive_high,50,body_rate_rmse_rad_s,Sep7,17,0.5997835114037637,0.5445888335213402,9.202433350200486
drive_high,50,body_rate_rmse_rad_s,Sep7,23,0.5947669893781844,0.5367279565859101,9.758280776973315
drive_high,50,body_rate_rmse_rad_s,Sep7,42,0.5705768798269437,0.5435102507429204,4.743730431599801
drive_high,50,position_rmse_m,ALL,17,0.41934980451697457,0.028938564123837735,93.0991826365174
drive_high,50,position_rmse_m,ALL,23,0.4327527574692093,0.02952024734135422,93.17849584275507
drive_high,50,position_rmse_m,ALL,42,0.4259226540821374,0.02928144281020122,93.12517366015604
drive_high,50,position_rmse_m,Sep17,17,0.3631821116239863,0.016945216106458473,95.33423713225105
drive_high,50,position_rmse_m,Sep17,23,0.4036782078643968,0.01774038823359836,95.60531435980866
drive_high,50,position_rmse_m,Sep17,42,0.37304215282542863,0.017016821291252475,95.43836503130632
drive_high,50,position_rmse_m,Sep7,17,0.4755174974099628,0.040931912141217,91.39213333596263
drive_high,50,position_rmse_m,Sep7,23,0.46182730707402186,0.04130010644911008,91.05724026784529
drive_high,50,position_rmse_m,Sep7,42,0.4788031553388462,0.041546064329149965,91.32293430694958
drive_high,50,velocity_rmse_m_s,ALL,17,0.6265037370903666,0.12081072372879738,80.71667947427235
drive_high,50,velocity_rmse_m_s,ALL,23,0.6384186998171746,0.1272819866247407,80.06292944407946
drive_high,50,velocity_rmse_m_s,ALL,42,0.6612858941887051,0.12781802421352867,80.67129129219647
drive_high,50,velocity_rmse_m_s,Sep17,17,0.6748113278585504,0.14186004598591462,78.97782089164181
drive_high,50,velocity_rmse_m_s,Sep17,23,0.6999645716972783,0.15420724629010132,77.9692783713069
drive_high,50,velocity_rmse_m_s,Sep17,42,0.7163995145507669,0.14635905352051948,79.57019085749982
drive_high,50,velocity_rmse_m_s,Sep7,17,0.5781961463221826,0.09976140147168015,82.74609713221936
drive_high,50,velocity_rmse_m_s,Sep7,23,0.5768728279370708,0.10035672695938004,82.60331877334885
drive_high,50,velocity_rmse_m_s,Sep7,42,0.6061722738266433,0.10927699490653785,81.9726174183629
high,5,attitude_error_deg,ALL,17,1.576079212486571,1.576079208721938,2.3886064989090945e-07
high,5,attitude_error_deg,ALL,23,1.587590981981692,1.5875909791699108,1.771099284506374e-07
high,5,attitude_error_deg,ALL,42,1.6408114200979287,1.640811424002947,-2.3799312101820234e-07
high,5,attitude_error_deg,Sep17,17,1.7743018864776885,1.7743018784778435,4.508728232564787e-07
high,5,attitude_error_deg,Sep17,23,1.7747209089664961,1.7747209029914612,3.3667462197011164e-07
high,5,attitude_error_deg,Sep17,42,1.8354889081412329,1.8354889164393966,-4.520955520309811e-07
high,5,attitude_error_deg,Sep7,17,1.3998812800500222,1.3998812800500222,0.0
high,5,attitude_error_deg,Sep7,23,1.4212532691063104,1.4212532691063104,0.0
high,5,attitude_error_deg,Sep7,42,1.467764764059436,1.467764764059436,0.0
high,5,body_rate_rmse_rad_s,ALL,17,0.6164080124380128,0.616408011554758,1.4329061024646226e-07
high,5,body_rate_rmse_rad_s,ALL,23,0.619310600036711,0.6193105999844633,8.43643910980654e-09
high,5,body_rate_rmse_rad_s,ALL,42,0.6259467293696187,0.6259467300874473,-1.146788601455138e-07
high,5,body_rate_rmse_rad_s,Sep17,17,0.62167502794058,0.6216750260636636,3.0191278653999513e-07
high,5,body_rate_rmse_rad_s,Sep17,23,0.6228419885929221,0.6228419884818955,1.7825792631744694e-08
high,5,body_rate_rmse_rad_s,Sep17,42,0.6382125928434128,0.6382125943687986,-2.390090441277266e-07
high,5,body_rate_rmse_rad_s,Sep7,17,0.6117262208801753,0.6117262208801753,0.0
high,5,body_rate_rmse_rad_s,Sep7,23,0.6161715879867457,0.6161715879867457,0.0
high,5,body_rate_rmse_rad_s,Sep7,42,0.6150437396151349,0.6150437396151349,0.0
high,5,position_rmse_m,ALL,17,0.03920371500983418,0.03920371500983418,0.0
high,5,position_rmse_m,ALL,23,0.03948138567225862,0.03948138567225862,0.0
high,5,position_rmse_m,ALL,42,0.038983874452265005,0.038983874452265005,0.0
high,5,position_rmse_m,Sep17,17,0.02115516039922343,0.02115516039922343,0.0
high,5,position_rmse_m,Sep17,23,0.021513441866625,0.021513441866625,0.0
high,5,position_rmse_m,Sep17,42,0.02096557983220712,0.02096557983220712,0.0
high,5,position_rmse_m,Sep7,17,0.055246874663710414,0.055246874663710414,0.0
high,5,position_rmse_m,Sep7,23,0.05545289127726629,0.05545289127726629,0.0
high,5,position_rmse_m,Sep7,42,0.0550001363367609,0.0550001363367609,0.0
high,5,velocity_rmse_m_s,ALL,17,0.20480149745948062,0.20480149729392105,8.083904078354104e-08
high,5,velocity_rmse_m_s,ALL,23,0.21355803449348149,0.21355803544497745,-4.455444477225696e-07
high,5,velocity_rmse_m_s,ALL,42,0.20894951530575478,0.2089495152920802,6.544446498821727e-09
high,5,velocity_rmse_m_s,Sep17,17,0.2003150565715282,0.20031505621971413,1.7563037142172628e-07
high,5,velocity_rmse_m_s,Sep17,23,0.217486911673816,0.21748691369574497,-9.296784537676884e-07
high,5,velocity_rmse_m_s,Sep17,42,0.20869547356043694,0.20869547353137846,1.3923865884787677e-08
high,5,velocity_rmse_m_s,Sep7,17,0.2087894449154383,0.2087894449154383,0.0
high,5,velocity_rmse_m_s,Sep7,23,0.210065699222073,0.210065699222073,0.0
high,5,velocity_rmse_m_s,Sep7,42,0.2091753301904817,0.2091753301904817,0.0
high,10,attitude_error_deg,ALL,17,2.6867751036614855,1.5912421121333569,40.775016488546335
high,10,attitude_error_deg,ALL,23,2.7411059331474337,1.6087340826312737,41.310765732279854
high,10,attitude_error_deg,ALL,42,2.820265127321073,1.6231545563104537,42.44673876273953
high,10,attitude_error_deg,Sep17,17,2.9979082736569134,1.7186775708574344,42.67077528823274
high,10,attitude_error_deg,Sep17,23,3.1190431222804165,1.7710002599617285,43.21975713285738
high,10,attitude_error_deg,Sep17,42,3.2255680387217356,1.758509870313713,45.482164716308546
high,10,attitude_error_deg,Sep7,17,2.4102122858877717,1.4779661488230658,38.67900526950159
high,10,attitude_error_deg,Sep7,23,2.405161765029226,1.464497480559758,39.11022943016216
high,10,attitude_error_deg,Sep7,42,2.4599958727427054,1.5028387216408896,38.908892559834236
high,10,body_rate_rmse_rad_s,ALL,17,0.5899304840417838,0.5738836545094328,2.720122110389953
high,10,body_rate_rmse_rad_s,ALL,23,0.5924285780395757,0.5698374443013646,3.8133092453048314
high,10,body_rate_rmse_rad_s,ALL,42,0.5972882734555097,0.5820539225567393,2.550585969256471
high,10,body_rate_rmse_rad_s,Sep17,17,0.599731146763842,0.5731200312824857,4.437174161280479
high,10,body_rate_rmse_rad_s,Sep17,23,0.6090527348073059,0.5815914802082549,4.508846776254819
high,10,body_rate_rmse_rad_s,Sep17,42,0.6173108612677656,0.600020382148213,2.8009355098731485
high,10,body_rate_rmse_rad_s,Sep7,17,0.5812187838443987,0.5745624307111634,1.1452405390630533
high,10,body_rate_rmse_rad_s,Sep7,23,0.5776515498015934,0.5593894123841289,3.1614452386974525
high,10,body_rate_rmse_rad_s,Sep7,42,0.5794904176223935,0.5660837362532071,2.313529432323154
high,10,position_rmse_m,ALL,17,0.08340043790657829,0.03936573847078673,52.799122571895126
high,10,position_rmse_m,ALL,23,0.08425267032588526,0.03928438979535659,53.373122010962426
high,10,position_rmse_m,ALL,42,0.08251584524464556,0.03932275729995729,52.345204507847015
high,10,position_rmse_m,Sep17,17,0.04813573204161373,0.021596986674689962,55.133150034948684
high,10,position_rmse_m,Sep17,23,0.050050796973767755,0.021842230363390253,56.359874998917526
high,10,position_rmse_m,Sep17,42,0.04795688477771025,0.021321525031732506,55.54022090767146
high,10,position_rmse_m,Sep7,17,0.11474684311988012,0.055160184511761634,51.928799946039625
high,10,position_rmse_m,Sep7,23,0.11465433552776748,0.05478853151266,52.21416507237873
high,10,position_rmse_m,Sep7,42,0.11323492121525473,0.05532385264949043,51.14241079011116
high,10,velocity_rmse_m_s,ALL,17,0.27602386993511246,0.19584961373502258,29.046131488170648
high,10,velocity_rmse_m_s,ALL,23,0.28155904013280353,0.19121896595815394,32.085659239369015
high,10,velocity_rmse_m_s,ALL,42,0.2814558026409115,0.1957897783341947,30.436758987702138
high,10,velocity_rmse_m_s,Sep17,17,0.3051825783962757,0.22275791822520252,27.0083110917445
high,10,velocity_rmse_m_s,Sep17,23,0.3146560003494916,0.2156783891100844,31.455815598454105
high,10,velocity_rmse_m_s,Sep17,42,0.31487106097734585,0.22485930886737657,28.586860866342175
high,10,velocity_rmse_m_s,Sep7,17,0.250105017969634,0.17193112085486265,31.256428899104574
high,10,velocity_rmse_m_s,Sep7,23,0.25213951994019196,0.16947725648977127,32.78433443120236
high,10,velocity_rmse_m_s,Sep7,42,0.25175335078630323,0.16995019563803304,32.49337293536461
high,15,attitude_error_deg,ALL,17,3.558982280890626,1.621460296540031,54.44033803578632
high,15,attitude_error_deg,ALL,23,3.5563148961119477,1.64367049313903,53.78163798329489
high,15,attitude_error_deg,ALL,42,3.580284498737972,1.6005575207362828,55.29524200379972
high,15,attitude_error_deg,Sep17,17,4.022663199241879,1.7297760578084604,56.999232296294196
high,15,attitude_error_deg,Sep17,23,4.089199393254281,1.758968280401903,56.98502050783896
high,15,attitude_error_deg,Sep17,42,4.216630478454344,1.700676364676051,59.66740805565078
high,15,attitude_error_deg,Sep7,17,3.1468214645784016,1.525179619856983,51.53269300388097
high,15,attitude_error_deg,Sep7,23,3.082639787540985,1.5411835711275874,50.004422269622815
high,15,attitude_error_deg,Sep7,42,3.014643627878975,1.5115629927898224,49.85931408903152
high,15,body_rate_rmse_rad_s,ALL,17,0.6118049013330276,0.5982713009030713,2.2120778046185325
high,15,body_rate_rmse_rad_s,ALL,23,0.6250125825026418,0.6064972391170651,2.9623953027375154
high,15,body_rate_rmse_rad_s,ALL,42,0.6239380344544012,0.615153704844703,1.407884938025876
high,15,body_rate_rmse_rad_s,Sep17,17,0.6513861914796982,0.614356412519241,5.684765726510083
high,15,body_rate_rmse_rad_s,Sep17,23,0.6676246647613374,0.6208603017331346,7.0045888800289
high,15,body_rate_rmse_rad_s,Sep17,42,0.6764785146319365,0.6370777666074879,5.824390157592226
high,15,body_rate_rmse_rad_s,Sep7,17,0.5766215323137648,0.5839734239109206,-1.274994287441088
high,15,body_rate_rmse_rad_s,Sep7,23,0.5871351760504679,0.5937300723472254,-1.123233041685548
high,15,body_rate_rmse_rad_s,Sep7,42,0.5772353854077032,0.5956656499444496,-3.1928507854259465
high,15,position_rmse_m,ALL,17,0.12671246750784837,0.03574003302293813,71.79438320011846
high,15,position_rmse_m,ALL,23,0.1276211076111171,0.03576975676232692,71.97191167520396
high,15,position_rmse_m,ALL,42,0.12511773074586974,0.03586310532362482,71.33651233135978
high,15,position_rmse_m,Sep17,17,0.08200689833792266,0.02534212496685927,69.0975692527317
high,15,position_rmse_m,Sep17,23,0.08522646754815547,0.025232473773858653,70.39361773430119
high,15,position_rmse_m,Sep17,42,0.0819027261561016,0.025182899190314002,69.25267280808586
high,15,position_rmse_m,Sep7,17,0.16645075121444902,0.044982617961674895,72.975419075327
high,15,position_rmse_m,Sep7,23,0.1653052321115275,0.04513623052985427,72.69521965317956
high,15,position_rmse_m,Sep7,42,0.16353106815899693,0.04535662188656776,72.26421719298702
high,15,velocity_rmse_m_s,ALL,17,0.3615449630445598,0.2154313032536176,40.413689783014334
high,15,velocity_rmse_m_s,ALL,23,0.3584977871009244,0.21317095003699327,40.53772220998917
high,15,velocity_rmse_m_s,ALL,42,0.35768703733676427,0.2157466522943998,39.682842883883104
high,15,velocity_rmse_m_s,Sep17,17,0.4271237427897058,0.29084050277497814,31.90720307998112
high,15,velocity_rmse_m_s,Sep17,23,0.4350249609180922,0.28553326219087577,34.36393590191326
high,15,velocity_rmse_m_s,Sep17,42,0.43113658221975326,0.28492061794958984,33.9140704593785
high,15,velocity_rmse_m_s,Sep7,17,0.30325271438220786,0.14840090367907485,51.06361900786281
high,15,velocity_rmse_m_s,Sep7,23,0.2904736325967752,0.1488488947890977,48.75648661862392
high,15,velocity_rmse_m_s,Sep7,42,0.2923985529963296,0.15425868282311972,47.24369144704485
high,20,attitude_error_deg,ALL,17,4.40511305204091,1.5956464877989618,63.777399831777515
high,20,attitude_error_deg,ALL,23,4.467170762513271,1.6809191215530188,62.37172897757509
high,20,attitude_error_deg,ALL,42,4.43224084729524,1.6143754075193193,63.57654145747773
high,20,attitude_error_deg,Sep17,17,4.9607081036679315,1.7985265536243553,63.744559928963966
high,20,attitude_error_deg,Sep17,23,5.07798163725874,1.9017560958751454,62.54897650827711
