window_id,log_id,segment_id,start_sample_in_segment,state_sample_count,history_start_timestamp_us,origin_timestamp_us,end_timestamp_us,history_span_s,cohort,activity,activity_group,drive_activity,drive_high,common_activity,common_high,differential_activity,differential_high,rudder_activity,rudder_high
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:5575,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,5575,51,320153483,320652248,321650221,0.4987649999999999,Sep7,0.1740163818066346,middle,0.009024885650767745,False,0.11233726249739857,False,0.25605439992601414,False,0.18253148066250258,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:5625,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,5625,51,321151444,321650221,322658147,0.4987769999999999,Sep7,0.4333117869938681,high,0.002070450764668784,False,0.15641877506658888,False,0.7940515016860481,True,0.15637196648602233,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:5675,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,5675,51,322149417,322658147,323656048,0.50873,Sep7,0.0871720441602089,low,0.0,False,0.10244862737650638,False,0.11742416142517476,False,0.06493132047841711,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:5725,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,5725,51,323157121,323656048,324653991,0.4989269999999999,Sep7,0.19948909494416134,middle,0.3272795238792919,True,0.10812209355039945,False,0.17323182754919847,False,0.06063639404021498,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:5775,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,5775,51,324155305,324653991,325652009,0.4986859999999999,Sep7,0.13512936877068496,low,0.00414077812662183,False,0.12954462907207118,False,0.223722552279952,False,0.10933291170119049,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:5825,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,5825,51,325153260,325652009,326659875,0.498749,Sep7,0.14484986295340643,low,0.03200648429882136,False,0.2316819741709448,True,0.17355192930577726,False,0.05775371707330173,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:5875,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,5875,51,326151205,326659875,327647899,0.50867,Sep7,0.14821782267289166,low,0.0020703273619530455,False,0.12942898610180556,False,0.23949220754545492,False,0.0380304121413862,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:5925,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,5925,51,327149105,327647899,328655828,0.4987939999999999,Sep7,0.09800587265172929,low,0.004629392717004821,False,0.060814274079081854,False,0.13481612629283374,False,0.12136571040891937,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:5975,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,5975,51,328156774,328655828,329653722,0.499054,Sep7,0.13845483453472046,low,0.004140654723906091,False,0.09144188155004383,False,0.2208287509154129,False,0.11300821879175935,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:6025,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,6025,51,329154974,329653722,330651657,0.4987479999999999,Sep7,0.27962743861880657,middle,0.004140654723906091,False,0.09988922141222106,False,0.521117732745645,True,0.0807612570068736,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:6075,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,6075,51,330152961,330651657,331649599,0.498696,Sep7,0.35616522789879995,high,0.007746455666891821,False,0.15097137229000282,False,0.6579798366071313,True,0.11779525875915463,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:6125,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,6125,51,331150934,331649599,332657648,0.4986649999999999,Sep7,0.14189304365760846,low,0.0029278850338261084,False,0.22517663830592907,True,0.11508332362151244,False,0.11697670904647553,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:6175,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,6175,51,332148855,332657648,333655491,0.5087929999999999,Sep7,0.1614388039774429,low,0.0,False,0.1731864765185755,False,0.2522451568942448,False,0.14072354619369135,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:6225,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,6225,51,333156532,333655491,334653457,0.498959,Sep7,0.11164781645273682,low,0.0,False,0.10576422266564867,False,0.17414457747115056,False,0.10448936619916255,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:6275,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,6275,51,334154731,334653457,335651519,0.498726,Sep7,0.13553488965708899,low,0.0,False,0.10624602384175784,False,0.20669158813408275,False,0.12386160523567008,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:6325,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,6325,51,335152677,335651519,336659275,0.4988419999999999,Sep7,0.20258421738102644,middle,0.024843928343436548,False,0.1693880363220487,False,0.32388775191991087,False,0.08709777928898234,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:6375,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,6375,51,336150609,336659275,337647342,0.508666,Sep7,0.11338897010380795,low,0.0029278850338261084,False,0.10185889220604426,False,0.166255570252048,False,0.08887795823385933,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:6425,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,6425,51,337158228,337647342,338655266,0.489114,Sep7,0.09837574436575708,low,0.052335309683366714,False,0.07283219669701678,False,0.13784694628792366,False,0.10032205497650451,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:6475,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,6475,51,338156228,338655266,339653100,0.499038,Sep7,0.18638882712876306,middle,0.0,False,0.11724776545042814,False,0.34100462221242595,False,0.11842810201147436,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:6525,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,6525,51,339154445,339653100,340651043,0.4986549999999999,Sep7,0.22489090183223065,middle,0.031055206595872298,False,0.11591897276273698,False,0.3966964261736833,False,0.09386199873570968,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:6575,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,6575,51,340152371,340651043,341648981,0.498672,Sep7,0.17892151235537487,middle,0.00925900618415632,False,0.0798550198062655,False,0.3378083923855841,False,0.08288985796619809,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:6625,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,6625,51,341150292,341648981,342656969,0.498689,Sep7,0.170223205199451,low,0.009258785434009643,False,0.0969964677467482,False,0.2666763958052912,False,0.16953731559551716,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:6675,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,6675,51,342158015,342656969,343654834,0.4989539999999999,Sep7,0.1031539147336449,low,0.005855770067652218,False,0.061919809142199286,False,0.11042187045129356,False,0.1588203531806949,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:6725,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,6725,51,343155851,343654834,344652776,0.4989829999999999,Sep7,0.1432924395287631,low,0.0035859121792027157,False,0.060668885063122055,False,0.2394333361585813,False,0.13296269023372204,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:6775,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,6775,51,344154105,344652776,345650756,0.498671,Sep7,0.10788959453652311,low,0.008281309447812182,False,0.0675184095157636,False,0.1453259752371959,False,0.13884367659188335,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:6825,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,6825,51,345151978,345650756,346658708,0.498778,Sep7,0.3237398459044843,high,0.0071718243584054315,False,0.11330960134836796,False,0.6001479734379301,True,0.09699829967698895,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:6875,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,6875,51,346149950,346658708,347656624,0.5087579999999999,Sep7,0.12382203621872782,low,0.008536687195370252,False,0.16526408583773586,False,0.20200102159144584,False,0.0256958035705767,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:6925,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,6925,51,347157601,347656624,348654562,0.499023,Sep7,0.13192627114022393,low,0.05700058248538259,False,0.0698400304844764,False,0.24578136806344653,False,0.05526139529111427,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:6975,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,6975,51,348155513,348654562,349652440,0.4990489999999999,Sep7,0.2338294203523365,middle,0.010758092775282281,False,0.07406260594416039,False,0.4422953604468847,False,0.05326453404283187,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:7025,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,7025,51,349153710,349652440,350650454,0.4987299999999999,Sep7,0.08051317837137228,low,0.0289850414208658,False,0.08470387914056351,False,0.12433041968517942,False,0.04507878871716924,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:7075,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,7075,51,350151771,350650454,351648453,0.498683,Sep7,0.33533449174916546,high,0.0020703273619530455,False,0.053457740891419726,False,0.6539521064062628,True,0.04296828425488289,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:7125,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,7125,51,351159317,351648453,352656244,0.4891359999999999,Sep7,0.1308884204670713,low,0.005477571332220166,False,0.05859165710120184,False,0.2454270685141394,False,0.046538175744707935,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:7175,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,7175,51,352157230,352656244,353654190,0.4990139999999999,Sep7,0.2986531539878891,middle,0.0,False,0.06594823041061056,False,0.576259442392237,True,0.06011092725896843,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:7225,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,7225,51,353155192,353654190,354652114,0.498998,Sep7,0.13675767864079003,low,0.0,False,0.10492955359932915,False,0.25758179792287517,False,0.057986115400728365,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:7275,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,7275,51,354153340,354652114,355650008,0.498774,Sep7,0.13398801059237453,low,0.11503054826276798,False,0.08381247127506981,False,0.2000534630301127,False,0.11643818388820647,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:7325,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,7325,51,355151331,355650008,356658104,0.498677,Sep7,0.17936017907174076,middle,0.004629392717004821,False,0.10880382610650967,False,0.21311331299267805,False,0.2680944149606963,True
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:7375,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,7375,51,356149209,356658104,357655963,0.508895,Sep7,0.6023856719246683,high,0.0,False,0.24875245116979677,True,1.1615826795022248,True,0.2908082756730591,True
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:7425,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,7425,51,357156947,357655963,358653837,0.4990159999999999,Sep7,0.673355969883828,high,0.0,False,0.16023475900667938,False,1.3270316986251494,True,0.1758975898703527,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:7475,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,7475,51,358154851,358653837,359651766,0.498986,Sep7,0.8251612569001684,high,0.43678878841004937,True,0.25813325534928616,True,1.489000188478542,True,0.09650139141049735,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:0:25,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0,25,51,83115092,83613990,84612027,0.4988979999999999,Sep7,0.27047634993061476,middle,0.11305711138260459,False,0.10235290355541016,False,0.2282655762696255,False,0.4607601558854242,True
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:0:75,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0,75,51,84113015,84612027,85609914,0.4990119999999999,Sep7,0.14933563422506027,low,0.12036570919163672,False,0.05968223038974472,False,0.25100822599312655,False,0.07460898876723801,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:0:125,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0,125,51,85110932,85609914,86607881,0.498982,Sep7,0.07486818346996191,low,0.005855770067652217,False,0.05644697504139482,False,0.13507030814089113,False,0.04194319770448728,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:0:175,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0,175,51,86108916,86607881,87615916,0.498965,Sep7,0.14550548801020477,low,0.0020703273619530455,False,0.05522262003667728,False,0.26131550067157816,False,0.11178030370725536,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:0:225,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0,225,51,87116893,87615916,88613839,0.499023,Sep7,0.08209102668303861,low,0.0029278850338261084,False,0.06408698066307897,False,0.12637034511331263,False,0.0904450973025315,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:0:275,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0,275,51,88114806,88613839,89611800,0.499033,Sep7,0.1791830598941813,middle,0.0,False,0.09701305720140692,False,0.14252043999322614,False,0.3185431101922014,True
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:0:325,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0,325,51,89112766,89611800,90609717,0.499034,Sep7,0.1381499874487083,low,0.0,False,0.05176285258501104,False,0.14927122234830342,False,0.22606878869666056,True
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:0:375,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0,375,51,90110768,90609717,91617647,0.498949,Sep7,0.17046211596506958,low,0.004629668653865822,False,0.06360510948757916,False,0.3064283846138995,False,0.13793944297578029,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:0:425,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0,425,51,91108807,91617647,92615632,0.50884,Sep7,0.2091805358671322,middle,0.017567310202956654,False,0.1071886156147604,False,0.38585185654309334,False,0.14103978172092269,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:0:475,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0,475,51,92116613,92615632,93613558,0.499019,Sep7,0.10471408116388134,low,0.0,False,0.1463669603829652,False,0.1202238545347574,False,0.05384471253374548,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:0:525,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0,525,51,93114647,93613558,94611517,0.498911,Sep7,0.08467619508051026,low,0.012072444851109934,False,0.06759505269426218,False,0.11858966035617681,False,0.09750475949128547,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:0:575,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0,575,51,94112609,94611517,95609503,0.4989079999999999,Sep7,1.128103671861656,high,0.004140654723906091,False,0.254550456396,True,2.1471987148768967,True,0.18241151931625094,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:0:625,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0,625,51,95110498,95609503,96607447,0.499005,Sep7,0.4959722908001599,high,0.03555965807547686,False,0.12264172710432844,False,0.9317376937823107,True,0.15977581109264175,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:0:675,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0,675,51,96108481,96607447,97615404,0.4989659999999999,Sep7,0.4884702134695952,high,0.012762354980753173,False,0.0837482500474378,False,0.8576500887633773,True,0.4514980719601722,True
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:0:725,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0,725,51,97116561,97615404,98613522,0.498843,Sep7,0.10376363005274138,low,0.019857882452062558,False,0.0925917250839294,False,0.16976301416507494,False,0.05335248172661383,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:0:775,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0,775,51,98114430,98613522,99611309,0.499092,Sep7,0.39520963143516613,high,0.018517570868019285,False,0.14679180576397977,False,0.7304176019109769,True,0.12990905568930755,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:0:825,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0,825,51,99112410,99611309,100609277,0.498899,Sep7,0.3064555264739758,middle,0.006866499052804568,False,0.09706113142661163,False,0.5864232535589596,True,0.1487223090854056,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:25,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,25,51,101368127,101870807,102876151,0.50268,Sep7,0.11615204490304108,low,0.0,False,0.11786205852285245,False,0.18697930362592957,False,0.053366937816855725,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:75,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,75,51,102373431,102876151,103871675,0.50272,Sep7,0.16393887185858683,low,0.0,False,0.13386135694436077,False,0.3039832082567864,False,0.07765126432172444,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:125,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,125,51,103368954,103871675,104867293,0.502721,Sep7,0.12013265857168871,low,0.0071718243584054315,False,0.07405112440775738,False,0.22921369799411442,False,0.031041528038019687,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:175,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,175,51,104374442,104867293,105872586,0.492851,Sep7,0.20515021340946674,middle,0.0,False,0.2147512677963038,True,0.26968476672243996,False,0.16409936119758203,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:225,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,225,51,105369903,105872586,106877949,0.502683,Sep7,0.5308308996060782,high,0.0071718243584054315,False,0.2338859105986296,True,0.9680141882839621,True,0.1556358902866801,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:275,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,275,51,106375257,106877949,107873513,0.502692,Sep7,0.21150763631684358,middle,0.0074646714605178,False,0.21828317397898206,True,0.3893475402726495,False,0.06619496882629507,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:325,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,325,51,107370806,107873513,108869008,0.502707,Sep7,0.22816765920970922,middle,0.07441771820389004,False,0.15483762393517622,False,0.35196920313805374,False,0.17798934113055973,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:375,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,375,51,108376173,108869008,109874402,0.4928349999999999,Sep7,0.13264888001422337,low,0.003586125918976167,False,0.07245201370555351,False,0.1779727429195229,False,0.1766072615249325,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:425,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,425,51,109371798,109874402,110869924,0.5026039999999999,Sep7,0.15757186274083043,low,0.0,False,0.11657559583369977,False,0.15674531927741425,False,0.24716721645018846,True
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:475,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,475,51,110377110,110869924,111875303,0.492814,Sep7,0.16754947878291732,low,0.0,False,0.11044868861696139,False,0.26709870549825554,False,0.15640826564066054,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:525,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,525,51,111372613,111875303,112870841,0.50269,Sep7,0.1348697449315502,low,0.0,False,0.13716209806739035,False,0.17341346934010995,False,0.13510656097757467,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:575,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,575,51,112368139,112870841,113876285,0.502702,Sep7,0.14150980702611418,low,0.005855770067652218,False,0.2021196423789991,True,0.17744381479839674,False,0.05024907487774599,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:625,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,625,51,113373622,113876285,114871782,0.502663,Sep7,0.09657009317754812,low,0.0,False,0.11105107289603376,False,0.16379958317635362,False,0.03969677536748538,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:675,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,675,51,114378917,114871782,115877138,0.492865,Sep7,0.10980610876589594,low,0.004140654723906091,False,0.061430124480966984,False,0.191980243361891,False,0.08050843947801993,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:725,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,725,51,115374476,115877138,116872693,0.5026619999999999,Sep7,0.13251465178089125,low,0.005071245637307342,False,0.17015441078897175,False,0.1726626369434437,False,0.10740804161390308,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:775,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,775,51,116370009,116872693,117878053,0.502684,Sep7,0.11046309796448599,low,0.0,False,0.06988309644563041,False,0.1969208722590049,False,0.0808488036198438,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:825,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,825,51,117375436,117878053,118873579,0.502617,Sep7,0.1700162819915109,low,0.009929533044665484,False,0.18234500131506556,True,0.28673856762421085,False,0.10717638224419872,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:875,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,875,51,118370913,118873579,119869098,0.502666,Sep7,0.09744376024232868,low,0.007465116395336928,False,0.09012117894701266,False,0.15692393106643693,False,0.07557486350601833,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:925,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,925,51,119376325,119869098,120874569,0.4927729999999999,Sep7,0.12769513821695938,low,0.007746917397574713,False,0.13145247066304816,False,0.16952578577633937,False,0.13709739087497202,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:975,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,975,51,120371845,120874569,121870013,0.502724,Sep7,0.08820963976272456,low,0.005071547910993774,False,0.1046461743514539,False,0.1393960713009096,False,0.05707590348567479,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:1025,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,1025,51,121377332,121870013,122875398,0.492681,Sep7,0.16515175287599837,low,0.002070450764668784,False,0.10437770467038159,False,0.3184920857394303,False,0.06495978019433,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:1075,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,1075,51,122372822,122875398,123870941,0.502576,Sep7,0.5011151604233605,high,0.005856119103240681,False,0.08981335490775622,False,0.7535970721829612,True,0.6396458586537299,True
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:1125,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,1125,51,123368269,123870941,124876340,0.502672,Sep7,0.1152885213029593,low,0.0,False,0.07096969138319945,False,0.2168252300870716,False,0.038310666431684195,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:1175,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,1175,51,124373643,124876340,125871860,0.502697,Sep7,0.14646594156874768,low,0.0,False,0.09385600625228191,False,0.2632587715735064,False,0.10482134288459924,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:1225,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,1225,51,125369235,125871860,126877255,0.502625,Sep7,0.11431636873830098,low,0.0,False,0.061245862777593404,False,0.2057935631393914,False,0.08745298777465862,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:1275,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,1275,51,126374572,126877255,127872809,0.502683,Sep7,0.08382538068797471,low,0.0,False,0.08802199355426131,False,0.14439530382599755,False,0.02629280143144508,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:1325,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,1325,51,127370057,127872809,128868283,0.502752,Sep7,0.164141628078232,low,0.0,False,0.07960224592995857,False,0.3197620482414678,False,0.03978088141188365,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:1375,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,1375,51,128375449,128868283,129873683,0.492834,Sep7,0.11540039228201937,low,0.0020703273619530455,False,0.11171394494311476,False,0.182257668506773,False,0.0502603432670133,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:1425,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,1425,51,129371042,129873683,130869218,0.502641,Sep7,0.6117275849910692,high,0.0,False,0.09808361313339961,False,1.2080636857599663,True,0.07200215027690926,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:1475,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,1475,51,130376348,130869218,131874571,0.49287,Sep7,0.18654457664905227,middle,0.0,False,0.1476112864900526,False,0.3510217226943949,False,0.07722525789020766,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:1525,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,1525,51,131371918,131874571,132870114,0.502653,Sep7,0.11466237457266615,low,0.0020703273619530455,False,0.0715055945688468,False,0.18219131881798367,False,0.12147220008940425,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:1575,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,1575,51,132367508,132870114,133875498,0.502606,Sep7,0.12044346387124819,low,0.005855770067652218,False,0.06615997850525786,False,0.20881003024937378,False,0.09294907713816002,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:1625,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,1625,51,133372864,133875498,134871033,0.502634,Sep7,0.10186505758316028,low,0.009710696086498232,False,0.06595912578106096,False,0.17339455128296682,False,0.08981831975783561,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:1675,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,1675,51,134368334,134871033,135866565,0.502699,Sep7,0.167936362848856,low,0.002070450764668784,False,0.10768821767758882,False,0.3160358158054421,False,0.037617772860535116,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:1725,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,1725,51,135373726,135866565,136871916,0.4928389999999999,Sep7,0.10094824195421968,low,0.00547789782511712,False,0.06398599963273045,False,0.18533497199087548,False,0.05828246944050808,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:1775,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,1775,51,136369229,136871916,137877315,0.502687,Sep7,0.10625101032280031,low,0.002070450764668784,False,0.1516956541688777,False,0.14030680726942119,False,0.03169102009360538,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:1825,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,1825,51,137374729,137877315,138872870,0.502586,Sep7,0.1177702023685012,low,0.002070450764668784,False,0.0818576115152087,False,0.22066565143899708,False,0.04333509763560985,False
validation:2026.9.7/log_27_2026-9-7-06-37-24.ulg:2:1875,2026.9.7/log_27_2026-9-7-06-37-24.ulg,2,1875,51,138370195,138872870,139868322,0.502675,Sep7,0.1511138111060742,low,0.0,False,0.061359662925438666,False,0.28960424979990984,False,0.03448310740923202,False
