seed,group,flight_id,cohort,n_origins,step,condition,metric,value
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,41,autonomous,body_rate_rmse_rad_s,0.536599911947615
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,42,autonomous,position_rmse_m,0.25643926389577526
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,42,autonomous,velocity_rmse_m_s,0.5482182711469272
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,42,autonomous,attitude_error_deg,5.6940837493737035
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,42,autonomous,body_rate_rmse_rad_s,0.5658993915352314
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,43,autonomous,position_rmse_m,0.26521745761664484
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,43,autonomous,velocity_rmse_m_s,0.5640609341827303
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,43,autonomous,attitude_error_deg,5.726261438824564
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,43,autonomous,body_rate_rmse_rad_s,0.6255331922646938
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,44,autonomous,position_rmse_m,0.2756256697635276
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,44,autonomous,velocity_rmse_m_s,0.5739764313578811
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,44,autonomous,attitude_error_deg,5.769184790976592
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,44,autonomous,body_rate_rmse_rad_s,0.6405021791104064
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,45,autonomous,position_rmse_m,0.284847375814121
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,45,autonomous,velocity_rmse_m_s,0.5812166171738078
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,45,autonomous,attitude_error_deg,5.764297626194227
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,45,autonomous,body_rate_rmse_rad_s,0.5357395166823585
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,45,local100ms,position_rmse_m,0.02173889786688623
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,45,local100ms,velocity_rmse_m_s,0.1264725739975913
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,45,local100ms,attitude_error_deg,1.4948406098058233
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,45,local100ms,body_rate_rmse_rad_s,0.5363812816384945
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,46,autonomous,position_rmse_m,0.29549557669332666
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,46,autonomous,velocity_rmse_m_s,0.6035127709511111
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,46,autonomous,attitude_error_deg,5.8615202981019
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,46,autonomous,body_rate_rmse_rad_s,0.510782064060642
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,47,autonomous,position_rmse_m,0.30661613339783667
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,47,autonomous,velocity_rmse_m_s,0.6135999446472568
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,47,autonomous,attitude_error_deg,5.883369805896285
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,47,autonomous,body_rate_rmse_rad_s,0.5958416322479831
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,48,autonomous,position_rmse_m,0.31726440328530686
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,48,autonomous,velocity_rmse_m_s,0.6126794943044472
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,48,autonomous,attitude_error_deg,6.013201555319931
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,48,autonomous,body_rate_rmse_rad_s,0.7847216403486011
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,49,autonomous,position_rmse_m,0.3273117971029038
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,49,autonomous,velocity_rmse_m_s,0.6089712249330008
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,49,autonomous,attitude_error_deg,6.107668946638349
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,49,autonomous,body_rate_rmse_rad_s,0.6373263333686844
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,50,autonomous,position_rmse_m,0.33788008431268934
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,50,autonomous,velocity_rmse_m_s,0.60583893280873
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,50,autonomous,attitude_error_deg,6.153366670463424
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,50,autonomous,body_rate_rmse_rad_s,0.6898307130668713
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,50,local100ms,position_rmse_m,0.018954523990311143
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,50,local100ms,velocity_rmse_m_s,0.10435740122872501
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,50,local100ms,attitude_error_deg,1.3647399783100305
23,differential_high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,34,50,local100ms,body_rate_rmse_rad_s,0.5918511100959418
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,1,autonomous,position_rmse_m,0.007601777866418991
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,1,autonomous,velocity_rmse_m_s,0.05278742695177045
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,1,autonomous,attitude_error_deg,0.44446251634855577
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,1,autonomous,body_rate_rmse_rad_s,0.5561460367475387
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,2,autonomous,position_rmse_m,0.01212733127430099
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,2,autonomous,velocity_rmse_m_s,0.07778406893887675
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,2,autonomous,attitude_error_deg,0.7810809941578025
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,2,autonomous,body_rate_rmse_rad_s,0.6166595062212431
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,3,autonomous,position_rmse_m,0.014808503185303575
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,3,autonomous,velocity_rmse_m_s,0.10355515043581669
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,3,autonomous,attitude_error_deg,1.1111588726976713
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,3,autonomous,body_rate_rmse_rad_s,0.7559167190069914
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,4,autonomous,position_rmse_m,0.017909354904138575
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,4,autonomous,velocity_rmse_m_s,0.11623117606823323
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,4,autonomous,attitude_error_deg,1.3517707763039286
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,4,autonomous,body_rate_rmse_rad_s,0.5364291744250107
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,5,autonomous,position_rmse_m,0.020566498889001788
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,5,autonomous,velocity_rmse_m_s,0.15015879295995907
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,5,autonomous,attitude_error_deg,1.4790898688667102
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,5,autonomous,body_rate_rmse_rad_s,0.6528233183319677
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,5,local100ms,position_rmse_m,0.020566498889001788
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,5,local100ms,velocity_rmse_m_s,0.15015879295995907
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,5,local100ms,attitude_error_deg,1.4790898688667102
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,5,local100ms,body_rate_rmse_rad_s,0.6528233183319677
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,6,autonomous,position_rmse_m,0.02460864021889987
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,6,autonomous,velocity_rmse_m_s,0.1740267436648987
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,6,autonomous,attitude_error_deg,1.638608995364267
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,6,autonomous,body_rate_rmse_rad_s,0.540580562300173
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,7,autonomous,position_rmse_m,0.027577949779638834
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,7,autonomous,velocity_rmse_m_s,0.1939374169679263
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,7,autonomous,attitude_error_deg,1.8843201871215114
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,7,autonomous,body_rate_rmse_rad_s,0.7524743999356017
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,8,autonomous,position_rmse_m,0.03208177594327014
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,8,autonomous,velocity_rmse_m_s,0.20600260931749634
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,8,autonomous,attitude_error_deg,2.067641444955258
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,8,autonomous,body_rate_rmse_rad_s,0.5152215480495653
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,9,autonomous,position_rmse_m,0.03558829766750212
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,9,autonomous,velocity_rmse_m_s,0.2308283419781253
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,9,autonomous,attitude_error_deg,2.2954086460897183
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,9,autonomous,body_rate_rmse_rad_s,0.6243498633335189
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,10,autonomous,position_rmse_m,0.03944944260115983
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,10,autonomous,velocity_rmse_m_s,0.24990852091079363
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,10,autonomous,attitude_error_deg,2.48911214021033
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,10,autonomous,body_rate_rmse_rad_s,0.594689933029998
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,10,local100ms,position_rmse_m,0.021675490778334094
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,10,local100ms,velocity_rmse_m_s,0.15632648816910255
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,10,local100ms,attitude_error_deg,1.4732413932257653
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,10,local100ms,body_rate_rmse_rad_s,0.5917091808878108
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,11,autonomous,position_rmse_m,0.043903897202624755
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,11,autonomous,velocity_rmse_m_s,0.2542335148401378
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,11,autonomous,attitude_error_deg,2.713338652656984
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,11,autonomous,body_rate_rmse_rad_s,0.6515956186342431
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,12,autonomous,position_rmse_m,0.0476955534019559
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,12,autonomous,velocity_rmse_m_s,0.25131818055440674
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,12,autonomous,attitude_error_deg,2.8339072902284537
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,12,autonomous,body_rate_rmse_rad_s,0.5010284626871995
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,13,autonomous,position_rmse_m,0.051651258012430805
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,13,autonomous,velocity_rmse_m_s,0.2619949847266051
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,13,autonomous,attitude_error_deg,3.031636268040338
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,13,autonomous,body_rate_rmse_rad_s,0.6772091453406638
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,14,autonomous,position_rmse_m,0.05636585215489191
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,14,autonomous,velocity_rmse_m_s,0.28056969279870586
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,14,autonomous,attitude_error_deg,3.2355324585855456
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,14,autonomous,body_rate_rmse_rad_s,0.5838041142188463
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,15,autonomous,position_rmse_m,0.060355013531022565
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,15,autonomous,velocity_rmse_m_s,0.30034482117392997
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,15,autonomous,attitude_error_deg,3.337851895686062
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,15,autonomous,body_rate_rmse_rad_s,0.5976886458439495
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,15,local100ms,position_rmse_m,0.023216766607211475
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,15,local100ms,velocity_rmse_m_s,0.16127694812978483
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,15,local100ms,attitude_error_deg,1.4345169400291882
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,15,local100ms,body_rate_rmse_rad_s,0.6013670769734428
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,16,autonomous,position_rmse_m,0.065990051100579
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,16,autonomous,velocity_rmse_m_s,0.3202282716361514
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,16,autonomous,attitude_error_deg,3.3940029924389936
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,16,autonomous,body_rate_rmse_rad_s,0.5857812481765963
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,17,autonomous,position_rmse_m,0.07146798791999111
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,17,autonomous,velocity_rmse_m_s,0.33776891102723805
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,17,autonomous,attitude_error_deg,3.4987334141442648
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,17,autonomous,body_rate_rmse_rad_s,0.5816020159758832
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,18,autonomous,position_rmse_m,0.07708939175300587
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,18,autonomous,velocity_rmse_m_s,0.3547462825352616
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,18,autonomous,attitude_error_deg,3.6645570608310125
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,18,autonomous,body_rate_rmse_rad_s,0.6766748181057467
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,19,autonomous,position_rmse_m,0.08264955794839221
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,19,autonomous,velocity_rmse_m_s,0.3785793366331502
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,19,autonomous,attitude_error_deg,3.961429229815667
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,19,autonomous,body_rate_rmse_rad_s,0.7612815937354692
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,20,autonomous,position_rmse_m,0.08824580194686593
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,20,autonomous,velocity_rmse_m_s,0.39039851822400107
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,20,autonomous,attitude_error_deg,4.182968648425142
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,20,autonomous,body_rate_rmse_rad_s,0.6139547904492395
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,20,local100ms,position_rmse_m,0.022600741439826363
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,20,local100ms,velocity_rmse_m_s,0.16553416519876282
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,20,local100ms,attitude_error_deg,1.9187803698201022
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,20,local100ms,body_rate_rmse_rad_s,0.6043186915440467
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,21,autonomous,position_rmse_m,0.0956322427157472
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,21,autonomous,velocity_rmse_m_s,0.3847073340939812
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,21,autonomous,attitude_error_deg,4.3631553219241574
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,21,autonomous,body_rate_rmse_rad_s,0.5239671337031967
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,22,autonomous,position_rmse_m,0.10170569222535834
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,22,autonomous,velocity_rmse_m_s,0.3860688245378823
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,22,autonomous,attitude_error_deg,4.52851784858612
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,22,autonomous,body_rate_rmse_rad_s,0.5761165806621042
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,23,autonomous,position_rmse_m,0.10810156577329226
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,23,autonomous,velocity_rmse_m_s,0.39516078729694826
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,23,autonomous,attitude_error_deg,4.6955831674580155
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,23,autonomous,body_rate_rmse_rad_s,0.6966967656133205
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,24,autonomous,position_rmse_m,0.11521637277549135
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,24,autonomous,velocity_rmse_m_s,0.40819893777159494
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,24,autonomous,attitude_error_deg,4.8259644309207665
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,24,autonomous,body_rate_rmse_rad_s,0.6330294918372006
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,25,autonomous,position_rmse_m,0.12149546178798143
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,25,autonomous,velocity_rmse_m_s,0.41657603165664986
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,25,autonomous,attitude_error_deg,4.912682829027769
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,25,autonomous,body_rate_rmse_rad_s,0.7424057406917957
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,25,local100ms,position_rmse_m,0.02029803836749299
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,25,local100ms,velocity_rmse_m_s,0.13189674314812672
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,25,local100ms,attitude_error_deg,1.5350451431007908
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,25,local100ms,body_rate_rmse_rad_s,0.6946000704712272
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,26,autonomous,position_rmse_m,0.12797207661137533
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,26,autonomous,velocity_rmse_m_s,0.43409775795059224
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,26,autonomous,attitude_error_deg,5.182184752313247
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,26,autonomous,body_rate_rmse_rad_s,0.8977826542074654
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,27,autonomous,position_rmse_m,0.13587019186748875
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,27,autonomous,velocity_rmse_m_s,0.45950703328480974
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,27,autonomous,attitude_error_deg,5.364783267298785
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,27,autonomous,body_rate_rmse_rad_s,0.6712974472470186
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,28,autonomous,position_rmse_m,0.14422597697986053
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,28,autonomous,velocity_rmse_m_s,0.48086378743861946
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,28,autonomous,attitude_error_deg,5.427048868729563
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,28,autonomous,body_rate_rmse_rad_s,0.6203034493380227
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,29,autonomous,position_rmse_m,0.1520379738395333
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,29,autonomous,velocity_rmse_m_s,0.5019881631155299
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,29,autonomous,attitude_error_deg,5.464325311404339
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,29,autonomous,body_rate_rmse_rad_s,0.6589809182042864
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,30,autonomous,position_rmse_m,0.16140393248028811
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,30,autonomous,velocity_rmse_m_s,0.5238022396157203
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,30,autonomous,attitude_error_deg,5.520767926283056
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,30,autonomous,body_rate_rmse_rad_s,0.6459596702091239
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,30,local100ms,position_rmse_m,0.02448549770631293
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,30,local100ms,velocity_rmse_m_s,0.12878871414255924
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,30,local100ms,attitude_error_deg,1.3459586927932685
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,30,local100ms,body_rate_rmse_rad_s,0.5875504503843908
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,31,autonomous,position_rmse_m,0.17278047915190037
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,31,autonomous,velocity_rmse_m_s,0.5450867084631553
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,31,autonomous,attitude_error_deg,5.681169373308611
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,31,autonomous,body_rate_rmse_rad_s,0.6345833549861308
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,32,autonomous,position_rmse_m,0.18111178467099126
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,32,autonomous,velocity_rmse_m_s,0.5680776058237349
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,32,autonomous,attitude_error_deg,5.895418725307186
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,32,autonomous,body_rate_rmse_rad_s,0.6567914529832563
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,33,autonomous,position_rmse_m,0.1906328881766743
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,33,autonomous,velocity_rmse_m_s,0.5732929421383532
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,33,autonomous,attitude_error_deg,6.020314435247328
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,33,autonomous,body_rate_rmse_rad_s,0.5902274509524125
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,34,autonomous,position_rmse_m,0.20015498365328285
23,differential_high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,27,34,autonomous,velocity_rmse_m_s,0.5773082216978247
