group,interval,axis,cohort,seed,waveform_rmse,true_amplitude,pred_amplitude,mean_change_bias,direction_agreement
drive_high,middle,p,ALL,17,0.4955888939330252,0.8554964591347258,0.7244370097802569,-0.021117565982210894,0.9698216606707626
drive_high,middle,p,ALL,23,0.4941343460908835,0.8554964591347258,0.7191957446821031,-0.00114102103705916,0.9731952402162172
drive_high,middle,p,ALL,42,0.49789192067828425,0.8554964591347258,0.729640311438053,-0.03150060212632124,0.9670991227919747
drive_high,middle,p,Sep17,17,0.469281227100491,0.8052155540779028,0.6852472613698237,-0.04186781988179643,0.9607553614753045
drive_high,middle,p,Sep17,23,0.4585193117697744,0.8052155540779028,0.6832783305093398,-0.014724943844392345,0.9675025205662136
drive_high,middle,p,Sep17,42,0.4629731013799984,0.8052155540779028,0.6822311650997115,-0.04760700757280717,0.9553102857177287
drive_high,middle,p,Sep7,17,0.5218965607655595,0.9057773641915488,0.7636267581906901,-0.00036731208262535996,0.9788879598662208
drive_high,middle,p,Sep7,23,0.5297493804119926,0.9057773641915488,0.7551131588548663,0.012442901770274024,0.9788879598662208
drive_high,middle,p,Sep7,42,0.5328107399765701,0.9057773641915488,0.7770494577763944,-0.015394196679835308,0.9788879598662208
drive_high,middle,q,ALL,17,0.23958926779130493,0.7525685936725225,0.6828987632904221,-0.01536432967502869,0.9940789647344526
drive_high,middle,q,ALL,23,0.2457999445762627,0.7525685936725225,0.6821433504282528,0.008450372420280676,0.995603354978355
drive_high,middle,q,ALL,42,0.22893796767913294,0.7525685936725225,0.7115792536531821,0.0073141201941487564,0.9928859636740072
drive_high,middle,q,Sep17,17,0.23724154162694652,0.7561817239429258,0.6891858834318949,0.013696660367957313,0.9881579294689051
drive_high,middle,q,Sep17,23,0.2561585961413838,0.7561817239429258,0.6829764430871395,0.05068568033286354,0.9912067099567099
drive_high,middle,q,Sep17,42,0.24051520136829208,0.7561817239429258,0.6987214533599813,0.026452642600522342,0.9912067099567099
drive_high,middle,q,Sep7,17,0.24193699395566332,0.7489554634021192,0.6766116431489493,-0.044425319718014694,1.0
drive_high,middle,q,Sep7,23,0.2354412930111416,0.7489554634021192,0.6813102577693663,-0.03378493549230219,1.0
drive_high,middle,q,Sep7,42,0.2173607339899738,0.7489554634021192,0.7244370539463828,-0.011824402212224833,0.9945652173913043
drive_high,middle,r,ALL,17,0.1499187985263987,0.21149382638856476,0.18249350631788336,0.006686344436269203,0.9175881109043084
drive_high,middle,r,ALL,23,0.146983473387401,0.21149382638856476,0.18272615412062806,0.011780972923717326,0.8947904112011209
drive_high,middle,r,ALL,42,0.14532617453431518,0.21149382638856476,0.17901761000360647,0.011169422067096464,0.9173040199952175
drive_high,middle,r,Sep17,17,0.1605407650472558,0.2532930376225073,0.20769008827735214,-0.013129036009978643,0.9161421308995258
drive_high,middle,r,Sep17,23,0.15594155703874735,0.2532930376225073,0.20713027659553326,0.0035558105039568133,0.9267967314931508
drive_high,middle,r,Sep17,42,0.15968413942183032,0.2532930376225073,0.20723818426048304,-0.0045475454590282495,0.9151004642328592
drive_high,middle,r,Sep7,17,0.13929683200554158,0.16969461515462222,0.15729692435841458,0.02650172488251705,0.9190340909090909
drive_high,middle,r,Sep7,23,0.13802538973605466,0.16969461515462222,0.15832203164572284,0.020006135343477838,0.8627840909090909
drive_high,middle,r,Sep7,42,0.13096820964680003,0.16969461515462222,0.15079703574672992,0.026886389593221177,0.9195075757575757
drive_high,middle,vx,ALL,17,0.12195107401380281,0.33251588350298933,0.31340821313976913,0.022557647872676185,0.9727439405862133
drive_high,middle,vx,ALL,23,0.12236207599284879,0.33251588350298933,0.32608756011929185,0.01816764926612921,0.9700068714435299
drive_high,middle,vx,ALL,42,0.12284354671923567,0.33251588350298933,0.32444294851494576,0.015188275330246283,0.9680009785299097
drive_high,middle,vx,Sep17,17,0.12214651679997637,0.3587981838161302,0.3654345056499583,0.015482723276608134,0.9770668285408476
drive_high,middle,vx,Sep17,23,0.1266132100013549,0.3587981838161302,0.3785136104286902,0.008145396170488574,0.9799260235888143
drive_high,middle,vx,Sep17,42,0.12518358188929954,0.3587981838161302,0.37666100643067885,0.004230023363774977,0.9741598517966615
drive_high,middle,vx,Sep7,17,0.12175563122762925,0.3062335831898485,0.26138192062958,0.02963257246874424,0.968421052631579
drive_high,middle,vx,Sep7,23,0.11811094198434267,0.3062335831898485,0.27366150980989346,0.02818990236176985,0.9600877192982457
drive_high,middle,vx,Sep7,42,0.1205035115491718,0.3062335831898485,0.2722248905992126,0.026146527296717587,0.9618421052631578
drive_high,middle,vy,ALL,17,0.14711589051683932,0.4029926564570319,0.3438193270557217,0.028294920074164814,0.9959805253623188
drive_high,middle,vy,ALL,23,0.15376640700858055,0.4029926564570319,0.36187387676531585,0.026766452896926484,0.9764492753623188
drive_high,middle,vy,ALL,42,0.1512129861194042,0.4029926564570319,0.35932479388228306,0.023821976401720703,0.9748467112597548
drive_high,middle,vy,Sep17,17,0.11216827320042962,0.3632189023678637,0.35521542591151056,0.008738725141133344,0.9919610507246377
drive_high,middle,vy,Sep17,23,0.12489944746062907,0.3632189023678637,0.37683679457199204,0.007221787899269158,0.9945652173913043
drive_high,middle,vy,Sep17,42,0.12236173810015327,0.3632189023678637,0.36446758821546676,0.008183115452815042,0.9913600891861761
drive_high,middle,vy,Sep7,17,0.18206350783324898,0.4427664105462001,0.3324232281999329,0.047851115007196285,1.0
drive_high,middle,vy,Sep7,23,0.182633366556532,0.4427664105462001,0.3469109589586397,0.04631111789458381,0.9583333333333334
drive_high,middle,vy,Sep7,42,0.18006423413865513,0.4427664105462001,0.35418199954909935,0.03946083735062636,0.9583333333333333
drive_high,middle,vz,ALL,17,0.17340752797491837,0.6291612967182794,0.613853391589512,0.02966280049516238,0.993709935897436
drive_high,middle,vz,ALL,23,0.17119893620795923,0.6291612967182794,0.6200493095453792,0.017430079429662956,0.993709935897436
drive_high,middle,vz,ALL,42,0.1619583209017705,0.6291612967182794,0.6305063278751266,0.02588116005764111,0.9963141025641026
drive_high,middle,vz,Sep17,17,0.19183274331200006,0.6148690619365828,0.6037179399261241,0.015604717874368325,0.9915865384615384
drive_high,middle,vz,Sep17,23,0.19571916913794504,0.6148690619365828,0.613440615046212,-0.015644131363742878,0.9915865384615384
drive_high,middle,vz,Sep17,42,0.18790574899309373,0.6148690619365828,0.6078368812484214,0.013027288765465581,0.9967948717948718
drive_high,middle,vz,Sep7,17,0.1549823126378367,0.643453531499976,0.6239888432528998,0.043720883115956434,0.9958333333333333
drive_high,middle,vz,Sep7,23,0.1466787032779734,0.643453531499976,0.6266580040445463,0.05050429022306879,0.9958333333333333
drive_high,middle,vz,Sep7,42,0.1360108928104473,0.643453531499976,0.6531757745018318,0.03873503134981664,0.9958333333333333
high,early,p,ALL,17,0.5107267591121943,0.8209933023925486,0.6496894689969683,-0.028780105949227242,0.9427283015838003
high,early,p,ALL,23,0.5078555832274513,0.8209933023925486,0.656469070880772,-0.014223449935933191,0.9443678949471037
high,early,p,ALL,42,0.5156511110972634,0.8209933023925486,0.6576244611892852,-0.017907548776207018,0.9388544838723194
high,early,p,Sep17,17,0.48305712599201694,0.7430974342158144,0.5837092932122201,-0.049924756752886164,0.9328969138751747
high,early,p,Sep17,23,0.4783890461105633,0.7430974342158144,0.5881854425149229,-0.028969389301148826,0.9461117083399693
high,early,p,Sep17,42,0.4915980398861962,0.7430974342158144,0.5944349195215838,-0.028011997667017386,0.9192302686295821
high,early,p,Sep7,17,0.535321988552352,0.8902340741052011,0.7083385141389666,-0.009984860790419315,0.9514673128803565
high,early,p,Sep7,23,0.5340480606646849,0.8902340741052011,0.7171656294281934,-0.0011159482779637378,0.9428178385978898
high,early,p,Sep7,42,0.537031618840434,0.8902340741052011,0.7137929426716866,-0.00892581642882003,0.9562982307547525
high,early,q,ALL,17,0.2496818398295162,0.7220073372489817,0.6724355602715762,-0.0033402373189655547,0.9838728951260921
high,early,q,ALL,23,0.24884235370408028,0.7220073372489817,0.6697520323573923,0.015584234093925372,0.9850001476465334
high,early,q,ALL,42,0.25208954354113866,0.7220073372489817,0.6801005574049519,0.029492237258853343,0.9811001260994532
high,early,q,Sep17,17,0.27126910061451626,0.7506307679343905,0.6956892494776185,-0.0074378799729500605,0.9657299021429456
high,early,q,Sep17,23,0.27203787904241034,0.7506307679343905,0.6877348588729205,0.02308363947267109,0.9681253137488836
high,early,q,Sep17,42,0.2695348216387877,0.7506307679343905,0.7024458059027207,0.03025447922061507,0.9687663393899092
high,early,q,Sep7,17,0.23049316357618277,0.6965642877508407,0.6517656143106498,0.00030211170679845075,1.0
high,early,q,Sep7,23,0.22822410895889808,0.6965642877508407,0.6537672976769229,0.008918095979484732,1.0
high,early,q,Sep7,42,0.23658262967656174,0.6965642877508407,0.6602381142958241,0.028814688848398478,0.9920634920634921
high,early,r,ALL,17,0.12660510132550212,0.15738639143764263,0.10221655945541513,0.008646577875244152,0.8353643460496176
high,early,r,ALL,23,0.1290590519102378,0.15738639143764263,0.10412031015071292,0.012433445402184527,0.8241585091103671
high,early,r,ALL,42,0.12660186278585192,0.15738639143764263,0.10352576763737231,0.012104459610005683,0.8379650169047641
high,early,r,Sep17,17,0.1252524874161145,0.15879567008480325,0.10134036841220491,0.0026177503982214253,0.8278159526960678
high,early,r,Sep17,23,0.12811875321323463,0.15879567008480325,0.10701569887521414,0.010407045249845153,0.8011049984755227
high,early,r,Sep17,42,0.1267670994003665,0.15879567008480325,0.10283482873293419,0.008583321407351168,0.8275452768139788
high,early,r,Sep7,17,0.12780742480051335,0.15613369930683316,0.10299539593826866,0.014005535632597686,0.8420740290305508
high,early,r,Sep7,23,0.12989487297424065,0.15613369930683316,0.10154663128448961,0.014234689982041748,0.844650518563562
high,early,r,Sep7,42,0.12645498579517228,0.15613369930683316,0.10413993555242844,0.015234360234587475,0.8472270080965734
high,early,vx,ALL,17,0.06948444708537824,0.1908064774171581,0.17173054738134852,0.004392606197756263,0.9872737556561086
high,early,vx,ALL,23,0.07317066229841312,0.1908064774171581,0.17558008387790516,0.004002483689989972,0.9830720749838396
high,early,vx,ALL,42,0.07188414702738995,0.1908064774171581,0.17738688604482566,0.0033052912308457975,0.9830720749838396
high,early,vx,Sep17,17,0.06851771943164443,0.19623388188906282,0.18860751922020985,0.0025775475582075578,0.9807692307692308
high,early,vx,Sep17,23,0.07151373608722714,0.19623388188906282,0.19664231325292048,0.0007585469614833492,0.9718406593406593
high,early,vx,Sep17,42,0.07348951793336629,0.19623388188906282,0.19679766222621595,0.0002571070326373478,0.9718406593406593
high,early,vx,Sep7,17,0.07034376055536383,0.1859821178865761,0.156728794635694,0.00600599165513289,0.9930555555555556
high,early,vx,Sep7,23,0.07464348559724514,0.1859821178865761,0.15685810221122487,0.006885983004218081,0.9930555555555556
high,early,vx,Sep7,42,0.07045715066652207,0.1859821178865761,0.16013286277247876,0.006014788295919974,0.9930555555555556
high,early,vy,ALL,17,0.08070582365831187,0.1985191468889288,0.16510971808272717,0.011207125487359462,0.984593837535014
high,early,vy,ALL,23,0.0825873484867053,0.1985191468889288,0.17114019652658136,0.009495318840806769,0.9873949579831932
high,early,vy,ALL,42,0.0845710853289383,0.1985191468889288,0.17179989121416256,0.008548711554100157,0.9808590102707749
high,early,vy,Sep17,17,0.06217096213017091,0.1854398415101016,0.17731965296192698,0.006400215357186536,0.9851190476190477
high,early,vy,Sep17,23,0.06761792293237952,0.1854398415101016,0.1881494766802822,0.0051282814815040755,0.9910714285714286
high,early,vy,Sep17,42,0.06780322609357696,0.1854398415101016,0.1829912078684098,0.007519031057044989,0.9910714285714286
high,early,vy,Sep7,17,0.09718125612777048,0.21014519611455296,0.15425644263454957,0.015479934491957621,0.9841269841269842
high,early,vy,Sep7,23,0.09589350453499487,0.21014519611455296,0.15602083638995842,0.013377129826853608,0.9841269841269842
high,early,vy,Sep7,42,0.09947584909370394,0.21014519611455296,0.161852054188165,0.009463983107038084,0.9717813051146383
high,early,vz,ALL,17,0.0999850326580303,0.5362197840076137,0.5395106455370223,0.012346493955542914,0.9974424552429667
high,early,vz,ALL,23,0.10634160660248945,0.5362197840076137,0.5439459556642375,0.01249978090001852,0.9950895140664962
high,early,vz,ALL,42,0.10063841274905476,0.5362197840076137,0.5419829472657258,0.015218364539017495,0.9974424552429667
high,early,vz,Sep17,17,0.108692269658518,0.5254669643970514,0.5251983956858072,0.008898452508707994,0.9945652173913043
high,early,vz,Sep17,23,0.11694473405221345,0.5254669643970514,0.5281416491416416,0.0027639704218920045,0.9895652173913043
high,early,vz,Sep17,42,0.10696377092922739,0.5254669643970514,0.5240571426046429,0.014177646027858834,0.9945652173913043
high,early,vz,Sep7,17,0.09224526643537455,0.545777845883669,0.5522326454047692,0.015411419686062843,1.0
high,early,vz,Sep7,23,0.09691660442495699,0.545777845883669,0.5579942281287674,0.0211538346583532,1.0
high,early,vz,Sep7,42,0.09501587214445686,0.545777845883669,0.5579169958533552,0.016143447660047414,1.0
high,extended,p,ALL,17,0.5451132841362378,0.8840217339901839,0.7316025754077052,-0.031091402470913954,0.9864719594131358
high,extended,p,ALL,23,0.5391378215951943,0.8840217339901839,0.7288597169064842,-0.02563643113539461,0.9879973947621006
high,extended,p,ALL,42,0.5461547720383259,0.8840217339901839,0.7360557720562403,-0.0392822012600567,0.9842095159742219
high,extended,p,Sep17,17,0.5261867184345934,0.835902102661599,0.69652580369443,-0.061763668564979196,0.9769347319347319
high,extended,p,Sep17,23,0.5176349445845656,0.835902102661599,0.6953074814255755,-0.05292171875349228,0.980176282051282
high,extended,p,Sep17,42,0.5274013209002831,0.835902102661599,0.7016875202264089,-0.06754206625462429,0.9721270396270396
high,extended,p,Sep7,17,0.561936898093255,0.9267947396155929,0.7627819280417278,-0.0038271659428559582,0.994949494949495
high,extended,p,Sep7,23,0.5582514900490865,0.9267947396155929,0.7586839262228475,-0.0013828421415300095,0.994949494949495
high,extended,p,Sep7,42,0.5628245063832529,0.9267947396155929,0.7666053292383127,-0.014162321264885508,0.994949494949495
high,extended,q,ALL,17,0.2992695942724911,0.7924884689325695,0.7471047234734014,0.015460785030887865,0.9978213507625272
high,extended,q,ALL,23,0.31927992552636253,0.7924884689325695,0.7412565184761519,0.02001176953621971,1.0
high,extended,q,ALL,42,0.294943322236043,0.7924884689325695,0.7415874725851436,0.014041947474279629,0.9978213507625272
high,extended,q,Sep17,17,0.31735348352307036,0.85897410668764,0.7888448865817219,0.0226048219408872,0.9953703703703703
high,extended,q,Sep17,23,0.3541888865890428,0.85897410668764,0.7831568879050299,0.03048275399167042,1.0
high,extended,q,Sep17,42,0.3134387897413404,0.85897410668764,0.787379129167645,0.023301342791589495,0.9953703703703703
high,extended,q,Sep7,17,0.283195026049754,0.7333901242613958,0.7100023562660056,0.009110529999777347,1.0
high,extended,q,Sep7,23,0.28824973791509123,0.7333901242613958,0.7040117456504826,0.010704227798041298,1.0
high,extended,q,Sep7,42,0.2785029066757787,0.7333901242613958,0.7008837778451424,0.005811373858893079,1.0
high,extended,r,ALL,17,0.183774949638659,0.334618332494784,0.277112033456658,-0.036835712411172054,0.890300224312318
high,extended,r,ALL,23,0.1791086966518686,0.334618332494784,0.2724019018364312,-0.015049509334159505,0.9006650397906111
high,extended,r,ALL,42,0.18482663990293666,0.334618332494784,0.27104206412605514,-0.02928390957525752,0.8989384537976606
high,extended,r,Sep17,17,0.20173724739759347,0.3747084030479703,0.3107612224223488,-0.06092549133309752,0.8979981675348961
high,extended,r,Sep17,23,0.19555637803747056,0.3747084030479703,0.3043158311107204,-0.028898873689274598,0.9246064195313469
high,extended,r,Sep17,42,0.20215303743074134,0.3747084030479703,0.31010334957440694,-0.05105867405721381,0.893229405191249
high,extended,r,Sep7,17,0.16780846274182837,0.298982714225285,0.24720164326493282,-0.015422575591682745,0.8834576081144709
high,extended,r,Sep7,23,0.1644885354202224,0.298982714225285,0.2440339647037296,-0.0027389632407238676,0.8793838133544016
high,extended,r,Sep7,42,0.16942539765599912,0.298982714225285,0.236320921505298,-0.009928563369074146,0.9040131636700264
high,extended,vx,ALL,17,0.3519193318502627,1.2240254118149192,1.248747938918605,0.00522875332786847,0.9130301596631494
high,extended,vx,ALL,23,0.38268172183088184,1.2240254118149192,1.2726211068180249,-0.006045359855097249,0.9050931168040909
high,extended,vx,ALL,42,0.3876460030911479,1.2240254118149192,1.2914638531928313,-0.01649045741174203,0.9160713874427346
high,extended,vx,Sep17,17,0.3580303118356559,1.3434688263957735,1.3699418088521655,0.03548025030412274,0.9049543009244041
high,extended,vx,Sep17,23,0.39280694222898593,1.3434688263957735,1.3960031835148545,0.010661130463847002,0.9006624896108095
high,extended,vx,Sep17,42,0.42882650990660875,1.3434688263957735,1.4309670913439028,-0.011300227954000833,0.912607386146499
high,extended,vx,Sep7,17,0.34648734964102423,1.1178534877430486,1.1410200545332174,-0.021661466206579764,0.9202087007642563
high,extended,vx,Sep7,23,0.37368152592145604,1.1178534877430486,1.1629481497541763,-0.020895573471936584,0.9090314520870076
high,extended,vx,Sep7,42,0.35104110814407163,1.1178534877430486,1.1674609748363232,-0.021103994707511984,0.9191504997060552
high,extended,vy,ALL,17,0.4352868114323261,1.4054583365054123,1.4117229417437747,0.01702571072907441,0.9459701690949598
high,extended,vy,ALL,23,0.4332863352766931,1.4054583365054123,1.4507903644288447,0.0028841459095213812,0.9540634961273424
high,extended,vy,ALL,42,0.45022653904282806,1.4054583365054123,1.4579937101337783,0.007980027257125207,0.9575725373149749
high,extended,vy,Sep17,17,0.41149892536126126,1.4886739162813332,1.5241178987753752,0.011454883869907293,0.9680214827866631
high,extended,vy,Sep17,23,0.42893097602537955,1.4886739162813332,1.5672114817323872,0.006936713404817892,0.9706094131200868
high,extended,vy,Sep17,42,0.4351093708085689,1.4886739162813332,1.5493888015973178,0.008492687273537617,0.9702536256438059
high,extended,vy,Sep7,17,0.4564315990510505,1.331488932260149,1.3118163132712408,0.02197755682611185,0.9263690013690015
high,extended,vy,Sep7,23,0.4371577657223051,1.331488932260149,1.3473049268256956,-0.000718136308519963,0.9393560143560143
high,extended,vy,Sep7,42,0.46366402191772504,1.331488932260149,1.3767536288328541,0.007524329464758623,0.9463004588004588
high,extended,vz,ALL,17,0.32894971527139266,0.919236640947106,0.8354102754149876,-0.023273520172139694,0.9558187333288752
high,extended,vz,ALL,23,0.33376739667976496,0.919236640947106,0.8746524713367901,-0.041958325451297,0.9467635934420924
high,extended,vz,ALL,42,0.34434787039096837,0.919236640947106,0.8585586783043356,-0.018117546679570183,0.9309051796374311
high,extended,vz,Sep17,17,0.3716010590321844,1.0892572922749086,0.9839630254710661,-0.059960683469316475,0.9306111453201971
high,extended,vz,Sep17,23,0.4034240083240697,1.0892572922749086,1.0309153551060133,-0.1225402261017484,0.9120557862475966
high,extended,vz,Sep17,42,0.3909816199615127,1.0892572922749086,1.006822335629532,-0.05827189859957525,0.9024714310274655
high,extended,vz,Sep7,17,0.2910374097062445,0.7681071731001702,0.703363386476251,0.009337291647573003,0.9782254782254783
high,extended,vz,Sep7,23,0.27185040855149417,0.7681071731001702,0.7357521302085916,0.029670030682437596,0.9776149776149777
high,extended,vz,Sep7,42,0.30289564855048456,0.7681071731001702,0.7267687606819387,0.017575210582656552,0.9561796228462894
high,late,p,ALL,17,0.5380211318850373,0.8768465223491102,0.7464619918685296,-0.03913682101619537,0.968033970999168
high,late,p,ALL,23,0.5326297258705537,0.8768465223491102,0.7368567897287885,-0.02891632247956861,0.9672061986108522
high,late,p,ALL,42,0.5389913215642258,0.8768465223491102,0.7473947987429996,-0.04288482599177002,0.9654764262421347
high,late,p,Sep17,17,0.527946460871703,0.825978440452473,0.7019113288556228,-0.046434487178727495,0.979573754789272
high,late,p,Sep17,23,0.5230131952290806,0.825978440452473,0.6966153206816496,-0.033154662072585044,0.9780411877394636
high,late,p,Sep17,42,0.5309031534861681,0.825978440452473,0.7050570912166061,-0.04828365321578118,0.979573754789272
high,late,p,Sep7,17,0.5469763950080011,0.922062595146121,0.7860625812133357,-0.03265000664950013,0.9577763854079644
high,late,p,Sep7,23,0.5411777531074186,0.922062595146121,0.7726269844373567,-0.025148909507998442,0.9575750971631979
high,late,p,Sep7,42,0.5461808043002772,0.922062595146121,0.7850283165442384,-0.03808586845931566,0.9529454675335683
high,late,q,ALL,17,0.2804950955308562,0.8214912533011536,0.7602029467232945,0.01337224707479478,0.9813244596084048
high,late,q,ALL,23,0.2945530843387335,0.8214912533011536,0.7480710941665456,0.025120767706825305,0.9772862430145777
high,late,q,ALL,42,0.27629965112638344,0.8214912533011536,0.7535202092811053,0.011826273324125506,0.9873413761789546
high,late,q,Sep17,17,0.2908344020233403,0.8758286963560834,0.7936213146649829,0.0031520034865080023,0.9929846938775511
high,late,q,Sep17,23,0.3166438573135676,0.8758286963560834,0.778324606169312,0.01932476910028611,0.9830807322929171
high,late,q,Sep17,42,0.29237233501027515,0.8758286963560834,0.7872059240737233,0.003925653145235242,0.9856317527010805
high,late,q,Sep7,17,0.2713046008708704,0.7731913039189937,0.730497730775127,0.022456908042160804,0.9709598069247192
high,late,q,Sep7,23,0.2749168416944366,0.7731913039189937,0.7211790834974199,0.030272766468193484,0.972135585878276
high,late,q,Sep7,42,0.26201282100736867,0.7731913039189937,0.7235773516876672,0.01884904681647241,0.9888610414926204
high,late,r,ALL,17,0.16824042067100273,0.32671992299597935,0.2873167032991709,-0.009347837869487414,0.902215641822266
high,late,r,ALL,23,0.1696206553826332,0.32671992299597935,0.2781025710316266,0.014007235321415826,0.917850259654073
high,late,r,ALL,42,0.16798743231889887,0.32671992299597935,0.2836008820255095,0.00019305012017280655,0.9188218804373309
high,late,r,Sep17,17,0.1756900712019246,0.3810355478161429,0.3223245003668245,-0.01225626266101285,0.911622380937344
high,late,r,Sep17,23,0.17774232348492666,0.3810355478161429,0.31259474213831157,0.013063669513786232,0.9110490115955018
high,late,r,Sep17,42,0.18345559632574712,0.3810355478161429,0.3203666827438213,-0.003462488780744898,0.9188030309751369
high,late,r,Sep7,17,0.16161850908796108,0.2784393676002784,0.25619866146125664,-0.006762571388131471,0.8938540959421967
high,late,r,Sep7,23,0.16240139484726124,0.2784393676002784,0.24744286338124002,0.014845960483753242,0.9238958134839143
high,late,r,Sep7,42,0.15423795320170045,0.2784393676002784,0.250920170275899,0.003442418032099655,0.9188386355148369
high,late,vx,ALL,17,0.22091241661737715,0.7469124803838166,0.7354117156737721,0.013559882982496614,0.9386125815414799
high,late,vx,ALL,23,0.24000878992485872,0.7469124803838166,0.7535346213838389,0.010307911459345799,0.9278337602090252
high,late,vx,ALL,42,0.23347110752384956,0.7469124803838166,0.7658188154213434,0.002831848336844228,0.9397443576767808
high,late,vx,Sep17,17,0.23026116357526374,0.8325877428051125,0.8266780269829171,0.026803022106304433,0.9266716991456081
high,late,vx,Sep17,23,0.250279741859077,0.8325877428051125,0.8567120674844245,0.017171050644676694,0.9143487143961527
high,late,vx,Sep17,42,0.25157535376654866,0.8325877428051125,0.8809336577450924,0.003490543612982767,0.9306699158157887
high,late,vx,Sep7,17,0.212602419321478,0.6707566915648869,0.6542861056211987,0.0017882037613341064,0.9492266992266991
high,late,vx,Sep7,23,0.23087905487222032,0.6707566915648869,0.6618213359610962,0.004207343294607221,0.9398204675982453
high,late,vx,Sep7,42,0.21737844419700594,0.6707566915648869,0.6634945111335668,0.0022463414247210823,0.9478105282198849
high,late,vy,ALL,17,0.22892502778542392,0.828420012249374,0.791969355949957,0.01756954975528508,0.9790872145283911
high,late,vy,ALL,23,0.24208196667529994,0.828420012249374,0.8178433097452804,0.009466680469893587,0.9894428447369624
high,late,vy,ALL,42,0.24086421034092093,0.828420012249374,0.8167329905711784,0.009513930179687845,0.9821498164145223
high,late,vy,Sep17,17,0.21481524678427044,0.8781462625941288,0.8608573272471146,0.0022463408492661334,0.9740546490546491
high,late,vy,Sep17,23,0.24684776053765073,0.8781462625941288,0.9001670319256284,-0.002961986796865644,0.9882478632478633
high,late,vy,Sep17,42,0.2367575334549634,0.8781462625941288,0.8755030797877675,0.0015489183959011877,0.9905626780626781
high,late,vy,Sep7,17,0.2414670553420048,0.7842189008318142,0.7307356036858168,0.031190179893968592,0.983560606060606
high,late,vy,Sep7,23,0.2378457054643214,0.7842189008318142,0.7446666678071934,0.020514384707012903,0.9905050505050504
high,late,vy,Sep7,42,0.24451458979510543,0.7842189008318142,0.7644929112675436,0.016593940654164877,0.9746717171717171
high,late,vz,ALL,17,0.2785743379478566,0.8024008036103365,0.7513381263021452,0.020984722825626016,0.9683056349521337
high,late,vz,ALL,23,0.2750514466415061,0.8024008036103365,0.7758676461997825,0.001330818913446771,0.9683197957869446
high,late,vz,ALL,42,0.27695726830742334,0.8024008036103365,0.7666991488237325,0.009851685036731601,0.9655045145039545
high,late,vz,Sep17,17,0.3178001952331484,0.9144185415226173,0.8207933075108483,0.0010107817743536533,0.9540780457018558
high,late,vz,Sep17,23,0.3188125928433477,0.9144185415226173,0.8575818387445143,-0.05332278948541061,0.962739089856781
high,late,vz,Sep17,42,0.32015548055969717,0.9144185415226173,0.8347726067167036,-0.00981294001515656,0.9540780457018558
high,late,vz,Sep7,17,0.24370690924981936,0.7028294810216426,0.6896001874499645,0.03873933709342367,0.980952380952381
high,late,vz,Sep7,23,0.23615265001764696,0.7028294810216426,0.7032328083822432,0.04991180415687555,0.9732804232804233
high,late,vz,Sep7,42,0.23855885741651328,0.7028294810216426,0.7061894084744247,0.027331351749521074,0.9756613756613758
high,middle,p,ALL,17,0.5342851368118202,0.8439257947508563,0.7095381452824775,-0.03701321341735294,0.9572475946900499
high,middle,p,ALL,23,0.5314925726615225,0.8439257947508563,0.7087072824699187,-0.01624343595608965,0.9525022420035208
high,middle,p,ALL,42,0.5352013154611096,0.8439257947508563,0.7108080452770383,-0.03102291064761078,0.9471375120096347
high,middle,p,Sep17,17,0.514337527592073,0.7996348378258965,0.6663441440775241,-0.05630587943300884,0.9280797101449275
high,middle,p,Sep17,23,0.5137624707286002,0.7996348378258965,0.6727597030218601,-0.030790606220908394,0.9332880434782609
high,middle,p,Sep17,42,0.5152157423189138,0.7996348378258965,0.6650487979085601,-0.051275259205827324,0.9155243558776167
high,middle,p,Sep7,17,0.5520163450071511,0.8832955342397093,0.747932813020214,-0.019864176958992143,0.9831746031746031
high,middle,p,Sep7,23,0.5472526632685645,0.8832955342397093,0.7406606864237485,-0.0033126179429174255,0.9695815295815297
high,middle,p,Sep7,42,0.5529662693652837,0.8832955342397093,0.7514829318267968,-0.01302082304030718,0.9752380952380952
high,middle,q,ALL,17,0.26847829022429254,0.7728005401772647,0.7057926135949899,0.00455764212304898,0.9948849104859336
high,middle,q,ALL,23,0.2826530806147784,0.7728005401772647,0.704048932625873,0.03200360470437216,0.9883489627735151
high,middle,q,ALL,42,0.268990612000214,0.7728005401772647,0.7218378099266568,0.02447647612240657,0.9834470019892014
high,middle,q,Sep17,17,0.29483767717282705,0.8334327165933642,0.7485051844140485,0.019800193539580402,0.9891304347826086
high,middle,q,Sep17,23,0.31954027472601143,0.8334327165933642,0.7395297923668357,0.05910147804783211,0.9891304347826086
high,middle,q,Sep17,42,0.302626810377028,0.8334327165933642,0.760222633362678,0.035800441331563376,0.9891304347826086
high,middle,q,Sep7,17,0.2450477240478174,0.7189052722518431,0.6678258839780491,-0.008991292469423397,1.0
high,middle,q,Sep7,23,0.24986446362701567,0.7189052722518431,0.6725103906339063,0.007916606176852206,0.9876543209876544
high,middle,q,Sep7,42,0.23909176899860154,0.7189052722518431,0.6877179668724157,0.01441072926982274,0.9783950617283951
high,middle,r,ALL,17,0.17153056539700184,0.25206473736455015,0.20422370624318043,0.0039309953116630925,0.8884050615565277
