experiment,partition,signal,source,frequency_hz,power
S1,validation,angular_acceleration_b,pred,21.484375,0.008010708254393916
S1,validation,angular_acceleration_b,pred,21.875,0.00913727584660115
S1,validation,angular_acceleration_b,pred,22.265625,0.01165213581340211
S1,validation,angular_acceleration_b,pred,22.65625,0.013238830387490737
S1,validation,angular_acceleration_b,pred,23.046875,0.00964050011045961
S1,validation,angular_acceleration_b,pred,23.4375,0.005298295105119709
S1,validation,angular_acceleration_b,pred,23.828125,0.004522987953431892
S1,validation,angular_acceleration_b,pred,24.21875,0.007659642273216073
S1,validation,angular_acceleration_b,pred,24.609375,0.010952623427156164
S1,validation,angular_acceleration_b,pred,25.0,0.005876236541668041
S1,validation,angular_acceleration_b,truth,0.0,0.43471942881536635
S1,validation,angular_acceleration_b,truth,0.390625,1.0879786193690417
S1,validation,angular_acceleration_b,truth,0.78125,1.654284061674443
S1,validation,angular_acceleration_b,truth,1.171875,2.392928710173351
S1,validation,angular_acceleration_b,truth,1.5625,3.067276412952194
S1,validation,angular_acceleration_b,truth,1.953125,3.2758706311058754
S1,validation,angular_acceleration_b,truth,2.34375,4.991364649951338
S1,validation,angular_acceleration_b,truth,2.734375,11.697292459546823
S1,validation,angular_acceleration_b,truth,3.125,30.486699894888925
S1,validation,angular_acceleration_b,truth,3.515625,65.96371445782471
S1,validation,angular_acceleration_b,truth,3.90625,93.27583035367637
S1,validation,angular_acceleration_b,truth,4.296875,68.58672850603237
S1,validation,angular_acceleration_b,truth,4.6875,27.855649930450852
S1,validation,angular_acceleration_b,truth,5.078125,10.949689779714925
S1,validation,angular_acceleration_b,truth,5.46875,12.440196948463772
S1,validation,angular_acceleration_b,truth,5.859375,23.169940776013377
S1,validation,angular_acceleration_b,truth,6.25,45.4967158002064
S1,validation,angular_acceleration_b,truth,6.640625,74.60789844857439
S1,validation,angular_acceleration_b,truth,7.03125,100.9945597355879
S1,validation,angular_acceleration_b,truth,7.421875,130.71899341942137
S1,validation,angular_acceleration_b,truth,7.8125,140.86866766552137
S1,validation,angular_acceleration_b,truth,8.203125,122.18379483160432
S1,validation,angular_acceleration_b,truth,8.59375,74.69907523657217
S1,validation,angular_acceleration_b,truth,8.984375,30.609377858109106
S1,validation,angular_acceleration_b,truth,9.375,16.875612553345416
S1,validation,angular_acceleration_b,truth,9.765625,14.852074023181306
S1,validation,angular_acceleration_b,truth,10.15625,16.963218353221894
S1,validation,angular_acceleration_b,truth,10.546875,21.274960086690484
S1,validation,angular_acceleration_b,truth,10.9375,26.635931562942908
S1,validation,angular_acceleration_b,truth,11.328125,31.979808777507316
S1,validation,angular_acceleration_b,truth,11.71875,32.83383205519257
S1,validation,angular_acceleration_b,truth,12.109375,30.895883553994068
S1,validation,angular_acceleration_b,truth,12.5,25.896845783394998
S1,validation,angular_acceleration_b,truth,12.890625,19.613377809809315
S1,validation,angular_acceleration_b,truth,13.28125,16.20008071224742
S1,validation,angular_acceleration_b,truth,13.671875,13.766023569977666
S1,validation,angular_acceleration_b,truth,14.0625,13.702325190242437
S1,validation,angular_acceleration_b,truth,14.453125,14.534448657662434
S1,validation,angular_acceleration_b,truth,14.84375,14.600120493295254
S1,validation,angular_acceleration_b,truth,15.234375,15.531398128730782
S1,validation,angular_acceleration_b,truth,15.625,16.1303951845576
S1,validation,angular_acceleration_b,truth,16.015625,16.879322350986165
S1,validation,angular_acceleration_b,truth,16.40625,15.925711654247257
S1,validation,angular_acceleration_b,truth,16.796875,14.516280982662304
S1,validation,angular_acceleration_b,truth,17.1875,12.624213808920297
S1,validation,angular_acceleration_b,truth,17.578125,10.266442529738583
S1,validation,angular_acceleration_b,truth,17.96875,9.5262237215396
S1,validation,angular_acceleration_b,truth,18.359375,9.457970546872497
S1,validation,angular_acceleration_b,truth,18.75,8.763555053416994
S1,validation,angular_acceleration_b,truth,19.140625,7.736704047576052
S1,validation,angular_acceleration_b,truth,19.53125,7.18752299062803
S1,validation,angular_acceleration_b,truth,19.921875,7.204583109211103
S1,validation,angular_acceleration_b,truth,20.3125,7.883124939409214
S1,validation,angular_acceleration_b,truth,20.703125,8.307992101072971
S1,validation,angular_acceleration_b,truth,21.09375,9.495006998006971
S1,validation,angular_acceleration_b,truth,21.484375,10.770712412951516
S1,validation,angular_acceleration_b,truth,21.875,10.915283199496661
S1,validation,angular_acceleration_b,truth,22.265625,11.332683028565153
S1,validation,angular_acceleration_b,truth,22.65625,13.063598175736974
S1,validation,angular_acceleration_b,truth,23.046875,13.879861895296193
S1,validation,angular_acceleration_b,truth,23.4375,14.608151924011791
S1,validation,angular_acceleration_b,truth,23.828125,16.041799430015544
S1,validation,angular_acceleration_b,truth,24.21875,18.41932675524936
S1,validation,angular_acceleration_b,truth,24.609375,17.030570592562828
S1,validation,angular_acceleration_b,truth,25.0,8.493922279054654
