partition,harmonics,variant,steps,log_id,axis,rmse
train_correction_oof,1,harmonic_diagnostic,5,9.12数据/log_3_2026-9-12-18-40-02.ulg,r,0.0956441824601341
train_correction_oof,1,harmonic_diagnostic,5,9.12数据/log_7_2026-9-12-05-49-02.ulg,p,0.35016725756786576
train_correction_oof,1,harmonic_diagnostic,5,9.12数据/log_7_2026-9-12-05-49-02.ulg,q,0.1921592716379353
train_correction_oof,1,harmonic_diagnostic,5,9.12数据/log_7_2026-9-12-05-49-02.ulg,r,0.10405960021965703
train_correction_oof,1,harmonic_diagnostic,5,9.12数据/log_8_2026-9-12-05-55-30.ulg,p,0.4134407807869037
train_correction_oof,1,harmonic_diagnostic,5,9.12数据/log_8_2026-9-12-05-55-30.ulg,q,0.18686413076933012
train_correction_oof,1,harmonic_diagnostic,5,9.12数据/log_8_2026-9-12-05-55-30.ulg,r,0.1053346996251368
train_correction_oof,1,harmonic_diagnostic,5,9.12数据/log_9_2026-9-12-06-03-32.ulg,p,0.40613453733856153
train_correction_oof,1,harmonic_diagnostic,5,9.12数据/log_9_2026-9-12-06-03-32.ulg,q,0.19011023370760022
train_correction_oof,1,harmonic_diagnostic,5,9.12数据/log_9_2026-9-12-06-03-32.ulg,r,0.10446226561359324
train_correction_oof,1,harmonic_diagnostic,5,9.13数据/log_1_2026-9-13-06-11-06.ulg,p,0.27425412486662293
train_correction_oof,1,harmonic_diagnostic,5,9.13数据/log_1_2026-9-13-06-11-06.ulg,q,0.1510417856213395
train_correction_oof,1,harmonic_diagnostic,5,9.13数据/log_1_2026-9-13-06-11-06.ulg,r,0.08202794582127479
train_correction_oof,1,harmonic_diagnostic,5,9.13数据/log_2_2026-9-13-06-20-06.ulg,p,0.3196923880716346
train_correction_oof,1,harmonic_diagnostic,5,9.13数据/log_2_2026-9-13-06-20-06.ulg,q,0.15534438665726782
train_correction_oof,1,harmonic_diagnostic,5,9.13数据/log_2_2026-9-13-06-20-06.ulg,r,0.08067777221197063
train_correction_oof,1,harmonic_diagnostic,5,9.13数据/log_3_2026-9-13-06-31-26.ulg,p,0.3369532385935312
train_correction_oof,1,harmonic_diagnostic,5,9.13数据/log_3_2026-9-13-06-31-26.ulg,q,0.17449932800471882
train_correction_oof,1,harmonic_diagnostic,5,9.13数据/log_3_2026-9-13-06-31-26.ulg,r,0.10148546692410775
train_correction_oof,1,harmonic_diagnostic,5,9.13数据/log_4_2026-9-13-06-36-26.ulg,p,0.31386175845127356
train_correction_oof,1,harmonic_diagnostic,5,9.13数据/log_4_2026-9-13-06-36-26.ulg,q,0.14789514938612652
train_correction_oof,1,harmonic_diagnostic,5,9.13数据/log_4_2026-9-13-06-36-26.ulg,r,0.07952405467317428
train_correction_oof,1,harmonic_diagnostic,5,9.13数据/log_5_2026-9-13-06-42-40.ulg,p,0.3928869027181521
train_correction_oof,1,harmonic_diagnostic,5,9.13数据/log_5_2026-9-13-06-42-40.ulg,q,0.15797875289691155
train_correction_oof,1,harmonic_diagnostic,5,9.13数据/log_5_2026-9-13-06-42-40.ulg,r,0.08479977574906315
train_correction_oof,1,harmonic_diagnostic,5,9.13数据/log_7_2026-9-13-18-12-52.ulg,p,0.48646430823850056
train_correction_oof,1,harmonic_diagnostic,5,9.13数据/log_7_2026-9-13-18-12-52.ulg,q,0.19083651278322694
train_correction_oof,1,harmonic_diagnostic,5,9.13数据/log_7_2026-9-13-18-12-52.ulg,r,0.10456730151255933
train_correction_oof,1,harmonic_diagnostic,5,9.14数据/log_11_2026-9-14-18-13-22.ulg,p,0.4741786154151459
train_correction_oof,1,harmonic_diagnostic,5,9.14数据/log_11_2026-9-14-18-13-22.ulg,q,0.22414944532080766
train_correction_oof,1,harmonic_diagnostic,5,9.14数据/log_11_2026-9-14-18-13-22.ulg,r,0.11236632584940179
train_correction_oof,1,harmonic_diagnostic,5,9.14数据/log_12_2026-9-14-18-20-30.ulg,p,0.4513820066187901
train_correction_oof,1,harmonic_diagnostic,5,9.14数据/log_12_2026-9-14-18-20-30.ulg,q,0.20031812531222398
train_correction_oof,1,harmonic_diagnostic,5,9.14数据/log_12_2026-9-14-18-20-30.ulg,r,0.12050985344174815
train_correction_oof,1,harmonic_diagnostic,5,9.14数据/log_13_2026-9-14-18-28-32.ulg,p,0.42894323808523127
train_correction_oof,1,harmonic_diagnostic,5,9.14数据/log_13_2026-9-14-18-28-32.ulg,q,0.20410089155148506
train_correction_oof,1,harmonic_diagnostic,5,9.14数据/log_13_2026-9-14-18-28-32.ulg,r,0.1156854677296093
train_correction_oof,1,harmonic_diagnostic,5,9.14数据/log_14_2026-9-14-18-34-22.ulg,p,0.8111546526233127
train_correction_oof,1,harmonic_diagnostic,5,9.14数据/log_14_2026-9-14-18-34-22.ulg,q,0.23999705317851414
train_correction_oof,1,harmonic_diagnostic,5,9.14数据/log_14_2026-9-14-18-34-22.ulg,r,0.16623246868739963
train_correction_oof,1,harmonic_diagnostic,5,9.15数据/log_10_2026-9-15-17-44-04.ulg,p,0.30391290782154645
train_correction_oof,1,harmonic_diagnostic,5,9.15数据/log_10_2026-9-15-17-44-04.ulg,q,0.21704433428853212
train_correction_oof,1,harmonic_diagnostic,5,9.15数据/log_10_2026-9-15-17-44-04.ulg,r,0.11628692529318549
train_correction_oof,1,harmonic_diagnostic,5,9.15数据/log_11_2026-9-15-17-51-56.ulg,p,0.32161130204027166
train_correction_oof,1,harmonic_diagnostic,5,9.15数据/log_11_2026-9-15-17-51-56.ulg,q,0.20981794347234647
train_correction_oof,1,harmonic_diagnostic,5,9.15数据/log_11_2026-9-15-17-51-56.ulg,r,0.12321217000372316
train_correction_oof,1,harmonic_diagnostic,5,9.15数据/log_12_2026-9-15-18-03-58.ulg,p,0.2953365368296576
train_correction_oof,1,harmonic_diagnostic,5,9.15数据/log_12_2026-9-15-18-03-58.ulg,q,0.18673873420418485
train_correction_oof,1,harmonic_diagnostic,5,9.15数据/log_12_2026-9-15-18-03-58.ulg,r,0.10123756881649972
train_correction_oof,1,harmonic_diagnostic,5,9.15数据/log_13_2026-9-15-18-10-58.ulg,p,0.26568786081038975
train_correction_oof,1,harmonic_diagnostic,5,9.15数据/log_13_2026-9-15-18-10-58.ulg,q,0.20066895967697734
train_correction_oof,1,harmonic_diagnostic,5,9.15数据/log_13_2026-9-15-18-10-58.ulg,r,0.09932115522495795
train_correction_oof,1,harmonic_diagnostic,5,9.15数据/log_14_2026-9-15-18-17-26.ulg,p,0.2701884161450351
train_correction_oof,1,harmonic_diagnostic,5,9.15数据/log_14_2026-9-15-18-17-26.ulg,q,0.17348706099205316
train_correction_oof,1,harmonic_diagnostic,5,9.15数据/log_14_2026-9-15-18-17-26.ulg,r,0.10761638628437235
train_correction_oof,1,harmonic_diagnostic,5,9.15数据/log_15_2026-9-15-18-23-44.ulg,p,0.2581018757229102
train_correction_oof,1,harmonic_diagnostic,5,9.15数据/log_15_2026-9-15-18-23-44.ulg,q,0.17116424161007643
train_correction_oof,1,harmonic_diagnostic,5,9.15数据/log_15_2026-9-15-18-23-44.ulg,r,0.10511285075473076
train_correction_oof,1,harmonic_diagnostic,5,9.16数据/log_1_2026-9-16-18-02-34.ulg,p,0.29760330319342077
train_correction_oof,1,harmonic_diagnostic,5,9.16数据/log_1_2026-9-16-18-02-34.ulg,q,0.18309074928302133
train_correction_oof,1,harmonic_diagnostic,5,9.16数据/log_1_2026-9-16-18-02-34.ulg,r,0.11262484255125789
train_correction_oof,1,harmonic_diagnostic,5,9.16数据/log_2_2026-9-16-18-08-46.ulg,p,0.27032344134653846
train_correction_oof,1,harmonic_diagnostic,5,9.16数据/log_2_2026-9-16-18-08-46.ulg,q,0.1698042426352169
train_correction_oof,1,harmonic_diagnostic,5,9.16数据/log_2_2026-9-16-18-08-46.ulg,r,0.1054382601123367
train_correction_oof,1,harmonic_diagnostic,5,9.16数据/log_3_2026-9-16-18-13-58.ulg,p,0.2741685551884463
train_correction_oof,1,harmonic_diagnostic,5,9.16数据/log_3_2026-9-16-18-13-58.ulg,q,0.17476244892630444
train_correction_oof,1,harmonic_diagnostic,5,9.16数据/log_3_2026-9-16-18-13-58.ulg,r,0.10086573030951282
train_correction_oof,1,harmonic_diagnostic,5,9.16数据/log_4_2026-9-16-18-20-50.ulg,p,0.2518936798864567
train_correction_oof,1,harmonic_diagnostic,5,9.16数据/log_4_2026-9-16-18-20-50.ulg,q,0.17733779658682738
train_correction_oof,1,harmonic_diagnostic,5,9.16数据/log_4_2026-9-16-18-20-50.ulg,r,0.10762823993797602
train_correction_oof,1,harmonic_diagnostic,5,9.16数据/log_5_2026-9-16-18-26-48.ulg,p,0.3551302426834326
train_correction_oof,1,harmonic_diagnostic,5,9.16数据/log_5_2026-9-16-18-26-48.ulg,q,0.16955409790523251
train_correction_oof,1,harmonic_diagnostic,5,9.16数据/log_5_2026-9-16-18-26-48.ulg,r,0.10401248095734826
train_correction_oof,1,harmonic_diagnostic,5,9.18数据/log_0_2026-9-18-18-15-06.ulg,p,0.31581941277618464
train_correction_oof,1,harmonic_diagnostic,5,9.18数据/log_0_2026-9-18-18-15-06.ulg,q,0.2383142672562848
train_correction_oof,1,harmonic_diagnostic,5,9.18数据/log_0_2026-9-18-18-15-06.ulg,r,0.1323181724570341
train_correction_oof,1,harmonic_diagnostic,5,9.18数据/log_1_2026-9-18-18-23-36.ulg,p,0.376625342023111
train_correction_oof,1,harmonic_diagnostic,5,9.18数据/log_1_2026-9-18-18-23-36.ulg,q,0.2410316705205461
train_correction_oof,1,harmonic_diagnostic,5,9.18数据/log_1_2026-9-18-18-23-36.ulg,r,0.1599732137832016
train_correction_oof,1,harmonic_diagnostic,5,9.18数据/log_2_2026-9-18-18-29-40.ulg,p,0.3639315797057634
train_correction_oof,1,harmonic_diagnostic,5,9.18数据/log_2_2026-9-18-18-29-40.ulg,q,0.25816846343309374
train_correction_oof,1,harmonic_diagnostic,5,9.18数据/log_2_2026-9-18-18-29-40.ulg,r,0.15242577777622152
train_correction_oof,1,harmonic_diagnostic,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,p,0.44413991347647525
train_correction_oof,1,harmonic_diagnostic,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,q,0.21114179427659738
train_correction_oof,1,harmonic_diagnostic,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,r,0.1329894345951706
train_correction_oof,1,harmonic_diagnostic,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,p,0.4640962671440264
train_correction_oof,1,harmonic_diagnostic,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,q,0.22036214322682046
train_correction_oof,1,harmonic_diagnostic,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,r,0.15285579541431715
train_correction_oof,1,harmonic_diagnostic,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,p,0.4851882667547644
train_correction_oof,1,harmonic_diagnostic,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,q,0.19958067629365112
train_correction_oof,1,harmonic_diagnostic,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,r,0.12150337043413441
train_correction_oof,1,harmonic_diagnostic,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,p,0.4885998043103705
train_correction_oof,1,harmonic_diagnostic,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,q,0.2245642011563124
train_correction_oof,1,harmonic_diagnostic,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,r,0.13351069302553184
train_correction_oof,1,harmonic_diagnostic,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,p,0.3349592199102229
train_correction_oof,1,harmonic_diagnostic,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,q,0.2572137557872241
train_correction_oof,1,harmonic_diagnostic,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,r,0.14166266154910667
train_correction_oof,1,harmonic_diagnostic,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,p,0.3749092727591965
train_correction_oof,1,harmonic_diagnostic,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,q,0.2571830260466284
train_correction_oof,1,harmonic_diagnostic,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,r,0.16910366148589046
train_correction_oof,1,harmonic_diagnostic,10,9.11数据/log_13_2026-9-11-18-28-08.ulg,p,0.3692678897320228
train_correction_oof,1,harmonic_diagnostic,10,9.11数据/log_13_2026-9-11-18-28-08.ulg,q,0.2465864935422947
train_correction_oof,1,harmonic_diagnostic,10,9.11数据/log_13_2026-9-11-18-28-08.ulg,r,0.14176869779507276
train_correction_oof,1,harmonic_diagnostic,10,9.11数据/log_14_2026-9-11-18-34-58.ulg,p,0.28590111561437714
train_correction_oof,1,harmonic_diagnostic,10,9.11数据/log_14_2026-9-11-18-34-58.ulg,q,0.2234118795509872
train_correction_oof,1,harmonic_diagnostic,10,9.11数据/log_14_2026-9-11-18-34-58.ulg,r,0.13030599190045752
train_correction_oof,1,harmonic_diagnostic,10,9.11数据/log_15_2026-9-11-18-40-48.ulg,p,0.41204190218120695
train_correction_oof,1,harmonic_diagnostic,10,9.11数据/log_15_2026-9-11-18-40-48.ulg,q,0.2376262297827848
train_correction_oof,1,harmonic_diagnostic,10,9.11数据/log_15_2026-9-11-18-40-48.ulg,r,0.18468698385507176
train_correction_oof,1,harmonic_diagnostic,10,9.12数据/log_10_2026-9-12-06-13-40.ulg,p,0.41443610926737146
train_correction_oof,1,harmonic_diagnostic,10,9.12数据/log_10_2026-9-12-06-13-40.ulg,q,0.19651541190597424
train_correction_oof,1,harmonic_diagnostic,10,9.12数据/log_10_2026-9-12-06-13-40.ulg,r,0.11794748601994826
train_correction_oof,1,harmonic_diagnostic,10,9.12数据/log_11_2026-9-12-06-21-12.ulg,p,0.4645885917537228
train_correction_oof,1,harmonic_diagnostic,10,9.12数据/log_11_2026-9-12-06-21-12.ulg,q,0.20625380647309255
train_correction_oof,1,harmonic_diagnostic,10,9.12数据/log_11_2026-9-12-06-21-12.ulg,r,0.12871534082855451
train_correction_oof,1,harmonic_diagnostic,10,9.12数据/log_12_2026-9-12-06-29-44.ulg,p,0.4091290919872385
train_correction_oof,1,harmonic_diagnostic,10,9.12数据/log_12_2026-9-12-06-29-44.ulg,q,0.20298881646957853
train_correction_oof,1,harmonic_diagnostic,10,9.12数据/log_12_2026-9-12-06-29-44.ulg,r,0.13049652175494877
train_correction_oof,1,harmonic_diagnostic,10,9.12数据/log_2_2026-9-12-18-32-54.ulg,p,0.36827266958710325
train_correction_oof,1,harmonic_diagnostic,10,9.12数据/log_2_2026-9-12-18-32-54.ulg,q,0.1592499373923748
train_correction_oof,1,harmonic_diagnostic,10,9.12数据/log_2_2026-9-12-18-32-54.ulg,r,0.10091794078080372
train_correction_oof,1,harmonic_diagnostic,10,9.12数据/log_3_2026-9-12-18-40-02.ulg,p,0.36687211371649253
train_correction_oof,1,harmonic_diagnostic,10,9.12数据/log_3_2026-9-12-18-40-02.ulg,q,0.2113141132452087
train_correction_oof,1,harmonic_diagnostic,10,9.12数据/log_3_2026-9-12-18-40-02.ulg,r,0.11471272545646005
train_correction_oof,1,harmonic_diagnostic,10,9.12数据/log_7_2026-9-12-05-49-02.ulg,p,0.34609896340368446
train_correction_oof,1,harmonic_diagnostic,10,9.12数据/log_7_2026-9-12-05-49-02.ulg,q,0.206909578209403
train_correction_oof,1,harmonic_diagnostic,10,9.12数据/log_7_2026-9-12-05-49-02.ulg,r,0.1306007839340209
train_correction_oof,1,harmonic_diagnostic,10,9.12数据/log_8_2026-9-12-05-55-30.ulg,p,0.450797828957356
train_correction_oof,1,harmonic_diagnostic,10,9.12数据/log_8_2026-9-12-05-55-30.ulg,q,0.2084368401655125
train_correction_oof,1,harmonic_diagnostic,10,9.12数据/log_8_2026-9-12-05-55-30.ulg,r,0.12478946201207984
train_correction_oof,1,harmonic_diagnostic,10,9.12数据/log_9_2026-9-12-06-03-32.ulg,p,0.4281225639281243
train_correction_oof,1,harmonic_diagnostic,10,9.12数据/log_9_2026-9-12-06-03-32.ulg,q,0.20054217214693956
train_correction_oof,1,harmonic_diagnostic,10,9.12数据/log_9_2026-9-12-06-03-32.ulg,r,0.1335378407196223
train_correction_oof,1,harmonic_diagnostic,10,9.13数据/log_1_2026-9-13-06-11-06.ulg,p,0.280970383996235
train_correction_oof,1,harmonic_diagnostic,10,9.13数据/log_1_2026-9-13-06-11-06.ulg,q,0.14525839825995993
train_correction_oof,1,harmonic_diagnostic,10,9.13数据/log_1_2026-9-13-06-11-06.ulg,r,0.0874226734983161
train_correction_oof,1,harmonic_diagnostic,10,9.13数据/log_2_2026-9-13-06-20-06.ulg,p,0.3357887650760739
train_correction_oof,1,harmonic_diagnostic,10,9.13数据/log_2_2026-9-13-06-20-06.ulg,q,0.16842803158238037
train_correction_oof,1,harmonic_diagnostic,10,9.13数据/log_2_2026-9-13-06-20-06.ulg,r,0.09288906310977986
train_correction_oof,1,harmonic_diagnostic,10,9.13数据/log_3_2026-9-13-06-31-26.ulg,p,0.34502955612759
train_correction_oof,1,harmonic_diagnostic,10,9.13数据/log_3_2026-9-13-06-31-26.ulg,q,0.19489732559924391
train_correction_oof,1,harmonic_diagnostic,10,9.13数据/log_3_2026-9-13-06-31-26.ulg,r,0.10694230866925364
train_correction_oof,1,harmonic_diagnostic,10,9.13数据/log_4_2026-9-13-06-36-26.ulg,p,0.33707498903967703
train_correction_oof,1,harmonic_diagnostic,10,9.13数据/log_4_2026-9-13-06-36-26.ulg,q,0.16699184191547284
train_correction_oof,1,harmonic_diagnostic,10,9.13数据/log_4_2026-9-13-06-36-26.ulg,r,0.09183285406175702
train_correction_oof,1,harmonic_diagnostic,10,9.13数据/log_5_2026-9-13-06-42-40.ulg,p,0.42981469452336607
train_correction_oof,1,harmonic_diagnostic,10,9.13数据/log_5_2026-9-13-06-42-40.ulg,q,0.17377438777104953
train_correction_oof,1,harmonic_diagnostic,10,9.13数据/log_5_2026-9-13-06-42-40.ulg,r,0.10071236481062532
train_correction_oof,1,harmonic_diagnostic,10,9.13数据/log_7_2026-9-13-18-12-52.ulg,p,0.49526995174929106
train_correction_oof,1,harmonic_diagnostic,10,9.13数据/log_7_2026-9-13-18-12-52.ulg,q,0.19852692440138686
train_correction_oof,1,harmonic_diagnostic,10,9.13数据/log_7_2026-9-13-18-12-52.ulg,r,0.12862045520720125
train_correction_oof,1,harmonic_diagnostic,10,9.14数据/log_11_2026-9-14-18-13-22.ulg,p,0.4591673765402864
train_correction_oof,1,harmonic_diagnostic,10,9.14数据/log_11_2026-9-14-18-13-22.ulg,q,0.21942825379969194
train_correction_oof,1,harmonic_diagnostic,10,9.14数据/log_11_2026-9-14-18-13-22.ulg,r,0.1272407823717438
train_correction_oof,1,harmonic_diagnostic,10,9.14数据/log_12_2026-9-14-18-20-30.ulg,p,0.4688776652193307
train_correction_oof,1,harmonic_diagnostic,10,9.14数据/log_12_2026-9-14-18-20-30.ulg,q,0.21789873695976053
train_correction_oof,1,harmonic_diagnostic,10,9.14数据/log_12_2026-9-14-18-20-30.ulg,r,0.1427991149294015
train_correction_oof,1,harmonic_diagnostic,10,9.14数据/log_13_2026-9-14-18-28-32.ulg,p,0.4605534159044198
train_correction_oof,1,harmonic_diagnostic,10,9.14数据/log_13_2026-9-14-18-28-32.ulg,q,0.2178328927023955
train_correction_oof,1,harmonic_diagnostic,10,9.14数据/log_13_2026-9-14-18-28-32.ulg,r,0.14358423659746739
train_correction_oof,1,harmonic_diagnostic,10,9.14数据/log_14_2026-9-14-18-34-22.ulg,p,1.1919915444024398
train_correction_oof,1,harmonic_diagnostic,10,9.14数据/log_14_2026-9-14-18-34-22.ulg,q,0.22919611418810443
train_correction_oof,1,harmonic_diagnostic,10,9.14数据/log_14_2026-9-14-18-34-22.ulg,r,0.15138590748438324
train_correction_oof,1,harmonic_diagnostic,10,9.15数据/log_10_2026-9-15-17-44-04.ulg,p,0.3085842563564358
train_correction_oof,1,harmonic_diagnostic,10,9.15数据/log_10_2026-9-15-17-44-04.ulg,q,0.23249140807882043
train_correction_oof,1,harmonic_diagnostic,10,9.15数据/log_10_2026-9-15-17-44-04.ulg,r,0.14074688286693396
train_correction_oof,1,harmonic_diagnostic,10,9.15数据/log_11_2026-9-15-17-51-56.ulg,p,0.3459498767287527
train_correction_oof,1,harmonic_diagnostic,10,9.15数据/log_11_2026-9-15-17-51-56.ulg,q,0.2031421311677591
train_correction_oof,1,harmonic_diagnostic,10,9.15数据/log_11_2026-9-15-17-51-56.ulg,r,0.15045522285923607
train_correction_oof,1,harmonic_diagnostic,10,9.15数据/log_12_2026-9-15-18-03-58.ulg,p,0.30004424157911
train_correction_oof,1,harmonic_diagnostic,10,9.15数据/log_12_2026-9-15-18-03-58.ulg,q,0.1997530437744236
train_correction_oof,1,harmonic_diagnostic,10,9.15数据/log_12_2026-9-15-18-03-58.ulg,r,0.11914507324680021
train_correction_oof,1,harmonic_diagnostic,10,9.15数据/log_13_2026-9-15-18-10-58.ulg,p,0.2748907408284556
train_correction_oof,1,harmonic_diagnostic,10,9.15数据/log_13_2026-9-15-18-10-58.ulg,q,0.1937162695471508
train_correction_oof,1,harmonic_diagnostic,10,9.15数据/log_13_2026-9-15-18-10-58.ulg,r,0.12048476121461575
train_correction_oof,1,harmonic_diagnostic,10,9.15数据/log_14_2026-9-15-18-17-26.ulg,p,0.2957791032946225
train_correction_oof,1,harmonic_diagnostic,10,9.15数据/log_14_2026-9-15-18-17-26.ulg,q,0.18451656685297763
train_correction_oof,1,harmonic_diagnostic,10,9.15数据/log_14_2026-9-15-18-17-26.ulg,r,0.12809695570585716
train_correction_oof,1,harmonic_diagnostic,10,9.15数据/log_15_2026-9-15-18-23-44.ulg,p,0.28946280724383755
train_correction_oof,1,harmonic_diagnostic,10,9.15数据/log_15_2026-9-15-18-23-44.ulg,q,0.1857400804523691
train_correction_oof,1,harmonic_diagnostic,10,9.15数据/log_15_2026-9-15-18-23-44.ulg,r,0.12999716861427132
train_correction_oof,1,harmonic_diagnostic,10,9.16数据/log_1_2026-9-16-18-02-34.ulg,p,0.2779125534529402
train_correction_oof,1,harmonic_diagnostic,10,9.16数据/log_1_2026-9-16-18-02-34.ulg,q,0.1873449222319456
train_correction_oof,1,harmonic_diagnostic,10,9.16数据/log_1_2026-9-16-18-02-34.ulg,r,0.12392825653128407
train_correction_oof,1,harmonic_diagnostic,10,9.16数据/log_2_2026-9-16-18-08-46.ulg,p,0.27417892859579374
train_correction_oof,1,harmonic_diagnostic,10,9.16数据/log_2_2026-9-16-18-08-46.ulg,q,0.1850453929553872
train_correction_oof,1,harmonic_diagnostic,10,9.16数据/log_2_2026-9-16-18-08-46.ulg,r,0.1300151290617687
train_correction_oof,1,harmonic_diagnostic,10,9.16数据/log_3_2026-9-16-18-13-58.ulg,p,0.2872709135231959
train_correction_oof,1,harmonic_diagnostic,10,9.16数据/log_3_2026-9-16-18-13-58.ulg,q,0.1871247085341661
train_correction_oof,1,harmonic_diagnostic,10,9.16数据/log_3_2026-9-16-18-13-58.ulg,r,0.11610437563850001
train_correction_oof,1,harmonic_diagnostic,10,9.16数据/log_4_2026-9-16-18-20-50.ulg,p,0.2844438761733918
train_correction_oof,1,harmonic_diagnostic,10,9.16数据/log_4_2026-9-16-18-20-50.ulg,q,0.17703300482714088
train_correction_oof,1,harmonic_diagnostic,10,9.16数据/log_4_2026-9-16-18-20-50.ulg,r,0.12094061161962995
train_correction_oof,1,harmonic_diagnostic,10,9.16数据/log_5_2026-9-16-18-26-48.ulg,p,0.3734965615083888
train_correction_oof,1,harmonic_diagnostic,10,9.16数据/log_5_2026-9-16-18-26-48.ulg,q,0.1867221535660689
train_correction_oof,1,harmonic_diagnostic,10,9.16数据/log_5_2026-9-16-18-26-48.ulg,r,0.1199202625049347
train_correction_oof,1,harmonic_diagnostic,10,9.18数据/log_0_2026-9-18-18-15-06.ulg,p,0.34135040462081306
train_correction_oof,1,harmonic_diagnostic,10,9.18数据/log_0_2026-9-18-18-15-06.ulg,q,0.26112738544714637
train_correction_oof,1,harmonic_diagnostic,10,9.18数据/log_0_2026-9-18-18-15-06.ulg,r,0.1501527526380311
train_correction_oof,1,harmonic_diagnostic,10,9.18数据/log_1_2026-9-18-18-23-36.ulg,p,0.41387267116125065
train_correction_oof,1,harmonic_diagnostic,10,9.18数据/log_1_2026-9-18-18-23-36.ulg,q,0.2706208037478982
train_correction_oof,1,harmonic_diagnostic,10,9.18数据/log_1_2026-9-18-18-23-36.ulg,r,0.18527114417770857
train_correction_oof,1,harmonic_diagnostic,10,9.18数据/log_2_2026-9-18-18-29-40.ulg,p,0.42978212268368016
train_correction_oof,1,harmonic_diagnostic,10,9.18数据/log_2_2026-9-18-18-29-40.ulg,q,0.2563280887454505
train_correction_oof,1,harmonic_diagnostic,10,9.18数据/log_2_2026-9-18-18-29-40.ulg,r,0.17766509608876732
train_correction_oof,1,harmonic_diagnostic,25,2026.9.6/log_17_2026-9-6-18-34-06.ulg,p,0.44189446779873726
train_correction_oof,1,harmonic_diagnostic,25,2026.9.6/log_17_2026-9-6-18-34-06.ulg,q,0.23145466787315142
train_correction_oof,1,harmonic_diagnostic,25,2026.9.6/log_17_2026-9-6-18-34-06.ulg,r,0.1521285656580693
train_correction_oof,1,harmonic_diagnostic,25,2026.9.6/log_18_2026-9-6-18-46-20.ulg,p,0.5162554255639815
train_correction_oof,1,harmonic_diagnostic,25,2026.9.6/log_18_2026-9-6-18-46-20.ulg,q,0.2102566036028237
train_correction_oof,1,harmonic_diagnostic,25,2026.9.6/log_18_2026-9-6-18-46-20.ulg,r,0.16525161222524112
train_correction_oof,1,harmonic_diagnostic,25,2026.9.6/log_19_2026-9-6-18-52-30.ulg,p,0.48479310568841716
train_correction_oof,1,harmonic_diagnostic,25,2026.9.6/log_19_2026-9-6-18-52-30.ulg,q,0.20814458693034707
train_correction_oof,1,harmonic_diagnostic,25,2026.9.6/log_19_2026-9-6-18-52-30.ulg,r,0.14159999093756162
train_correction_oof,1,harmonic_diagnostic,25,2026.9.6/log_20_2026-9-6-18-58-10.ulg,p,0.5102256414681197
train_correction_oof,1,harmonic_diagnostic,25,2026.9.6/log_20_2026-9-6-18-58-10.ulg,q,0.24779086309598114
train_correction_oof,1,harmonic_diagnostic,25,2026.9.6/log_20_2026-9-6-18-58-10.ulg,r,0.14263674904358
train_correction_oof,1,harmonic_diagnostic,25,2026.9.6/log_24_2026-9-6-06-28-38.ulg,p,0.35555988263357935
train_correction_oof,1,harmonic_diagnostic,25,2026.9.6/log_24_2026-9-6-06-28-38.ulg,q,0.26449841926871914
train_correction_oof,1,harmonic_diagnostic,25,2026.9.6/log_24_2026-9-6-06-28-38.ulg,r,0.1818614880536308
train_correction_oof,1,harmonic_diagnostic,25,2026.9.6/log_28_2026-9-6-07-01-38.ulg,p,0.4136477580398993
train_correction_oof,1,harmonic_diagnostic,25,2026.9.6/log_28_2026-9-6-07-01-38.ulg,q,0.30994075778602975
train_correction_oof,1,harmonic_diagnostic,25,2026.9.6/log_28_2026-9-6-07-01-38.ulg,r,0.20520376679178867
train_correction_oof,1,harmonic_diagnostic,25,9.11数据/log_13_2026-9-11-18-28-08.ulg,p,0.3764558478185942
train_correction_oof,1,harmonic_diagnostic,25,9.11数据/log_13_2026-9-11-18-28-08.ulg,q,0.23540626017716323
train_correction_oof,1,harmonic_diagnostic,25,9.11数据/log_13_2026-9-11-18-28-08.ulg,r,0.1628141533727338
train_correction_oof,1,harmonic_diagnostic,25,9.11数据/log_14_2026-9-11-18-34-58.ulg,p,0.3262755671908736
train_correction_oof,1,harmonic_diagnostic,25,9.11数据/log_14_2026-9-11-18-34-58.ulg,q,0.23768357280728714
