seed,condition,metric,horizon,kind,group,flight,cohort,n_origins,value
23,original,r_rad_s,200ms,endpoint,high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,30,0.16378922835943988
23,original,r_rad_s,200ms,endpoint,high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,30,0.14052483562559587
23,original,r_rad_s,200ms,endpoint,high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,19,0.21359902437103878
23,original,r_rad_s,200ms,endpoint,high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,16,0.2089508425687992
23,original,r_rad_s,200ms,endpoint,high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,18,0.1220047994121755
23,original,r_rad_s,200ms,endpoint,high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,18,0.18814496076752646
23,original,r_rad_s,200ms,endpoint,high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,22,0.12162802165449658
23,original,r_rad_s,200ms,endpoint,high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,8,0.14081094353843263
23,original,r_rad_s,200ms,endpoint,high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,34,0.17903781303656907
23,original,r_rad_s,200ms,endpoint,high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,0.21540392846125817
23,original,r_rad_s,200ms,endpoint,high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,27,0.1733755947078678
23,original,r_rad_s,200ms,endpoint,high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,0.16724268132141648
23,original,r_rad_s,200ms,endpoint,high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,0.22517312953264637
23,original,r_rad_s,200ms,endpoint,high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,0.15563695437217498
23,original,r_rad_s,200ms,endpoint,high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,0.1613296908592491
23,original,r_rad_s,200ms,endpoint,high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,0.2258276788741161
23,original,r_rad_s,500ms,endpoint,ALL,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,0.17432152352281646
23,original,r_rad_s,500ms,endpoint,ALL,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,0.1494726613620839
23,original,r_rad_s,500ms,endpoint,ALL,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,160,0.14945709697992246
23,original,r_rad_s,500ms,endpoint,ALL,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,161,0.15481920269684693
23,original,r_rad_s,500ms,endpoint,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,0.13450339198296068
23,original,r_rad_s,500ms,endpoint,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,0.11561145870758624
23,original,r_rad_s,500ms,endpoint,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,0.1258943731673909
23,original,r_rad_s,500ms,endpoint,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,0.13999460042083417
23,original,r_rad_s,500ms,endpoint,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,0.12943532798809315
23,original,r_rad_s,500ms,endpoint,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,0.17418382268928126
23,original,r_rad_s,500ms,endpoint,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,0.16559365424101558
23,original,r_rad_s,500ms,endpoint,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,0.16681443565867676
23,original,r_rad_s,500ms,endpoint,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,0.15277947073527617
23,original,r_rad_s,500ms,endpoint,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,0.14639030386626162
23,original,r_rad_s,500ms,endpoint,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,0.1463279885261291
23,original,r_rad_s,500ms,endpoint,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,0.17219141029673193
23,original,r_rad_s,500ms,endpoint,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,0.1679681489154237
23,original,r_rad_s,500ms,endpoint,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,0.15992594179170494
23,original,r_rad_s,500ms,endpoint,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,0.1496036243862149
23,original,r_rad_s,500ms,endpoint,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,46,0.12121211845468735
23,original,r_rad_s,500ms,endpoint,low,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,39,0.14188555642898665
23,original,r_rad_s,500ms,endpoint,low,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,87,0.12261199853917429
23,original,r_rad_s,500ms,endpoint,low,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,91,0.10957476548377536
23,original,r_rad_s,500ms,endpoint,low,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,44,0.13570287638082107
23,original,r_rad_s,500ms,endpoint,low,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,84,0.12406142814356078
23,original,r_rad_s,500ms,endpoint,low,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,104,0.11860432315016446
23,original,r_rad_s,500ms,endpoint,low,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,25,0.12356396701267465
23,original,r_rad_s,500ms,endpoint,low,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,0.1202698828020801
23,original,r_rad_s,500ms,endpoint,low,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,29,0.17067559851772113
23,original,r_rad_s,500ms,endpoint,low,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,19,0.150467436313945
23,original,r_rad_s,500ms,endpoint,low,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,34,0.13816561813201178
23,original,r_rad_s,500ms,endpoint,low,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,21,0.14093555800393714
23,original,r_rad_s,500ms,endpoint,low,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,18,0.1580548913144083
23,original,r_rad_s,500ms,endpoint,low,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,21,0.0966843484678553
23,original,r_rad_s,500ms,endpoint,middle,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,45,0.17843459026885472
23,original,r_rad_s,500ms,endpoint,middle,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,59,0.1550616683475003
23,original,r_rad_s,500ms,endpoint,middle,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,84,0.1561942729910673
23,original,r_rad_s,500ms,endpoint,middle,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,103,0.1627070261603552
23,original,r_rad_s,500ms,endpoint,middle,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,47,0.13409169249780745
23,original,r_rad_s,500ms,endpoint,middle,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,46,0.11513811188556845
23,original,r_rad_s,500ms,endpoint,middle,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,78,0.1106448804543935
23,original,r_rad_s,500ms,endpoint,middle,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,95,0.1323814058617206
23,original,r_rad_s,500ms,endpoint,middle,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,52,0.12585284222288046
23,original,r_rad_s,500ms,endpoint,middle,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,71,0.186597681981502
23,original,r_rad_s,500ms,endpoint,middle,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,77,0.1620449993993812
23,original,r_rad_s,500ms,endpoint,middle,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,88,0.1451298965948592
23,original,r_rad_s,500ms,endpoint,middle,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,76,0.14314271721524655
23,original,r_rad_s,500ms,endpoint,middle,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,69,0.1375411162419649
23,original,r_rad_s,500ms,endpoint,middle,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,93,0.14735147448632
23,original,r_rad_s,500ms,endpoint,middle,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,95,0.15868922369544824
23,original,r_rad_s,500ms,endpoint,middle,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,62,0.17335074565130013
23,original,r_rad_s,500ms,endpoint,high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,24,0.21798106803306097
23,original,r_rad_s,500ms,endpoint,high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,30,0.1373801358317207
23,original,r_rad_s,500ms,endpoint,high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,30,0.1682081810115577
23,original,r_rad_s,500ms,endpoint,high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,19,0.1351606004234676
23,original,r_rad_s,500ms,endpoint,high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,16,0.18719223478497932
23,original,r_rad_s,500ms,endpoint,high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,18,0.14323952228454054
23,original,r_rad_s,500ms,endpoint,high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,18,0.1587703708463474
23,original,r_rad_s,500ms,endpoint,high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,22,0.21122722048114573
23,original,r_rad_s,500ms,endpoint,high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,8,0.2400477603797488
23,original,r_rad_s,500ms,endpoint,high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,34,0.17908031744617212
23,original,r_rad_s,500ms,endpoint,high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,0.20739043429491943
23,original,r_rad_s,500ms,endpoint,high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,27,0.22016870400821673
23,original,r_rad_s,500ms,endpoint,high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,0.16525129839106603
23,original,r_rad_s,500ms,endpoint,high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,0.16928370663539447
23,original,r_rad_s,500ms,endpoint,high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,0.14724496272533946
23,original,r_rad_s,500ms,endpoint,high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,0.21226790110643004
23,original,r_rad_s,500ms,endpoint,high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,0.1931806058345965
23,original,r_rad_s,1s,endpoint,ALL,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,0.18233656244091764
23,original,r_rad_s,1s,endpoint,ALL,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,0.1543490800805868
23,original,r_rad_s,1s,endpoint,ALL,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,160,0.15574150683293747
23,original,r_rad_s,1s,endpoint,ALL,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,161,0.1793564236592643
23,original,r_rad_s,1s,endpoint,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,0.15500176629515933
23,original,r_rad_s,1s,endpoint,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,0.12225912837478055
23,original,r_rad_s,1s,endpoint,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,0.12994116078604467
23,original,r_rad_s,1s,endpoint,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,0.1301279555764724
23,original,r_rad_s,1s,endpoint,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,0.1391874477301106
23,original,r_rad_s,1s,endpoint,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,0.19633756691806362
23,original,r_rad_s,1s,endpoint,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,0.2078598411313103
23,original,r_rad_s,1s,endpoint,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,0.16221737325615654
23,original,r_rad_s,1s,endpoint,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,0.17232485431581754
23,original,r_rad_s,1s,endpoint,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,0.1705006287544087
23,original,r_rad_s,1s,endpoint,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,0.14622069119147074
23,original,r_rad_s,1s,endpoint,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,0.17391918585060043
23,original,r_rad_s,1s,endpoint,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,0.1913627833475314
23,original,r_rad_s,1s,endpoint,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,0.18891375029774818
23,original,r_rad_s,1s,endpoint,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,0.14995051662042333
23,original,r_rad_s,1s,endpoint,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,46,0.1441644721501155
23,original,r_rad_s,1s,endpoint,low,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,39,0.20990864651724075
23,original,r_rad_s,1s,endpoint,low,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,87,0.13319127681861018
23,original,r_rad_s,1s,endpoint,low,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,91,0.10820766824151455
23,original,r_rad_s,1s,endpoint,low,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,44,0.12168701141897383
23,original,r_rad_s,1s,endpoint,low,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,84,0.12354416875815287
23,original,r_rad_s,1s,endpoint,low,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,104,0.13269373390278616
23,original,r_rad_s,1s,endpoint,low,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,25,0.17106468802516853
23,original,r_rad_s,1s,endpoint,low,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,0.1822415330008229
23,original,r_rad_s,1s,endpoint,low,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,29,0.12466795439845461
23,original,r_rad_s,1s,endpoint,low,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,19,0.14825612782007455
23,original,r_rad_s,1s,endpoint,low,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,34,0.15955402229609872
23,original,r_rad_s,1s,endpoint,low,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,21,0.10717632018671001
23,original,r_rad_s,1s,endpoint,low,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,18,0.20040213106733276
23,original,r_rad_s,1s,endpoint,low,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,21,0.13341430419522696
23,original,r_rad_s,1s,endpoint,middle,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,45,0.1523415838623038
23,original,r_rad_s,1s,endpoint,middle,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,59,0.14982457455146334
23,original,r_rad_s,1s,endpoint,middle,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,84,0.1588013687924356
23,original,r_rad_s,1s,endpoint,middle,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,103,0.1646422194305656
23,original,r_rad_s,1s,endpoint,middle,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,47,0.18453917739768477
23,original,r_rad_s,1s,endpoint,middle,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,46,0.139254531458901
23,original,r_rad_s,1s,endpoint,middle,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,78,0.1303285251346198
23,original,r_rad_s,1s,endpoint,middle,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,95,0.1308798431878942
23,original,r_rad_s,1s,endpoint,middle,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,52,0.1559168991298118
23,original,r_rad_s,1s,endpoint,middle,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,71,0.18574724503806253
23,original,r_rad_s,1s,endpoint,middle,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,77,0.19119501552129137
23,original,r_rad_s,1s,endpoint,middle,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,88,0.16645725077533546
23,original,r_rad_s,1s,endpoint,middle,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,76,0.1661092124439063
23,original,r_rad_s,1s,endpoint,middle,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,69,0.15460905278490064
23,original,r_rad_s,1s,endpoint,middle,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,93,0.15492006747290685
23,original,r_rad_s,1s,endpoint,middle,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,95,0.15844969792957458
23,original,r_rad_s,1s,endpoint,middle,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,62,0.17470500634799246
23,original,r_rad_s,1s,endpoint,high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,24,0.2049311142947027
23,original,r_rad_s,1s,endpoint,high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,30,0.17515571969835905
23,original,r_rad_s,1s,endpoint,high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,30,0.16396433182766149
23,original,r_rad_s,1s,endpoint,high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,19,0.1876073477095834
23,original,r_rad_s,1s,endpoint,high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,16,0.16953763340632505
23,original,r_rad_s,1s,endpoint,high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,18,0.14128317960438314
23,original,r_rad_s,1s,endpoint,high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,18,0.14671358420219618
23,original,r_rad_s,1s,endpoint,high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,22,0.14987555497397292
23,original,r_rad_s,1s,endpoint,high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,8,0.101167274208455
23,original,r_rad_s,1s,endpoint,high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,34,0.23200369322717204
23,original,r_rad_s,1s,endpoint,high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,0.26126643796545407
23,original,r_rad_s,1s,endpoint,high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,27,0.18260037995368988
23,original,r_rad_s,1s,endpoint,high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,0.18702920730502068
23,original,r_rad_s,1s,endpoint,high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,0.20679847871228887
23,original,r_rad_s,1s,endpoint,high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,0.13881877405973678
23,original,r_rad_s,1s,endpoint,high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,0.19910356298892684
23,original,r_rad_s,1s,endpoint,high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,0.2481224042391283
23,original,r_rad_s,0_500ms,interval,ALL,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,0.1570845386632015
23,original,r_rad_s,0_500ms,interval,ALL,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,0.14377790229974682
23,original,r_rad_s,0_500ms,interval,ALL,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,160,0.14310908910939382
23,original,r_rad_s,0_500ms,interval,ALL,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,161,0.15099094580070227
23,original,r_rad_s,0_500ms,interval,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,0.13772963455274223
23,original,r_rad_s,0_500ms,interval,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,0.10789342160013467
23,original,r_rad_s,0_500ms,interval,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,0.12777961268018928
23,original,r_rad_s,0_500ms,interval,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,0.1114712152215277
23,original,r_rad_s,0_500ms,interval,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,0.12217344852263885
23,original,r_rad_s,0_500ms,interval,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,0.15352409983679097
23,original,r_rad_s,0_500ms,interval,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,0.1518469972387689
23,original,r_rad_s,0_500ms,interval,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,0.14990951241999764
23,original,r_rad_s,0_500ms,interval,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,0.14312350178619912
23,original,r_rad_s,0_500ms,interval,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,0.14296255719143197
23,original,r_rad_s,0_500ms,interval,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,0.13202515303071646
23,original,r_rad_s,0_500ms,interval,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,0.1397979786709644
23,original,r_rad_s,0_500ms,interval,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,0.14456202018493494
23,original,r_rad_s,0_500ms,interval,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,0.15385612942129828
23,original,r_rad_s,0_500ms,interval,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,0.1373591984594005
23,original,r_rad_s,0_500ms,interval,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,46,0.12488256956535279
23,original,r_rad_s,0_500ms,interval,low,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,39,0.15417558455277927
23,original,r_rad_s,0_500ms,interval,low,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,87,0.12672053049466567
23,original,r_rad_s,0_500ms,interval,low,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,91,0.10833049074491238
23,original,r_rad_s,0_500ms,interval,low,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,44,0.12251983749504528
23,original,r_rad_s,0_500ms,interval,low,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,84,0.10517377846599808
23,original,r_rad_s,0_500ms,interval,low,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,104,0.12014095191905085
23,original,r_rad_s,0_500ms,interval,low,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,25,0.12044481668833393
23,original,r_rad_s,0_500ms,interval,low,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,0.12632996240216912
23,original,r_rad_s,0_500ms,interval,low,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,29,0.13592440418536175
23,original,r_rad_s,0_500ms,interval,low,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,19,0.13896511237197862
23,original,r_rad_s,0_500ms,interval,low,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,34,0.1224630896312003
23,original,r_rad_s,0_500ms,interval,low,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,21,0.1114241837945145
23,original,r_rad_s,0_500ms,interval,low,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,18,0.13296093557784588
23,original,r_rad_s,0_500ms,interval,low,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,21,0.11211588741981633
23,original,r_rad_s,0_500ms,interval,middle,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,45,0.1623436186670211
23,original,r_rad_s,0_500ms,interval,middle,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,59,0.1491453491624875
23,original,r_rad_s,0_500ms,interval,middle,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,84,0.1374532342736047
23,original,r_rad_s,0_500ms,interval,middle,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,103,0.14975255444193084
23,original,r_rad_s,0_500ms,interval,middle,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,47,0.13173252691420206
23,original,r_rad_s,0_500ms,interval,middle,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,46,0.1031867748143025
23,original,r_rad_s,0_500ms,interval,middle,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,78,0.1209983231428062
23,original,r_rad_s,0_500ms,interval,middle,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,95,0.11122695431291268
23,original,r_rad_s,0_500ms,interval,middle,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,52,0.12460916435361576
23,original,r_rad_s,0_500ms,interval,middle,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,71,0.15041322107607527
23,original,r_rad_s,0_500ms,interval,middle,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,77,0.14882730419858478
23,original,r_rad_s,0_500ms,interval,middle,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,88,0.13782501306000544
23,original,r_rad_s,0_500ms,interval,middle,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,76,0.13173373462569232
23,original,r_rad_s,0_500ms,interval,middle,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,69,0.1352351378014858
23,original,r_rad_s,0_500ms,interval,middle,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,93,0.1317737416207648
23,original,r_rad_s,0_500ms,interval,middle,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,95,0.1339102647269491
23,original,r_rad_s,0_500ms,interval,middle,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,62,0.14243234827286552
23,original,r_rad_s,0_500ms,interval,high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,24,0.16020798503374103
23,original,r_rad_s,0_500ms,interval,high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,30,0.15223026798964517
23,original,r_rad_s,0_500ms,interval,high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,30,0.1800359910265107
23,original,r_rad_s,0_500ms,interval,high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,19,0.1510709517918885
23,original,r_rad_s,0_500ms,interval,high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,16,0.19886414974116706
23,original,r_rad_s,0_500ms,interval,high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,18,0.11705600926478688
23,original,r_rad_s,0_500ms,interval,high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,18,0.16387883480778162
23,original,r_rad_s,0_500ms,interval,high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,22,0.13367835342195367
