metric,horizon,group,cohort,condition,original,value,scoring_change,scoring_reduction_pct
r_rad_s,500_1000ms,low,Sep17,original,0.1530559040753444,0.1530559040753444,0.0,0.0
r_rad_s,500_1000ms,low,Sep17,synchronized,0.1530559040753444,0.1528419383786361,-0.0002139656967082848,0.139795781156509
r_rad_s,500_1000ms,low,Sep17,synchronized_lowpass,0.1530559040753444,0.1402007248921431,-0.012855179183201282,8.399009016256635
r_rad_s,500_1000ms,low,Sep7,original,0.1413181998351429,0.1413181998351429,0.0,0.0
r_rad_s,500_1000ms,low,Sep7,synchronized,0.1413181998351429,0.1383342618583756,-0.002983937976767298,2.11150296299292
r_rad_s,500_1000ms,low,Sep7,synchronized_lowpass,0.1413181998351429,0.1228596582001466,-0.0184585416349963,13.06168749427138
r_rad_s,500_1000ms,middle,ALL,original,0.1612105821114861,0.1612105821114861,0.0,0.0
r_rad_s,500_1000ms,middle,ALL,synchronized,0.1612105821114861,0.1598585541748994,-0.0013520279365867027,0.8386719524725121
r_rad_s,500_1000ms,middle,ALL,synchronized_lowpass,0.1612105821114861,0.1473227785949821,-0.013887803516503983,8.614697208214157
r_rad_s,500_1000ms,middle,Sep17,original,0.1728300495187041,0.1728300495187041,0.0,0.0
r_rad_s,500_1000ms,middle,Sep17,synchronized,0.1728300495187041,0.1728880496395154,5.80001208113079e-05,-0.033559048888099165
r_rad_s,500_1000ms,middle,Sep17,synchronized_lowpass,0.1728300495187041,0.1629757006700999,-0.0098543488486042,5.701756654034713
r_rad_s,500_1000ms,middle,Sep7,original,0.1508821666384034,0.1508821666384034,0.0,0.0
r_rad_s,500_1000ms,middle,Sep7,synchronized,0.1508821666384034,0.1482767804285742,-0.002605386209829197,1.7267688209125034
r_rad_s,500_1000ms,middle,Sep7,synchronized_lowpass,0.1508821666384034,0.1334090700837663,-0.017473096554637108,11.580624101529674
r_rad_s,500ms,ALL,ALL,original,0.1510211761761609,0.1510211761761609,0.0,0.0
r_rad_s,500ms,ALL,ALL,synchronized,0.1510211761761609,0.1488501046727965,-0.0021710715033644024,1.4375940900049167
r_rad_s,500ms,ALL,ALL,synchronized_lowpass,0.1510211761761609,0.1341749885488241,-0.016846187627336806,11.154851295613218
r_rad_s,500ms,ALL,Sep17,original,0.1636381266991206,0.1636381266991206,0.0,0.0
r_rad_s,500ms,ALL,Sep17,synchronized,0.1636381266991206,0.1627659581428135,-0.0008721685563070902,0.532986152983
r_rad_s,500ms,ALL,Sep17,synchronized_lowpass,0.1636381266991206,0.1486003252918669,-0.015037801407253693,9.18966851466316
r_rad_s,500ms,ALL,Sep7,original,0.1398061090446413,0.1398061090446413,0.0,0.0
r_rad_s,500ms,ALL,Sep7,synchronized,0.1398061090446413,0.1364804571438926,-0.0033256519007487106,2.3787600724134315
r_rad_s,500ms,ALL,Sep7,synchronized_lowpass,0.1398061090446413,0.1213524669994528,-0.018453642045188498,13.199453279467273
r_rad_s,500ms,high,ALL,original,0.1833050412861097,0.1833050412861097,0.0,0.0
r_rad_s,500ms,high,ALL,synchronized,0.1833050412861097,0.1817059234602849,-0.0015991178258247807,0.8723807128298315
r_rad_s,500ms,high,ALL,synchronized_lowpass,0.1833050412861097,0.1631014784533767,-0.020203562832733002,11.021826072529283
r_rad_s,500ms,high,Sep17,original,0.1868133445727338,0.1868133445727338,0.0,0.0
r_rad_s,500ms,high,Sep17,synchronized,0.1868133445727338,0.1860395350395812,-0.0007738095331525918,0.41421534148023204
r_rad_s,500ms,high,Sep17,synchronized_lowpass,0.1868133445727338,0.171488931687085,-0.015324412885648786,8.203061146781401
r_rad_s,500ms,high,Sep7,original,0.1801865494757772,0.1801865494757772,0.0,0.0
r_rad_s,500ms,high,Sep7,synchronized,0.1801865494757772,0.1778538242786882,-0.0023327251970889917,1.2946167202133942
r_rad_s,500ms,high,Sep7,synchronized_lowpass,0.1801865494757772,0.1556459644678583,-0.02454058500791889,13.619543234117998
r_rad_s,500ms,low,ALL,original,0.133295141742945,0.133295141742945,0.0,0.0
r_rad_s,500ms,low,ALL,synchronized,0.133295141742945,0.1308963481098941,-0.0023987936330508997,1.7996106997484493
r_rad_s,500ms,low,ALL,synchronized_lowpass,0.133295141742945,0.1159836342758662,-0.017311507467078796,12.98735065713305
r_rad_s,500ms,low,Sep17,original,0.139381364695879,0.139381364695879,0.0,0.0
r_rad_s,500ms,low,Sep17,synchronized,0.139381364695879,0.1382943128401801,-0.0010870518556989062,0.7799119043430103
r_rad_s,500ms,low,Sep17,synchronized_lowpass,0.139381364695879,0.1211559085629342,-0.018225456132944795,13.075963327458837
r_rad_s,500ms,low,Sep7,original,0.1278851657847815,0.1278851657847815,0.0,0.0
r_rad_s,500ms,low,Sep7,synchronized,0.1278851657847815,0.1243203794607509,-0.0035647863240306082,2.7874900909381486
r_rad_s,500ms,low,Sep7,synchronized_lowpass,0.1278851657847815,0.1113860571318057,-0.01649910865297581,12.901503119401848
r_rad_s,500ms,middle,ALL,original,0.1491049107651501,0.1491049107651501,0.0,0.0
r_rad_s,500ms,middle,ALL,synchronized,0.1491049107651501,0.1468613894861628,-0.002243521278987276,1.5046595497588726
r_rad_s,500ms,middle,ALL,synchronized_lowpass,0.1491049107651501,0.132413116965512,-0.01669179379963809,11.194664021447789
r_rad_s,500ms,middle,Sep17,original,0.1596568752852292,0.1596568752852292,0.0,0.0
r_rad_s,500ms,middle,Sep17,synchronized,0.1596568752852292,0.158927630770813,-0.0007292445144161941,0.4567573511089884
r_rad_s,500ms,middle,Sep17,synchronized_lowpass,0.1596568752852292,0.1450169431224922,-0.014639932162737013,9.16962212656522
r_rad_s,500ms,middle,Sep7,original,0.1397253867473019,0.1397253867473019,0.0,0.0
r_rad_s,500ms,middle,Sep7,synchronized,0.1397253867473019,0.1361358416775848,-0.0035895450697170928,2.5689999171080533
r_rad_s,500ms,middle,Sep7,synchronized_lowpass,0.1397253867473019,0.1212097159370852,-0.018515670810216697,13.25147222079472
rate_rad_s,0_500ms,ALL,ALL,original,0.566536976734411,0.566536976734411,0.0,0.0
rate_rad_s,0_500ms,ALL,ALL,synchronized,0.566536976734411,0.5345857646979016,-0.0319512120365093,5.639739919657148
rate_rad_s,0_500ms,ALL,ALL,synchronized_lowpass,0.566536976734411,0.3480361564408517,-0.21850082029355927,38.56779508956767
rate_rad_s,0_500ms,ALL,Sep17,original,0.5440815749211052,0.5440815749211052,0.0,0.0
rate_rad_s,0_500ms,ALL,Sep17,synchronized,0.5440815749211052,0.5160504864832359,-0.028031088437869278,5.152001047257286
rate_rad_s,0_500ms,ALL,Sep17,synchronized_lowpass,0.5440815749211052,0.3536538225638392,-0.190427752357266,34.99985317181143
rate_rad_s,0_500ms,ALL,Sep7,original,0.5864973339017938,0.5864973339017938,0.0,0.0
rate_rad_s,0_500ms,ALL,Sep7,synchronized,0.5864973339017938,0.5510615675553824,-0.035435766346411435,6.041931360653889
rate_rad_s,0_500ms,ALL,Sep7,synchronized_lowpass,0.5864973339017938,0.3430426754426406,-0.2434546584591532,41.50993438273984
rate_rad_s,0_500ms,high,ALL,original,0.6212545288143884,0.6212545288143884,0.0,0.0
rate_rad_s,0_500ms,high,ALL,synchronized,0.6212545288143884,0.595767393705335,-0.025487135109053316,4.102527052429437
rate_rad_s,0_500ms,high,ALL,synchronized_lowpass,0.6212545288143884,0.4115855751429905,-0.20966895367139787,33.74928373907122
rate_rad_s,0_500ms,high,Sep17,original,0.619446113123361,0.619446113123361,0.0,0.0
rate_rad_s,0_500ms,high,Sep17,synchronized,0.619446113123361,0.5961794247996299,-0.023266688323731022,3.7560471897089016
rate_rad_s,0_500ms,high,Sep17,synchronized_lowpass,0.619446113123361,0.4342959312199841,-0.18515018190337684,29.88963494658408
rate_rad_s,0_500ms,high,Sep7,original,0.6228620094286349,0.6228620094286349,0.0,0.0
rate_rad_s,0_500ms,high,Sep7,synchronized,0.6228620094286349,0.5954011438437394,-0.027460865584895466,4.4088201189354805
rate_rad_s,0_500ms,high,Sep7,synchronized_lowpass,0.6228620094286349,0.3913985919634406,-0.23146341746519428,37.16126749767911
rate_rad_s,0_500ms,low,ALL,original,0.54517159172967,0.54517159172967,0.0,0.0
rate_rad_s,0_500ms,low,ALL,synchronized,0.54517159172967,0.5106684805311367,-0.03450311119853333,6.328853469614044
rate_rad_s,0_500ms,low,ALL,synchronized_lowpass,0.54517159172967,0.3129042410600727,-0.2322673506695973,42.60444861638533
rate_rad_s,0_500ms,low,Sep17,original,0.5148181320564512,0.5148181320564512,0.0,0.0
rate_rad_s,0_500ms,low,Sep17,synchronized,0.5148181320564512,0.4803138471577523,-0.03450428489869889,6.70222798114566
rate_rad_s,0_500ms,low,Sep17,synchronized_lowpass,0.5148181320564512,0.2992089060784389,-0.2156092259780123,41.88065892643621
rate_rad_s,0_500ms,low,Sep7,original,0.5721524447725311,0.5721524447725311,0.0,0.0
rate_rad_s,0_500ms,low,Sep7,synchronized,0.5721524447725311,0.537650376863034,-0.03450206790949717,6.030222928299127
rate_rad_s,0_500ms,low,Sep7,synchronized_lowpass,0.5721524447725311,0.3250778721548582,-0.2470745726176729,43.183346479608524
rate_rad_s,0_500ms,middle,ALL,original,0.557724783063138,0.557724783063138,0.0,0.0
rate_rad_s,0_500ms,middle,ALL,synchronized,0.557724783063138,0.5236136290593394,-0.034111154003798605,6.116126634440235
rate_rad_s,0_500ms,middle,ALL,synchronized_lowpass,0.557724783063138,0.3409125326065985,-0.2168122504565395,38.874415668918736
rate_rad_s,0_500ms,middle,Sep17,original,0.5205352480122154,0.5205352480122154,0.0,0.0
rate_rad_s,0_500ms,middle,Sep17,synchronized,0.5205352480122154,0.4914176698495101,-0.029117578162705327,5.593776458731191
rate_rad_s,0_500ms,middle,Sep17,synchronized_lowpass,0.5205352480122154,0.3324506491503476,-0.1880845988618678,36.1329227137091
rate_rad_s,0_500ms,middle,Sep7,original,0.5907821475528469,0.5907821475528469,0.0,0.0
rate_rad_s,0_500ms,middle,Sep7,synchronized,0.5907821475528469,0.5522322594680764,-0.038549888084770445,6.525229011142735
rate_rad_s,0_500ms,middle,Sep7,synchronized_lowpass,0.5907821475528469,0.3484342067899325,-0.24234794076291438,41.02154098033841
rate_rad_s,100ms,ALL,ALL,original,0.545328817446893,0.545328817446893,0.0,0.0
rate_rad_s,100ms,ALL,ALL,synchronized,0.545328817446893,0.5168595472354173,-0.028469270211475717,5.220569553753356
rate_rad_s,100ms,ALL,ALL,synchronized_lowpass,0.545328817446893,0.3232553405039766,-0.2220734769429164,40.722857446377866
rate_rad_s,100ms,ALL,Sep17,original,0.5273914212369101,0.5273914212369101,0.0,0.0
rate_rad_s,100ms,ALL,Sep17,synchronized,0.5273914212369101,0.501598429388739,-0.025792991848171076,4.890673380252914
rate_rad_s,100ms,ALL,Sep17,synchronized_lowpass,0.5273914212369101,0.3224551872576666,-0.2049362339792435,38.858469388561375
rate_rad_s,100ms,ALL,Sep7,original,0.5612731696335446,0.5612731696335446,0.0,0.0
rate_rad_s,100ms,ALL,Sep7,synchronized,0.5612731696335446,0.5304249853213535,-0.03084818431219105,5.4961088434588525
rate_rad_s,100ms,ALL,Sep7,synchronized_lowpass,0.5612731696335446,0.3239665878340299,-0.2373065817995147,42.28005089829115
rate_rad_s,100ms,high,ALL,original,0.6205551139481141,0.6205551139481141,0.0,0.0
rate_rad_s,100ms,high,ALL,synchronized,0.6205551139481141,0.5789289316426566,-0.04162618230545756,6.707894491533915
rate_rad_s,100ms,high,ALL,synchronized_lowpass,0.6205551139481141,0.3793255376777414,-0.24122957627037273,38.87319125220237
rate_rad_s,100ms,high,Sep17,original,0.6275765364589717,0.6275765364589717,0.0,0.0
rate_rad_s,100ms,high,Sep17,synchronized,0.6275765364589717,0.5907758913989359,-0.036800645060035775,5.863929404958187
rate_rad_s,100ms,high,Sep17,synchronized_lowpass,0.6275765364589717,0.3894006911122287,-0.23817584534674302,37.951681031706954
rate_rad_s,100ms,high,Sep7,original,0.6143138494940187,0.6143138494940187,0.0,0.0
rate_rad_s,100ms,high,Sep7,synchronized,0.6143138494940187,0.5683983007481858,-0.045915548745832924,7.474281881102208
rate_rad_s,100ms,high,Sep7,synchronized_lowpass,0.6143138494940187,0.370369845735975,-0.2439440037580437,39.709995787815764
rate_rad_s,100ms,low,ALL,original,0.5092733988138424,0.5092733988138424,0.0,0.0
rate_rad_s,100ms,low,ALL,synchronized,0.5092733988138424,0.4834764964714009,-0.025796902342441475,5.065432909420656
rate_rad_s,100ms,low,ALL,synchronized_lowpass,0.5092733988138424,0.2938705913021083,-0.21540280751173407,42.296104216994756
rate_rad_s,100ms,low,Sep17,original,0.459705846971626,0.459705846971626,0.0,0.0
rate_rad_s,100ms,low,Sep17,synchronized,0.459705846971626,0.4368356690596012,-0.02287017791202478,4.9749591097622865
rate_rad_s,100ms,low,Sep17,synchronized_lowpass,0.459705846971626,0.2761714679831641,-0.18353437898846187,39.92430816303931
rate_rad_s,100ms,low,Sep7,original,0.5533334448958125,0.5533334448958125,0.0,0.0
rate_rad_s,100ms,low,Sep7,synchronized,0.5533334448958125,0.524935009726334,-0.028398435169478486,5.132246285027222
rate_rad_s,100ms,low,Sep7,synchronized_lowpass,0.5533334448958125,0.309603145363392,-0.24373029953242048,44.04763561297341
rate_rad_s,100ms,middle,ALL,original,0.5249178674418843,0.5249178674418843,0.0,0.0
rate_rad_s,100ms,middle,ALL,synchronized,0.5249178674418843,0.5005628269274495,-0.024355040514434823,4.639781197223443
rate_rad_s,100ms,middle,ALL,synchronized_lowpass,0.5249178674418843,0.3142746001435839,-0.2106432672983004,40.12880497378412
rate_rad_s,100ms,middle,Sep17,original,0.5007642243067331,0.5007642243067331,0.0,0.0
rate_rad_s,100ms,middle,Sep17,synchronized,0.5007642243067331,0.4784050075021901,-0.022359216804542947,4.4650188091007195
rate_rad_s,100ms,middle,Sep17,synchronized_lowpass,0.5007642243067331,0.3062371640592197,-0.19452706024751337,38.84603787677127
rate_rad_s,100ms,middle,Sep7,original,0.5463877724509074,0.5463877724509074,0.0,0.0
rate_rad_s,100ms,middle,Sep7,synchronized,0.5463877724509074,0.5202586664165689,-0.02612910603433849,4.78215424132431
rate_rad_s,100ms,middle,Sep7,synchronized_lowpass,0.5463877724509074,0.3214189877741298,-0.2249687846767776,41.17383221583548
rate_rad_s,1s,ALL,ALL,original,0.6210730627049943,0.6210730627049943,0.0,0.0
rate_rad_s,1s,ALL,ALL,synchronized,0.6210730627049943,0.5855462900221183,-0.03552677268287596,5.720224369117576
rate_rad_s,1s,ALL,ALL,synchronized_lowpass,0.6210730627049943,0.3898672184404399,-0.23120584426455437,37.226834997088844
rate_rad_s,1s,ALL,Sep17,original,0.617365130607673,0.617365130607673,0.0,0.0
rate_rad_s,1s,ALL,Sep17,synchronized,0.617365130607673,0.5799510750082989,-0.03741405559937405,6.060280010072381
rate_rad_s,1s,ALL,Sep17,synchronized_lowpass,0.617365130607673,0.4148765883683896,-0.20248854223928336,32.79883041660836
rate_rad_s,1s,ALL,Sep7,original,0.6243690023470577,0.6243690023470577,0.0,0.0
rate_rad_s,1s,ALL,Sep7,synchronized,0.6243690023470577,0.5905198144788467,-0.033849187868211006,5.421343426878808
rate_rad_s,1s,ALL,Sep7,synchronized_lowpass,0.6243690023470577,0.3676366673933736,-0.25673233495368414,41.118686864435105
rate_rad_s,1s,high,ALL,original,0.6609362764215075,0.6609362764215075,0.0,0.0
rate_rad_s,1s,high,ALL,synchronized,0.6609362764215075,0.6311556035784939,-0.029780672843013667,4.5058311830384765
rate_rad_s,1s,high,ALL,synchronized_lowpass,0.6609362764215075,0.4389995034660097,-0.22193677295549785,33.57914837979921
rate_rad_s,1s,high,Sep17,original,0.6613716505270159,0.6613716505270159,0.0,0.0
rate_rad_s,1s,high,Sep17,synchronized,0.6613716505270159,0.6238051029876698,-0.037566547539346073,5.680096434343847
rate_rad_s,1s,high,Sep17,synchronized_lowpass,0.6613716505270159,0.4834549115596823,-0.17791673896733357,26.901174071425668
rate_rad_s,1s,high,Sep7,original,0.660549277216611,0.660549277216611,0.0,0.0
rate_rad_s,1s,high,Sep7,synchronized,0.660549277216611,0.6376893818814486,-0.022859895335162417,3.4607403449880803
rate_rad_s,1s,high,Sep7,synchronized_lowpass,0.660549277216611,0.3994835851605229,-0.26106569205608815,39.52251573965132
rate_rad_s,1s,low,ALL,original,0.6004440546722493,0.6004440546722493,0.0,0.0
rate_rad_s,1s,low,ALL,synchronized,0.6004440546722493,0.5570898190144393,-0.043354235657809936,7.220362217005334
rate_rad_s,1s,low,ALL,synchronized_lowpass,0.6004440546722493,0.363766087458218,-0.23667796721403128,39.41715558216682
rate_rad_s,1s,low,Sep17,original,0.6002660688403264,0.6002660688403264,0.0,0.0
rate_rad_s,1s,low,Sep17,synchronized,0.6002660688403264,0.5594309288269487,-0.040835140013377735,6.8028399626633025
rate_rad_s,1s,low,Sep17,synchronized_lowpass,0.6002660688403264,0.3761881523735398,-0.2240779164667866,37.329765598726915
rate_rad_s,1s,low,Sep7,original,0.6006022643006249,0.6006022643006249,0.0,0.0
rate_rad_s,1s,low,Sep7,synchronized,0.6006022643006249,0.5550088325144308,-0.04559343178619413,7.591285364081283
rate_rad_s,1s,low,Sep7,synchronized_lowpass,0.6006022643006249,0.3527242519779318,-0.24787801232269313,41.27157472696781
rate_rad_s,1s,middle,ALL,original,0.6121624528562599,0.6121624528562599,0.0,0.0
rate_rad_s,1s,middle,ALL,synchronized,0.6121624528562599,0.5815194175355837,-0.03064303532067625,5.005703172042054
rate_rad_s,1s,middle,ALL,synchronized_lowpass,0.6121624528562599,0.3828975601993429,-0.22926489265691702,37.451642384664524
rate_rad_s,1s,middle,Sep17,original,0.597993579175225,0.597993579175225,0.0,0.0
rate_rad_s,1s,middle,Sep17,synchronized,0.597993579175225,0.5612962396813699,-0.03669733949385512,6.136744736368149
rate_rad_s,1s,middle,Sep17,synchronized_lowpass,0.597993579175225,0.3946018660970141,-0.2033917130782109,34.01235734984585
rate_rad_s,1s,middle,Sep7,original,0.6247570072394021,0.6247570072394021,0.0,0.0
rate_rad_s,1s,middle,Sep7,synchronized,0.6247570072394021,0.5994955756282183,-0.02526143161118377,4.043401085296477
rate_rad_s,1s,middle,Sep7,synchronized_lowpass,0.6247570072394021,0.3724937327347462,-0.2522632745046559,40.377822350376704
rate_rad_s,200ms,ALL,ALL,original,0.5662829067172568,0.5662829067172568,0.0,0.0
rate_rad_s,200ms,ALL,ALL,synchronized,0.5662829067172568,0.5356166331274533,-0.03066627358980345,5.4153627499681924
rate_rad_s,200ms,ALL,ALL,synchronized_lowpass,0.5662829067172568,0.3473604666485235,-0.2189224400687333,38.65955293226616
rate_rad_s,200ms,ALL,Sep17,original,0.5370344702811892,0.5370344702811892,0.0,0.0
rate_rad_s,200ms,ALL,Sep17,synchronized,0.5370344702811892,0.5079208163915592,-0.029113653889630053,5.421189048514195
rate_rad_s,200ms,ALL,Sep17,synchronized_lowpass,0.5370344702811892,0.3479299192740563,-0.18910455100713291,35.212739865304826
rate_rad_s,200ms,ALL,Sep7,original,0.5922815168826502,0.5922815168826502,0.0,0.0
rate_rad_s,200ms,ALL,Sep7,synchronized,0.5922815168826502,0.5602351368926924,-0.03204637998995774,5.410666900197588
rate_rad_s,200ms,ALL,Sep7,synchronized_lowpass,0.5922815168826502,0.3468542865369389,-0.2454272303457113,41.43759738400519
rate_rad_s,200ms,high,ALL,original,0.5932157785122897,0.5932157785122897,0.0,0.0
rate_rad_s,200ms,high,ALL,synchronized,0.5932157785122897,0.5674078374903404,-0.025807941021949277,4.350514931796376
rate_rad_s,200ms,high,ALL,synchronized_lowpass,0.5932157785122897,0.4153769786088707,-0.177838799903419,29.978771021468155
rate_rad_s,200ms,high,Sep17,original,0.6086982476129711,0.6086982476129711,0.0,0.0
rate_rad_s,200ms,high,Sep17,synchronized,0.6086982476129711,0.5806395082615264,-0.02805873935144465,4.6096303811417005
rate_rad_s,200ms,high,Sep17,synchronized_lowpass,0.6086982476129711,0.4455617024551841,-0.16313654515778697,26.800889570083694
rate_rad_s,200ms,high,Sep7,original,0.5794535837561285,0.5794535837561285,0.0,0.0
rate_rad_s,200ms,high,Sep7,synchronized,0.5794535837561285,0.5556463523603973,-0.023807231395731265,4.10856573556906
rate_rad_s,200ms,high,Sep7,synchronized_lowpass,0.5794535837561285,0.3885461129677033,-0.19090747078842524,32.946119609948155
rate_rad_s,200ms,low,ALL,original,0.5498629727099353,0.5498629727099353,0.0,0.0
rate_rad_s,200ms,low,ALL,synchronized,0.5498629727099353,0.5212171209435933,-0.028645851766342045,5.2096346159051805
rate_rad_s,200ms,low,ALL,synchronized_lowpass,0.5498629727099353,0.3084035806712868,-0.24145939203864852,43.91264806368833
rate_rad_s,200ms,low,Sep17,original,0.5160407074774774,0.5160407074774774,0.0,0.0
rate_rad_s,200ms,low,Sep17,synchronized,0.5160407074774774,0.498329856299338,-0.01771085117813942,3.432064742472358
rate_rad_s,200ms,low,Sep17,synchronized_lowpass,0.5160407074774774,0.2786509955403477,-0.2373897119371297,46.0021289982226
rate_rad_s,200ms,low,Sep7,original,0.5799272084721201,0.5799272084721201,0.0,0.0
rate_rad_s,200ms,low,Sep7,synchronized,0.5799272084721201,0.5415613561829313,-0.03836585228918876,6.615632398119012
rate_rad_s,200ms,low,Sep7,synchronized_lowpass,0.5799272084721201,0.3348503230098993,-0.24507688546222078,42.25993915820951
rate_rad_s,200ms,middle,ALL,original,0.5560240612731703,0.5560240612731703,0.0,0.0
rate_rad_s,200ms,middle,ALL,synchronized,0.5560240612731703,0.5212622132742517,-0.03476184799891857,6.251860381603224
rate_rad_s,200ms,middle,ALL,synchronized_lowpass,0.5560240612731703,0.3335936304343224,-0.2224304308388479,40.00374198367102
rate_rad_s,200ms,middle,Sep17,original,0.5081474321996906,0.5081474321996906,0.0,0.0
rate_rad_s,200ms,middle,Sep17,synchronized,0.5081474321996906,0.4699052814536248,-0.038242150746065795,7.52579828663534
rate_rad_s,200ms,middle,Sep17,synchronized_lowpass,0.5081474321996906,0.3191515371907474,-0.1889958950089432,37.193122120249555
rate_rad_s,200ms,middle,Sep7,original,0.5985810648940411,0.5985810648940411,0.0,0.0
rate_rad_s,200ms,middle,Sep7,synchronized,0.5985810648940411,0.5669128193370313,-0.031668245557009755,5.290552510647086
rate_rad_s,200ms,middle,Sep7,synchronized_lowpass,0.5985810648940411,0.3464310466508335,-0.25215001824320754,42.12462321838436
rate_rad_s,500_1000ms,ALL,ALL,original,0.6023055712837705,0.6023055712837705,0.0,0.0
rate_rad_s,500_1000ms,ALL,ALL,synchronized,0.6023055712837705,0.5665478419737259,-0.03575772931004462,5.936808659071445
rate_rad_s,500_1000ms,ALL,ALL,synchronized_lowpass,0.6023055712837705,0.3837589568260006,-0.2185466144577699,36.28500629538487
rate_rad_s,500_1000ms,ALL,Sep17,original,0.5900745457994347,0.5900745457994347,0.0,0.0
rate_rad_s,500_1000ms,ALL,Sep17,synchronized,0.5900745457994347,0.5573247964103575,-0.032749749389077265,5.550103732183161
rate_rad_s,500_1000ms,ALL,Sep17,synchronized_lowpass,0.5900745457994347,0.3992314129095214,-0.19084313288991334,32.34220731066419
rate_rad_s,500_1000ms,ALL,Sep7,original,0.6131775939365135,0.6131775939365135,0.0,0.0
rate_rad_s,500_1000ms,ALL,Sep7,synchronized,0.6131775939365135,0.57474610469672,-0.03843148923979345,6.267595166527322
rate_rad_s,500_1000ms,ALL,Sep7,synchronized_lowpass,0.6131775939365135,0.3700056625295376,-0.2431719314069759,39.65766750312034
rate_rad_s,500_1000ms,high,ALL,original,0.6507582911918317,0.6507582911918317,0.0,0.0
rate_rad_s,500_1000ms,high,ALL,synchronized,0.6507582911918317,0.6201395104383396,-0.030618780753492114,4.705092684630315
rate_rad_s,500_1000ms,high,ALL,synchronized_lowpass,0.6507582911918317,0.4419837608628245,-0.20877453032900722,32.081731904890056
rate_rad_s,500_1000ms,high,Sep17,original,0.6504023211248553,0.6504023211248553,0.0,0.0
rate_rad_s,500_1000ms,high,Sep17,synchronized,0.6504023211248553,0.6237978534339833,-0.02660446769087199,4.090463214347113
rate_rad_s,500_1000ms,high,Sep17,synchronized_lowpass,0.6504023211248553,0.4704992092710066,-0.17990311185384872,27.6602813382816
rate_rad_s,500_1000ms,high,Sep7,original,0.6510747090291439,0.6510747090291439,0.0,0.0
rate_rad_s,500_1000ms,high,Sep7,synchronized,0.6510747090291439,0.6168876499977675,-0.03418705903137642,5.250865769667935
rate_rad_s,500_1000ms,high,Sep7,synchronized_lowpass,0.6510747090291439,0.4166366956111069,-0.234438013418037,36.00785135205473
rate_rad_s,500_1000ms,low,ALL,original,0.5797071710302126,0.5797071710302126,0.0,0.0
rate_rad_s,500_1000ms,low,ALL,synchronized,0.5797071710302126,0.5422381267519101,-0.037469044278302555,6.4634432952960275
rate_rad_s,500_1000ms,low,ALL,synchronized_lowpass,0.5797071710302126,0.3522455833645017,-0.22746158766571095,39.237325158749215
rate_rad_s,500_1000ms,low,Sep17,original,0.5634923778302572,0.5634923778302572,0.0,0.0
rate_rad_s,500_1000ms,low,Sep17,synchronized,0.5634923778302572,0.5267019749974428,-0.03679040283281443,6.528997423971711
rate_rad_s,500_1000ms,low,Sep17,synchronized_lowpass,0.5634923778302572,0.3526102272056246,-0.21088215062463256,37.42413543136822
rate_rad_s,500_1000ms,low,Sep7,original,0.594120320541284,0.594120320541284,0.0,0.0
rate_rad_s,500_1000ms,low,Sep7,synchronized,0.594120320541284,0.5560480394225477,-0.038072281118736395,6.408176896567005
rate_rad_s,500_1000ms,low,Sep7,synchronized_lowpass,0.594120320541284,0.3519214555057257,-0.24219886503555837,40.76596215643638
rate_rad_s,500_1000ms,middle,ALL,original,0.5970154066457987,0.5970154066457987,0.0,0.0
rate_rad_s,500_1000ms,middle,ALL,synchronized,0.5970154066457987,0.5610017845571633,-0.036013622088635344,6.032276837036762
rate_rad_s,500_1000ms,middle,ALL,synchronized_lowpass,0.5970154066457987,0.3781737448589906,-0.21884166178680808,36.655948799767565
rate_rad_s,500_1000ms,middle,Sep17,original,0.5708349745088207,0.5708349745088207,0.0,0.0
rate_rad_s,500_1000ms,middle,Sep17,synchronized,0.5708349745088207,0.5370955668783636,-0.03373940763045713,5.910536168441406
rate_rad_s,500_1000ms,middle,Sep17,synchronized_lowpass,0.5708349745088207,0.3804118605323019,-0.1904231139765188,33.3586977813281
rate_rad_s,500_1000ms,middle,Sep7,original,0.620286901878668,0.620286901878668,0.0,0.0
rate_rad_s,500_1000ms,middle,Sep7,synchronized,0.620286901878668,0.5822517558272077,-0.0380351460514603,6.1318634870836295
rate_rad_s,500_1000ms,middle,Sep7,synchronized_lowpass,0.620286901878668,0.3761843087049359,-0.24410259317373206,39.35317551191498
rate_rad_s,500ms,ALL,ALL,original,0.5965765681119546,0.5965765681119546,0.0,0.0
rate_rad_s,500ms,ALL,ALL,synchronized,0.5965765681119546,0.5516481833076857,-0.04492838480426886,7.531034104550605
rate_rad_s,500ms,ALL,ALL,synchronized_lowpass,0.5965765681119546,0.3673827826383741,-0.2291937854735805,38.41816754535515
rate_rad_s,500ms,ALL,Sep17,original,0.5609187370666632,0.5609187370666632,0.0,0.0
rate_rad_s,500ms,ALL,Sep17,synchronized,0.5609187370666632,0.5259899285977508,-0.03492880846891233,6.227071081913452
rate_rad_s,500ms,ALL,Sep17,synchronized_lowpass,0.5609187370666632,0.3768634833431005,-0.18405525372356268,32.81317623406265
rate_rad_s,500ms,ALL,Sep7,original,0.6282724179299914,0.6282724179299914,0.0,0.0
rate_rad_s,500ms,ALL,Sep7,synchronized,0.6282724179299914,0.574455520827628,-0.05381689710236348,8.565853850416891
