metric,horizon,kind,group,flight,cohort,seed,original,synchronized,synchronized_lowpass,synchronized_minus_original,synchronized_lowpass_minus_original
p_rad_s,100ms,endpoint,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,42,0.4897792720706277,0.48085846347508665,0.2261951279230016,-0.008920808595541063,-0.2635841441476261
p_rad_s,100ms,endpoint,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,17,0.48115222889698256,0.49596721727301624,0.2432844043216601,0.014814988376033678,-0.23786782457532246
p_rad_s,100ms,endpoint,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,23,0.4873177042006856,0.48992476403745555,0.23138186480239242,0.002607059836769954,-0.2559358393982932
p_rad_s,100ms,endpoint,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,42,0.4940142991310513,0.49518768384025863,0.23965389686093957,0.0011733847092073035,-0.25436040227011175
p_rad_s,100ms,endpoint,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,17,0.566064798240992,0.507961859103963,0.24964837388922867,-0.05810293913702902,-0.3164164243517633
p_rad_s,100ms,endpoint,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,23,0.5534745825353393,0.49227040186853727,0.2405913445135024,-0.061204180666802055,-0.31288323802183693
p_rad_s,100ms,endpoint,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,42,0.5641855471989291,0.5021313207900966,0.237921010394975,-0.062054226408832514,-0.32626453680395406
p_rad_s,100ms,endpoint,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,17,0.5084829257910423,0.47425299478055094,0.26404373557830335,-0.03422993101049132,-0.2444391902127389
p_rad_s,100ms,endpoint,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,23,0.5205032895661589,0.4895545907593671,0.25611557831411647,-0.030948698806791797,-0.2643877112520424
p_rad_s,100ms,endpoint,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,42,0.5214640251385109,0.4874372697061792,0.25931593879806714,-0.03402675543233169,-0.26214808634044373
p_rad_s,100ms,endpoint,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,17,0.4970242826503458,0.5028937813115265,0.26638506701416353,0.005869498661180694,-0.23063921563618228
p_rad_s,100ms,endpoint,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,23,0.47474149512367625,0.47949325693386535,0.24935894169978298,0.0047517618101891035,-0.22538255342389327
p_rad_s,100ms,endpoint,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,42,0.4882498322770036,0.4959738873676154,0.2527766344588021,0.007724055090611803,-0.23547319781820147
p_rad_s,100ms,endpoint,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,17,0.4931478409373068,0.46750782859019985,0.2732595093827088,-0.025640012347106944,-0.21988833155459797
p_rad_s,100ms,endpoint,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,23,0.47973923543835906,0.46145822659322333,0.25026315125301646,-0.018281008845135727,-0.2294760841853426
p_rad_s,100ms,endpoint,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,42,0.5003891778476743,0.47929857147473853,0.2691510301209746,-0.021090606372935805,-0.23123814772669976
p_rad_s,100ms,endpoint,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,17,0.3822281169794774,0.38365475739174026,0.23352760956333937,0.0014266404122628695,-0.14870050741613802
p_rad_s,100ms,endpoint,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,23,0.37042059615377915,0.36859268735653283,0.22546437847909304,-0.0018279087972463137,-0.1449562176746861
p_rad_s,100ms,endpoint,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,42,0.39412525341279203,0.39685498672844316,0.239764280176947,0.0027297333156511283,-0.15436097323584502
p_rad_s,100ms,endpoint,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,17,0.4726451361130596,0.4610458412798942,0.277874844137903,-0.011599294833165408,-0.1947702919751566
p_rad_s,100ms,endpoint,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,23,0.476042593094593,0.4630789184450425,0.28399221467534747,-0.012963674649550505,-0.19205037841924555
p_rad_s,100ms,endpoint,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,42,0.4790275080135602,0.4638962240962879,0.2879614583964052,-0.015131283917272309,-0.191066049617155
p_rad_s,100ms,endpoint,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,17,0.4409948623106812,0.42577988111390697,0.2211045079604854,-0.015214981196774224,-0.2198903543501958
p_rad_s,100ms,endpoint,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,23,0.4181116367810321,0.39712368262303266,0.2024737107959417,-0.020987954157999422,-0.21563792598509038
p_rad_s,100ms,endpoint,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,42,0.42182561423539433,0.39554033706455133,0.21545997777777348,-0.026285277170843002,-0.20636563645762085
p_rad_s,100ms,endpoint,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,0.41422562277221237,0.37717824596898236,0.2412660441010598,-0.03704737680323,-0.17295957867115255
p_rad_s,100ms,endpoint,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,23,0.41822804168765443,0.39429252877276794,0.24448942452112118,-0.023935512914886492,-0.17373861716653324
p_rad_s,100ms,endpoint,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,42,0.423911974034681,0.38679394584267096,0.24772712245086875,-0.037118028192010044,-0.17618485158381225
p_rad_s,100ms,endpoint,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,17,0.4076336911068177,0.3746644524811046,0.2667159882546865,-0.032969238625713104,-0.14091770285213118
p_rad_s,100ms,endpoint,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,23,0.40672634017011594,0.3668410029997497,0.26501754922296866,-0.03988533717036624,-0.14170879094714728
p_rad_s,100ms,endpoint,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,42,0.4120053276390275,0.37785570366063675,0.2723044947294719,-0.03414962397839072,-0.1397008329095556
p_rad_s,100ms,endpoint,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,17,0.5341071720823035,0.48828759744487954,0.25873489704881736,-0.045819574637423977,-0.27537227503348616
p_rad_s,100ms,endpoint,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,23,0.5279691746961548,0.4872783513652383,0.25939414385406356,-0.040690823330916503,-0.2685750308420912
p_rad_s,100ms,endpoint,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,42,0.5407950699204092,0.4951871390483396,0.28131085806154144,-0.045607930872069546,-0.2594842118588677
p_rad_s,100ms,endpoint,high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,17,0.45829754343361484,0.4209349344306698,0.25935233794318663,-0.037362609002945024,-0.1989452054904282
p_rad_s,100ms,endpoint,high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,23,0.4542057307126734,0.40988817254294707,0.2392797946981667,-0.04431755816972632,-0.21492593601450669
p_rad_s,100ms,endpoint,high,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,42,0.4646301765277272,0.42536269272099186,0.2710717809013648,-0.03926748380673534,-0.1935583956263624
p_rad_s,100ms,endpoint,high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,17,0.5143938852520561,0.40815144980737267,0.3091180393203748,-0.10624243544468343,-0.2052758459316813
p_rad_s,100ms,endpoint,high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,23,0.49892164852864557,0.4047470020779823,0.3019699793257878,-0.09417464645066326,-0.19695166920285778
p_rad_s,100ms,endpoint,high,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,42,0.48713008897495874,0.3852849237218238,0.30864560759946685,-0.10184516525313492,-0.1784844813754919
p_rad_s,100ms,endpoint,high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,17,0.4739650037494231,0.4176651819104961,0.34785243542139216,-0.056299821838926956,-0.12611256832803092
p_rad_s,100ms,endpoint,high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,23,0.5250665476498452,0.46609568579816124,0.32258062083169403,-0.05897086185168393,-0.20248592681815114
p_rad_s,100ms,endpoint,high,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,42,0.5185660933871296,0.4605922928721246,0.38454257575542733,-0.05797380051500495,-0.13402351763170223
p_rad_s,100ms,endpoint,high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,17,0.503996631865586,0.49398943494403086,0.34036379567798836,-0.010007196921555106,-0.1636328361875976
p_rad_s,100ms,endpoint,high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,23,0.5016678084413498,0.48647293572100514,0.3429572159250636,-0.015194872720344699,-0.15871059251628622
p_rad_s,100ms,endpoint,high,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,42,0.5139642158664952,0.4883526436622602,0.34828547628189893,-0.02561157220423499,-0.16567873958459628
p_rad_s,100ms,endpoint,high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,17,0.5494194830034819,0.4360206361289832,0.30596929223111813,-0.1133988468744987,-0.24345019077236374
p_rad_s,100ms,endpoint,high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,23,0.5734375275458116,0.4428238748366539,0.29870069991805676,-0.13061365270915765,-0.2747368276277548
p_rad_s,100ms,endpoint,high,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,42,0.5525129255149869,0.432330873405979,0.27255561220064045,-0.1201820521090079,-0.2799573133143464
p_rad_s,100ms,endpoint,high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,17,0.4916614679871544,0.5303858597854841,0.25536105891194194,0.03872439179832976,-0.23630040907521244
p_rad_s,100ms,endpoint,high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,23,0.4534077253704667,0.4877574477773534,0.23068305651999596,0.03434972240688672,-0.22272466885047074
p_rad_s,100ms,endpoint,high,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,42,0.4865407797775883,0.5093131614697219,0.2442614519527294,0.022772381692133636,-0.2422793278248589
p_rad_s,100ms,endpoint,high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,17,0.4719539561171096,0.37770336561628215,0.2952529958287327,-0.09425059050082746,-0.1767009602883769
p_rad_s,100ms,endpoint,high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,23,0.4941039766679499,0.3469894522705364,0.2659199714664729,-0.14711452439741352,-0.22818400520147702
p_rad_s,100ms,endpoint,high,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,42,0.48133144704318154,0.38855753011125155,0.29715650190777626,-0.09277391693192999,-0.18417494513540528
p_rad_s,100ms,endpoint,high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,17,0.5821828407667721,0.5660065497736316,0.2814849427830505,-0.01617629099314044,-0.3006978979837216
p_rad_s,100ms,endpoint,high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,23,0.6067090204741598,0.5926704020797445,0.2639246229625118,-0.014038618394415225,-0.34278439751164796
p_rad_s,100ms,endpoint,high,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,42,0.6140425148018714,0.5967009545108642,0.2801695701606896,-0.017341560291007196,-0.33387294464118183
p_rad_s,100ms,endpoint,high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,17,0.5778411375644376,0.5894176610444383,0.2602879740760236,0.011576523480000711,-0.31755316348841395
p_rad_s,100ms,endpoint,high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,23,0.5981785565300062,0.6025258647261705,0.24174444150571991,0.004347308196164357,-0.35643411502428624
p_rad_s,100ms,endpoint,high,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,42,0.592956926048301,0.598011977156019,0.2542879566775238,0.005055051107717978,-0.3386689693707772
p_rad_s,100ms,endpoint,high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,17,0.5776397111370486,0.547695045757898,0.28484154554341723,-0.029944665379150637,-0.29279816559363137
p_rad_s,100ms,endpoint,high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,23,0.5671540053627778,0.5400541923264445,0.287095260292243,-0.027099813036333353,-0.2800587450705348
p_rad_s,100ms,endpoint,high,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,42,0.5619642644238887,0.5389247775824492,0.28097391783169134,-0.023039486841439527,-0.28099034659219735
p_rad_s,100ms,endpoint,high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,17,0.44947285901152373,0.44696829837955376,0.3154322522693483,-0.0025045606319699654,-0.13404060674217544
p_rad_s,100ms,endpoint,high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,23,0.4206631167148938,0.42932378839062607,0.27155280249414065,0.008660671675732257,-0.14911031422075316
p_rad_s,100ms,endpoint,high,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,42,0.4540638682370014,0.4684857075622495,0.2881413843281947,0.014421839325248098,-0.1659224839088067
p_rad_s,100ms,endpoint,high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,17,0.5097764717943627,0.4582270646782358,0.2919964346084236,-0.05154940711612688,-0.21778003718593908
p_rad_s,100ms,endpoint,high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,23,0.49254012909439765,0.4375022053507165,0.2887111917431593,-0.05503792374368116,-0.20382893735123836
p_rad_s,100ms,endpoint,high,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,42,0.5086669760592076,0.4636032004645047,0.3123307976607187,-0.045063775594702926,-0.19633617839848894
p_rad_s,100ms,endpoint,high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,17,0.505445906244295,0.5165436178524526,0.3336257483584084,0.011097711608157645,-0.17182015788588656
p_rad_s,100ms,endpoint,high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,23,0.5003181467034229,0.5133309700712685,0.3207310121378,0.013012823367845594,-0.17958713456562292
p_rad_s,100ms,endpoint,high,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,42,0.498942200417759,0.5036824740614976,0.3355712713859772,0.0047402736437385795,-0.1633709290317818
p_rad_s,100ms,endpoint,high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,17,0.5513232232847681,0.5445613062233474,0.2667694002571508,-0.006761917061420708,-0.28455382302761734
p_rad_s,100ms,endpoint,high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,23,0.5122830093310284,0.4959071070532769,0.22176137501023693,-0.01637590227775154,-0.2905216343207915
p_rad_s,100ms,endpoint,high,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,42,0.5141135441793759,0.49169767086599836,0.23749873354271805,-0.022415873313377577,-0.2766148106366579
p_rad_s,100ms,endpoint,high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,0.44417096673104084,0.3454954818816702,0.2923283105002396,-0.09867548484937066,-0.15184265623080123
p_rad_s,100ms,endpoint,high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,23,0.47260258597988325,0.38134005847569985,0.3018774930324297,-0.0912625275041834,-0.17072509294745353
p_rad_s,100ms,endpoint,high,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,42,0.5082371679587822,0.4206235815175299,0.3339843253530892,-0.08761358644125228,-0.17425284260569296
p_rad_s,100ms,endpoint,high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,17,0.3953319575645683,0.3698582943395698,0.2682233897594803,-0.0254736632249985,-0.127108567805088
p_rad_s,100ms,endpoint,high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,23,0.40451574670027857,0.37001546259601314,0.27560445597116795,-0.03450028410426542,-0.12891129072911062
p_rad_s,100ms,endpoint,high,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,42,0.43046884680058295,0.40144866797729795,0.2791827390831201,-0.029020178823285003,-0.15128610771746287
p_rad_s,100ms,endpoint,high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,17,0.6036310744897442,0.514590518848103,0.25510182320161445,-0.08904055564164115,-0.3485292512881297
p_rad_s,100ms,endpoint,high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,23,0.6061303732521323,0.5234824628389032,0.29427842750011834,-0.08264791041322905,-0.3118519457520139
p_rad_s,100ms,endpoint,high,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,42,0.6251471488632331,0.5475105197882156,0.3037069529099392,-0.07763662907501745,-0.3214401959532939
p_rad_s,100ms,endpoint,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,17,0.498589798734171,0.47938267240309584,0.2815534004958818,-0.01920712633107513,-0.21703639823828919
p_rad_s,100ms,endpoint,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,23,0.4964146282406562,0.478554676257456,0.2880794113426802,-0.017859951983200173,-0.20833521689797596
p_rad_s,100ms,endpoint,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,42,0.5170352753321299,0.49796302632190415,0.30349716934951515,-0.01907224901022575,-0.21353810598261475
p_rad_s,100ms,endpoint,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,17,0.5860029544334776,0.5437024801279476,0.29358855620935675,-0.04230047430552997,-0.29241439822412085
p_rad_s,100ms,endpoint,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,23,0.577366988592694,0.5358315031487869,0.2850574725856558,-0.04153548544390706,-0.2923095160070382
p_rad_s,100ms,endpoint,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,42,0.5959433759109535,0.5538464397378742,0.310890929725456,-0.0420969361730793,-0.28505244618549747
p_rad_s,100ms,endpoint,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,17,0.33736364339865144,0.3220857614129274,0.21975983910119848,-0.015277881985724051,-0.11760380429745296
p_rad_s,100ms,endpoint,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,23,0.35747878705223685,0.35294354803055744,0.22285865694252907,-0.004535239021679405,-0.13462013010970778
p_rad_s,100ms,endpoint,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,42,0.34272826752911456,0.3299211874316239,0.21275095330559365,-0.012807080097490653,-0.1299773142235209
p_rad_s,100ms,endpoint,low,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,17,0.5368467760347404,0.507110927614412,0.2794783353854793,-0.029735848420328392,-0.2573684406492611
p_rad_s,100ms,endpoint,low,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,23,0.5604511721972694,0.5354006293042357,0.320241524859187,-0.025050542893033656,-0.24020964733808237
p_rad_s,100ms,endpoint,low,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,42,0.5462063999636364,0.5232400778575993,0.3027528177143593,-0.022966322106037107,-0.2434535822492771
p_rad_s,100ms,endpoint,low,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,17,0.44113912759411017,0.43178778832457765,0.25321206615397773,-0.009351339269532521,-0.18792706144013244
p_rad_s,100ms,endpoint,low,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,23,0.41947669968369167,0.4103147245933414,0.24310061755910653,-0.009161975090350272,-0.17637608212458514
p_rad_s,100ms,endpoint,low,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,42,0.4420531517979583,0.4328867084634147,0.24576281786221268,-0.009166443334543584,-0.1962903339357456
p_rad_s,100ms,endpoint,low,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,17,0.5155339030364847,0.5094381665143066,0.23710220205877008,-0.006095736522178097,-0.27843170097771464
p_rad_s,100ms,endpoint,low,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,23,0.500094981032186,0.4922181379439912,0.2278390689387258,-0.007876843088194752,-0.2722559120934602
p_rad_s,100ms,endpoint,low,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,42,0.511604771502522,0.503312600111744,0.2254353699265772,-0.008292171390778091,-0.28616940157594484
p_rad_s,100ms,endpoint,low,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,17,0.4228270956200754,0.4899840106094881,0.24324109424589183,0.06715691498941267,-0.1795860013741836
p_rad_s,100ms,endpoint,low,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,23,0.4253319147751626,0.48122974492712073,0.23245958693171367,0.05589783015195815,-0.1928723278434489
p_rad_s,100ms,endpoint,low,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,42,0.42667483055896055,0.4757265145881888,0.2406722567950692,0.04905168402922827,-0.18600257376389134
p_rad_s,100ms,endpoint,low,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,17,0.6192847167878022,0.5012789796247237,0.23441304855030604,-0.1180057371630785,-0.38487166823749613
p_rad_s,100ms,endpoint,low,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,23,0.6035434460809777,0.4818267770208205,0.22292139782037176,-0.12171666906015716,-0.38062204826060586
p_rad_s,100ms,endpoint,low,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,42,0.6187392206748503,0.4923767691195649,0.22427188340359908,-0.12636245155528542,-0.3944673372712513
p_rad_s,100ms,endpoint,low,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,17,0.47365305752006737,0.4467762436219337,0.2562115714889547,-0.026876813898133678,-0.21744148603111269
p_rad_s,100ms,endpoint,low,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,23,0.47855520655463396,0.46023556611988314,0.252220661995285,-0.018319640434750817,-0.22633454455934898
p_rad_s,100ms,endpoint,low,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,42,0.48169567017100046,0.4590120210416575,0.255402467582908,-0.022683649129342953,-0.22629320258809243
p_rad_s,100ms,endpoint,low,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,17,0.4401112806078011,0.44221115273672,0.27657755301991077,0.0020998721289189337,-0.1635337275878903
p_rad_s,100ms,endpoint,low,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,23,0.4235316277182773,0.4259312003580695,0.24440180549437449,0.00239957263979218,-0.1791298222239028
p_rad_s,100ms,endpoint,low,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,42,0.44291894568884554,0.44454522665553686,0.2751242417427521,0.001626280966691318,-0.16779470394609347
p_rad_s,100ms,endpoint,low,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,17,0.44871937420432023,0.42540888181407094,0.17091899586908268,-0.023310492390249293,-0.2778003783352375
p_rad_s,100ms,endpoint,low,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,23,0.4241323076331607,0.4094947211681104,0.16067163545819393,-0.014637586465050256,-0.2634606721749667
p_rad_s,100ms,endpoint,low,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,42,0.4319791917518576,0.40195771785512824,0.1842828249895421,-0.030021473896729378,-0.24769636676231552
p_rad_s,100ms,endpoint,low,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,17,0.278508752400015,0.32680925077002443,0.15930614222701675,0.04830049837000944,-0.11920261017299824
p_rad_s,100ms,endpoint,low,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,23,0.2791304652228407,0.32467398027261546,0.17916802841466575,0.045543515049774774,-0.09996243680817493
p_rad_s,100ms,endpoint,low,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,42,0.2719468151702634,0.3207158310647666,0.15053280813799355,0.048769015894503165,-0.12141400703226987
p_rad_s,100ms,endpoint,low,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,17,0.39038181956716145,0.3377631930322069,0.25549165323747913,-0.05261862653495453,-0.13489016632968232
p_rad_s,100ms,endpoint,low,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,23,0.42672980094447444,0.362243240185707,0.33279602701818656,-0.06448656075876741,-0.09393377392628788
p_rad_s,100ms,endpoint,low,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,42,0.43006243301376346,0.36406091721191286,0.29045275661896464,-0.0660015158018506,-0.13960967639479882
p_rad_s,100ms,endpoint,low,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,17,0.43805350172993646,0.4126246255750944,0.18504708583794288,-0.025428876154842073,-0.2530064158919936
p_rad_s,100ms,endpoint,low,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,23,0.4466181542244857,0.40870521537088406,0.18597198525793499,-0.03791293885360164,-0.2606461689665507
p_rad_s,100ms,endpoint,low,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,42,0.4278905745966823,0.384503376647444,0.1972138536642402,-0.04338719794923829,-0.23067672093244207
p_rad_s,100ms,endpoint,low,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,0.372916513134662,0.38981271913178894,0.2347605011436282,0.016896205997126934,-0.1381560119910338
p_rad_s,100ms,endpoint,low,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,23,0.3916470934351196,0.4134304166116537,0.2687356800488132,0.021783323176534086,-0.1229114133863064
p_rad_s,100ms,endpoint,low,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,42,0.36553411425593235,0.3883708766953043,0.22971364618493836,0.022836762439371938,-0.135820468070994
p_rad_s,100ms,endpoint,low,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,17,0.3618033861372537,0.3424173677861155,0.22375153674580203,-0.019386018351138234,-0.13805184939145168
p_rad_s,100ms,endpoint,low,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,23,0.3649791228016078,0.3414120773689013,0.2226428199188965,-0.023567045432706546,-0.14233630288271132
p_rad_s,100ms,endpoint,low,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,42,0.3610737561564259,0.3490309310711864,0.21183057218046922,-0.012042825085239517,-0.14924318397595668
p_rad_s,100ms,endpoint,low,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,17,0.5083828385789422,0.4616682795482643,0.23014161721637222,-0.046714559030677894,-0.27824122136256996
p_rad_s,100ms,endpoint,low,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,23,0.5234558421521955,0.4740795511524863,0.23333628074608345,-0.04937629099970925,-0.29011956140611206
p_rad_s,100ms,endpoint,low,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,42,0.5100317964997876,0.45521767967536286,0.24601724910308498,-0.05481411682442472,-0.2640145473967026
p_rad_s,100ms,endpoint,middle,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,17,0.4366319789127332,0.45027109701953927,0.3293992512263604,0.01363911810680607,-0.10723272768637282
p_rad_s,100ms,endpoint,middle,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,23,0.44573759136859564,0.4528015096685979,0.33313174466309897,0.007063918300002248,-0.11260584670549667
p_rad_s,100ms,endpoint,middle,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,42,0.47342215121422576,0.4749486490135086,0.3685961751002823,0.0015264977992828221,-0.10482597611394345
