model,seed,cohort,flight_id,horizon_s,position_rmse_m,velocity_rmse_m_s,attitude_error_deg,body_rate_rmse_rad_s,delta_v_rmse_m_s,delta_omega_rmse_rad_s,velocity_x_rmse_m_s,velocity_y_rmse_m_s,velocity_z_rmse_m_s,body_rate_p_rmse_rad_s,body_rate_q_rmse_rad_s,body_rate_r_rmse_rad_s,n_windows
B1_MLP,17,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.5,0.20291874673718657,0.6090153389554389,7.187046234679241,0.7547577330746101,0.6090153389554389,0.7547577330746101,0.29721586026473873,0.2597200028078565,0.46379730015555976,0.502762263854528,0.5182601968719419,0.2197628494947459,153
B1_MLP,17,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,1.0,0.5618185872499116,1.0549194047599786,10.889083563563187,0.8230691881068077,1.0549194047599786,0.8230691881068077,0.6741985193549773,0.5910113796399902,0.555892845946716,0.5576298745580168,0.5558043119763193,0.23994453150622222,153
B1_MLP,17,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.1,0.0330288111141753,0.4988484792750691,2.039191193435277,0.7450132144719198,0.4988484792750691,0.7450132144719198,0.13520582679570012,0.12924551661988698,0.46245517199962066,0.5288874834528847,0.504599630941785,0.14388165983916,138
B1_MLP,17,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.2,0.06902876609869044,0.41731287981023224,3.565409036985962,0.7172201268057539,0.41731287981023224,0.7172201268057539,0.15574963384401738,0.20497968622436002,0.3284439365376179,0.48575520192240856,0.5041396479117235,0.15585188322258137,138
B1_MLP,17,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.5,0.19064742565891843,0.5557116468047844,6.275198804907449,0.6560597982174164,0.5557116468047844,0.6560597982174164,0.23947739330979087,0.2659235079667224,0.42514785710233294,0.4477509509626909,0.43811644810992995,0.1949038805273572,138
B1_MLP,17,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,1.0,0.4936332279090189,0.9270871704835574,10.492975573334512,0.6785879267273826,0.9270871704835574,0.6785879267273826,0.48999166214721473,0.5642263007073105,0.5486779331188397,0.44528908510285053,0.44691874229343814,0.24992567450201125,138
B1_MLP,17,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.1,0.04394193862185043,0.5460420785899951,2.2847784225254957,0.7004948740348247,0.5460420785899951,0.7004948740348247,0.13231924207990822,0.0941613571279908,0.5213321480496824,0.5115315805117434,0.45157949078772597,0.15844391496084875,131
B1_MLP,17,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.2,0.08094634290513665,0.3799676255850876,3.392507939780749,0.6938600725865669,0.3799676255850876,0.6938600725865669,0.1522255508372568,0.14228602768958337,0.3177380438181462,0.42271705821974404,0.5091826287007835,0.20853090813891717,131
B1_MLP,17,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.5,0.19853455102055653,0.5008093399716229,6.398824941587524,0.6942369867726708,0.5008093399716229,0.6942369867726708,0.22096598659499955,0.19900133034923612,0.40296711812522035,0.46906241985615743,0.47299441536736664,0.19550376751655288,131
B1_MLP,17,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,1.0,0.4873440682353679,0.8691587695635298,10.066482218743234,0.7699187866983134,0.8691587695635298,0.7699187866983134,0.4929288554485972,0.5211272659126197,0.49079983995286997,0.5637159544027032,0.48815365220629015,0.19158620174875024,131
B1_MLP,17,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.1,0.03443766866956353,0.5132563062583485,2.307507750355772,0.7172378410288496,0.5132563062583485,0.7172378410288496,0.12160445193680432,0.135996874035712,0.47973872413599045,0.5290892658051096,0.45080938137887056,0.1768207314608083,146
B1_MLP,17,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.2,0.07362278374904556,0.41644985751044195,3.954772455306397,0.8094616201017363,0.41644985751044195,0.8094616201017363,0.1459050362428905,0.12596210173378744,0.3691554593206433,0.6148452571765386,0.48928303089297714,0.19441075028255447,146
B1_MLP,17,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.5,0.1767061176807499,0.5542490517907775,6.709440202849732,0.7484378499805783,0.5542490517907775,0.7484378499805783,0.259137020218221,0.23458960337118048,0.43012525402904384,0.49891719519857436,0.5136935158543668,0.2176231131748593,146
B1_MLP,17,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,1.0,0.48324906940040707,0.9596398361501222,10.513569768276533,0.7531064054512905,0.9596398361501222,0.7531064054512905,0.5998960974565363,0.5737039465490507,0.4815569219694545,0.529237930095165,0.46945160705933275,0.2582472844189433,146
B1_MLP,17,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.1,0.032582032076939216,0.5417203494275592,2.212311687409765,0.7594085094653187,0.5417203494275592,0.7594085094653187,0.1724439263754549,0.15013083682547865,0.4911056516414925,0.5741796437064391,0.4616747806031616,0.18405275862237525,114
B1_MLP,17,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.2,0.07634345989143719,0.5013988463040268,3.807166186111252,0.7579494123154055,0.5013988463040268,0.7579494123154055,0.2358042195183404,0.18371572102824293,0.40254901189722003,0.5414140767635138,0.4909386611071069,0.2008415797138178,114
B1_MLP,17,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.5,0.21487069307866177,0.6779091389667381,6.7487989317057195,0.785929973824209,0.6779091389667381,0.785929973824209,0.364100559682552,0.34874468062366387,0.4531762690942404,0.5556790939655345,0.5068594042752073,0.22803555113785767,114
B1_MLP,17,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,1.0,0.5357520002489771,0.9960882065632823,10.660290292893466,0.8621229594534547,0.9960882065632823,0.8621229594534547,0.5637264362476769,0.6359714371968783,0.5195618840905162,0.5807493137723476,0.5696262294655337,0.2855033983591257,114
B1_MLP,17,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.1,0.03342837022523515,0.5589672153614044,2.0241573793589627,0.7370503008972195,0.5589672153614044,0.7370503008972195,0.13829142196564304,0.10905918038093697,0.5304959242390476,0.5536206421025911,0.45920686446077474,0.16086138853901508,168
B1_MLP,17,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.2,0.06401934186449001,0.4317778876872166,3.128876379465565,0.7198692086723076,0.4317778876872166,0.7198692086723076,0.15662374208105082,0.11611544804007708,0.3852510226314983,0.5566547376487532,0.42066446142607866,0.1771682577122644,168
B1_MLP,17,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.5,0.1563515082669405,0.510134256509453,4.89268625783436,0.724504435426079,0.510134256509453,0.724504435426079,0.26088596355653815,0.2448404983597113,0.36363251236185873,0.5164290013428191,0.4761058131048005,0.1775697560169999,168
B1_MLP,17,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,1.0,0.39901632366740447,0.7603825683621468,7.7344599281159905,0.7335882373190711,0.7603825683621468,0.7335882373190711,0.3978664329428777,0.4423737671103623,0.47348643272950547,0.5456381867864953,0.44663664174811385,0.20235212205760128,168
B1_MLP,17,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.1,0.06631193720251732,0.49867715980058774,2.0349593701596533,0.7226579696482822,0.49867715980058774,0.7226579696482822,0.12359257179426615,0.09689922789263442,0.47330151651761204,0.5620653726512788,0.42875248105558145,0.14996122149155694,182
B1_MLP,17,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.2,0.1244145001619392,0.4271537525122844,2.9475308995499665,0.7699321909194641,0.4271537525122844,0.7699321909194641,0.1484293219535771,0.12840738213052388,0.379395056483493,0.575736485981198,0.47235092826207237,0.19546784363169975,182
B1_MLP,17,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.5,0.29544560536403974,0.4708180406031736,4.841523734204945,0.7596379398776741,0.4708180406031736,0.7596379398776741,0.22588505778905135,0.20197014940840233,0.3603520872327455,0.6006700313198257,0.4231083292421014,0.19293691948871303,182
B1_MLP,17,Sep7,2026.9.7/log_22_2026-9-7-06-01-40.ulg,1.0,0.6743941846291538,0.7529941965623085,7.370297464256356,0.7415409195690812,0.7529941965623085,0.7415409195690812,0.4588584661055222,0.41817843645713365,0.42611731180752416,0.5540079175167425,0.45420702332169455,0.19145271658915253,182
B1_MLP,17,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.1,0.03675059458498258,0.5265351332582877,1.9170757331951063,0.6834655939432398,0.5265351332582877,0.6834655939432398,0.12601882643377252,0.12495657474808515,0.4957260900606339,0.5176831269763431,0.4132643692743046,0.16835070310661668,160
B1_MLP,17,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.2,0.06707118959286278,0.37897308922014555,2.9391534606030163,0.7723328176450261,0.37897308922014555,0.7723328176450261,0.1453695100847366,0.1350408895912389,0.3228811949141524,0.6260338984011538,0.4208833900115366,0.16564030692001208,160
B1_MLP,17,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.5,0.1582002015310247,0.48903364253653603,5.071239256605449,0.9076488307883696,0.48903364253653603,0.9076488307883696,0.23676166929815484,0.21725787679611774,0.36864187289800193,0.7659231507587482,0.45241956142373835,0.18029050891391482,160
B1_MLP,17,Sep7,2026.9.7/log_23_2026-9-7-06-09-22.ulg,1.0,0.4120360404370507,0.8221592034718029,7.937872954901783,0.811361840597636,0.8221592034718029,0.811361840597636,0.47748267566647357,0.4852751299870551,0.4609382805840946,0.6431107420103772,0.4587368912240255,0.18514068844790035,160
B1_MLP,17,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.1,0.03770080213010696,0.5479618296499883,1.9928678822019978,0.7549468944980599,0.5479618296499883,0.7549468944980599,0.13458962933461327,0.14032360467178567,0.5123056552497254,0.5846621194469289,0.45381328758003164,0.1488909655146785,161
B1_MLP,17,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.2,0.07988804517612222,0.44058285701692784,3.2518259387175474,0.7759725463782224,0.44058285701692784,0.7759725463782224,0.15852670287316153,0.15466664900374047,0.38086843668032766,0.5797266416149472,0.4841738069616499,0.17783739310623123,161
B1_MLP,17,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.5,0.1842069204481685,0.5924093270899768,5.868708879203089,0.8001430662864976,0.5924093270899768,0.8001430662864976,0.3192773194590065,0.2716399877048371,0.4185958924571367,0.6325035450491903,0.4518461134820889,0.18974530760389463,161
B1_MLP,17,Sep7,2026.9.7/log_24_2026-9-7-06-16-04.ulg,1.0,0.47804969138300185,0.9163791196710018,9.805857666386435,0.7827712393672082,0.9163791196710018,0.7827712393672082,0.5693504525029148,0.5253408657676587,0.48949742385247863,0.598584732894997,0.45729498962122994,0.21285775342425198,161
B1_MLP,17,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.1,0.039801106204023225,0.5854226921433882,1.7139628300397511,0.6838090889116335,0.5854226921433882,0.6838090889116335,0.18723993097095398,0.25105142779219286,0.4946050114282163,0.49081381717198663,0.45314227225625053,0.14614632409220588,150
B1_MLP,17,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.2,0.08779960733893924,0.48906930401830967,2.509198296495755,0.8013862162990456,0.48906930401830967,0.8013862162990456,0.16711162996418363,0.21500631346571947,0.40624471988389993,0.6357457039559018,0.4638749023351635,0.15121951778543052,150
B1_MLP,17,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.5,0.18571833104164437,0.5122301022521639,4.251010973645695,0.7295971812915099,0.5122301022521639,0.7295971812915099,0.23772732200668545,0.23890668044324456,0.3857317669889031,0.5749746514544615,0.4229702385409756,0.1510376590189582,150
B1_MLP,17,Sep7,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1.0,0.44287026881992503,0.7380140010820605,6.534419514633656,0.7415894269220108,0.7380140010820605,0.7415894269220108,0.4259668154135518,0.40975107626581486,0.4419513473885955,0.5438830601459461,0.4716693728524888,0.17797218243797971,150
B1_MLP,17,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.1,0.0663147058925364,0.4567571293667918,1.5839120146533114,0.66972895814748,0.4567571293667918,0.66972895814748,0.10632661356959608,0.11538157852673626,0.428962489981225,0.5384167877036594,0.3721343819446987,0.1419867665482199,155
B1_MLP,17,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.2,0.12191620339483435,0.3613521417729227,2.1879553377467538,0.7572287810291396,0.3613521417729227,0.7572287810291396,0.12106398902373894,0.1219005064465604,0.3178980142335125,0.6086651445073676,0.4276681661111265,0.14149949956041424,155
B1_MLP,17,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.5,0.2665467367190824,0.3999902474503842,3.582518838143482,0.7184981324105703,0.3999902474503842,0.7184981324105703,0.19351956746879084,0.17285792809694006,0.3044051769535872,0.5934590750486454,0.3827705726948144,0.1324106536452694,155
B1_MLP,17,Sep7,2026.9.7/log_27_2026-9-7-06-37-24.ulg,1.0,0.5342081412078653,0.7060025578848922,5.96034843173927,0.7495731171621658,0.7060025578848922,0.7495731171621658,0.404824827321873,0.3753536517340651,0.4400751152402602,0.6129312817565774,0.40765381762232306,0.14139825598072536,155
B1_MLP,17,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.1,0.08915171525946229,0.5102404395367984,1.6777383428021897,0.6985889360975539,0.5102404395367984,0.6985889360975539,0.13023533938369056,0.13107880456447174,0.47560741111579535,0.5460667334241914,0.41356611316907643,0.13711562392217724,140
B1_MLP,17,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.2,0.1746782203062366,0.4016903583268178,2.3730009778236862,0.7511717122945698,0.4016903583268178,0.7511717122945698,0.13857994453015574,0.16594160398275448,0.33854708241894055,0.5802289393398891,0.4515137123530238,0.15404118560065136,140
B1_MLP,17,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.5,0.4417979441066201,0.5151574796573624,4.04771431055719,0.7173972450874351,0.5151574796573624,0.7173972450874351,0.23678488559047034,0.27184823181537887,0.3679927793607988,0.5532828517740818,0.4290644094394345,0.1563349792726188,140
B1_MLP,17,Sep7,2026.9.7/log_28_2026-9-7-06-44-02.ulg,1.0,0.9073668487712406,0.8507162809665604,6.712396232019219,0.7275733995823489,0.8507162809665604,0.7275733995823489,0.4846259430973729,0.5179454662886247,0.46966837229008374,0.5706865798329002,0.4238043654864666,0.1551442527877095,140
B1_MLP,17,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.1,0.04480938093088337,0.43516073286064716,1.8272974497119172,0.7580915986365745,0.43516073286064716,0.7580915986365745,0.11058127035290777,0.10491886283184644,0.4075888593828648,0.6347718956043839,0.38860819777791394,0.14405270248758215,201
B1_MLP,17,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.2,0.08368462163259072,0.3357248721747396,2.465508866585148,0.7062456003458223,0.3357248721747396,0.7062456003458223,0.10760771984462474,0.10844426713257013,0.2989508477202662,0.5600138430761322,0.40387550789992094,0.14849888110525628,201
B1_MLP,17,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.5,0.2238031664303378,0.5111698138851932,4.029594046159047,0.7303027318014799,0.5111698138851932,0.7303027318014799,0.25130241296157635,0.2818788222078072,0.3445083532482948,0.5750615956053022,0.4199448776120687,0.16214974900989754,201
B1_MLP,17,Sep7,2026.9.7/log_29_2026-9-7-06-51-04.ulg,1.0,0.4979097666285849,0.6305627551221645,6.566991740806627,0.709890372253045,0.6305627551221645,0.709890372253045,0.34040845641168727,0.30781918371773964,0.4324104775395847,0.5660660715219767,0.40305914038882723,0.14510986402813142,201
B1_MLP,17,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.1,0.13045318735058956,0.5122019999844813,1.8403020083888608,0.6467061360606747,0.5122019999844813,0.6467061360606747,0.1436828458103479,0.13430479474270038,0.47293588436178496,0.5134960001489229,0.3633364125276094,0.15012440035234798,164
B1_MLP,17,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.2,0.26948118875158894,0.4223527080813,2.676036872232056,0.673856505144176,0.4223527080813,0.673856505144176,0.16480678181248745,0.1650498924176967,0.3521066141172666,0.49510714439678943,0.4277642901995575,0.16114967304480793,164
B1_MLP,17,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.5,0.6733289571698067,0.5663195845816521,4.589467014639716,0.695617894415353,0.5663195845816521,0.695617894415353,0.2742415914639175,0.29149591062343677,0.40067387671507365,0.5227049580048069,0.4315167748282948,0.15638751532596498,164
B1_MLP,17,Sep7,2026.9.7/log_30_2026-9-7-06-58-22.ulg,1.0,1.3966531498513906,0.9009630774736367,7.277222043272956,0.782494369075792,0.9009630774736367,0.782494369075792,0.478692932346028,0.5887882288809471,0.4857118127284585,0.6325982812283091,0.42201646493027006,0.18444228243564176,164
B1_MLP,23,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.1,0.0414986925541165,0.600189425557415,2.394725204895308,0.7341884884801921,0.600189425557415,0.7341884884801921,0.1700793533127114,0.13731966984582486,0.5589666075903849,0.5398378952526363,0.4697842361035207,0.16404436892092497,130
B1_MLP,23,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.2,0.08275863652007809,0.487791312866776,3.637966340862242,0.8400774836156415,0.487791312866776,0.8400774836156415,0.169708733961512,0.14858663620200463,0.43250586362227134,0.5711358627383624,0.582603517221076,0.20026768709336623,130
B1_MLP,23,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.5,0.2021334197461967,0.6472202931109541,6.668647452741417,0.7815809064179017,0.6472202931109541,0.7815809064179017,0.25383317924914356,0.25545994583557524,0.5377760137832351,0.5380905168033024,0.5262195648492182,0.21076118848897005,130
B1_MLP,23,Sep17,9.17数据/log_10_2026-9-17-06-34-34.ulg,1.0,0.5340407136113021,1.079808195614152,10.661966025687928,0.7843481744534431,1.079808195614152,0.7843481744534431,0.5901412683245599,0.613266859694731,0.664547049903868,0.5305630321183541,0.5249357355844818,0.2411377225242995,130
B1_MLP,23,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.1,0.03673429953691276,0.5535465783396918,2.330298171893287,0.7469731870985049,0.5535465783396918,0.7469731870985049,0.13108996877902798,0.1252603482799159,0.5230096362648476,0.5815018517758508,0.43275442845907436,0.18041103977976092,145
B1_MLP,23,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.2,0.07338003908933674,0.4678370773717937,3.5837980263500873,0.7939608761363677,0.4678370773717937,0.7939608761363677,0.15131067439142687,0.158739781488076,0.41325330313514874,0.5535839782829315,0.5196286297590964,0.23217394116988108,145
B1_MLP,23,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.5,0.1789336722045757,0.5788699602311842,6.6299990148368675,0.7713388637199905,0.5788699602311842,0.7713388637199905,0.2263280592385001,0.25750726921026296,0.4664290372213762,0.5641589076291097,0.4728381042997672,0.23046148647827902,145
B1_MLP,23,Sep17,9.17数据/log_11_2026-9-17-06-40-30.ulg,1.0,0.4800223436162491,1.0074704284739509,10.031267581266237,0.8008008267221279,1.0074704284739509,0.8008008267221279,0.5175600237997438,0.6365721050024441,0.584725782864628,0.5428492697229849,0.5225435573011384,0.271191565435095,145
B1_MLP,23,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.1,0.03757013473721616,0.5613591361213257,2.0403845914618333,0.6996354423452514,0.5613591361213257,0.6996354423452514,0.15168756134918746,0.12261954987600064,0.526383329358961,0.505079368977158,0.4569579205964344,0.15991886074961326,144
B1_MLP,23,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.2,0.07011136129186057,0.4279133599936655,3.3665831830032564,0.7669429411387196,0.4279133599936655,0.7669429411387196,0.1503124469069206,0.15381787788530005,0.3699406336275936,0.5065831338656688,0.539225805834022,0.2020161720456978,144
B1_MLP,23,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.5,0.17082540065352775,0.5141296118885751,5.990315032194948,0.7833719533101825,0.5141296118885751,0.7833719533101825,0.2449750123809441,0.23615279232446104,0.3854197190168312,0.5415201911629063,0.5303509992904233,0.19787702582045646,144
B1_MLP,23,Sep17,9.17数据/log_12_2026-9-17-06-46-02.ulg,1.0,0.4488729520934872,0.8726244676417887,8.491680856322388,0.7557604933303103,0.8726244676417887,0.7557604933303103,0.5071723006683351,0.5069314676453245,0.49726271333457156,0.48532964354916447,0.5317208461662579,0.2300043524013264,144
B1_MLP,23,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.1,0.03525436759320499,0.5691760941851473,2.5208427732066867,0.7821416048679468,0.5691760941851473,0.7821416048679468,0.14109345403537576,0.14300864266085334,0.5325435114096568,0.5370209283251558,0.5451636854857541,0.1617113744725002,153
B1_MLP,23,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.2,0.07448852757007843,0.4896709573265054,4.1946288034183254,0.7847649303489239,0.4896709573265054,0.7847649303489239,0.16769885650537406,0.1509289968713072,0.4345977195974079,0.5115109798457389,0.5638011239433641,0.19063264684466508,153
B1_MLP,23,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.5,0.20392513035061777,0.6365784344667587,7.196314193641564,0.7754095428169635,0.6365784344667587,0.7754095428169635,0.28366604402335166,0.2501407231985118,0.5120500925632342,0.5158275124137932,0.5381177095967296,0.213567945036188,153
B1_MLP,23,Sep17,9.17数据/log_13_2026-9-17-06-52-30.ulg,1.0,0.5555555739419571,1.043556395792813,10.720542977590389,0.8203778636386313,1.043556395792813,0.8203778636386313,0.6392356489117469,0.5700014552495666,0.5962265319271195,0.5472348455051949,0.5659442781240072,0.2307833119440978,153
B1_MLP,23,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.1,0.032520189424827275,0.49515558818787236,1.9798422136552345,0.729093816292361,0.49515558818787236,0.729093816292361,0.1353199066882442,0.12660272683831233,0.4591724392041256,0.5155028264476682,0.4967355198183685,0.13816096493221064,138
B1_MLP,23,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.2,0.06794723785436212,0.42727890263309076,3.532484512747143,0.7343510657321985,0.42727890263309076,0.7343510657321985,0.14957669874607826,0.2003696876883094,0.3464766371391476,0.5085737234866557,0.5034593219848157,0.16478157247557718,138
B1_MLP,23,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.5,0.18653808317714277,0.5841691034202005,6.247678780892712,0.6507975565745582,0.5841691034202005,0.6507975565745582,0.2581603717843999,0.26027969813956847,0.4548200111772529,0.45755340771423364,0.4225292215022049,0.18881577187631401,138
B1_MLP,23,Sep17,9.17数据/log_6_2026-9-17-06-02-24.ulg,1.0,0.4813534832397541,0.9250588939512541,10.033377438486331,0.6919572251310145,0.9250588939512541,0.6919572251310145,0.49687703404767286,0.5333249511882303,0.5695714764227374,0.4479116620924765,0.4719054838211791,0.2355528788023352,138
B1_MLP,23,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.1,0.044291735822973265,0.5544901537517571,2.2671862663104907,0.6776244454155983,0.5544901537517571,0.6776244454155983,0.1310312283578364,0.09387025743307002,0.5305454952896433,0.47474668914884216,0.46025554215874204,0.14817322996807558,131
B1_MLP,23,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.2,0.0809620215955217,0.3801153403239362,3.300256870072333,0.7010503315631561,0.3801153403239362,0.7010503315631561,0.1448675232860808,0.12623873682079892,0.3279708126837321,0.4282550958962683,0.5167948771306144,0.20246529380425227,131
B1_MLP,23,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.5,0.19241440865530296,0.5131602470953426,6.244053988690222,0.7051868059524822,0.5131602470953426,0.7051868059524822,0.2115872795787245,0.1745862413905507,0.4336864150933807,0.47054182501768893,0.48698613226429105,0.19678244124096267,131
B1_MLP,23,Sep17,9.17数据/log_7_2026-9-17-06-12-16.ulg,1.0,0.4684952688092332,0.8557761338802421,9.732547133945246,0.8001482301588825,0.8557761338802421,0.8001482301588825,0.468331319235244,0.48601548022049684,0.5261250038996722,0.5766046567957016,0.5212861798607722,0.18980247278174686,131
B1_MLP,23,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.1,0.03433429515541099,0.5223162014890552,2.263181878350252,0.7122550911663182,0.5223162014890552,0.7122550911663182,0.121391248639385,0.1285456722751623,0.491481830011093,0.5265496879310912,0.44802783772523375,0.17124192727034573,146
B1_MLP,23,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.2,0.07272730709621042,0.4175155676821672,3.8301152447775975,0.8024921335136324,0.4175155676821672,0.8024921335136324,0.1343355556949787,0.1205549451637452,0.37648335013603196,0.6091599018709314,0.4873489017229605,0.18817249079842407,146
B1_MLP,23,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.5,0.17416371971944258,0.568029099529361,6.596284064477556,0.7580829528561973,0.568029099529361,0.7580829528561973,0.2538639987970749,0.21919016328866262,0.4584384368095512,0.5189575601502535,0.5097514668316949,0.21336882676952376,146
B1_MLP,23,Sep17,9.17数据/log_8_2026-9-17-06-17-52.ulg,1.0,0.4777765756522878,0.93388182529102,10.064570022082783,0.7482017302002033,0.93388182529102,0.7482017302002033,0.5860943893249354,0.5421842603965487,0.4844221900253599,0.5174646706068884,0.4755476710554468,0.25669155868867766,146
B1_MLP,23,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.1,0.032171689130232425,0.5335462890877511,2.1812451516746125,0.7420619414848577,0.5335462890877511,0.7420619414848577,0.15365375055707,0.12964151134193588,0.49422185916451994,0.5639820819252737,0.4504777290908392,0.17219161379309555,114
B1_MLP,23,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.2,0.07425589976940923,0.48553036803868604,3.7110426554139466,0.7524204589538611,0.48553036803868604,0.7524204589538611,0.2073066303473383,0.15380245652657096,0.4112280433873718,0.5282537533572303,0.4970346695564148,0.20010261461381015,114
B1_MLP,23,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.5,0.2014976277442913,0.6130350429872752,6.5845055147342,0.7929307621682714,0.6130350429872752,0.7929307621682714,0.3016863234250551,0.29670048011095984,0.443583308174022,0.577399348333705,0.4960361064274685,0.2220301043931787,114
B1_MLP,23,Sep17,9.17数据/log_9_2026-9-17-06-28-10.ulg,1.0,0.4798611309825434,0.9284196459586623,10.251278244575934,0.8586552632586092,0.9284196459586623,0.8586552632586092,0.5031257534084135,0.5864347299114664,0.5147055690517538,0.5984979882254526,0.549606326695996,0.2775282055350979,114
B1_MLP,23,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.1,0.03409877890665083,0.5729759204416737,2.046869685876494,0.7394283709312065,0.5729759204416737,0.7394283709312065,0.1402775106331567,0.1086616136965877,0.5448084793075464,0.5647634297474684,0.4500595635406739,0.15888037456977622,168
B1_MLP,23,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.2,0.0653606126104181,0.43427551015490856,3.2343504184321303,0.7225199148683874,0.43427551015490856,0.7225199148683874,0.14732291214492302,0.11151880152787358,0.39300729660304295,0.5511823022638455,0.43344157954691565,0.1742454997192852,168
B1_MLP,23,Sep7,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.5,0.16534999652384302,0.5599830763617347,5.035881131667249,0.7118213375762049,0.5599830763617347,0.7118213375762049,0.29157162527406166,0.2868908671542576,0.3824404051484005,0.5178172279008627,0.4535972345515786,0.18112008150672804,168
