split,log_id,segment_id,target,steps,count,rmse,r2,truth_increment_rms,signal
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D1_lp8,10,571,0.6434803680872417,0.5253478448861175,0.934052946035768,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D1_lp8,25,556,0.088457675476043,0.9909210825796344,0.9428049045754158,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D1_lp8,25,556,0.5975230953264071,0.5513530511012654,0.8924165440403402,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D1_lp12,2,579,0.0470698256354973,0.9920236498627948,0.5271828658005218,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D1_lp12,2,579,0.4065134281328613,0.8199336871260019,0.957987486723523,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D1_lp12,5,576,0.0516344608228656,0.9972070167377606,0.977526125176884,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D1_lp12,5,576,0.3820711248656741,0.8567833833644294,1.00960682646438,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D1_lp12,10,571,0.0461152298808435,0.9939298030091784,0.5951778229539672,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D1_lp12,10,571,0.412614275462837,0.8048388570676959,0.934052946035768,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D1_lp12,25,556,0.0441647683717406,0.9977368416877808,0.9428049045754158,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D1_lp12,25,556,0.3908231853684487,0.8080642091977519,0.8924165440403402,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D2_center2,2,579,0.1514181752463859,0.9174579886853824,0.5271828658005218,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D2_center2,2,579,0.5199954868029394,0.7053667010889565,0.957987486723523,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D2_center2,5,576,0.2549622736080948,0.9319009761228796,0.977526125176884,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D2_center2,5,576,0.4621553029215185,0.7904532849754982,1.00960682646438,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D2_center2,10,571,0.1410638945866582,0.9432003356631464,0.5951778229539672,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D2_center2,10,571,0.5286326039688597,0.6796588396797298,0.934052946035768,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D2_center2,25,556,0.1256063280973864,0.9816943118162348,0.9428049045754158,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D2_center2,25,556,0.4937099732853356,0.6937055504313592,0.8924165440403402,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D2_center5,2,579,0.177834149318563,0.8861457217730206,0.5271828658005218,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D2_center5,2,579,0.8153262890536515,0.2756548252200509,0.957987486723523,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D2_center5,5,576,0.2585659503051813,0.9299623271496508,0.977526125176884,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D2_center5,5,576,0.6066996086092834,0.6388792819825442,1.00960682646438,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D2_center5,10,571,0.1641448604928038,0.9230925153245824,0.5951778229539672,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D2_center5,10,571,0.7713984437944773,0.3178775068520786,0.934052946035768,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D2_center5,25,556,0.146483558205341,0.9751033575550851,0.9428049045754158,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D2_center5,25,556,0.7098680778085806,0.3667858375803932,0.8924165440403402,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D2_center10,2,579,0.4473570339702655,0.279510640234738,0.5271828658005218,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D2_center10,2,579,0.9941039488496366,-0.0768278464561504,0.957987486723523,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D2_center10,5,576,0.8020639521016534,0.3260820314302047,0.977526125176884,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D2_center10,5,576,0.9147532048570378,0.179057281546906,1.00960682646438,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D2_center10,10,571,0.4092707579207914,0.5218815963822019,0.5951778229539672,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D2_center10,10,571,0.9356624560458756,-0.0035598109060988,0.934052946035768,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D2_center10,25,556,0.3550769681773021,0.8537122276364882,0.9428049045754158,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,D2_center10,25,556,0.8570511633755271,0.0769848620452083,0.8924165440403402,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D0_raw,2,4567,8.176078575044518e-18,1.0,0.4417127765218861,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D0_raw,2,4567,4.044371754742884e-17,1.0,0.9555406151430542,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D0_raw,5,4564,9.355630629629905e-18,1.0,0.8726285634194896,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D0_raw,5,4564,6.737007292479193e-17,1.0,1.1841105914420718,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D0_raw,10,4559,1.5394974468726478e-17,1.0,0.820839754402394,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D0_raw,10,4559,9.544976007304705e-17,1.0,1.07858034034558,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D0_raw,25,4544,2.0189020291534637e-17,1.0,1.4730123415529657,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D0_raw,25,4544,1.539334805965721e-16,1.0,0.9922018860514866,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp4,2,4567,0.2345600100940538,0.718010586787248,0.4417127765218861,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp4,2,4567,0.8584338212943359,0.1929218039194009,0.9555406151430542,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp4,5,4564,0.4151393253040631,0.7736727630236984,0.8726285634194896,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp4,5,4564,0.846455765037403,0.4889957772092324,1.1841105914420718,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp4,10,4559,0.2541493449233014,0.9041266581250044,0.820839754402394,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp4,10,4559,0.8591055430563742,0.3655629259856747,1.07858034034558,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp4,25,4544,0.229967688853802,0.9756211550047368,1.4730123415529657,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp4,25,4544,0.7627915422037032,0.4089602108745919,0.9922018860514866,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp6,2,4567,0.0985837844114422,0.9501877875177306,0.4417127765218861,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp6,2,4567,0.7609700066178331,0.3657842051808867,0.9555406151430542,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp6,5,4564,0.0925397450370132,0.9887538034750036,0.8726285634194896,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp6,5,4564,0.5897923186908182,0.7519071896173307,1.1841105914420718,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp6,10,4559,0.098506680851794,0.9855970567837706,0.820839754402394,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp6,10,4559,0.7587121315511117,0.505177353338162,1.07858034034558,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp6,25,4544,0.0833977579331404,0.9967938175302972,1.4730123415529657,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp6,25,4544,0.6268568142209532,0.6008448993805269,0.9922018860514866,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp8,2,4567,0.0707075174640454,0.9743754622678203,0.4417127765218861,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp8,2,4567,0.5826931629969804,0.6281379840882528,0.9555406151430542,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp8,5,4564,0.058469732487673,0.9955103624164372,0.8726285634194896,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp8,5,4564,0.4367628608154309,0.8639472393359515,1.1841105914420718,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp8,10,4559,0.0649979642037387,0.99372925146514,0.820839754402394,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp8,10,4559,0.5295382479060362,0.7589594112395073,1.07858034034558,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp8,25,4544,0.0570296971440553,0.9985007239090348,1.4730123415529657,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp8,25,4544,0.4772427047552287,0.7686425027101282,0.9922018860514866,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp12,2,4567,0.0409395323800725,0.991409654802616,0.4417127765218861,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp12,2,4567,0.358214043733803,0.859464128480995,0.9555406151430542,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp12,5,4564,0.0462787203993174,0.9971873754981604,0.8726285634194896,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp12,5,4564,0.3440315654744507,0.9155863774945168,1.1841105914420718,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp12,10,4559,0.0395215549469437,0.9976816023753896,0.820839754402394,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp12,10,4559,0.3384341427019552,0.9015436228182708,1.07858034034558,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp12,25,4544,0.0357577193763482,0.9994105878171046,1.4730123415529657,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D1_lp12,25,4544,0.3213580328769217,0.8950981127556435,0.9922018860514866,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D2_center2,2,4567,0.1141949060227162,0.9331627883605328,0.4417127765218861,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D2_center2,2,4567,0.4765172584443973,0.7513094724507415,0.9555406151430542,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D2_center2,5,4564,0.201803775078015,0.9465179995159896,0.8726285634194896,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D2_center2,5,4564,0.4670621433066895,0.8444158718858428,1.1841105914420718,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D2_center2,10,4559,0.142888372996265,0.9696950439192352,0.820839754402394,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D2_center2,10,4559,0.4945404915333047,0.7897678055979618,1.07858034034558,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D2_center2,25,4544,0.1184265447795119,0.9935348649435471,1.4730123415529657,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D2_center2,25,4544,0.4788303445375294,0.7671006317474754,0.9922018860514866,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D2_center5,2,4567,0.1280904664530611,0.9159072655164,0.4417127765218861,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D2_center5,2,4567,0.7253886400056593,0.4237068271893798,0.9555406151430542,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D2_center5,5,4564,0.1960503592130763,0.9495240669116012,0.8726285634194896,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D2_center5,5,4564,0.5913530718159562,0.7505924082910271,1.1841105914420718,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D2_center5,10,4559,0.1432240863327344,0.969552474873954,0.820839754402394,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D2_center5,10,4559,0.6799654748587038,0.6025621404270408,1.07858034034558,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D2_center5,25,4544,0.1204099281889139,0.9933164980429292,1.4730123415529657,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D2_center5,25,4544,0.6049430303332691,0.6282645868375187,0.9922018860514866,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D2_center10,2,4567,0.3348055678730492,0.4254733164258072,0.4417127765218861,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D2_center10,2,4567,0.983657345588646,-0.0597163953225565,0.9555406151430542,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D2_center10,5,4564,0.623641335758225,0.4892376724598833,0.8726285634194896,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D2_center10,5,4564,1.0576952953604968,0.2021208803736495,1.1841105914420718,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D2_center10,10,4559,0.4206709214093539,0.7373333941961556,0.820839754402394,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D2_center10,10,4559,1.036335771669757,0.0767985254200309,1.07858034034558,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D2_center10,25,4544,0.3382374805748941,0.9472620861770388,1.4730123415529657,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,D2_center10,25,4544,0.892434462188896,0.1909830027566718,0.9922018860514866,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D0_raw,2,2692,5.417704084395114e-18,1.0,0.3840251510762701,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D0_raw,2,2692,3.6407967656846107e-17,1.0,0.799176544480763,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D0_raw,5,2689,7.145168833050072e-18,1.0,0.7862184568421723,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D0_raw,5,2689,5.787467642260511e-17,1.0,1.0026848349504185,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D0_raw,10,2684,1.1425891572776445e-17,1.0,0.805751723051578,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D0_raw,10,2684,8.210114395789269e-17,1.0,0.979100102000715,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D0_raw,25,2669,1.0033051921088738e-17,1.0,1.0499268916747124,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D0_raw,25,2669,1.2708563041390039e-16,1.0,0.8944277154949966,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp4,2,2692,0.1623084921905339,0.8213333006002452,0.3840251510762701,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp4,2,2692,0.7320677772457883,0.1608929191151665,0.799176544480763,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp4,5,2689,0.2834139454377105,0.8700181793771689,0.7862184568421723,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp4,5,2689,0.7656730594715851,0.416879403843631,1.0026848349504185,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp4,10,2684,0.1996807460328387,0.9385170759927168,0.805751723051578,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp4,10,2684,0.7201888265373643,0.4589474105001447,0.979100102000715,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp4,25,2669,0.1410823391337812,0.9818673757153418,1.0499268916747124,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp4,25,2669,0.6193214397231469,0.5205411137668539,0.8944277154949966,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp6,2,2692,0.0772524558233799,0.9595251063110756,0.3840251510762701,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp6,2,2692,0.6178364341595888,0.4023294813283506,0.799176544480763,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp6,5,2689,0.0717162359003704,0.9916770907749372,0.7862184568421723,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp6,5,2689,0.5386116460729704,0.7114486387198169,1.0026848349504185,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp6,10,2684,0.080172274867813,0.9900887017320236,0.805751723051578,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp6,10,2684,0.6142668282052062,0.6063947815287537,0.979100102000715,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp6,25,2669,0.0659357022583354,0.9960394396825142,1.0499268916747124,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp6,25,2669,0.5283809056068656,0.6510096868196328,0.8944277154949966,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp8,2,2692,0.054069202800117,0.9801728149149166,0.3840251510762701,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp8,2,2692,0.4587401678199103,0.6705053695968455,0.799176544480763,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp8,5,2689,0.0449106089998928,0.9967360907711912,0.7862184568421723,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp8,5,2689,0.3627563927539687,0.8691114075484603,1.0026848349504185,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp8,10,2684,0.0522850290275978,0.9957846189458692,0.805751723051578,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp8,10,2684,0.4196416166352193,0.8163022552680993,0.979100102000715,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp8,25,2669,0.0451743815772076,0.9981409126683052,1.0499268916747124,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp8,25,2669,0.3838232882256442,0.8158457330083335,0.8944277154949966,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp12,2,2692,0.0311484781594672,0.9934198651512808,0.3840251510762701,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp12,2,2692,0.29587200511906,0.862936267859919,0.799176544480763,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp12,5,2689,0.0353137510100469,0.9979819687605368,0.7862184568421723,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp12,5,2689,0.2904146466049636,0.916110292672528,1.0026848349504185,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp12,10,2684,0.0328135542558812,0.9983396919220336,0.805751723051578,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp12,10,2684,0.2789380709468078,0.9188362119957532,0.979100102000715,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp12,25,2669,0.0304841294211826,0.9991534298461828,1.0499268916747124,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D1_lp12,25,2669,0.2791711659069939,0.9025772771529298,0.8944277154949966,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D2_center2,2,2692,0.091992646751558,0.9426058859305496,0.3840251510762701,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D2_center2,2,2692,0.3898665427744847,0.762016560452351,0.799176544480763,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D2_center2,5,2689,0.1692915289507235,0.9536221471365256,0.7862184568421723,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D2_center2,5,2689,0.3993928740939019,0.8413382383072721,1.0026848349504185,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D2_center2,10,2684,0.1513484774858141,0.9646785726479544,0.805751723051578,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D2_center2,10,2684,0.4076808022721609,0.8266246928311514,0.979100102000715,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D2_center2,25,2669,0.1345019866013058,0.9835194099138814,1.0499268916747124,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D2_center2,25,2669,0.3989994814171997,0.8009950838368267,0.8944277154949966,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D2_center5,2,2692,0.0983116930765473,0.9344501837284752,0.3840251510762701,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D2_center5,2,2692,0.5902470302836638,0.4545154873506734,0.799176544480763,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D2_center5,5,2689,0.1524199735870836,0.9624055316248776,0.7862184568421723,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D2_center5,5,2689,0.5154142000411045,0.7357686113405176,1.0026848349504185,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D2_center5,10,2684,0.133077200503069,0.9726920282605336,0.805751723051578,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D2_center5,10,2684,0.5559848965206823,0.6775423314342284,0.979100102000715,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D2_center5,25,2669,0.1124017640749319,0.9884903633326906,1.0499268916747124,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D2_center5,25,2669,0.5026041748294233,0.6842296662321277,0.8944277154949966,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D2_center10,2,2692,0.2618157517582943,0.535107359232402,0.3840251510762701,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D2_center10,2,2692,0.8392109293881964,-0.1026992157762318,0.799176544480763,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D2_center10,5,2689,0.502769401582671,0.5909486208111215,0.7862184568421723,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D2_center10,5,2689,0.9383033263207328,0.1242943333741802,1.0026848349504185,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D2_center10,10,2684,0.4300495637852154,0.7148199404892698,0.805751723051578,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D2_center10,10,2684,0.8794802589572207,0.1931386494694271,0.979100102000715,omega
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D2_center10,25,2669,0.3691213598791945,0.8758765855221498,1.0499268916747124,velocity
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,D2_center10,25,2669,0.7501605138237889,0.2965592167560948,0.8944277154949966,omega
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,0,D0_raw,2,1010,2.331213159187281e-18,1.0,0.5066107057617054,velocity
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,0,D0_raw,2,1010,3.846842518198393e-17,1.0,1.0255230778477296,omega
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,0,D0_raw,5,1007,4.037873428320805e-18,1.0,0.9457811810930676,velocity
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,0,D0_raw,5,1007,5.88480066218645e-17,1.0,1.149554082227506,omega
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,0,D0_raw,10,1002,9.07002045629548e-18,1.0,0.6124741822708706,velocity
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,0,D0_raw,10,1002,8.21015146088468e-17,1.0,1.0011484353775857,omega
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,0,D0_raw,25,987,7.548368475535576e-18,1.0,1.0254574164548116,velocity
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,0,D0_raw,25,987,1.3254125259285692e-16,1.0,0.9383788760865048,omega
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,0,D1_lp4,2,1010,0.3308638096889192,0.5728705852579303,0.5066107057617054,velocity
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,0,D1_lp4,2,1010,0.9429558425233616,0.1545364879025884,1.0255230778477296,omega
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,0,D1_lp4,5,1007,0.5835702465279341,0.618263730796099,0.9457811810930676,velocity
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,0,D1_lp4,5,1007,0.8527574265763493,0.4497063102980513,1.149554082227506,omega
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,0,D1_lp4,10,1002,0.3013110679547191,0.7519718012507052,0.6124741822708706,velocity
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,0,D1_lp4,10,1002,0.8758706043909867,0.2345659846995095,1.0011484353775857,omega
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,0,D1_lp4,25,987,0.2672983359720972,0.9281193656702535,1.0254574164548116,velocity
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,0,D1_lp4,25,987,0.7876527562336361,0.2950437611742273,0.9383788760865048,omega
