variable,split,channel,step,output,bin,bin_edges,near_zero_fraction,positive_fraction,negative_fraction,count,mean,std,min,p1,median,p99,max
body_rate_norm,validation,rudder,0,r_dot,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,rudder,1,ax_b,0,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,rudder,1,ax_b,1,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,rudder,1,ax_b,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,rudder,1,ay_b,0,"[0.6258206641124447, 1.0006412524585544]",0.0,0.9800995024875622,0.01990049751243781,201,0.21578333443100217,0.09702854846344702,-0.0822544023394584,-0.0146627416834235,0.2187490314245224,0.4269480407238006,0.4806518256664276
body_rate_norm,validation,rudder,1,ay_b,1,"[0.6258206641124447, 1.0006412524585544]",0.0,1.0,0.0,206,0.24526890475660093,0.09972634667494693,0.0037550923880189,0.019620358850806912,0.2544820308685303,0.4443943202495572,0.5014538764953613
body_rate_norm,validation,rudder,1,ay_b,2,"[0.6258206641124447, 1.0006412524585544]",0.0,0.967741935483871,0.03225806451612903,93,0.2382663493345101,0.11811899202543452,-0.0658035278320312,-0.02906322307884685,0.2475976794958114,0.46102521061897256,0.5835294723510742
body_rate_norm,validation,rudder,1,az_b,0,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,rudder,1,az_b,1,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,rudder,1,az_b,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,rudder,1,frequency_dot,0,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,rudder,1,frequency_dot,1,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,rudder,1,frequency_dot,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,rudder,1,p_dot,0,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,rudder,1,p_dot,1,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,rudder,1,p_dot,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,rudder,1,q_dot,0,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,rudder,1,q_dot,1,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,rudder,1,q_dot,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,rudder,1,r_dot,0,"[0.6258206641124447, 1.0006412524585544]",0.0,0.9800995024875622,0.01990049751243781,201,0.48121011966088817,0.23442132852190362,-0.1744329780340194,-0.0841021463274955,0.5113072395324707,0.9756609201431274,1.105189323425293
body_rate_norm,validation,rudder,1,r_dot,1,"[0.6258206641124447, 1.0006412524585544]",0.0,0.9854368932038835,0.014563106796116505,206,0.5738364071551331,0.23900177634941955,-0.108510248363018,-0.0019937752396799145,0.5812644958496094,1.030308005213737,1.2198686599731443
body_rate_norm,validation,rudder,1,r_dot,2,"[0.6258206641124447, 1.0006412524585544]",0.0,0.978494623655914,0.021505376344086023,93,0.5786899223282773,0.27200490276420364,-0.0934600755572319,-0.09016989916563027,0.5873441696166992,1.0457813644409173,1.417159914970398
body_rate_norm,validation,rudder,5,ax_b,0,"[0.6258206641124447, 1.0006412524585544]",0.014925373134328358,0.18407960199004975,0.8009950248756219,201,-0.006780148525803377,0.008581083305205867,-0.0345408916473388,-0.0325739383697509,-0.0051334495656192,0.0073313708417117,0.0082254409790039
body_rate_norm,validation,rudder,5,ax_b,1,"[0.6258206641124447, 1.0006412524585544]",0.0048543689320388345,0.21359223300970873,0.7815533980582524,206,-0.007279976387543505,0.009926763140599402,-0.0332146883010864,-0.03213770687580107,-0.00660121394321315,0.01549422736279659,0.0299215298146009
body_rate_norm,validation,rudder,5,ax_b,2,"[0.6258206641124447, 1.0006412524585544]",0.0,0.23655913978494625,0.7634408602150538,93,-0.007434517360306116,0.01155596522591476,-0.037550926208496,-0.03354787826538078,-0.0085532665252685,0.023527143672108623,0.0349879264831543
body_rate_norm,validation,rudder,5,ay_b,0,"[0.6258206641124447, 1.0006412524585544]",0.0,0.9800995024875622,0.01990049751243781,201,0.526687964152971,0.21598499894981407,-0.3346800506114959,-0.1228451654314994,0.5537271499633789,0.914573609828949,1.0315179824829102
body_rate_norm,validation,rudder,5,ay_b,1,"[0.6258206641124447, 1.0006412524585544]",0.0,0.970873786407767,0.02912621359223301,206,0.5177713418187284,0.23522992461484724,-0.1989602893590927,-0.13737380467355245,0.5636513233184814,0.9532689452171323,0.9783505797386168
body_rate_norm,validation,rudder,5,ay_b,2,"[0.6258206641124447, 1.0006412524585544]",0.0,0.946236559139785,0.053763440860215055,93,0.5170292420693303,0.2962813361161947,-0.3193020522594452,-0.3123378729820251,0.5948543548583984,1.0904121398925781,1.127481460571289
body_rate_norm,validation,rudder,5,az_b,0,"[0.6258206641124447, 1.0006412524585544]",0.0,0.9800995024875622,0.01990049751243781,201,0.04509217168646975,0.022803127475689838,-0.0025629994925111,-0.000715255679097,0.0440627299249172,0.1041293069720268,0.1113563701510429
body_rate_norm,validation,rudder,5,az_b,1,"[0.6258206641124447, 1.0006412524585544]",0.0,0.9951456310679612,0.0048543689320388345,206,0.0534505347802656,0.025046618011234714,-0.0091791152954101,0.006280838977545465,0.050097700208425494,0.11463164538145057,0.1254081726074218
body_rate_norm,validation,rudder,5,az_b,2,"[0.6258206641124447, 1.0006412524585544]",0.0,0.967741935483871,0.03225806451612903,93,0.04861383447242066,0.027727551525713743,-0.0131279220804572,-0.0020372866839170156,0.0498294793069362,0.10799645692110053,0.1442432403564453
body_rate_norm,validation,rudder,5,frequency_dot,0,"[0.6258206641124447, 1.0006412524585544]",0.01990049751243781,0.9800995024875622,0.0,201,0.036820359282492054,0.01578455784071603,0.0,0.0,0.0417828522622585,0.0656992197036743,0.0716745853424072
body_rate_norm,validation,rudder,5,frequency_dot,1,"[0.6258206641124447, 1.0006412524585544]",0.0,0.9951456310679612,0.0048543689320388345,206,0.04110436251350827,0.015613083442356648,-0.0059604640118777,0.0119470050558447,0.0418089292943477,0.0716745853424072,0.0955462381243705
body_rate_norm,validation,rudder,5,frequency_dot,2,"[0.6258206641124447, 1.0006412524585544]",0.03225806451612903,0.946236559139785,0.021505376344086023,93,0.03893814777194328,0.019795868811057275,-0.0159256160259246,-0.0067576761730014515,0.0417977534234523,0.08394300192594523,0.0875964686274528
body_rate_norm,validation,rudder,5,p_dot,0,"[0.6258206641124447, 1.0006412524585544]",0.0,0.9502487562189055,0.04975124378109453,201,0.09873007588431384,0.08654275184577694,-0.1020431444048881,-0.0380054116249084,0.0756978988647461,0.3666877448558807,0.4367828071117401
body_rate_norm,validation,rudder,5,p_dot,1,"[0.6258206641124447, 1.0006412524585544]",0.0,0.9514563106796117,0.04854368932038835,206,0.1302995348407986,0.1072820391232466,-0.1177787706255912,-0.03361701956018798,0.1137256547808647,0.4610418975353232,0.716209352016449
body_rate_norm,validation,rudder,5,p_dot,2,"[0.6258206641124447, 1.0006412524585544]",0.0,0.8064516129032258,0.1935483870967742,93,0.09845725434984992,0.1167020260696211,-0.2899169921875,-0.1811218124628067,0.0896453782916069,0.3797602355480192,0.4663467109203338
body_rate_norm,validation,rudder,5,q_dot,0,"[0.6258206641124447, 1.0006412524585544]",0.0,0.01990049751243781,0.9800995024875622,201,-0.10451885243815213,0.050592568692856645,-0.2355575412511825,-0.2171993106603622,-0.1052021905779838,0.0023841857910156,0.0134706487879157
body_rate_norm,validation,rudder,5,q_dot,1,"[0.6258206641124447, 1.0006412524585544]",0.0,0.009708737864077669,0.9902912621359223,206,-0.12264759027516665,0.05657336209729834,-0.2472400516271591,-0.2408161610364913,-0.12296437472105025,-0.01339912321418522,0.0352859497070312
body_rate_norm,validation,rudder,5,q_dot,2,"[0.6258206641124447, 1.0006412524585544]",0.0,0.07526881720430108,0.9247311827956989,93,-0.11912316057495569,0.07338349076140153,-0.3366470038890838,-0.2905845618247986,-0.1212358400225639,0.04207849130034446,0.0434219799935817
body_rate_norm,validation,rudder,5,r_dot,0,"[0.6258206641124447, 1.0006412524585544]",0.0,0.9303482587064676,0.06965174129353234,201,0.6477440821043962,0.41421654349771964,-0.949501931667328,-0.7363259196281433,0.7029771208763123,1.4306752681732178,1.5488861799240112
body_rate_norm,validation,rudder,5,r_dot,1,"[0.6258206641124447, 1.0006412524585544]",0.0,0.8689320388349514,0.13106796116504854,206,0.5784443958947272,0.46425398597208967,-0.8588432669639587,-0.7738321423530579,0.6929039359092712,1.3754613578319543,1.4864652156829834
body_rate_norm,validation,rudder,5,r_dot,2,"[0.6258206641124447, 1.0006412524585544]",0.0,0.9247311827956989,0.07526881720430108,93,0.6552152096103596,0.5069912106919713,-1.1215806007385254,-0.7861470627784729,0.7026790976524353,1.634799122810363,1.9061564207077024
body_rate_norm,validation,tail_diff,0,ax_b,0,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,0,ax_b,1,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,0,ax_b,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,0,ay_b,0,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,0,ay_b,1,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,0,ay_b,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,0,az_b,0,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,0,az_b,1,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,0,az_b,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,0,frequency_dot,0,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,0,frequency_dot,1,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,0,frequency_dot,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,0,p_dot,0,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,0,p_dot,1,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,0,p_dot,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,0,q_dot,0,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,0,q_dot,1,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,0,q_dot,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,0,r_dot,0,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,0,r_dot,1,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,0,r_dot,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,1,ax_b,0,"[0.6258206641124447, 1.0006412524585544]",0.9552238805970149,0.024875621890547265,0.01990049751243781,201,1.0749593239952584e-06,1.6921657107266314e-05,-5.960464113741182e-05,-5.960464113741182e-05,0.0,0.0001192092822748,0.0001192092822748
body_rate_norm,validation,tail_diff,1,ax_b,1,"[0.6258206641124447, 1.0006412524585544]",0.9563106796116505,0.019417475728155338,0.024271844660194174,206,-6.691054971014134e-07,1.0127082940079124e-05,-5.960464113741182e-05,-5.960464113741182e-05,0.0,2.8684733547379183e-05,5.960464113741182e-05
body_rate_norm,validation,tail_diff,1,ax_b,2,"[0.6258206641124447, 1.0006412524585544]",0.967741935483871,0.03225806451612903,0.0,93,2.082957889210374e-06,1.3749725487608816e-05,0.0,0.0,0.0,6.437301242840276e-05,0.0001192092822748
body_rate_norm,validation,tail_diff,1,ay_b,0,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,1,ay_b,1,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,1,ay_b,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,1,az_b,0,"[0.6258206641124447, 1.0006412524585544]",0.9850746268656716,0.009950248756218905,0.004975124378109453,201,7.413512126795151e-08,5.6595747147005805e-06,-5.960464113741182e-05,0.0,0.0,0.0,4.470347994356416e-05
body_rate_norm,validation,tail_diff,1,az_b,1,"[0.6258206641124447, 1.0006412524585544]",0.9902912621359223,0.009708737864077669,0.0,206,4.340143772141637e-07,4.622700241450985e-06,0.0,0.0,0.0,0.0,5.960464113741182e-05
body_rate_norm,validation,tail_diff,1,az_b,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,1,frequency_dot,0,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,1,frequency_dot,1,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,1,frequency_dot,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,1,p_dot,0,"[0.6258206641124447, 1.0006412524585544]",0.0,0.03980099502487562,0.9601990049751243,201,-1.2905456790178134,0.665694900886293,-2.8154847621917725,-2.699970960617065,-1.2655256986618042,0.3606080710887909,0.5509853363037109
body_rate_norm,validation,tail_diff,1,p_dot,1,"[0.6258206641124447, 1.0006412524585544]",0.0,0.10194174757281553,0.8980582524271845,206,-1.1351166015187983,0.91814374045779,-3.283262014389038,-3.0832407474517822,-1.1637210845947266,1.0560512512922262,1.3976095914840698
body_rate_norm,validation,tail_diff,1,p_dot,2,"[0.6258206641124447, 1.0006412524585544]",0.0,0.24731182795698925,0.7526881720430108,93,-0.8767278753621603,1.1832532060327623,-3.4847257137298584,-3.1305930614471436,-0.769615113735199,1.1792564296722408,1.5416144132614136
body_rate_norm,validation,tail_diff,1,q_dot,0,"[0.6258206641124447, 1.0006412524585544]",0.9651741293532339,0.01990049751243781,0.014925373134328358,201,4.911452112052183e-07,4.901386666732563e-05,-0.0004768371290992,-2.980232056870591e-05,0.0,5.960464113741182e-05,0.0004768371290992
body_rate_norm,validation,tail_diff,1,q_dot,1,"[0.6258206641124447, 1.0006412524585544]",0.9660194174757282,0.019417475728155338,0.014563106796116505,206,3.0742685052658456e-07,5.3344097038756184e-05,-0.0004768371290992,-5.6624409080541236e-05,0.0,0.0001134350826646131,0.0004768371290992
body_rate_norm,validation,tail_diff,1,q_dot,2,"[0.6258206641124447, 1.0006412524585544]",0.989247311827957,0.0,0.010752688172043012,93,-5.127280958055914e-06,4.91791512950512e-05,-0.0004768371290992,-3.814697032793598e-05,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,1,r_dot,0,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,1,r_dot,1,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,1,r_dot,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_diff,5,ax_b,0,"[0.6258206641124447, 1.0006412524585544]",0.0,0.21393034825870647,0.7860696517412935,201,-0.007575553516335022,0.011531760492340608,-0.0706911087036132,-0.0452399216592311,-0.0056624407880008,0.0131726255640387,0.0175237655639648
body_rate_norm,validation,tail_diff,5,ax_b,1,"[0.6258206641124447, 1.0006412524585544]",0.0,0.19902912621359223,0.8009708737864077,206,-0.010270660980892774,0.014984560543860877,-0.0678002834320068,-0.0668808816000819,-0.00636279536411165,0.015872344328090444,0.0360012054443359
body_rate_norm,validation,tail_diff,5,ax_b,2,"[0.6258206641124447, 1.0006412524585544]",0.0,0.3118279569892473,0.6881720430107527,93,-0.009426225780047643,0.021232309304996002,-0.1071691438555717,-0.1015484258532524,-0.0051259989850223,0.02464055828750127,0.030398366972804
body_rate_norm,validation,tail_diff,5,ay_b,0,"[0.6258206641124447, 1.0006412524585544]",0.0,0.07462686567164178,0.9253731343283582,201,-0.02583119879385212,0.02057329312998723,-0.1116990968585014,-0.0921487733721733,-0.0253617744892835,0.012457369826734,0.0199079494923353
body_rate_norm,validation,tail_diff,5,ay_b,1,"[0.6258206641124447, 1.0006412524585544]",0.0048543689320388345,0.18932038834951456,0.8058252427184466,206,-0.01884230053477841,0.02683038341104115,-0.1089572831988334,-0.09706466645002364,-0.01396238710731265,0.039097666740417425,0.0622272454202175
body_rate_norm,validation,tail_diff,5,ay_b,2,"[0.6258206641124447, 1.0006412524585544]",0.010752688172043012,0.34408602150537637,0.6451612903225806,93,-0.015205913182330468,0.032272364985568396,-0.1473426818847656,-0.12606620103120797,-0.0050067896954715,0.033106803894042955,0.0340938568115234
body_rate_norm,validation,tail_diff,5,az_b,0,"[0.6258206641124447, 1.0006412524585544]",0.0,0.03482587064676617,0.9651741293532339,201,-0.10724543133722754,0.05502909300084438,-0.2569258213043213,-0.2275109142065048,-0.1150369569659233,0.0180304050445556,0.03814697265625
body_rate_norm,validation,tail_diff,5,az_b,1,"[0.6258206641124447, 1.0006412524585544]",0.0,0.05825242718446602,0.941747572815534,206,-0.09923695431756885,0.06763321520080186,-0.3612339198589325,-0.2746880054473877,-0.09439884871244425,0.05272626504302014,0.0753402709960937
body_rate_norm,validation,tail_diff,5,az_b,2,"[0.6258206641124447, 1.0006412524585544]",0.0,0.12903225806451613,0.8709677419354839,93,-0.07372933961995574,0.07062158799482184,-0.3054141998291015,-0.2618741989135742,-0.0693798065185546,0.039827823638915925,0.0625848770141601
body_rate_norm,validation,tail_diff,5,frequency_dot,0,"[0.6258206641124447, 1.0006412524585544]",0.04975124378109453,0.009950248756218905,0.9402985074626866,201,-0.025091960289473796,0.013223711194905846,-0.0597238503396511,-0.053763385862112,-0.0239014606922864,0.0,0.0119507303461432
body_rate_norm,validation,tail_diff,5,frequency_dot,1,"[0.6258206641124447, 1.0006412524585544]",0.06310679611650485,0.02912621359223301,0.9077669902912622,206,-0.024859294919206628,0.015835316751714845,-0.0756382942199707,-0.06355456989258519,-0.0239014606922864,0.011949985288083505,0.0239014606922864
body_rate_norm,validation,tail_diff,5,frequency_dot,2,"[0.6258206641124447, 1.0006412524585544]",0.17204301075268819,0.03225806451612903,0.7956989247311828,93,-0.02130016597408437,0.01913550719485146,-0.0776648521423339,-0.07215037941932671,-0.0238418560475111,0.013043879456818055,0.0239014606922864
body_rate_norm,validation,tail_diff,5,p_dot,0,"[0.6258206641124447, 1.0006412524585544]",0.0,0.024875621890547265,0.9751243781094527,201,-1.8496116124723319,0.7938186823171798,-3.653555870056152,-3.1673905849456787,-1.935958743095398,0.4258155524730682,1.1687278747558594
body_rate_norm,validation,tail_diff,5,p_dot,1,"[0.6258206641124447, 1.0006412524585544]",0.0,0.09223300970873786,0.9077669902912622,206,-1.6521324324896287,1.2210691239259148,-4.079341888427734,-3.951275110244751,-1.818895220756531,1.3481198608875242,1.947879672050476
body_rate_norm,validation,tail_diff,5,p_dot,2,"[0.6258206641124447, 1.0006412524585544]",0.0,0.23655913978494625,0.7634408602150538,93,-1.5140347838882477,1.5548889036172089,-5.294799327850342,-4.089717607498169,-1.5819071531295776,1.2424564266204832,1.3856886625289917
body_rate_norm,validation,tail_diff,5,q_dot,0,"[0.6258206641124447, 1.0006412524585544]",0.0,0.8407960199004975,0.15920398009950248,201,0.03819653011656616,0.04954533052356873,-0.2114772647619247,-0.1192092821002006,0.0455975495278835,0.1323223114013672,0.1956820338964462
body_rate_norm,validation,tail_diff,5,q_dot,1,"[0.6258206641124447, 1.0006412524585544]",0.0048543689320388345,0.8155339805825242,0.1796116504854369,206,0.04050238917466449,0.061625737968707135,-0.3459453284740448,-0.1534819602966308,0.0441670380532741,0.1842021793127058,0.2076625674962997
body_rate_norm,validation,tail_diff,5,q_dot,2,"[0.6258206641124447, 1.0006412524585544]",0.0,0.8172043010752689,0.1827956989247312,93,0.04714808221005141,0.058799394429850056,-0.1106262132525444,-0.0974655076861381,0.0453018546104431,0.21289823949336995,0.237464889883995
body_rate_norm,validation,tail_diff,5,r_dot,0,"[0.6258206641124447, 1.0006412524585544]",0.0,0.9751243781094527,0.024875621890547265,201,0.17222382245464854,0.08554580292089278,-0.0373953953385353,-0.0218749027699232,0.1810788959264755,0.3329515159130096,0.3803670108318329
body_rate_norm,validation,tail_diff,5,r_dot,1,"[0.6258206641124447, 1.0006412524585544]",0.0,0.9466019417475728,0.05339805825242718,206,0.16377363678962795,0.10426847035248703,-0.0843554660677909,-0.05411132797598834,0.16063450276851649,0.4022732079029081,0.4688501060009002
body_rate_norm,validation,tail_diff,5,r_dot,2,"[0.6258206641124447, 1.0006412524585544]",0.0,0.8602150537634409,0.13978494623655913,93,0.13394380718599802,0.12206666978506728,-0.1245737001299858,-0.06419896677136418,0.111639492213726,0.38878676295280445,0.4235803782939911
body_rate_norm,validation,tail_sym,0,ax_b,0,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,0,ax_b,1,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,0,ax_b,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,0,ay_b,0,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,0,ay_b,1,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,0,ay_b,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,0,az_b,0,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,0,az_b,1,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,0,az_b,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,0,frequency_dot,0,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,0,frequency_dot,1,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,0,frequency_dot,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,0,p_dot,0,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,0,p_dot,1,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,0,p_dot,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,0,q_dot,0,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,0,q_dot,1,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_rate_norm,validation,tail_sym,0,q_dot,2,"[0.6258206641124447, 1.0006412524585544]",1.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
