split,scope,log_id,representation,target,k,signal,n_queries,distance_median,conditional_variance_ratio,knn_rmse,knn_r2
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,gru26,increment5,5,angular,200,0.5435441732406616,0.3399491392752121,8.310098219493883,0.46940329385287016
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26,increment5,5,linear,200,0.5459962487220764,0.4667428817382728,4.892000753048963,0.6285573912454543
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26,increment5,5,angular,200,0.5459962487220764,0.3259526072710169,8.57683697675512,0.5052751795691668
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26,increment5,5,linear,200,0.5276078581809998,0.5339892153823432,5.468377947609203,0.5910306706205797
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26,increment5,5,angular,200,0.5276078581809998,0.3710961817096028,8.097160718074832,0.47526745683187677
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26,increment5,5,linear,200,0.6389012336730957,0.3209961241777274,5.6553504108809225,0.566127325766782
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26,increment5,5,angular,200,0.6389012336730957,0.3761258085048794,14.685842182547514,0.5717049019163958
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26,increment5,5,linear,200,0.5256837606430054,0.43192241885044247,4.540135646172143,0.7037733013978993
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26,increment5,5,angular,200,0.5256837606430054,0.4322410400495294,8.839867401614777,0.5774890999357079
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,gru26,increment5,5,linear,200,0.5288287401199341,0.3736850688810863,4.795403743043171,0.6836604920546911
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,gru26,increment5,5,angular,200,0.5288287401199341,0.4051054044801351,10.335126215009733,0.6109072915345177
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,gru26,increment5,20,linear,200,0.6078803539276123,0.6199403449414059,5.604463049474448,0.5661902768066198
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,gru26,increment5,20,angular,200,0.6078803539276123,0.39117374050778503,8.051886396930577,0.5018644765549121
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26,increment5,20,linear,200,0.6107385158538818,0.5544825872129087,5.0832789554666,0.5989425605360477
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26,increment5,20,angular,200,0.6107385158538818,0.3842638047374357,8.610616248578145,0.5013706276559962
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26,increment5,20,linear,200,0.5967473983764648,0.5811288542600969,5.131144988485983,0.6399172921739877
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26,increment5,20,angular,200,0.5967473983764648,0.41448987188519504,8.047660827000907,0.4816634791794344
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26,increment5,20,linear,200,0.702197790145874,0.40072264427675625,5.57230323452894,0.5787763532900836
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26,increment5,20,angular,200,0.702197790145874,0.4116173485090083,14.91718326506831,0.558105047728735
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26,increment5,20,linear,200,0.599245011806488,0.48005434553458376,4.494339039148665,0.709719271894736
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26,increment5,20,angular,200,0.599245011806488,0.48200119579317885,8.649011515921101,0.5955364708705378
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,gru26,increment5,20,linear,200,0.5973938703536987,0.43916546998276723,4.62660132707906,0.7055393712651894
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,gru26,increment5,20,angular,200,0.5973938703536987,0.4635408548353031,9.790884703484812,0.650807107353482
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,gru26,increment10,5,linear,200,0.5435441732406616,0.7170943911876628,3.1260392201736176,0.4184304964313482
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,gru26,increment10,5,angular,200,0.5435441732406616,0.5491881575507308,4.7608354428098645,0.31729319677579615
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26,increment10,5,linear,200,0.5459962487220764,0.6109346193585065,2.6591971555537857,0.5054237915985678
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26,increment10,5,angular,200,0.5459962487220764,0.5043923235515837,4.359246359378497,0.37239623231510255
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26,increment10,5,linear,200,0.5276078581809998,0.6262888559692541,2.8725748197741536,0.45629946597983495
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26,increment10,5,angular,200,0.5276078581809998,0.5773546305445949,4.49803158491748,0.32479574768603503
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26,increment10,5,linear,200,0.6389012336730957,0.43489401877621103,3.094862192487999,0.30336712573770563
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26,increment10,5,angular,200,0.6389012336730957,0.5530887211420978,7.626483686098343,0.298342419448972
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26,increment10,5,linear,200,0.5256837606430054,0.5053449301431532,2.496635132256684,0.41474997620278653
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26,increment10,5,angular,200,0.5256837606430054,0.6290212637686228,4.729247862505264,0.32882644546196127
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,gru26,increment10,5,linear,200,0.5288287401199341,0.4903548872959118,2.798517619067506,0.44299266641926294
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,gru26,increment10,5,angular,200,0.5288287401199341,0.5638999319363016,5.430902514701289,0.4295838063375895
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,gru26,increment10,20,linear,200,0.6078803539276123,0.8029900984975623,3.0719848403072723,0.4383692004719989
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,gru26,increment10,20,angular,200,0.6078803539276123,0.6177801871410462,4.636593889723588,0.35246088576327117
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26,increment10,20,linear,200,0.6107385158538818,0.6847618788083312,2.668377761042021,0.5020029494360014
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26,increment10,20,angular,200,0.6107385158538818,0.569251136882664,4.347062105562131,0.3758996805314545
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26,increment10,20,linear,200,0.5967473983764648,0.7050279389217119,2.8162585672002636,0.4774087752901073
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26,increment10,20,angular,200,0.5967473983764648,0.6209218816209419,4.348480280462096,0.3689479567192816
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26,increment10,20,linear,200,0.702197790145874,0.5339990170302076,3.038459427531114,0.3285275214421004
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26,increment10,20,angular,200,0.702197790145874,0.6116902095415914,7.721192149190073,0.2808073319572465
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26,increment10,20,linear,200,0.599245011806488,0.5490767641556961,2.4132096681271875,0.45320894902747144
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26,increment10,20,angular,200,0.599245011806488,0.7145376738550063,4.285220719697356,0.44894229906136274
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,gru26,increment10,20,linear,200,0.5973938703536987,0.5843530597531954,2.6602800729129727,0.49666220203004363
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,gru26,increment10,20,angular,200,0.5973938703536987,0.6637738541635094,5.198831232626316,0.47729185129536034
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,gru26_phase,D0_raw,5,linear,200,0.5847208499908447,0.715427085315937,10.840614778778193,0.044459304089136564
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,gru26_phase,D0_raw,5,angular,200,0.5847208499908447,0.5774337771221248,33.120748968562296,-0.011122814418744964
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26_phase,D0_raw,5,linear,200,0.567183256149292,0.5576418895872464,7.7174734953900295,0.5232704640675356
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26_phase,D0_raw,5,angular,200,0.567183256149292,0.596667409349273,29.57382112348994,0.24347921133268302
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26_phase,D0_raw,5,linear,200,0.553806483745575,0.6041661169115636,7.907171936464827,0.45474291779070186
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26_phase,D0_raw,5,angular,200,0.553806483745575,0.5582735434447588,31.715853080224058,0.13707716884183485
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26_phase,D0_raw,5,linear,200,0.6569763422012329,0.5201938220347143,9.30533440623574,0.4153320956287402
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26_phase,D0_raw,5,angular,200,0.6569763422012329,0.5745711548359512,50.806830773682165,0.2568558317250127
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26_phase,D0_raw,5,linear,200,0.5741543769836426,0.5701015576458284,8.369873042614143,0.47153287426124646
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26_phase,D0_raw,5,angular,200,0.5741543769836426,0.6584312039615146,30.01659092878119,0.27945966320687765
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,gru26_phase,D0_raw,5,linear,200,0.5634664297103882,0.5820817081126074,8.50607717585654,0.40022657639985826
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,gru26_phase,D0_raw,5,angular,200,0.5634664297103882,0.6456078303464333,32.076941250755134,0.25634210374734046
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,gru26_phase,D0_raw,20,linear,200,0.6448272466659546,0.7809580469767571,10.034370968022404,0.18130588320300078
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,gru26_phase,D0_raw,20,angular,200,0.6448272466659546,0.5816918518726176,29.633535974753592,0.19058627609391554
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26_phase,D0_raw,20,linear,200,0.6355509757995605,0.6805055572773908,8.164129932334793,0.46649120633363617
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26_phase,D0_raw,20,angular,200,0.6355509757995605,0.5948977636429443,29.16605182608518,0.2641974823069645
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26_phase,D0_raw,20,linear,200,0.6202607154846191,0.7138182643958277,7.7745996657869165,0.47287329206966233
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26_phase,D0_raw,20,angular,200,0.6202607154846191,0.5834955763404535,30.65845401225024,0.19365728338807864
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26_phase,D0_raw,20,linear,200,0.7204077243804932,0.5884779476191427,8.956955158177742,0.4582909593639358
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26_phase,D0_raw,20,angular,200,0.7204077243804932,0.6294020380782167,49.20365831071953,0.3030146475823874
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26_phase,D0_raw,20,linear,200,0.6386640667915344,0.6632571574458822,8.493485170922648,0.4558080650500498
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26_phase,D0_raw,20,angular,200,0.6386640667915344,0.6714375906982455,28.526021104596882,0.3492443262113668
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,gru26_phase,D0_raw,20,linear,200,0.628556489944458,0.6600258506779838,8.06786784957546,0.4604320657506139
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,gru26_phase,D0_raw,20,angular,200,0.628556489944458,0.6698842868675408,30.672922403100053,0.3200177000328699
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,gru26_phase,D1_lp6,5,linear,200,0.5847208499908447,0.709070913597626,9.607539920241676,0.03905002785723688
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,gru26_phase,D1_lp6,5,angular,200,0.5847208499908447,0.2855802353804806,8.010046659544514,0.47619078543350934
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26_phase,D1_lp6,5,linear,200,0.567183256149292,0.5765816414459414,6.737012987256407,0.554801563133908
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26_phase,D1_lp6,5,angular,200,0.567183256149292,0.24738501518961128,8.306482969345144,0.5781550853941781
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26_phase,D1_lp6,5,linear,200,0.553806483745575,0.6353661546190935,7.007611088084437,0.47233084709512974
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26_phase,D1_lp6,5,angular,200,0.553806483745575,0.28215391571278103,7.48235492752998,0.5793743274221912
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26_phase,D1_lp6,5,linear,200,0.6569763422012329,0.4604754840840403,7.5798163204166,0.45674403627114335
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26_phase,D1_lp6,5,angular,200,0.6569763422012329,0.27329701465630923,15.986034661520321,0.6281711472065474
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26_phase,D1_lp6,5,linear,200,0.5741543769836426,0.5394408962435562,6.8388649284625025,0.5030902947367595
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26_phase,D1_lp6,5,angular,200,0.5741543769836426,0.35422386682072954,8.567937902457489,0.6555371625578436
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,gru26_phase,D1_lp6,5,linear,200,0.5634664297103882,0.5719369815828459,7.195702014853344,0.4442431892202092
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,gru26_phase,D1_lp6,5,angular,200,0.5634664297103882,0.3437137698590818,8.935020810723405,0.7399073293888412
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,gru26_phase,D1_lp6,20,linear,200,0.6448272466659546,0.7975333295506526,8.86856527890054,0.18119003892967633
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,gru26_phase,D1_lp6,20,angular,200,0.6448272466659546,0.3345692689588214,7.535696307500026,0.536393178124362
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26_phase,D1_lp6,20,linear,200,0.6355509757995605,0.6949649993765686,7.127411512506521,0.5017095886231232
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26_phase,D1_lp6,20,angular,200,0.6355509757995605,0.30348072970519485,8.379045143416613,0.5707527509428529
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26_phase,D1_lp6,20,linear,200,0.6202607154846191,0.7364305335277598,6.920529998656133,0.48536367723934215
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26_phase,D1_lp6,20,angular,200,0.6202607154846191,0.32236886190256103,7.394818766900931,0.5891585673403866
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26_phase,D1_lp6,20,linear,200,0.7204077243804932,0.5385469854960265,7.250221693358296,0.5029618637334956
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26_phase,D1_lp6,20,angular,200,0.7204077243804932,0.2971996614515036,16.49483437462158,0.6041255214080719
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26_phase,D1_lp6,20,linear,200,0.6386640667915344,0.6468698319968369,6.926286006874357,0.4903051230601363
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26_phase,D1_lp6,20,angular,200,0.6386640667915344,0.3840768666729706,8.29405817930822,0.6772071479463777
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,gru26_phase,D1_lp6,20,linear,200,0.628556489944458,0.6539222564627163,6.904408349286498,0.48832830703736385
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,gru26_phase,D1_lp6,20,angular,200,0.628556489944458,0.3917400109747498,8.446260745301375,0.7675840408559329
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,gru26_phase,increment2,5,linear,200,0.5847208499908447,0.6505880717389152,9.832107498400458,0.12379176764273248
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,gru26_phase,increment2,5,angular,200,0.5847208499908447,0.4267202374176134,19.96569665919838,0.24675066494669518
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26_phase,increment2,5,linear,200,0.567183256149292,0.5365906364907711,6.974842815037792,0.5655648166568744
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26_phase,increment2,5,angular,200,0.567183256149292,0.4280594837481084,18.469179026126017,0.3714843122575876
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26_phase,increment2,5,linear,200,0.553806483745575,0.5953253627871001,7.501505779795672,0.47126158017804876
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26_phase,increment2,5,angular,200,0.553806483745575,0.4360276405167948,18.45136488017724,0.3219136985197585
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26_phase,increment2,5,linear,200,0.6569763422012329,0.44865629948536645,8.500290407617573,0.4571316330216477
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26_phase,increment2,5,angular,200,0.6569763422012329,0.4804887336052165,35.70858707017426,0.4170631266603755
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26_phase,increment2,5,linear,200,0.5741543769836426,0.5329742004843889,7.348668785879064,0.5188975465513971
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26_phase,increment2,5,angular,200,0.5741543769836426,0.5571302863768767,21.185072957559584,0.41293687925210676
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,gru26_phase,increment2,5,linear,200,0.5634664297103882,0.5345992293564211,7.738082022558044,0.4612950426341341
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,gru26_phase,increment2,5,angular,200,0.5634664297103882,0.5197572692959198,22.873034798651293,0.4482159937114646
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,gru26_phase,increment2,20,linear,200,0.6448272466659546,0.7306587404819938,9.160190996428556,0.23945809003317697
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,gru26_phase,increment2,20,angular,200,0.6448272466659546,0.4820065860232947,18.905622544099025,0.32461441741602337
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26_phase,increment2,20,linear,200,0.6355509757995605,0.6535979793724209,7.43512237733499,0.5063349488238935
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26_phase,increment2,20,angular,200,0.6355509757995605,0.4640949290776478,18.231754537448566,0.3875398022057792
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26_phase,increment2,20,linear,200,0.6202607154846191,0.6910085301603868,7.166292458693474,0.5174603241751207
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26_phase,increment2,20,angular,200,0.6202607154846191,0.4881765964138322,17.862340710717717,0.3645158625675796
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26_phase,increment2,20,linear,200,0.7204077243804932,0.5246617392483398,8.273326142700137,0.4857346078330491
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26_phase,increment2,20,angular,200,0.7204077243804932,0.5098514727218024,35.536169032701466,0.4226789287787588
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26_phase,increment2,20,linear,200,0.6386640667915344,0.6275079195417548,7.391410256297697,0.5132848767141407
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26_phase,increment2,20,angular,200,0.6386640667915344,0.5913728463181273,19.46022320820608,0.5046404894374339
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,gru26_phase,increment2,20,linear,200,0.628556489944458,0.6165935256162467,7.345529198606765,0.5145656624930879
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,gru26_phase,increment2,20,angular,200,0.628556489944458,0.574960456393514,21.566122944732616,0.5094698792910359
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,gru26_phase,increment5,5,linear,200,0.5847208499908447,0.5900622954055071,6.690364998115836,0.3817973180095653
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,gru26_phase,increment5,5,angular,200,0.5847208499908447,0.3515436442503722,8.854437625082172,0.3976149268242558
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26_phase,increment5,5,linear,200,0.567183256149292,0.47442276011703693,4.69745978020357,0.657512416618761
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26_phase,increment5,5,angular,200,0.567183256149292,0.3371126830084391,8.67540960890905,0.4938381985792194
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26_phase,increment5,5,linear,200,0.553806483745575,0.525382829503611,5.542146904955682,0.5799221721506396
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26_phase,increment5,5,angular,200,0.553806483745575,0.3643996333928756,8.224000836445494,0.4586990716460039
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26_phase,increment5,5,linear,200,0.6569763422012329,0.33165722121020225,5.568233209124672,0.579391454361565
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26_phase,increment5,5,angular,200,0.6569763422012329,0.3755370044043035,14.31609448948857,0.5929999126355286
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26_phase,increment5,5,linear,200,0.5741543769836426,0.42683459041695704,4.719364583290962,0.6799236400044788
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26_phase,increment5,5,angular,200,0.5741543769836426,0.4416670018402163,9.011264881169303,0.5609460105732264
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,gru26_phase,increment5,5,linear,200,0.5634664297103882,0.4013042619747683,5.24285284807305,0.6218723672228497
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,gru26_phase,increment5,5,angular,200,0.5634664297103882,0.4315361494495258,10.384840275637048,0.6071550584434637
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,gru26_phase,increment5,20,linear,200,0.6448272466659546,0.6605923356669849,6.350721298295904,0.44297155952591327
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,gru26_phase,increment5,20,angular,200,0.6448272466659546,0.4059184287583684,8.381247214233754,0.46027872506951917
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26_phase,increment5,20,linear,200,0.6355509757995605,0.5616676166923716,4.909039134750314,0.6259654855837002
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26_phase,increment5,20,angular,200,0.6355509757995605,0.38221617492144006,8.711097650726533,0.48966523634634807
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26_phase,increment5,20,linear,200,0.6202607154846191,0.5780528049579481,5.173107022214951,0.6340037636900201
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26_phase,increment5,20,angular,200,0.6202607154846191,0.42494877454725605,7.959586921537695,0.49294678609979725
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26_phase,increment5,20,linear,200,0.7204077243804932,0.3987118419954775,5.471941336137634,0.5938129012153686
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26_phase,increment5,20,angular,200,0.7204077243804932,0.4083977235597628,14.767900162057074,0.56690528370263
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26_phase,increment5,20,linear,200,0.6386640667915344,0.4832611499698098,4.485693883155485,0.7108349458744574
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26_phase,increment5,20,angular,200,0.6386640667915344,0.47424114545970203,8.787263322545709,0.5825026743273283
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,gru26_phase,increment5,20,linear,200,0.628556489944458,0.4702107336853822,4.90870697549629,0.6685352921958074
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,gru26_phase,increment5,20,angular,200,0.628556489944458,0.5047192228513834,9.894049292836716,0.6434095874964172
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,gru26_phase,increment10,5,linear,200,0.5847208499908447,0.8090852713374803,3.7503630162512835,0.16293459301794055
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,gru26_phase,increment10,5,angular,200,0.5847208499908447,0.5679268183686379,4.950922875431742,0.2616875161455676
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26_phase,increment10,5,linear,200,0.567183256149292,0.5893117348550525,2.688928875863186,0.4943025361220028
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,gru26_phase,increment10,5,angular,200,0.567183256149292,0.5113506568697311,4.462708180703045,0.3422517624910213
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26_phase,increment10,5,linear,200,0.553806483745575,0.6213529437606454,2.904803793704332,0.44403088398852764
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,gru26_phase,increment10,5,angular,200,0.553806483745575,0.5562387674883089,4.458803273272997,0.33652159814145255
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26_phase,increment10,5,linear,200,0.6569763422012329,0.4647824701775335,3.0654991213449416,0.31652328118050765
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,gru26_phase,increment10,5,angular,200,0.6569763422012329,0.5901037561666789,7.499383391050686,0.32153469534255996
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26_phase,increment10,5,linear,200,0.5741543769836426,0.48382587209365446,2.5186744718946477,0.4043716429833142
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gru26_phase,increment10,5,angular,200,0.5741543769836426,0.6079308494813732,4.880225313679728,0.2852890593102868
