split,log_id,representation,order,signal,fit_r2,heldout_r2,harmonic_variance_fraction,n_cycles
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,within_log_native,3,q_dot,0.6967637336632466,0.5589744568177859,0.9663983251247134,532
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,within_log_native,3,r_dot,0.36158104880698194,0.196500747105114,0.6169927946107637,532
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,1,p,0.30330224413475826,0.31420183647840894,0.320603270717537,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,1,q,0.3421901775634003,0.28664650294221095,0.3972804462341449,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,1,r,0.04167926123550736,-0.05032520575103838,0.07007744914672018,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,1,ax_n,0.02191488240299788,-0.03362051332950222,0.030953550443235462,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,1,ay_n,0.006541547134503611,-0.013822576705542877,0.011535616514805393,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,1,az_n,0.9373118636342148,0.9284009026135016,1.1650447400527568,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,1,p_dot,0.1400998936999336,0.13855816451725245,0.16319679196803794,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,1,q_dot,0.17624327702155773,0.1275672214323904,0.21703529306037908,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,1,r_dot,0.1672720531197628,0.05889525194269274,0.20937556934411203,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,2,p,0.48396819594920637,0.4627292935719882,0.5115748054789936,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,2,q,0.6480457664819865,0.6290323721139104,0.7523766845715806,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,2,r,0.04948420131432407,-0.03813536354819891,0.08320028950552474,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,2,ax_n,0.030743631705810404,-0.08540987624029572,0.043423666954465694,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,2,ay_n,0.0072063005923889145,-0.019119479457802013,0.012707868401000525,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,2,az_n,0.9440387655654652,0.9317931428791166,1.1734060358134522,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,2,p_dot,0.4174646867639429,0.35484216670621027,0.48628800379917436,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,2,q_dot,0.6673513747253684,0.6325597285255735,0.8218117799185647,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,2,r_dot,0.2864157460883676,0.1786563761329233,0.35850854214980366,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,3,p,0.5009121748480949,0.46937243445655785,0.5294853061726157,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,3,q,0.6766952463847546,0.6572512371575061,0.7856385339945933,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,3,r,0.05247008823663546,-0.03336967269243485,0.08822061214929243,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,3,ax_n,0.03125284048381094,-0.08734982161118743,0.04414289598367638,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,3,ay_n,0.007673343326023208,-0.019875874438834096,0.013531469570640052,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,3,az_n,0.9541752625569948,0.9434505333128584,1.1860053348949282,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,3,p_dot,0.47251159976004087,0.3781043254570683,0.5504099625777281,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,3,q_dot,0.765827340443398,0.7199897688080694,0.943080292625587,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_cycle,3,r_dot,0.38198537146021927,0.2802153345335059,0.4781336938175984,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,t0_relative,3,p,0.0013986450624376978,4.472742217820347e-06,0.0014869891979859386,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,t0_relative,3,q,0.001413935161535207,-0.0030987850701222897,0.0016150407764794605,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,t0_relative,3,r,0.00016524617078372827,-0.0702433449970945,0.0002597057937992544,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,t0_relative,3,ax_n,0.000119629441499014,-0.010669573682610123,0.00016306451126129923,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,t0_relative,3,ay_n,0.0001043789981601817,-0.0013513462571250745,0.0001649834908418946,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,t0_relative,3,az_n,0.0012958535537275218,5.161129941677611e-05,0.001631278408942222,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,t0_relative,3,p_dot,0.0011587394860876898,-2.859967282886622e-05,0.0013405681556080719,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,t0_relative,3,q_dot,0.0015933316662268826,-0.0002385817328183215,0.0019975704245124935,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,t0_relative,3,r_dot,0.0011368790562026332,-0.0014907711735534512,0.0013430445155519484,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_native,3,p,0.48369872932407176,0.4357149928288485,0.5176347664271361,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_native,3,q,0.677035941524391,0.628813429697708,0.770638520538595,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_native,3,r,0.05581307450407613,-0.012275380570841543,0.08793244044472968,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_native,3,ax_n,0.03241005969431687,-0.05474874148786313,0.04450300776035158,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_native,3,ay_n,0.011933031380861547,-0.020383234280608065,0.01912376649935464,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_native,3,az_n,0.9453615569837635,0.9311658782402785,1.1935186053729565,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_native,3,p_dot,0.35354517447980827,0.2550685971642517,0.4041302549437722,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_native,3,q_dot,0.7043024792300399,0.6583458022703361,0.8795502884525649,687
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,within_log_native,3,r_dot,0.3036726783671374,0.24154067349589392,0.360483408173541,687
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,1,p,0.20916215084800427,0.2884452969914886,0.22652626604112908,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,1,q,0.25540519751098667,0.1251311559846705,0.2341228763374064,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,1,r,0.049772880662176666,0.028532095441427208,0.05040417633752948,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,1,ax_n,0.01438519830829954,-0.02749351728701277,0.017692464117278546,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,1,ay_n,0.014160118462274607,-0.0536242667274931,0.019614365252640754,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,1,az_n,0.9431457012660115,0.9289150088236547,1.15555650789976,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,1,p_dot,0.09844751089527648,0.12193327635786066,0.11600975398113639,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,1,q_dot,0.11896691517994651,0.058929006718355326,0.13549706105894013,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,1,r_dot,0.1380468894997735,0.10901571242518326,0.1801901917346416,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,2,p,0.35982051398708315,0.4421932091725521,0.3896919072022994,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,2,q,0.6429379969472278,0.5155793793164691,0.5893634687893144,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,2,r,0.061993668180296946,0.03861958967609269,0.06277996654400052,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,2,ax_n,0.04885026416577232,-0.14417716314174878,0.06008130908934774,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,2,ay_n,0.024469467119028532,-0.05118702962790311,0.03389470694675314,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,2,az_n,0.951198510365105,0.9338409015988134,1.1654229325135201,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,2,p_dot,0.33718370956774024,0.34576942787772624,0.3973345678085333,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,2,q_dot,0.662404735619609,0.6416211988776528,0.7544441643478927,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,2,r_dot,0.28622560258915464,0.22368238420961417,0.37360527569139973,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,3,p,0.3760572564639859,0.4474857174156067,0.40727658316328175,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,3,q,0.6801352281563158,0.5457625880583642,0.6234611412224872,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,3,r,0.06508394629908598,0.042058110663127035,0.06590944028872237,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,3,ax_n,0.050319312103931924,-0.14877433105032134,0.061888102251000186,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,3,ay_n,0.02457610269645316,-0.051082766352047004,0.034042416810205235,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,3,az_n,0.9609493694717026,0.9459414751791482,1.1773698339128662,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,3,p_dot,0.3909369680924464,0.3682746235894362,0.4606769747462671,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,3,q_dot,0.7673087551789018,0.7297381399246604,0.8739243267279433,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_cycle,3,r_dot,0.3558493339238883,0.3166644294558748,0.46448391514460835,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,t0_relative,3,p,0.0004908681435195072,0.00019787461697340358,0.0005171664945564596,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,t0_relative,3,q,0.0008964885288842428,-0.0012509582887656467,0.0008092225674891865,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,t0_relative,3,r,0.00010610936989419173,-0.031053685585882285,0.00010476368296866091,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,t0_relative,3,ax_n,0.0001002439677175726,-0.002929765146761687,0.00013166177007062308,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,t0_relative,3,ay_n,7.535061770247431e-05,-0.004977649193963263,0.00011170028061399246,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,t0_relative,3,az_n,0.000492187813776912,0.0008499351036603819,0.0006215787125094016,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,t0_relative,3,p_dot,0.0005580022843393317,8.220057701924244e-05,0.000653452781448316,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,t0_relative,3,q_dot,0.00097890767123332,0.0011801414868491955,0.0011617795260019227,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,t0_relative,3,r_dot,0.0004548600101054179,-0.0004286428655304597,0.0005900439369622418,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_native,3,p,0.3607820953979327,0.41380236591763764,0.3870484102070316,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_native,3,q,0.6913656377469897,0.5273530263293061,0.6312439674201936,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_native,3,r,0.06945521280795375,0.020671620331822682,0.06893519146959562,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_native,3,ax_n,0.03294518675228353,-0.10503577541689113,0.044148492243363466,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_native,3,ay_n,0.012019532146525957,0.010320740516748472,0.017592375988613036,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_native,3,az_n,0.953663649873609,0.9356162515208032,1.2015321301930961,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_native,3,p_dot,0.29840297593295184,0.2486368402994441,0.3532538001812343,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_native,3,q_dot,0.7068320899805802,0.6691576892462323,0.8501557281887444,551
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,within_log_native,3,r_dot,0.2935697914529609,0.23344734457546112,0.39200691977387053,551
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,1,p,0.40650726838448414,0.42407127844085024,0.5115652098834574,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,1,q,0.3300472969511298,0.17747608161065687,0.3642312226334066,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,1,r,0.026132320980200796,0.00789709370879832,0.04508716027676103,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,1,ax_n,0.009672880237276527,-0.015702539235188162,0.019929870078303547,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,1,ay_n,0.0021313652923118376,-0.00792901104821353,0.0035037386606722844,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,1,az_n,0.9465733583304541,0.9273837575522995,1.1540968697190184,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,1,p_dot,0.17649706974813317,0.16866227038732928,0.25027660795099277,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,1,q_dot,0.16580390082677743,0.07830333673524004,0.20127194141993054,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,1,r_dot,0.09609768845591582,0.0767077225936007,0.13476310363537758,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,2,p,0.5373272540398699,0.5609178969757046,0.6761943779785559,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,2,q,0.6784018142982395,0.566320495020117,0.7486657959060827,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,2,r,0.02870039292487092,0.011586586034810109,0.049517959648134026,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,2,ax_n,0.01741001343936166,-0.06698380492119305,0.03587135345383816,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,2,ay_n,0.0025017236390637576,-0.011403545846601526,0.004112568532537871,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,2,az_n,0.951900835858162,0.9309201149867337,1.160592325231384,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,2,p_dot,0.39373582664755835,0.37668441965404076,0.5583257969254368,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,2,q_dot,0.6895653365626195,0.6312007936016182,0.8370741178812583,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,2,r_dot,0.125411733709218,0.10919037700356526,0.17587181063882595,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,3,p,0.5536528966674729,0.5684097443471832,0.6967392278417881,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,3,q,0.7114642435716052,0.5953901634271029,0.7851525938550796,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,3,r,0.033754536392125556,0.019410068463056596,0.05823807971487073,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,3,ax_n,0.017774277776517966,-0.0692848711197731,0.03662187870956378,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,3,ay_n,0.0027996366508628023,-0.012156731768595108,0.004602305951422979,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,3,az_n,0.9627457616984563,0.9444443903444224,1.173814855587293,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,3,p_dot,0.4445250995691622,0.40155352395046606,0.6303460687931555,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,3,q_dot,0.7912896802016022,0.7183298828173142,0.9605588853191278,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_cycle,3,r_dot,0.26473809336077025,0.2756390057499162,0.3712568708473812,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,t0_relative,3,p,0.00045800543294904905,0.00046619541881887105,0.0005616876959186062,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,t0_relative,3,q,0.0006416943101031913,-0.005461981066981814,0.0007051387001145285,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,t0_relative,3,r,6.994234575408154e-05,-0.027352943080174885,0.00011806962507242459,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,t0_relative,3,ax_n,0.00017626217765720487,-0.0009452237482632242,0.00036496093290939286,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,t0_relative,3,ay_n,0.00011003508033247122,-0.002210358302950688,0.00016437892186537225,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,t0_relative,3,az_n,0.0005468636032387453,0.0007357377319273661,0.0006626939590976303,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,t0_relative,3,p_dot,0.0004954955099343294,-2.1326619811468106e-05,0.0006584239447811515,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,t0_relative,3,q_dot,0.0007992315555196416,0.0014874937078486195,0.0009651699622715827,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,t0_relative,3,r_dot,8.30856642315414e-05,0.00015472372695679582,0.00011627808627727357,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_native,3,p,0.5281504495960339,0.5477498313747706,0.6539570683394887,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_native,3,q,0.7059298078609896,0.6120608146600242,0.7830997243449955,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_native,3,r,0.03903331713226976,0.025040405364171514,0.0672013588717333,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_native,3,ax_n,0.020270434980179552,-0.11184193566847189,0.041715703925391534,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_native,3,ay_n,0.002197263647283343,-0.013498830922492822,0.003303123819799216,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_native,3,az_n,0.953350102665268,0.9392453037906587,1.1537761911284041,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_native,3,p_dot,0.3375278392253559,0.2843082956802606,0.4490400668791235,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_native,3,q_dot,0.7232486363536696,0.6716018003516839,0.8789168506975473,563
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,within_log_native,3,r_dot,0.21378043318607376,0.22395171427292593,0.29665385176482684,563
