split,log_id,segment_id,target,axis,count,mean,std,min,p1,median,p99,max
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D1_lp4,1,872,0.506503406056131,1.6932574773187477,-3.9694564484368233,-3.2323677493894776,0.38706659587527337,4.556553926217421,5.087147012790491
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D1_lp4,2,872,-0.03368840844387215,5.567460808420773,-11.760354928282863,-9.685372327653763,-0.21611249968645027,10.026220503130869,11.278889122985975
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D1_lp4,3,872,0.016077359404589483,5.685675667317867,-17.829574941998082,-13.261722506507045,-0.12266047502129962,14.160311397724218,17.090374937488907
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D1_lp4,4,872,-0.0267470496389183,4.048544720510581,-9.865502325180763,-8.069078076776458,-0.14989596847937564,8.040197005557282,9.486290618469237
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D1_lp4,5,872,0.03336575249628542,1.3306076566102905,-4.772210000742945,-3.605947641317804,0.11727329766618738,3.00278388386316,3.553667907179742
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D1_lp6,0,872,-0.2330730842083658,1.8266894658983692,-5.771814963656497,-5.303338523158975,-0.18174491517730224,4.165684904146264,5.511676294826504
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D1_lp6,1,872,0.5077502897579823,2.155289312642288,-5.006971811452881,-4.1319645852193965,0.13635283343966142,6.082452706051559,8.05243119139322
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D1_lp6,2,872,-0.029000151857471092,9.744586066113335,-17.688042876857683,-15.91727722441543,-0.06972702647285062,14.880941556456367,15.961811542353304
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D1_lp6,3,872,0.03332459671826325,9.41818914437397,-28.36753940624053,-22.63043336983465,0.07658682764634038,23.989922150610266,30.017686668077104
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D1_lp6,4,872,-0.015936265408879338,7.423945417273924,-17.605958966681243,-14.340342728024103,0.7641807703382969,13.728597862071222,18.45122566194362
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D1_lp6,5,872,0.029944391660502757,1.7426289726160031,-6.133570183052562,-4.733309619962539,0.07864888733318917,4.080805547662102,5.96938167299793
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D1_lp8,0,872,-0.2361818835308591,2.1081008852304044,-6.816158161418986,-5.739682567496156,-0.08233456205207715,5.182807191121085,6.830998773972809
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D1_lp8,1,872,0.5078352846871348,2.275527954125595,-5.887036166488349,-4.405097519498078,0.1373252223198535,6.599709799149088,8.503119017886048
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D1_lp8,2,872,-0.02849729215561718,10.042813271678675,-19.190246296074047,-17.15545141514883,0.3556973576577366,15.221786434214813,16.187973597366682
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D1_lp8,3,872,0.03401237463784924,10.293401972461531,-32.09285675204356,-23.652695532932906,-0.11287276926925012,25.44285747469393,38.263301031070874
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D1_lp8,4,872,-0.02010935880121719,9.747979113136399,-25.337463460083328,-19.9536067763905,1.2359067772128742,16.3797593409277,20.48837880143536
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D1_lp8,5,872,0.028650521978483452,2.1127464701027185,-7.960864680423888,-4.836667519084367,0.0025774894191869756,5.100067846598973,7.802532199058425
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D1_lp12,0,872,-0.2396787081041878,2.6295650640081685,-8.62726446709887,-6.6347993362079,-0.2513145250914741,6.953315734988534,8.967828198233486
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D1_lp12,1,872,0.5065539727957563,2.483426375661237,-6.953286079945727,-4.939916835557188,0.1995658078179322,7.159938503829998,8.696299632736553
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D1_lp12,2,872,-0.027806630863989802,10.08878946974343,-20.31863856197361,-18.27902367590634,0.6927946404086838,15.282514126130271,16.47575359837838
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D1_lp12,3,872,0.027351033071305056,13.130617193537235,-42.24202080827289,-30.18427647838893,0.11120119832985609,30.786720660745825,48.53012981067281
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D1_lp12,4,872,-0.017003817330874908,13.851088451244756,-35.64405849364789,-28.166925610156742,0.5799190606748783,24.669696365689592,30.750554684819598
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D1_lp12,5,872,0.027965257437145234,2.807640628343799,-10.961290780347841,-6.901707505469521,-0.010599605752846457,6.890728812095698,9.716588697064681
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D2_center2,0,872,-0.23803061161651787,2.647000408073639,-8.4212643350065,-7.437341437789827,-0.34217203516459993,6.9514573217357185,9.616379269618303
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D2_center2,1,872,0.5065634327695406,2.5135884486919515,-7.3554704618303655,-5.289565313991513,0.19420445980667583,7.013843709863385,8.776595812284524
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D2_center2,2,872,-0.031793722594485874,10.099541479236436,-20.715604445038405,-18.827074823239098,1.1939184830012648,15.863330865086448,16.546418110213096
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D2_center2,3,872,0.071607653753955,19.334789551859206,-56.62104260468274,-42.781376471146764,-0.22053559026394137,49.678142668241186,89.12003009650448
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D2_center2,4,872,0.0013995180531115236,15.299419465054102,-34.51676759309373,-27.942358703748916,1.480603526682454,30.498411864762726,41.341545102880616
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D2_center2,5,872,0.027921569202901807,3.197170926390683,-10.485075533630237,-7.268821728003654,0.005434990596387735,8.148853580724174,11.330303323949272
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D2_center5,0,872,-0.23060620337303933,1.6950546579591155,-5.4100648743189055,-4.679808891565979,-0.11772686506312541,4.130183296462789,5.43004949317077
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D2_center5,1,872,0.507219799283156,1.9779935115132987,-5.681045515749279,-3.7992481021310525,0.21334841704540625,5.53517781945351,7.125016824723391
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D2_center5,2,872,-0.02815857599973219,8.01138038021533,-14.945761652337993,-13.158485060423377,0.09949401960621895,11.91331502593932,12.768045164691737
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D2_center5,3,872,0.03393742008290599,9.401599595755242,-29.296461418459835,-20.91450940458692,-0.17725914585422792,23.38808050905445,35.86472773644886
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D2_center5,4,872,-0.018025779781049942,7.225920486559912,-17.53558448314373,-14.501478785396596,0.7636363813974896,14.208571117282762,16.493709936969125
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D2_center5,5,872,0.03178268228329105,1.7572434728389335,-7.191927889621833,-4.506363564475673,0.06392816197313309,3.9355104632569646,6.557440391837369
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D2_center10,0,872,-0.22680778445198252,1.1737274835417248,-3.7200541075054847,-2.888085193172246,-0.26484257431991576,2.744499431260859,3.3726031549059092
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D2_center10,1,872,0.5082800996965757,1.5102594664986795,-2.9790299807314145,-2.625933905554425,0.5114664082611751,3.6448044450355903,4.127400221402234
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D2_center10,2,872,-0.021798750010347315,2.924217836191196,-6.751227902511011,-5.803144629476124,-0.19480700947979834,6.069171317726621,7.091364043520283
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D2_center10,3,872,0.005657836655508504,4.308241498058412,-13.420435139758649,-9.942341097075545,0.08045494515217351,9.438220887185171,14.048941210730653
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D2_center10,4,872,-0.029950952365757795,3.4911099647139157,-9.000623575794998,-6.892545402892173,-0.1668111232675574,7.037647973960118,9.35738961714907
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,4,D2_center10,5,872,0.03043597870250135,1.2069488916072233,-4.998862454907205,-3.048594696766751,0.08327565876452309,2.39931255653518,3.0491786466384236
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D0_raw,0,1916,0.14798374962104838,2.697327946979987,-9.180835349288575,-6.0069644618303455,-0.27757036702162263,7.996337566682506,13.146742073473519
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D0_raw,1,1916,-0.32475476568065526,2.5834227879629226,-13.001774181505642,-8.402894031571952,-0.16506362938287797,5.9710225026934935,10.197372509151542
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D0_raw,2,1916,0.026960273247058835,8.514303520504468,-20.607195062964774,-16.35471596392092,0.92796217947877,15.538080379249601,21.56716978462152
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D0_raw,3,1916,0.09953504082371623,24.431926360849815,-86.178539511085,-59.92980289282166,-1.2507990177774428,66.60191943209107,104.69203482650184
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D0_raw,4,1916,-0.009683504651755551,16.055526891692388,-67.5846391426621,-37.19763086795246,1.033661206552028,31.792067825245763,48.79074667642619
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D0_raw,5,1916,-0.01757051361113621,3.4578662140793877,-15.173907688482931,-8.77068860747421,-0.04906744839911599,8.508695471838287,19.492046276023473
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D1_lp4,0,1916,0.15638562070018847,2.0380336802787857,-5.49261925511308,-3.8462171274300774,-0.04102363563747126,6.829223331766178,10.00485360340131
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D1_lp4,1,1916,-0.3274862625760729,1.9653062739443532,-8.879469241473611,-6.46789394681342,-0.16555542373816096,4.463120787161978,6.348520815195181
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D1_lp4,2,1916,0.03601436028692407,6.586574596151817,-12.910988521247111,-11.430581334917802,0.04703099357130015,11.572354423737933,14.028386341430572
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D1_lp4,3,1916,0.0076421383945737414,5.8691907087956,-22.32148695966456,-12.892918129238089,0.019248671299247237,13.14695618034487,26.241715480820087
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D1_lp4,4,1916,0.014340109487208305,4.962694869828324,-17.031575128214694,-9.88497736620485,-0.5291277007737798,11.901405586586254,15.645882292927073
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D1_lp4,5,1916,-0.011955639331122737,1.4837625605096671,-6.2406939316145476,-3.9366609434195663,-0.04273428257868134,3.647491641063571,5.78982985551613
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D1_lp6,0,1916,0.15699133642899576,2.31512079443233,-6.821479353838035,-4.860837939208922,-0.16043314858789604,7.657733141213783,11.85274536525165
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D1_lp6,1,1916,-0.32927307615605345,2.1784626603311805,-10.65676996216904,-7.345031032599834,-0.1406870132757148,4.8574656168642365,6.886898488761216
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D1_lp6,2,1916,0.04131081936072019,8.167022046116617,-17.066006504645763,-14.59990406286558,0.24488278947069703,13.851930990093383,14.933426735461321
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D1_lp6,3,1916,0.010438066592832003,8.095688431416669,-33.7803705213722,-19.04011908917244,0.004239087884371828,19.07035978665083,39.494429479353414
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D1_lp6,4,1916,-0.003415965417891395,6.935239834370672,-25.57834017474748,-15.624228772475162,0.18109362549407004,14.307916109541063,19.549329909382692
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D1_lp6,5,1916,-0.012892362231745235,1.7814013133361475,-6.764402294731439,-4.943025896350217,-0.0387274490282029,4.685621012249496,8.346526626574363
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D1_lp8,0,1916,0.15408134140688107,2.4848204198845525,-7.398388701429171,-5.212026297311009,-0.1935096638338662,7.867005758036483,12.051152183488394
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D1_lp8,1,1916,-0.3288879276652898,2.3021203719299925,-12.163787128121442,-8.134281256858005,-0.16054749273976993,5.228840719732109,6.904224826792305
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D1_lp8,2,1916,0.039795168865677875,8.247308517659077,-17.824165973162486,-15.165406803227812,0.5165659107955523,13.696177906740415,14.906490221473542
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D1_lp8,3,1916,0.016373513338392893,8.976333718551265,-35.19546143835005,-21.953592571074186,-0.09984577303441122,20.939632244400705,44.788652710900195
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D1_lp8,4,1916,-0.02989478424874129,10.488442052417408,-30.38000426702656,-21.42806209794155,1.1370090431707731,18.056848493480043,22.126895811053906
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D1_lp8,5,1916,-0.011292726361927222,1.9965116863323178,-8.589162888508538,-4.993276155096693,-0.03867176155588478,5.2611956736458705,9.702972710588556
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D1_lp12,0,1916,0.15258756366878196,2.5666210787719947,-7.932154971761115,-5.591138143425796,-0.22320521188209255,7.958644647161994,12.478029001361406
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D1_lp12,1,1916,-0.3285125617451405,2.429570023381127,-13.174722044871158,-8.330379845123653,-0.18535338942510943,5.602609113827682,8.983188443814385
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D1_lp12,2,1916,0.038125827116415704,8.274422274713794,-19.04445613008765,-15.674010130929506,0.639711627710364,13.998954035307905,15.959459607377648
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D1_lp12,3,1916,0.01226246993592156,11.854460012942539,-42.11473310517512,-28.310546764032612,-0.19227926414607832,27.860886393320886,60.965811275489635
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D1_lp12,4,1916,-0.042423064279824334,13.056905863358594,-43.66822182946594,-27.417985499042835,1.126551877564175,24.062154152546945,27.972084267685627
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D1_lp12,5,1916,-0.00990850971246572,2.2657342394740514,-10.36669229944264,-6.014605859332843,-0.082674853772508,5.890929625638059,10.031324748252718
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D2_center2,0,1916,0.1521510133560731,2.57771436338108,-8.239921448080075,-5.845649341800849,-0.22887993414781438,7.733546402534931,12.696889781138012
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D2_center2,1,1916,-0.3257379575115617,2.44116863263922,-12.97759407731765,-8.392004428030896,-0.18902999634052584,5.482875393005646,8.475204433748218
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D2_center2,2,1916,0.0339934691143391,8.287354298028797,-20.121895880812534,-15.80942347250703,0.8055288774642309,14.326205150168745,16.308874104603838
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D2_center2,3,1916,0.03766905752065041,15.844867688652899,-48.178393011980695,-35.54728545978557,-0.8891693797382851,40.596995111113486,70.88930956416341
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D2_center2,4,1916,-0.015225760851306088,13.694047460494874,-48.84838272531161,-28.52138420686306,1.6971618895786893,24.493278265926588,30.575364872159206
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D2_center2,5,1916,-0.012925145047674707,2.5089250183452125,-11.940542838537086,-6.146360997442506,-0.0641758920506233,6.374872113053115,11.82938754467553
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D2_center5,0,1916,0.15647763885401034,2.1696680498529672,-6.444542657326941,-4.611040497729376,-0.11406574758796803,7.136207246456843,10.967517427315135
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D2_center5,1,1916,-0.3283146301914215,2.0610825155213006,-10.121988890398697,-7.111336142548207,-0.17273724120719863,4.607472069222009,6.3366709796446745
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D2_center5,2,1916,0.03864598915259553,7.03183235718935,-15.2101349398909,-12.698447294963398,0.24496948243959174,11.873721234959017,13.401164166866499
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D2_center5,3,1916,0.013821285082423102,8.054796716336693,-34.84690432323313,-20.110947146005426,-0.03626780898497317,21.43876933839912,32.821045186770995
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D2_center5,4,1916,0.00019398185262005482,7.332440914287152,-25.47483883160492,-15.28498887485498,0.5292500272555203,14.069592424019936,18.837535000748964
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D2_center5,5,1916,-0.012970706547785206,1.7102092129686337,-7.079867663827582,-4.555272072212139,0.016393112437166596,4.375642450623101,7.524176413443829
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D2_center10,0,1916,0.15490452583144057,1.676823675643614,-4.119177656863845,-3.074922844346772,0.02040151925206815,5.605402198300359,7.734461540269807
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D2_center10,1,1916,-0.3277603336450798,1.7045691102096092,-6.336677661889883,-5.0855734923622595,-0.25802405152417585,3.7644220246833924,5.099533549016931
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D2_center10,2,1916,0.032102447098498896,3.7724419517976404,-8.295622471682236,-6.696967389439588,-0.11023715299673503,7.546324308498215,9.389829701557522
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D2_center10,3,1916,0.008918259797108209,4.077999945430976,-13.506618080550279,-9.214695270628146,-0.06008162742165592,10.015157554749111,17.171706453438006
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D2_center10,4,1916,0.013126736961234994,4.348932093919485,-14.700970169571576,-9.854504634382762,0.038294973076549735,10.000708923409817,14.412089907270474
train,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,5,D2_center10,5,1916,-0.01115294130157853,1.2301209725778872,-6.290690819114263,-3.0684954276239815,-0.02924474668501373,2.71430180325738,4.0895887354253135
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D0_raw,0,1526,0.254357523717603,3.7388579233148316,-9.398708840411473,-6.531812146892963,-0.2170921739622247,11.116933339262285,16.230475262936885
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D0_raw,1,1526,-0.3067846552647211,3.1946556148015235,-11.54810206624397,-8.285036665616229,-0.4156566766487715,7.790630638198537,11.757048282032114
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D0_raw,2,1526,-0.041777271318330075,11.96882120699765,-26.290229183880644,-22.184680913908522,0.2485077125885849,19.97740352121042,30.081460853381614
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D0_raw,3,1526,-0.095093466484502,30.505081365572433,-95.8103433142756,-64.21895320705354,-1.56979570360605,83.1423655139838,158.69158898724788
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D0_raw,4,1526,0.048177247383171584,21.43348210516772,-58.1284138119848,-40.32640539607274,0.0,45.98244205475886,55.95857302424862
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D0_raw,5,1526,0.03190422129593959,5.029931483659558,-15.697304310015923,-11.14774384319592,-0.24939801372247344,13.118992596292482,20.09037859693328
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D1_lp4,0,1526,0.25064668927560285,1.7660757193654995,-3.732572233981497,-2.9872438524896245,-0.006967853166461072,6.321315656516726,7.898918981062246
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D1_lp4,1,1526,-0.29506763348574283,1.353239936148681,-5.0047815496359505,-4.0893298102072455,-0.32761842259761276,3.798637147452876,6.009813052012192
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D1_lp4,2,1526,-0.0204877363146957,4.222571675326086,-9.409697773090384,-7.333615539491708,-0.003373523248895522,7.75153332847721,8.880109315134082
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D1_lp4,3,1526,-0.011389976069260503,4.81843798995812,-17.008213550161912,-11.319048108857352,-0.07466341686096765,13.349306076209126,20.31632296600142
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D1_lp4,4,1526,0.029072420649085585,3.792110567189133,-9.199646120405845,-7.029347954398264,-0.09396249597849812,7.709791272875872,10.587904690139819
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D1_lp4,5,1526,-0.0017854672195904515,1.46563019911785,-6.258562741915588,-3.4713321737998735,-0.012051760180778161,3.5067848710639224,6.937229690187935
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D1_lp6,0,1526,0.2505722636114885,2.557145604485491,-5.654551614433197,-4.29507418464544,-0.13464729438735565,10.090144882249039,13.031920720250866
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D1_lp6,1,1526,-0.2971656366019618,2.07442820689659,-8.03671068967577,-6.388474363978829,-0.34269592830497064,5.650856582889255,9.30824431945255
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D1_lp6,2,1526,-0.03462397234039111,10.74731016239061,-18.804902970941804,-16.82165719649575,-0.19638682535142854,16.70648562283072,18.49808500439858
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D1_lp6,3,1526,0.005568169968362318,10.236340201179939,-32.47927281338128,-24.37377662811902,-0.17199753314786564,24.50068554413424,37.316937784812076
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D1_lp6,4,1526,0.041502973900308944,9.57887102277153,-20.07725574185541,-16.600104860806216,0.05226922781440287,17.740295755609413,21.9856550772769
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D1_lp6,5,1526,-0.003253770632085059,2.1938066239304734,-8.847851746453939,-5.059077298569246,-0.10691172832761979,5.31964494675254,8.637385365124375
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D1_lp8,0,1526,0.25082384769746546,2.741415390778823,-7.034362546822813,-4.912693248092666,-0.1818375028614606,10.533651941882125,13.530401605841396
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D1_lp8,1,1526,-0.2981072612923818,2.2296978933162657,-8.749074343710387,-6.514785000584133,-0.33265977704936256,5.878249592239414,9.733027650947243
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D1_lp8,2,1526,-0.035361800591836655,11.316700701493014,-19.790802090884526,-17.916293473337337,0.022810986600688466,17.329688342810883,19.192016710896738
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D1_lp8,3,1526,0.01638942874885878,11.524769158092047,-37.56363746214541,-28.98097160061654,-0.15253413484944822,27.70516522118264,41.17873771701332
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D1_lp8,4,1526,0.04458996556171451,10.745762076753289,-24.47289647329493,-19.730981157829255,0.12803263316440008,19.769933159437173,23.330009812456293
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D1_lp8,5,1526,-0.003109083688488027,2.4911789198636183,-11.246922366491637,-6.215450498584765,-0.05245858214346222,5.933763775247724,10.062104929763748
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D1_lp12,0,1526,0.2526395190089505,3.301607201129727,-8.78750215443318,-6.041477848614704,-0.1014648629409845,10.683834390118317,14.126708828437748
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D1_lp12,1,1526,-0.29959948010949056,2.760584602448526,-9.75146461086037,-7.520537691114192,-0.23901710265124232,6.791769344128433,10.324142906614036
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D1_lp12,2,1526,-0.033869235046387676,11.406131768910864,-20.692454736022633,-19.10082360063733,0.7045210961346569,17.31900477845593,19.034064760905718
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D1_lp12,3,1526,0.0019247108999361046,13.750535254638915,-49.60202294423651,-34.70524219238923,-0.1033349702842069,32.757017636312156,48.44886661939244
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D1_lp12,4,1526,0.047486548731361204,14.658175492827873,-35.63534972087436,-28.742200516983765,0.773710710969227,26.812924736913104,29.629370383245956
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D1_lp12,5,1526,-0.004649841556224255,3.3865108056605835,-14.025190210307445,-8.678618706241167,-0.07616968032139898,7.677145425858178,12.190251200782322
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D2_center2,0,1526,0.2540588977575625,3.3501821525955746,-8.477326666362524,-5.99429405553596,-0.07075756037260189,10.859481727330534,15.096212209209996
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D2_center2,1,1526,-0.29633172927468254,2.839088809323404,-10.94757023509581,-7.701826083011285,-0.2324702333580492,7.145659270613812,11.342555916815234
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D2_center2,2,1526,-0.04108368030788757,11.422635140521592,-22.596180357379858,-19.75590987913508,1.1363766542876572,18.140675584108397,19.56240662266687
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D2_center2,3,1526,-0.059288708690936644,19.568825513891948,-61.37106654029549,-44.010423455029446,-0.12406738579302504,49.58980611229494,74.1313459893608
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D2_center2,4,1526,0.03145547837563668,16.78136395125628,-38.53798694964395,-30.417446448572296,0.6057674201987746,34.3533655241582,41.5394107985211
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D2_center2,5,1526,0.0006089948465770307,3.684764602926579,-14.321429501914643,-9.06617485517084,-0.09515499916458973,9.38657744793097,12.255866164695027
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D2_center5,0,1526,0.25165278808931646,2.306723267428719,-5.4660309178528586,-4.033786618137569,-0.10011029011272096,8.915676565133241,11.237507272370848
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D2_center5,1,1526,-0.2969962953618973,1.8441711787108679,-7.152237264738165,-5.589500753431944,-0.3352013254331713,5.007570731563522,7.874765980249341
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,1,D2_center5,2,1526,-0.028531620119860348,8.645872259420148,-15.644388484846873,-13.364249980542924,-0.09366040768503264,13.226365985769627,15.101024513487026
