split,scope,log_id,representation,target,signal,k,conditional_variance_ratio,knn_rmse,distance_median
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,plus_raw_rpm,D1_lp6,linear,20,0.5165335498811712,7.10576092281966,0.7037731409072876
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,plus_raw_rpm,D1_lp6,angular,20,0.2942126976598974,16.72756196084083,0.7037731409072876
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,plus_raw_rpm,D1_lp6,linear,20,0.6208111370802591,6.650225393000141,0.6007902026176453
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,plus_raw_rpm,D1_lp6,angular,20,0.3757823667142599,8.092638215184708,0.6007902026176453
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,plus_raw_rpm,D1_lp6,linear,20,0.6017107750632478,6.15374844635068,0.5991359353065491
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,plus_raw_rpm,D1_lp6,angular,20,0.34761510031200404,8.700852474112708,0.5991359353065491
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,plus_raw_rpm,increment2,linear,20,0.6764782372750796,7.622256810585285,0.6093879342079163
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,plus_raw_rpm,increment2,angular,20,0.4741571237646694,18.238544715155516,0.6093879342079163
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,plus_raw_rpm,increment2,linear,20,0.6498349859297475,7.457282393680126,0.6118406653404236
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,plus_raw_rpm,increment2,angular,20,0.4562602438220557,17.929433135977416,0.6118406653404236
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,plus_raw_rpm,increment2,linear,20,0.6872596335973233,7.182836567552068,0.5977754592895508
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,plus_raw_rpm,increment2,angular,20,0.47620170614674495,17.59031873876618,0.5977754592895508
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,plus_raw_rpm,increment2,linear,20,0.5101571183610142,8.120310201631437,0.7037731409072876
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,plus_raw_rpm,increment2,angular,20,0.5001301185418818,35.53568803917129,0.7037731409072876
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,plus_raw_rpm,increment2,linear,20,0.6090231212862375,7.136143865200627,0.6007902026176453
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,plus_raw_rpm,increment2,angular,20,0.5879992945207182,18.878229326395047,0.6007902026176453
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,plus_raw_rpm,increment2,linear,20,0.5677064171090789,6.666269818884291,0.5991359353065491
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,plus_raw_rpm,increment2,angular,20,0.5343068793208968,20.479703080699476,0.5991359353065491
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,plus_all_load_channels,D0_raw,linear,20,0.7392881961078204,8.326624741588198,0.6284892559051514
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,plus_all_load_channels,D0_raw,angular,20,0.5732672864975233,29.38989124662265,0.6284892559051514
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,plus_all_load_channels,D0_raw,linear,20,0.7086407891984695,8.376676838376046,0.6349682211875916
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,plus_all_load_channels,D0_raw,angular,20,0.5846190241946873,29.093932380194747,0.6349682211875916
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,plus_all_load_channels,D0_raw,linear,20,0.7218372009990519,7.7292404739156,0.6161248683929443
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,plus_all_load_channels,D0_raw,angular,20,0.5781743423851057,30.673029411525018,0.6161248683929443
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,plus_all_load_channels,D0_raw,linear,20,0.5554816582323222,8.797397041328248,0.7213237285614014
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,plus_all_load_channels,D0_raw,angular,20,0.6248633359679274,49.18051328299792,0.7213237285614014
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,plus_all_load_channels,D0_raw,linear,20,0.641485633516583,8.067803448108652,0.6209298372268677
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,plus_all_load_channels,D0_raw,angular,20,0.6496786375480229,27.686609170872373,0.6209298372268677
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,plus_all_load_channels,D0_raw,linear,20,0.6327075045679513,7.397433277405155,0.6128050088882446
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,plus_all_load_channels,D0_raw,angular,20,0.6441259339541542,29.997150745637853,0.6128050088882446
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,plus_all_load_channels,D1_lp6,linear,20,0.751464873606995,7.2051092897911095,0.6284892559051514
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,plus_all_load_channels,D1_lp6,angular,20,0.31470166428740587,6.9283733404089265,0.6284892559051514
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,plus_all_load_channels,D1_lp6,linear,20,0.7202508257613042,7.319750907989114,0.6349682211875916
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,plus_all_load_channels,D1_lp6,angular,20,0.30001812078156376,8.389506663858553,0.6349682211875916
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,plus_all_load_channels,D1_lp6,linear,20,0.7385634067697292,6.887192633537111,0.6161248683929443
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,plus_all_load_channels,D1_lp6,angular,20,0.3212028252114144,7.426301136844151,0.6161248683929443
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,plus_all_load_channels,D1_lp6,linear,20,0.5036756193047518,7.0316453605740294,0.7213237285614014
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,plus_all_load_channels,D1_lp6,angular,20,0.29074132991663637,16.721767566213018,0.7213237285614014
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,plus_all_load_channels,D1_lp6,linear,20,0.6123891855296705,6.490365923154698,0.6209298372268677
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,plus_all_load_channels,D1_lp6,angular,20,0.37806757573332855,7.972390230606836,0.6209298372268677
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,plus_all_load_channels,D1_lp6,linear,20,0.6177727679940412,6.19482936279318,0.6128050088882446
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,plus_all_load_channels,D1_lp6,angular,20,0.35754148171665423,8.638711030239923,0.6128050088882446
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,plus_all_load_channels,increment2,linear,20,0.6807520571426924,7.552259482986151,0.6284892559051514
train,other_log,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,plus_all_load_channels,increment2,angular,20,0.4722678973841658,18.1174045052013,0.6284892559051514
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,plus_all_load_channels,increment2,linear,20,0.6689327420594071,7.642212727778932,0.6349682211875916
train,other_log,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,plus_all_load_channels,increment2,angular,20,0.45939612661454765,18.023000519803585,0.6349682211875916
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,plus_all_load_channels,increment2,linear,20,0.6907111274625312,7.149271903967074,0.6161248683929443
train,other_log,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,plus_all_load_channels,increment2,angular,20,0.47044906861798713,17.681292483771223,0.6161248683929443
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,plus_all_load_channels,increment2,linear,20,0.49947125125433367,8.086274371717627,0.7213237285614014
train,other_log,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,plus_all_load_channels,increment2,angular,20,0.5048775565614564,35.565382179751964,0.7213237285614014
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,plus_all_load_channels,increment2,linear,20,0.6048887740144974,6.946653979378538,0.6209298372268677
train,other_log,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,plus_all_load_channels,increment2,angular,20,0.5776029952569047,18.65432477259831,0.6209298372268677
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,plus_all_load_channels,increment2,linear,20,0.5868934597031262,6.716736029954945,0.6128050088882446
train,other_log,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,plus_all_load_channels,increment2,angular,20,0.542258426018671,20.701103552263312,0.6128050088882446
validation,train_only,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,plus_pack_voltage_current,D0_raw,linear,20,0.7227202445132829,8.832444782540238,0.613192081451416
validation,train_only,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,plus_pack_voltage_current,D0_raw,angular,20,0.5658164384921766,29.440496970211193,0.613192081451416
validation,train_only,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,plus_pack_voltage_current,D0_raw,linear,20,0.6476231374811827,8.201780410749846,0.6122009754180908
validation,train_only,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,plus_pack_voltage_current,D0_raw,angular,20,0.5097013239535043,24.245024648849654,0.6122009754180908
validation,train_only,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,plus_pack_voltage_current,D0_raw,linear,20,0.7182776026876515,8.530215947909515,0.6142888069152832
validation,train_only,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,plus_pack_voltage_current,D0_raw,angular,20,0.5253916339910005,25.450151910143738,0.6142888069152832
validation,train_only,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,plus_pack_voltage_current,D0_raw,linear,20,0.6846632768672201,8.533680695871622,0.6388851404190063
validation,train_only,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,plus_pack_voltage_current,D0_raw,angular,20,0.528618603680642,28.083836794427622,0.6388851404190063
validation,train_only,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,plus_pack_voltage_current,D0_raw,linear,20,0.6807138006313442,8.24200914572506,0.6234743595123291
validation,train_only,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,plus_pack_voltage_current,D0_raw,angular,20,0.5542785567952321,28.89816065989113,0.6234743595123291
validation,train_only,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,plus_pack_voltage_current,D1_lp6,linear,20,0.7504801459235472,7.806362824849903,0.613192081451416
validation,train_only,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,plus_pack_voltage_current,D1_lp6,angular,20,0.3238660643936173,7.59466969705705,0.613192081451416
validation,train_only,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,plus_pack_voltage_current,D1_lp6,linear,20,0.6628755415797057,7.3395678472238455,0.6122009754180908
validation,train_only,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,plus_pack_voltage_current,D1_lp6,angular,20,0.28582883161580097,7.1631049217523906,0.6122009754180908
validation,train_only,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,plus_pack_voltage_current,D1_lp6,linear,20,0.7196666259851768,7.542377805484498,0.6142888069152832
validation,train_only,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,plus_pack_voltage_current,D1_lp6,angular,20,0.30168841035915267,7.364656194577501,0.6142888069152832
validation,train_only,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,plus_pack_voltage_current,D1_lp6,linear,20,0.7059260124192196,7.776032855134988,0.6388851404190063
validation,train_only,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,plus_pack_voltage_current,D1_lp6,angular,20,0.3096519128585975,7.3788176398823095,0.6388851404190063
validation,train_only,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,plus_pack_voltage_current,D1_lp6,linear,20,0.6957286021635908,7.4041710825401,0.6234743595123291
validation,train_only,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,plus_pack_voltage_current,D1_lp6,angular,20,0.32650659104195406,7.79018577948104,0.6234743595123291
validation,train_only,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,plus_pack_voltage_current,increment2,linear,20,0.6889292599883436,7.988856853326944,0.613192081451416
validation,train_only,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,plus_pack_voltage_current,increment2,angular,20,0.441582843073216,17.768706091022697,0.613192081451416
validation,train_only,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,plus_pack_voltage_current,increment2,linear,20,0.5892287924867916,7.542501287509016,0.6122009754180908
validation,train_only,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,plus_pack_voltage_current,increment2,angular,20,0.4300890638463318,16.688561677171883,0.6122009754180908
validation,train_only,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,plus_pack_voltage_current,increment2,linear,20,0.6627722322523641,7.841838128981821,0.6142888069152832
validation,train_only,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,plus_pack_voltage_current,increment2,angular,20,0.45144877617271995,16.60182278908481,0.6142888069152832
validation,train_only,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,plus_pack_voltage_current,increment2,linear,20,0.6231716896862013,7.687915860951643,0.6388851404190063
validation,train_only,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,plus_pack_voltage_current,increment2,angular,20,0.46884058275148294,18.519068844644934,0.6388851404190063
validation,train_only,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,plus_pack_voltage_current,increment2,linear,20,0.6302478101904957,7.828856461893891,0.6234743595123291
validation,train_only,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,plus_pack_voltage_current,increment2,angular,20,0.4738404880153585,17.39916360410271,0.6234743595123291
validation,train_only,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,plus_raw_rpm,D0_raw,linear,20,0.6999533242408355,8.456250232939514,0.5982793569564819
validation,train_only,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,plus_raw_rpm,D0_raw,angular,20,0.5517454385135084,29.289402203415943,0.5982793569564819
validation,train_only,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,plus_raw_rpm,D0_raw,linear,20,0.6218117186509843,7.9947574276805105,0.5798591375350952
validation,train_only,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,plus_raw_rpm,D0_raw,angular,20,0.4974239461323662,24.113674459552374,0.5798591375350952
validation,train_only,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,plus_raw_rpm,D0_raw,linear,20,0.6852570686896755,8.52311816050016,0.5976492762565613
validation,train_only,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,plus_raw_rpm,D0_raw,angular,20,0.5174009000754903,25.610884902810678,0.5976492762565613
validation,train_only,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,plus_raw_rpm,D0_raw,linear,20,0.7010212712321644,8.518068634956732,0.5962023735046387
validation,train_only,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,plus_raw_rpm,D0_raw,angular,20,0.5234055370808054,28.12680021462415,0.5962023735046387
validation,train_only,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,plus_raw_rpm,D0_raw,linear,20,0.6522642479463995,8.2887230431036,0.6064584255218506
validation,train_only,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,plus_raw_rpm,D0_raw,angular,20,0.5452497217607367,28.702194286247362,0.6064584255218506
validation,train_only,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,plus_raw_rpm,D1_lp6,linear,20,0.7277839764917101,7.465584213099697,0.5982793569564819
validation,train_only,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,plus_raw_rpm,D1_lp6,angular,20,0.32040487831035147,7.494375138490586,0.5982793569564819
validation,train_only,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,plus_raw_rpm,D1_lp6,linear,20,0.6400174190769056,7.160059556102991,0.5798591375350952
validation,train_only,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,plus_raw_rpm,D1_lp6,angular,20,0.2845312664508434,7.16596364922076,0.5798591375350952
validation,train_only,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,plus_raw_rpm,D1_lp6,linear,20,0.6958829789510268,7.519534634969892,0.5976492762565613
validation,train_only,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,plus_raw_rpm,D1_lp6,angular,20,0.29624833339266277,7.330754685852045,0.5976492762565613
validation,train_only,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,plus_raw_rpm,D1_lp6,linear,20,0.7243893960889396,7.698422136788265,0.5962023735046387
validation,train_only,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,plus_raw_rpm,D1_lp6,angular,20,0.30977772478311555,7.182014413482123,0.5962023735046387
validation,train_only,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,plus_raw_rpm,D1_lp6,linear,20,0.6715334968262311,7.443198902265478,0.6064584255218506
validation,train_only,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,plus_raw_rpm,D1_lp6,angular,20,0.32231533364735226,7.857573168002257,0.6064584255218506
validation,train_only,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,plus_raw_rpm,increment2,linear,20,0.665061990161363,7.736642605775303,0.5982793569564819
validation,train_only,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,plus_raw_rpm,increment2,angular,20,0.4375524395252145,17.5644990941124,0.5982793569564819
validation,train_only,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,plus_raw_rpm,increment2,linear,20,0.564107977305164,7.437364054026236,0.5798591375350952
validation,train_only,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,plus_raw_rpm,increment2,angular,20,0.42285771606646455,16.628211501045786,0.5798591375350952
validation,train_only,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,plus_raw_rpm,increment2,linear,20,0.633823084736739,7.8380910633002445,0.5976492762565613
validation,train_only,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,plus_raw_rpm,increment2,angular,20,0.448026376816946,16.41611856612218,0.5976492762565613
validation,train_only,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,plus_raw_rpm,increment2,linear,20,0.6314212717609569,7.5860764399762175,0.5962023735046387
validation,train_only,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,plus_raw_rpm,increment2,angular,20,0.45634289147526874,18.58843495122386,0.5962023735046387
validation,train_only,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,plus_raw_rpm,increment2,linear,20,0.6054831772221152,7.862820454940421,0.6064584255218506
validation,train_only,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,plus_raw_rpm,increment2,angular,20,0.4657845003117524,17.26701353061374,0.6064584255218506
validation,train_only,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,plus_all_load_channels,D0_raw,linear,20,0.7046496339978293,8.578453876553342,0.613845705986023
validation,train_only,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,plus_all_load_channels,D0_raw,angular,20,0.5570978273245331,29.253304586969133,0.613845705986023
validation,train_only,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,plus_all_load_channels,D0_raw,linear,20,0.6334309555023715,7.9636922101941865,0.6126574873924255
validation,train_only,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,plus_all_load_channels,D0_raw,angular,20,0.506820474638121,24.079872995358937,0.6126574873924255
validation,train_only,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,plus_all_load_channels,D0_raw,linear,20,0.6958746119425124,8.330681541004607,0.6139892339706421
validation,train_only,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,plus_all_load_channels,D0_raw,angular,20,0.5224931296679226,25.367512566496707,0.6139892339706421
validation,train_only,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,plus_all_load_channels,D0_raw,linear,20,0.6642068060215547,8.416492469042215,0.6384887099266052
validation,train_only,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,plus_all_load_channels,D0_raw,angular,20,0.520588226340579,27.963739836623773,0.6384887099266052
validation,train_only,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,plus_all_load_channels,D0_raw,linear,20,0.6575608272187903,7.9705720433193346,0.6233569383621216
validation,train_only,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,plus_all_load_channels,D0_raw,angular,20,0.5513969043749805,28.62021206896677,0.6233569383621216
validation,train_only,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,plus_all_load_channels,D1_lp6,linear,20,0.7317641327855102,7.565932837550187,0.613845705986023
validation,train_only,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,plus_all_load_channels,D1_lp6,angular,20,0.31927372121428665,7.478740959098128,0.613845705986023
validation,train_only,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,plus_all_load_channels,D1_lp6,linear,20,0.6459951062991474,7.132225512395547,0.6126574873924255
validation,train_only,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,plus_all_load_channels,D1_lp6,angular,20,0.28248315837823706,7.099366033510121,0.6126574873924255
validation,train_only,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,plus_all_load_channels,D1_lp6,linear,20,0.6977070079341455,7.332487471932945,0.6139892339706421
validation,train_only,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,plus_all_load_channels,D1_lp6,angular,20,0.29783089312714073,7.307245718854836,0.6139892339706421
validation,train_only,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,plus_all_load_channels,D1_lp6,linear,20,0.6858798892323102,7.653483876325207,0.6384887099266052
validation,train_only,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,plus_all_load_channels,D1_lp6,angular,20,0.30686462158789723,7.221675558368141,0.6384887099266052
validation,train_only,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,plus_all_load_channels,D1_lp6,linear,20,0.6743876252546395,7.166989254449163,0.6233569383621216
validation,train_only,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,plus_all_load_channels,D1_lp6,angular,20,0.32610844743622086,7.752890127759795,0.6233569383621216
validation,train_only,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,plus_all_load_channels,increment2,linear,20,0.670046013121949,7.752184074370368,0.613845705986023
validation,train_only,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,plus_all_load_channels,increment2,angular,20,0.4340681072282223,17.5527045642464,0.613845705986023
validation,train_only,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,plus_all_load_channels,increment2,linear,20,0.5728621034326421,7.329825893107899,0.6126574873924255
validation,train_only,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,plus_all_load_channels,increment2,angular,20,0.42363288538547295,16.592391025652816,0.6126574873924255
validation,train_only,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,plus_all_load_channels,increment2,linear,20,0.6398633902335069,7.634397751106407,0.6139892339706421
validation,train_only,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,plus_all_load_channels,increment2,angular,20,0.4498805205632341,16.58743142941638,0.6139892339706421
validation,train_only,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,plus_all_load_channels,increment2,linear,20,0.6016621095606222,7.554387229629707,0.6384887099266052
validation,train_only,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,plus_all_load_channels,increment2,angular,20,0.4621567416865747,18.312428696299595,0.6384887099266052
validation,train_only,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,plus_all_load_channels,increment2,linear,20,0.6083916718000545,7.5931744929935325,0.6233569383621216
validation,train_only,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,plus_all_load_channels,increment2,angular,20,0.4679886087722956,17.306051709314467,0.6233569383621216
