split,log_id,topic,instance,count
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,actuator_outputs,0,1700
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,actuator_outputs,1,1
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,actuator_outputs,2,1
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,actuator_servos,0,8494
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,airspeed,0,2838
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,airspeed_quality_input,0,8493
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,airspeed_selector_quality_status,0,1700
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,airspeed_validated,0,1700
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,airspeed_wind,0,1700
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,airspeed_wind,1,1700
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,battery_status,0,1700
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,can_interface_status,0,1673
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,can_interface_status,1,1673
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,config_overrides,0,336
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,control_allocator_status,0,850
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,cpuload,0,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,device_information,0,170
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,differential_pressure,0,8512
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,distance_sensor_mode_change_request,0,1
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,dronecan_node_status,0,681
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,dronecan_node_status,1,681
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,ekf2_airspeed_quality,0,1700
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,ekf2_airspeed_quality,1,1700
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,encoder_count,0,16985
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_aid_src_airspeed,0,1700
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_aid_src_airspeed,1,1700
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_aid_src_baro_hgt,0,339
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_aid_src_baro_hgt,1,339
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_aid_src_fake_hgt,0,1
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_aid_src_fake_pos,0,1
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_aid_src_gnss_hgt,0,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_aid_src_gnss_hgt,1,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_aid_src_gnss_pos,0,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_aid_src_gnss_pos,1,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_aid_src_gnss_vel,0,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_aid_src_gnss_vel,1,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_aid_src_gnss_yaw,0,339
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_aid_src_gnss_yaw,1,339
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_aid_src_gravity,0,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_aid_src_gravity,1,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_aid_src_sideslip,0,257
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_aid_src_sideslip,1,257
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_attitude,0,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_attitude,1,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_baro_bias,0,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_baro_bias,1,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_event_flags,0,170
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_event_flags,1,170
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_global_position,0,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_global_position,1,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_gps_status,0,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_gps_status,1,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_innovation_test_ratios,0,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_innovation_test_ratios,1,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_innovation_variances,0,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_innovation_variances,1,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_innovations,0,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_innovations,1,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_local_position,0,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_local_position,1,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_odometry,0,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_odometry,1,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_selector_status,0,170
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_sensor_bias,0,170
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_sensor_bias,1,170
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_states,0,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_states,1,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_status,0,1700
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_status,1,1700
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_status_flags,0,174
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_status_flags,1,175
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_wind,0,2732
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,estimator_wind,1,2732
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,event,0,54
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,failsafe_flags,0,314
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,failure_detector_status,0,352
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,fixed_wing_lateral_guidance_status,0,8494
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,fixed_wing_lateral_setpoint,0,3428
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,fixed_wing_lateral_status,0,3432
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,fixed_wing_longitudinal_setpoint,0,3428
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,flap_frequency,0,16986
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,flaps_setpoint,0,169
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,flight_phase_estimation,0,169
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,gain_compression,0,1211
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,home_position,0,5
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,input_rc,0,339
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,landing_gear_wheel,0,1700
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,lateral_control_configuration,0,69
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,logger_status,0,170
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,longitudinal_control_configuration,0,69
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,magnetometer_bias_estimate,0,1
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,manual_control_setpoint,0,851
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,manual_control_switches,0,171
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,mission_result,0,4
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,navigator_mission_item,0,2
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,navigator_status,0,334
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,parameter_update,0,1
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,position_setpoint_triplet,0,6
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,px4io_status,0,167
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,radio_status,0,164
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,rate_ctrl_status,0,620
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,rpm,0,16985
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,rtl_status,0,84
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,rtl_time_estimate,0,85
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,sensor_accel,0,16986
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,sensor_accel,1,170
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,sensor_baro,0,170
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,sensor_combined,0,169
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,sensor_gnss_relative,0,835
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,sensor_gps,0,170
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,sensor_gyro,0,16986
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,sensor_gyro,1,170
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,sensor_mag,0,170
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,sensor_mag,1,170
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,sensor_selection,0,1
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,sensors_status_imu,0,850
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,spoilers_setpoint,0,169
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,system_power,0,339
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,tecs_status,0,1376
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,telemetry_status,0,169
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,transponder_report,0,1
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,vehicle_acceleration,0,169
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,vehicle_air_data,0,2949
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,vehicle_angular_velocity,0,16986
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,vehicle_attitude,0,8494
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,vehicle_attitude_setpoint,0,6187
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,vehicle_command,0,17
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,vehicle_command_ack,0,11
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,vehicle_control_mode,0,352
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,vehicle_global_position,0,850
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,vehicle_gps_position,0,850
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,vehicle_imu,0,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,vehicle_imu,1,340
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,vehicle_imu_status,0,170
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,vehicle_imu_status,1,170
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,vehicle_land_detected,0,172
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,vehicle_local_position,0,8494
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,vehicle_local_position_setpoint,0,691
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,vehicle_rates_setpoint,0,6187
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,vehicle_status,0,352
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,vehicle_thrust_setpoint,0,8494
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,vehicle_torque_setpoint,0,8494
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,wind,0,2732
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,wing_phase,0,16985
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,yaw_estimator_status,0,170
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,yaw_estimator_status,1,170
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,action_request,0,7
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,actuator_armed,0,364
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,actuator_motors,0,8683
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,actuator_outputs,0,1739
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,actuator_outputs,1,1
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,actuator_outputs,2,1
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,actuator_servos,0,8683
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,airspeed,0,2902
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,airspeed_quality_input,0,8684
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,airspeed_selector_quality_status,0,1737
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,airspeed_validated,0,1738
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,airspeed_wind,0,1738
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,airspeed_wind,1,1738
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,battery_status,0,1739
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,can_interface_status,0,1709
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,can_interface_status,1,1709
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,config_overrides,0,345
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,control_allocator_status,0,871
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,cpuload,0,349
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,device_information,0,174
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,differential_pressure,0,8702
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,distance_sensor_mode_change_request,0,1
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,dronecan_node_status,0,697
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,dronecan_node_status,1,697
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,ekf2_airspeed_quality,0,9665
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,ekf2_airspeed_quality,1,9665
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,encoder_count,0,17361
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_aid_src_airspeed,0,1349
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_aid_src_airspeed,1,1349
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_aid_src_baro_hgt,0,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_aid_src_baro_hgt,1,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_aid_src_fake_hgt,0,1
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_aid_src_fake_pos,0,1
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_aid_src_gnss_hgt,0,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_aid_src_gnss_hgt,1,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_aid_src_gnss_pos,0,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_aid_src_gnss_pos,1,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_aid_src_gnss_vel,0,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_aid_src_gnss_vel,1,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_aid_src_gnss_yaw,0,194
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_aid_src_gnss_yaw,1,194
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_aid_src_gravity,0,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_aid_src_gravity,1,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_aid_src_sideslip,0,274
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_aid_src_sideslip,1,274
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_attitude,0,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_attitude,1,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_baro_bias,0,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_baro_bias,1,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_event_flags,0,174
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_event_flags,1,174
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_global_position,0,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_global_position,1,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_gps_status,0,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_gps_status,1,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_innovation_test_ratios,0,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_innovation_test_ratios,1,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_innovation_variances,0,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_innovation_variances,1,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_innovations,0,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_innovations,1,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_local_position,0,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_local_position,1,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_odometry,0,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_odometry,1,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_selector_status,0,174
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_sensor_bias,0,174
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_sensor_bias,1,174
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_states,0,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_states,1,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_status,0,1739
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_status,1,1739
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_status_flags,0,178
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_status_flags,1,181
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_wind,0,2896
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,estimator_wind,1,2899
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,event,0,53
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,failsafe_flags,0,324
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,failure_detector_status,0,363
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,fixed_wing_lateral_guidance_status,0,8682
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,fixed_wing_lateral_setpoint,0,3482
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,fixed_wing_lateral_status,0,3486
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,fixed_wing_longitudinal_setpoint,0,3482
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,flap_frequency,0,17362
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,flaps_setpoint,0,174
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,flight_phase_estimation,0,174
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,gain_compression,0,1301
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,home_position,0,5
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,input_rc,0,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,landing_gear_wheel,0,1738
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,lateral_control_configuration,0,71
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,logger_status,0,174
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,longitudinal_control_configuration,0,71
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,magnetometer_bias_estimate,0,1
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,manual_control_setpoint,0,871
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,manual_control_switches,0,177
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,mission_result,0,4
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,navigator_mission_item,0,2
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,navigator_status,0,344
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,parameter_update,0,1
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,position_setpoint_triplet,0,6
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,px4io_status,0,171
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,radio_status,0,170
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,rate_ctrl_status,0,668
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,rpm,0,17362
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,rtl_status,0,86
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,rtl_time_estimate,0,87
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,sensor_accel,0,17363
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,sensor_accel,1,174
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,sensor_baro,0,174
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,sensor_combined,0,174
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,sensor_gnss_relative,0,336
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,sensor_gps,0,174
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,sensor_gyro,0,17363
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,sensor_gyro,1,174
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,sensor_mag,0,174
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,sensor_mag,1,174
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,sensor_selection,0,1
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,sensors_status_imu,0,871
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,spoilers_setpoint,0,174
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,system_power,0,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,tecs_status,0,1398
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,telemetry_status,0,174
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,transponder_report,0,1
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_acceleration,0,174
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_air_data,0,3015
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_angular_velocity,0,17363
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_attitude,0,8683
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_attitude_setpoint,0,6649
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_command,0,11
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_command_ack,0,4
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_control_mode,0,364
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_global_position,0,871
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,870
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_imu,0,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_imu,1,348
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_imu_status,0,174
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_imu_status,1,174
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_land_detected,0,176
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,8683
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position_setpoint,0,702
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_rates_setpoint,0,6649
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_status,0,364
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_thrust_setpoint,0,8683
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_torque_setpoint,0,8682
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,wind,0,2896
