split,log_id,target,signal,n_points,rmse,r2,pred_vector_std,truth_vector_std
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,D1_lp8,linear,7841,9.957760319522786,0.085026637482426,2.771984100341797,10.410160931847622
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,D1_lp8,angular,7841,11.63306372740522,0.38838537455628686,11.694048881530762,14.874938409374229
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,D1_lp8,linear,7391,9.544811687014796,0.07028185372402995,2.5869100093841553,9.899008807380275
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,D1_lp8,angular,7391,10.834086862859326,0.4318112082112797,11.363391876220703,14.372952224799272
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,D1_lp8,linear,9475,9.560828032542119,0.08920675505285769,2.8246140480041504,10.01810562410973
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,D1_lp8,angular,9475,11.222024187591803,0.4343026152789883,11.876152992248535,14.920353575181483
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,D1_lp8,linear,7586,9.761398072151122,0.10436300282486333,2.723630905151367,10.314448485413472
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,D1_lp8,angular,7586,11.941114607602826,0.4108180173094266,12.051106452941895,15.55679532243515
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,D1_lp8,linear,7792,9.650785317834206,0.08988297010370883,2.821493625640869,10.116121443791032
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,D1_lp8,angular,7792,12.05300002672017,0.49396344673595816,13.249176979064941,16.94354237059491
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,D1_lp12,linear,7841,10.160224343366135,0.0800176844386955,2.771984100341797,10.592867937913983
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,D1_lp12,angular,7841,16.03017804880776,0.36468177990414774,11.694048881530762,20.111417921676075
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,D1_lp12,linear,7391,9.735664448153884,0.06574134050183067,2.5869100093841553,10.072378353240852
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,D1_lp12,angular,7391,15.282313951487192,0.3885977720874938,11.363391876220703,19.544546999713607
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,D1_lp12,linear,9475,9.727816108134691,0.08491214141863346,2.8246140480041504,10.169133661021165
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,D1_lp12,angular,9475,15.287218741143606,0.39633257432500857,11.876152992248535,19.675673581150825
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,D1_lp12,linear,7586,9.952061258046454,0.09859642422872583,2.723630905151367,10.482223183660247
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,D1_lp12,angular,7586,16.75179347021517,0.3671372862291902,12.051106452941895,21.057487687681643
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,D1_lp12,linear,7792,9.817874918554928,0.08580041392095783,2.821493625640869,10.268263022908071
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,D1_lp12,angular,7792,16.687930789248203,0.42221931728888507,13.249176979064941,21.9543700958423
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,D2_center2,linear,7841,9.856488062795497,0.15298619022219362,2.771984100341797,10.709691347861718
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,D2_center2,angular,7841,17.694059340664836,0.3908879512918044,11.694048881530762,22.67142844401496
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,D2_center2,linear,7391,9.366728772590168,0.14448976917642797,2.5869100093841553,10.126872473970925
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,D2_center2,angular,7391,16.421312122270763,0.41382627893506385,11.363391876220703,21.448389293460014
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,D2_center2,linear,9475,9.464655179167703,0.15852988082120967,2.8246140480041504,10.31776059953673
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,D2_center2,angular,9475,17.099733096348523,0.4064717921862947,11.876152992248535,22.195689959539724
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,D2_center2,linear,7586,9.637649235692653,0.16141213429090095,2.723630905151367,10.524387474646558
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,D2_center2,angular,7586,18.143501987412854,0.38189210141104346,12.051106452941895,23.077511176247075
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,D2_center2,linear,7792,9.464485351734,0.16098875912941402,2.821493625640869,10.332683189470469
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,D2_center2,angular,7792,18.472122139828613,0.4178160398247768,13.249176979064941,24.209547578651016
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,D2_center5,linear,7841,8.115339898399114,0.09528985815218849,2.771984100341797,8.532022358973052
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,D2_center5,angular,7841,10.251011719516931,0.15558011819796247,11.694048881530762,11.155460555678495
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,D2_center5,linear,7391,7.805589828627424,0.07131968733591787,2.5869100093841553,8.099768502584915
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,D2_center5,angular,7391,9.376451401256116,0.21093635475111716,11.363391876220703,10.555589434518387
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,D2_center5,linear,9475,7.903207588245273,0.09519085827047857,2.8246140480041504,8.308543528818383
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,D2_center5,angular,9475,9.815698292988616,0.22820534295964834,11.876152992248535,11.173013334280085
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,D2_center5,linear,7586,7.983356095554461,0.1169140809416831,2.723630905151367,8.495403700878358
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,D2_center5,angular,7586,10.07479440093902,0.19786307005101778,12.051106452941895,11.248948704735142
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,D2_center5,linear,7792,7.965079760460047,0.0952502661602248,2.821493625640869,8.373863881256854
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,D2_center5,angular,7792,10.290358357496762,0.3403135332774804,13.249176979064941,12.669565227985311
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,D2_center10,linear,7841,3.652560461571682,0.168561048705121,2.771984100341797,4.005735141031723
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,D2_center10,angular,7841,12.071516035568502,-4.432470322619303,11.694048881530762,5.1792053943532705
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,D2_center10,linear,7391,3.6071940838891656,0.05136419224456279,2.5869100093841553,3.703563140370497
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,D2_center10,angular,7391,11.743875421133808,-4.138175386174216,11.363391876220703,5.18092103959322
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,D2_center10,linear,9475,3.6997350067266344,0.15529467484468995,2.8246140480041504,4.025483054933195
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,D2_center10,angular,9475,12.075485784522074,-3.8641848033210984,11.876152992248535,5.4751948291848915
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,D2_center10,linear,7586,3.675785470819213,0.19764723166599196,2.723630905151367,4.103623225137077
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,D2_center10,angular,7586,12.547526038219464,-3.6909720353181417,12.051106452941895,5.793308871365882
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,D2_center10,linear,7792,3.8215609792055893,0.14123870667583727,2.821493625640869,4.123866172673599
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,D2_center10,angular,7792,12.96317441378,-3.3502955880027567,13.249176979064941,6.2151552419184855
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment2,linear,7841,9.856488062795497,0.15298619022219362,2.771984100341797,10.709691347861718
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment2,angular,7841,17.694059340664836,0.3908879512918044,11.694048881530762,22.67142844401496
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment2,linear,7391,9.366728772590168,0.14448976917642797,2.5869100093841553,10.126872473970925
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment2,angular,7391,16.421312122270763,0.41382627893506385,11.363391876220703,21.448389293460014
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment2,linear,9475,9.464655179167703,0.15852988082120967,2.8246140480041504,10.31776059953673
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment2,angular,9475,17.099733096348523,0.4064717921862947,11.876152992248535,22.195689959539724
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment2,linear,7586,9.637649235692653,0.16141213429090095,2.723630905151367,10.524387474646558
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment2,angular,7586,18.143501987412854,0.38189210141104346,12.051106452941895,23.077511176247075
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment2,linear,7792,9.464485351734,0.16098875912941402,2.821493625640869,10.332683189470469
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment2,angular,7792,18.472122139828613,0.4178160398247768,13.249176979064941,24.209547578651016
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment5,linear,7841,6.808180053890741,0.36274169197846606,2.771984100341797,8.52851229362931
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment5,angular,7841,10.694439879172318,0.08120987023777693,11.694048881530762,11.157062933646579
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment5,linear,7391,6.482020911527794,0.3599368704228224,2.5869100093841553,8.102126552526185
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment5,angular,7391,10.392633683749915,0.029798330982200305,11.363391876220703,10.55102400176269
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment5,linear,9475,6.58093165616818,0.3727923272542245,2.8246140480041504,8.309630245426138
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment5,angular,9475,10.913512005548954,0.04540823050658538,11.876152992248535,11.170064676436128
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment5,linear,7586,6.914257515431489,0.33744598966337436,2.723630905151367,8.494443008693034
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment5,angular,7586,11.52086032912976,-0.04923800909785925,12.051106452941895,11.247290287209362
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment5,linear,7792,6.6343212650402075,0.372014754697767,2.821493625640869,8.371856551889254
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment5,angular,7792,12.218780740501488,0.07047459394062383,13.249176979064941,12.673519559383285
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment10,linear,7841,3.6129080542113523,0.18655523943882968,2.771984100341797,4.005833333946514
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment10,angular,7841,11.699471456843403,-4.106839804695136,11.694048881530762,5.177142569000901
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment10,linear,7391,3.535857623596328,0.08788090286478278,2.5869100093841553,3.7022777316005406
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment10,angular,7391,11.20214718550584,-3.6887988183396363,11.363391876220703,5.17333348723945
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment10,linear,9475,3.617369306047502,0.19248498412907022,2.8246140480041504,4.025478818425936
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment10,angular,9475,11.77347634804552,-3.629451141950362,11.876152992248535,5.471922820217314
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment10,linear,7586,3.782279853624965,0.14973399390791675,2.723630905151367,4.10181672305797
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment10,angular,7586,11.880361607940863,-3.209656876176566,12.051106452941895,5.7903699298608515
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment10,linear,7792,3.7270606924231577,0.18369648829811125,2.821493625640869,4.125158429368928
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment10,angular,7792,13.324642911870736,-3.5859299521519166,13.249176979064941,6.222169973917044
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment25,linear,7841,2.9846479502947663,-0.30964984679019847,2.771984100341797,2.608047600988631
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment25,angular,7841,11.370475500876653,-34.666527833701316,11.694048881530762,1.9039178718551155
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment25,linear,7391,2.9418065049866122,-1.0866486375739255,2.5869100093841553,2.0365235703590248
validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment25,angular,7391,11.062324409687895,-34.806388083884165,11.363391876220703,1.8486986882892693
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment25,linear,9475,3.0452965668781453,-0.3968108903337877,2.8246140480041504,2.5766817810299996
validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment25,angular,9475,11.551552715362341,-35.266952365153514,11.876152992248535,1.9181600138726926
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment25,linear,7586,2.958699953856016,-0.3460364167675438,2.723630905151367,2.5501898920712227
validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment25,angular,7586,11.740365368569524,-33.10813725679579,12.051106452941895,2.0102617612567473
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment25,linear,7792,3.1147658567343104,-0.4160439389000985,2.821493625640869,2.6175021116190096
validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment25,angular,7792,12.901889032027228,-35.75088044162416,13.249176979064941,2.1282342509497942
