split,log_id,segment_id,sample_in_segment,sample_in_log,timestamp_s,phase,frequency,airspeed,wind_n,wind_e,airdata_valid,point_index
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,936,7866,224.52935699999998,4.047640923729588,3.6543540954589844,6.552304744720459,-1.6562594175338745,0.16711415350437164,True,23899
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,1019,7949,226.186017,2.930902509141589,3.4199068546295166,8.295690536499023,-1.7608689069747925,0.10324598848819733,True,23982
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,1103,8033,227.86263499999998,2.572320866682176,3.3126847743988037,6.4626665115356445,-1.8239824771881104,0.1247829869389534,True,24066
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,1187,8117,229.54923399999998,2.3853863829174315,3.2826766967773438,8.296175003051758,-1.8944443464279175,0.16560789942741394,True,24150
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,1271,8201,231.225852,1.3735757794625982,3.357628345489502,7.7884111404418945,-1.9538962841033936,0.18935620784759521,True,24234
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,1354,8284,232.88251,5.5508695541563995,3.4202210903167725,8.034746170043945,-1.9697684049606323,0.21537788212299347,True,24317
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,1438,8368,234.56910599999998,4.277030350254883,3.687971353530884,8.779385566711426,-1.941502571105957,0.31321585178375244,True,24401
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,1522,8452,236.245723,6.26247718664375,3.2558155059814453,6.4654412269592285,-1.8975685834884644,0.3749675452709198,True,24485
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,1606,8536,237.922339,5.959877095222389,3.1536693572998047,7.565932273864746,-1.885521650314331,0.4213879108428955,True,24569
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,1689,8619,239.58897399999998,5.885681519899002,2.6135082244873047,6.933285236358643,-1.8813248872756958,0.4020170271396637,True,24652
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,1773,8703,241.26558899999998,1.226346823119826,2.4378812313079834,6.64850378036499,-1.8694638013839722,0.38374844193458557,True,24736
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,1857,8787,242.94220299999998,5.730378570926689,3.0834219455718994,8.328604698181152,-1.787967562675476,0.393571674823761,True,24820
train,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,4,1941,8871,244.628795,3.975856863705708,2.785832405090332,7.319950103759766,-1.7259061336517334,0.44127294421195984,True,24904
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,25,335,557.996778,1.6436859487732463,3.856280565261841,8.71725845336914,0.6049104332923889,-5.104600429534912,True,24905
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,91,401,559.3243269999999,2.608559509402312,4.0681986808776855,-7.157220363616943,-1.170416235923767,-5.659006595611572,False,24971
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,157,467,560.641895,5.88902112386949,4.109345436096191,14.49519157409668,-1.0009485483169556,-5.322869300842285,True,25037
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,223,533,561.9594519999999,2.901619606904923,4.103438377380371,-12.50285530090332,-0.15286977589130402,-5.660769462585449,False,25103
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,289,599,563.277011,5.13202730366713,4.180085182189941,13.654589653015137,0.5816024541854858,-5.516292572021484,True,25169
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,356,666,564.624512,1.7183201880480397,4.164067268371582,-10.218579292297363,0.8029552102088928,-5.493690013885498,False,25236
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,422,732,565.942066,3.94678836889279,4.128366947174072,5.802678108215332,0.9587289690971375,-5.44814395904541,True,25302
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,488,798,567.2596169999999,5.977619877749888,3.903862953186035,10.063611030578613,1.2332921028137207,-5.3103790283203125,True,25368
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,554,864,568.5771659999999,2.034037013484692,4.213963508605957,10.84063720703125,1.2270567417144775,-5.136003017425537,True,25434
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,621,931,569.914676,4.8847019006459576,4.301309585571289,11.53792953491211,1.5002005100250244,-4.959723949432373,True,25501
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,687,997,571.242202,1.6201435590784214,4.223825931549072,9.492104530334473,1.6726621389389038,-4.608989715576172,True,25567
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,753,1063,572.559744,4.477984655134264,4.332819938659668,-7.839132308959961,1.8056793212890625,-4.222594261169434,False,25633
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,819,1129,573.8772839999999,1.1779331722774913,4.090396881103516,8.624175071716309,1.9399235248565674,-3.904804229736328,True,25699
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,886,1196,575.2247659999999,5.2402136530669665,4.26964807510376,8.658994674682617,2.314584493637085,-3.171656370162964,True,25766
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,952,1262,576.542303,2.303821404731174,4.371163845062256,-14.283768653869629,2.1706600189208984,-2.7197670936584473,False,25832
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,1018,1328,577.859837,5.783665255511707,4.1229472160339355,-4.375039100646973,1.8664335012435913,-2.6177918910980225,False,25898
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,1084,1394,579.177369,3.180675793384836,4.198800086975098,-10.23596477508545,1.6030864715576172,-2.5317792892456055,False,25964
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,1150,1460,580.4949,0.5536363338816415,4.023935317993164,-5.497853755950928,1.3218737840652466,-2.504577398300171,False,26030
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,1217,1527,581.842372,5.172945786161357,4.368392467498779,7.022663116455078,1.004414439201355,-2.616738796234131,True,26097
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,1283,1593,583.159898,2.3862841666524517,4.36987829208374,-7.203629970550537,0.6428138017654419,-2.4526143074035645,False,26163
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,1349,1659,584.4774229999999,6.1052703300540685,4.05059814453125,12.338631629943848,0.29040053486824036,-2.371488094329834,True,26229
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,1415,1725,585.804928,3.8089183344752655,4.228748798370361,-14.839081764221191,0.05997515842318535,-2.214918851852417,False,26295
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,1482,1792,587.1424129999999,1.7821590514214307,4.373229026794434,-2.305712938308716,-0.28635114431381226,-2.2015511989593506,False,26362
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,1548,1858,588.459934,5.292453302105848,4.310980319976807,14.65295696258545,-0.7561991214752197,-2.4160265922546387,True,26428
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,1614,1924,589.7774529999999,2.655716263015485,4.258615970611572,8.052763938903809,-1.0014888048171997,-2.467879295349121,True,26494
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,1680,1990,591.104951,0.28372314665633525,4.059393405914307,4.13813591003418,-1.2093610763549805,-2.570230484008789,True,26560
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,1747,2057,592.44243,4.560514087915152,4.3914031982421875,4.366666793823242,-1.3898310661315918,-2.583479166030884,True,26627
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,1813,2123,593.759945,1.547704912432053,4.280721664428711,8.086429595947266,-1.5265003442764282,-2.5377233028411865,True,26693
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,1879,2189,595.077457,5.194153180521276,4.322652816772461,9.953015327453613,-1.601090908050537,-2.54343318939209,True,26759
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,61,2429,599.878381,4.70544668771651,5.195409774780273,-10.092973709106445,-1.452141284942627,-3.576690912246704,False,26825
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,127,2495,601.205869,2.6791457668229697,5.207851886749268,4.434382438659668,-1.426433801651001,-3.4524312019348145,True,26891
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,194,2562,602.543336,5.703273835980383,4.409775257110596,15.353694915771484,-1.3125497102737427,-3.633305072784424,True,26958
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,260,2628,603.8608399999999,2.0946453706580286,3.9245152473449707,-2.233259916305542,-0.8400181531906128,-4.169227123260498,False,27024
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,326,2694,605.1783419999999,4.536195891853438,3.2784311771392822,14.94975471496582,-0.20988178253173828,-4.635769844055176,True,27090
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,392,2760,606.505824,5.581488904079819,2.949867010116577,12.307321548461914,0.17345209419727325,-4.874868869781494,True,27156
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,459,2827,607.8432829999999,5.613966704216082,3.2414448261260986,13.627466201782227,0.45611122250556946,-5.000426769256592,True,27223
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,525,2893,609.1607789999999,4.498709443385017,4.133167266845703,-3.383429527282715,0.7303025126457214,-4.990381240844727,False,27289
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,591,2959,610.478272,2.6560102208967535,4.749692440032959,6.7685866355896,0.8763944506645203,-4.856011867523193,True,27355
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,657,3025,611.795765,0.2798206284957985,4.872186660766602,7.460073471069336,0.643358588218689,-4.73402214050293,True,27421
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,724,3092,613.1432,2.0232863373642687,4.446320533752441,10.926928520202637,0.9399431943893433,-4.22933292388916,True,27488
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,790,3158,614.460692,2.8830381352676895,3.4967000484466553,-2.850520133972168,1.1453486680984497,-3.5274417400360107,False,27554
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,856,3224,615.778181,3.516571918220386,2.8019320964813232,13.355072021484375,1.0551918745040894,-3.366931200027466,True,27620
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,922,3290,617.0956679999999,2.246664779792148,3.390059471130371,4.127055644989014,0.7254008650779724,-2.6333417892456055,True,27686
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,988,3356,618.423134,1.0179458377903359,3.922976493835449,-2.924401044845581,0.4142812192440033,-2.2162349224090576,False,27752
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,1055,3423,619.760583,0.33449527915924193,4.565920352935791,9.061331748962402,0.15489616990089417,-2.05330228805542,True,27819
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,1121,3489,621.0780629999999,4.470741775380134,5.283026695251465,-4.399285316467285,-0.07772684842348099,-1.961416482925415,False,27885
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,1187,3555,622.405527,3.265825845524624,4.859278202056885,13.538236618041992,-0.43835344910621643,-1.8637899160385132,True,27951
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,1253,3621,623.7230089999999,3.076176039475122,4.117616653442383,-6.124121189117432,-0.8344449996948242,-1.986083745956421,False,28017
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,1320,3688,625.060451,3.6120286791651353,3.52280855178833,3.9356372356414795,-1.3937959671020508,-2.3743233680725098,True,28084
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,1386,3754,626.377931,4.728501925561758,3.129582405090332,15.596199035644531,-1.7531956434249878,-2.6582729816436768,True,28150
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,1452,3820,627.705388,4.049177383995598,3.378098487854004,-3.6751997470855713,-2.0229737758636475,-2.919701099395752,False,28216
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,1518,3886,629.0228629999999,2.984929391793365,3.9764232635498047,9.754889488220215,-2.156487464904785,-3.224034070968628,True,28282
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,1585,3953,630.3602989999999,2.4157163206996373,4.871127128601074,-4.229499340057373,-2.145618438720703,-3.361543893814087,False,28349
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,1651,4019,631.677774,5.7503608882403725,4.82432222366333,-7.510153293609619,-2.0817809104919434,-3.1304702758789062,False,28415
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,1717,4085,632.995248,2.884443526684393,4.760391712188721,9.957769393920898,-2.0466275215148926,-3.087229013442993,True,28481
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,1783,4151,634.3227019999999,1.8596381665827835,4.239192485809326,7.593125820159912,-2.026439666748047,-3.363480567932129,True,28547
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,1850,4218,635.660135,3.765952753540155,4.123129367828369,-11.785862922668457,-1.954681158065796,-3.639214277267456,False,28614
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,1916,4284,636.9776059999999,2.849178430040233,4.840248107910156,-6.861519813537598,-1.8236660957336426,-3.8212244510650635,False,28680
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,1982,4350,638.3050559999999,1.0618258701760084,5.093822479248047,10.957793235778809,-1.8857122659683228,-3.6871492862701416,True,28746
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,2048,4416,639.622525,5.346251382489527,5.1932373046875,10.858928680419922,-1.980817198753357,-3.520822048187256,True,28812
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,2114,4482,640.939994,3.391518598949311,5.034549713134766,-6.44052791595459,-1.9724531173706055,-3.4291694164276123,False,28878
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,2181,4549,642.277423,2.5075925534310244,5.2009053230285645,13.699222564697266,-1.9688630104064941,-3.3316006660461426,True,28945
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,2247,4615,643.604871,3.9403478123247453,4.372303009033203,9.079253196716309,-1.6977684497833252,-3.001986265182495,True,29011
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,2313,4681,644.922336,0.27004274082777613,4.018284320831299,14.634418487548828,-1.717137336730957,-2.5019102096557617,True,29077
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,2379,4747,646.2398,0.9393340756380653,3.845869302749634,10.448320388793945,-1.9305942058563232,-1.9838464260101318,True,29143
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,2446,4814,647.577224,5.054175437790406,4.503810405731201,11.658172607421875,-2.1375315189361572,-1.6752982139587402,True,29210
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,2512,4880,648.904668,5.06739899670562,4.943066120147705,-9.493059158325195,-2.339709997177124,-1.5000725984573364,False,29276
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,2578,4946,650.22213,3.059329525436034,5.062303066253662,-4.231391429901123,-2.39013934135437,-1.4931069612503052,False,29342
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,2644,5012,651.539592,5.683917315599693,4.482665061950684,15.236616134643555,-2.5763449668884277,-1.520919919013977,True,29408
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,2711,5079,652.8770129999999,3.246562512822557,3.732330799102783,-9.788938522338867,-2.8694515228271484,-1.683125376701355,False,29475
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,2777,5145,654.194473,4.864277131264046,4.309413909912109,-6.004822731018066,-2.954890012741089,-1.8072278499603271,False,29541
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,2843,5211,655.5219149999999,4.99445350000093,4.950332164764404,13.031479835510254,-3.0879292488098145,-1.9499218463897705,True,29607
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,2909,5277,656.8393709999999,2.612057456664523,5.1650543212890625,6.7432122230529785,-2.8739123344421387,-1.8382174968719482,True,29673
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,2975,5343,658.156828,5.280284354970725,4.584092140197754,13.793049812316895,-2.842752456665039,-1.8825185298919678,True,29739
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,3,3042,5410,659.504226,2.771749318023346,3.7808737754821777,-3.8542747497558594,-2.8667893409729004,-2.4659368991851807,False,29806
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,35,5528,661.8596769999999,0.9605581377128445,3.861462116241455,8.811469078063965,-2.7012205123901367,-2.9389095306396484,True,29872
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,101,5594,663.1771319999999,1.3637478886496552,3.8198349475860596,11.812784194946289,-2.634444236755371,-3.098088502883911,True,29938
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,167,5660,664.4945849999999,1.1544385128571761,3.8206708431243896,12.530985832214355,-2.548447847366333,-3.31022310256958,True,30004
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,234,5727,665.8419799999999,2.4005418815159203,3.9513421058654785,-7.290137767791748,-2.4972023963928223,-3.31335186958313,False,30071
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,300,5793,667.1594319999999,3.671665005509716,3.9543581008911133,-4.577163219451904,-2.4172630310058594,-3.349799871444702,False,30137
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,366,5859,668.4768829999999,5.504859842378934,3.9681360721588135,11.303932189941406,-2.17277193069458,-3.5002031326293945,True,30203
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,432,5925,669.804314,1.1252737998721898,3.9673945903778076,10.907231330871582,-1.7094427347183228,-3.6552622318267822,True,30269
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,499,5992,671.141724,3.34831133614788,3.9611170291900635,-11.624612808227539,-1.3114386796951294,-3.625962734222412,False,30336
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,565,6058,672.459173,4.846939677257907,4.153509140014648,8.260995864868164,-1.128317952156067,-3.481541395187378,True,30402
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,631,6124,673.77662,0.05365488956002196,3.783242702484131,9.689069747924805,-0.9637073874473572,-3.188890218734741,True,30468
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,697,6190,675.1040469999999,1.6240453196154832,3.989633798599243,11.036880493164062,-1.100504994392395,-2.8568532466888428,True,30534
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,763,6256,676.4214929999999,1.1996436285785848,3.383070468902588,-5.496566295623779,-1.4272042512893677,-2.684260368347168,False,30600
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,830,6323,677.7588989999999,2.0313959382942386,3.373504877090454,-11.749785423278809,-1.731953501701355,-2.5421977043151855,False,30667
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,896,6389,679.076343,4.283843657538327,3.696413993835449,8.012332916259766,-1.9301615953445435,-2.4910409450531006,True,30733
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,962,6455,680.403767,4.007039127819091,3.717737913131714,-8.099325180053711,-1.9784079790115356,-2.4239628314971924,False,30799
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,1028,6521,681.7212099999999,0.233675302128745,2.983211040496826,7.231559753417969,-2.09328293800354,-2.404113292694092,True,30865
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,1095,6588,683.0586119999999,2.4830197959054487,3.3957977294921875,-6.7740678787231445,-2.269780397415161,-2.423903465270996,False,30932
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,1161,6654,684.376053,4.062843394979552,3.333132028579712,8.588325500488281,-2.4067769050598145,-2.44266939163208,True,30998
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,1227,6720,685.7034739999999,2.8451796937075144,3.6855616569519043,6.131912708282471,-2.3705692291259766,-2.3365719318389893,True,31064
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,1293,6786,687.020914,1.5881438193107016,3.710906744003296,-9.329574584960938,-2.3764915466308594,-2.3041486740112305,False,31130
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,1360,6853,688.358315,4.509530578482199,3.32175612449646,3.9468135833740234,-2.3882081508636475,-2.153132677078247,True,31197
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,1426,6919,689.685734,3.414179872624132,2.934852361679077,-7.6105732917785645,-2.4137604236602783,-1.8776216506958008,False,31263
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,1492,6985,691.003171,1.2596595242488746,2.7061476707458496,0.7004109621047974,-2.3695125579833984,-1.672410488128662,True,31329
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,1558,7051,692.320607,5.609623249233756,2.675071954727173,7.015321731567383,-2.351199150085449,-1.499551773071289,True,31395
train,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,4,1625,7118,693.658002,4.777270901781328,3.279881000518799,9.892606735229492,-2.331679582595825,-1.3528457880020142,True,31462
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,25,327,104.36435,6.157521343444039,4.0805745124816895,6.504814147949219,-0.10024330765008926,-0.02966771461069584,True,31463
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,81,383,105.482191,3.9885250846647438,4.452739715576172,-1.6133372783660889,-1.4245874881744385,-4.175364017486572,False,31519
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,137,439,106.60002999999999,3.369977850291342,4.391848087310791,8.06457233428955,-1.7296708822250366,-3.2047719955444336,True,31575
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,193,495,107.727848,3.5353829497493905,4.458090782165527,7.76801061630249,-1.356382966041565,-2.0519256591796875,True,31631
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,249,551,108.845683,3.4754162996002904,4.424838066101074,9.440320014953613,-0.9912662506103516,-1.6791938543319702,True,31687
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,305,607,109.963521,3.359203687845266,4.395400047302246,5.213676452636719,-0.903373122215271,-1.7371349334716797,True,31743
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,361,663,111.08135,3.2115709182276007,4.343376159667969,6.132874011993408,-0.6736536026000977,-1.6364994049072266,True,31799
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,417,719,112.19918,2.7761139864610413,4.243770599365234,7.350122928619385,-0.550906777381897,-1.53922700881958,True,31855
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,473,775,113.32699,2.8998194936940607,4.269676685333252,5.421567440032959,-0.4649656414985657,-1.5204747915267944,True,31911
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,530,832,114.46477999999999,3.2843898918234373,4.368378162384033,6.332898139953613,-0.443032443523407,-1.4862711429595947,True,31968
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,586,888,115.582607,3.015731328957166,4.286473751068115,6.01211404800415,-0.41304466128349304,-1.4903981685638428,True,32024
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,642,944,116.70043199999999,2.460800216676006,4.210400104522705,7.749861240386963,-0.38746631145477295,-1.4835432767868042,True,32080
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,48,1116,120.14372399999999,1.931963927341883,2.2677457332611084,5.937540531158447,-0.32522329688072205,-1.3804963827133179,True,32136
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,104,1172,121.26154299999999,3.9556722609427695,3.3564071655273438,7.943813323974609,-0.34170371294021606,-1.372497320175171,True,32192
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,160,1228,122.37935999999999,4.1780286693970865,4.077876091003418,5.592716693878174,-0.3702086806297302,-1.3566206693649292,True,32248
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,216,1284,123.497177,2.8831722346104414,4.395559310913086,6.046139240264893,-0.3430151343345642,-1.3370596170425415,True,32304
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,272,1340,124.624973,0.3145122042223676,5.2594780921936035,7.335227966308594,-0.3137689530849457,-1.3216251134872437,True,32360
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,328,1396,125.74278799999999,4.713298696688604,5.054280757904053,2.992177724838257,-0.3111211359500885,-1.3277026414871216,True,32416
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,385,1453,126.88056399999999,2.4485608105641816,4.9578423500061035,5.757781505584717,-0.2723005712032318,-1.3181126117706299,True,32473
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,441,1509,127.99837699999999,5.979801833157083,4.673824787139893,9.74182415008545,-0.3155565857887268,-1.2885128259658813,True,32529
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,497,1565,129.126169,5.553460626202501,4.270281791687012,8.06494140625,-0.3741130530834198,-1.2215029001235962,True,32585
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,553,1621,130.243981,5.411258501153696,4.376583576202393,8.421210289001465,-0.4741196930408478,-1.1805202960968018,True,32641
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,609,1677,131.36179099999998,4.539216536370169,4.399515151977539,8.662432670593262,-0.5756863951683044,-1.1050812005996704,True,32697
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,665,1733,132.479601,1.792244534192136,3.7964975833892822,8.6163911819458,-0.6484218835830688,-1.025490403175354,True,32753
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,721,1789,133.607391,5.622682403870172,4.240322113037109,6.196406841278076,-0.654416024684906,-1.001299500465393,True,32809
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,777,1845,134.7252,3.6747909596796475,4.1877055168151855,6.264907360076904,-0.782497763633728,-0.9565831422805786,True,32865
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,833,1901,135.843008,3.6047388267598137,4.679248332977295,8.061994552612305,-0.8590297102928162,-0.9714983701705933,True,32921
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,890,1958,136.980777,4.1487374333031894,4.670324802398682,6.487520217895508,-0.9150077700614929,-0.9529365301132202,True,32978
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,946,2014,138.098583,4.212899801870591,4.645632743835449,8.352645874023438,-0.9903993606567383,-0.9205347299575806,True,33034
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,1002,2070,139.226369,3.952969060632931,4.523839950561523,8.883415222167969,-1.00387704372406,-0.8986584544181824,True,33090
train,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,3,1058,2126,140.34417399999998,2.7727380165673026,4.177924633026123,7.8881306648254395,-1.0338901281356812,-0.9664848446846008,True,33146
