model,seed,scope,log_id,trained_target,evaluation_target,signal,n,rmse,r2,pred_std,truth_std
B1,416,validation_unknown_offset,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment2,D0_raw,linear,7841,4.7550671741034956,0.8192570346254642,10.099444856071678,11.184741594773392
B1,416,validation_unknown_offset,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment2,D0_raw,angular,7841,24.01177400060001,0.3692622659227901,18.97094058977246,30.234294589199735
B1,416,validation_unknown_offset,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment2,D0_raw,linear,7391,4.308154390166274,0.8338791618122351,9.719831487161699,10.570102572435538
B1,416,validation_unknown_offset,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment2,D0_raw,angular,7391,22.63306829272667,0.3546920220948233,17.8723172528479,28.174739980442595
B1,416,validation_unknown_offset,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment2,D0_raw,linear,9475,4.6088094141696185,0.8163867147640224,9.839261159458715,10.755650925584385
B1,416,validation_unknown_offset,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment2,D0_raw,angular,9475,23.054826816956204,0.38147502010744405,18.684769595171733,29.31455070801078
B1,416,validation_unknown_offset,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment2,D0_raw,linear,7586,5.26074204546378,0.7694709370347199,10.05151482323943,10.956810857480207
B1,416,validation_unknown_offset,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment2,D0_raw,angular,7586,24.284614891459373,0.3743821364790788,19.251056125661638,30.702705746164547
B1,416,validation_unknown_offset,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment2,D0_raw,linear,7792,4.935692502159768,0.7894490502944416,9.9205109705742,10.756463122262414
B1,416,validation_unknown_offset,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment2,D0_raw,angular,7792,24.54053139836021,0.4306060489604038,21.24244743263522,32.52202191378235
B1,416,validation_unknown_offset,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment2,D1_lp12,linear,7841,4.254660566866964,0.8386746111940844,10.099444856071678,10.592867937913983
B1,416,validation_unknown_offset,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment2,D1_lp12,angular,7841,16.23294506452587,0.3485077466023504,18.97094058977246,20.111417921676075
B1,416,validation_unknown_offset,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment2,D1_lp12,linear,7391,3.8601129146122126,0.8531290326364813,9.719831487161699,10.072378353240852
B1,416,validation_unknown_offset,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment2,D1_lp12,angular,7391,15.725366290563263,0.3526333494350302,17.8723172528479,19.544546999713607
B1,416,validation_unknown_offset,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment2,D1_lp12,linear,9475,4.072007827983203,0.8396572613273663,9.839261159458715,10.169133661021165
B1,416,validation_unknown_offset,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment2,D1_lp12,angular,9475,15.552402532044532,0.37520757067121235,18.684769595171733,19.675673581150825
B1,416,validation_unknown_offset,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment2,D1_lp12,linear,7586,4.812209162415516,0.7892429132800498,10.05151482323943,10.482223183660247
B1,416,validation_unknown_offset,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment2,D1_lp12,angular,7586,16.717807249534822,0.36970259882524414,19.251056125661638,21.057487687681643
B1,416,validation_unknown_offset,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment2,D1_lp12,linear,7792,4.4734933960033425,0.8101985037282777,9.9205109705742,10.268263022908071
B1,416,validation_unknown_offset,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment2,D1_lp12,angular,7792,16.31703741689396,0.447616551817284,21.24244743263522,21.9543700958423
B1,416,validation_unknown_offset,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment2,increment2,linear,7841,3.8496699667359655,0.8707909038622126,10.099444856071678,10.709691347861718
B1,416,validation_unknown_offset,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment2,increment2,angular,7841,14.21546338927801,0.6068445740211728,18.97094058977246,22.67142844401496
B1,416,validation_unknown_offset,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment2,increment2,linear,7391,3.5312025970335323,0.8784109155168304,9.719831487161699,10.126872473970925
B1,416,validation_unknown_offset,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment2,increment2,angular,7391,13.367441799656792,0.6115749443590446,17.8723172528479,21.448389293460014
B1,416,validation_unknown_offset,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment2,increment2,linear,9475,3.7318549192321036,0.8691786550816627,9.839261159458715,10.31776059953673
B1,416,validation_unknown_offset,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment2,increment2,angular,9475,13.598340743390683,0.6246516255958765,18.684769595171733,22.195689959539724
B1,416,validation_unknown_offset,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment2,increment2,linear,7586,4.367357062360983,0.8277957990511224,10.05151482323943,10.524387474646558
B1,416,validation_unknown_offset,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment2,increment2,angular,7586,14.205692450699113,0.6210805692126,19.251056125661638,23.077511176247075
B1,416,validation_unknown_offset,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment2,increment2,linear,7792,4.100260714188078,0.8425304026974536,9.9205109705742,10.332683189470469
B1,416,validation_unknown_offset,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment2,increment2,angular,7792,13.410061329439127,0.6931768099290181,21.24244743263522,24.209547578651016
B1,416,validation_unknown_offset,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment2,increment5,linear,7841,7.832855457355041,0.1564833388526995,10.099444856071678,8.52851229362931
B1,416,validation_unknown_offset,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment2,increment5,angular,7841,16.752944346524178,-1.2546676099926874,18.97094058977246,11.157062933646579
B1,416,validation_unknown_offset,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment2,increment5,linear,7391,7.4447301166218764,0.15569400667126976,9.719831487161699,8.102126552526185
B1,416,validation_unknown_offset,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment2,increment5,angular,7391,15.492138032841364,-1.1559242310501658,17.8723172528479,10.55102400176269
B1,416,validation_unknown_offset,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment2,increment5,linear,9475,7.429500055174009,0.20061539189769506,9.839261159458715,8.309630245426138
B1,416,validation_unknown_offset,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment2,increment5,angular,9475,16.246322819098236,-1.1154305969512248,18.684769595171733,11.170064676436128
B1,416,validation_unknown_offset,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment2,increment5,linear,7586,7.609435159471174,0.197518502817848,10.05151482323943,8.494443008693034
B1,416,validation_unknown_offset,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment2,increment5,angular,7586,16.752195144144977,-1.2184397502124895,19.251056125661638,11.247290287209362
B1,416,validation_unknown_offset,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment2,increment5,linear,7792,7.52972869956556,0.19106225390236475,9.9205109705742,8.371856551889254
B1,416,validation_unknown_offset,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment2,increment5,angular,7792,18.13533256757234,-1.047653977892681,21.24244743263522,12.673519559383285
B1,416,validation_unknown_offset,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment2,increment10,linear,7841,11.325389914156998,-6.993198048046615,10.099444856071678,4.005833333946514
B1,416,validation_unknown_offset,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,increment2,increment10,angular,7841,18.206645608424026,-11.367434754965423,18.97094058977246,5.177142569000901
B1,416,validation_unknown_offset,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment2,increment10,linear,7391,10.9615284762551,-7.766056048768835,9.719831487161699,3.7022777316005406
B1,416,validation_unknown_offset,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,increment2,increment10,angular,7391,16.743052452176133,-9.474379992854374,17.8723172528479,5.17333348723945
B1,416,validation_unknown_offset,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment2,increment10,linear,9475,11.036677751236212,-6.516949504547509,9.839261159458715,4.025478818425936
B1,416,validation_unknown_offset,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,increment2,increment10,angular,9475,17.48946145923765,-9.21581329633945,18.684769595171733,5.471922820217314
B1,416,validation_unknown_offset,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment2,increment10,linear,7586,11.341740226029886,-6.645517540701639,10.05151482323943,4.10181672305797
B1,416,validation_unknown_offset,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,increment2,increment10,angular,7586,17.45423940979077,-8.086345290577352,19.251056125661638,5.7903699298608515
B1,416,validation_unknown_offset,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment2,increment10,linear,7792,11.271240774615467,-6.465556546633927,9.9205109705742,4.125158429368928
B1,416,validation_unknown_offset,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,increment2,increment10,angular,7792,19.521855326248435,-8.843701560834608,21.24244743263522,6.222169973917044
B2,416,fit,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,D0_raw,D0_raw,linear,2856,3.570401491553789,0.9029905576394328,10.869466405642692,11.463310371825544
B2,416,fit,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,D0_raw,D0_raw,angular,2856,19.9781726496698,0.6908665477371068,29.62161582062978,35.93211326438808
B2,416,fit,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,D0_raw,D0_raw,linear,2885,3.1739462694767187,0.927222522463842,11.370443516503759,11.76524759144045
B2,416,fit,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,D0_raw,D0_raw,angular,2885,19.624786022137858,0.7077517517785561,30.7723295567826,36.30186787858487
B2,416,fit,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,D0_raw,D0_raw,linear,2852,3.144669052415194,0.9213518328612654,10.704545211748911,11.21322776374299
B2,416,fit,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,D0_raw,D0_raw,angular,2852,20.321542736992853,0.656985848378469,27.719337165069046,34.69769745793926
B2,416,fit,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,D0_raw,D0_raw,linear,2245,3.5193614313421095,0.919389211808941,12.025241439984143,12.395592384422406
B2,416,fit,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,D0_raw,D0_raw,angular,2245,23.9431039381218,0.8306812090065729,53.5975954049624,58.18725523131915
B2,416,fit,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,D0_raw,D0_raw,linear,1895,3.3119309808985204,0.9276177298247008,12.381479217978102,12.31020195138799
B2,416,fit,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,D0_raw,D0_raw,angular,1895,20.78649749723316,0.6981580881165637,32.98420265842342,37.83480899443313
B2,416,fit,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,D0_raw,D0_raw,linear,2063,3.5164929604025854,0.9111113772112844,10.964934802075046,11.79469360725903
B2,416,fit,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,D0_raw,D0_raw,angular,2063,20.00540887958026,0.7688501383804811,36.00856229725895,41.61027760534045
B2,416,fit,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,D0_raw,D1_lp12,linear,2856,3.026248145442515,0.9213480438872801,10.869466405642692,10.790703817054284
B2,416,fit,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,D0_raw,D1_lp12,angular,2856,20.559819747097418,-0.12702548954821613,29.62161582062978,19.366557675428158
B2,416,fit,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,D0_raw,D1_lp12,linear,2885,2.737907967912462,0.939512227953687,11.370443516503759,11.132303845460447
B2,416,fit,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,D0_raw,D1_lp12,angular,2885,21.486154918851238,-0.14639678140913426,30.7723295567826,20.0674053706344
B2,416,fit,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,D0_raw,D1_lp12,linear,2852,2.7096251315491133,0.9362920962638828,10.704545211748911,10.735259676956188
B2,416,fit,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,D0_raw,D1_lp12,angular,2852,19.454031262543758,-0.0500116027166968,27.719337165069046,18.985085633992103
B2,416,fit,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,D0_raw,D1_lp12,linear,2245,3.4470028229594316,0.910581764882919,12.025241439984143,11.527326444241504
B2,416,fit,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,D0_raw,D1_lp12,angular,2245,28.517405129618137,0.5651767971805888,53.5975954049624,43.24676736489183
B2,416,fit,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,D0_raw,D1_lp12,linear,1895,3.078729146491323,0.9268707717336583,12.381479217978102,11.384815267047095
B2,416,fit,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,D0_raw,D1_lp12,angular,1895,20.850444743864788,0.2375891096996413,32.98420265842342,23.879255227577815
B2,416,fit,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,D0_raw,D1_lp12,linear,2063,3.0305221534942066,0.9241674312059924,10.964934802075046,11.004988149334295
B2,416,fit,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,D0_raw,D1_lp12,angular,2063,22.590572116180425,0.27844174509235053,36.00856229725895,26.594481651715807
B2,416,fit,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,D0_raw,increment2,linear,2856,4.129857472282048,0.8559179013226526,10.869466405642692,10.880028948330295
B2,416,fit,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,D0_raw,increment2,angular,2856,20.473858950848854,0.332388254284982,29.62161582062978,25.05749904974882
B2,416,fit,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,D0_raw,increment2,linear,2885,4.042793994329536,0.8687430066056206,11.370443516503759,11.158874310794994
B2,416,fit,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,D0_raw,increment2,angular,2885,20.833277982925186,0.3408364654800099,30.7723295567826,25.660258189952813
B2,416,fit,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,D0_raw,increment2,linear,2852,3.900325668298983,0.8683357296736601,10.704545211748911,10.748971287678547
B2,416,fit,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,D0_raw,increment2,angular,2852,19.33102215309673,0.34679891277928976,27.719337165069046,23.918358392329555
B2,416,fit,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,D0_raw,increment2,linear,2245,4.8100295018586126,0.8296828283473411,12.025241439984143,11.65516756934095
B2,416,fit,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,D0_raw,increment2,angular,2245,30.554830072364965,0.5850861844215745,53.5975954049624,47.43522061733793
B2,416,fit,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,D0_raw,increment2,linear,1895,4.677713628212456,0.8370669145756642,12.381479217978102,11.588547086245706
B2,416,fit,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,D0_raw,increment2,angular,1895,21.467771748695053,0.3771618482886895,32.98420265842342,27.20190787646453
B2,416,fit,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,D0_raw,increment2,linear,2063,4.390884455098415,0.845528398760315,10.964934802075046,11.171916593112801
B2,416,fit,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,D0_raw,increment2,angular,2063,22.228550336903815,0.5264234682515653,36.00856229725895,32.301006431161404
B2,416,fit,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,D0_raw,increment5,linear,2856,9.565981765654483,-0.22210893335636417,10.869466405642692,8.653157116818344
B2,416,fit,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,D0_raw,increment5,angular,2856,27.30270106314933,-4.061013736084475,29.62161582062978,12.136315444540678
B2,416,fit,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,D0_raw,increment5,linear,2885,10.112562610098545,-0.3663517748558123,11.370443516503759,8.651271884425523
B2,416,fit,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,D0_raw,increment5,angular,2885,27.494105373383558,-3.6484646028548786,30.7723295567826,12.752191581366901
B2,416,fit,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,D0_raw,increment5,linear,2852,9.474525687041364,-0.24992345679732875,10.704545211748911,8.474532867443882
B2,416,fit,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,D0_raw,increment5,angular,2852,25.19648073422243,-3.640800664682321,27.719337165069046,11.696163442869185
B2,416,fit,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,D0_raw,increment5,linear,2245,11.170637445315707,-0.6701429775329113,12.025241439984143,8.64372876765156
B2,416,fit,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,D0_raw,increment5,angular,2245,51.33361887604649,-3.6387654192915813,53.5975954049624,23.834205327908503
B2,416,fit,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,D0_raw,increment5,linear,1895,11.461905171562172,-0.8032385154574884,12.381479217978102,8.535524703293044
B2,416,fit,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,D0_raw,increment5,angular,1895,31.42443118660522,-4.536877847319094,32.98420265842342,13.35472514184196
B2,416,fit,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,D0_raw,increment5,linear,2063,10.02468548873202,-0.3761534982917061,10.964934802075046,8.545496819012984
B2,416,fit,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,D0_raw,increment5,angular,2063,32.99001616705842,-2.7751608598239086,36.00856229725895,16.979105136540745
B2,416,fit,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,D0_raw,increment10,linear,2856,12.373345805350526,-8.354702161350552,10.869466405642692,4.045499652238208
B2,416,fit,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,D0_raw,increment10,angular,2856,28.47430687492067,-23.206593459369746,29.62161582062978,5.787437620162889
B2,416,fit,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,D0_raw,increment10,linear,2885,12.674322921292163,-10.953043731345925,11.370443516503759,3.665941360766798
B2,416,fit,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,D0_raw,increment10,angular,2885,29.785858444594933,-25.772610543315793,30.7723295567826,5.756582869851378
B2,416,fit,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,D0_raw,increment10,linear,2852,12.083074492386787,-8.894213935385485,10.704545211748911,3.841375875849952
B2,416,fit,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,D0_raw,increment10,angular,2852,26.68386066393794,-22.099415406948197,27.719337165069046,5.551983537491707
B2,416,fit,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,D0_raw,increment10,linear,2245,12.842576816058191,-11.834345193795523,12.025241439984143,3.5848031630584427
B2,416,fit,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,D0_raw,increment10,angular,2245,53.320821147756135,-40.03660007812759,53.5975954049624,8.323598879149774
B2,416,fit,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,D0_raw,increment10,linear,1895,13.461249057288974,-19.834224474198155,12.381479217978102,2.94914883045447
B2,416,fit,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,D0_raw,increment10,angular,1895,33.067977171605776,-39.185509313621516,32.98420265842342,5.216424075511378
B2,416,fit,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,D0_raw,increment10,linear,2063,12.198594016045913,-10.770561190358135,10.964934802075046,3.555586044995011
B2,416,fit,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,D0_raw,increment10,angular,2063,36.1220539843999,-26.44696443865869,36.00856229725895,6.894857225976032
B2,416,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,D0_raw,D0_raw,linear,2369,3.393046020816381,0.8611991985066324,8.47346147187043,9.107386407484157
B2,416,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,D0_raw,D0_raw,angular,2369,19.085147716583617,0.486276732871485,21.748143152241806,26.627531538136363
B2,416,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,D0_raw,D0_raw,linear,2416,3.346834480986682,0.8796806790550052,9.35881491007425,9.648649904836759
B2,416,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,D0_raw,D0_raw,angular,2416,20.91670509512129,0.5245115048299562,24.57783434223176,30.33355188481677
B2,416,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,D0_raw,D0_raw,linear,2387,3.5896164862093123,0.8661964782070383,9.197050642775805,9.813281994062665
B2,416,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,D0_raw,D0_raw,angular,2387,20.327038354188552,0.5807276170709621,24.38792377879634,31.39250544325042
B2,416,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,D0_raw,D0_raw,linear,1867,4.921358440675756,0.7775061466410623,10.33177694522543,10.433403141953598
B2,416,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,D0_raw,D0_raw,angular,1867,30.477966951742022,0.6650392348908964,45.65700535820932,52.660990544653785
B2,416,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,D0_raw,D0_raw,linear,1567,4.002490383487823,0.8551431762295804,10.370167388901933,10.516247967262531
B2,416,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,D0_raw,D0_raw,angular,1567,23.57190777154486,0.5322767764417023,29.228549555643113,34.466744605087925
B2,416,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,D0_raw,D0_raw,linear,1712,5.05066326934662,0.7406393114788261,8.871001529533789,9.917365964642132
B2,416,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,D0_raw,D0_raw,angular,1712,24.727500195907147,0.4486896153490878,29.070256575736483,33.302905685624744
B2,416,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,D0_raw,D1_lp12,linear,2369,3.1038619166709434,0.8762421005105641,8.47346147187043,8.822992854601026
B2,416,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,D0_raw,D1_lp12,angular,2369,15.118086904428,0.18282781641338608,21.748143152241806,16.72399580927338
B2,416,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,D0_raw,D1_lp12,linear,2416,3.0678284641495916,0.8916374213069033,9.35881491007425,9.319474126780843
B2,416,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,D0_raw,D1_lp12,angular,2416,17.44018035782273,0.06247202246937,24.57783434223176,18.011872062084187
B2,416,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,D0_raw,D1_lp12,linear,2387,3.2785370436874595,0.8798425179029474,9.197050642775805,9.458117074646985
B2,416,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,D0_raw,D1_lp12,angular,2387,16.41883211958421,0.1438127673566807,24.38792377879634,17.744259843655
B2,416,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,D0_raw,D1_lp12,linear,1867,4.591713031551217,0.7848448847231151,10.33177694522543,9.899172682520943
B2,416,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,D0_raw,D1_lp12,angular,1867,27.257362479786845,0.5464199628150297,45.65700535820932,40.47220474862842
B2,416,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,D0_raw,D1_lp12,linear,1567,3.558382102992692,0.8732150864027795,10.370167388901933,9.993527037030502
B2,416,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,D0_raw,D1_lp12,angular,1567,19.482401210607335,0.3250367652320272,29.228549555643113,23.71386941483712
B2,416,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,D0_raw,D1_lp12,linear,1712,4.673878527422229,0.7557456697249797,8.871001529533789,9.45706306349183
B2,416,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,D0_raw,D1_lp12,angular,1712,19.10545941633761,0.34818998117039746,29.070256575736483,23.664480204155677
B2,416,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,D0_raw,increment2,linear,2369,3.4419455983153613,0.8476475712800879,8.47346147187043,8.8181871327938
B2,416,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,D0_raw,increment2,angular,2369,15.610875829321808,0.35533672218147605,21.748143152241806,19.44288929142176
B2,416,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,D0_raw,increment2,linear,2416,3.362595023511268,0.8700367697601687,9.35881491007425,9.327479802417109
B2,416,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,D0_raw,increment2,angular,2416,16.974830720002586,0.3833481422837697,24.57783434223176,21.616502622271845
B2,416,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,D0_raw,increment2,linear,2387,3.6229065633565543,0.8535575960144635,9.197050642775805,9.46724701543783
B2,416,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,D0_raw,increment2,angular,2387,16.466815782230878,0.43000660483549347,24.38792377879634,21.810956688234665
B2,416,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,D0_raw,increment2,linear,1867,4.9313218153289275,0.7529958467884108,10.33177694522543,9.922274038265163
B2,416,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,D0_raw,increment2,angular,1867,25.081760940609527,0.6557065444833362,45.65700535820932,42.74581879754368
B2,416,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,D0_raw,increment2,linear,1567,4.061720910015592,0.8358315251410671,10.370167388901933,10.02455716984685
B2,416,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,D0_raw,increment2,angular,1567,18.445194640337128,0.4937127429095658,29.228549555643113,25.922969215040595
B2,416,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,D0_raw,increment2,linear,1712,4.631818108449346,0.7623955980393499,8.871001529533789,9.50220192641931
B2,416,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,D0_raw,increment2,angular,1712,18.49269663061981,0.48812387002541613,29.070256575736483,25.84745609459012
B2,416,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,D0_raw,increment5,linear,2369,6.77330068428329,0.17817498385801656,8.47346147187043,7.471549482122104
B2,416,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,D0_raw,increment5,angular,2369,20.454346578702662,-3.300680225566489,21.748143152241806,9.86318171243345
