split,log_id,topic,instance,field,rate_hz,max_gap_s,core_fresh_finite_fraction,count,mean,std,min,p1,median,p99,max
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,sensor_gps,0,rtcm_crc_failed,1.0000250006250155,1.003905,0.4996811224489796,3134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,sensor_gps,0,rtcm_msg_used,1.0000250006250155,1.003905,0.4996811224489796,3134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_acceleration,0,xyz[0],1.0000990098019704,1.004945,0.49808673469387754,3124,2.8891608887303604,4.8803360288309365,-4.3650994300842285,-4.1155853271484375,0.9657942056655884,16.16315269470215,17.242958068847656
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_acceleration,0,xyz[1],1.0000990098019704,1.004945,0.49808673469387754,3124,-0.4764426781076857,1.2767363030715073,-4.553448677062988,-4.527385234832764,-0.3650326132774353,2.753843069076538,2.7645139694213867
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_acceleration,0,xyz[2],1.0000990098019704,1.004945,0.49808673469387754,3124,-9.256229940081605,10.13124318926702,-31.346525192260742,-27.377439498901367,-9.82850456237793,12.971460342407227,14.408211708068848
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_angular_velocity,0,xyz[0],100.1903616872057,0.429328,1.0,6272,-0.04579801147930102,0.8195467235086091,-3.0084104537963867,-2.072044129371643,0.004629168892279267,1.760207073688507,2.7487454414367676
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_angular_velocity,0,xyz[1],100.1903616872057,0.429328,1.0,6272,0.061140256670392884,0.5735746115361852,-1.951696515083313,-1.1923840296268464,0.08202343061566353,1.2673586225509643,2.236123561859131
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_angular_velocity,0,xyz[2],100.1903616872057,0.429328,1.0,6272,0.1714050881373484,0.2697396420879147,-1.156349539756775,-0.5122247576713562,0.17837975919246674,0.7824032777547834,1.1470087766647339
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_angular_velocity,0,xyz_derivative[0],100.1903616872057,0.429328,1.0,6272,0.0940760927532006,32.74924568312721,-152.40060424804688,-92.31307266235352,1.7462391257286072,87.5183614349365,144.09776306152344
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_angular_velocity,0,xyz_derivative[1],100.1903616872057,0.429328,1.0,6272,-0.006613869547408638,22.01125949850269,-75.01207733154297,-45.07689064025879,1.62397962808609,40.921752777099606,61.39643096923828
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_angular_velocity,0,xyz_derivative[2],100.1903616872057,0.429328,1.0,6272,0.02652805071261935,5.057093881522148,-22.602094650268555,-11.673851146697999,-0.08262137696146965,13.086253480911253,23.280406951904297
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,latitude_deg,5.004804612427931,0.396795,1.0,6272,31.243152395009567,0.0003310750473906874,31.2425874,31.242596,31.2431874,31.2439124,31.2439297
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,longitude_deg,5.004804612427931,0.396795,1.0,6272,117.25693904551977,0.0003050157487921869,117.2563533,117.25635750000001,117.25702,117.2574172,117.257422
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,altitude_msl_m,5.004804612427931,0.396795,1.0,6272,35.220058992346935,6.072686790295133,19.05,20.080000000000002,38.32,43.660000000000004,44.19
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,altitude_ellipsoid_m,5.004804612427931,0.396795,1.0,6272,31.074305165816323,6.072411307045794,14.904,15.934000000000001,34.175000000000004,39.516,40.046
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,time_utc_usec,5.004804612427931,0.396795,1.0,6272,1787135936329974.2,36234845.27694644,1787135873600000.0,1787135874800000.0,1787135936400000.0,1787135997800000.0,1787135999000000.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,device_id,5.004804612427931,0.396795,1.0,6272,8748035.0,0.0,8748035.0,8748035.0,8748035.0,8748035.0,8748035.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,s_variance_m_s,5.004804612427931,0.396795,1.0,6272,0.0074090816992886215,0.034739334687064735,0.0006542205810546875,0.000782012939453125,0.003185272216796875,0.053680419921875,0.77685546875
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,c_variance_rad,5.004804612427931,0.396795,1.0,6272,0.00039260889752535966,0.0057828229664010754,9.792769560590386e-06,1.2605823030753527e-05,5.664397758664563e-05,0.002420080592855811,0.14347366988658905
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,eph,5.004804612427931,0.396795,1.0,6272,0.013799826624061989,0.002367843592562485,0.013092858716845512,0.013092858716845512,0.013447694480419159,0.016836855560541153,0.03749287873506546
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,epv,5.004804612427931,0.396795,1.0,6272,0.022818503473714297,0.0033269387947743615,0.021798353642225266,0.021902013570070267,0.022301146760582924,0.028202205896377563,0.0558948740363121
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,hdop,5.004804612427931,0.396795,1.0,6272,0.40692138671875,0.04740017866875825,0.39990234375,0.39990234375,0.39990234375,0.60009765625,1.099609375
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,vdop,5.004804612427931,0.396795,1.0,6272,0.6098410937250877,0.058015251891537306,0.60009765625,0.60009765625,0.60009765625,0.7998046875,1.5
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,noise_per_ms,5.004804612427931,0.396795,1.0,6272,-0.5192920918367347,0.4996276765678248,-1.0,-1.0,-1.0,0.0,0.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,jamming_indicator,5.004804612427931,0.396795,1.0,6272,-0.5192920918367347,0.4996276765678248,-1.0,-1.0,-1.0,0.0,0.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,vel_m_s,5.004804612427931,0.396795,1.0,6272,7.751665106774973,1.337960879608375,0.5567333102226257,5.051131725311279,7.58148193359375,10.8436918258667,11.407262802124023
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,vel_n_m_s,5.004804612427931,0.396795,1.0,6272,-0.3015320497946291,5.7759620421046955,-10.579999923706055,-9.687000274658203,0.6019999980926514,7.311999797821045,7.544000148773193
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,vel_e_m_s,5.004804612427931,0.396795,1.0,6272,0.15566182875665283,5.254827237607146,-10.243000030517578,-9.960000038146973,0.9070000052452087,7.578000068664551,7.953000068664551
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,vel_d_m_s,5.004804612427931,0.396795,1.0,6272,0.0011529017859230612,0.8878913573949917,-1.9809999465942383,-1.819000005722046,-0.06800000369548798,2.7909998893737793,3.361999988555908
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,cog_rad,5.004804612427931,0.396795,1.0,6272,0.25430139776156524,1.7888842106002492,-3.1058523654937744,-3.032871723175049,0.21273177862167358,3.0738847255706787,3.1414856910705566
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,system_error,5.004804612427931,0.396795,1.0,6272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,heading,5.004804612427931,0.396795,0.4807079081632653,3015,0.8050213057010328,1.8257298933671833,-3.140001058578491,-3.0629498958587646,0.6538090705871582,3.1415927410125732,3.1415927410125732
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,heading_offset,5.004804612427931,0.396795,0.4807079081632653,3015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,heading_accuracy,5.004804612427931,0.396795,0.4807079081632653,3015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,rtcm_injection_rate,5.004804612427931,0.396795,1.0,6272,6.5776169560469535,2.0273132768057516,1.799640417098999,1.799640417098999,7.198538780212402,8.59827995300293,8.59827995300293
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,automatic_gain_control,5.004804612427931,0.396795,1.0,6272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,fix_type,5.004804612427931,0.396795,1.0,6272,6.0,0.0,6.0,6.0,6.0,6.0,6.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,jamming_state,5.004804612427931,0.396795,1.0,6272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,spoofing_state,5.004804612427931,0.396795,1.0,6272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,authentication_state,5.004804612427931,0.396795,1.0,6272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,vel_ned_valid,5.004804612427931,0.396795,1.0,6272,1.0,0.0,1.0,1.0,1.0,1.0,1.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,satellites_used,5.004804612427931,0.396795,1.0,6272,41.677455357142854,3.1141262908567104,8.0,26.0,42.0,43.0,43.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,selected_rtcm_instance,5.004804612427931,0.396795,1.0,6272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,rtcm_crc_failed,5.004804612427931,0.396795,1.0,6272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_gps_position,0,rtcm_msg_used,5.004804612427931,0.396795,1.0,6272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,ref_timestamp,50.09518084360285,0.42921699999999996,1.0,6272,17552085.0,0.0,17552085.0,17552085.0,17552085.0,17552085.0,17552085.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,ref_lat,50.09518084360285,0.42921699999999996,1.0,6272,31.2439436,0.0,31.2439436,31.2439436,31.2439436,31.2439436,31.2439436
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,ref_lon,50.09518084360285,0.42921699999999996,1.0,6272,117.25676189999999,1.4210854715202004e-14,117.2567619,117.2567619,117.2567619,117.2567619,117.2567619
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,x,50.09518084360285,0.42921699999999996,1.0,6272,-88.04560279044114,36.70296218295021,-150.79010009765625,-149.96990310668946,-84.06308364868164,-3.642362234592439,-1.4999845027923584
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,y,50.09518084360285,0.42921699999999996,1.0,6272,16.884663950881446,28.979105019623365,-38.8460693359375,-38.38874683380127,24.54615879058838,62.286211204528804,62.73624038696289
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,z,50.09518084360285,0.42921699999999996,1.0,6272,-14.71648320616508,6.059802536248585,-23.603137969970703,-23.046625213623045,-17.840925216674805,0.5307690811157226,1.524648666381836
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,delta_xy[0],50.09518084360285,0.42921699999999996,1.0,6272,15.959065437316895,0.0,15.959065437316895,15.959065437316895,15.959065437316895,15.959065437316895,15.959065437316895
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,delta_xy[1],50.09518084360285,0.42921699999999996,1.0,6272,2.5482277870178223,0.0,2.5482277870178223,2.5482277870178223,2.5482277870178223,2.5482277870178223,2.5482277870178223
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,delta_z,50.09518084360285,0.42921699999999996,1.0,6272,-20.67947006225586,0.0,-20.67947006225586,-20.67947006225586,-20.67947006225586,-20.67947006225586,-20.67947006225586
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,vx,50.09518084360285,0.42921699999999996,1.0,6272,-0.313351811428331,5.7865139969674795,-10.643522262573242,-9.697496194839477,0.5659917891025543,7.2880580663681025,7.789936542510986
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,vy,50.09518084360285,0.42921699999999996,1.0,6272,0.17993255664250962,5.261836970453937,-10.406131744384766,-10.08300714492798,0.939574122428894,7.605721549987793,8.11294937133789
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,vz,50.09518084360285,0.42921699999999996,1.0,6272,-0.09601418863083994,0.9590800163398955,-3.544818878173828,-2.141812605857849,-0.13833345472812653,2.664065964221954,3.4089508056640625
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,z_deriv,50.09518084360285,0.42921699999999996,1.0,6272,-0.01107751667790562,0.9537836021949575,-3.502408742904663,-2.09102810382843,-0.04686906188726425,2.772324936389923,3.5216264724731445
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,delta_vxy[0],50.09518084360285,0.42921699999999996,1.0,6272,1.7268297672271729,0.0,1.7268297672271729,1.7268297672271729,1.7268297672271729,1.7268297672271729,1.7268297672271729
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,delta_vxy[1],50.09518084360285,0.42921699999999996,1.0,6272,1.5417487621307373,0.0,1.5417487621307373,1.5417487621307373,1.5417487621307373,1.5417487621307373,1.5417487621307373
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,delta_vz,50.09518084360285,0.42921699999999996,1.0,6272,0.07003429532051086,0.0,0.07003429532051086,0.07003429532051086,0.07003429532051086,0.07003429532051086,0.07003429532051086
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,ax,50.09518084360285,0.42921699999999996,1.0,6272,0.057423694153329756,3.6477933478283613,-17.592573165893555,-8.68302996635437,-0.10997755080461502,9.456535472869872,15.915425300598145
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,ay,50.09518084360285,0.42921699999999996,1.0,6272,-0.01326138833638763,3.75126534728263,-16.143781661987305,-9.628441295623778,0.025725195184350014,9.451047840118408,38.759613037109375
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,az,50.09518084360285,0.42921699999999996,1.0,6272,-0.002089461937671609,10.566673564051138,-36.85403823852539,-20.906579208374023,0.911479651927948,23.012001247406005,29.294864654541016
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,heading,50.09518084360285,0.42921699999999996,1.0,6272,0.3006071910764933,1.710682652713195,-3.1405115127563477,-3.075527606010437,0.37029628455638885,3.037584421634674,3.141371965408325
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,heading_var,50.09518084360285,0.42921699999999996,1.0,6272,0.00016268852734277302,3.548939915073836e-05,7.666779856663197e-05,7.822717103408649e-05,0.0001598322851350531,0.0002495770005043596,0.00025969368289224803
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,unaided_heading,50.09518084360285,0.42921699999999996,1.0,6272,-0.4521422688374106,1.7444177036338542,-3.1409993171691895,-3.014087584018707,-0.4197172522544861,3.0572238397598266,3.1415767669677734
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,delta_heading,50.09518084360285,0.42921699999999996,1.0,6272,0.049552690237760544,0.0,0.049552690237760544,0.049552690237760544,0.049552690237760544,0.049552690237760544,0.049552690237760544
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,tilt_var,50.09518084360285,0.42921699999999996,1.0,6272,4.010545244808809e-05,7.92061339795412e-06,2.5868233933579177e-05,2.644716132635949e-05,3.9142314562923275e-05,6.883161891892087e-05,7.192640623543411e-05
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,ref_alt,50.09518084360285,0.42921699999999996,1.0,6272,20.67947006225586,0.0,20.67947006225586,20.67947006225586,20.67947006225586,20.67947006225586,20.67947006225586
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,dist_bottom,50.09518084360285,0.42921699999999996,1.0,6272,16.25663727947644,6.068430276495558,0.0,0.9934944725036621,19.388416290283203,24.618998832702637,25.147804260253906
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,dist_bottom_var,50.09518084360285,0.42921699999999996,1.0,6272,25.353351420674194,14.981116636310063,9.999999747378752e-05,0.32098068088293075,24.952651977539062,50.15724250793457,50.63156509399414
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,delta_dist_bottom,50.09518084360285,0.42921699999999996,1.0,6272,-20.67947006225586,0.0,-20.67947006225586,-20.67947006225586,-20.67947006225586,-20.67947006225586,-20.67947006225586
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,eph,50.09518084360285,0.42921699999999996,1.0,6272,0.2328053069709591,0.005254230000129859,0.22326454520225525,0.22388883754611016,0.23265931755304337,0.2429889415204525,0.24823139607906342
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,epv,50.09518084360285,0.42921699999999996,1.0,6272,0.20207344013152226,0.004882622670249983,0.19439023733139038,0.19509545370936393,0.20113973319530487,0.21609682351350784,0.2189110964536667
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,evh,50.09518084360285,0.42921699999999996,1.0,6272,0.13276149319575112,0.006205359734568212,0.1177610233426094,0.12207051865756512,0.13182713091373444,0.15085548371076585,0.1568792164325714
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,evv,50.09518084360285,0.42921699999999996,1.0,6272,0.07204010018874529,0.005104223965179787,0.06639846414327621,0.0667790947854519,0.06980424374341965,0.08704914450645447,0.08943449705839157
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,vxy_max,50.09518084360285,0.42921699999999996,0.0,0,,,,,,,
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,vz_max,50.09518084360285,0.42921699999999996,0.0,0,,,,,,,
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,hagl_min,50.09518084360285,0.42921699999999996,0.0,0,,,,,,,
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,hagl_max_z,50.09518084360285,0.42921699999999996,0.0,0,,,,,,,
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,hagl_max_xy,50.09518084360285,0.42921699999999996,0.0,0,,,,,,,
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,xy_valid,50.09518084360285,0.42921699999999996,1.0,6272,1.0,0.0,1.0,1.0,1.0,1.0,1.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,z_valid,50.09518084360285,0.42921699999999996,1.0,6272,1.0,0.0,1.0,1.0,1.0,1.0,1.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,v_xy_valid,50.09518084360285,0.42921699999999996,1.0,6272,1.0,0.0,1.0,1.0,1.0,1.0,1.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,v_z_valid,50.09518084360285,0.42921699999999996,1.0,6272,1.0,0.0,1.0,1.0,1.0,1.0,1.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,xy_reset_counter,50.09518084360285,0.42921699999999996,1.0,6272,4.0,0.0,4.0,4.0,4.0,4.0,4.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,z_reset_counter,50.09518084360285,0.42921699999999996,1.0,6272,2.0,0.0,2.0,2.0,2.0,2.0,2.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,vxy_reset_counter,50.09518084360285,0.42921699999999996,1.0,6272,3.0,0.0,3.0,3.0,3.0,3.0,3.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,vz_reset_counter,50.09518084360285,0.42921699999999996,1.0,6272,2.0,0.0,2.0,2.0,2.0,2.0,2.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,heading_reset_counter,50.09518084360285,0.42921699999999996,1.0,6272,2.0,0.0,2.0,2.0,2.0,2.0,2.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,heading_good_for_control,50.09518084360285,0.42921699999999996,1.0,6272,1.0,0.0,1.0,1.0,1.0,1.0,1.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,xy_global,50.09518084360285,0.42921699999999996,1.0,6272,1.0,0.0,1.0,1.0,1.0,1.0,1.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,z_global,50.09518084360285,0.42921699999999996,1.0,6272,1.0,0.0,1.0,1.0,1.0,1.0,1.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,dist_bottom_valid,50.09518084360285,0.42921699999999996,1.0,6272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,dist_bottom_reset_counter,50.09518084360285,0.42921699999999996,1.0,6272,2.0,0.0,2.0,2.0,2.0,2.0,2.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,dist_bottom_sensor_bitfield,50.09518084360285,0.42921699999999996,1.0,6272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,vehicle_local_position,0,dead_reckoning,50.09518084360285,0.42921699999999996,1.0,6272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,wind,0,windspeed_north,20.038875418311523,23.863235,0.998405612244898,6262,-0.9009527695195219,0.5336583428990543,-1.6267307996749878,-1.618851900100708,-1.0421020984649658,0.2810015082359314,0.2910882234573364
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,wind,0,windspeed_east,20.038875418311523,23.863235,0.998405612244898,6262,-0.9625819694078375,0.4352706571713365,-1.6625890731811523,-1.654441237449646,-0.9826094806194305,-0.06246156290173021,0.05704467371106148
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,wind,0,variance_north,20.038875418311523,23.863235,0.998405612244898,6262,0.06222045346999351,0.026561658075301225,0.0436970591545105,0.04414954409003258,0.05436759255826473,0.2282777726650238,0.2609391510486603
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,wind,0,variance_east,20.038875418311523,23.863235,0.998405612244898,6262,0.08058009046974349,0.10133550874034257,0.045221082866191864,0.045514609664678574,0.054257554933428764,0.7742487192153931,0.8010832071304321
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,wind,0,tas_innov,20.038875418311523,23.863235,0.998405612244898,6262,-0.3661808576952417,1.022546665407253,-3.165651321411133,-2.6346581268310545,-0.3848848342895508,2.0846920013427734,3.1447362899780273
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,wind,0,tas_innov_var,20.038875418311523,23.863235,0.998405612244898,6262,5.5437417528340704,0.47288625392228323,4.097836971282959,4.596382141113281,5.49519157409668,6.713977813720703,6.874410152435303
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,wind,0,beta_innov,20.038875418311523,23.863235,0.998405612244898,6262,0.09376582900119909,0.06340635509403658,0.09058582782745361,0.09063400328159332,0.09114325791597366,0.09276062250137329,1.6791445016860962
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,wind,0,beta_innov_var,20.038875418311523,23.863235,0.998405612244898,6262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,wing_phase,0,encoder_total_count,100.0,0.010085,1.0,6272,8636997.672034439,4636564.863343047,347576.0,507758.41,8725408.0,16136476.6,16215881.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,wing_phase,0,phase_rad,100.0,0.010085,0.0,0,,,,,,,
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,wing_phase,0,phase_unwrapped_rad,100.0,0.010085,0.0,0,,,,,,,
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,wing_phase,0,phase_sin,100.0,0.010085,0.0,0,,,,,,,
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,wing_phase,0,phase_cos,100.0,0.010085,0.0,0,,,,,,,
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,wing_phase,0,flap_frequency_hz,100.0,0.010085,1.0,6272,3.9039995437392925,0.5074998812488728,0.8369438648223877,2.047715525627136,3.959347724914551,4.686216835975647,4.883477687835693
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,wing_phase,0,encoder_position_raw,100.0,0.010085,1.0,6272,2050.978156887755,1177.7294568238424,0.0,45.71,2038.0,4052.0,4095.0
train,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,wing_phase,0,phase_valid,100.0,0.010085,1.0,6272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,actuator_motors,0,control[0],50.102710556641114,0.069843,1.0,7994,0.6489777971019007,0.0996103619682103,0.07091348618268967,0.45432695746421814,0.6590071618556976,0.8599566096067428,0.8947048187255859
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,actuator_motors,0,control[1],50.102710556641114,0.069843,0.0,0,,,,,,,
validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,actuator_motors,0,control[2],50.102710556641114,0.069843,0.0,0,,,,,,,
