partition,steps,log_id,axis,history,planned,relative_gain,improved
train_oof,1,9.12数据/log_2_2026-9-12-18-32-54.ulg,q,0.20256362924810242,0.20220719602869042,0.001759611144088665,True
train_oof,1,9.12数据/log_2_2026-9-12-18-32-54.ulg,r,0.06859761308457733,0.06856235327266277,0.0005140093121182751,True
train_oof,1,9.12数据/log_2_2026-9-12-18-32-54.ulg,vx,0.0594759307973862,0.05950010328487215,-0.0004064247025960393,False
train_oof,1,9.12数据/log_2_2026-9-12-18-32-54.ulg,vy,0.05398611707125123,0.053959582403890524,0.0004915090916000213,True
train_oof,1,9.12数据/log_2_2026-9-12-18-32-54.ulg,vz,0.06972371457297191,0.06959685420788088,0.0018194722680511075,True
train_oof,1,9.12数据/log_3_2026-9-12-18-40-02.ulg,p,0.43129563464746873,0.4315818068723001,-0.0006635175546473125,False
train_oof,1,9.12数据/log_3_2026-9-12-18-40-02.ulg,q,0.1999885534702522,0.19753338721318953,0.012276533903866078,True
train_oof,1,9.12数据/log_3_2026-9-12-18-40-02.ulg,r,0.0653688333895254,0.0652593155820623,0.0016753826217227362,True
train_oof,1,9.12数据/log_3_2026-9-12-18-40-02.ulg,vx,0.06065612744640215,0.060719686666236984,-0.0010478614858984974,False
train_oof,1,9.12数据/log_3_2026-9-12-18-40-02.ulg,vy,0.050593925723000865,0.050580282784207925,0.00026965566711772504,True
train_oof,1,9.12数据/log_3_2026-9-12-18-40-02.ulg,vz,0.06691193256779969,0.06669390841524846,0.0032583747649242677,True
train_oof,1,9.12数据/log_7_2026-9-12-05-49-02.ulg,p,0.38209939925951886,0.38177581450784864,0.0008468601424061328,True
train_oof,1,9.12数据/log_7_2026-9-12-05-49-02.ulg,q,0.20999531785752018,0.20911252694594287,0.004203859974517495,True
train_oof,1,9.12数据/log_7_2026-9-12-05-49-02.ulg,r,0.08005655401260163,0.07996859765827555,0.001098677746137279,True
train_oof,1,9.12数据/log_7_2026-9-12-05-49-02.ulg,vx,0.05928425178527219,0.05920538702059498,0.0013302818590484515,True
train_oof,1,9.12数据/log_7_2026-9-12-05-49-02.ulg,vy,0.06463234928973798,0.06461795767755554,0.00022266887000991727,True
train_oof,1,9.12数据/log_7_2026-9-12-05-49-02.ulg,vz,0.07222681529862182,0.07191841493753323,0.004269887296200288,True
train_oof,1,9.12数据/log_8_2026-9-12-05-55-30.ulg,p,0.4986449222227308,0.49886683613863014,-0.00044503394301124776,False
train_oof,1,9.12数据/log_8_2026-9-12-05-55-30.ulg,q,0.19999139179090555,0.19923198739475026,0.003797185415606611,True
train_oof,1,9.12数据/log_8_2026-9-12-05-55-30.ulg,r,0.08195431321721403,0.08187536512009129,0.0009633183907415525,True
train_oof,1,9.12数据/log_8_2026-9-12-05-55-30.ulg,vx,0.06013495816100404,0.06013083038459028,6.864187720406585e-05,True
train_oof,1,9.12数据/log_8_2026-9-12-05-55-30.ulg,vy,0.058693885179701914,0.05868614109957119,0.00013194015197691506,True
train_oof,1,9.12数据/log_8_2026-9-12-05-55-30.ulg,vz,0.0711712655716057,0.07110144174892954,0.0009810675996186958,True
train_oof,1,9.12数据/log_9_2026-9-12-06-03-32.ulg,p,0.5010104421590977,0.5010500459737595,-7.904788269692349e-05,False
train_oof,1,9.12数据/log_9_2026-9-12-06-03-32.ulg,q,0.21237421946509097,0.21157806106838434,0.0037488467230717692,True
train_oof,1,9.12数据/log_9_2026-9-12-06-03-32.ulg,r,0.07964328838039096,0.07960316250352718,0.0005038199411371545,True
train_oof,1,9.12数据/log_9_2026-9-12-06-03-32.ulg,vx,0.06252768453425911,0.062499414107461966,0.0004521265581432764,True
train_oof,1,9.12数据/log_9_2026-9-12-06-03-32.ulg,vy,0.058067691733071004,0.058047952435050586,0.0003399359855934587,True
train_oof,1,9.12数据/log_9_2026-9-12-06-03-32.ulg,vz,0.07415107723504771,0.07408673852118021,0.0008676706565375967,True
train_oof,1,9.13数据/log_1_2026-9-13-06-11-06.ulg,p,0.34994815630038206,0.3502332481708887,-0.0008146688741572177,False
train_oof,1,9.13数据/log_1_2026-9-13-06-11-06.ulg,q,0.21020086900908325,0.20954226862333383,0.0031331953519228993,True
train_oof,1,9.13数据/log_1_2026-9-13-06-11-06.ulg,r,0.053381649047822416,0.05325627242875165,0.0023486838886982234,True
train_oof,1,9.13数据/log_1_2026-9-13-06-11-06.ulg,vx,0.05882803858564366,0.05885933010467038,-0.000531915048997682,False
train_oof,1,9.13数据/log_1_2026-9-13-06-11-06.ulg,vy,0.051018166579533474,0.05100409687096892,0.0002757784042007691,True
train_oof,1,9.13数据/log_1_2026-9-13-06-11-06.ulg,vz,0.06937667488352227,0.06924576016214458,0.0018870134897281342,True
train_oof,1,9.13数据/log_2_2026-9-13-06-20-06.ulg,p,0.4022189191776124,0.4019066701652621,0.0007763160743127322,True
train_oof,1,9.13数据/log_2_2026-9-13-06-20-06.ulg,q,0.2103665311752692,0.20944672334597703,0.004372405744171524,True
train_oof,1,9.13数据/log_2_2026-9-13-06-20-06.ulg,r,0.05466122209049344,0.054554757729587476,0.001947712781278658,True
train_oof,1,9.13数据/log_2_2026-9-13-06-20-06.ulg,vx,0.06158652305982272,0.06157900212130591,0.00012211987530947813,True
train_oof,1,9.13数据/log_2_2026-9-13-06-20-06.ulg,vy,0.048969868282149304,0.04892772197794757,0.0008606579041401351,True
train_oof,1,9.13数据/log_2_2026-9-13-06-20-06.ulg,vz,0.06724029707235307,0.0672280886822524,0.00018156359552571526,True
train_oof,1,9.13数据/log_3_2026-9-13-06-31-26.ulg,p,0.45207269764609087,0.4520948591527449,-4.9021997500425016e-05,False
train_oof,1,9.13数据/log_3_2026-9-13-06-31-26.ulg,q,0.21281744759522986,0.21164114767471026,0.005527272006179077,True
train_oof,1,9.13数据/log_3_2026-9-13-06-31-26.ulg,r,0.060588130535841174,0.060503432713791966,0.0013979276353328768,True
train_oof,1,9.13数据/log_3_2026-9-13-06-31-26.ulg,vx,0.06269979906615515,0.0627524867294698,-0.0008403163024343612,False
train_oof,1,9.13数据/log_3_2026-9-13-06-31-26.ulg,vy,0.05497456058420365,0.055186026638384754,-0.003846616542886329,False
train_oof,1,9.13数据/log_3_2026-9-13-06-31-26.ulg,vz,0.06933064307037941,0.06920888215400332,0.0017562352083260193,True
train_oof,1,9.13数据/log_4_2026-9-13-06-36-26.ulg,p,0.3782173958634805,0.37763437319425974,0.0015415014634367148,True
train_oof,1,9.13数据/log_4_2026-9-13-06-36-26.ulg,q,0.2022464488078245,0.2000236472427105,0.010990559182703493,True
train_oof,1,9.13数据/log_4_2026-9-13-06-36-26.ulg,r,0.054026106863990536,0.05392132153343132,0.0019395313977186926,True
train_oof,1,9.13数据/log_4_2026-9-13-06-36-26.ulg,vx,0.05746254181185705,0.05735968085238929,0.0017900523754161648,True
train_oof,1,9.13数据/log_4_2026-9-13-06-36-26.ulg,vy,0.056281081661111516,0.05617849554750114,0.0018227459491288278,True
train_oof,1,9.13数据/log_4_2026-9-13-06-36-26.ulg,vz,0.06478119329886867,0.06447275738999035,0.00476119523540333,True
train_oof,1,9.13数据/log_5_2026-9-13-06-42-40.ulg,p,0.45497085893151296,0.4553363191480453,-0.0008032607129841358,False
train_oof,1,9.13数据/log_5_2026-9-13-06-42-40.ulg,q,0.20032505211726817,0.19976026432034058,0.002819356795159947,True
train_oof,1,9.13数据/log_5_2026-9-13-06-42-40.ulg,r,0.06573726005049942,0.06561430142230958,0.0018704556304199919,True
train_oof,1,9.13数据/log_5_2026-9-13-06-42-40.ulg,vx,0.05980188330388355,0.059837775632107106,-0.0006001872556616339,False
train_oof,1,9.13数据/log_5_2026-9-13-06-42-40.ulg,vy,0.054397593359296635,0.054636072649033404,-0.0043840044202251936,False
train_oof,1,9.13数据/log_5_2026-9-13-06-42-40.ulg,vz,0.06959526457880612,0.06934171176754482,0.0036432480398747263,True
train_oof,1,9.13数据/log_7_2026-9-13-18-12-52.ulg,p,0.5519218469176502,0.5515305882246764,0.0007089023476039867,True
train_oof,1,9.13数据/log_7_2026-9-13-18-12-52.ulg,q,0.22097537268525078,0.22004098345524506,0.004228476769384733,True
train_oof,1,9.13数据/log_7_2026-9-13-18-12-52.ulg,r,0.08902502164723201,0.08913761754259664,-0.0012647668406169227,False
train_oof,1,9.13数据/log_7_2026-9-13-18-12-52.ulg,vx,0.06172667017000655,0.0617558496964044,-0.00047272153701936843,False
train_oof,1,9.13数据/log_7_2026-9-13-18-12-52.ulg,vy,0.06286328858429818,0.06287573035625413,-0.00019791793010099073,False
train_oof,1,9.13数据/log_7_2026-9-13-18-12-52.ulg,vz,0.07441469327388313,0.07415216384785361,0.0035279245869263435,True
train_oof,1,9.14数据/log_11_2026-9-14-18-13-22.ulg,p,0.562851531683457,0.5628221280939478,5.22404006279563e-05,True
train_oof,1,9.14数据/log_11_2026-9-14-18-13-22.ulg,q,0.23290683341059146,0.231358907404173,0.006646116748707048,True
train_oof,1,9.14数据/log_11_2026-9-14-18-13-22.ulg,r,0.07333186148921075,0.07323216439397959,0.0013595331307092802,True
train_oof,1,9.14数据/log_11_2026-9-14-18-13-22.ulg,vx,0.0659461368715657,0.06597986844650826,-0.0005115019096305118,False
train_oof,1,9.14数据/log_11_2026-9-14-18-13-22.ulg,vy,0.05839886132789247,0.058381810006975586,0.0002919803662120947,True
train_oof,1,9.14数据/log_11_2026-9-14-18-13-22.ulg,vz,0.07467539831518001,0.0746656143569158,0.00013101983363948677,True
train_oof,1,9.14数据/log_12_2026-9-14-18-20-30.ulg,p,0.574183500711371,0.5738523835078206,0.0005766748837961398,True
train_oof,1,9.14数据/log_12_2026-9-14-18-20-30.ulg,q,0.24407902178289492,0.2428773025714072,0.004923484217159177,True
train_oof,1,9.14数据/log_12_2026-9-14-18-20-30.ulg,r,0.0821818291113167,0.08204570507112781,0.0016563763749345719,True
train_oof,1,9.14数据/log_12_2026-9-14-18-20-30.ulg,vx,0.06537645929429947,0.06535661714884439,0.0003035059663565277,True
train_oof,1,9.14数据/log_12_2026-9-14-18-20-30.ulg,vy,0.053449467942831036,0.05343914796305441,0.0001930791862635709,True
train_oof,1,9.14数据/log_12_2026-9-14-18-20-30.ulg,vz,0.07748407282616052,0.07732904888563331,0.0020007200818548355,True
train_oof,1,9.14数据/log_13_2026-9-14-18-28-32.ulg,p,0.5767870612508709,0.5765010314325969,0.000495901932428339,True
train_oof,1,9.14数据/log_13_2026-9-14-18-28-32.ulg,q,0.24013323815008328,0.23939902272609456,0.003057533516163351,True
train_oof,1,9.14数据/log_13_2026-9-14-18-28-32.ulg,r,0.09389039981626264,0.09389321072757688,-2.993821860103954e-05,False
train_oof,1,9.14数据/log_13_2026-9-14-18-28-32.ulg,vx,0.07061221331765326,0.07060120117114838,0.00015595243354493875,True
train_oof,1,9.14数据/log_13_2026-9-14-18-28-32.ulg,vy,0.06440996627344336,0.06447596698465666,-0.0010246971863499595,False
train_oof,1,9.14数据/log_13_2026-9-14-18-28-32.ulg,vz,0.07820416582645631,0.07816091037365908,0.0005531093176445975,True
train_oof,1,9.14数据/log_14_2026-9-14-18-34-22.ulg,p,1.024688566612433,1.024801004680145,-0.00010972901560101285,False
train_oof,1,9.14数据/log_14_2026-9-14-18-34-22.ulg,q,0.24669330092928873,0.24542945088632293,0.005123163207938402,True
train_oof,1,9.14数据/log_14_2026-9-14-18-34-22.ulg,r,0.09126735650741344,0.09099586184739472,0.002974718129330989,True
train_oof,1,9.14数据/log_14_2026-9-14-18-34-22.ulg,vx,0.06222029230250703,0.062206795339062634,0.00021692221211007726,True
train_oof,1,9.14数据/log_14_2026-9-14-18-34-22.ulg,vy,0.05329851553241013,0.053259976339164114,0.0007230819256603572,True
train_oof,1,9.14数据/log_14_2026-9-14-18-34-22.ulg,vz,0.08338662636089346,0.08334521594362977,0.0004966074186100919,True
train_oof,1,9.15数据/log_10_2026-9-15-17-44-04.ulg,p,0.30462138588018445,0.3040782764656976,0.0017828998214212525,True
train_oof,1,9.15数据/log_10_2026-9-15-17-44-04.ulg,q,0.3049247770932776,0.30344083649973524,0.0048665792517359144,True
train_oof,1,9.15数据/log_10_2026-9-15-17-44-04.ulg,r,0.0647348735904891,0.06467372501081979,0.0009446002792271388,True
train_oof,1,9.15数据/log_10_2026-9-15-17-44-04.ulg,vx,0.06592157971091012,0.06592127248399218,4.660490832912904e-06,True
train_oof,1,9.15数据/log_10_2026-9-15-17-44-04.ulg,vy,0.05749487723986267,0.057504659430308226,-0.00017014020927020543,False
train_oof,1,9.15数据/log_10_2026-9-15-17-44-04.ulg,vz,0.07930852669382686,0.07901318547509707,0.00372395290950194,True
train_oof,1,9.15数据/log_11_2026-9-15-17-51-56.ulg,p,0.3270792035018499,0.32678305022860155,0.0009054481913786949,True
train_oof,1,9.15数据/log_11_2026-9-15-17-51-56.ulg,q,0.2519243852313195,0.2509357461189183,0.003924348615531738,True
train_oof,1,9.15数据/log_11_2026-9-15-17-51-56.ulg,r,0.0823362009426612,0.08237207252898579,-0.00043567210915613873,False
train_oof,1,9.15数据/log_11_2026-9-15-17-51-56.ulg,vx,0.062426736513927446,0.06242262006177269,6.59405310069052e-05,True
train_oof,1,9.15数据/log_11_2026-9-15-17-51-56.ulg,vy,0.05629272152465802,0.05632856174171218,-0.0006366758629435871,False
train_oof,1,9.15数据/log_11_2026-9-15-17-51-56.ulg,vz,0.07624148400456608,0.07602429979777835,0.0028486356164673797,True
train_oof,1,9.15数据/log_12_2026-9-15-18-03-58.ulg,p,0.28799909683929165,0.2881559674585521,-0.0005446913583482115,False
train_oof,1,9.15数据/log_12_2026-9-15-18-03-58.ulg,q,0.23565452657036054,0.23448447661668834,0.004965107060325682,True
train_oof,1,9.15数据/log_12_2026-9-15-18-03-58.ulg,r,0.06742130732318895,0.06755405307545535,-0.0019688991141936637,False
train_oof,1,9.15数据/log_12_2026-9-15-18-03-58.ulg,vx,0.05539089983168094,0.05538497109933601,0.0001070344111207067,True
train_oof,1,9.15数据/log_12_2026-9-15-18-03-58.ulg,vy,0.05050340085719351,0.05051584104032025,-0.0002463236715864345,False
train_oof,1,9.15数据/log_12_2026-9-15-18-03-58.ulg,vz,0.06997784264299221,0.06999665676047755,-0.0002688582096095385,False
train_oof,1,9.15数据/log_13_2026-9-15-18-10-58.ulg,p,0.2540106696861594,0.25407653214755604,-0.0002592901372137104,False
train_oof,1,9.15数据/log_13_2026-9-15-18-10-58.ulg,q,0.21599313381129104,0.21595036056040526,0.00019803060463556435,True
train_oof,1,9.15数据/log_13_2026-9-15-18-10-58.ulg,r,0.06026404483687363,0.060245754149540635,0.000303509121940016,True
train_oof,1,9.15数据/log_13_2026-9-15-18-10-58.ulg,vx,0.06272148161828969,0.0626999618704128,0.0003431001201129427,True
train_oof,1,9.15数据/log_13_2026-9-15-18-10-58.ulg,vy,0.05155322576118034,0.05155911340497894,-0.0001142051484009018,False
train_oof,1,9.15数据/log_13_2026-9-15-18-10-58.ulg,vz,0.06533023332999231,0.06526440178504027,0.0010076735011724147,True
train_oof,1,9.15数据/log_14_2026-9-15-18-17-26.ulg,p,0.29542003998162947,0.295096874548874,0.001093918451759578,True
train_oof,1,9.15数据/log_14_2026-9-15-18-17-26.ulg,q,0.21950280236043831,0.219146739714373,0.0016221325752398548,True
train_oof,1,9.15数据/log_14_2026-9-15-18-17-26.ulg,r,0.06658781567985256,0.06656239684981073,0.0003817339521097578,True
train_oof,1,9.15数据/log_14_2026-9-15-18-17-26.ulg,vx,0.06115279197170276,0.06115532000538914,-4.133962824708824e-05,False
train_oof,1,9.15数据/log_14_2026-9-15-18-17-26.ulg,vy,0.051868781154461724,0.051895979556941356,-0.0005243694159428397,False
train_oof,1,9.15数据/log_14_2026-9-15-18-17-26.ulg,vz,0.06826943395587477,0.0682669873959951,3.5836826789202315e-05,True
train_oof,1,9.15数据/log_15_2026-9-15-18-23-44.ulg,p,0.29287343638412083,0.292244672289713,0.0021468799020173254,True
train_oof,1,9.15数据/log_15_2026-9-15-18-23-44.ulg,q,0.21976348707249962,0.21960739362450551,0.0007102792646469752,True
train_oof,1,9.15数据/log_15_2026-9-15-18-23-44.ulg,r,0.06840082911470882,0.06850193701401137,-0.0014781677446189033,False
train_oof,1,9.15数据/log_15_2026-9-15-18-23-44.ulg,vx,0.06415216291310778,0.06409813575209751,0.0008421720883121419,True
train_oof,1,9.15数据/log_15_2026-9-15-18-23-44.ulg,vy,0.05844099977729772,0.05841417324983714,0.00045903608019731294,True
train_oof,1,9.15数据/log_15_2026-9-15-18-23-44.ulg,vz,0.06666607769184225,0.06666103954652497,7.557284741684095e-05,True
train_oof,1,9.16数据/log_1_2026-9-16-18-02-34.ulg,p,0.29814837295699204,0.298017516064653,0.0004388985626224586,True
train_oof,1,9.16数据/log_1_2026-9-16-18-02-34.ulg,q,0.2518223869735151,0.25159644700186323,0.0008972195616414404,True
train_oof,1,9.16数据/log_1_2026-9-16-18-02-34.ulg,r,0.06657422098992885,0.06645326041964368,0.0018169280614409014,True
train_oof,1,9.16数据/log_1_2026-9-16-18-02-34.ulg,vx,0.056651971312014666,0.0566164680226771,0.0006266911550531965,True
train_oof,1,9.16数据/log_1_2026-9-16-18-02-34.ulg,vy,0.056574880855169,0.056544542470643805,0.0005362518500544457,True
train_oof,1,9.16数据/log_1_2026-9-16-18-02-34.ulg,vz,0.06856003784716833,0.06845446337330226,0.001539883541216992,True
train_oof,1,9.16数据/log_2_2026-9-16-18-08-46.ulg,p,0.2892543576355261,0.28928000112821173,-8.86537817277973e-05,False
train_oof,1,9.16数据/log_2_2026-9-16-18-08-46.ulg,q,0.2318054599225634,0.2310860596284483,0.0031034657007450303,True
train_oof,1,9.16数据/log_2_2026-9-16-18-08-46.ulg,r,0.06465630266307444,0.06475771280966318,-0.0015684495155435674,False
train_oof,1,9.16数据/log_2_2026-9-16-18-08-46.ulg,vx,0.0647257641362776,0.06472239596638595,5.2037545428870285e-05,True
