log_id,steps,bin_start,bin_stop,channel,residual_rms,command_std,positive_fraction,negative_fraction
9.15数据/log_10_2026-9-15-17-44-04.ulg,1,0,1,drive,0.00509914709592521,0.12549865868118745,0.4831649831649832,0.5168350168350169
9.15数据/log_10_2026-9-15-17-44-04.ulg,1,0,1,common,0.016696880950220296,0.13065784756650414,0.46296296296296297,0.5370370370370371
9.15数据/log_10_2026-9-15-17-44-04.ulg,1,0,1,differential,0.026625553678107587,0.2166639526723599,0.49663299663299665,0.5033670033670034
9.15数据/log_10_2026-9-15-17-44-04.ulg,1,0,1,rudder,0.017471657193849282,0.1995358353939052,0.5016835016835017,0.4983164983164983
9.15数据/log_11_2026-9-15-17-51-56.ulg,1,0,1,drive,0.0045817824065140025,0.13462740179501784,0.4739776951672863,0.5260223048327137
9.15数据/log_11_2026-9-15-17-51-56.ulg,1,0,1,common,0.007202572474565181,0.09891053344251331,0.44423791821561337,0.5557620817843866
9.15数据/log_11_2026-9-15-17-51-56.ulg,1,0,1,differential,0.01891559140463712,0.29333618158046726,0.5018587360594795,0.49814126394052044
9.15数据/log_11_2026-9-15-17-51-56.ulg,1,0,1,rudder,0.007653336666932366,0.08829252525917924,0.5315985130111525,0.4684014869888476
9.15数据/log_12_2026-9-15-18-03-58.ulg,1,0,1,drive,0.004121930657600267,0.09449806703664691,0.5042613636363636,0.49573863636363635
9.15数据/log_12_2026-9-15-18-03-58.ulg,1,0,1,common,0.006557600455567219,0.066714829546401,0.4872159090909091,0.5127840909090909
9.15数据/log_12_2026-9-15-18-03-58.ulg,1,0,1,differential,0.01826845655142235,0.2209947140178443,0.5213068181818182,0.4786931818181818
9.15数据/log_12_2026-9-15-18-03-58.ulg,1,0,1,rudder,0.006281709831027418,0.07633127328105373,0.5298295454545454,0.47017045454545453
9.15数据/log_13_2026-9-15-18-10-58.ulg,1,0,1,drive,0.003848678357509153,0.0724977623677668,0.5115942028985507,0.48840579710144927
9.15数据/log_13_2026-9-15-18-10-58.ulg,1,0,1,common,0.008815380112398586,0.08142138505695119,0.47246376811594204,0.527536231884058
9.15数据/log_13_2026-9-15-18-10-58.ulg,1,0,1,differential,0.015004358728578833,0.18774658713124517,0.5072463768115942,0.4927536231884058
9.15数据/log_13_2026-9-15-18-10-58.ulg,1,0,1,rudder,0.0076606525809980825,0.08421408140575427,0.5028985507246376,0.4971014492753623
9.15数据/log_14_2026-9-15-18-17-26.ulg,1,0,1,drive,0.004503549602541149,0.08624308858569579,0.5343065693430656,0.4656934306569343
9.15数据/log_14_2026-9-15-18-17-26.ulg,1,0,1,common,0.007788886110180019,0.09316937886907325,0.44963503649635034,0.5503649635036496
9.15数据/log_14_2026-9-15-18-17-26.ulg,1,0,1,differential,0.017783644157775967,0.20465181602386043,0.48759124087591244,0.5124087591240876
9.15数据/log_14_2026-9-15-18-17-26.ulg,1,0,1,rudder,0.007039019953630195,0.08857304303752331,0.5503649635036496,0.44963503649635034
9.15数据/log_15_2026-9-15-18-23-44.ulg,1,0,1,drive,0.005587731137155536,0.09529104184261146,0.4415954415954416,0.5584045584045584
9.15数据/log_15_2026-9-15-18-23-44.ulg,1,0,1,common,0.006662223470217417,0.08324615714210455,0.47150997150997154,0.5284900284900285
9.15数据/log_15_2026-9-15-18-23-44.ulg,1,0,1,differential,0.01588523759232978,0.22333702557632698,0.4672364672364672,0.5327635327635327
9.15数据/log_15_2026-9-15-18-23-44.ulg,1,0,1,rudder,0.011123823438123744,0.08360986351693639,0.5185185185185185,0.48148148148148145
9.16数据/log_1_2026-9-16-18-02-34.ulg,1,0,1,drive,0.004802774466579773,0.13157800460411004,0.5,0.5
9.16数据/log_1_2026-9-16-18-02-34.ulg,1,0,1,common,0.008196449605317764,0.06619433323994663,0.5277777777777778,0.4722222222222222
9.16数据/log_1_2026-9-16-18-02-34.ulg,1,0,1,differential,0.018012356145190325,0.2360243364293872,0.5069444444444444,0.4930555555555556
9.16数据/log_1_2026-9-16-18-02-34.ulg,1,0,1,rudder,0.007651826824475784,0.08993157183320337,0.515625,0.484375
9.16数据/log_2_2026-9-16-18-08-46.ulg,1,0,1,drive,0.004564487007723257,0.09943932763190291,0.5108538350217077,0.48914616497829233
9.16数据/log_2_2026-9-16-18-08-46.ulg,1,0,1,common,0.007583560340068084,0.08856529296811746,0.4992764109985528,0.5007235890014472
9.16数据/log_2_2026-9-16-18-08-46.ulg,1,0,1,differential,0.016321835241807265,0.2155067964456227,0.5094066570188133,0.4905933429811867
9.16数据/log_2_2026-9-16-18-08-46.ulg,1,0,1,rudder,0.011256549549190292,0.08546976878178776,0.516642547033285,0.4833574529667149
9.16数据/log_3_2026-9-16-18-13-58.ulg,1,0,1,drive,0.004731103916567515,0.11478745398641638,0.4875239923224568,0.5124760076775432
9.16数据/log_3_2026-9-16-18-13-58.ulg,1,0,1,common,0.006748467186101033,0.08169735648065556,0.5163147792706334,0.4836852207293666
9.16数据/log_3_2026-9-16-18-13-58.ulg,1,0,1,differential,0.018447401842942957,0.22463686211273617,0.491362763915547,0.508637236084453
9.16数据/log_3_2026-9-16-18-13-58.ulg,1,0,1,rudder,0.006711977288255077,0.08899445006394463,0.5067178502879078,0.4932821497120921
9.16数据/log_4_2026-9-16-18-20-50.ulg,1,0,1,drive,0.004986125834238605,0.11940423516160927,0.4731494920174166,0.5268505079825835
9.16数据/log_4_2026-9-16-18-20-50.ulg,1,0,1,common,0.00777348515513842,0.09005457011242339,0.5065312046444121,0.4934687953555878
9.16数据/log_4_2026-9-16-18-20-50.ulg,1,0,1,differential,0.01839530826315375,0.21665880199789653,0.6066763425253991,0.39332365747460085
9.16数据/log_4_2026-9-16-18-20-50.ulg,1,0,1,rudder,0.009691155669290463,0.08503059065453587,0.4949201741654572,0.5050798258345428
9.16数据/log_5_2026-9-16-18-26-48.ulg,1,0,1,drive,0.005002746598989999,0.0828135586288913,0.4316109422492401,0.5683890577507599
9.16数据/log_5_2026-9-16-18-26-48.ulg,1,0,1,common,0.0070557685341819006,0.09022709701647082,0.4756838905775076,0.5243161094224924
9.16数据/log_5_2026-9-16-18-26-48.ulg,1,0,1,differential,0.01791636340305653,0.19184644126978567,0.5790273556231003,0.4209726443768997
9.16数据/log_5_2026-9-16-18-26-48.ulg,1,0,1,rudder,0.007203800153424458,0.0984771635764832,0.5729483282674772,0.4270516717325228
9.18数据/log_0_2026-9-18-18-15-06.ulg,1,0,1,drive,0.003885153283842547,0.13200322883357016,0.5606469002695418,0.4393530997304582
9.18数据/log_0_2026-9-18-18-15-06.ulg,1,0,1,common,0.009969100812931989,0.11927111509386441,0.4797843665768194,0.5202156334231806
9.18数据/log_0_2026-9-18-18-15-06.ulg,1,0,1,differential,0.02288138037591131,0.2877952404460419,0.48921832884097033,0.5107816711590296
9.18数据/log_0_2026-9-18-18-15-06.ulg,1,0,1,rudder,0.009881368628200006,0.10794543572162116,0.532345013477089,0.46765498652291104
9.18数据/log_1_2026-9-18-18-23-36.ulg,1,0,1,drive,0.005792964591168056,0.09499828950910036,0.5324675324675324,0.4675324675324675
9.18数据/log_1_2026-9-18-18-23-36.ulg,1,0,1,common,0.008229537590467184,0.08891074945662882,0.5093795093795094,0.4906204906204906
9.18数据/log_1_2026-9-18-18-23-36.ulg,1,0,1,differential,0.025905478858309617,0.35792930975638865,0.49783549783549785,0.5021645021645021
9.18数据/log_1_2026-9-18-18-23-36.ulg,1,0,1,rudder,0.011457423408752443,0.1078917836491308,0.4458874458874459,0.5541125541125541
9.18数据/log_2_2026-9-18-18-29-40.ulg,1,0,1,drive,0.004101764747439983,0.10060026708517605,0.6118598382749326,0.3881401617250674
9.18数据/log_2_2026-9-18-18-29-40.ulg,1,0,1,common,0.007709663527931589,0.10543710751351605,0.5040431266846361,0.49595687331536387
9.18数据/log_2_2026-9-18-18-29-40.ulg,1,0,1,differential,0.018756296544629042,0.30465473565454193,0.5107816711590296,0.48921832884097033
9.18数据/log_2_2026-9-18-18-29-40.ulg,1,0,1,rudder,0.007979348747870136,0.08926888694130682,0.4743935309973046,0.5256064690026954
2026.9.6/log_17_2026-9-6-18-34-06.ulg,5,0,1,drive,0.0033119478936166416,0.07927640597545521,0.3128491620111732,0.6871508379888268
2026.9.6/log_17_2026-9-6-18-34-06.ulg,5,0,1,common,0.007551929604027688,0.11107108239805441,0.49162011173184356,0.5083798882681564
2026.9.6/log_17_2026-9-6-18-34-06.ulg,5,0,1,differential,0.023647451145793162,0.247499640463748,0.5005586592178771,0.4994413407821229
2026.9.6/log_17_2026-9-6-18-34-06.ulg,5,0,1,rudder,0.008040589721801026,0.11404405833132066,0.4581005586592179,0.5418994413407822
2026.9.6/log_17_2026-9-6-18-34-06.ulg,5,1,2,drive,0.004772885134205803,0.0792367582299249,0.32513966480446926,0.6748603351955307
2026.9.6/log_17_2026-9-6-18-34-06.ulg,5,1,2,common,0.010071093652615794,0.11072850309117137,0.4692737430167598,0.5307262569832403
2026.9.6/log_17_2026-9-6-18-34-06.ulg,5,1,2,differential,0.03063696467179544,0.2480841747557872,0.48268156424581005,0.5173184357541899
2026.9.6/log_17_2026-9-6-18-34-06.ulg,5,1,2,rudder,0.010638118469641206,0.11379133248942395,0.47150837988826816,0.5284916201117319
2026.9.6/log_17_2026-9-6-18-34-06.ulg,5,2,5,drive,0.006911910077089634,0.07919777826970492,0.3396648044692737,0.6603351955307263
2026.9.6/log_17_2026-9-6-18-34-06.ulg,5,2,5,common,0.015457490812033322,0.1105289269906962,0.3854748603351955,0.6145251396648045
2026.9.6/log_17_2026-9-6-18-34-06.ulg,5,2,5,differential,0.04693159126894064,0.24701939317589294,0.48156424581005586,0.5184357541899441
2026.9.6/log_17_2026-9-6-18-34-06.ulg,5,2,5,rudder,0.018430113462136875,0.11422992193124196,0.4547486033519553,0.5452513966480447
2026.9.6/log_18_2026-9-6-18-46-20.ulg,5,0,1,drive,0.002947567755619559,0.08047033813077092,0.376978417266187,0.6230215827338129
2026.9.6/log_18_2026-9-6-18-46-20.ulg,5,0,1,common,0.007097140509879928,0.10206930051962461,0.5179856115107914,0.48201438848920863
2026.9.6/log_18_2026-9-6-18-46-20.ulg,5,0,1,differential,0.02964557652179029,0.2824858046845273,0.4676258992805755,0.5323741007194245
2026.9.6/log_18_2026-9-6-18-46-20.ulg,5,0,1,rudder,0.009272377180079857,0.10317208603511462,0.4489208633093525,0.5510791366906475
2026.9.6/log_18_2026-9-6-18-46-20.ulg,5,1,2,drive,0.004185673951898321,0.08048488400072941,0.39280575539568346,0.6071942446043166
2026.9.6/log_18_2026-9-6-18-46-20.ulg,5,1,2,common,0.009865794599108973,0.10128422044754255,0.49640287769784175,0.5035971223021583
2026.9.6/log_18_2026-9-6-18-46-20.ulg,5,1,2,differential,0.04129313885566136,0.28214083540571094,0.4676258992805755,0.5323741007194245
2026.9.6/log_18_2026-9-6-18-46-20.ulg,5,1,2,rudder,0.011648228900617119,0.10293714885974486,0.44028776978417267,0.5597122302158274
2026.9.6/log_18_2026-9-6-18-46-20.ulg,5,2,5,drive,0.006127057296815156,0.0805098934882676,0.3985611510791367,0.6014388489208633
2026.9.6/log_18_2026-9-6-18-46-20.ulg,5,2,5,common,0.0146735215575782,0.10037031045426908,0.45611510791366905,0.543884892086331
2026.9.6/log_18_2026-9-6-18-46-20.ulg,5,2,5,differential,0.06454922823170998,0.281266492586444,0.4805755395683453,0.5194244604316547
2026.9.6/log_18_2026-9-6-18-46-20.ulg,5,2,5,rudder,0.0169188705445526,0.10342230633425951,0.43884892086330934,0.5611510791366906
2026.9.6/log_19_2026-9-6-18-52-30.ulg,5,0,1,drive,0.003787525403242653,0.07023527765313187,0.29457364341085274,0.7054263565891473
2026.9.6/log_19_2026-9-6-18-52-30.ulg,5,0,1,common,0.008198710569107074,0.09852764090271532,0.4728682170542636,0.5271317829457365
2026.9.6/log_19_2026-9-6-18-52-30.ulg,5,0,1,differential,0.02530746873378186,0.21237955538824713,0.537467700258398,0.4625322997416021
2026.9.6/log_19_2026-9-6-18-52-30.ulg,5,0,1,rudder,0.010081334647435297,0.10433087859700993,0.5180878552971576,0.4819121447028424
2026.9.6/log_19_2026-9-6-18-52-30.ulg,5,1,2,drive,0.004939249360300083,0.07029246955782326,0.330749354005168,0.6692506459948321
