partition,steps,variant,log_id,axis,rmse,n
validation,5,planned,2026.9.7/log_27_2026-9-7-06-37-24.ulg,vz,0.18926488671662287,155
validation,5,planned,2026.9.7/log_27_2026-9-7-06-37-24.ulg,p,0.5229193869468594,155
validation,5,planned,2026.9.7/log_27_2026-9-7-06-37-24.ulg,q,0.303105118525217,155
validation,5,planned,2026.9.7/log_27_2026-9-7-06-37-24.ulg,r,0.12395750733400424,155
validation,5,planned,2026.9.7/log_28_2026-9-7-06-44-02.ulg,vx,0.2188140145070087,140
validation,5,planned,2026.9.7/log_28_2026-9-7-06-44-02.ulg,vy,0.20988258083062847,140
validation,5,planned,2026.9.7/log_28_2026-9-7-06-44-02.ulg,vz,0.16680409674688865,140
validation,5,planned,2026.9.7/log_28_2026-9-7-06-44-02.ulg,p,0.5238648455374815,140
validation,5,planned,2026.9.7/log_28_2026-9-7-06-44-02.ulg,q,0.33417287815972485,140
validation,5,planned,2026.9.7/log_28_2026-9-7-06-44-02.ulg,r,0.1261725447626934,140
validation,5,planned,2026.9.7/log_29_2026-9-7-06-51-04.ulg,vx,0.1946462311872425,201
validation,5,planned,2026.9.7/log_29_2026-9-7-06-51-04.ulg,vy,0.1805850527115397,201
validation,5,planned,2026.9.7/log_29_2026-9-7-06-51-04.ulg,vz,0.18273733372469333,201
validation,5,planned,2026.9.7/log_29_2026-9-7-06-51-04.ulg,p,0.580264297294267,201
validation,5,planned,2026.9.7/log_29_2026-9-7-06-51-04.ulg,q,0.29408134901337957,201
validation,5,planned,2026.9.7/log_29_2026-9-7-06-51-04.ulg,r,0.13111928484025887,201
validation,5,planned,2026.9.7/log_30_2026-9-7-06-58-22.ulg,vx,0.23995288375457763,164
validation,5,planned,2026.9.7/log_30_2026-9-7-06-58-22.ulg,vy,0.21007797602934433,164
validation,5,planned,2026.9.7/log_30_2026-9-7-06-58-22.ulg,vz,0.18676859809019658,164
validation,5,planned,2026.9.7/log_30_2026-9-7-06-58-22.ulg,p,0.5161674883306604,164
validation,5,planned,2026.9.7/log_30_2026-9-7-06-58-22.ulg,q,0.31822734441349854,164
validation,5,planned,2026.9.7/log_30_2026-9-7-06-58-22.ulg,r,0.13527641065674628,164
validation,5,planned,9.17数据/log_10_2026-9-17-06-34-34.ulg,vx,0.2276454359288156,130
validation,5,planned,9.17数据/log_10_2026-9-17-06-34-34.ulg,vy,0.19501083853249784,130
validation,5,planned,9.17数据/log_10_2026-9-17-06-34-34.ulg,vz,0.2053301663199313,130
validation,5,planned,9.17数据/log_10_2026-9-17-06-34-34.ulg,p,0.5085152076981474,130
validation,5,planned,9.17数据/log_10_2026-9-17-06-34-34.ulg,q,0.37473369752075736,130
validation,5,planned,9.17数据/log_10_2026-9-17-06-34-34.ulg,r,0.13877322317992283,130
validation,5,planned,9.17数据/log_11_2026-9-17-06-40-30.ulg,vx,0.14064584929444152,145
validation,5,planned,9.17数据/log_11_2026-9-17-06-40-30.ulg,vy,0.17850746980233723,145
validation,5,planned,9.17数据/log_11_2026-9-17-06-40-30.ulg,vz,0.2181449060058018,145
validation,5,planned,9.17数据/log_11_2026-9-17-06-40-30.ulg,p,0.5589622487588435,145
validation,5,planned,9.17数据/log_11_2026-9-17-06-40-30.ulg,q,0.35088480097332203,145
validation,5,planned,9.17数据/log_11_2026-9-17-06-40-30.ulg,r,0.1388875140316606,145
validation,5,planned,9.17数据/log_12_2026-9-17-06-46-02.ulg,vx,0.19876094239875033,144
validation,5,planned,9.17数据/log_12_2026-9-17-06-46-02.ulg,vy,0.18841000471187386,144
validation,5,planned,9.17数据/log_12_2026-9-17-06-46-02.ulg,vz,0.21756472750300304,144
validation,5,planned,9.17数据/log_12_2026-9-17-06-46-02.ulg,p,0.49144072066526034,144
validation,5,planned,9.17数据/log_12_2026-9-17-06-46-02.ulg,q,0.3406495110364826,144
validation,5,planned,9.17数据/log_12_2026-9-17-06-46-02.ulg,r,0.13101106148159644,144
validation,5,planned,9.17数据/log_13_2026-9-17-06-52-30.ulg,vx,0.20317003798898667,153
validation,5,planned,9.17数据/log_13_2026-9-17-06-52-30.ulg,vy,0.20608896366765675,153
validation,5,planned,9.17数据/log_13_2026-9-17-06-52-30.ulg,vz,0.26918353736492834,153
validation,5,planned,9.17数据/log_13_2026-9-17-06-52-30.ulg,p,0.5325079382356709,153
validation,5,planned,9.17数据/log_13_2026-9-17-06-52-30.ulg,q,0.42522762501577493,153
validation,5,planned,9.17数据/log_13_2026-9-17-06-52-30.ulg,r,0.13198311776892097,153
validation,5,planned,9.17数据/log_6_2026-9-17-06-02-24.ulg,vx,0.18496089798086549,138
validation,5,planned,9.17数据/log_6_2026-9-17-06-02-24.ulg,vy,0.22373231505283087,138
validation,5,planned,9.17数据/log_6_2026-9-17-06-02-24.ulg,vz,0.21748797577950676,138
validation,5,planned,9.17数据/log_6_2026-9-17-06-02-24.ulg,p,0.4785857705861377,138
validation,5,planned,9.17数据/log_6_2026-9-17-06-02-24.ulg,q,0.41963079030156103,138
validation,5,planned,9.17数据/log_6_2026-9-17-06-02-24.ulg,r,0.11842620199534444,138
validation,5,planned,9.17数据/log_7_2026-9-17-06-12-16.ulg,vx,0.18438572528432243,131
validation,5,planned,9.17数据/log_7_2026-9-17-06-12-16.ulg,vy,0.16698033047554314,131
validation,5,planned,9.17数据/log_7_2026-9-17-06-12-16.ulg,vz,0.21760175969571896,131
validation,5,planned,9.17数据/log_7_2026-9-17-06-12-16.ulg,p,0.47592944283558986,131
validation,5,planned,9.17数据/log_7_2026-9-17-06-12-16.ulg,q,0.4031629012510975,131
validation,5,planned,9.17数据/log_7_2026-9-17-06-12-16.ulg,r,0.12478646696786586,131
validation,5,planned,9.17数据/log_8_2026-9-17-06-17-52.ulg,vx,0.1783413383279691,146
validation,5,planned,9.17数据/log_8_2026-9-17-06-17-52.ulg,vy,0.20687296625621132,146
validation,5,planned,9.17数据/log_8_2026-9-17-06-17-52.ulg,vz,0.23753190041153538,146
validation,5,planned,9.17数据/log_8_2026-9-17-06-17-52.ulg,p,0.490534311704083,146
validation,5,planned,9.17数据/log_8_2026-9-17-06-17-52.ulg,q,0.3908871491933284,146
validation,5,planned,9.17数据/log_8_2026-9-17-06-17-52.ulg,r,0.12877239605108026,146
validation,5,planned,9.17数据/log_9_2026-9-17-06-28-10.ulg,vx,0.193719832065485,114
validation,5,planned,9.17数据/log_9_2026-9-17-06-28-10.ulg,vy,0.18767118943918423,114
validation,5,planned,9.17数据/log_9_2026-9-17-06-28-10.ulg,vz,0.21116771149462957,114
validation,5,planned,9.17数据/log_9_2026-9-17-06-28-10.ulg,p,0.5430229967773462,114
validation,5,planned,9.17数据/log_9_2026-9-17-06-28-10.ulg,q,0.37239857912966123,114
validation,5,planned,9.17数据/log_9_2026-9-17-06-28-10.ulg,r,0.14207708735433558,114
train_oof,10,history,2026.9.6/log_17_2026-9-6-18-34-06.ulg,vx,0.32135803775129224,895
train_oof,10,history,2026.9.6/log_17_2026-9-6-18-34-06.ulg,vy,0.3570443635597691,895
train_oof,10,history,2026.9.6/log_17_2026-9-6-18-34-06.ulg,vz,0.22034420238662256,895
train_oof,10,history,2026.9.6/log_17_2026-9-6-18-34-06.ulg,p,0.5039629016992597,895
train_oof,10,history,2026.9.6/log_17_2026-9-6-18-34-06.ulg,q,0.39742370767485913,895
train_oof,10,history,2026.9.6/log_17_2026-9-6-18-34-06.ulg,r,0.14097055295110109,895
train_oof,10,history,2026.9.6/log_18_2026-9-6-18-46-20.ulg,vx,0.3219753820917932,695
train_oof,10,history,2026.9.6/log_18_2026-9-6-18-46-20.ulg,vy,0.3996282531494086,695
train_oof,10,history,2026.9.6/log_18_2026-9-6-18-46-20.ulg,vz,0.22262165451119925,695
train_oof,10,history,2026.9.6/log_18_2026-9-6-18-46-20.ulg,p,0.5007966295649037,695
train_oof,10,history,2026.9.6/log_18_2026-9-6-18-46-20.ulg,q,0.3583692424804503,695
train_oof,10,history,2026.9.6/log_18_2026-9-6-18-46-20.ulg,r,0.14734169336368777,695
train_oof,10,history,2026.9.6/log_19_2026-9-6-18-52-30.ulg,vx,0.30085111444480267,774
train_oof,10,history,2026.9.6/log_19_2026-9-6-18-52-30.ulg,vy,0.3184994624225588,774
train_oof,10,history,2026.9.6/log_19_2026-9-6-18-52-30.ulg,vz,0.21517217026687324,774
train_oof,10,history,2026.9.6/log_19_2026-9-6-18-52-30.ulg,p,0.5513665031825052,774
train_oof,10,history,2026.9.6/log_19_2026-9-6-18-52-30.ulg,q,0.3686694816832051,774
train_oof,10,history,2026.9.6/log_19_2026-9-6-18-52-30.ulg,r,0.1310449616961639,774
train_oof,10,history,2026.9.6/log_20_2026-9-6-18-58-10.ulg,vx,0.3853289283605327,588
train_oof,10,history,2026.9.6/log_20_2026-9-6-18-58-10.ulg,vy,0.33239286159808085,588
train_oof,10,history,2026.9.6/log_20_2026-9-6-18-58-10.ulg,vz,0.22830069449693538,588
train_oof,10,history,2026.9.6/log_20_2026-9-6-18-58-10.ulg,p,0.5353729959686797,588
train_oof,10,history,2026.9.6/log_20_2026-9-6-18-58-10.ulg,q,0.3850159763311383,588
train_oof,10,history,2026.9.6/log_20_2026-9-6-18-58-10.ulg,r,0.12853794032809135,588
train_oof,10,history,2026.9.6/log_24_2026-9-6-06-28-38.ulg,vx,0.3490321837516019,702
train_oof,10,history,2026.9.6/log_24_2026-9-6-06-28-38.ulg,vy,0.39402276530325153,702
train_oof,10,history,2026.9.6/log_24_2026-9-6-06-28-38.ulg,vz,0.2809060450952277,702
train_oof,10,history,2026.9.6/log_24_2026-9-6-06-28-38.ulg,p,0.47112038744159324,702
train_oof,10,history,2026.9.6/log_24_2026-9-6-06-28-38.ulg,q,0.42824686174320475,702
train_oof,10,history,2026.9.6/log_24_2026-9-6-06-28-38.ulg,r,0.171619098774955,702
train_oof,10,history,2026.9.6/log_28_2026-9-6-07-01-38.ulg,vx,0.362120681098538,727
train_oof,10,history,2026.9.6/log_28_2026-9-6-07-01-38.ulg,vy,0.4111946475047808,727
train_oof,10,history,2026.9.6/log_28_2026-9-6-07-01-38.ulg,vz,0.33030061620094386,727
train_oof,10,history,2026.9.6/log_28_2026-9-6-07-01-38.ulg,p,0.5069624862718451,727
train_oof,10,history,2026.9.6/log_28_2026-9-6-07-01-38.ulg,q,0.42854788998473736,727
train_oof,10,history,2026.9.6/log_28_2026-9-6-07-01-38.ulg,r,0.20669937286168227,727
train_oof,10,history,9.11数据/log_13_2026-9-11-18-28-08.ulg,vx,0.27168766805789435,447
train_oof,10,history,9.11数据/log_13_2026-9-11-18-28-08.ulg,vy,0.3222667956508753,447
train_oof,10,history,9.11数据/log_13_2026-9-11-18-28-08.ulg,vz,0.2942153477008191,447
train_oof,10,history,9.11数据/log_13_2026-9-11-18-28-08.ulg,p,0.4553722120939365,447
train_oof,10,history,9.11数据/log_13_2026-9-11-18-28-08.ulg,q,0.47093368881177083,447
train_oof,10,history,9.11数据/log_13_2026-9-11-18-28-08.ulg,r,0.1736118272370019,447
train_oof,10,history,9.11数据/log_14_2026-9-11-18-34-58.ulg,vx,0.24935933421227213,592
train_oof,10,history,9.11数据/log_14_2026-9-11-18-34-58.ulg,vy,0.25291931361045494,592
train_oof,10,history,9.11数据/log_14_2026-9-11-18-34-58.ulg,vz,0.22238710842172216,592
train_oof,10,history,9.11数据/log_14_2026-9-11-18-34-58.ulg,p,0.3771454635274094,592
train_oof,10,history,9.11数据/log_14_2026-9-11-18-34-58.ulg,q,0.39489156972064926,592
train_oof,10,history,9.11数据/log_14_2026-9-11-18-34-58.ulg,r,0.15310616584217074,592
train_oof,10,history,9.11数据/log_15_2026-9-11-18-40-48.ulg,vx,0.3578303960933699,440
train_oof,10,history,9.11数据/log_15_2026-9-11-18-40-48.ulg,vy,0.39957944644147814,440
train_oof,10,history,9.11数据/log_15_2026-9-11-18-40-48.ulg,vz,0.2665243927898211,440
train_oof,10,history,9.11数据/log_15_2026-9-11-18-40-48.ulg,p,0.5328796897645861,440
train_oof,10,history,9.11数据/log_15_2026-9-11-18-40-48.ulg,q,0.43483179292904495,440
train_oof,10,history,9.11数据/log_15_2026-9-11-18-40-48.ulg,r,0.21152629566797523,440
train_oof,10,history,9.12数据/log_10_2026-9-12-06-13-40.ulg,vx,0.30973353885218063,758
train_oof,10,history,9.12数据/log_10_2026-9-12-06-13-40.ulg,vy,0.3768226694752258,758
train_oof,10,history,9.12数据/log_10_2026-9-12-06-13-40.ulg,vz,0.2006679201179828,758
train_oof,10,history,9.12数据/log_10_2026-9-12-06-13-40.ulg,p,0.5221599854495018,758
train_oof,10,history,9.12数据/log_10_2026-9-12-06-13-40.ulg,q,0.36668447666322856,758
train_oof,10,history,9.12数据/log_10_2026-9-12-06-13-40.ulg,r,0.14737619512570976,758
train_oof,10,history,9.12数据/log_11_2026-9-12-06-21-12.ulg,vx,0.27686585588476564,720
train_oof,10,history,9.12数据/log_11_2026-9-12-06-21-12.ulg,vy,0.3434085940348923,720
train_oof,10,history,9.12数据/log_11_2026-9-12-06-21-12.ulg,vz,0.2094587559909149,720
train_oof,10,history,9.12数据/log_11_2026-9-12-06-21-12.ulg,p,0.5828525976155178,720
train_oof,10,history,9.12数据/log_11_2026-9-12-06-21-12.ulg,q,0.39686836377229,720
train_oof,10,history,9.12数据/log_11_2026-9-12-06-21-12.ulg,r,0.15914490510040083,720
train_oof,10,history,9.12数据/log_12_2026-9-12-06-29-44.ulg,vx,0.27019655668085374,683
train_oof,10,history,9.12数据/log_12_2026-9-12-06-29-44.ulg,vy,0.3721565075478058,683
train_oof,10,history,9.12数据/log_12_2026-9-12-06-29-44.ulg,vz,0.26589855411509483,683
train_oof,10,history,9.12数据/log_12_2026-9-12-06-29-44.ulg,p,0.5458852924178235,683
train_oof,10,history,9.12数据/log_12_2026-9-12-06-29-44.ulg,q,0.41807066325100134,683
train_oof,10,history,9.12数据/log_12_2026-9-12-06-29-44.ulg,r,0.15392829757954513,683
train_oof,10,history,9.12数据/log_2_2026-9-12-18-32-54.ulg,vx,0.2631366698275511,753
train_oof,10,history,9.12数据/log_2_2026-9-12-18-32-54.ulg,vy,0.24831220993112962,753
train_oof,10,history,9.12数据/log_2_2026-9-12-18-32-54.ulg,vz,0.1901839050205653,753
train_oof,10,history,9.12数据/log_2_2026-9-12-18-32-54.ulg,p,0.4456744856776448,753
train_oof,10,history,9.12数据/log_2_2026-9-12-18-32-54.ulg,q,0.37127870668227014,753
train_oof,10,history,9.12数据/log_2_2026-9-12-18-32-54.ulg,r,0.12326240481667589,753
train_oof,10,history,9.12数据/log_3_2026-9-12-18-40-02.ulg,vx,0.2953499945625719,792
train_oof,10,history,9.12数据/log_3_2026-9-12-18-40-02.ulg,vy,0.2761941377689389,792
train_oof,10,history,9.12数据/log_3_2026-9-12-18-40-02.ulg,vz,0.25387255195891445,792
train_oof,10,history,9.12数据/log_3_2026-9-12-18-40-02.ulg,p,0.4589496637952983,792
train_oof,10,history,9.12数据/log_3_2026-9-12-18-40-02.ulg,q,0.39220860798061324,792
train_oof,10,history,9.12数据/log_3_2026-9-12-18-40-02.ulg,r,0.13704873800090747,792
train_oof,10,history,9.12数据/log_7_2026-9-12-05-49-02.ulg,vx,0.2587333020831468,655
train_oof,10,history,9.12数据/log_7_2026-9-12-05-49-02.ulg,vy,0.3536692451619899,655
train_oof,10,history,9.12数据/log_7_2026-9-12-05-49-02.ulg,vz,0.2655496728655221,655
train_oof,10,history,9.12数据/log_7_2026-9-12-05-49-02.ulg,p,0.45297458667616164,655
train_oof,10,history,9.12数据/log_7_2026-9-12-05-49-02.ulg,q,0.388243628067411,655
train_oof,10,history,9.12数据/log_7_2026-9-12-05-49-02.ulg,r,0.15868631362839855,655
train_oof,10,history,9.12数据/log_8_2026-9-12-05-55-30.ulg,vx,0.2882883570230026,815
train_oof,10,history,9.12数据/log_8_2026-9-12-05-55-30.ulg,vy,0.3285726832374638,815
train_oof,10,history,9.12数据/log_8_2026-9-12-05-55-30.ulg,vz,0.2627171637081506,815
train_oof,10,history,9.12数据/log_8_2026-9-12-05-55-30.ulg,p,0.5881082205513534,815
train_oof,10,history,9.12数据/log_8_2026-9-12-05-55-30.ulg,q,0.3909346500702754,815
train_oof,10,history,9.12数据/log_8_2026-9-12-05-55-30.ulg,r,0.15958390036901632,815
train_oof,10,history,9.12数据/log_9_2026-9-12-06-03-32.ulg,vx,0.2963362088930645,1017
train_oof,10,history,9.12数据/log_9_2026-9-12-06-03-32.ulg,vy,0.3131317127355823,1017
train_oof,10,history,9.12数据/log_9_2026-9-12-06-03-32.ulg,vz,0.2464745487815198,1017
train_oof,10,history,9.12数据/log_9_2026-9-12-06-03-32.ulg,p,0.559656682814842,1017
train_oof,10,history,9.12数据/log_9_2026-9-12-06-03-32.ulg,q,0.4011204237413734,1017
train_oof,10,history,9.12数据/log_9_2026-9-12-06-03-32.ulg,r,0.15562781732778364,1017
train_oof,10,history,9.13数据/log_1_2026-9-13-06-11-06.ulg,vx,0.2615292607279005,712
train_oof,10,history,9.13数据/log_1_2026-9-13-06-11-06.ulg,vy,0.2943292717351843,712
train_oof,10,history,9.13数据/log_1_2026-9-13-06-11-06.ulg,vz,0.20616573983807746,712
train_oof,10,history,9.13数据/log_1_2026-9-13-06-11-06.ulg,p,0.3654880241900743,712
train_oof,10,history,9.13数据/log_1_2026-9-13-06-11-06.ulg,q,0.35543981739091624,712
train_oof,10,history,9.13数据/log_1_2026-9-13-06-11-06.ulg,r,0.10967525704309972,712
train_oof,10,history,9.13数据/log_2_2026-9-13-06-20-06.ulg,vx,0.2878895281174974,710
train_oof,10,history,9.13数据/log_2_2026-9-13-06-20-06.ulg,vy,0.2702199737538184,710
train_oof,10,history,9.13数据/log_2_2026-9-13-06-20-06.ulg,vz,0.18656838771665346,710
train_oof,10,history,9.13数据/log_2_2026-9-13-06-20-06.ulg,p,0.43909408048493553,710
train_oof,10,history,9.13数据/log_2_2026-9-13-06-20-06.ulg,q,0.3810207132235147,710
train_oof,10,history,9.13数据/log_2_2026-9-13-06-20-06.ulg,r,0.10734004482970914,710
train_oof,10,history,9.13数据/log_3_2026-9-13-06-31-26.ulg,vx,0.2949226292884367,710
train_oof,10,history,9.13数据/log_3_2026-9-13-06-31-26.ulg,vy,0.29809844203599606,710
train_oof,10,history,9.13数据/log_3_2026-9-13-06-31-26.ulg,vz,0.21156876263074456,710
train_oof,10,history,9.13数据/log_3_2026-9-13-06-31-26.ulg,p,0.5204002250466921,710
train_oof,10,history,9.13数据/log_3_2026-9-13-06-31-26.ulg,q,0.408871696226057,710
train_oof,10,history,9.13数据/log_3_2026-9-13-06-31-26.ulg,r,0.13204935714388144,710
train_oof,10,history,9.13数据/log_4_2026-9-13-06-36-26.ulg,vx,0.2544135852492293,696
train_oof,10,history,9.13数据/log_4_2026-9-13-06-36-26.ulg,vy,0.30290398020822334,696
train_oof,10,history,9.13数据/log_4_2026-9-13-06-36-26.ulg,vz,0.19578236125196352,696
train_oof,10,history,9.13数据/log_4_2026-9-13-06-36-26.ulg,p,0.44344527716228704,696
train_oof,10,history,9.13数据/log_4_2026-9-13-06-36-26.ulg,q,0.3788516799645039,696
train_oof,10,history,9.13数据/log_4_2026-9-13-06-36-26.ulg,r,0.11842042312102816,696
train_oof,10,history,9.13数据/log_5_2026-9-13-06-42-40.ulg,vx,0.28623387273122686,730
train_oof,10,history,9.13数据/log_5_2026-9-13-06-42-40.ulg,vy,0.2861854495860634,730
train_oof,10,history,9.13数据/log_5_2026-9-13-06-42-40.ulg,vz,0.22531338048507704,730
train_oof,10,history,9.13数据/log_5_2026-9-13-06-42-40.ulg,p,0.5263409822734869,730
train_oof,10,history,9.13数据/log_5_2026-9-13-06-42-40.ulg,q,0.39060685803144074,730
train_oof,10,history,9.13数据/log_5_2026-9-13-06-42-40.ulg,r,0.12510713990647232,730
train_oof,10,history,9.13数据/log_7_2026-9-13-18-12-52.ulg,vx,0.29538869182949906,450
train_oof,10,history,9.13数据/log_7_2026-9-13-18-12-52.ulg,vy,0.38072312053956003,450
train_oof,10,history,9.13数据/log_7_2026-9-13-18-12-52.ulg,vz,0.25617902065180465,450
train_oof,10,history,9.13数据/log_7_2026-9-13-18-12-52.ulg,p,0.6542237474628725,450
train_oof,10,history,9.13数据/log_7_2026-9-13-18-12-52.ulg,q,0.38935625339992486,450
train_oof,10,history,9.13数据/log_7_2026-9-13-18-12-52.ulg,r,0.15208149823758368,450
train_oof,10,history,9.14数据/log_11_2026-9-14-18-13-22.ulg,vx,0.2787769380698884,756
train_oof,10,history,9.14数据/log_11_2026-9-14-18-13-22.ulg,vy,0.27945110311027244,756
train_oof,10,history,9.14数据/log_11_2026-9-14-18-13-22.ulg,vz,0.25935485994458934,756
train_oof,10,history,9.14数据/log_11_2026-9-14-18-13-22.ulg,p,0.5807456206305973,756
train_oof,10,history,9.14数据/log_11_2026-9-14-18-13-22.ulg,q,0.43594544845839905,756
train_oof,10,history,9.14数据/log_11_2026-9-14-18-13-22.ulg,r,0.1525511638419733,756
train_oof,10,history,9.14数据/log_12_2026-9-14-18-20-30.ulg,vx,0.2729661105798974,768
train_oof,10,history,9.14数据/log_12_2026-9-14-18-20-30.ulg,vy,0.26570319807330994,768
train_oof,10,history,9.14数据/log_12_2026-9-14-18-20-30.ulg,vz,0.27286811121450955,768
train_oof,10,history,9.14数据/log_12_2026-9-14-18-20-30.ulg,p,0.597899601124624,768
train_oof,10,history,9.14数据/log_12_2026-9-14-18-20-30.ulg,q,0.42336800838908295,768
train_oof,10,history,9.14数据/log_12_2026-9-14-18-20-30.ulg,r,0.17739015546776024,768
train_oof,10,history,9.14数据/log_13_2026-9-14-18-28-32.ulg,vx,0.34520257160333473,883
train_oof,10,history,9.14数据/log_13_2026-9-14-18-28-32.ulg,vy,0.3149447547823389,883
train_oof,10,history,9.14数据/log_13_2026-9-14-18-28-32.ulg,vz,0.24591690221066728,883
train_oof,10,history,9.14数据/log_13_2026-9-14-18-28-32.ulg,p,0.626775274952253,883
train_oof,10,history,9.14数据/log_13_2026-9-14-18-28-32.ulg,q,0.4278513092811165,883
train_oof,10,history,9.14数据/log_13_2026-9-14-18-28-32.ulg,r,0.17125863089044485,883
train_oof,10,history,9.14数据/log_14_2026-9-14-18-34-22.ulg,vx,0.2549590565353193,600
train_oof,10,history,9.14数据/log_14_2026-9-14-18-34-22.ulg,vy,0.24684990910019355,600
train_oof,10,history,9.14数据/log_14_2026-9-14-18-34-22.ulg,vz,0.2731180768286147,600
train_oof,10,history,9.14数据/log_14_2026-9-14-18-34-22.ulg,p,1.3494074881316838,600
train_oof,10,history,9.14数据/log_14_2026-9-14-18-34-22.ulg,q,0.4494897157759996,600
train_oof,10,history,9.14数据/log_14_2026-9-14-18-34-22.ulg,r,0.17824201756211994,600
train_oof,10,history,9.15数据/log_10_2026-9-15-17-44-04.ulg,vx,0.31981989014396167,594
train_oof,10,history,9.15数据/log_10_2026-9-15-17-44-04.ulg,vy,0.3368806428880762,594
train_oof,10,history,9.15数据/log_10_2026-9-15-17-44-04.ulg,vz,0.3507445147156597,594
train_oof,10,history,9.15数据/log_10_2026-9-15-17-44-04.ulg,p,0.3845341527324044,594
train_oof,10,history,9.15数据/log_10_2026-9-15-17-44-04.ulg,q,0.5090320478410125,594
train_oof,10,history,9.15数据/log_10_2026-9-15-17-44-04.ulg,r,0.1805404087691773,594
train_oof,10,history,9.15数据/log_11_2026-9-15-17-51-56.ulg,vx,0.33289198114458574,538
train_oof,10,history,9.15数据/log_11_2026-9-15-17-51-56.ulg,vy,0.31553804861881224,538
train_oof,10,history,9.15数据/log_11_2026-9-15-17-51-56.ulg,vz,0.31520486652378366,538
train_oof,10,history,9.15数据/log_11_2026-9-15-17-51-56.ulg,p,0.4539870186084989,538
train_oof,10,history,9.15数据/log_11_2026-9-15-17-51-56.ulg,q,0.46241403442805673,538
train_oof,10,history,9.15数据/log_11_2026-9-15-17-51-56.ulg,r,0.1885302910059291,538
train_oof,10,history,9.15数据/log_12_2026-9-15-18-03-58.ulg,vx,0.2537041158066141,704
train_oof,10,history,9.15数据/log_12_2026-9-15-18-03-58.ulg,vy,0.27886417651153145,704
train_oof,10,history,9.15数据/log_12_2026-9-15-18-03-58.ulg,vz,0.2500429937592464,704
train_oof,10,history,9.15数据/log_12_2026-9-15-18-03-58.ulg,p,0.383181243663288,704
train_oof,10,history,9.15数据/log_12_2026-9-15-18-03-58.ulg,q,0.43226488781101974,704
train_oof,10,history,9.15数据/log_12_2026-9-15-18-03-58.ulg,r,0.156440738280579,704
train_oof,10,history,9.15数据/log_13_2026-9-15-18-10-58.ulg,vx,0.2891529807870945,690
train_oof,10,history,9.15数据/log_13_2026-9-15-18-10-58.ulg,vy,0.2822522014920332,690
train_oof,10,history,9.15数据/log_13_2026-9-15-18-10-58.ulg,vz,0.23419516981285038,690
train_oof,10,history,9.15数据/log_13_2026-9-15-18-10-58.ulg,p,0.3651115935313924,690
train_oof,10,history,9.15数据/log_13_2026-9-15-18-10-58.ulg,q,0.4079832037647705,690
train_oof,10,history,9.15数据/log_13_2026-9-15-18-10-58.ulg,r,0.14120636804505113,690
train_oof,10,history,9.15数据/log_14_2026-9-15-18-17-26.ulg,vx,0.2638951964426424,685
train_oof,10,history,9.15数据/log_14_2026-9-15-18-17-26.ulg,vy,0.25565370636831497,685
train_oof,10,history,9.15数据/log_14_2026-9-15-18-17-26.ulg,vz,0.24837028981133968,685
train_oof,10,history,9.15数据/log_14_2026-9-15-18-17-26.ulg,p,0.40443823601323065,685
train_oof,10,history,9.15数据/log_14_2026-9-15-18-17-26.ulg,q,0.40905852615391486,685
train_oof,10,history,9.15数据/log_14_2026-9-15-18-17-26.ulg,r,0.15134664927996175,685
train_oof,10,history,9.15数据/log_15_2026-9-15-18-23-44.ulg,vx,0.28619203823948763,702
train_oof,10,history,9.15数据/log_15_2026-9-15-18-23-44.ulg,vy,0.2804641467754559,702
train_oof,10,history,9.15数据/log_15_2026-9-15-18-23-44.ulg,vz,0.2543900842249975,702
train_oof,10,history,9.15数据/log_15_2026-9-15-18-23-44.ulg,p,0.38166695760869335,702
train_oof,10,history,9.15数据/log_15_2026-9-15-18-23-44.ulg,q,0.4375468789506759,702
train_oof,10,history,9.15数据/log_15_2026-9-15-18-23-44.ulg,r,0.15719040559418443,702
train_oof,10,history,9.16数据/log_1_2026-9-16-18-02-34.ulg,vx,0.2584994518239445,576
train_oof,10,history,9.16数据/log_1_2026-9-16-18-02-34.ulg,vy,0.3206408228479964,576
train_oof,10,history,9.16数据/log_1_2026-9-16-18-02-34.ulg,vz,0.3023016379171623,576
train_oof,10,history,9.16数据/log_1_2026-9-16-18-02-34.ulg,p,0.35545045689527915,576
train_oof,10,history,9.16数据/log_1_2026-9-16-18-02-34.ulg,q,0.42224102317962303,576
train_oof,10,history,9.16数据/log_1_2026-9-16-18-02-34.ulg,r,0.1570279074807726,576
train_oof,10,history,9.16数据/log_2_2026-9-16-18-08-46.ulg,vx,0.3099221580601175,691
train_oof,10,history,9.16数据/log_2_2026-9-16-18-08-46.ulg,vy,0.301401650514386,691
train_oof,10,history,9.16数据/log_2_2026-9-16-18-08-46.ulg,vz,0.2486012700246199,691
train_oof,10,history,9.16数据/log_2_2026-9-16-18-08-46.ulg,p,0.36396952554667633,691
train_oof,10,history,9.16数据/log_2_2026-9-16-18-08-46.ulg,q,0.4472668659451419,691
train_oof,10,history,9.16数据/log_2_2026-9-16-18-08-46.ulg,r,0.1545047252872832,691
train_oof,10,history,9.16数据/log_3_2026-9-16-18-13-58.ulg,vx,0.2658531764526633,521
train_oof,10,history,9.16数据/log_3_2026-9-16-18-13-58.ulg,vy,0.29577131557809694,521
