steps,fold,channel,axis,gain,bin_start,bin_stop
10,3,drive,vz,0.40381988545429814,2.0,5.0
10,3,drive,p,0.04097317430891273,2.0,5.0
10,3,drive,q,-0.5197529035399886,2.0,5.0
10,3,drive,r,-0.10268927978508006,2.0,5.0
10,3,drive,vx,-0.32944160191867305,5.0,10.0
10,3,drive,vy,0.03742057234673739,5.0,10.0
10,3,drive,vz,0.4861954978531869,5.0,10.0
10,3,drive,p,-0.06226152058468894,5.0,10.0
10,3,drive,q,0.6006484597707044,5.0,10.0
10,3,drive,r,-0.06491718544190392,5.0,10.0
10,3,common,vx,-0.2365937152117417,,
10,3,common,vy,0.19281504660680893,,
10,3,common,vz,-0.9756140292863166,,
10,3,common,p,-0.195862184070291,,
10,3,common,q,2.6464145637236154,,
10,3,common,r,0.058430597112627936,,
10,3,common,vx,-0.17321024397970747,0.0,1.0
10,3,common,vy,-0.1017643888414346,0.0,1.0
10,3,common,vz,-0.0732220692847537,0.0,1.0
10,3,common,p,0.41787219356656824,0.0,1.0
10,3,common,q,-0.4339426383943675,0.0,1.0
10,3,common,r,-0.03582854659708496,0.0,1.0
10,3,common,vx,-0.20623954566071984,1.0,2.0
10,3,common,vy,0.07208995328415031,1.0,2.0
10,3,common,vz,0.020770873249355185,1.0,2.0
10,3,common,p,-0.3651725356004151,1.0,2.0
10,3,common,q,0.5383806026327654,1.0,2.0
10,3,common,r,-0.1686454400993379,1.0,2.0
10,3,common,vx,0.22604295733642737,2.0,5.0
10,3,common,vy,-0.33362326608183895,2.0,5.0
10,3,common,vz,-1.6897519749926635,2.0,5.0
10,3,common,p,-1.85184080574556,2.0,5.0
10,3,common,q,1.1691469340977785,2.0,5.0
10,3,common,r,-0.1697021583509844,2.0,5.0
10,3,common,vx,-0.08318688290774176,5.0,10.0
10,3,common,vy,0.5561127482459322,5.0,10.0
10,3,common,vz,0.7665891417417455,5.0,10.0
10,3,common,p,1.6032789637091158,5.0,10.0
10,3,common,q,1.3728296653874388,5.0,10.0
10,3,common,r,0.4326067421600352,5.0,10.0
10,3,differential,vx,-0.1605343649374757,,
10,3,differential,vy,0.20636636261561067,,
10,3,differential,vz,-0.04734628279846981,,
10,3,differential,p,-1.2957110595695527,,
10,3,differential,q,0.13578761805322243,,
10,3,differential,r,-0.398986473499482,,
10,3,differential,vx,0.0006440486355923855,0.0,1.0
10,3,differential,vy,-0.06220147341979377,0.0,1.0
10,3,differential,vz,0.009750421660774774,0.0,1.0
10,3,differential,p,0.3176761869841718,0.0,1.0
10,3,differential,q,0.29611405951120995,0.0,1.0
10,3,differential,r,-0.0636518267014914,0.0,1.0
10,3,differential,vx,-0.043474993536202135,1.0,2.0
10,3,differential,vy,0.005880914978702953,1.0,2.0
10,3,differential,vz,0.10148172286372097,1.0,2.0
10,3,differential,p,0.08789200400431536,1.0,2.0
10,3,differential,q,-0.06428383131981563,1.0,2.0
10,3,differential,r,-0.08132789089164984,1.0,2.0
10,3,differential,vx,-0.0038733310310955075,2.0,5.0
10,3,differential,vy,0.025283936853122434,2.0,5.0
10,3,differential,vz,0.20246674282650903,2.0,5.0
10,3,differential,p,-1.391393003625791,2.0,5.0
10,3,differential,q,-0.5600057576624471,2.0,5.0
10,3,differential,r,-0.09855465075326306,2.0,5.0
10,3,differential,vx,-0.11383008900577045,5.0,10.0
10,3,differential,vy,0.23740298420357905,5.0,10.0
10,3,differential,vz,-0.36104517014947457,5.0,10.0
10,3,differential,p,-0.30988624693224887,5.0,10.0
10,3,differential,q,0.4639631475242752,5.0,10.0
10,3,differential,r,-0.1554521051530777,5.0,10.0
10,3,rudder,vx,0.03213092448730731,,
10,3,rudder,vy,-0.0765013792340451,,
10,3,rudder,vz,0.1534636532770935,,
10,3,rudder,p,-0.7169279483281057,,
10,3,rudder,q,-0.34853543955245264,,
10,3,rudder,r,-0.3852752386846596,,
10,3,rudder,vx,0.10046824934668606,0.0,1.0
10,3,rudder,vy,-0.03577211301400344,0.0,1.0
10,3,rudder,vz,0.2227502921737086,0.0,1.0
10,3,rudder,p,-0.07549602922498568,0.0,1.0
10,3,rudder,q,-0.2008502732752373,0.0,1.0
10,3,rudder,r,0.5890989956520236,0.0,1.0
10,3,rudder,vx,0.07215261320864393,1.0,2.0
10,3,rudder,vy,0.09037230431660234,1.0,2.0
10,3,rudder,vz,0.03831830909262526,1.0,2.0
10,3,rudder,p,-0.28150523688341456,1.0,2.0
10,3,rudder,q,-0.1997622098597995,1.0,2.0
10,3,rudder,r,0.4857301268439345,1.0,2.0
10,3,rudder,vx,-0.005660779851382983,2.0,5.0
10,3,rudder,vy,0.23286425012754675,2.0,5.0
10,3,rudder,vz,0.013633791516483152,2.0,5.0
10,3,rudder,p,0.17739194756838472,2.0,5.0
10,3,rudder,q,-0.02693785130400046,2.0,5.0
10,3,rudder,r,0.1535568591277535,2.0,5.0
10,3,rudder,vx,-0.1348291582166397,5.0,10.0
10,3,rudder,vy,-0.36396582066419075,5.0,10.0
10,3,rudder,vz,-0.12123873950572352,5.0,10.0
10,3,rudder,p,-0.5373186297880902,5.0,10.0
10,3,rudder,q,0.07901489488658466,5.0,10.0
10,3,rudder,r,-1.6136612203083711,5.0,10.0
10,4,drive,vx,-0.4710710798534974,,
10,4,drive,vy,-0.22118114629949337,,
10,4,drive,vz,1.6104617431048731,,
10,4,drive,p,0.22483104006824492,,
10,4,drive,q,-0.2667492446932127,,
10,4,drive,r,-0.14441279569453724,,
10,4,drive,vx,-0.049488616700960955,0.0,1.0
10,4,drive,vy,-0.029600221177941387,0.0,1.0
10,4,drive,vz,0.2262238678458749,0.0,1.0
10,4,drive,p,0.036324638159432134,0.0,1.0
10,4,drive,q,-0.050348938959068536,0.0,1.0
10,4,drive,r,-0.03968148367243366,0.0,1.0
10,4,drive,vx,-0.06592468214393618,1.0,2.0
10,4,drive,vy,-0.0841205892081017,1.0,2.0
10,4,drive,vz,0.3197914419174088,1.0,2.0
10,4,drive,p,0.07563461090708659,1.0,2.0
10,4,drive,q,-0.31194584592550456,1.0,2.0
10,4,drive,r,-0.031176629295541144,1.0,2.0
10,4,drive,vx,-0.1046987024557382,2.0,5.0
10,4,drive,vy,-0.1104777202443917,2.0,5.0
10,4,drive,vz,0.44932886522554805,2.0,5.0
10,4,drive,p,0.05138290956910729,2.0,5.0
10,4,drive,q,-0.4410200237296006,2.0,5.0
10,4,drive,r,-0.07871230694446633,2.0,5.0
10,4,drive,vx,-0.25095907855286204,5.0,10.0
10,4,drive,vy,0.003017384330941422,5.0,10.0
10,4,drive,vz,0.6151175681160415,5.0,10.0
10,4,drive,p,0.061488881432618915,5.0,10.0
10,4,drive,q,0.536565563920961,5.0,10.0
10,4,drive,r,0.005157624217903893,5.0,10.0
10,4,common,vx,-0.13787543581617445,,
10,4,common,vy,0.20807531187235825,,
10,4,common,vz,-0.9931652101873208,,
10,4,common,p,-0.3015736382870484,,
10,4,common,q,2.9417064208748713,,
10,4,common,r,-0.13818576683976502,,
10,4,common,vx,-0.09349227670321987,0.0,1.0
10,4,common,vy,-0.14804157667573165,0.0,1.0
10,4,common,vz,0.00012720942519148907,0.0,1.0
10,4,common,p,0.5447996600309337,0.0,1.0
10,4,common,q,-0.46347139910712415,0.0,1.0
10,4,common,r,-0.059635271025365776,0.0,1.0
10,4,common,vx,-0.12787472193520708,1.0,2.0
10,4,common,vy,-0.009745624848990735,1.0,2.0
10,4,common,vz,0.09108825819610472,1.0,2.0
10,4,common,p,-0.4913893561818231,1.0,2.0
10,4,common,q,0.5702397834721319,1.0,2.0
10,4,common,r,-0.24916149117923878,1.0,2.0
10,4,common,vx,-0.008491948936689994,2.0,5.0
10,4,common,vy,0.05865555954146479,2.0,5.0
10,4,common,vz,-1.9934280257836585,2.0,5.0
10,4,common,p,-1.8162936851192968,2.0,5.0
10,4,common,q,1.2112606271548323,2.0,5.0
10,4,common,r,-0.24494490262489407,2.0,5.0
10,4,common,vx,0.09198351175894252,5.0,10.0
10,4,common,vy,0.30720695385561586,5.0,10.0
10,4,common,vz,0.9090473479750415,5.0,10.0
10,4,common,p,1.4613097429831376,5.0,10.0
10,4,common,q,1.6236774093550312,5.0,10.0
10,4,common,r,0.4155558979897336,5.0,10.0
10,4,differential,vx,-0.15575861927043302,,
10,4,differential,vy,0.22125892351164697,,
10,4,differential,vz,-0.066667943577284,,
10,4,differential,p,-1.7013751380986668,,
10,4,differential,q,0.20918013868187474,,
10,4,differential,r,-0.4154098423566721,,
10,4,differential,vx,-0.008914040844341196,0.0,1.0
10,4,differential,vy,-0.0695886163554958,0.0,1.0
10,4,differential,vz,-0.011241175169080088,0.0,1.0
10,4,differential,p,0.26173188081965004,0.0,1.0
10,4,differential,q,0.2747490263801215,0.0,1.0
10,4,differential,r,-0.0852403043617269,0.0,1.0
10,4,differential,vx,-0.06696750343277103,1.0,2.0
10,4,differential,vy,0.039875265107481316,1.0,2.0
10,4,differential,vz,0.1566508289892946,1.0,2.0
10,4,differential,p,0.07673661636098005,1.0,2.0
10,4,differential,q,-0.1133759071010299,1.0,2.0
10,4,differential,r,-0.10206410523722777,1.0,2.0
10,4,differential,vx,0.031606054032062576,2.0,5.0
10,4,differential,vy,0.037987919366008004,2.0,5.0
10,4,differential,vz,0.141593109322003,2.0,5.0
10,4,differential,p,-1.7961196078726394,2.0,5.0
10,4,differential,q,-0.42857213254985016,2.0,5.0
10,4,differential,r,-0.08127052549452367,2.0,5.0
10,4,differential,vx,-0.11148312902538339,5.0,10.0
10,4,differential,vy,0.21298435539365346,5.0,10.0
10,4,differential,vz,-0.3536707067195015,5.0,10.0
10,4,differential,p,-0.24372402740665755,5.0,10.0
10,4,differential,q,0.4763791519526333,5.0,10.0
10,4,differential,r,-0.14683490726319376,5.0,10.0
10,4,rudder,vx,-0.0865789233600158,,
10,4,rudder,vy,0.1830487123974674,,
10,4,rudder,vz,0.019510697591929527,,
10,4,rudder,p,-0.9425257673858691,,
10,4,rudder,q,-0.19996761838556143,,
10,4,rudder,r,-0.4038204197060069,,
10,4,rudder,vx,-0.02506657172471306,0.0,1.0
10,4,rudder,vy,0.0737710082153524,0.0,1.0
10,4,rudder,vz,0.14892892281409637,0.0,1.0
10,4,rudder,p,-0.08747923035426917,0.0,1.0
10,4,rudder,q,-0.16635962275028326,0.0,1.0
10,4,rudder,r,0.6171035801198099,0.0,1.0
10,4,rudder,vx,0.14409375229338514,1.0,2.0
10,4,rudder,vy,0.11751621432457081,1.0,2.0
10,4,rudder,vz,0.1772938440335095,1.0,2.0
10,4,rudder,p,-0.45972033969482085,1.0,2.0
10,4,rudder,q,-0.03893060812353796,1.0,2.0
10,4,rudder,r,0.4979606560330384,1.0,2.0
10,4,rudder,vx,-0.028170597356639553,2.0,5.0
10,4,rudder,vy,0.17226633461737414,2.0,5.0
10,4,rudder,vz,-0.23340934801939442,2.0,5.0
10,4,rudder,p,-0.0022102393872026837,2.0,5.0
10,4,rudder,q,0.16884810730669358,2.0,5.0
10,4,rudder,r,0.10519039470907904,2.0,5.0
10,4,rudder,vx,-0.17743550657204832,5.0,10.0
10,4,rudder,vy,-0.18050484475982992,5.0,10.0
10,4,rudder,vz,-0.07330272123628193,5.0,10.0
10,4,rudder,p,-0.3931159579495764,5.0,10.0
10,4,rudder,q,-0.1635254948184338,5.0,10.0
10,4,rudder,r,-1.6240750505679342,5.0,10.0
25,0,drive,vx,-0.39697626612918363,,
25,0,drive,vy,-0.3318282677289899,,
25,0,drive,vz,-0.010086105663936973,,
25,0,drive,p,-0.17904047634483145,,
25,0,drive,q,-0.12098539870175212,,
25,0,drive,r,0.04363500407762567,,
25,0,drive,vx,0.10573157693205351,0.0,1.0
25,0,drive,vy,-0.1547834451530763,0.0,1.0
25,0,drive,vz,-0.12836343053692414,0.0,1.0
25,0,drive,p,0.24991005649038384,0.0,1.0
25,0,drive,q,0.19554477272855364,0.0,1.0
25,0,drive,r,0.07558383772113533,0.0,1.0
25,0,drive,vx,0.03145073173709655,1.0,2.0
25,0,drive,vy,-0.24295432611792184,1.0,2.0
25,0,drive,vz,-0.04221140126297232,1.0,2.0
25,0,drive,p,0.3165766060570743,1.0,2.0
25,0,drive,q,0.022770295981314973,1.0,2.0
25,0,drive,r,0.07293292596327142,1.0,2.0
25,0,drive,vx,0.036960260429339,2.0,5.0
25,0,drive,vy,-0.3555963764405634,2.0,5.0
25,0,drive,vz,0.11205571939287212,2.0,5.0
25,0,drive,p,0.07148949172039262,2.0,5.0
25,0,drive,q,-0.5448273108400105,2.0,5.0
25,0,drive,r,0.014753385729124942,2.0,5.0
25,0,drive,vx,0.2812663278931026,5.0,10.0
25,0,drive,vy,-0.06996206085556801,5.0,10.0
25,0,drive,vz,-1.3429317445231854,5.0,10.0
25,0,drive,p,-0.7726065226567426,5.0,10.0
25,0,drive,q,0.05940096709773095,5.0,10.0
25,0,drive,r,-0.06926037430632774,5.0,10.0
25,0,drive,vx,-0.8523851631207753,10.0,25.0
25,0,drive,vy,0.4914679408381397,10.0,25.0
25,0,drive,vz,1.3913647512662728,10.0,25.0
25,0,drive,p,-0.04441010795593957,10.0,25.0
25,0,drive,q,0.14612587633065877,10.0,25.0
25,0,drive,r,-0.050374771029578276,10.0,25.0
25,0,common,vx,-0.2620203917219546,,
25,0,common,vy,-1.0907237217527175,,
25,0,common,vz,0.13122707796786504,,
25,0,common,p,-1.8323659541548218,,
25,0,common,q,1.1728963167584558,,
25,0,common,r,-0.13795634412178476,,
25,0,common,vx,-0.09445027721336621,0.0,1.0
25,0,common,vy,-0.312900709624105,0.0,1.0
25,0,common,vz,-1.4733984781956608,0.0,1.0
25,0,common,p,0.4402173270785278,0.0,1.0
25,0,common,q,0.312037000044987,0.0,1.0
25,0,common,r,0.09721507726865539,0.0,1.0
25,0,common,vx,-0.43219999911966284,1.0,2.0
25,0,common,vy,-0.28998728969155063,1.0,2.0
25,0,common,vz,-0.35434848917636014,1.0,2.0
25,0,common,p,0.10572609655692981,1.0,2.0
25,0,common,q,-1.331221280696051,1.0,2.0
25,0,common,r,-0.02694256409991082,1.0,2.0
25,0,common,vx,0.16651731961352145,2.0,5.0
25,0,common,vy,-0.7307571573228216,2.0,5.0
25,0,common,vz,0.23176885896218144,2.0,5.0
25,0,common,p,-1.9540764269808404,2.0,5.0
25,0,common,q,-3.0024238759800355,2.0,5.0
25,0,common,r,-0.4523191072477014,2.0,5.0
25,0,common,vx,0.4250178592434124,5.0,10.0
25,0,common,vy,0.4408876042432571,5.0,10.0
25,0,common,vz,-3.916016849760798,5.0,10.0
25,0,common,p,-0.526594617649298,5.0,10.0
25,0,common,q,3.833378657310357,5.0,10.0
25,0,common,r,0.2747694296511542,5.0,10.0
25,0,common,vx,-0.3269052942458594,10.0,25.0
25,0,common,vy,-0.19796616935749733,10.0,25.0
25,0,common,vz,5.643222036138503,10.0,25.0
25,0,common,p,0.10236166683985916,10.0,25.0
25,0,common,q,1.3611258160791986,10.0,25.0
25,0,common,r,-0.030679179693982084,10.0,25.0
25,0,differential,vx,-0.2842704724548056,,
25,0,differential,vy,0.3105457467034371,,
25,0,differential,vz,-0.25400964525370046,,
25,0,differential,p,-0.4367673817647852,,
25,0,differential,q,0.2038626230301956,,
25,0,differential,r,-0.28228921956156444,,
25,0,differential,vx,-0.033728276189904954,0.0,1.0
25,0,differential,vy,-0.08395556829013841,0.0,1.0
25,0,differential,vz,0.03187609691534721,0.0,1.0
25,0,differential,p,0.010413030854345206,0.0,1.0
25,0,differential,q,-0.04697941317452189,0.0,1.0
25,0,differential,r,-0.1504353654859367,0.0,1.0
25,0,differential,vx,-0.05705361616643487,1.0,2.0
25,0,differential,vy,-0.1051822587028913,1.0,2.0
25,0,differential,vz,-0.04072251066786152,1.0,2.0
25,0,differential,p,0.07889935530933365,1.0,2.0
25,0,differential,q,0.16567632351752656,1.0,2.0
25,0,differential,r,-0.09161211614452935,1.0,2.0
25,0,differential,vx,0.16022137537131825,2.0,5.0
25,0,differential,vy,0.021042670688404447,2.0,5.0
25,0,differential,vz,-0.05622085011264776,2.0,5.0
25,0,differential,p,0.3247357083855342,2.0,5.0
25,0,differential,q,0.13339194583966263,2.0,5.0
25,0,differential,r,0.06662184611996763,2.0,5.0
25,0,differential,vx,-0.08806789554206777,5.0,10.0
25,0,differential,vy,-0.11324703834511098,5.0,10.0
25,0,differential,vz,0.02277749717901398,5.0,10.0
25,0,differential,p,-0.5819329097649484,5.0,10.0
25,0,differential,q,-0.4517045419135742,5.0,10.0
25,0,differential,r,0.03823788560287121,5.0,10.0
25,0,differential,vx,-0.2656420599277162,10.0,25.0
25,0,differential,vy,0.5918879413531734,10.0,25.0
25,0,differential,vz,-0.21171987856755237,10.0,25.0
25,0,differential,p,-0.2688825665490499,10.0,25.0
25,0,differential,q,0.40347830876110247,10.0,25.0
25,0,differential,r,-0.14510146965393722,10.0,25.0
25,0,rudder,vx,-0.042686064644215205,,
25,0,rudder,vy,-0.4829445424936853,,
25,0,rudder,vz,0.22625268627177564,,
25,0,rudder,p,0.015846905898326102,,
25,0,rudder,q,-0.4110667953906411,,
25,0,rudder,r,0.5575816867457852,,
25,0,rudder,vx,0.17763171317261742,0.0,1.0
25,0,rudder,vy,-0.5640911313467012,0.0,1.0
25,0,rudder,vz,0.5207212496949343,0.0,1.0
25,0,rudder,p,0.7111372175772775,0.0,1.0
25,0,rudder,q,-0.23068839315753892,0.0,1.0
25,0,rudder,r,0.20048988314572302,0.0,1.0
25,0,rudder,vx,0.07377791944564525,1.0,2.0
25,0,rudder,vy,-0.34080840747380214,1.0,2.0
25,0,rudder,vz,0.3828452718544956,1.0,2.0
25,0,rudder,p,0.38183600786287075,1.0,2.0
25,0,rudder,q,-0.164189893712532,1.0,2.0
25,0,rudder,r,0.08906695304911572,1.0,2.0
25,0,rudder,vx,0.06549434949466168,2.0,5.0
25,0,rudder,vy,0.43532423000999926,2.0,5.0
25,0,rudder,vz,0.12252155093353516,2.0,5.0
25,0,rudder,p,-0.28807130934848263,2.0,5.0
25,0,rudder,q,-0.3221449124427112,2.0,5.0
25,0,rudder,r,0.2994090008058166,2.0,5.0
25,0,rudder,vx,0.4762371830054289,5.0,10.0
25,0,rudder,vy,0.21456867298046486,5.0,10.0
25,0,rudder,vz,0.17805678954003337,5.0,10.0
25,0,rudder,p,-0.6539457172965042,5.0,10.0
25,0,rudder,q,0.02705916418906659,5.0,10.0
25,0,rudder,r,1.0561158657796224,5.0,10.0
25,0,rudder,vx,-0.8358272297625685,10.0,25.0
25,0,rudder,vy,-0.22793790666364605,10.0,25.0
25,0,rudder,vz,-0.9778921757512228,10.0,25.0
25,0,rudder,p,-0.13510929289683543,10.0,25.0
25,0,rudder,q,0.2788972397330744,10.0,25.0
25,0,rudder,r,-1.0875000160344925,10.0,25.0
25,1,drive,vx,-0.2571553057460406,,
25,1,drive,vy,-0.32089312406953313,,
25,1,drive,vz,0.2364702380213759,,
25,1,drive,p,-0.27294296838844145,,
25,1,drive,q,-0.25971405811623594,,
25,1,drive,r,0.011819357066769422,,
25,1,drive,vx,0.020606968693735662,0.0,1.0
25,1,drive,vy,-0.016842551303565573,0.0,1.0
25,1,drive,vz,-0.08277288208283251,0.0,1.0
25,1,drive,p,0.22065767233798714,0.0,1.0
25,1,drive,q,0.15164463551091467,0.0,1.0
25,1,drive,r,0.034872143474114936,0.0,1.0
25,1,drive,vx,0.029320967149594222,1.0,2.0
25,1,drive,vy,-0.2229804980378014,1.0,2.0
25,1,drive,vz,0.08316743482784486,1.0,2.0
25,1,drive,p,0.2414388357696099,1.0,2.0
25,1,drive,q,-0.07533705762465129,1.0,2.0
25,1,drive,r,0.043300988081163616,1.0,2.0
25,1,drive,vx,0.018702284217435604,2.0,5.0
25,1,drive,vy,-0.3753562197635364,2.0,5.0
25,1,drive,vz,0.28167663657533404,2.0,5.0
25,1,drive,p,-0.08408095834722142,2.0,5.0
25,1,drive,q,-0.6590660831811436,2.0,5.0
25,1,drive,r,-0.011785359920054143,2.0,5.0
25,1,drive,vx,0.29739189582199393,5.0,10.0
25,1,drive,vy,-0.01663491235004917,5.0,10.0
25,1,drive,vz,-1.3187805293445065,5.0,10.0
25,1,drive,p,-0.7612396740593825,5.0,10.0
25,1,drive,q,0.15479821968787463,5.0,10.0
25,1,drive,r,-0.054301011123851405,5.0,10.0
25,1,drive,vx,-0.6231774216288001,10.0,25.0
25,1,drive,vy,0.3109210573854195,10.0,25.0
25,1,drive,vz,1.273179578045536,10.0,25.0
25,1,drive,p,0.11028115591056542,10.0,25.0
25,1,drive,q,0.16824622749076956,10.0,25.0
25,1,drive,r,-0.0002674034446035866,10.0,25.0
25,1,common,vx,0.02378007104874935,,
25,1,common,vy,-0.36849088013586606,,
25,1,common,vz,0.0023325627993768805,,
25,1,common,p,-1.7623470513946957,,
25,1,common,q,1.246378033451667,,
25,1,common,r,-0.2002074415038992,,
25,1,common,vx,-0.25108745922952475,0.0,1.0
25,1,common,vy,-0.1877030913283575,0.0,1.0
25,1,common,vz,-1.4201395950543463,0.0,1.0
25,1,common,p,0.36072835056780156,0.0,1.0
25,1,common,q,0.3959759509982538,0.0,1.0
25,1,common,r,0.1311672926762724,0.0,1.0
25,1,common,vx,-0.1963848019779921,1.0,2.0
25,1,common,vy,-0.07350157349568638,1.0,2.0
25,1,common,vz,-0.10330106276719658,1.0,2.0
25,1,common,p,0.045298265176921086,1.0,2.0
25,1,common,q,-1.4090753281883144,1.0,2.0
25,1,common,r,-0.03822960240992976,1.0,2.0
25,1,common,vx,0.0019231349223178108,2.0,5.0
25,1,common,vy,-0.46297958893579855,2.0,5.0
25,1,common,vz,0.03326854438844287,2.0,5.0
25,1,common,p,-1.9697248111622958,2.0,5.0
25,1,common,q,-2.9680443270547596,2.0,5.0
25,1,common,r,-0.5238937235999367,2.0,5.0
25,1,common,vx,0.44742453821785944,5.0,10.0
25,1,common,vy,0.37931800547614375,5.0,10.0
25,1,common,vz,-3.859105538126248,5.0,10.0
25,1,common,p,-0.23501985152330243,5.0,10.0
25,1,common,q,3.84022462343145,5.0,10.0
25,1,common,r,0.2720993249942328,5.0,10.0
25,1,common,vx,0.02190465911608891,10.0,25.0
25,1,common,vy,-0.023624631852167417,10.0,25.0
25,1,common,vz,5.3516102143587245,10.0,25.0
25,1,common,p,0.036370995546179966,10.0,25.0
25,1,common,q,1.387297114265037,10.0,25.0
25,1,common,r,-0.0413507331645379,10.0,25.0
25,1,differential,vx,-0.31274103049235286,,
25,1,differential,vy,0.24454305474472532,,
25,1,differential,vz,-0.24223932221320277,,
25,1,differential,p,-0.3904006632370331,,
25,1,differential,q,0.20542882703316084,,
25,1,differential,r,-0.3026497890664095,,
25,1,differential,vx,-0.033700089416615245,0.0,1.0
25,1,differential,vy,-0.09988543028539229,0.0,1.0
25,1,differential,vz,0.06351212148968204,0.0,1.0
25,1,differential,p,-0.01970821588488588,0.0,1.0
25,1,differential,q,-0.05232262367383139,0.0,1.0
25,1,differential,r,-0.12870055382149265,0.0,1.0
25,1,differential,vx,-0.08242612156058028,1.0,2.0
25,1,differential,vy,-0.05988995670806161,1.0,2.0
25,1,differential,vz,0.0027756451525273954,1.0,2.0
25,1,differential,p,0.13793133541837624,1.0,2.0
25,1,differential,q,0.08594007990521617,1.0,2.0
25,1,differential,r,-0.09677702415352636,1.0,2.0
25,1,differential,vx,0.1428702701324943,2.0,5.0
25,1,differential,vy,-0.08619682228864961,2.0,5.0
25,1,differential,vz,-0.09435003596068155,2.0,5.0
25,1,differential,p,0.38961712931015,2.0,5.0
25,1,differential,q,0.09762080599732566,2.0,5.0
25,1,differential,r,0.08589907762611841,2.0,5.0
25,1,differential,vx,-0.0598760780980781,5.0,10.0
25,1,differential,vy,-0.055328559410244005,5.0,10.0
25,1,differential,vz,-0.00974345089742643,5.0,10.0
25,1,differential,p,-0.5846607507603983,5.0,10.0
25,1,differential,q,-0.36517525116262733,5.0,10.0
25,1,differential,r,0.010179862656175279,5.0,10.0
25,1,differential,vx,-0.2796090115495735,10.0,25.0
25,1,differential,vy,0.5458438234370728,10.0,25.0
25,1,differential,vz,-0.20443360199730423,10.0,25.0
25,1,differential,p,-0.3135801613202753,10.0,25.0
25,1,differential,q,0.43936581596707774,10.0,25.0
25,1,differential,r,-0.17325115137368421,10.0,25.0
25,1,rudder,vx,-0.004426634705602561,,
25,1,rudder,vy,-0.46639366276119965,,
25,1,rudder,vz,-0.0876669461263524,,
25,1,rudder,p,-0.08972365836457806,,
25,1,rudder,q,-0.3744540599596804,,
25,1,rudder,r,0.5526442996585429,,
25,1,rudder,vx,0.10964808720879304,0.0,1.0
25,1,rudder,vy,-0.3553239596054657,0.0,1.0
25,1,rudder,vz,0.2664537845944272,0.0,1.0
25,1,rudder,p,0.733826676985939,0.0,1.0
25,1,rudder,q,-0.09775134909447823,0.0,1.0
25,1,rudder,r,0.17340426077844318,0.0,1.0
25,1,rudder,vx,0.02479857742396426,1.0,2.0
25,1,rudder,vy,-0.25789713701434686,1.0,2.0
25,1,rudder,vz,0.273598746898058,1.0,2.0
25,1,rudder,p,0.3240442919118627,1.0,2.0
25,1,rudder,q,-0.1195435230536992,1.0,2.0
25,1,rudder,r,0.022406933348748784,1.0,2.0
25,1,rudder,vx,0.08288092778035541,2.0,5.0
25,1,rudder,vy,0.35963017150853455,2.0,5.0
25,1,rudder,vz,0.12985256881948776,2.0,5.0
25,1,rudder,p,-0.3993427565568301,2.0,5.0
25,1,rudder,q,-0.3171807754197505,2.0,5.0
25,1,rudder,r,0.2818351320277009,2.0,5.0
25,1,rudder,vx,0.6135133513335862,5.0,10.0
25,1,rudder,vy,-0.010019805431995139,5.0,10.0
25,1,rudder,vz,0.28402398974115206,5.0,10.0
25,1,rudder,p,-0.6697733973347788,5.0,10.0
25,1,rudder,q,0.034162622842300684,5.0,10.0
25,1,rudder,r,1.0031802348429448,5.0,10.0
25,1,rudder,vx,-0.8352675784523015,10.0,25.0
25,1,rudder,vy,-0.2027829322179264,10.0,25.0
25,1,rudder,vz,-1.0415960361794774,10.0,25.0
25,1,rudder,p,-0.07847847337077073,10.0,25.0
25,1,rudder,q,0.1258589647659469,10.0,25.0
25,1,rudder,r,-0.9281822613392948,10.0,25.0
25,2,drive,vx,-0.12111350349559868,,
25,2,drive,vy,-0.2523095455096417,,
25,2,drive,vz,-0.18806649360890293,,
25,2,drive,p,-0.22888401362672384,,
25,2,drive,q,0.042449194353162356,,
25,2,drive,r,0.06486620183118638,,
25,2,drive,vx,0.07452727678190439,0.0,1.0
25,2,drive,vy,-0.07415277780267174,0.0,1.0
25,2,drive,vz,-0.08340317602920604,0.0,1.0
25,2,drive,p,0.18239293613414542,0.0,1.0
25,2,drive,q,0.15602762627721864,0.0,1.0
25,2,drive,r,0.051680944715280876,0.0,1.0
25,2,drive,vx,0.1254306790510471,1.0,2.0
25,2,drive,vy,-0.19053363363535364,1.0,2.0
25,2,drive,vz,0.004737876650878984,1.0,2.0
25,2,drive,p,0.23238114104449725,1.0,2.0
25,2,drive,q,-0.008541167474519239,1.0,2.0
25,2,drive,r,0.06873785299681685,1.0,2.0
25,2,drive,vx,0.10775628953212708,2.0,5.0
25,2,drive,vy,-0.40445031011523147,2.0,5.0
25,2,drive,vz,0.10721787449074334,2.0,5.0
25,2,drive,p,0.007279031728778131,2.0,5.0
25,2,drive,q,-0.4926711601393891,2.0,5.0
25,2,drive,r,0.04119299151589316,2.0,5.0
25,2,drive,vx,0.30389570110326986,5.0,10.0
25,2,drive,vy,-0.09641150319471577,5.0,10.0
25,2,drive,vz,-1.3512878002331057,5.0,10.0
25,2,drive,p,-0.7059000451525362,5.0,10.0
25,2,drive,q,0.15184699921464462,5.0,10.0
25,2,drive,r,-0.048519123520184705,5.0,10.0
